"Status","Year","Ethnicity","Organisation","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","White","Student Awards Agency for Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","White","Student Awards Agency for Scotland","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","White","Student Awards Agency for Scotland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Submarine Delivery Agency","Female","Heterosexual / straight","485","455","39770","38450"
"In post","2023","White","Submarine Delivery Agency","Female","LGBO","20","20","[c]","[c]"
"In post","2023","White","Submarine Delivery Agency","Female","Undeclared","40","40","41280","41130"
"In post","2023","White","Submarine Delivery Agency","Female","Unknown","20","20","[c]","[c]"
"In post","2023","White","Submarine Delivery Agency","Male","Heterosexual / straight","1050","1035","46260","43180"
"In post","2023","White","Submarine Delivery Agency","Male","LGBO","25","25","[c]","[c]"
"In post","2023","White","Submarine Delivery Agency","Male","Undeclared","50","50","48400","47380"
"In post","2023","White","Submarine Delivery Agency","Male","Unknown","30","30","38650","37090"
"In post","2023","White","Submarine Delivery Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","White","Submarine Delivery Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","White","Submarine Delivery Agency","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","White","Submarine Delivery Agency","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Teaching Regulation Agency","Female","Heterosexual / straight","35","35","32570","30330"
"In post","2023","White","Teaching Regulation Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","White","Teaching Regulation Agency","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","White","Teaching Regulation Agency","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Teaching Regulation Agency","Male","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","White","Teaching Regulation Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","White","Teaching Regulation Agency","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","White","Teaching Regulation Agency","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Teaching Regulation Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","White","Teaching Regulation Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","White","Teaching Regulation Agency","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","White","Teaching Regulation Agency","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","The Insolvency Service","Female","Heterosexual / straight","435","405","36130","34400"
"In post","2023","White","The Insolvency Service","Female","LGBO","25","25","[c]","[c]"
"In post","2023","White","The Insolvency Service","Female","Undeclared","25","20","[c]","[c]"
"In post","2023","White","The Insolvency Service","Female","Unknown","75","65","31900","26940"
"In post","2023","White","The Insolvency Service","Male","Heterosexual / straight","305","295","39850","37140"
"In post","2023","White","The Insolvency Service","Male","LGBO","15","15","[c]","[c]"
"In post","2023","White","The Insolvency Service","Male","Undeclared","15","15","[c]","[c]"
"In post","2023","White","The Insolvency Service","Male","Unknown","50","50","37880","34980"
"In post","2023","White","The Insolvency Service","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","White","The Insolvency Service","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","White","The Insolvency Service","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","White","The Insolvency Service","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","The National Archives","Female","Heterosexual / straight","115","105","38180","34940"
"In post","2023","White","The National Archives","Female","LGBO","20","20","[c]","[c]"
"In post","2023","White","The National Archives","Female","Undeclared","35","30","34690","32150"
"In post","2023","White","The National Archives","Female","Unknown","45","40","41030","39540"
"In post","2023","White","The National Archives","Male","Heterosexual / straight","90","90","41650","37640"
"In post","2023","White","The National Archives","Male","LGBO","20","20","[c]","[c]"
"In post","2023","White","The National Archives","Male","Undeclared","15","15","[c]","[c]"
"In post","2023","White","The National Archives","Male","Unknown","50","50","33790","30950"
"In post","2023","White","The National Archives","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","White","The National Archives","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","White","The National Archives","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","White","The National Archives","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Transport Scotland","Female","Heterosexual / straight","155","150","46680","42860"
"In post","2023","White","Transport Scotland","Female","LGBO","15","15","[c]","[c]"
"In post","2023","White","Transport Scotland","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","White","Transport Scotland","Female","Unknown","10","10","[c]","[c]"
"In post","2023","White","Transport Scotland","Male","Heterosexual / straight","160","155","54560","53110"
"In post","2023","White","Transport Scotland","Male","LGBO","10","10","[c]","[c]"
"In post","2023","White","Transport Scotland","Male","Undeclared","5","5","[c]","[c]"
"In post","2023","White","Transport Scotland","Male","Unknown","20","20","[c]","[c]"
"In post","2023","White","Transport Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","White","Transport Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","White","Transport Scotland","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","White","Transport Scotland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","UK Debt Management Office","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","White","UK Debt Management Office","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","White","UK Debt Management Office","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","White","UK Debt Management Office","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","UK Debt Management Office","Male","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","White","UK Debt Management Office","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","White","UK Debt Management Office","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","White","UK Debt Management Office","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","UK Debt Management Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","White","UK Debt Management Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","White","UK Debt Management Office","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","White","UK Debt Management Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","UK Export Finance","Female","Heterosexual / straight","110","110","54200","52000"
"In post","2023","White","UK Export Finance","Female","LGBO","5","5","[c]","[c]"
"In post","2023","White","UK Export Finance","Female","Undeclared","10","10","[c]","[c]"
"In post","2023","White","UK Export Finance","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","UK Export Finance","Male","Heterosexual / straight","165","165","61350","56150"
"In post","2023","White","UK Export Finance","Male","LGBO","10","10","[c]","[c]"
"In post","2023","White","UK Export Finance","Male","Undeclared","15","15","[c]","[c]"
"In post","2023","White","UK Export Finance","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","UK Export Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","White","UK Export Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","White","UK Export Finance","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","White","UK Export Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","UK Health Security Agency","Female","Heterosexual / straight","1450","1350","44920","40260"
"In post","2023","White","UK Health Security Agency","Female","LGBO","100","95","42110","39160"
"In post","2023","White","UK Health Security Agency","Female","Undeclared","200","180","46450","41080"
"In post","2023","White","UK Health Security Agency","Female","Unknown","270","245","46960","41780"
"In post","2023","White","UK Health Security Agency","Male","Heterosexual / straight","735","715","49490","42480"
"In post","2023","White","UK Health Security Agency","Male","LGBO","85","80","45210","40880"
"In post","2023","White","UK Health Security Agency","Male","Undeclared","95","90","48240","41330"
"In post","2023","White","UK Health Security Agency","Male","Unknown","185","180","55230","52000"
"In post","2023","White","UK Health Security Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","White","UK Health Security Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","White","UK Health Security Agency","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","White","UK Health Security Agency","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","UK Hydrographic Office","Female","Heterosexual / straight","200","185","36710","34370"
"In post","2023","White","UK Hydrographic Office","Female","LGBO","15","15","[c]","[c]"
"In post","2023","White","UK Hydrographic Office","Female","Undeclared","20","15","[c]","[c]"
"In post","2023","White","UK Hydrographic Office","Female","Unknown","15","10","[c]","[c]"
"In post","2023","White","UK Hydrographic Office","Male","Heterosexual / straight","350","340","39710","34370"
"In post","2023","White","UK Hydrographic Office","Male","LGBO","10","10","[c]","[c]"
"In post","2023","White","UK Hydrographic Office","Male","Undeclared","15","15","[c]","[c]"
"In post","2023","White","UK Hydrographic Office","Male","Unknown","15","10","[c]","[c]"
"In post","2023","White","UK Hydrographic Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","White","UK Hydrographic Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","White","UK Hydrographic Office","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","White","UK Hydrographic Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","UK Space Agency","Female","Heterosexual / straight","55","55","46080","41360"
"In post","2023","White","UK Space Agency","Female","LGBO","5","5","[c]","[c]"
"In post","2023","White","UK Space Agency","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","White","UK Space Agency","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","UK Space Agency","Male","Heterosexual / straight","65","65","51890","50680"
"In post","2023","White","UK Space Agency","Male","LGBO","5","5","[c]","[c]"
"In post","2023","White","UK Space Agency","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","White","UK Space Agency","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","UK Space Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","White","UK Space Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","White","UK Space Agency","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","White","UK Space Agency","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","UK Statistics Authority","Female","Heterosexual / straight","2190","1920","35160","31560"
"In post","2023","White","UK Statistics Authority","Female","LGBO","170","165","35320","31560"
"In post","2023","White","UK Statistics Authority","Female","Undeclared","115","105","35550","31560"
"In post","2023","White","UK Statistics Authority","Female","Unknown","250","220","35130","31060"
"In post","2023","White","UK Statistics Authority","Male","Heterosexual / straight","1550","1410","36650","32170"
"In post","2023","White","UK Statistics Authority","Male","LGBO","135","130","37490","32170"
"In post","2023","White","UK Statistics Authority","Male","Undeclared","80","75","33950","33310"
"In post","2023","White","UK Statistics Authority","Male","Unknown","160","150","40430","37760"
"In post","2023","White","UK Statistics Authority","Unknown","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","White","UK Statistics Authority","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","White","UK Statistics Authority","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","White","UK Statistics Authority","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","UK Supreme Court","Female","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","White","UK Supreme Court","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","White","UK Supreme Court","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","White","UK Supreme Court","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","UK Supreme Court","Male","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","White","UK Supreme Court","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","White","UK Supreme Court","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","White","UK Supreme Court","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","UK Supreme Court","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","White","UK Supreme Court","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","White","UK Supreme Court","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","White","UK Supreme Court","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Valuation Office Agency","Female","Heterosexual / straight","1085","990","35600","32260"
"In post","2023","White","Valuation Office Agency","Female","LGBO","65","60","31650","27740"
"In post","2023","White","Valuation Office Agency","Female","Undeclared","85","80","37620","32970"
"In post","2023","White","Valuation Office Agency","Female","Unknown","60","55","33160","29210"
"In post","2023","White","Valuation Office Agency","Male","Heterosexual / straight","980","940","39280","35020"
"In post","2023","White","Valuation Office Agency","Male","LGBO","70","70","33870","32260"
"In post","2023","White","Valuation Office Agency","Male","Undeclared","70","65","39860","39140"
"In post","2023","White","Valuation Office Agency","Male","Unknown","50","45","37360","34440"
"In post","2023","White","Valuation Office Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","White","Valuation Office Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","White","Valuation Office Agency","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","White","Valuation Office Agency","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Vehicle Certification Agency","Female","Heterosexual / straight","50","45","32150","27850"
"In post","2023","White","Vehicle Certification Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","White","Vehicle Certification Agency","Female","Undeclared","10","10","[c]","[c]"
"In post","2023","White","Vehicle Certification Agency","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Vehicle Certification Agency","Male","Heterosexual / straight","85","85","42430","40220"
"In post","2023","White","Vehicle Certification Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","White","Vehicle Certification Agency","Male","Undeclared","10","10","[c]","[c]"
"In post","2023","White","Vehicle Certification Agency","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Vehicle Certification Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","White","Vehicle Certification Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","White","Vehicle Certification Agency","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","White","Vehicle Certification Agency","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Veterinary Medicines Directorate","Female","Heterosexual / straight","55","55","38870","35490"
"In post","2023","White","Veterinary Medicines Directorate","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","White","Veterinary Medicines Directorate","Female","Undeclared","10","10","[c]","[c]"
"In post","2023","White","Veterinary Medicines Directorate","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Veterinary Medicines Directorate","Male","Heterosexual / straight","35","35","46000","44340"
"In post","2023","White","Veterinary Medicines Directorate","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","White","Veterinary Medicines Directorate","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","White","Veterinary Medicines Directorate","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Veterinary Medicines Directorate","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","White","Veterinary Medicines Directorate","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","White","Veterinary Medicines Directorate","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","White","Veterinary Medicines Directorate","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Water Services Regulation Authority","Female","Heterosexual / straight","70","65","60600","51720"
"In post","2023","White","Water Services Regulation Authority","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","White","Water Services Regulation Authority","Female","Undeclared","5","5","[c]","[c]"
"In post","2023","White","Water Services Regulation Authority","Female","Unknown","20","15","[c]","[c]"
"In post","2023","White","Water Services Regulation Authority","Male","Heterosexual / straight","65","65","60430","57670"
"In post","2023","White","Water Services Regulation Authority","Male","LGBO","5","5","[c]","[c]"
"In post","2023","White","Water Services Regulation Authority","Male","Undeclared","10","10","[c]","[c]"
"In post","2023","White","Water Services Regulation Authority","Male","Unknown","25","25","[c]","[c]"
"In post","2023","White","Water Services Regulation Authority","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","White","Water Services Regulation Authority","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","White","Water Services Regulation Authority","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","White","Water Services Regulation Authority","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Welsh Government (excl. agencies)","Female","Heterosexual / straight","2865","2655","42740","39690"
"In post","2023","White","Welsh Government (excl. agencies)","Female","LGBO","120","115","41570","39690"
"In post","2023","White","Welsh Government (excl. agencies)","Female","Undeclared","305","280","42710","39690"
"In post","2023","White","Welsh Government (excl. agencies)","Female","Unknown","15","15","[c]","[c]"
"In post","2023","White","Welsh Government (excl. agencies)","Male","Heterosexual / straight","1785","1730","45420","39690"
"In post","2023","White","Welsh Government (excl. agencies)","Male","LGBO","130","125","46200","41700"
"In post","2023","White","Welsh Government (excl. agencies)","Male","Undeclared","170","160","46540","39690"
"In post","2023","White","Welsh Government (excl. agencies)","Male","Unknown","15","15","[c]","[c]"
"In post","2023","White","Welsh Government (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","White","Welsh Government (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","White","Welsh Government (excl. agencies)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","White","Welsh Government (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Welsh Revenue Authority","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","White","Welsh Revenue Authority","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","White","Welsh Revenue Authority","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","White","Welsh Revenue Authority","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Welsh Revenue Authority","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","White","Welsh Revenue Authority","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","White","Welsh Revenue Authority","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","White","Welsh Revenue Authority","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Welsh Revenue Authority","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","White","Welsh Revenue Authority","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","White","Welsh Revenue Authority","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","White","Welsh Revenue Authority","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Wilton Park","Female","Heterosexual / straight","45","45","34110","30600"
"In post","2023","White","Wilton Park","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","White","Wilton Park","Female","Undeclared","5","5","[c]","[c]"
"In post","2023","White","Wilton Park","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Wilton Park","Male","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","White","Wilton Park","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","White","Wilton Park","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","White","Wilton Park","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Wilton Park","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","White","Wilton Park","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","White","Wilton Park","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","White","Wilton Park","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Accountant in Bankruptcy","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Accountant in Bankruptcy","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Accountant in Bankruptcy","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Accountant in Bankruptcy","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Accountant in Bankruptcy","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Accountant in Bankruptcy","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Accountant in Bankruptcy","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Accountant in Bankruptcy","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Accountant in Bankruptcy","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Accountant in Bankruptcy","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Accountant in Bankruptcy","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Accountant in Bankruptcy","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Advisory, Conciliation and Arbitration Service","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Advisory, Conciliation and Arbitration Service","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Advisory, Conciliation and Arbitration Service","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Advisory, Conciliation and Arbitration Service","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Advisory, Conciliation and Arbitration Service","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Advisory, Conciliation and Arbitration Service","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Advisory, Conciliation and Arbitration Service","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Advisory, Conciliation and Arbitration Service","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Advisory, Conciliation and Arbitration Service","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Advisory, Conciliation and Arbitration Service","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Advisory, Conciliation and Arbitration Service","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Advisory, Conciliation and Arbitration Service","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Animal and Plant Health Agency","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Animal and Plant Health Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Animal and Plant Health Agency","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Animal and Plant Health Agency","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Animal and Plant Health Agency","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Animal and Plant Health Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Animal and Plant Health Agency","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Animal and Plant Health Agency","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Animal and Plant Health Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Animal and Plant Health Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Animal and Plant Health Agency","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Animal and Plant Health Agency","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Attorney General's Office","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Attorney General's Office","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Attorney General's Office","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Attorney General's Office","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Attorney General's Office","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Attorney General's Office","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Attorney General's Office","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Attorney General's Office","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Attorney General's Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Attorney General's Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Attorney General's Office","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Attorney General's Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Building Digital UK","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Building Digital UK","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Building Digital UK","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Building Digital UK","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Building Digital UK","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Building Digital UK","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Building Digital UK","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Building Digital UK","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Building Digital UK","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Building Digital UK","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Building Digital UK","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Building Digital UK","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Cabinet Office (excl. agencies)","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Cabinet Office (excl. agencies)","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Cabinet Office (excl. agencies)","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Cabinet Office (excl. agencies)","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Cabinet Office (excl. agencies)","Male","Heterosexual / straight","30","[c]","42640","44970"
"Leaver CS","2023","Asian","Cabinet Office (excl. agencies)","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Cabinet Office (excl. agencies)","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Cabinet Office (excl. agencies)","Male","Unknown","[c]","[c]","[c]","[c]"
