"Status","Year","Disability","Profession_of_post","Region_ITL2","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Declared disabled","Counter Fraud","East Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Counter Fraud","East Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Counter Fraud","East Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Counter Fraud","East Yorkshire and Northern Lincolnshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Counter Fraud","East Yorkshire and Northern Lincolnshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Counter Fraud","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Counter Fraud","Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Counter Fraud","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Counter Fraud","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Counter Fraud","Essex","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Counter Fraud","Essex","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Counter Fraud","Essex","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Counter Fraud","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Counter Fraud","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Counter Fraud","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Counter Fraud","Greater Manchester","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Counter Fraud","Greater Manchester","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Counter Fraud","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Counter Fraud","Hampshire and Isle of Wight","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Counter Fraud","Hampshire and Isle of Wight","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Counter Fraud","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Counter Fraud","Herefordshire, Worcestershire and Warwickshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Counter Fraud","Herefordshire, Worcestershire and Warwickshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Counter Fraud","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Counter Fraud","Inner London - East","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Counter Fraud","Inner London - East","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Counter Fraud","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Counter Fraud","Inner London - West","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Counter Fraud","Inner London - West","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Counter Fraud","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Counter Fraud","Kent","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Counter Fraud","Kent","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Counter Fraud","Kent","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Counter Fraud","Lancashire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Counter Fraud","Lancashire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Counter Fraud","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Counter Fraud","Leicestershire, Rutland and Northamptonshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Counter Fraud","Leicestershire, Rutland and Northamptonshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Counter Fraud","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Counter Fraud","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Counter Fraud","Lincolnshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Counter Fraud","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Counter Fraud","Merseyside","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Counter Fraud","Merseyside","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Counter Fraud","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Counter Fraud","North Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Counter Fraud","North Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Counter Fraud","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Counter Fraud","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Counter Fraud","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Counter Fraud","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Counter Fraud","Northumberland, and Tyne and Wear","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Counter Fraud","Northumberland, and Tyne and Wear","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Counter Fraud","Northumberland, and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Counter Fraud","Outer London - East and North East","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Counter Fraud","Outer London - East and North East","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Counter Fraud","Outer London - East and North East","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Counter Fraud","Outer London - South","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Counter Fraud","Outer London - South","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Counter Fraud","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Counter Fraud","Outer London - West and North West","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Counter Fraud","Outer London - West and North West","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Counter Fraud","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Counter Fraud","Shropshire and Staffordshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Counter Fraud","Shropshire and Staffordshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Counter Fraud","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Counter Fraud","South Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Counter Fraud","South Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Counter Fraud","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Counter Fraud","Southern Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Counter Fraud","Southern Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Counter Fraud","Southern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Counter Fraud","Surrey, East and West Sussex","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Counter Fraud","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Counter Fraud","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Counter Fraud","Tees Valley and Durham","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Counter Fraud","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Counter Fraud","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Counter Fraud","West Central Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Counter Fraud","West Central Scotland","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Counter Fraud","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Counter Fraud","West Midlands","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Counter Fraud","West Midlands","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Counter Fraud","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Counter Fraud","West Wales and The Valleys","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Counter Fraud","West Wales and The Valleys","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Counter Fraud","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Counter Fraud","West Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Counter Fraud","West Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Counter Fraud","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Digital, Data and Technology","Bedfordshire and Hertfordshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Digital, Data and Technology","Bedfordshire and Hertfordshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Digital, Data and Technology","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Digital, Data and Technology","Berkshire, Buckinghamshire and Oxfordshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Digital, Data and Technology","Berkshire, Buckinghamshire and Oxfordshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Digital, Data and Technology","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Digital, Data and Technology","Cheshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Digital, Data and Technology","Cheshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Digital, Data and Technology","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Digital, Data and Technology","Cumbria","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Digital, Data and Technology","Cumbria","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Digital, Data and Technology","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Digital, Data and Technology","Derbyshire and Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Digital, Data and Technology","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Digital, Data and Technology","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Digital, Data and Technology","Devon","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Digital, Data and Technology","Devon","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Digital, Data and Technology","Devon","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Digital, Data and Technology","Dorset and Somerset","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Digital, Data and Technology","Dorset and Somerset","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Digital, Data and Technology","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Digital, Data and Technology","East Anglia","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Digital, Data and Technology","East Anglia","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Digital, Data and Technology","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Digital, Data and Technology","East Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Digital, Data and Technology","East Wales","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Digital, Data and Technology","East Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Digital, Data and Technology","East Yorkshire and Northern Lincolnshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Digital, Data and Technology","East Yorkshire and Northern Lincolnshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Digital, Data and Technology","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Digital, Data and Technology","Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Digital, Data and Technology","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Digital, Data and Technology","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Digital, Data and Technology","Essex","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Digital, Data and Technology","Essex","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Digital, Data and Technology","Essex","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Digital, Data and Technology","Gloucestershire, Wiltshire and Bath/Bristol area","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Digital, Data and Technology","Gloucestershire, Wiltshire and Bath/Bristol area","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Digital, Data and Technology","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Digital, Data and Technology","Greater Manchester","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Digital, Data and Technology","Greater Manchester","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Digital, Data and Technology","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Digital, Data and Technology","Hampshire and Isle of Wight","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Digital, Data and Technology","Hampshire and Isle of Wight","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Digital, Data and Technology","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Digital, Data and Technology","Herefordshire, Worcestershire and Warwickshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Digital, Data and Technology","Herefordshire, Worcestershire and Warwickshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Digital, Data and Technology","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Digital, Data and Technology","Inner London - East","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Digital, Data and Technology","Inner London - East","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Digital, Data and Technology","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Digital, Data and Technology","Inner London - West","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Digital, Data and Technology","Inner London - West","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Digital, Data and Technology","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Digital, Data and Technology","Kent","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Digital, Data and Technology","Kent","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Digital, Data and Technology","Kent","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Digital, Data and Technology","Lancashire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Digital, Data and Technology","Lancashire","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Digital, Data and Technology","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Digital, Data and Technology","Leicestershire, Rutland and Northamptonshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Digital, Data and Technology","Leicestershire, Rutland and Northamptonshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Digital, Data and Technology","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Digital, Data and Technology","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Digital, Data and Technology","Lincolnshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Digital, Data and Technology","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Digital, Data and Technology","Merseyside","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Digital, Data and Technology","Merseyside","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Digital, Data and Technology","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Digital, Data and Technology","North Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Digital, Data and Technology","North Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Digital, Data and Technology","North Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Digital, Data and Technology","North Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Digital, Data and Technology","North Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Digital, Data and Technology","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Digital, Data and Technology","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Digital, Data and Technology","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Digital, Data and Technology","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Digital, Data and Technology","Northumberland, and Tyne and Wear","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Digital, Data and Technology","Northumberland, and Tyne and Wear","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Digital, Data and Technology","Northumberland, and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Digital, Data and Technology","Outer London - East and North East","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Digital, Data and Technology","Outer London - East and North East","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Digital, Data and Technology","Outer London - East and North East","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Digital, Data and Technology","Outer London - South","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Digital, Data and Technology","Outer London - South","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Digital, Data and Technology","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Digital, Data and Technology","Outer London - West and North West","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Digital, Data and Technology","Outer London - West and North West","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Digital, Data and Technology","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Digital, Data and Technology","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Digital, Data and Technology","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Digital, Data and Technology","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Digital, Data and Technology","Shropshire and Staffordshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Digital, Data and Technology","Shropshire and Staffordshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Digital, Data and Technology","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Digital, Data and Technology","South Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Digital, Data and Technology","South Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Digital, Data and Technology","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Digital, Data and Technology","Southern Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Digital, Data and Technology","Southern Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Digital, Data and Technology","Southern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Digital, Data and Technology","Surrey, East and West Sussex","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Digital, Data and Technology","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Digital, Data and Technology","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Digital, Data and Technology","Tees Valley and Durham","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Digital, Data and Technology","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Digital, Data and Technology","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Digital, Data and Technology","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Digital, Data and Technology","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Digital, Data and Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Digital, Data and Technology","West Central Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Digital, Data and Technology","West Central Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Digital, Data and Technology","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Digital, Data and Technology","West Midlands","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Digital, Data and Technology","West Midlands","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Digital, Data and Technology","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Digital, Data and Technology","West Wales and The Valleys","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Digital, Data and Technology","West Wales and The Valleys","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Digital, Data and Technology","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Digital, Data and Technology","West Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Digital, Data and Technology","West Yorkshire","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Digital, Data and Technology","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Economics","East Anglia","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Economics","East Anglia","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Economics","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Economics","East Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Economics","East Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Economics","East Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Economics","Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Economics","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Economics","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Economics","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Economics","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Economics","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Economics","Greater Manchester","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Economics","Greater Manchester","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Economics","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Economics","Hampshire and Isle of Wight","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Economics","Hampshire and Isle of Wight","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Economics","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Economics","Inner London - East","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Economics","Inner London - East","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Economics","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Economics","Inner London - West","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Economics","Inner London - West","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Economics","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Economics","Merseyside","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Economics","Merseyside","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Economics","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Economics","Outer London - South","Female","[c]","[c]","[c]","[c]"
