"Status","Year","Age","Ethnicity","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","30-39","Unknown","Social Research","Male","25","20","[c]","[c]"
"In post","2023","30-39","Unknown","Statistics","Female","30","30","44150","42880"
"In post","2023","30-39","Unknown","Statistics","Male","45","40","42920","40280"
"In post","2023","30-39","Unknown","Statistics","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Unknown","Tax","Female","495","455","31440","28130"
"In post","2023","30-39","Unknown","Tax","Male","715","705","34220","34700"
"In post","2023","30-39","Unknown","Unknown","Female","1330","1255","40130","35000"
"In post","2023","30-39","Unknown","Unknown","Male","1110","1100","40460","35000"
"In post","2023","30-39","Unknown","Veterinarian","Female","5","5","[c]","[c]"
"In post","2023","30-39","Unknown","Veterinarian","Male","[c]","[c]","[c]","[c]"
"In post","2023","30-39","White","Commercial","Female","720","685","43150","39530"
"In post","2023","30-39","White","Commercial","Male","570","565","47150","42620"
"In post","2023","30-39","White","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","White","Communications","Female","505","480","44810","41870"
"In post","2023","30-39","White","Communications","Male","300","295","45120","43480"
"In post","2023","30-39","White","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","White","Corporate Finance","Female","10","10","[c]","[c]"
"In post","2023","30-39","White","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"In post","2023","30-39","White","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","White","Counter Fraud","Female","650","600","30420","28120"
"In post","2023","30-39","White","Counter Fraud","Male","485","485","32070","28130"
"In post","2023","30-39","White","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","White","Digital, Data and Technology","Female","1285","1230","43220","40150"
"In post","2023","30-39","White","Digital, Data and Technology","Male","2100","2085","43810","41200"
"In post","2023","30-39","White","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","White","Economics","Female","130","120","58450","58160"
"In post","2023","30-39","White","Economics","Male","200","200","59280","59600"
"In post","2023","30-39","White","Economics","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","White","Finance","Female","770","725","42290","38920"
"In post","2023","30-39","White","Finance","Male","600","600","45170","41500"
"In post","2023","30-39","White","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","White","Geography","Female","35","35","34490","34370"
"In post","2023","30-39","White","Geography","Male","65","65","34950","34370"
"In post","2023","30-39","White","Geography","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","White","Human Resources","Female","1335","1260","39250","35270"
"In post","2023","30-39","White","Human Resources","Male","565","560","39330","37610"
"In post","2023","30-39","White","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","White","Inspector of Education and Training","Female","95","95","55660","52750"
"In post","2023","30-39","White","Inspector of Education and Training","Male","30","30","69330","77470"
"In post","2023","30-39","White","Inspector of Education and Training","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","White","Intelligence Analysis","Female","290","275","32620","29890"
"In post","2023","30-39","White","Intelligence Analysis","Male","320","320","37530","34700"
"In post","2023","30-39","White","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","White","Internal Audit","Female","55","50","42900","41970"
"In post","2023","30-39","White","Internal Audit","Male","35","35","45550","42940"
"In post","2023","30-39","White","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","White","International Trade","Female","165","160","50800","55370"
"In post","2023","30-39","White","International Trade","Male","180","180","51720","55370"
"In post","2023","30-39","White","International Trade","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","White","Knowledge and Information Management","Female","190","180","36290","34050"
"In post","2023","30-39","White","Knowledge and Information Management","Male","155","155","38060","34170"
"In post","2023","30-39","White","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","White","Legal","Female","1225","1145","52600","52600"
"In post","2023","30-39","White","Legal","Male","690","685","49910","52020"
"In post","2023","30-39","White","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","White","Medicine","Female","270","230","45490","40590"
"In post","2023","30-39","White","Medicine","Male","75","70","53440","43810"
"In post","2023","30-39","White","Medicine","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","White","Operational Delivery","Female","20500","18535","29990","28120"
"In post","2023","30-39","White","Operational Delivery","Male","15170","15030","31220","28970"
"In post","2023","30-39","White","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","White","Operational Research","Female","90","80","48760","49260"
"In post","2023","30-39","White","Operational Research","Male","145","140","48460","48060"
"In post","2023","30-39","White","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","White","Other","Female","1065","960","34370","31920"
"In post","2023","30-39","White","Other","Male","685","680","35910","31280"
"In post","2023","30-39","White","Other","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","White","Planning","Female","25","20","[c]","[c]"
"In post","2023","30-39","White","Planning","Male","25","25","[c]","[c]"
"In post","2023","30-39","White","Planning","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","White","Planning Inspectors","Female","20","20","[c]","[c]"
"In post","2023","30-39","White","Planning Inspectors","Male","40","40","53410","48660"
"In post","2023","30-39","White","Planning Inspectors","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","White","Policy","Female","3595","3445","50780","53050"
"In post","2023","30-39","White","Policy","Male","3040","3015","51560","54130"
"In post","2023","30-39","White","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","White","Project Delivery","Female","1625","1540","43710","41050"
"In post","2023","30-39","White","Project Delivery","Male","1320","1320","45400","42140"
"In post","2023","30-39","White","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","White","Property","Female","330","310","37610","34440"
"In post","2023","30-39","White","Property","Male","325","325","38380","34440"
"In post","2023","30-39","White","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","White","Psychology","Female","455","435","36880","32420"
"In post","2023","30-39","White","Psychology","Male","45","45","37780","32470"
"In post","2023","30-39","White","Psychology","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","White","Science and Engineering","Female","815","775","40400","39890"
"In post","2023","30-39","White","Science and Engineering","Male","1335","1325","42400","42620"
"In post","2023","30-39","White","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","White","Security","Female","315","305","36100","34170"
"In post","2023","30-39","White","Security","Male","835","830","35010","33500"
"In post","2023","30-39","White","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","White","Social Research","Female","285","265","46220","43610"
"In post","2023","30-39","White","Social Research","Male","110","110","47810","45560"
"In post","2023","30-39","White","Social Research","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","White","Statistics","Female","320","300","47280","44180"
"In post","2023","30-39","White","Statistics","Male","315","310","46300","43720"
"In post","2023","30-39","White","Statistics","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","White","Tax","Female","1305","1220","37560","35000"
"In post","2023","30-39","White","Tax","Male","1590","1575","40110","35000"
"In post","2023","30-39","White","Tax","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","White","Unknown","Female","2840","2685","43110","39520"
"In post","2023","30-39","White","Unknown","Male","2170","2150","41710","38330"
"In post","2023","30-39","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","White","Veterinarian","Female","50","50","39800","37720"
"In post","2023","30-39","White","Veterinarian","Male","20","20","[c]","[c]"
"In post","2023","30-39","White","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Asian","Commercial","Female","65","65","48320","42100"
"In post","2023","40-49","Asian","Commercial","Male","60","60","48760","45720"
"In post","2023","40-49","Asian","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Asian","Communications","Female","25","25","[c]","[c]"
"In post","2023","40-49","Asian","Communications","Male","25","25","[c]","[c]"
"In post","2023","40-49","Asian","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Asian","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Asian","Corporate Finance","Male","5","5","[c]","[c]"
"In post","2023","40-49","Asian","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Asian","Counter Fraud","Female","110","100","30910","28130"
"In post","2023","40-49","Asian","Counter Fraud","Male","100","100","32640","31770"
"In post","2023","40-49","Asian","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Asian","Digital, Data and Technology","Female","230","220","46990","43210"
"In post","2023","40-49","Asian","Digital, Data and Technology","Male","385","380","49720","47760"
"In post","2023","40-49","Asian","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Asian","Economics","Female","10","10","[c]","[c]"
"In post","2023","40-49","Asian","Economics","Male","15","15","[c]","[c]"
"In post","2023","40-49","Asian","Economics","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Asian","Finance","Female","140","130","45310","42510"
"In post","2023","40-49","Asian","Finance","Male","115","115","47170","42820"
"In post","2023","40-49","Asian","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Asian","Geography","Female","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Asian","Geography","Male","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Asian","Geography","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Asian","Human Resources","Female","165","155","42060","38460"
"In post","2023","40-49","Asian","Human Resources","Male","45","45","43720","41280"
"In post","2023","40-49","Asian","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Asian","Inspector of Education and Training","Female","5","5","[c]","[c]"
"In post","2023","40-49","Asian","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Asian","Inspector of Education and Training","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Asian","Intelligence Analysis","Female","40","35","32470","30680"
"In post","2023","40-49","Asian","Intelligence Analysis","Male","30","30","[c]","[c]"
"In post","2023","40-49","Asian","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Asian","Internal Audit","Female","20","20","[c]","[c]"
"In post","2023","40-49","Asian","Internal Audit","Male","20","20","[c]","[c]"
"In post","2023","40-49","Asian","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Asian","International Trade","Female","25","25","[c]","[c]"
"In post","2023","40-49","Asian","International Trade","Male","20","20","[c]","[c]"
"In post","2023","40-49","Asian","International Trade","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Asian","Knowledge and Information Management","Female","20","15","[c]","[c]"
"In post","2023","40-49","Asian","Knowledge and Information Management","Male","15","15","[c]","[c]"
"In post","2023","40-49","Asian","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Asian","Legal","Female","275","250","53700","54100"
"In post","2023","40-49","Asian","Legal","Male","110","105","53380","52450"
"In post","2023","40-49","Asian","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Asian","Medicine","Female","35","30","72210","72950"
"In post","2023","40-49","Asian","Medicine","Male","20","20","[c]","[c]"
"In post","2023","40-49","Asian","Medicine","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Asian","Operational Delivery","Female","2925","2475","29770","28120"
"In post","2023","40-49","Asian","Operational Delivery","Male","2130","2040","30730","28120"
"In post","2023","40-49","Asian","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Asian","Operational Research","Female","10","10","[c]","[c]"
"In post","2023","40-49","Asian","Operational Research","Male","10","10","[c]","[c]"
"In post","2023","40-49","Asian","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Asian","Other","Female","175","150","33480","29940"
"In post","2023","40-49","Asian","Other","Male","105","100","32140","28120"
"In post","2023","40-49","Asian","Other","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Asian","Planning","Female","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Asian","Planning","Male","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Asian","Planning","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Asian","Planning Inspectors","Female","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Asian","Planning Inspectors","Male","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Asian","Planning Inspectors","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Asian","Policy","Female","375","360","49790","44570"
"In post","2023","40-49","Asian","Policy","Male","210","210","50850","47360"
"In post","2023","40-49","Asian","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Asian","Project Delivery","Female","210","200","45160","42510"
"In post","2023","40-49","Asian","Project Delivery","Male","165","165","46390","42510"
"In post","2023","40-49","Asian","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Asian","Property","Female","35","35","37370","34810"
"In post","2023","40-49","Asian","Property","Male","40","40","42250","39560"
"In post","2023","40-49","Asian","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Asian","Psychology","Female","5","5","[c]","[c]"
"In post","2023","40-49","Asian","Psychology","Male","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Asian","Psychology","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Asian","Science and Engineering","Female","85","80","43330","40880"
"In post","2023","40-49","Asian","Science and Engineering","Male","65","60","42960","42620"
"In post","2023","40-49","Asian","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Asian","Security","Female","35","30","38710","34210"
"In post","2023","40-49","Asian","Security","Male","60","60","37140","36180"
"In post","2023","40-49","Asian","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Asian","Social Research","Female","10","10","[c]","[c]"
"In post","2023","40-49","Asian","Social Research","Male","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Asian","Social Research","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Asian","Statistics","Female","20","20","[c]","[c]"
"In post","2023","40-49","Asian","Statistics","Male","25","25","[c]","[c]"
"In post","2023","40-49","Asian","Statistics","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Asian","Tax","Female","160","150","37250","34700"
"In post","2023","40-49","Asian","Tax","Male","215","210","37300","35000"
"In post","2023","40-49","Asian","Tax","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Asian","Unknown","Female","190","175","42840","38120"
"In post","2023","40-49","Asian","Unknown","Male","155","150","40960","34730"
"In post","2023","40-49","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Asian","Veterinarian","Female","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Asian","Veterinarian","Male","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Asian","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Black","Commercial","Female","30","30","[c]","[c]"
"In post","2023","40-49","Black","Commercial","Male","25","25","[c]","[c]"
"In post","2023","40-49","Black","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Black","Communications","Female","15","15","[c]","[c]"
"In post","2023","40-49","Black","Communications","Male","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Black","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Black","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Black","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Black","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Black","Counter Fraud","Female","50","45","31370","31280"
"In post","2023","40-49","Black","Counter Fraud","Male","35","35","31990","32520"
"In post","2023","40-49","Black","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Black","Digital, Data and Technology","Female","90","85","43320","40830"
"In post","2023","40-49","Black","Digital, Data and Technology","Male","130","130","43510","41560"
"In post","2023","40-49","Black","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Black","Economics","Female","5","5","[c]","[c]"
"In post","2023","40-49","Black","Economics","Male","5","5","[c]","[c]"
"In post","2023","40-49","Black","Economics","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Black","Finance","Female","65","65","42020","41380"
"In post","2023","40-49","Black","Finance","Male","45","45","41820","40350"
"In post","2023","40-49","Black","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Black","Geography","Female","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Black","Geography","Male","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Black","Geography","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Black","Human Resources","Female","70","70","40740","38660"
"In post","2023","40-49","Black","Human Resources","Male","25","25","[c]","[c]"
"In post","2023","40-49","Black","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Black","Inspector of Education and Training","Female","10","10","[c]","[c]"
"In post","2023","40-49","Black","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Black","Inspector of Education and Training","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Black","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Black","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Black","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Black","Internal Audit","Female","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Black","Internal Audit","Male","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Black","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Black","International Trade","Female","10","10","[c]","[c]"
"In post","2023","40-49","Black","International Trade","Male","5","5","[c]","[c]"
"In post","2023","40-49","Black","International Trade","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Black","Knowledge and Information Management","Female","10","10","[c]","[c]"
"In post","2023","40-49","Black","Knowledge and Information Management","Male","5","5","[c]","[c]"
"In post","2023","40-49","Black","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Black","Legal","Female","80","80","50980","52790"
"In post","2023","40-49","Black","Legal","Male","25","25","[c]","[c]"
"In post","2023","40-49","Black","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Black","Medicine","Female","10","10","[c]","[c]"
"In post","2023","40-49","Black","Medicine","Male","10","5","[c]","[c]"
"In post","2023","40-49","Black","Medicine","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Black","Operational Delivery","Female","1285","1175","30960","29660"
"In post","2023","40-49","Black","Operational Delivery","Male","850","840","31570","30440"
"In post","2023","40-49","Black","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Black","Operational Research","Female","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Black","Operational Research","Male","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Black","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Black","Other","Female","55","50","32190","30340"
"In post","2023","40-49","Black","Other","Male","15","15","[c]","[c]"
"In post","2023","40-49","Black","Other","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Black","Planning","Female","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Black","Planning","Male","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Black","Planning","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Black","Planning Inspectors","Female","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Black","Planning Inspectors","Male","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Black","Planning Inspectors","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Black","Policy","Female","160","155","47310","43560"
"In post","2023","40-49","Black","Policy","Male","80","80","44420","40040"
"In post","2023","40-49","Black","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Black","Project Delivery","Female","135","135","43840","41000"
"In post","2023","40-49","Black","Project Delivery","Male","100","100","44100","41400"
"In post","2023","40-49","Black","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Black","Property","Female","20","20","[c]","[c]"
"In post","2023","40-49","Black","Property","Male","10","10","[c]","[c]"
"In post","2023","40-49","Black","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Black","Psychology","Female","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Black","Psychology","Male","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Black","Psychology","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Black","Science and Engineering","Female","25","20","[c]","[c]"
"In post","2023","40-49","Black","Science and Engineering","Male","25","25","[c]","[c]"
"In post","2023","40-49","Black","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Black","Security","Female","10","10","[c]","[c]"
"In post","2023","40-49","Black","Security","Male","25","25","[c]","[c]"
"In post","2023","40-49","Black","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Black","Social Research","Female","10","10","[c]","[c]"
"In post","2023","40-49","Black","Social Research","Male","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Black","Social Research","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Black","Statistics","Female","5","5","[c]","[c]"
"In post","2023","40-49","Black","Statistics","Male","15","15","[c]","[c]"
"In post","2023","40-49","Black","Statistics","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Black","Tax","Female","80","75","33120","32260"
"In post","2023","40-49","Black","Tax","Male","70","70","34710","34700"
"In post","2023","40-49","Black","Tax","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Black","Unknown","Female","95","90","41750","39450"
"In post","2023","40-49","Black","Unknown","Male","70","70","42160","38480"
"In post","2023","40-49","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Black","Veterinarian","Female","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Black","Veterinarian","Male","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Black","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Mixed","Commercial","Female","30","30","[c]","[c]"
"In post","2023","40-49","Mixed","Commercial","Male","10","10","[c]","[c]"
"In post","2023","40-49","Mixed","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Mixed","Communications","Female","15","15","[c]","[c]"
"In post","2023","40-49","Mixed","Communications","Male","5","5","[c]","[c]"
"In post","2023","40-49","Mixed","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Mixed","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Mixed","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Mixed","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Mixed","Counter Fraud","Female","15","10","[c]","[c]"
"In post","2023","40-49","Mixed","Counter Fraud","Male","20","20","[c]","[c]"
"In post","2023","40-49","Mixed","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Mixed","Digital, Data and Technology","Female","30","30","48440","47820"
"In post","2023","40-49","Mixed","Digital, Data and Technology","Male","60","60","46970","44100"
"In post","2023","40-49","Mixed","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Mixed","Economics","Female","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Mixed","Economics","Male","5","5","[c]","[c]"
"In post","2023","40-49","Mixed","Economics","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Mixed","Finance","Female","30","30","47400","42130"
"In post","2023","40-49","Mixed","Finance","Male","15","15","[c]","[c]"
"In post","2023","40-49","Mixed","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Mixed","Geography","Female","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Mixed","Geography","Male","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Mixed","Geography","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Mixed","Human Resources","Female","45","45","43770","41910"
"In post","2023","40-49","Mixed","Human Resources","Male","15","15","[c]","[c]"
"In post","2023","40-49","Mixed","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Mixed","Inspector of Education and Training","Female","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Mixed","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Mixed","Inspector of Education and Training","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Mixed","Intelligence Analysis","Female","5","5","[c]","[c]"
"In post","2023","40-49","Mixed","Intelligence Analysis","Male","5","5","[c]","[c]"
"In post","2023","40-49","Mixed","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Mixed","Internal Audit","Female","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Mixed","Internal Audit","Male","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Mixed","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Mixed","International Trade","Female","5","5","[c]","[c]"
"In post","2023","40-49","Mixed","International Trade","Male","5","5","[c]","[c]"
"In post","2023","40-49","Mixed","International Trade","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Mixed","Knowledge and Information Management","Female","5","5","[c]","[c]"
"In post","2023","40-49","Mixed","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Mixed","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Mixed","Legal","Female","60","55","59800","58350"
"In post","2023","40-49","Mixed","Legal","Male","30","30","58080","55880"
"In post","2023","40-49","Mixed","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Mixed","Medicine","Female","10","5","[c]","[c]"
"In post","2023","40-49","Mixed","Medicine","Male","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Mixed","Medicine","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Mixed","Operational Delivery","Female","630","565","31770","28580"
"In post","2023","40-49","Mixed","Operational Delivery","Male","375","370","33330","30560"
"In post","2023","40-49","Mixed","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Mixed","Operational Research","Female","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Mixed","Operational Research","Male","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Mixed","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Mixed","Other","Female","35","30","35880","27650"
"In post","2023","40-49","Mixed","Other","Male","10","10","[c]","[c]"
"In post","2023","40-49","Mixed","Other","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Mixed","Planning","Female","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Mixed","Planning","Male","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Mixed","Planning","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Mixed","Planning Inspectors","Female","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Mixed","Planning Inspectors","Male","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Mixed","Planning Inspectors","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Mixed","Policy","Female","110","105","54210","55120"
