"Status","Year","Age","Disability","Ethnicity","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","20-29","Unknown","Black","Social Research","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","Black","Statistics","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","Black","Tax","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","Black","Unknown","50","50","34740","32960"
"In post","2023","20-29","Unknown","Black","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","Mixed","Commercial","10","10","[c]","[c]"
"In post","2023","20-29","Unknown","Mixed","Communications","10","10","[c]","[c]"
"In post","2023","20-29","Unknown","Mixed","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","Mixed","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","Mixed","Digital, Data and Technology","15","15","[c]","[c]"
"In post","2023","20-29","Unknown","Mixed","Economics","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","Mixed","Finance","15","15","[c]","[c]"
"In post","2023","20-29","Unknown","Mixed","Geography","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","Mixed","Human Resources","10","10","[c]","[c]"
"In post","2023","20-29","Unknown","Mixed","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","Mixed","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","Mixed","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","Mixed","International Trade","10","10","[c]","[c]"
"In post","2023","20-29","Unknown","Mixed","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","Mixed","Legal","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","Mixed","Medicine","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","Mixed","Operational Delivery","130","125","28320","27740"
"In post","2023","20-29","Unknown","Mixed","Operational Research","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","Mixed","Other","5","5","[c]","[c]"
"In post","2023","20-29","Unknown","Mixed","Planning","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","Mixed","Planning Inspectors","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","Mixed","Policy","55","55","39470","38600"
"In post","2023","20-29","Unknown","Mixed","Project Delivery","15","15","[c]","[c]"
"In post","2023","20-29","Unknown","Mixed","Property","5","5","[c]","[c]"
"In post","2023","20-29","Unknown","Mixed","Psychology","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","Mixed","Science and Engineering","15","15","[c]","[c]"
"In post","2023","20-29","Unknown","Mixed","Security","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","Mixed","Social Research","5","5","[c]","[c]"
"In post","2023","20-29","Unknown","Mixed","Statistics","10","10","[c]","[c]"
"In post","2023","20-29","Unknown","Mixed","Tax","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","Mixed","Unknown","70","70","32340","30130"
"In post","2023","20-29","Unknown","Mixed","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","Other ethnicity","Commercial","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","Other ethnicity","Communications","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","Other ethnicity","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","Other ethnicity","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","Other ethnicity","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","Other ethnicity","Economics","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","Other ethnicity","Finance","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","Other ethnicity","Geography","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","Other ethnicity","Human Resources","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","Other ethnicity","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","Other ethnicity","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","Other ethnicity","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","Other ethnicity","International Trade","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","Other ethnicity","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","Other ethnicity","Legal","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","Other ethnicity","Medicine","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","Other ethnicity","Operational Delivery","25","25","[c]","[c]"
"In post","2023","20-29","Unknown","Other ethnicity","Operational Research","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","Other ethnicity","Other","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","Other ethnicity","Planning","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","Other ethnicity","Planning Inspectors","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","Other ethnicity","Policy","20","20","[c]","[c]"
"In post","2023","20-29","Unknown","Other ethnicity","Project Delivery","5","5","[c]","[c]"
"In post","2023","20-29","Unknown","Other ethnicity","Property","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","Other ethnicity","Psychology","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","Other ethnicity","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","Other ethnicity","Security","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","Other ethnicity","Social Research","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","Other ethnicity","Statistics","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","Other ethnicity","Tax","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","Other ethnicity","Unknown","15","15","[c]","[c]"
"In post","2023","20-29","Unknown","Other ethnicity","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","Undeclared","Commercial","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","Undeclared","Communications","5","5","[c]","[c]"
"In post","2023","20-29","Unknown","Undeclared","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","Undeclared","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","Undeclared","Digital, Data and Technology","20","20","[c]","[c]"
"In post","2023","20-29","Unknown","Undeclared","Economics","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","Undeclared","Finance","5","5","[c]","[c]"
"In post","2023","20-29","Unknown","Undeclared","Human Resources","5","5","[c]","[c]"
"In post","2023","20-29","Unknown","Undeclared","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","Undeclared","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","Undeclared","International Trade","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","Undeclared","Legal","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","Undeclared","Operational Delivery","60","60","31550","30740"
"In post","2023","20-29","Unknown","Undeclared","Operational Research","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","Undeclared","Other","15","15","[c]","[c]"
"In post","2023","20-29","Unknown","Undeclared","Policy","20","20","[c]","[c]"
"In post","2023","20-29","Unknown","Undeclared","Project Delivery","15","15","[c]","[c]"
"In post","2023","20-29","Unknown","Undeclared","Property","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","Undeclared","Science and Engineering","15","15","[c]","[c]"
"In post","2023","20-29","Unknown","Undeclared","Security","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","Undeclared","Social Research","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","Undeclared","Statistics","5","5","[c]","[c]"
"In post","2023","20-29","Unknown","Undeclared","Tax","10","10","[c]","[c]"
"In post","2023","20-29","Unknown","Undeclared","Unknown","15","15","[c]","[c]"
"In post","2023","20-29","Unknown","Unknown","Commercial","185","185","33600","32160"
"In post","2023","20-29","Unknown","Unknown","Communications","200","200","38010","37540"
"In post","2023","20-29","Unknown","Unknown","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","Unknown","Counter Fraud","175","170","30580","28130"
"In post","2023","20-29","Unknown","Unknown","Digital, Data and Technology","830","825","36470","35000"
"In post","2023","20-29","Unknown","Unknown","Economics","235","235","39930","36200"
"In post","2023","20-29","Unknown","Unknown","Finance","265","255","32790","29660"
"In post","2023","20-29","Unknown","Unknown","Geography","40","40","25530","27610"
"In post","2023","20-29","Unknown","Unknown","Human Resources","255","250","30810","28040"
"In post","2023","20-29","Unknown","Unknown","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","Unknown","Intelligence Analysis","115","115","32140","29890"
"In post","2023","20-29","Unknown","Unknown","Internal Audit","5","5","[c]","[c]"
"In post","2023","20-29","Unknown","Unknown","International Trade","180","180","41560","41550"
"In post","2023","20-29","Unknown","Unknown","Knowledge and Information Management","40","40","33650","30950"
"In post","2023","20-29","Unknown","Unknown","Legal","175","175","34810","32260"
"In post","2023","20-29","Unknown","Unknown","Medicine","40","35","36010","33320"
"In post","2023","20-29","Unknown","Unknown","Operational Delivery","11095","10860","26370","25750"
"In post","2023","20-29","Unknown","Unknown","Operational Research","90","90","32140","31830"
"In post","2023","20-29","Unknown","Unknown","Other","740","735","31000","29890"
"In post","2023","20-29","Unknown","Unknown","Planning","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","Unknown","Planning Inspectors","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","Unknown","Policy","1640","1630","41210","40240"
"In post","2023","20-29","Unknown","Unknown","Project Delivery","460","455","36350","35760"
"In post","2023","20-29","Unknown","Unknown","Property","250","245","29480","27570"
"In post","2023","20-29","Unknown","Unknown","Psychology","60","60","29360","30940"
"In post","2023","20-29","Unknown","Unknown","Science and Engineering","360","360","29970","29120"
"In post","2023","20-29","Unknown","Unknown","Security","350","345","29130","27480"
"In post","2023","20-29","Unknown","Unknown","Social Research","75","75","38080","36710"
"In post","2023","20-29","Unknown","Unknown","Statistics","160","160","35790","34560"
"In post","2023","20-29","Unknown","Unknown","Tax","930","910","29120","27890"
"In post","2023","20-29","Unknown","Unknown","Unknown","2130","2100","32930","29450"
"In post","2023","20-29","Unknown","White","Commercial","175","170","31280","30130"
"In post","2023","20-29","Unknown","White","Communications","105","105","35460","34250"
"In post","2023","20-29","Unknown","White","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","White","Counter Fraud","25","25","[c]","[c]"
"In post","2023","20-29","Unknown","White","Digital, Data and Technology","355","350","34220","32210"
"In post","2023","20-29","Unknown","White","Economics","115","115","38790","35010"
"In post","2023","20-29","Unknown","White","Finance","175","175","33030","30130"
"In post","2023","20-29","Unknown","White","Geography","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","White","Human Resources","195","190","30790","27790"
"In post","2023","20-29","Unknown","White","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","White","Intelligence Analysis","50","50","32310","30140"
"In post","2023","20-29","Unknown","White","Internal Audit","10","10","[c]","[c]"
"In post","2023","20-29","Unknown","White","International Trade","75","75","41090","41550"
"In post","2023","20-29","Unknown","White","Knowledge and Information Management","35","35","26690","26100"
"In post","2023","20-29","Unknown","White","Legal","85","85","42370","45620"
"In post","2023","20-29","Unknown","White","Medicine","35","35","34070","33620"
"In post","2023","20-29","Unknown","White","Operational Delivery","2395","2365","28570","26550"
"In post","2023","20-29","Unknown","White","Operational Research","65","65","33800","33950"
"In post","2023","20-29","Unknown","White","Other","135","135","28180","26310"
"In post","2023","20-29","Unknown","White","Planning","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","White","Planning Inspectors","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","White","Policy","685","685","39260","37590"
"In post","2023","20-29","Unknown","White","Project Delivery","415","410","33410","30740"
"In post","2023","20-29","Unknown","White","Property","60","60","29180","27710"
"In post","2023","20-29","Unknown","White","Psychology","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","White","Science and Engineering","415","415","30150","30130"
"In post","2023","20-29","Unknown","White","Security","165","165","29810","27500"
"In post","2023","20-29","Unknown","White","Social Research","115","115","37090","37780"
"In post","2023","20-29","Unknown","White","Statistics","185","185","35130","32960"
"In post","2023","20-29","Unknown","White","Tax","55","50","32490","27890"
"In post","2023","20-29","Unknown","White","Unknown","875","870","34750","31980"
"In post","2023","20-29","Unknown","White","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Asian","Commercial","15","15","[c]","[c]"
"In post","2023","30-39","Declared disabled","Asian","Communications","5","5","[c]","[c]"
"In post","2023","30-39","Declared disabled","Asian","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Asian","Counter Fraud","15","15","[c]","[c]"
"In post","2023","30-39","Declared disabled","Asian","Digital, Data and Technology","35","35","45710","45000"
"In post","2023","30-39","Declared disabled","Asian","Economics","5","5","[c]","[c]"
"In post","2023","30-39","Declared disabled","Asian","Finance","10","10","[c]","[c]"
"In post","2023","30-39","Declared disabled","Asian","Geography","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Asian","Human Resources","25","25","[c]","[c]"
"In post","2023","30-39","Declared disabled","Asian","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Asian","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Asian","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Asian","International Trade","5","5","[c]","[c]"
"In post","2023","30-39","Declared disabled","Asian","Knowledge and Information Management","5","5","[c]","[c]"
"In post","2023","30-39","Declared disabled","Asian","Legal","20","20","[c]","[c]"
"In post","2023","30-39","Declared disabled","Asian","Medicine","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Asian","Operational Delivery","345","325","28620","28120"
"In post","2023","30-39","Declared disabled","Asian","Operational Research","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Asian","Other","15","15","[c]","[c]"
"In post","2023","30-39","Declared disabled","Asian","Planning","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Asian","Planning Inspectors","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Asian","Policy","55","55","46360","43210"
"In post","2023","30-39","Declared disabled","Asian","Project Delivery","20","20","[c]","[c]"
"In post","2023","30-39","Declared disabled","Asian","Property","10","10","[c]","[c]"
"In post","2023","30-39","Declared disabled","Asian","Psychology","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Asian","Science and Engineering","5","5","[c]","[c]"
"In post","2023","30-39","Declared disabled","Asian","Security","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Asian","Social Research","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Asian","Statistics","10","10","[c]","[c]"
"In post","2023","30-39","Declared disabled","Asian","Tax","30","30","38440","35000"
"In post","2023","30-39","Declared disabled","Asian","Unknown","40","40","39620","34710"
"In post","2023","30-39","Declared disabled","Asian","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Black","Commercial","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Black","Communications","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Black","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Black","Counter Fraud","10","10","[c]","[c]"
"In post","2023","30-39","Declared disabled","Black","Digital, Data and Technology","15","15","[c]","[c]"
"In post","2023","30-39","Declared disabled","Black","Economics","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Black","Finance","5","5","[c]","[c]"
"In post","2023","30-39","Declared disabled","Black","Geography","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Black","Human Resources","5","5","[c]","[c]"
"In post","2023","30-39","Declared disabled","Black","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Black","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Black","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Black","International Trade","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Black","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Black","Legal","10","10","[c]","[c]"
"In post","2023","30-39","Declared disabled","Black","Medicine","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Black","Operational Delivery","185","170","30930","31280"
"In post","2023","30-39","Declared disabled","Black","Operational Research","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Black","Other","5","5","[c]","[c]"
"In post","2023","30-39","Declared disabled","Black","Planning","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Black","Planning Inspectors","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Black","Policy","35","35","44080","43210"
"In post","2023","30-39","Declared disabled","Black","Project Delivery","20","20","[c]","[c]"
"In post","2023","30-39","Declared disabled","Black","Property","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Black","Psychology","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Black","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Black","Security","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Black","Social Research","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Black","Statistics","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Black","Tax","10","10","[c]","[c]"
"In post","2023","30-39","Declared disabled","Black","Unknown","15","15","[c]","[c]"
"In post","2023","30-39","Declared disabled","Black","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Mixed","Commercial","5","5","[c]","[c]"
"In post","2023","30-39","Declared disabled","Mixed","Communications","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Mixed","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Mixed","Counter Fraud","5","5","[c]","[c]"
"In post","2023","30-39","Declared disabled","Mixed","Digital, Data and Technology","20","20","[c]","[c]"
"In post","2023","30-39","Declared disabled","Mixed","Economics","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Mixed","Finance","5","5","[c]","[c]"
"In post","2023","30-39","Declared disabled","Mixed","Geography","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Mixed","Human Resources","10","10","[c]","[c]"
"In post","2023","30-39","Declared disabled","Mixed","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Mixed","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Mixed","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Mixed","International Trade","5","5","[c]","[c]"
"In post","2023","30-39","Declared disabled","Mixed","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Mixed","Legal","10","10","[c]","[c]"
"In post","2023","30-39","Declared disabled","Mixed","Medicine","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Mixed","Operational Delivery","175","165","28830","28120"
"In post","2023","30-39","Declared disabled","Mixed","Operational Research","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Mixed","Other","10","5","[c]","[c]"
"In post","2023","30-39","Declared disabled","Mixed","Planning","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Mixed","Planning Inspectors","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Mixed","Policy","45","45","45590","41360"
"In post","2023","30-39","Declared disabled","Mixed","Project Delivery","15","15","[c]","[c]"
"In post","2023","30-39","Declared disabled","Mixed","Property","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Mixed","Psychology","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Mixed","Science and Engineering","10","10","[c]","[c]"
"In post","2023","30-39","Declared disabled","Mixed","Security","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Mixed","Social Research","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Mixed","Statistics","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Mixed","Tax","10","10","[c]","[c]"
"In post","2023","30-39","Declared disabled","Mixed","Unknown","25","25","[c]","[c]"
"In post","2023","30-39","Declared disabled","Mixed","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Other ethnicity","Commercial","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Other ethnicity","Communications","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Other ethnicity","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Other ethnicity","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Other ethnicity","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Other ethnicity","Economics","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Other ethnicity","Finance","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Other ethnicity","Geography","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Other ethnicity","Human Resources","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Other ethnicity","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Other ethnicity","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Other ethnicity","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Other ethnicity","International Trade","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Other ethnicity","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Other ethnicity","Legal","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Other ethnicity","Medicine","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Other ethnicity","Operational Delivery","20","20","[c]","[c]"
"In post","2023","30-39","Declared disabled","Other ethnicity","Operational Research","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Other ethnicity","Other","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Other ethnicity","Planning","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Other ethnicity","Planning Inspectors","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Other ethnicity","Policy","15","15","[c]","[c]"
"In post","2023","30-39","Declared disabled","Other ethnicity","Project Delivery","5","5","[c]","[c]"
"In post","2023","30-39","Declared disabled","Other ethnicity","Property","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Other ethnicity","Psychology","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Other ethnicity","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Other ethnicity","Security","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Other ethnicity","Social Research","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Other ethnicity","Statistics","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Other ethnicity","Tax","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Other ethnicity","Unknown","5","5","[c]","[c]"
"In post","2023","30-39","Declared disabled","Other ethnicity","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Undeclared","Commercial","10","10","[c]","[c]"
"In post","2023","30-39","Declared disabled","Undeclared","Communications","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Undeclared","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Undeclared","Counter Fraud","5","5","[c]","[c]"
"In post","2023","30-39","Declared disabled","Undeclared","Digital, Data and Technology","20","20","[c]","[c]"
"In post","2023","30-39","Declared disabled","Undeclared","Economics","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Undeclared","Finance","5","5","[c]","[c]"
"In post","2023","30-39","Declared disabled","Undeclared","Geography","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Undeclared","Human Resources","5","5","[c]","[c]"
"In post","2023","30-39","Declared disabled","Undeclared","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Undeclared","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Undeclared","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Undeclared","International Trade","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Undeclared","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Undeclared","Legal","5","5","[c]","[c]"
"In post","2023","30-39","Declared disabled","Undeclared","Medicine","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Undeclared","Operational Delivery","130","125","29860","28120"
"In post","2023","30-39","Declared disabled","Undeclared","Operational Research","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Undeclared","Other","10","10","[c]","[c]"
"In post","2023","30-39","Declared disabled","Undeclared","Planning","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Undeclared","Planning Inspectors","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Undeclared","Policy","20","20","[c]","[c]"
"In post","2023","30-39","Declared disabled","Undeclared","Project Delivery","5","5","[c]","[c]"
"In post","2023","30-39","Declared disabled","Undeclared","Property","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Undeclared","Psychology","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Undeclared","Science and Engineering","30","30","[c]","[c]"
"In post","2023","30-39","Declared disabled","Undeclared","Security","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Undeclared","Social Research","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Undeclared","Statistics","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Undeclared","Tax","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Undeclared","Unknown","10","10","[c]","[c]"
"In post","2023","30-39","Declared disabled","Undeclared","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Unknown","Commercial","5","5","[c]","[c]"
"In post","2023","30-39","Declared disabled","Unknown","Communications","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Unknown","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Unknown","Digital, Data and Technology","15","15","[c]","[c]"
"In post","2023","30-39","Declared disabled","Unknown","Economics","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Unknown","Finance","5","5","[c]","[c]"
"In post","2023","30-39","Declared disabled","Unknown","Geography","[c]","[c]","[c]","[c]"
