"Status","Year","Function_of_post","Profession_of_post","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Digital, Data & Technology","Digital, Data and Technology","North East (England)","Male","1570","1535","44370","41270"
"In post","2023","Digital, Data & Technology","Digital, Data and Technology","North West (England)","Female","1225","1175","41410","38470"
"In post","2023","Digital, Data & Technology","Digital, Data and Technology","North West (England)","Male","2175","2145","43740","39730"
"In post","2023","Digital, Data & Technology","Digital, Data and Technology","Northern Ireland","Female","25","25","[c]","[c]"
"In post","2023","Digital, Data & Technology","Digital, Data and Technology","Northern Ireland","Male","40","40","40350","35000"
"In post","2023","Digital, Data & Technology","Digital, Data and Technology","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Digital, Data and Technology","Overseas","Male","35","35","44340","43300"
"In post","2023","Digital, Data & Technology","Digital, Data and Technology","Scotland","Female","275","270","40760","38520"
"In post","2023","Digital, Data & Technology","Digital, Data and Technology","Scotland","Male","670","665","41040","37950"
"In post","2023","Digital, Data & Technology","Digital, Data and Technology","South East (England)","Female","445","425","39530","35290"
"In post","2023","Digital, Data & Technology","Digital, Data and Technology","South East (England)","Male","750","730","41830","38510"
"In post","2023","Digital, Data & Technology","Digital, Data and Technology","South West (England)","Female","905","850","40200","38720"
"In post","2023","Digital, Data & Technology","Digital, Data and Technology","South West (England)","Male","1875","1845","41610","39460"
"In post","2023","Digital, Data & Technology","Digital, Data and Technology","Unknown","Female","15","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","Digital, Data and Technology","Unknown","Male","15","15","[c]","[c]"
"In post","2023","Digital, Data & Technology","Digital, Data and Technology","Wales","Female","685","655","40500","38000"
"In post","2023","Digital, Data & Technology","Digital, Data and Technology","Wales","Male","1435","1415","44240","41140"
"In post","2023","Digital, Data & Technology","Digital, Data and Technology","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Digital, Data and Technology","West Midlands (England)","Female","535","515","41870","38140"
"In post","2023","Digital, Data & Technology","Digital, Data and Technology","West Midlands (England)","Male","940","925","42220","39160"
"In post","2023","Digital, Data & Technology","Digital, Data and Technology","Yorkshire and The Humber","Female","615","585","44190","40480"
"In post","2023","Digital, Data & Technology","Digital, Data and Technology","Yorkshire and The Humber","Male","1050","1030","44770","41480"
"In post","2023","Digital, Data & Technology","Economics","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Economics","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Economics","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Economics","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Economics","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Economics","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Finance","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Finance","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Finance","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Finance","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Finance","North East (England)","Female","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","Finance","North East (England)","Male","25","20","[c]","[c]"
"In post","2023","Digital, Data & Technology","Finance","North West (England)","Female","15","15","[c]","[c]"
"In post","2023","Digital, Data & Technology","Finance","North West (England)","Male","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","Finance","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Finance","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Finance","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Finance","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Finance","Yorkshire and The Humber","Female","15","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","Finance","Yorkshire and The Humber","Male","20","20","[c]","[c]"
"In post","2023","Digital, Data & Technology","Geography","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Geography","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Human Resources","London","Female","40","35","43180","39910"
"In post","2023","Digital, Data & Technology","Human Resources","London","Male","15","15","[c]","[c]"
"In post","2023","Digital, Data & Technology","Human Resources","North East (England)","Female","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Human Resources","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Human Resources","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Human Resources","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Human Resources","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Human Resources","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Human Resources","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Human Resources","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Human Resources","Yorkshire and The Humber","Female","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Human Resources","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Intelligence Analysis","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Intelligence Analysis","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","International Trade","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","International Trade","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Knowledge and Information Management","East Midlands (England)","Female","20","20","[c]","[c]"
"In post","2023","Digital, Data & Technology","Knowledge and Information Management","East Midlands (England)","Male","25","25","[c]","[c]"
"In post","2023","Digital, Data & Technology","Knowledge and Information Management","East of England","Female","45","45","30530","27300"
"In post","2023","Digital, Data & Technology","Knowledge and Information Management","East of England","Male","40","40","32330","32500"
"In post","2023","Digital, Data & Technology","Knowledge and Information Management","London","Female","120","110","38620","35330"
"In post","2023","Digital, Data & Technology","Knowledge and Information Management","London","Male","145","145","42340","38680"
"In post","2023","Digital, Data & Technology","Knowledge and Information Management","North East (England)","Female","15","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","Knowledge and Information Management","North East (England)","Male","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","Knowledge and Information Management","North West (England)","Female","25","20","[c]","[c]"
"In post","2023","Digital, Data & Technology","Knowledge and Information Management","North West (England)","Male","20","20","[c]","[c]"
"In post","2023","Digital, Data & Technology","Knowledge and Information Management","Northern Ireland","Female","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","Knowledge and Information Management","Northern Ireland","Male","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","Knowledge and Information Management","Overseas","Female","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Knowledge and Information Management","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Knowledge and Information Management","Scotland","Female","20","20","[c]","[c]"
"In post","2023","Digital, Data & Technology","Knowledge and Information Management","Scotland","Male","25","20","[c]","[c]"
"In post","2023","Digital, Data & Technology","Knowledge and Information Management","South East (England)","Female","115","110","30270","27470"
"In post","2023","Digital, Data & Technology","Knowledge and Information Management","South East (England)","Male","80","80","33010","33830"
"In post","2023","Digital, Data & Technology","Knowledge and Information Management","South West (England)","Female","115","110","30600","27470"
"In post","2023","Digital, Data & Technology","Knowledge and Information Management","South West (England)","Male","75","70","32830","29540"
"In post","2023","Digital, Data & Technology","Knowledge and Information Management","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Knowledge and Information Management","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Knowledge and Information Management","Wales","Female","15","15","[c]","[c]"
"In post","2023","Digital, Data & Technology","Knowledge and Information Management","Wales","Male","20","20","[c]","[c]"
"In post","2023","Digital, Data & Technology","Knowledge and Information Management","West Midlands (England)","Female","40","40","32730","29570"
"In post","2023","Digital, Data & Technology","Knowledge and Information Management","West Midlands (England)","Male","25","25","[c]","[c]"
"In post","2023","Digital, Data & Technology","Knowledge and Information Management","Yorkshire and The Humber","Female","15","15","[c]","[c]"
"In post","2023","Digital, Data & Technology","Knowledge and Information Management","Yorkshire and The Humber","Male","15","15","[c]","[c]"
"In post","2023","Digital, Data & Technology","Operational Delivery","East Midlands (England)","Female","20","20","[c]","[c]"
"In post","2023","Digital, Data & Technology","Operational Delivery","East Midlands (England)","Male","15","15","[c]","[c]"
"In post","2023","Digital, Data & Technology","Operational Delivery","East of England","Female","15","15","[c]","[c]"
"In post","2023","Digital, Data & Technology","Operational Delivery","East of England","Male","15","15","[c]","[c]"
"In post","2023","Digital, Data & Technology","Operational Delivery","London","Female","80","75","43790","42280"
"In post","2023","Digital, Data & Technology","Operational Delivery","London","Male","40","40","51610","44800"
"In post","2023","Digital, Data & Technology","Operational Delivery","North East (England)","Female","50","50","38780","35000"
"In post","2023","Digital, Data & Technology","Operational Delivery","North East (England)","Male","50","50","39480","35000"
"In post","2023","Digital, Data & Technology","Operational Delivery","North West (England)","Female","40","35","41270","41960"
"In post","2023","Digital, Data & Technology","Operational Delivery","North West (England)","Male","45","45","39200","35000"
"In post","2023","Digital, Data & Technology","Operational Delivery","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Operational Delivery","Northern Ireland","Male","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","Operational Delivery","Overseas","Female","15","15","[c]","[c]"
"In post","2023","Digital, Data & Technology","Operational Delivery","Overseas","Male","15","15","[c]","[c]"
"In post","2023","Digital, Data & Technology","Operational Delivery","Scotland","Female","25","25","[c]","[c]"
"In post","2023","Digital, Data & Technology","Operational Delivery","Scotland","Male","65","65","35820","37420"
"In post","2023","Digital, Data & Technology","Operational Delivery","South East (England)","Female","45","40","35660","34400"
"In post","2023","Digital, Data & Technology","Operational Delivery","South East (England)","Male","30","25","[c]","[c]"
"In post","2023","Digital, Data & Technology","Operational Delivery","South West (England)","Female","100","90","35470","37420"
"In post","2023","Digital, Data & Technology","Operational Delivery","South West (England)","Male","165","160","38030","39650"
"In post","2023","Digital, Data & Technology","Operational Delivery","Wales","Female","35","35","32030","29730"
"In post","2023","Digital, Data & Technology","Operational Delivery","Wales","Male","40","40","37250","35000"
"In post","2023","Digital, Data & Technology","Operational Delivery","West Midlands (England)","Female","50","50","36670","35000"
"In post","2023","Digital, Data & Technology","Operational Delivery","West Midlands (England)","Male","45","45","43260","39890"
"In post","2023","Digital, Data & Technology","Operational Delivery","Yorkshire and The Humber","Female","35","35","37820","35000"
"In post","2023","Digital, Data & Technology","Operational Delivery","Yorkshire and The Humber","Male","25","25","[c]","[c]"
"In post","2023","Digital, Data & Technology","Operational Research","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Operational Research","North West (England)","Male","15","15","[c]","[c]"
"In post","2023","Digital, Data & Technology","Operational Research","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Operational Research","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Operational Research","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Operational Research","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Operational Research","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Operational Research","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Other","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Other","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Other","London","Female","80","75","40100","36180"
"In post","2023","Digital, Data & Technology","Other","London","Male","35","35","42120","36310"
"In post","2023","Digital, Data & Technology","Other","North West (England)","Female","35","35","31050","32000"
"In post","2023","Digital, Data & Technology","Other","North West (England)","Male","15","15","[c]","[c]"
"In post","2023","Digital, Data & Technology","Other","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Other","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Other","South East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Other","South East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Other","South West (England)","Female","55","55","33310","37420"
"In post","2023","Digital, Data & Technology","Other","South West (England)","Male","40","40","30890","26630"
"In post","2023","Digital, Data & Technology","Other","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Other","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Other","Yorkshire and The Humber","Female","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","Other","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Policy","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Policy","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Policy","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Policy","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Policy","London","Female","20","20","[c]","[c]"
"In post","2023","Digital, Data & Technology","Policy","London","Male","15","15","[c]","[c]"
"In post","2023","Digital, Data & Technology","Policy","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Policy","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Policy","South West (England)","Female","15","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","Policy","South West (England)","Male","20","20","[c]","[c]"
"In post","2023","Digital, Data & Technology","Policy","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Policy","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Project Delivery","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Project Delivery","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Project Delivery","East of England","Female","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Project Delivery","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Project Delivery","London","Female","75","70","43010","36690"
"In post","2023","Digital, Data & Technology","Project Delivery","London","Male","60","60","41640","36180"
"In post","2023","Digital, Data & Technology","Project Delivery","North East (England)","Female","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","Project Delivery","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Project Delivery","North West (England)","Female","25","25","[c]","[c]"
"In post","2023","Digital, Data & Technology","Project Delivery","North West (England)","Male","20","20","[c]","[c]"
"In post","2023","Digital, Data & Technology","Project Delivery","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Project Delivery","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Project Delivery","South East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Project Delivery","South East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Project Delivery","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Project Delivery","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Project Delivery","Wales","Female","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Project Delivery","Wales","Male","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Project Delivery","West Midlands (England)","Female","15","15","[c]","[c]"
"In post","2023","Digital, Data & Technology","Project Delivery","West Midlands (England)","Male","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Project Delivery","Yorkshire and The Humber","Female","15","15","[c]","[c]"
"In post","2023","Digital, Data & Technology","Project Delivery","Yorkshire and The Humber","Male","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","Property","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Property","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Science and Engineering","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Science and Engineering","East of England","Male","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Science and Engineering","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Science and Engineering","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Science and Engineering","South East (England)","Female","10","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Science and Engineering","South East (England)","Male","15","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","Science and Engineering","South West (England)","Female","165","145","39060","39650"
"In post","2023","Digital, Data & Technology","Science and Engineering","South West (England)","Male","360","345","42380","40420"
"In post","2023","Digital, Data & Technology","Science and Engineering","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Science and Engineering","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Science and Engineering","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Science and Engineering","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Security","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Security","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Security","London","Female","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Security","London","Male","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Security","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Security","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Security","Wales","Female","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Security","Wales","Male","20","20","[c]","[c]"
"In post","2023","Digital, Data & Technology","Security","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Security","Yorkshire and The Humber","Male","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Social Research","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Social Research","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Statistics","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Statistics","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Statistics","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Statistics","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Statistics","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Statistics","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Statistics","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Statistics","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Statistics","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Statistics","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Statistics","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Statistics","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Statistics","Yorkshire and The Humber","Female","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Statistics","Yorkshire and The Humber","Male","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Tax","London","Female","10","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Tax","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Tax","North East (England)","Female","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Tax","North East (England)","Male","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","Tax","North West (England)","Female","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Tax","North West (England)","Male","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","Tax","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Tax","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Tax","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Tax","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Tax","South East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Tax","South East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Tax","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Tax","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Tax","Wales","Female","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","Tax","Wales","Male","15","15","[c]","[c]"
"In post","2023","Digital, Data & Technology","Tax","West Midlands (England)","Female","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","Tax","West Midlands (England)","Male","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Tax","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Tax","Yorkshire and The Humber","Male","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Unknown","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Unknown","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Unknown","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Unknown","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Unknown","London","Female","105","105","54360","56430"
"In post","2023","Digital, Data & Technology","Unknown","London","Male","140","140","61990","56430"
"In post","2023","Digital, Data & Technology","Unknown","North East (England)","Female","55","55","42480","41780"
"In post","2023","Digital, Data & Technology","Unknown","North East (England)","Male","60","60","44460","41780"
"In post","2023","Digital, Data & Technology","Unknown","North West (England)","Female","50","50","44690","41780"
"In post","2023","Digital, Data & Technology","Unknown","North West (England)","Male","50","50","48310","46420"
"In post","2023","Digital, Data & Technology","Unknown","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Unknown","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Unknown","Scotland","Female","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","Unknown","Scotland","Male","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Unknown","South East (England)","Female","25","25","[c]","[c]"
"In post","2023","Digital, Data & Technology","Unknown","South East (England)","Male","75","75","44820","44890"
"In post","2023","Digital, Data & Technology","Unknown","South West (England)","Female","35","35","42510","41780"
"In post","2023","Digital, Data & Technology","Unknown","South West (England)","Male","30","30","[c]","[c]"
"In post","2023","Digital, Data & Technology","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Unknown","Wales","Female","15","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","Unknown","Wales","Male","15","15","[c]","[c]"
"In post","2023","Digital, Data & Technology","Unknown","West Midlands (England)","Female","70","70","42300","36990"
"In post","2023","Digital, Data & Technology","Unknown","West Midlands (England)","Male","175","175","43420","42260"
"In post","2023","Digital, Data & Technology","Unknown","Yorkshire and The Humber","Female","25","25","[c]","[c]"
"In post","2023","Digital, Data & Technology","Unknown","Yorkshire and The Humber","Male","50","50","49510","43450"
"In post","2023","Finance","Commercial","East Midlands (England)","Female","5","5","[c]","[c]"
"In post","2023","Finance","Commercial","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Commercial","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Commercial","East of England","Male","5","5","[c]","[c]"
"In post","2023","Finance","Commercial","London","Female","60","55","43000","39780"
"In post","2023","Finance","Commercial","London","Male","65","60","45300","43760"
"In post","2023","Finance","Commercial","North East (England)","Female","20","20","[c]","[c]"
"In post","2023","Finance","Commercial","North East (England)","Male","15","15","[c]","[c]"
"In post","2023","Finance","Commercial","North West (England)","Female","145","135","36510","34170"
"In post","2023","Finance","Commercial","North West (England)","Male","70","70","37670","38470"
"In post","2023","Finance","Commercial","Scotland","Female","10","10","[c]","[c]"
"In post","2023","Finance","Commercial","Scotland","Male","10","10","[c]","[c]"
"In post","2023","Finance","Commercial","South East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Commercial","South East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Commercial","South West (England)","Female","10","10","[c]","[c]"
"In post","2023","Finance","Commercial","South West (England)","Male","5","5","[c]","[c]"
"In post","2023","Finance","Commercial","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Commercial","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Commercial","Wales","Female","15","15","[c]","[c]"
"In post","2023","Finance","Commercial","Wales","Male","15","10","[c]","[c]"
"In post","2023","Finance","Commercial","West Midlands (England)","Female","15","10","[c]","[c]"
"In post","2023","Finance","Commercial","West Midlands (England)","Male","5","5","[c]","[c]"
"In post","2023","Finance","Commercial","Yorkshire and The Humber","Female","155","140","37300","38470"
"In post","2023","Finance","Commercial","Yorkshire and The Humber","Male","115","110","37290","34850"
"In post","2023","Finance","Communications","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Communications","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Communications","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Communications","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Communications","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Communications","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Corporate Finance","London","Female","20","20","[c]","[c]"
"In post","2023","Finance","Corporate Finance","London","Male","40","35","59770","53130"
"In post","2023","Finance","Corporate Finance","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Corporate Finance","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Corporate Finance","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Corporate Finance","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Corporate Finance","Scotland","Female","[c]","[c]","[c]","[c]"
