"Status","Year","Organisation","Parent_department","Region_ITL3","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","Leicestershire CC and Rutland","SEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","Lewisham and Southwark","EO","5","5","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","Lewisham and Southwark","G6","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","Lewisham and Southwark","G7","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","Lewisham and Southwark","HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","Lewisham and Southwark","SEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","Lincolnshire CC","EO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","Lincolnshire CC","G7","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","Lincolnshire CC","HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","Lincolnshire CC","SEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","Liverpool","AA","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","Liverpool","AO","5","5","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","Liverpool","EO","5","5","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","Liverpool","G6","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","Liverpool","G7","10","10","52470","50080"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","Liverpool","HEO","10","10","32200","29590"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","Liverpool","SCS level","5","5","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","Liverpool","SEO","15","15","40240","39100"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","Luton","HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","Manchester","AA","15","15","20040","20100"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","Manchester","AO","60","55","21650","21400"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","Manchester","EO","55","55","26060","25660"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","Manchester","G6","10","10","71500","67510"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","Manchester","G7","15","15","52680","51670"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","Manchester","HEO","35","30","33120","33710"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","Manchester","SCS level","10","10","112110","109690"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","Manchester","SEO","25","25","40940","40780"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","Medway","G7","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","Medway","SEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","Merton, Kingston upon Thames and Sutton","G7","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","Merton, Kingston upon Thames and Sutton","HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","Merton, Kingston upon Thames and Sutton","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","Merton, Kingston upon Thames and Sutton","SEO","5","5","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","Mid Kent","EO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","Mid Kent","G6","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","Mid Kent","G7","5","5","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","Mid Kent","HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","Mid Kent","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","Mid Kent","SEO","5","5","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","Mid Lancashire","AO","5","5","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","Mid Lancashire","EO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","Mid Lancashire","G6","5","5","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","Mid Lancashire","G7","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","Mid Lancashire","HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","Mid Lancashire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","Mid Lancashire","SEO","5","5","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","Mid Ulster","HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","Mid and East Antrim","EO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","Mid and East Antrim","G6","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","Mid and East Antrim","HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","Mid and East Antrim","SEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","Milton Keynes","G7","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","Milton Keynes","HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","Milton Keynes","SEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","Monmouthshire and Newport","EO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","Monmouthshire and Newport","G6","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","Monmouthshire and Newport","G7","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","Monmouthshire and Newport","HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","Monmouthshire and Newport","SEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","Na h-Eileanan Siar","SEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","Newry, Mourne and Down","G7","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","North Hampshire","G7","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","North Hampshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","North Hampshire","SEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","North Lanarkshire","SEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","North Northamptonshire","G7","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","North Nottinghamshire","G7","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","North Nottinghamshire","HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","North Nottinghamshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","North Yorkshire CC","AO","10","10","21920","20880"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","North Yorkshire CC","EO","5","5","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","North Yorkshire CC","G6","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","North Yorkshire CC","G7","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","North Yorkshire CC","HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","North Yorkshire CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","North Yorkshire CC","SEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","Northumberland","G6","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","Northumberland","G7","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","Northumberland","HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","Northumberland","SEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","Norwich and East Norfolk","G7","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","Norwich and East Norfolk","SEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","Nottingham","AO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","Nottingham","EO","5","5","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","Nottingham","G6","15","15","71240","67060"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","Nottingham","G7","20","20","52130","51080"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","Nottingham","HEO","20","15","32080","30270"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","Nottingham","SCS level","10","10","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","Nottingham","SEO","15","15","39160","37420"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","Overseas","G6","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","Oxfordshire CC","AA","5","5","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","Oxfordshire CC","AO","30","25","22740","22820"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","Oxfordshire CC","EO","25","20","27400","26750"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","Oxfordshire CC","G6","25","25","73170","73230"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","Oxfordshire CC","G7","85","80","55360","53640"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","Oxfordshire CC","HEO","40","40","33530","32410"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","Oxfordshire CC","SCS level","15","10","111730","115190"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","Oxfordshire CC","SEO","60","60","41070","40560"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","Perth and Kinross, and Stirling","G6","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","Peterborough","G7","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","Peterborough","HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","Peterborough","SEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","Plymouth","AO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","Plymouth","EO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","Plymouth","G6","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","Plymouth","G7","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","Plymouth","HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","Plymouth","SEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","Portsmouth","G7","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","Portsmouth","HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","Powys","G7","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","Redbridge and Waltham Forest","AO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","Redbridge and Waltham Forest","EO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","Redbridge and Waltham Forest","G6","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","Redbridge and Waltham Forest","G7","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","Redbridge and Waltham Forest","HEO","5","5","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","Redbridge and Waltham Forest","SEO","5","5","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","Sandwell","G7","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","Sefton","EO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","Sefton","G7","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","Sefton","HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","Sefton","SEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","Sheffield","G6","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","Sheffield","G7","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","Sheffield","HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","Sheffield","SEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","Shropshire","G6","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","Shropshire","SEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","Solihull","AO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","Solihull","EO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","Solihull","G6","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","Solihull","G7","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","Solihull","HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","Somerset CC","EO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","Somerset CC","G7","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","South Ayrshire","G7","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","South Hampshire","AO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","South Hampshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","South Hampshire","G6","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","South Hampshire","G7","10","10","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","South Hampshire","HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","South Hampshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","South Hampshire","SEO","10","10","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","South Lanarkshire","G7","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","South Lanarkshire","SEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","South Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","South Nottinghamshire","G6","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","South Nottinghamshire","G7","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","South Nottinghamshire","HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","South Nottinghamshire","SEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","South Teesside","G6","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","South Teesside","G7","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","South Teesside","HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","South Teesside","SEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","South West Wales","EO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","South West Wales","G7","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","South and West Derbyshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","South and West Derbyshire","G6","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","South and West Derbyshire","G7","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","South and West Derbyshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","Southampton","G7","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","Southampton","HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","Southampton","SEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","Southend-on-Sea","EO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","Southend-on-Sea","G7","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","Southend-on-Sea","HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","Southend-on-Sea","SEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","Staffordshire CC","EO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","Staffordshire CC","G6","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","Staffordshire CC","G7","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","Staffordshire CC","HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","Staffordshire CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","Staffordshire CC","SEO","5","5","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","Stoke-on-Trent","G7","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","Stoke-on-Trent","HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","Suffolk CC","AO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","Suffolk CC","EO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","Suffolk CC","G6","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","Suffolk CC","G7","5","5","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","Suffolk CC","HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","Suffolk CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","Suffolk CC","SEO","5","5","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","Sunderland","G6","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","Sunderland","G7","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","Sunderland","SEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","Swansea","EO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","Swansea","G6","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","Swansea","HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","Swansea","SEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","Swindon","G7","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","Telford and Wrekin","EO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","Telford and Wrekin","G7","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","Thurrock","HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","Torbay","SEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","Tower Hamlets","EO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","Tower Hamlets","G7","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","Tower Hamlets","HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","Tower Hamlets","SEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","Tyneside","AO","10","5","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","Tyneside","EO","5","5","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","Tyneside","G6","10","10","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","Tyneside","G7","15","15","52600","50830"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","Tyneside","HEO","10","10","30970","29590"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","Tyneside","SCS level","10","10","119980","120380"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","Tyneside","SEO","20","20","41990","41660"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","Wakefield","G6","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","Wakefield","G7","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","Wakefield","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","Wakefield","SEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","Wandsworth","EO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","Wandsworth","G6","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","Wandsworth","G7","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","Wandsworth","HEO","5","5","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","Wandsworth","SEO","5","5","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","Warrington","G7","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","Warrington","HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","Warrington","SEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","Warwickshire CC","EO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","Warwickshire CC","G6","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","Warwickshire CC","G7","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","Warwickshire CC","HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","Warwickshire CC","SEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","West Cumbria","SEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","West Essex","AO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","West Essex","EO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","West Essex","G6","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","West Essex","G7","10","10","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","West Essex","HEO","15","10","34820","33710"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","West Essex","SCS level","5","5","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","West Essex","SEO","10","5","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","West Kent","HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","West Northamptonshire","G6","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","West Northamptonshire","G7","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","West Northamptonshire","HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","West Surrey","EO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","West Surrey","G6","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","West Surrey","G7","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","West Surrey","HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","West Surrey","SEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","West Sussex (North East)","AO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","West Sussex (North East)","EO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","West Sussex (North East)","G6","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","West Sussex (North East)","G7","10","10","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","West Sussex (North East)","HEO","10","5","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","West Sussex (North East)","SCS level","5","5","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","West Sussex (North East)","SEO","10","10","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","West Sussex (South West)","AA","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","West Sussex (South West)","G7","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","West Sussex (South West)","SEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","Westminster","AA","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","Westminster","AO","15","15","23630","24490"
