"Status","Year","Disability","Parent_department","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Declared non-disabled","Cabinet Office","London","LGBO","215","210","52490","56430"
"In post","2023","Declared non-disabled","Cabinet Office","London","Undeclared","200","195","56480","56430"
"In post","2023","Declared non-disabled","Cabinet Office","London","Unknown","210","210","55410","56200"
"In post","2023","Declared non-disabled","Cabinet Office","Outside London","Heterosexual / straight","2120","2050","46890","39860"
"In post","2023","Declared non-disabled","Cabinet Office","Outside London","LGBO","140","140","39260","33020"
"In post","2023","Declared non-disabled","Cabinet Office","Outside London","Undeclared","95","90","48110","50690"
"In post","2023","Declared non-disabled","Cabinet Office","Outside London","Unknown","190","185","60870","57560"
"In post","2023","Declared non-disabled","Cabinet Office","Unknown","Heterosexual / straight","65","65","44550","38460"
"In post","2023","Declared non-disabled","Cabinet Office","Unknown","LGBO","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Cabinet Office","Unknown","Undeclared","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Cabinet Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Chancellor's other departments","London","Heterosexual / straight","220","215","64920","57310"
"In post","2023","Declared non-disabled","Chancellor's other departments","London","LGBO","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Chancellor's other departments","London","Undeclared","45","45","63030","55180"
"In post","2023","Declared non-disabled","Chancellor's other departments","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Chancellor's other departments","Outside London","Heterosexual / straight","55","55","49290","44880"
"In post","2023","Declared non-disabled","Chancellor's other departments","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Chancellor's other departments","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Chancellor's other departments","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Charity Commission","London","Heterosexual / straight","40","40","46330","41380"
"In post","2023","Declared non-disabled","Charity Commission","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Charity Commission","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Charity Commission","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Charity Commission","Outside London","Heterosexual / straight","175","165","35680","30170"
"In post","2023","Declared non-disabled","Charity Commission","Outside London","LGBO","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Charity Commission","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Charity Commission","Outside London","Unknown","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Competition and Markets Authority","London","Heterosexual / straight","555","535","62260","58050"
"In post","2023","Declared non-disabled","Competition and Markets Authority","London","LGBO","50","50","62400","59370"
"In post","2023","Declared non-disabled","Competition and Markets Authority","London","Undeclared","50","50","62800","60120"
"In post","2023","Declared non-disabled","Competition and Markets Authority","London","Unknown","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Competition and Markets Authority","Outside London","Heterosexual / straight","85","85","55900","55130"
"In post","2023","Declared non-disabled","Competition and Markets Authority","Outside London","LGBO","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Competition and Markets Authority","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Competition and Markets Authority","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Business, Energy and Industrial Strategy","London","Heterosexual / straight","3215","3130","52540","55120"
"In post","2023","Declared non-disabled","Department for Business, Energy and Industrial Strategy","London","LGBO","300","295","51880","54710"
"In post","2023","Declared non-disabled","Department for Business, Energy and Industrial Strategy","London","Undeclared","290","285","52510","55120"
"In post","2023","Declared non-disabled","Department for Business, Energy and Industrial Strategy","London","Unknown","100","95","41540","39650"
"In post","2023","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Outside London","Heterosexual / straight","4750","4515","39240","37420"
"In post","2023","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Outside London","LGBO","280","275","35970","32780"
"In post","2023","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Outside London","Undeclared","530","505","40170","39650"
"In post","2023","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Outside London","Unknown","415","375","37950","33570"
"In post","2023","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Overseas","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Overseas","Undeclared","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Digital, Culture, Media and Sport","London","Heterosexual / straight","1020","1000","51420","53030"
"In post","2023","Declared non-disabled","Department for Digital, Culture, Media and Sport","London","LGBO","125","125","50270","52760"
"In post","2023","Declared non-disabled","Department for Digital, Culture, Media and Sport","London","Undeclared","70","70","46430","41490"
"In post","2023","Declared non-disabled","Department for Digital, Culture, Media and Sport","London","Unknown","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Digital, Culture, Media and Sport","Outside London","Heterosexual / straight","165","165","43060","37370"
"In post","2023","Declared non-disabled","Department for Digital, Culture, Media and Sport","Outside London","LGBO","30","30","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Digital, Culture, Media and Sport","Outside London","Undeclared","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Digital, Culture, Media and Sport","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Education","London","Heterosexual / straight","1190","1135","53940","55020"
"In post","2023","Declared non-disabled","Department for Education","London","LGBO","100","95","54620","55020"
"In post","2023","Declared non-disabled","Department for Education","London","Undeclared","105","100","51650","55020"
"In post","2023","Declared non-disabled","Department for Education","London","Unknown","115","110","54130","55290"
"In post","2023","Declared non-disabled","Department for Education","Outside London","Heterosexual / straight","3070","2950","45030","41510"
"In post","2023","Declared non-disabled","Department for Education","Outside London","LGBO","180","175","43220","37980"
"In post","2023","Declared non-disabled","Department for Education","Outside London","Undeclared","215","205","46110","45380"
"In post","2023","Declared non-disabled","Department for Education","Outside London","Unknown","270","260","44900","43590"
"In post","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs","London","Heterosexual / straight","1510","1470","46500","40710"
"In post","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs","London","LGBO","155","150","47290","40260"
"In post","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs","London","Undeclared","125","120","44520","40260"
"In post","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs","London","Unknown","85","80","43160","40710"
"In post","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs","Outside London","Heterosexual / straight","5760","5475","35290","30350"
"In post","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs","Outside London","LGBO","390","380","33140","30320"
"In post","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs","Outside London","Undeclared","495","470","34890","30350"
"In post","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs","Outside London","Unknown","330","310","34760","30640"
"In post","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Department for International Trade","London","Heterosexual / straight","1140","1125","50080","45360"
"In post","2023","Declared non-disabled","Department for International Trade","London","LGBO","135","130","47130","41550"
"In post","2023","Declared non-disabled","Department for International Trade","London","Undeclared","70","70","50040","55370"
"In post","2023","Declared non-disabled","Department for International Trade","London","Unknown","90","85","46230","41750"
"In post","2023","Declared non-disabled","Department for International Trade","Outside London","Heterosexual / straight","300","290","44200","41790"
"In post","2023","Declared non-disabled","Department for International Trade","Outside London","LGBO","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Department for International Trade","Outside London","Undeclared","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","Department for International Trade","Outside London","Unknown","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Department for International Trade","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Department for International Trade","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Department for International Trade","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Department for International Trade","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Levelling Up, Housing and Communities","London","Heterosexual / straight","1300","1265","52450","54630"
"In post","2023","Declared non-disabled","Department for Levelling Up, Housing and Communities","London","LGBO","140","140","51000","54630"
"In post","2023","Declared non-disabled","Department for Levelling Up, Housing and Communities","London","Undeclared","75","75","47880","43260"
"In post","2023","Declared non-disabled","Department for Levelling Up, Housing and Communities","London","Unknown","40","40","43160","39070"
"In post","2023","Declared non-disabled","Department for Levelling Up, Housing and Communities","Outside London","Heterosexual / straight","1285","1210","45210","42570"
"In post","2023","Declared non-disabled","Department for Levelling Up, Housing and Communities","Outside London","LGBO","75","75","44090","41840"
"In post","2023","Declared non-disabled","Department for Levelling Up, Housing and Communities","Outside London","Undeclared","75","70","45420","41840"
"In post","2023","Declared non-disabled","Department for Levelling Up, Housing and Communities","Outside London","Unknown","45","40","33050","26590"
"In post","2023","Declared non-disabled","Department for Transport","London","Heterosexual / straight","1870","1820","52230","55190"
"In post","2023","Declared non-disabled","Department for Transport","London","LGBO","175","175","51300","48640"
"In post","2023","Declared non-disabled","Department for Transport","London","Undeclared","165","155","49170","44140"
"In post","2023","Declared non-disabled","Department for Transport","London","Unknown","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Transport","Outside London","Heterosexual / straight","6875","6400","31470","27450"
"In post","2023","Declared non-disabled","Department for Transport","Outside London","LGBO","345","330","30220","26960"
"In post","2023","Declared non-disabled","Department for Transport","Outside London","Undeclared","1430","1220","28800","27260"
"In post","2023","Declared non-disabled","Department for Transport","Outside London","Unknown","160","140","29710","27450"
"In post","2023","Declared non-disabled","Department for Transport","Overseas","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Transport","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Transport","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Transport","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Transport","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Transport","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Transport","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Transport","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Work and Pensions","London","Heterosexual / straight","4695","4410","36940","32520"
"In post","2023","Declared non-disabled","Department for Work and Pensions","London","LGBO","255","245","40210","32520"
"In post","2023","Declared non-disabled","Department for Work and Pensions","London","Undeclared","465","410","34750","32520"
"In post","2023","Declared non-disabled","Department for Work and Pensions","London","Unknown","1240","1090","33880","32520"
"In post","2023","Declared non-disabled","Department for Work and Pensions","Outside London","Heterosexual / straight","41500","37440","29740","28120"
"In post","2023","Declared non-disabled","Department for Work and Pensions","Outside London","LGBO","2080","1990","29370","28120"
"In post","2023","Declared non-disabled","Department for Work and Pensions","Outside London","Undeclared","4060","3590","29060","28120"
"In post","2023","Declared non-disabled","Department for Work and Pensions","Outside London","Unknown","9085","7640","27790","28120"
"In post","2023","Declared non-disabled","Department for Work and Pensions","Unknown","Heterosexual / straight","190","185","35240","28120"
"In post","2023","Declared non-disabled","Department for Work and Pensions","Unknown","LGBO","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Work and Pensions","Unknown","Undeclared","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Work and Pensions","Unknown","Unknown","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","Department of Health and Social Care","London","Heterosexual / straight","1580","1515","50350","43190"
"In post","2023","Declared non-disabled","Department of Health and Social Care","London","LGBO","105","105","56940","53920"
"In post","2023","Declared non-disabled","Department of Health and Social Care","London","Undeclared","170","160","49960","42260"
"In post","2023","Declared non-disabled","Department of Health and Social Care","London","Unknown","50","50","57440","55410"
"In post","2023","Declared non-disabled","Department of Health and Social Care","Outside London","Heterosexual / straight","1705","1610","44130","38520"
"In post","2023","Declared non-disabled","Department of Health and Social Care","Outside London","LGBO","85","85","39910","38120"
"In post","2023","Declared non-disabled","Department of Health and Social Care","Outside London","Undeclared","175","165","47410","41480"
"In post","2023","Declared non-disabled","Department of Health and Social Care","Outside London","Unknown","35","35","54880","49590"
"In post","2023","Declared non-disabled","Department of Health and Social Care","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Department of Health and Social Care","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Department of Health and Social Care","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Department of Health and Social Care","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Department of Health and Social Care","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Department of Health and Social Care","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Department of Health and Social Care","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Department of Health and Social Care","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Estyn","Outside London","Heterosexual / straight","95","90","59970","78500"
"In post","2023","Declared non-disabled","Estyn","Outside London","LGBO","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Estyn","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Estyn","Outside London","Unknown","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Food Standards Agency","London","Heterosexual / straight","95","95","44400","41160"
"In post","2023","Declared non-disabled","Food Standards Agency","London","LGBO","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Food Standards Agency","London","Undeclared","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Food Standards Agency","London","Unknown","15","10","[c]","[c]"
"In post","2023","Declared non-disabled","Food Standards Agency","Outside London","Heterosexual / straight","620","600","39560","37720"
"In post","2023","Declared non-disabled","Food Standards Agency","Outside London","LGBO","35","30","39720","37720"
"In post","2023","Declared non-disabled","Food Standards Agency","Outside London","Undeclared","35","35","38900","34970"
"In post","2023","Declared non-disabled","Food Standards Agency","Outside London","Unknown","160","150","31800","28090"
"In post","2023","Declared non-disabled","Food Standards Agency","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Food Standards Agency","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Food Standards Agency","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Food Standards Agency","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Foreign, Commonwealth and Development Office","London","Heterosexual / straight","1725","1685","52530","50150"
"In post","2023","Declared non-disabled","Foreign, Commonwealth and Development Office","London","LGBO","125","125","51610","45740"
"In post","2023","Declared non-disabled","Foreign, Commonwealth and Development Office","London","Undeclared","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Foreign, Commonwealth and Development Office","London","Unknown","280","275","51620","48630"
"In post","2023","Declared non-disabled","Foreign, Commonwealth and Development Office","Outside London","Heterosexual / straight","805","770","40680","35250"
"In post","2023","Declared non-disabled","Foreign, Commonwealth and Development Office","Outside London","LGBO","35","35","33300","29400"
"In post","2023","Declared non-disabled","Foreign, Commonwealth and Development Office","Outside London","Undeclared","45","40","41880","38920"
"In post","2023","Declared non-disabled","Foreign, Commonwealth and Development Office","Outside London","Unknown","75","75","41680","41200"
"In post","2023","Declared non-disabled","Foreign, Commonwealth and Development Office","Overseas","Heterosexual / straight","1065","1060","50950","46750"
"In post","2023","Declared non-disabled","Foreign, Commonwealth and Development Office","Overseas","LGBO","90","90","51970","53970"
"In post","2023","Declared non-disabled","Foreign, Commonwealth and Development Office","Overseas","Undeclared","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Foreign, Commonwealth and Development Office","Overseas","Unknown","165","165","51760","53960"
"In post","2023","Declared non-disabled","HM Land Registry","London","Heterosexual / straight","180","165","43980","38410"
"In post","2023","Declared non-disabled","HM Land Registry","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","HM Land Registry","London","Undeclared","30","30","43450","38410"
"In post","2023","Declared non-disabled","HM Land Registry","London","Unknown","40","35","40140","38410"
"In post","2023","Declared non-disabled","HM Land Registry","Outside London","Heterosexual / straight","2595","2320","33940","34850"
"In post","2023","Declared non-disabled","HM Land Registry","Outside London","LGBO","75","70","32930","28080"
"In post","2023","Declared non-disabled","HM Land Registry","Outside London","Undeclared","345","295","33720","34850"
"In post","2023","Declared non-disabled","HM Land Registry","Outside London","Unknown","715","620","31410","28080"
"In post","2023","Declared non-disabled","HM Revenue and Customs","London","Heterosexual / straight","5000","4780","48150","42060"
"In post","2023","Declared non-disabled","HM Revenue and Customs","London","LGBO","290","285","51810","45370"
"In post","2023","Declared non-disabled","HM Revenue and Customs","London","Undeclared","400","375","47040","42060"
"In post","2023","Declared non-disabled","HM Revenue and Customs","London","Unknown","495","460","42060","39450"
"In post","2023","Declared non-disabled","HM Revenue and Customs","Outside London","Heterosexual / straight","30500","28595","35350","34440"
"In post","2023","Declared non-disabled","HM Revenue and Customs","Outside London","LGBO","1890","1830","33680","28660"
"In post","2023","Declared non-disabled","HM Revenue and Customs","Outside London","Undeclared","1815","1655","34000","29730"
"In post","2023","Declared non-disabled","HM Revenue and Customs","Outside London","Unknown","2760","2390","31320","28130"
"In post","2023","Declared non-disabled","HM Treasury","London","Heterosexual / straight","1135","1110","50620","54090"
"In post","2023","Declared non-disabled","HM Treasury","London","LGBO","115","110","49520","53550"
"In post","2023","Declared non-disabled","HM Treasury","London","Undeclared","95","90","48410","53550"
"In post","2023","Declared non-disabled","HM Treasury","London","Unknown","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","HM Treasury","Outside London","Heterosexual / straight","335","320","45090","42700"
"In post","2023","Declared non-disabled","HM Treasury","Outside London","LGBO","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","HM Treasury","Outside London","Undeclared","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","HM Treasury","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","HM Treasury","Unknown","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","HM Treasury","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","HM Treasury","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","HM Treasury","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Home Office","London","Heterosexual / straight","7710","7275","42240","36180"
"In post","2023","Declared non-disabled","Home Office","London","LGBO","245","240","48680","43210"
"In post","2023","Declared non-disabled","Home Office","London","Undeclared","870","810","40980","36180"
"In post","2023","Declared non-disabled","Home Office","London","Unknown","45","40","43540","43000"
"In post","2023","Declared non-disabled","Home Office","Outside London","Heterosexual / straight","13695","12610","30250","26300"
"In post","2023","Declared non-disabled","Home Office","Outside London","LGBO","520","500","30180","26180"
"In post","2023","Declared non-disabled","Home Office","Outside London","Undeclared","1310","1180","29930","27580"
"In post","2023","Declared non-disabled","Home Office","Outside London","Unknown","100","95","29830","25880"
"In post","2023","Declared non-disabled","Home Office","Overseas","Heterosexual / straight","95","95","[c]","[c]"
"In post","2023","Declared non-disabled","Home Office","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Home Office","Overseas","Undeclared","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","Home Office","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Home Office","Unknown","Heterosexual / straight","95","85","29610","27010"
"In post","2023","Declared non-disabled","Home Office","Unknown","LGBO","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Home Office","Unknown","Undeclared","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","Home Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Ministry of Defence","London","Heterosexual / straight","2030","1980","45350","44970"
"In post","2023","Declared non-disabled","Ministry of Defence","London","LGBO","95","95","46700","45750"
"In post","2023","Declared non-disabled","Ministry of Defence","London","Undeclared","195","190","46730","45750"
"In post","2023","Declared non-disabled","Ministry of Defence","London","Unknown","80","80","44650","40930"
"In post","2023","Declared non-disabled","Ministry of Defence","Outside London","Heterosexual / straight","28425","27420","36550","33990"
"In post","2023","Declared non-disabled","Ministry of Defence","Outside London","LGBO","715","700","35680","33990"
"In post","2023","Declared non-disabled","Ministry of Defence","Outside London","Undeclared","2160","2065","36430","34300"
"In post","2023","Declared non-disabled","Ministry of Defence","Outside London","Unknown","850","815","36180","33990"
"In post","2023","Declared non-disabled","Ministry of Defence","Overseas","Heterosexual / straight","315","315","53650","48920"
"In post","2023","Declared non-disabled","Ministry of Defence","Overseas","LGBO","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Ministry of Defence","Overseas","Undeclared","30","30","[c]","[c]"
"In post","2023","Declared non-disabled","Ministry of Defence","Overseas","Unknown","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Ministry of Defence","Unknown","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","Ministry of Defence","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Ministry of Defence","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Ministry of Defence","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Ministry of Justice","London","Heterosexual / straight","8250","7925","39660","35410"
"In post","2023","Declared non-disabled","Ministry of Justice","London","LGBO","525","520","42030","36920"
"In post","2023","Declared non-disabled","Ministry of Justice","London","Undeclared","685","650","38960","35410"
"In post","2023","Declared non-disabled","Ministry of Justice","London","Unknown","425","385","37030","33050"
"In post","2023","Declared non-disabled","Ministry of Justice","Outside London","Heterosexual / straight","42785","40125","31170","29050"
"In post","2023","Declared non-disabled","Ministry of Justice","Outside London","LGBO","2765","2685","31000","29890"
"In post","2023","Declared non-disabled","Ministry of Justice","Outside London","Undeclared","2795","2565","31310","29050"
"In post","2023","Declared non-disabled","Ministry of Justice","Outside London","Unknown","1735","1515","32390","32920"
"In post","2023","Declared non-disabled","Ministry of Justice","Unknown","Heterosexual / straight","60","60","28980","28880"
"In post","2023","Declared non-disabled","Ministry of Justice","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Ministry of Justice","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Ministry of Justice","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","National Crime Agency","London","Heterosexual / straight","355","345","50980","49200"
"In post","2023","Declared non-disabled","National Crime Agency","London","LGBO","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","National Crime Agency","London","Undeclared","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","National Crime Agency","London","Unknown","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","National Crime Agency","Outside London","Heterosexual / straight","885","850","43290","42110"
"In post","2023","Declared non-disabled","National Crime Agency","Outside London","LGBO","30","30","40680","38310"
"In post","2023","Declared non-disabled","National Crime Agency","Outside London","Undeclared","55","55","41170","41630"
"In post","2023","Declared non-disabled","National Crime Agency","Outside London","Unknown","35","35","41670","39830"
"In post","2023","Declared non-disabled","National Crime Agency","Overseas","Heterosexual / straight","55","55","48890","47380"
"In post","2023","Declared non-disabled","National Crime Agency","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","National Crime Agency","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","National Crime Agency","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","National Crime Agency","Unknown","Heterosexual / straight","35","30","46990","47380"
"In post","2023","Declared non-disabled","National Crime Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","National Crime Agency","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","National Crime Agency","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Northern Ireland Office","London","Heterosexual / straight","40","40","57200","55720"
"In post","2023","Declared non-disabled","Northern Ireland Office","London","LGBO","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Northern Ireland Office","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Northern Ireland Office","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Northern Ireland Office","Outside London","Heterosexual / straight","40","40","36960","37680"
"In post","2023","Declared non-disabled","Northern Ireland Office","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Northern Ireland Office","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Northern Ireland Office","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","London","Heterosexual / straight","225","220","55580","52750"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","London","LGBO","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","London","Undeclared","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Outside London","Heterosexual / straight","1255","1215","53500","52750"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Outside London","LGBO","110","110","51800","50250"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Outside London","Undeclared","65","60","50620","52750"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Outside London","Unknown","25","20","[c]","[c]"
"In post","2023","Declared non-disabled","Office of Gas and Electricity Markets","London","Heterosexual / straight","475","470","48560","45920"
"In post","2023","Declared non-disabled","Office of Gas and Electricity Markets","London","LGBO","45","40","48020","43000"
"In post","2023","Declared non-disabled","Office of Gas and Electricity Markets","London","Undeclared","45","45","50230","46250"
"In post","2023","Declared non-disabled","Office of Gas and Electricity Markets","London","Unknown","170","165","58990","53840"
"In post","2023","Declared non-disabled","Office of Gas and Electricity Markets","Outside London","Heterosexual / straight","375","370","39410","35000"
"In post","2023","Declared non-disabled","Office of Gas and Electricity Markets","Outside London","LGBO","50","50","32760","30170"
