"Status","Year","Disability","Profession_of_post","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Undeclared","Project Delivery","SEO","Female","120","115","41680","41800"
"In post","2023","Undeclared","Project Delivery","SEO","Male","130","125","42560","42190"
"In post","2023","Undeclared","Project Delivery","Unknown","Female","5","5","[c]","[c]"
"In post","2023","Undeclared","Project Delivery","Unknown","Male","20","20","[c]","[c]"
"In post","2023","Undeclared","Property","AA","Female","5","5","[c]","[c]"
"In post","2023","Undeclared","Property","AA","Male","20","20","[c]","[c]"
"In post","2023","Undeclared","Property","AO","Female","15","10","[c]","[c]"
"In post","2023","Undeclared","Property","AO","Male","15","15","[c]","[c]"
"In post","2023","Undeclared","Property","EO","Female","55","50","28560","27810"
"In post","2023","Undeclared","Property","EO","Male","45","40","28340","27810"
"In post","2023","Undeclared","Property","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Property","G6","Male","10","10","[c]","[c]"
"In post","2023","Undeclared","Property","G7","Female","10","10","[c]","[c]"
"In post","2023","Undeclared","Property","G7","Male","55","55","57990","57990"
"In post","2023","Undeclared","Property","HEO","Female","40","35","34630","34300"
"In post","2023","Undeclared","Property","HEO","Male","65","65","35610","35020"
"In post","2023","Undeclared","Property","SCS level","Female","5","5","[c]","[c]"
"In post","2023","Undeclared","Property","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Property","SEO","Female","45","40","43210","41800"
"In post","2023","Undeclared","Property","SEO","Male","75","70","44580","44150"
"In post","2023","Undeclared","Property","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Property","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Psychology","AA","Female","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Psychology","AA","Male","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Psychology","AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Psychology","AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Psychology","EO","Female","20","20","[c]","[c]"
"In post","2023","Undeclared","Psychology","EO","Male","10","10","[c]","[c]"
"In post","2023","Undeclared","Psychology","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Psychology","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Psychology","G7","Female","5","5","[c]","[c]"
"In post","2023","Undeclared","Psychology","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Psychology","HEO","Female","30","25","[c]","[c]"
"In post","2023","Undeclared","Psychology","HEO","Male","5","5","[c]","[c]"
"In post","2023","Undeclared","Psychology","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Psychology","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Psychology","SEO","Female","40","35","49070","51870"
"In post","2023","Undeclared","Psychology","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Psychology","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Psychology","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Science and Engineering","AA","Female","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Science and Engineering","AA","Male","5","5","[c]","[c]"
"In post","2023","Undeclared","Science and Engineering","AO","Female","20","15","[c]","[c]"
"In post","2023","Undeclared","Science and Engineering","AO","Male","45","45","23570","23430"
"In post","2023","Undeclared","Science and Engineering","EO","Female","40","35","28010","27960"
"In post","2023","Undeclared","Science and Engineering","EO","Male","90","85","28810","28710"
"In post","2023","Undeclared","Science and Engineering","G6","Female","35","30","71140","68980"
"In post","2023","Undeclared","Science and Engineering","G6","Male","45","40","73740","72340"
"In post","2023","Undeclared","Science and Engineering","G7","Female","120","115","55020","53920"
"In post","2023","Undeclared","Science and Engineering","G7","Male","150","150","56320","55500"
"In post","2023","Undeclared","Science and Engineering","HEO","Female","100","90","34830","35430"
"In post","2023","Undeclared","Science and Engineering","HEO","Male","140","135","35440","34680"
"In post","2023","Undeclared","Science and Engineering","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Science and Engineering","SCS level","Male","5","5","[c]","[c]"
"In post","2023","Undeclared","Science and Engineering","SEO","Female","115","105","42410","41950"
"In post","2023","Undeclared","Science and Engineering","SEO","Male","175","170","44450","43570"
"In post","2023","Undeclared","Science and Engineering","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Science and Engineering","Unknown","Male","45","45","48280","47570"
"In post","2023","Undeclared","Security","AA","Female","15","15","[c]","[c]"
"In post","2023","Undeclared","Security","AA","Male","145","140","21880","21380"
"In post","2023","Undeclared","Security","AO","Female","25","20","[c]","[c]"
"In post","2023","Undeclared","Security","AO","Male","150","145","37510","40880"
"In post","2023","Undeclared","Security","EO","Female","25","25","[c]","[c]"
"In post","2023","Undeclared","Security","EO","Male","80","75","39720","45650"
"In post","2023","Undeclared","Security","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Security","G6","Male","5","5","[c]","[c]"
"In post","2023","Undeclared","Security","G7","Female","5","5","[c]","[c]"
"In post","2023","Undeclared","Security","G7","Male","30","30","[c]","[c]"
"In post","2023","Undeclared","Security","HEO","Female","30","30","[c]","[c]"
"In post","2023","Undeclared","Security","HEO","Male","55","55","40220","36070"
"In post","2023","Undeclared","Security","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Security","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Security","SEO","Female","20","20","[c]","[c]"
"In post","2023","Undeclared","Security","SEO","Male","45","45","47290","45140"
"In post","2023","Undeclared","Security","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Security","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Social Research","AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Social Research","AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Social Research","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Social Research","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Social Research","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Social Research","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Social Research","G7","Female","15","15","[c]","[c]"
"In post","2023","Undeclared","Social Research","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Social Research","HEO","Female","10","10","[c]","[c]"
"In post","2023","Undeclared","Social Research","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Social Research","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Social Research","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Social Research","SEO","Female","15","15","[c]","[c]"
"In post","2023","Undeclared","Social Research","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Statistics","AA","Female","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Statistics","AA","Male","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Statistics","AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Statistics","AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Statistics","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Statistics","EO","Male","5","5","[c]","[c]"
"In post","2023","Undeclared","Statistics","G6","Female","5","5","[c]","[c]"
"In post","2023","Undeclared","Statistics","G6","Male","5","5","[c]","[c]"
"In post","2023","Undeclared","Statistics","G7","Female","10","5","[c]","[c]"
"In post","2023","Undeclared","Statistics","G7","Male","20","20","[c]","[c]"
"In post","2023","Undeclared","Statistics","HEO","Female","10","10","[c]","[c]"
"In post","2023","Undeclared","Statistics","HEO","Male","25","25","[c]","[c]"
"In post","2023","Undeclared","Statistics","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Statistics","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Statistics","SEO","Female","10","10","[c]","[c]"
"In post","2023","Undeclared","Statistics","SEO","Male","25","25","[c]","[c]"
"In post","2023","Undeclared","Tax","AO","Female","20","20","[c]","[c]"
"In post","2023","Undeclared","Tax","AO","Male","25","20","[c]","[c]"
"In post","2023","Undeclared","Tax","EO","Female","90","75","29640","28130"
"In post","2023","Undeclared","Tax","EO","Male","100","95","29050","28130"
"In post","2023","Undeclared","Tax","G6","Female","15","15","[c]","[c]"
"In post","2023","Undeclared","Tax","G6","Male","40","35","74080","72920"
"In post","2023","Undeclared","Tax","G7","Female","40","40","58220","57970"
"In post","2023","Undeclared","Tax","G7","Male","115","110","58780","57970"
"In post","2023","Undeclared","Tax","HEO","Female","110","100","36070","35000"
"In post","2023","Undeclared","Tax","HEO","Male","160","155","35960","35000"
"In post","2023","Undeclared","Tax","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Tax","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Tax","SEO","Female","40","40","43100","42510"
"In post","2023","Undeclared","Tax","SEO","Male","75","75","43170","42510"
"In post","2023","Undeclared","Unknown","AA","Female","25","20","[c]","[c]"
"In post","2023","Undeclared","Unknown","AA","Male","10","10","[c]","[c]"
"In post","2023","Undeclared","Unknown","AO","Female","25","25","[c]","[c]"
"In post","2023","Undeclared","Unknown","AO","Male","25","25","[c]","[c]"
"In post","2023","Undeclared","Unknown","EO","Female","65","65","29250","29100"
"In post","2023","Undeclared","Unknown","EO","Male","60","60","29220","29100"
"In post","2023","Undeclared","Unknown","G6","Female","30","25","[c]","[c]"
"In post","2023","Undeclared","Unknown","G6","Male","25","20","[c]","[c]"
"In post","2023","Undeclared","Unknown","G7","Female","50","45","60300","57970"
"In post","2023","Undeclared","Unknown","G7","Male","60","60","59690","57970"
"In post","2023","Undeclared","Unknown","HEO","Female","95","90","35570","35000"
"In post","2023","Undeclared","Unknown","HEO","Male","60","60","35280","35000"
"In post","2023","Undeclared","Unknown","SCS level","Female","5","5","[c]","[c]"
"In post","2023","Undeclared","Unknown","SCS level","Male","5","5","[c]","[c]"
"In post","2023","Undeclared","Unknown","SEO","Female","55","55","44200","42860"
"In post","2023","Undeclared","Unknown","SEO","Male","55","55","44770","44650"
"In post","2023","Undeclared","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","Unknown","Male","5","5","[c]","[c]"
"In post","2023","Undeclared","Veterinarian","AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Veterinarian","AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Veterinarian","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Veterinarian","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Veterinarian","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Veterinarian","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Veterinarian","G7","Female","5","5","[c]","[c]"
"In post","2023","Undeclared","Veterinarian","G7","Male","5","5","[c]","[c]"
"In post","2023","Undeclared","Veterinarian","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Veterinarian","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Veterinarian","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Veterinarian","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Veterinarian","SEO","Female","20","15","[c]","[c]"
"In post","2023","Undeclared","Veterinarian","SEO","Male","5","5","[c]","[c]"
"In post","2023","Unknown","Commercial","AA","Female","5","5","[c]","[c]"
"In post","2023","Unknown","Commercial","AA","Male","15","15","[c]","[c]"
"In post","2023","Unknown","Commercial","AO","Female","60","55","25160","23700"
"In post","2023","Unknown","Commercial","AO","Male","55","55","24360","23460"
"In post","2023","Unknown","Commercial","EO","Female","110","105","27840","27080"
"In post","2023","Unknown","Commercial","EO","Male","80","80","27960","27270"
"In post","2023","Unknown","Commercial","G6","Female","40","40","73050","70450"
"In post","2023","Unknown","Commercial","G6","Male","70","70","73280","71180"
"In post","2023","Unknown","Commercial","G7","Female","105","100","56870","56000"
"In post","2023","Unknown","Commercial","G7","Male","110","110","58200","56000"
"In post","2023","Unknown","Commercial","HEO","Female","185","180","32690","32500"
"In post","2023","Unknown","Commercial","HEO","Male","175","175","33180","32960"
"In post","2023","Unknown","Commercial","SCS level","Female","15","15","[c]","[c]"
"In post","2023","Unknown","Commercial","SCS level","Male","25","25","[c]","[c]"
"In post","2023","Unknown","Commercial","SEO","Female","175","170","41490","41200"
"In post","2023","Unknown","Commercial","SEO","Male","170","170","41270","40950"
"In post","2023","Unknown","Commercial","Unknown","Female","15","15","[c]","[c]"
"In post","2023","Unknown","Commercial","Unknown","Male","20","20","[c]","[c]"
"In post","2023","Unknown","Communications","AA","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Communications","AA","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Communications","AO","Female","25","25","[c]","[c]"
"In post","2023","Unknown","Communications","AO","Male","15","15","[c]","[c]"
"In post","2023","Unknown","Communications","EO","Female","75","70","28600","28360"
"In post","2023","Unknown","Communications","EO","Male","45","45","28000","27470"
"In post","2023","Unknown","Communications","G6","Female","45","40","68820","67940"
"In post","2023","Unknown","Communications","G6","Male","25","25","[c]","[c]"
"In post","2023","Unknown","Communications","G7","Female","105","105","56290","55770"
"In post","2023","Unknown","Communications","G7","Male","75","75","55220","55250"
"In post","2023","Unknown","Communications","HEO","Female","185","180","35520","35410"
"In post","2023","Unknown","Communications","HEO","Male","140","140","35530","35010"
"In post","2023","Unknown","Communications","SCS level","Female","10","10","[c]","[c]"
"In post","2023","Unknown","Communications","SCS level","Male","20","20","[c]","[c]"
"In post","2023","Unknown","Communications","SEO","Female","175","175","43010","43000"
"In post","2023","Unknown","Communications","SEO","Male","105","105","43650","43650"
"In post","2023","Unknown","Communications","Unknown","Female","5","5","[c]","[c]"
"In post","2023","Unknown","Communications","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Corporate Finance","AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Corporate Finance","AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Corporate Finance","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Corporate Finance","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Corporate Finance","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Corporate Finance","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Corporate Finance","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Corporate Finance","G7","Male","5","5","[c]","[c]"
"In post","2023","Unknown","Corporate Finance","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Corporate Finance","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Corporate Finance","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Corporate Finance","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Corporate Finance","SEO","Female","5","5","[c]","[c]"
"In post","2023","Unknown","Corporate Finance","SEO","Male","5","5","[c]","[c]"
"In post","2023","Unknown","Counter Fraud","AA","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Counter Fraud","AA","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Counter Fraud","AO","Female","50","45","23120","22520"
"In post","2023","Unknown","Counter Fraud","AO","Male","40","40","22910","22520"
"In post","2023","Unknown","Counter Fraud","EO","Female","210","200","28900","28130"
"In post","2023","Unknown","Counter Fraud","EO","Male","230","225","29290","28130"
"In post","2023","Unknown","Counter Fraud","G6","Female","5","5","[c]","[c]"
"In post","2023","Unknown","Counter Fraud","G6","Male","15","15","[c]","[c]"
"In post","2023","Unknown","Counter Fraud","G7","Female","10","10","[c]","[c]"
"In post","2023","Unknown","Counter Fraud","G7","Male","25","25","[c]","[c]"
"In post","2023","Unknown","Counter Fraud","HEO","Female","130","120","36230","35000"
"In post","2023","Unknown","Counter Fraud","HEO","Male","155","155","36790","35330"
"In post","2023","Unknown","Counter Fraud","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Counter Fraud","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Counter Fraud","SEO","Female","35","35","42200","42140"
"In post","2023","Unknown","Counter Fraud","SEO","Male","65","60","43260","42510"
"In post","2023","Unknown","Digital, Data and Technology","AA","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Digital, Data and Technology","AA","Male","15","15","[c]","[c]"
"In post","2023","Unknown","Digital, Data and Technology","AO","Female","55","55","24000","23390"
"In post","2023","Unknown","Digital, Data and Technology","AO","Male","95","95","23500","22950"
"In post","2023","Unknown","Digital, Data and Technology","EO","Female","230","220","28840","28120"
"In post","2023","Unknown","Digital, Data and Technology","EO","Male","530","520","28930","28120"
"In post","2023","Unknown","Digital, Data and Technology","G6","Female","110","105","69410","69120"
"In post","2023","Unknown","Digital, Data and Technology","G6","Male","235","230","70810","70180"
"In post","2023","Unknown","Digital, Data and Technology","G7","Female","360","350","56050","55720"
"In post","2023","Unknown","Digital, Data and Technology","G7","Male","755","750","57540","56870"
"In post","2023","Unknown","Digital, Data and Technology","HEO","Female","425","415","34490","34400"
"In post","2023","Unknown","Digital, Data and Technology","HEO","Male","900","890","34880","34400"
"In post","2023","Unknown","Digital, Data and Technology","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Digital, Data and Technology","SCS level","Female","30","30","[c]","[c]"
"In post","2023","Unknown","Digital, Data and Technology","SCS level","Male","55","55","101150","95000"
"In post","2023","Unknown","Digital, Data and Technology","SEO","Female","420","415","41930","41790"
"In post","2023","Unknown","Digital, Data and Technology","SEO","Male","875","865","42860","42140"
"In post","2023","Unknown","Digital, Data and Technology","Unknown","Female","5","5","[c]","[c]"
"In post","2023","Unknown","Digital, Data and Technology","Unknown","Male","15","15","[c]","[c]"
"In post","2023","Unknown","Economics","AO","Female","10","10","[c]","[c]"
"In post","2023","Unknown","Economics","AO","Male","10","10","[c]","[c]"
"In post","2023","Unknown","Economics","EO","Female","30","30","29350","29340"
"In post","2023","Unknown","Economics","EO","Male","30","30","27480","27890"
"In post","2023","Unknown","Economics","G6","Female","15","15","[c]","[c]"
"In post","2023","Unknown","Economics","G6","Male","20","20","[c]","[c]"
"In post","2023","Unknown","Economics","G7","Female","40","40","56820","55740"
"In post","2023","Unknown","Economics","G7","Male","90","90","57680","56140"
"In post","2023","Unknown","Economics","HEO","Female","65","65","34410","34480"
"In post","2023","Unknown","Economics","HEO","Male","145","140","34830","35000"
"In post","2023","Unknown","Economics","SCS level","Female","5","5","[c]","[c]"
"In post","2023","Unknown","Economics","SCS level","Male","15","15","[c]","[c]"
"In post","2023","Unknown","Economics","SEO","Female","30","30","[c]","[c]"
"In post","2023","Unknown","Economics","SEO","Male","45","45","43000","43390"
"In post","2023","Unknown","Economics","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Economics","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Finance","AA","Female","5","5","[c]","[c]"
"In post","2023","Unknown","Finance","AA","Male","5","5","[c]","[c]"
"In post","2023","Unknown","Finance","AO","Female","165","150","23830","22870"
"In post","2023","Unknown","Finance","AO","Male","125","120","23280","22870"
"In post","2023","Unknown","Finance","EO","Female","190","185","28370","27470"
"In post","2023","Unknown","Finance","EO","Male","115","115","28190","27140"
"In post","2023","Unknown","Finance","G6","Female","60","60","67610","67600"
"In post","2023","Unknown","Finance","G6","Male","70","70","70040","70760"
"In post","2023","Unknown","Finance","G7","Female","160","155","56330","55490"
"In post","2023","Unknown","Finance","G7","Male","135","130","56710","55720"
"In post","2023","Unknown","Finance","HEO","Female","200","195","34520","34250"
"In post","2023","Unknown","Finance","HEO","Male","190","190","34360","34170"
"In post","2023","Unknown","Finance","SCS level","Female","20","20","[c]","[c]"
"In post","2023","Unknown","Finance","SCS level","Male","25","25","[c]","[c]"
"In post","2023","Unknown","Finance","SEO","Female","150","145","42970","42140"
"In post","2023","Unknown","Finance","SEO","Male","195","195","42950","42140"
"In post","2023","Unknown","Finance","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Finance","Unknown","Male","5","5","[c]","[c]"
"In post","2023","Unknown","Geography","AO","Female","5","5","[c]","[c]"
"In post","2023","Unknown","Geography","AO","Male","15","15","[c]","[c]"
"In post","2023","Unknown","Geography","EO","Female","20","20","[c]","[c]"
"In post","2023","Unknown","Geography","EO","Male","40","40","28380","27610"
"In post","2023","Unknown","Geography","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Geography","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Geography","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Geography","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Geography","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Geography","HEO","Female","10","10","[c]","[c]"
"In post","2023","Unknown","Geography","HEO","Male","30","30","34480","34370"
"In post","2023","Unknown","Geography","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Geography","SEO","Male","10","10","[c]","[c]"
"In post","2023","Unknown","Human Resources","AA","Female","20","15","[c]","[c]"
"In post","2023","Unknown","Human Resources","AA","Male","10","10","[c]","[c]"
"In post","2023","Unknown","Human Resources","AO","Female","195","180","23050","22220"
"In post","2023","Unknown","Human Resources","AO","Male","90","85","22930","22220"
"In post","2023","Unknown","Human Resources","EO","Female","335","320","28330","27470"
"In post","2023","Unknown","Human Resources","EO","Male","310","310","29250","28080"
"In post","2023","Unknown","Human Resources","G6","Female","50","50","68380","67710"
"In post","2023","Unknown","Human Resources","G6","Male","40","40","71030","70180"
"In post","2023","Unknown","Human Resources","G7","Female","160","155","56490","55370"
"In post","2023","Unknown","Human Resources","G7","Male","80","75","57160","55590"
"In post","2023","Unknown","Human Resources","HEO","Female","480","460","39830","35000"
"In post","2023","Unknown","Human Resources","HEO","Male","265","265","39920","35010"
"In post","2023","Unknown","Human Resources","SCS level","Female","20","20","[c]","[c]"
"In post","2023","Unknown","Human Resources","SCS level","Male","10","10","[c]","[c]"
"In post","2023","Unknown","Human Resources","SEO","Female","200","190","42070","41480"
"In post","2023","Unknown","Human Resources","SEO","Male","115","115","43040","41870"
"In post","2023","Unknown","Human Resources","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Human Resources","Unknown","Male","5","5","[c]","[c]"
"In post","2023","Unknown","Inspector of Education and Training","AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Inspector of Education and Training","AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Inspector of Education and Training","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Inspector of Education and Training","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Inspector of Education and Training","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Inspector of Education and Training","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Inspector of Education and Training","G7","Female","10","10","[c]","[c]"
"In post","2023","Unknown","Inspector of Education and Training","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Inspector of Education and Training","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Inspector of Education and Training","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Inspector of Education and Training","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Inspector of Education and Training","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Inspector of Education and Training","SEO","Female","40","40","52230","52750"
"In post","2023","Unknown","Inspector of Education and Training","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Intelligence Analysis","AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Intelligence Analysis","AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Intelligence Analysis","EO","Female","110","110","27730","27080"
"In post","2023","Unknown","Intelligence Analysis","EO","Male","140","140","27410","26710"
"In post","2023","Unknown","Intelligence Analysis","G6","Female","5","5","[c]","[c]"
"In post","2023","Unknown","Intelligence Analysis","G6","Male","5","5","[c]","[c]"
"In post","2023","Unknown","Intelligence Analysis","G7","Female","5","5","[c]","[c]"
"In post","2023","Unknown","Intelligence Analysis","G7","Male","20","20","[c]","[c]"
"In post","2023","Unknown","Intelligence Analysis","HEO","Female","50","45","36570","36460"
"In post","2023","Unknown","Intelligence Analysis","HEO","Male","80","80","36210","36180"
"In post","2023","Unknown","Intelligence Analysis","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Intelligence Analysis","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Intelligence Analysis","SEO","Female","30","25","[c]","[c]"
"In post","2023","Unknown","Intelligence Analysis","SEO","Male","40","40","45200","44000"
"In post","2023","Unknown","Intelligence Analysis","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Intelligence Analysis","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Internal Audit","AA","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Internal Audit","AA","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Internal Audit","AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Internal Audit","AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Internal Audit","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Internal Audit","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Internal Audit","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Internal Audit","G6","Male","10","10","[c]","[c]"
"In post","2023","Unknown","Internal Audit","G7","Female","10","10","[c]","[c]"
"In post","2023","Unknown","Internal Audit","G7","Male","5","5","[c]","[c]"
"In post","2023","Unknown","Internal Audit","HEO","Female","20","15","[c]","[c]"
"In post","2023","Unknown","Internal Audit","HEO","Male","15","15","[c]","[c]"
"In post","2023","Unknown","Internal Audit","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Internal Audit","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Internal Audit","SEO","Female","15","15","[c]","[c]"
"In post","2023","Unknown","Internal Audit","SEO","Male","20","15","[c]","[c]"
"In post","2023","Unknown","International Trade","AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","International Trade","AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","International Trade","EO","Female","30","30","28390","29280"
"In post","2023","Unknown","International Trade","EO","Male","20","20","[c]","[c]"
"In post","2023","Unknown","International Trade","G6","Female","40","40","67020","65980"
"In post","2023","Unknown","International Trade","G6","Male","50","50","66060","65820"
"In post","2023","Unknown","International Trade","G7","Female","130","130","54410","55370"
"In post","2023","Unknown","International Trade","G7","Male","145","145","56150","55370"
"In post","2023","Unknown","International Trade","HEO","Female","80","75","34940","35010"
"In post","2023","Unknown","International Trade","HEO","Male","75","75","35210","35010"
"In post","2023","Unknown","International Trade","SCS level","Female","20","20","[c]","[c]"
"In post","2023","Unknown","International Trade","SCS level","Male","30","30","89090","80000"
"In post","2023","Unknown","International Trade","SEO","Female","130","130","41690","41550"
