"Status","Year","Age","Disability","Organisation","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","60-64","Declared non-disabled","Office of Qualifications and Examinations Regulation","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Office of Qualifications and Examinations Regulation","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Office of Rail and Road","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Office of Rail and Road","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Office of Rail and Road","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Office of Rail and Road","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Office of the Public Guardian","Heterosexual / straight","40","35","24380","21780"
"In post","2023","60-64","Declared non-disabled","Office of the Public Guardian","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Office of the Public Guardian","Undeclared","10","5","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Office of the Public Guardian","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Office of the Scottish Charity Regulator","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Office of the Scottish Charity Regulator","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Office of the Scottish Charity Regulator","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Office of the Scottish Charity Regulator","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Office of the Secretary of State for Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Office of the Secretary of State for Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Office of the Secretary of State for Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Office of the Secretary of State for Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Planning Inspectorate","Heterosexual / straight","40","30","58120","60050"
"In post","2023","60-64","Declared non-disabled","Planning Inspectorate","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Planning Inspectorate","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Planning Inspectorate","Unknown","5","5","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Queen Elizabeth II Centre","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Queen Elizabeth II Centre","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Queen Elizabeth II Centre","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Queen Elizabeth II Centre","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Registers of Scotland","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Registers of Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Registers of Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Registers of Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Revenue Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Revenue Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Revenue Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Revenue Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Royal Fleet Auxiliary","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Royal Fleet Auxiliary","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Royal Fleet Auxiliary","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Royal Fleet Auxiliary","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Rural Payments Agency","Heterosexual / straight","95","80","27910","25920"
"In post","2023","60-64","Declared non-disabled","Rural Payments Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Rural Payments Agency","Undeclared","10","10","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Rural Payments Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Scottish Courts and Tribunals Service","Heterosexual / straight","50","45","29400","25060"
"In post","2023","60-64","Declared non-disabled","Scottish Courts and Tribunals Service","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Scottish Courts and Tribunals Service","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Scottish Courts and Tribunals Service","Unknown","10","10","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Scottish Fiscal Commission","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Scottish Fiscal Commission","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Scottish Fiscal Commission","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Scottish Fiscal Commission","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Scottish Forestry","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Scottish Forestry","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Scottish Forestry","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Scottish Forestry","Unknown","10","10","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Scottish Government (excl. agencies)","Heterosexual / straight","185","160","49890","49860"
"In post","2023","60-64","Declared non-disabled","Scottish Government (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Scottish Government (excl. agencies)","Undeclared","15","10","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Scottish Government (excl. agencies)","Unknown","75","60","46610","38520"
"In post","2023","60-64","Declared non-disabled","Scottish Housing Regulator","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Scottish Housing Regulator","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Scottish Housing Regulator","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Scottish Housing Regulator","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Scottish Prison Service","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Scottish Prison Service","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Scottish Prison Service","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Scottish Prison Service","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Scottish Public Pensions Agency","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Scottish Public Pensions Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Scottish Public Pensions Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Scottish Public Pensions Agency","Unknown","5","5","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Serious Fraud Office","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Serious Fraud Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Serious Fraud Office","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Serious Fraud Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Social Security Scotland","Heterosexual / straight","40","35","32440","29940"
"In post","2023","60-64","Declared non-disabled","Social Security Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Social Security Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Social Security Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Standards and Testing Agency","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Standards and Testing Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Standards and Testing Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Standards and Testing Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Student Awards Agency for Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Student Awards Agency for Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Student Awards Agency for Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Student Awards Agency for Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Submarine Delivery Agency","Heterosexual / straight","90","80","50150","46060"
"In post","2023","60-64","Declared non-disabled","Submarine Delivery Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Submarine Delivery Agency","Undeclared","5","5","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Submarine Delivery Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Teaching Regulation Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Teaching Regulation Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Teaching Regulation Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Teaching Regulation Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","The Insolvency Service","Heterosexual / straight","55","50","35710","34400"
"In post","2023","60-64","Declared non-disabled","The Insolvency Service","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","The Insolvency Service","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","The Insolvency Service","Unknown","35","30","31380","26370"
"In post","2023","60-64","Declared non-disabled","The National Archives","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","The National Archives","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","The National Archives","Undeclared","5","5","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","The National Archives","Unknown","10","10","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Transport Scotland","Heterosexual / straight","10","5","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Transport Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Transport Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Transport Scotland","Unknown","5","5","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","UK Debt Management Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","UK Debt Management Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","UK Debt Management Office","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","UK Debt Management Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","UK Export Finance","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","UK Export Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","UK Export Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","UK Export Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","UK Health Security Agency","Heterosexual / straight","120","105","50470","42480"
"In post","2023","60-64","Declared non-disabled","UK Health Security Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","UK Health Security Agency","Undeclared","15","10","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","UK Health Security Agency","Unknown","5","5","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","UK Hydrographic Office","Heterosexual / straight","35","25","39320","35370"
"In post","2023","60-64","Declared non-disabled","UK Hydrographic Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","UK Hydrographic Office","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","UK Hydrographic Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","UK Space Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","UK Space Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","UK Space Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","UK Space Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","UK Statistics Authority","Heterosexual / straight","225","170","29640","24840"
"In post","2023","60-64","Declared non-disabled","UK Statistics Authority","LGBO","5","5","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","UK Statistics Authority","Undeclared","5","5","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","UK Statistics Authority","Unknown","45","35","31160","21200"
"In post","2023","60-64","Declared non-disabled","UK Supreme Court","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","UK Supreme Court","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","UK Supreme Court","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","UK Supreme Court","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Valuation Office Agency","Heterosexual / straight","190","155","36920","34440"
"In post","2023","60-64","Declared non-disabled","Valuation Office Agency","LGBO","5","5","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Valuation Office Agency","Undeclared","25","20","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Valuation Office Agency","Unknown","25","20","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Vehicle Certification Agency","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Vehicle Certification Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Vehicle Certification Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Vehicle Certification Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Veterinary Medicines Directorate","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Veterinary Medicines Directorate","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Veterinary Medicines Directorate","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Veterinary Medicines Directorate","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Water Services Regulation Authority","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Water Services Regulation Authority","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Water Services Regulation Authority","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Water Services Regulation Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Welsh Government (excl. agencies)","Heterosexual / straight","345","300","45340","39690"
"In post","2023","60-64","Declared non-disabled","Welsh Government (excl. agencies)","LGBO","10","10","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Welsh Government (excl. agencies)","Undeclared","50","40","44250","39690"
"In post","2023","60-64","Declared non-disabled","Welsh Government (excl. agencies)","Unknown","5","5","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Welsh Revenue Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Welsh Revenue Authority","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Welsh Revenue Authority","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Welsh Revenue Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Wilton Park","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Wilton Park","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Wilton Park","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Wilton Park","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Accountant in Bankruptcy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Accountant in Bankruptcy","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Active Travel England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Active Travel England","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Advisory, Conciliation and Arbitration Service","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Advisory, Conciliation and Arbitration Service","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Advisory, Conciliation and Arbitration Service","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Animal and Plant Health Agency","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","60-64","Undeclared","Animal and Plant Health Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Animal and Plant Health Agency","Undeclared","5","5","[c]","[c]"
"In post","2023","60-64","Undeclared","Building Digital UK","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Building Digital UK","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Cabinet Office (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Cabinet Office (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Cabinet Office (excl. agencies)","Undeclared","10","5","[c]","[c]"
"In post","2023","60-64","Undeclared","Centre for Environment, Fisheries and Aquaculture Science","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Centre for Environment, Fisheries and Aquaculture Science","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Centre for Environment, Fisheries and Aquaculture Science","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Charity Commission","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Charity Commission","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Companies House","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Companies House","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Companies House","Undeclared","5","5","[c]","[c]"
"In post","2023","60-64","Undeclared","Competition and Markets Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Competition and Markets Authority","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Criminal Injuries Compensation Authority","Heterosexual / straight","10","5","[c]","[c]"
"In post","2023","60-64","Undeclared","Criminal Injuries Compensation Authority","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Criminal Injuries Compensation Authority","Undeclared","5","5","[c]","[c]"
"In post","2023","60-64","Undeclared","Criminal Injuries Compensation Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Crown Commercial Service","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Crown Commercial Service","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Crown Office and Procurator Fiscal Service","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","60-64","Undeclared","Crown Office and Procurator Fiscal Service","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Crown Office and Procurator Fiscal Service","Undeclared","5","5","[c]","[c]"
"In post","2023","60-64","Undeclared","Crown Prosecution Service","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Crown Prosecution Service","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Crown Prosecution Service","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Defence Electronics and Components Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Defence Electronics and Components Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Defence Electronics and Components Agency","Undeclared","30","30","29090","30060"
"In post","2023","60-64","Undeclared","Defence Equipment and Support","Heterosexual / straight","30","30","37830","38720"
"In post","2023","60-64","Undeclared","Defence Equipment and Support","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Defence Equipment and Support","Undeclared","50","45","37800","38580"
"In post","2023","60-64","Undeclared","Defence Equipment and Support","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Defence Science and Technology Laboratory","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Defence Science and Technology Laboratory","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Department for Business, Energy and Industrial Strategy (excl. agencies)","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","60-64","Undeclared","Department for Business, Energy and Industrial Strategy (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Department for Business, Energy and Industrial Strategy (excl. agencies)","Undeclared","5","5","[c]","[c]"
"In post","2023","60-64","Undeclared","Department for Digital, Culture, Media and Sport (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Department for Digital, Culture, Media and Sport (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Department for Digital, Culture, Media and Sport (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Department for Education (excl. agencies)","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","60-64","Undeclared","Department for Education (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Department for Education (excl. agencies)","Undeclared","5","5","[c]","[c]"
"In post","2023","60-64","Undeclared","Department for Education (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","60-64","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","Undeclared","5","5","[c]","[c]"
"In post","2023","60-64","Undeclared","Department for International Trade","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Department for International Trade","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Department for International Trade","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Department for Levelling Up, Housing and Communities (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Department for Levelling Up, Housing and Communities (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Department for Levelling Up, Housing and Communities (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Department for Transport (excl. agencies)","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","60-64","Undeclared","Department for Transport (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Department for Transport (excl. agencies)","Undeclared","10","10","[c]","[c]"
"In post","2023","60-64","Undeclared","Department for Transport (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Department for Work and Pensions (excl. agencies)","Heterosexual / straight","205","175","26960","28120"
"In post","2023","60-64","Undeclared","Department for Work and Pensions (excl. agencies)","LGBO","5","5","[c]","[c]"
"In post","2023","60-64","Undeclared","Department for Work and Pensions (excl. agencies)","Undeclared","120","100","29370","28120"
"In post","2023","60-64","Undeclared","Department for Work and Pensions (excl. agencies)","Unknown","35","30","28560","28120"
"In post","2023","60-64","Undeclared","Department of Health and Social Care (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Department of Health and Social Care (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Disclosure Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Disclosure Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Driver and Vehicle Licensing Agency","Heterosexual / straight","25","20","[c]","[c]"
"In post","2023","60-64","Undeclared","Driver and Vehicle Licensing Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Driver and Vehicle Licensing Agency","Undeclared","30","20","[c]","[c]"
"In post","2023","60-64","Undeclared","Driver and Vehicle Standards Agency","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","60-64","Undeclared","Driver and Vehicle Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Driver and Vehicle Standards Agency","Undeclared","15","10","[c]","[c]"
"In post","2023","60-64","Undeclared","Education Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Education Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Education and Skills Funding Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Education and Skills Funding Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Education and Skills Funding Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Education and Skills Funding Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Estyn","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Estyn","LGBO","[c]","[c]","[c]","[c]"
