"Status","Year","Age","Ethnicity","Profession_of_post","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","20-29","Other ethnicity","Digital, Data and Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other ethnicity","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other ethnicity","Economics","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other ethnicity","Economics","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other ethnicity","Economics","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other ethnicity","Economics","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other ethnicity","Finance","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other ethnicity","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other ethnicity","Finance","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other ethnicity","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other ethnicity","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other ethnicity","Geography","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other ethnicity","Geography","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other ethnicity","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other ethnicity","Human Resources","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other ethnicity","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other ethnicity","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other ethnicity","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other ethnicity","Inspector of Education and Training","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other ethnicity","Intelligence Analysis","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other ethnicity","Intelligence Analysis","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other ethnicity","Intelligence Analysis","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other ethnicity","Internal Audit","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other ethnicity","Internal Audit","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other ethnicity","Internal Audit","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other ethnicity","International Trade","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other ethnicity","International Trade","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other ethnicity","International Trade","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other ethnicity","Knowledge and Information Management","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other ethnicity","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other ethnicity","Knowledge and Information Management","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other ethnicity","Knowledge and Information Management","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other ethnicity","Legal","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other ethnicity","Legal","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other ethnicity","Legal","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other ethnicity","Legal","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other ethnicity","Medicine","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other ethnicity","Medicine","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other ethnicity","Medicine","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other ethnicity","Medicine","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other ethnicity","Operational Delivery","AA/AO","30","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other ethnicity","Operational Delivery","EO","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other ethnicity","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other ethnicity","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other ethnicity","Operational Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other ethnicity","Operational Delivery","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other ethnicity","Operational Research","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other ethnicity","Operational Research","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other ethnicity","Operational Research","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other ethnicity","Operational Research","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other ethnicity","Other","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other ethnicity","Other","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other ethnicity","Other","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other ethnicity","Other","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other ethnicity","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other ethnicity","Planning","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other ethnicity","Planning","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other ethnicity","Planning","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other ethnicity","Policy","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other ethnicity","Policy","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other ethnicity","Policy","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other ethnicity","Policy","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other ethnicity","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other ethnicity","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other ethnicity","Project Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other ethnicity","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other ethnicity","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other ethnicity","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other ethnicity","Property","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other ethnicity","Property","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other ethnicity","Property","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other ethnicity","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other ethnicity","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other ethnicity","Psychology","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other ethnicity","Psychology","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other ethnicity","Psychology","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other ethnicity","Science and Engineering","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other ethnicity","Science and Engineering","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other ethnicity","Science and Engineering","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other ethnicity","Science and Engineering","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other ethnicity","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other ethnicity","Security","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other ethnicity","Security","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other ethnicity","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other ethnicity","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other ethnicity","Social Research","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other ethnicity","Social Research","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other ethnicity","Social Research","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other ethnicity","Social Research","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other ethnicity","Statistics","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other ethnicity","Statistics","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other ethnicity","Statistics","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other ethnicity","Statistics","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other ethnicity","Tax","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other ethnicity","Tax","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other ethnicity","Tax","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other ethnicity","Tax","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other ethnicity","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other ethnicity","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other ethnicity","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other ethnicity","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other ethnicity","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other ethnicity","Veterinarian","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Communications","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Corporate Finance","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Corporate Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Digital, Data and Technology","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Digital, Data and Technology","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Digital, Data and Technology","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Economics","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Economics","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Human Resources","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Intelligence Analysis","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Internal Audit","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Legal","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Legal","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Operational Delivery","AA/AO","65","[c]","22260","21780"
"Leaver CS","2023","20-29","Undeclared","Operational Delivery","EO","35","[c]","29040","28120"
"Leaver CS","2023","20-29","Undeclared","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Operational Delivery","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Operational Delivery","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Policy","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Policy","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Policy","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Policy","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Project Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Property","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Property","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Science and Engineering","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Science and Engineering","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Science and Engineering","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Tax","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Tax","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Unknown","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Commercial","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Commercial","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Communications","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Communications","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Communications","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Communications","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Counter Fraud","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Counter Fraud","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Counter Fraud","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Digital, Data and Technology","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Digital, Data and Technology","EO","40","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Digital, Data and Technology","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Digital, Data and Technology","SEO/HEO","60","[c]","33980","33430"
"Leaver CS","2023","20-29","Unknown","Digital, Data and Technology","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Economics","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Economics","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Economics","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Economics","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Finance","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Finance","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Finance","SEO/HEO","20","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Geography","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Human Resources","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Human Resources","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Human Resources","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Human Resources","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Intelligence Analysis","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Intelligence Analysis","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Internal Audit","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","International Trade","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","International Trade","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","International Trade","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Knowledge and Information Management","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Knowledge and Information Management","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Legal","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Legal","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Legal","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Legal","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Medicine","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Medicine","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Medicine","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Operational Delivery","AA/AO","1465","[c]","22410","21780"
"Leaver CS","2023","20-29","Unknown","Operational Delivery","EO","280","[c]","28300","27690"
"Leaver CS","2023","20-29","Unknown","Operational Delivery","G6/G7","30","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Operational Delivery","SEO/HEO","135","[c]","35180","33790"
"Leaver CS","2023","20-29","Unknown","Operational Delivery","Unknown","155","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Operational Research","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Operational Research","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Other","AA/AO","40","[c]","22240","21690"
"Leaver CS","2023","20-29","Unknown","Other","EO","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Other","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Other","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Other","Unknown","50","[c]","27940","29530"
"Leaver CS","2023","20-29","Unknown","Planning","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Planning","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Policy","AA/AO","30","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Policy","EO","25","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Policy","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Policy","SEO/HEO","75","[c]","38090","39170"
"Leaver CS","2023","20-29","Unknown","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Project Delivery","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Project Delivery","SEO/HEO","40","[c]","33500","32940"
"Leaver CS","2023","20-29","Unknown","Property","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Property","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Property","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Property","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Psychology","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Psychology","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Science and Engineering","AA/AO","30","[c]","21140","20750"
"Leaver CS","2023","20-29","Unknown","Science and Engineering","EO","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Science and Engineering","SEO/HEO","35","[c]","34410","32550"
"Leaver CS","2023","20-29","Unknown","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Security","AA/AO","55","[c]","27000","27350"
"Leaver CS","2023","20-29","Unknown","Security","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Social Research","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Social Research","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Social Research","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Statistics","AA/AO","40","[c]","22770","23500"
"Leaver CS","2023","20-29","Unknown","Statistics","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Statistics","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Statistics","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Tax","AA/AO","65","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Tax","EO","35","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Tax","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Unknown","AA/AO","115","[c]","22330","22180"
"Leaver CS","2023","20-29","Unknown","Unknown","EO","115","[c]","25610","28310"
"Leaver CS","2023","20-29","Unknown","Unknown","G6/G7","35","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Unknown","SEO/HEO","145","[c]","34480","34550"
"Leaver CS","2023","20-29","Unknown","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","White","Commercial","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","White","Commercial","EO","25","[c]","[c]","[c]"
"Leaver CS","2023","20-29","White","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","White","Commercial","SEO/HEO","35","[c]","[c]","[c]"
"Leaver CS","2023","20-29","White","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","White","Communications","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","White","Communications","EO","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","White","Communications","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","White","Communications","SEO/HEO","35","[c]","37440","37900"
"Leaver CS","2023","20-29","White","Corporate Finance","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","White","Corporate Finance","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","White","Corporate Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","White","Counter Fraud","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","White","Counter Fraud","EO","20","[c]","[c]","[c]"
"Leaver CS","2023","20-29","White","Counter Fraud","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","White","Counter Fraud","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","White","Digital, Data and Technology","AA/AO","20","[c]","[c]","[c]"
"Leaver CS","2023","20-29","White","Digital, Data and Technology","EO","55","[c]","27550","26960"
"Leaver CS","2023","20-29","White","Digital, Data and Technology","G6/G7","20","[c]","[c]","[c]"
"Leaver CS","2023","20-29","White","Digital, Data and Technology","SEO/HEO","125","[c]","37050","37330"
"Leaver CS","2023","20-29","White","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","White","Economics","AA/AO","40","[c]","20980","19860"
"Leaver CS","2023","20-29","White","Economics","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","White","Economics","G6/G7","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","White","Economics","SEO/HEO","35","[c]","[c]","[c]"
"Leaver CS","2023","20-29","White","Finance","AA/AO","25","[c]","[c]","[c]"
"Leaver CS","2023","20-29","White","Finance","EO","20","[c]","[c]","[c]"
"Leaver CS","2023","20-29","White","Finance","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","White","Finance","SEO/HEO","25","[c]","[c]","[c]"
"Leaver CS","2023","20-29","White","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","White","Geography","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","White","Geography","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","White","Human Resources","AA/AO","35","[c]","21570","21380"
"Leaver CS","2023","20-29","White","Human Resources","EO","25","[c]","[c]","[c]"
"Leaver CS","2023","20-29","White","Human Resources","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","White","Human Resources","SEO/HEO","20","[c]","[c]","[c]"
"Leaver CS","2023","20-29","White","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","White","Inspector of Education and Training","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","White","Intelligence Analysis","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","White","Intelligence Analysis","EO","20","[c]","[c]","[c]"
"Leaver CS","2023","20-29","White","Intelligence Analysis","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","White","Internal Audit","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","White","Internal Audit","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","White","Internal Audit","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","White","International Trade","EO","[c]","[c]","[c]","[c]"
