"Status","Year","Profession_of_post","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Other","Unknown","AA","[c]","[c]","[c]","[c]"
"In post","2023","Other","Unknown","AO","5","5","[c]","[c]"
"In post","2023","Other","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2023","Other","Unknown","G6","[c]","[c]","[c]","[c]"
"In post","2023","Other","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2023","Other","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Other","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Other","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Other","Unknown","Unknown","1695","1695","41950","40010"
"In post","2023","Planning","London","EO","5","5","[c]","[c]"
"In post","2023","Planning","London","G6","10","10","69110","70230"
"In post","2023","Planning","London","G7","25","25","56750","55210"
"In post","2023","Planning","London","HEO","20","20","36240","35760"
"In post","2023","Planning","London","SCS level","5","5","[c]","[c]"
"In post","2023","Planning","London","SEO","30","30","43380","43750"
"In post","2023","Planning","Outside London","AO","15","15","24100","23880"
"In post","2023","Planning","Outside London","EO","20","20","27990","27420"
"In post","2023","Planning","Outside London","G6","5","5","[c]","[c]"
"In post","2023","Planning","Outside London","G7","30","30","59370","57970"
"In post","2023","Planning","Outside London","HEO","30","25","36320","39430"
"In post","2023","Planning","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Planning","Outside London","SEO","25","25","42940","40300"
"In post","2023","Planning Inspectors","London","G6","20","20","67170","73100"
"In post","2023","Planning Inspectors","London","G7","10","5","[c]","[c]"
"In post","2023","Planning Inspectors","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Outside London","G6","260","230","67200","66510"
"In post","2023","Planning Inspectors","Outside London","G7","160","145","46660","48660"
"In post","2023","Planning Inspectors","Outside London","HEO","20","20","32020","33450"
"In post","2023","Planning Inspectors","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Policy","London","AA","5","5","[c]","[c]"
"In post","2023","Policy","London","AO","200","190","26620","25900"
"In post","2023","Policy","London","EO","1240","1215","30220","29890"
"In post","2023","Policy","London","G6","2835","2730","68930","67420"
"In post","2023","Policy","London","G7","6730","6570","57110","55740"
"In post","2023","Policy","London","HEO","3930","3880","36090","35620"
"In post","2023","Policy","London","SCS level","1465","1405","85770","79000"
"In post","2023","Policy","London","SEO","4170","4095","43080","43000"
"In post","2023","Policy","London","Unknown","10","10","[c]","[c]"
"In post","2023","Policy","Outside London","AA","30","25","19270","19360"
"In post","2023","Policy","Outside London","AO","275","265","23660","22520"
"In post","2023","Policy","Outside London","EO","990","950","27620","27140"
"In post","2023","Policy","Outside London","G6","810","770","65700","64280"
"In post","2023","Policy","Outside London","G7","2590","2505","53660","51850"
"In post","2023","Policy","Outside London","HEO","2570","2470","33410","32000"
"In post","2023","Policy","Outside London","SCS level","285","280","87140","81300"
"In post","2023","Policy","Outside London","SEO","2765","2670","40440","38470"
"In post","2023","Policy","Outside London","Unknown","20","15","72470","57400"
"In post","2023","Policy","Overseas","AO","20","20","27180","23950"
"In post","2023","Policy","Overseas","EO","40","40","27940","28160"
"In post","2023","Policy","Overseas","G6","340","340","67050","66580"
"In post","2023","Policy","Overseas","G7","660","660","55980","55740"
"In post","2023","Policy","Overseas","HEO","595","595","34890","34880"
"In post","2023","Policy","Overseas","SCS level","250","250","87530","77580"
"In post","2023","Policy","Overseas","SEO","165","165","43160","41540"
"In post","2023","Policy","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Unknown","G6","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Unknown","G7","10","10","56090","54560"
"In post","2023","Policy","Unknown","HEO","5","5","[c]","[c]"
"In post","2023","Policy","Unknown","SEO","5","5","[c]","[c]"
"In post","2023","Policy","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","London","AA","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","London","AO","40","40","25660","25610"
"In post","2023","Project Delivery","London","EO","305","295","30580","30200"
"In post","2023","Project Delivery","London","G6","680","660","71450","70840"
"In post","2023","Project Delivery","London","G7","1320","1285","58360","58910"
"In post","2023","Project Delivery","London","HEO","1035","1015","35940","36000"
"In post","2023","Project Delivery","London","SCS level","275","270","95230","89830"
"In post","2023","Project Delivery","London","SEO","965","945","44360","43660"
"In post","2023","Project Delivery","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Outside London","AO","240","230","22830","22520"
"In post","2023","Project Delivery","Outside London","EO","1055","990","27340","27250"
"In post","2023","Project Delivery","Outside London","G6","1025","1005","67460","66860"
"In post","2023","Project Delivery","Outside London","G7","2930","2850","54050","54440"
"In post","2023","Project Delivery","Outside London","HEO","3235","3080","33530","33990"
"In post","2023","Project Delivery","Outside London","SCS level","205","195","87010","79210"
"In post","2023","Project Delivery","Outside London","SEO","4195","4050","41050","41200"
"In post","2023","Project Delivery","Outside London","Unknown","525","510","45900","42230"
"In post","2023","Project Delivery","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Overseas","G6","15","15","72900","66060"
"In post","2023","Project Delivery","Overseas","G7","15","15","67100","63000"
"In post","2023","Project Delivery","Overseas","HEO","10","10","43280","42190"
"In post","2023","Project Delivery","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Overseas","SEO","25","25","65320","65420"
"In post","2023","Project Delivery","Overseas","Unknown","5","5","[c]","[c]"
"In post","2023","Project Delivery","Unknown","G6","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Unknown","G7","5","5","[c]","[c]"
"In post","2023","Project Delivery","Unknown","HEO","5","5","[c]","[c]"
"In post","2023","Project Delivery","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Property","London","AA","25","25","21310","21700"
"In post","2023","Property","London","AO","60","55","26610","26920"
"In post","2023","Property","London","EO","235","220","31360","31540"
"In post","2023","Property","London","G6","65","65","70100","69640"
"In post","2023","Property","London","G7","185","180","60390","59290"
"In post","2023","Property","London","HEO","245","240","36420","36180"
"In post","2023","Property","London","SCS level","25","25","91140","92290"
"In post","2023","Property","London","SEO","235","225","46990","46670"
"In post","2023","Property","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Property","Outside London","AA","495","475","19270","18830"
"In post","2023","Property","Outside London","AO","450","415","22760","22520"
"In post","2023","Property","Outside London","EO","1105","1035","27510","27470"
"In post","2023","Property","Outside London","G6","225","220","66060","66100"
"In post","2023","Property","Outside London","G7","710","685","55120","55190"
"In post","2023","Property","Outside London","HEO","1445","1395","33730","33990"
"In post","2023","Property","Outside London","SCS level","55","55","91820","82960"
"In post","2023","Property","Outside London","SEO","1240","1185","42900","42140"
"In post","2023","Property","Outside London","Unknown","35","35","24170","23800"
"In post","2023","Property","Overseas","AO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Overseas","G6","[c]","[c]","[c]","[c]"
"In post","2023","Property","Overseas","G7","10","10","62130","61280"
"In post","2023","Property","Overseas","HEO","25","25","42680","41310"
"In post","2023","Property","Overseas","SEO","25","25","47630","44690"
"In post","2023","Property","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Unknown","G6","[c]","[c]","[c]","[c]"
"In post","2023","Property","Unknown","G7","10","10","[c]","[c]"
"In post","2023","Property","Unknown","HEO","15","15","41790","40000"
"In post","2023","Property","Unknown","SEO","20","20","46210","44330"
"In post","2023","Psychology","London","AO","10","5","[c]","[c]"
"In post","2023","Psychology","London","EO","25","25","31230","31310"
"In post","2023","Psychology","London","G6","5","5","[c]","[c]"
"In post","2023","Psychology","London","G7","5","5","[c]","[c]"
"In post","2023","Psychology","London","HEO","25","25","35070","35160"
"In post","2023","Psychology","London","SEO","20","20","50840","51390"
"In post","2023","Psychology","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","Outside London","AO","65","60","24740","24910"
"In post","2023","Psychology","Outside London","EO","445","435","29090","28480"
"In post","2023","Psychology","Outside London","G6","20","20","82330","75010"
"In post","2023","Psychology","Outside London","G7","100","95","62670","64490"
"In post","2023","Psychology","Outside London","HEO","470","460","32390","31670"
"In post","2023","Psychology","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","Outside London","SEO","385","355","47470","47810"
"In post","2023","Psychology","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","Unknown","AO","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","London","AA","5","5","[c]","[c]"
"In post","2023","Science and Engineering","London","AO","30","25","24960","24780"
"In post","2023","Science and Engineering","London","EO","75","70","29240","28230"
"In post","2023","Science and Engineering","London","G6","130","125","70420","68790"
"In post","2023","Science and Engineering","London","G7","260","250","56930","55740"
"In post","2023","Science and Engineering","London","HEO","295","290","34240","33330"
"In post","2023","Science and Engineering","London","SCS level","55","50","91440","83000"
"In post","2023","Science and Engineering","London","SEO","280","275","43430","42260"
"In post","2023","Science and Engineering","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","Outside London","AA","110","110","19170","19430"
"In post","2023","Science and Engineering","Outside London","AO","935","910","23290","23430"
"In post","2023","Science and Engineering","Outside London","EO","1340","1295","27420","27230"
"In post","2023","Science and Engineering","Outside London","G6","450","425","70250","70550"
"In post","2023","Science and Engineering","Outside London","G7","2540","2420","54220","54000"
"In post","2023","Science and Engineering","Outside London","HEO","2695","2620","33170","32730"
"In post","2023","Science and Engineering","Outside London","SCS level","40","35","91530","89900"
"In post","2023","Science and Engineering","Outside London","SEO","3195","3070","42410","41980"
"In post","2023","Science and Engineering","Outside London","Unknown","800","790","44030","42620"
"In post","2023","Science and Engineering","Overseas","AO","10","10","[c]","[c]"
"In post","2023","Science and Engineering","Overseas","EO","5","5","[c]","[c]"
"In post","2023","Science and Engineering","Overseas","G6","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","Overseas","G7","10","10","77050","75550"
"In post","2023","Science and Engineering","Overseas","HEO","10","10","[c]","[c]"
"In post","2023","Science and Engineering","Overseas","SEO","30","30","60360","59480"
"In post","2023","Science and Engineering","Overseas","Unknown","10","10","56170","45280"
"In post","2023","Science and Engineering","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Security","London","AA","150","150","24270","24380"
"In post","2023","Security","London","AO","210","200","32150","28950"
"In post","2023","Security","London","EO","220","215","32990","31530"
"In post","2023","Security","London","G6","120","120","71190","70470"
"In post","2023","Security","London","G7","235","235","59570","59000"
"In post","2023","Security","London","HEO","325","320","38290","37970"
"In post","2023","Security","London","SCS level","75","75","93030","84570"
"In post","2023","Security","London","SEO","255","255","45150","44450"
"In post","2023","Security","Outside London","AA","2315","2250","22550","21380"
"In post","2023","Security","Outside London","AO","2660","2605","34440","36010"
"In post","2023","Security","Outside London","EO","965","940","34160","28210"
"In post","2023","Security","Outside London","G6","75","75","71060","68960"
"In post","2023","Security","Outside London","G7","270","260","55660","55750"
"In post","2023","Security","Outside London","HEO","880","850","37460","34300"
"In post","2023","Security","Outside London","SCS level","15","15","104960","94570"
"In post","2023","Security","Outside London","SEO","530","515","42730","41200"
"In post","2023","Security","Outside London","Unknown","50","45","38170","35250"
"In post","2023","Security","Overseas","AO","[c]","[c]","[c]","[c]"
"In post","2023","Security","Overseas","EO","40","40","30740","28840"
"In post","2023","Security","Overseas","G6","5","5","[c]","[c]"
"In post","2023","Security","Overseas","G7","10","10","[c]","[c]"
"In post","2023","Security","Overseas","HEO","45","45","38330","37170"
"In post","2023","Security","Overseas","SEO","35","35","48330","47950"
"In post","2023","Security","Unknown","AA","[c]","[c]","[c]","[c]"
"In post","2023","Security","Unknown","AO","[c]","[c]","[c]","[c]"
"In post","2023","Security","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2023","Security","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2023","Security","Unknown","HEO","15","15","35980","35740"
"In post","2023","Security","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Social Research","London","AO","[c]","[c]","[c]","[c]"
"In post","2023","Social Research","London","EO","5","5","[c]","[c]"
"In post","2023","Social Research","London","G6","55","55","71460","70840"
"In post","2023","Social Research","London","G7","200","190","59520","60180"
"In post","2023","Social Research","London","HEO","155","150","36710","36530"
"In post","2023","Social Research","London","SCS level","10","10","81460","80460"
"In post","2023","Social Research","London","SEO","175","170","44300","43830"
"In post","2023","Social Research","Outside London","AO","10","10","23170","22340"
"In post","2023","Social Research","Outside London","EO","20","20","28310","27140"
"In post","2023","Social Research","Outside London","G6","35","30","66380","64780"
"In post","2023","Social Research","Outside London","G7","195","185","54170","52490"
"In post","2023","Social Research","Outside London","HEO","320","310","32500","31560"
"In post","2023","Social Research","Outside London","SCS level","10","10","[c]","[c]"
"In post","2023","Social Research","Outside London","SEO","390","370","40850","39300"
"In post","2023","Statistics","London","AA","35","35","23500","23500"
"In post","2023","Statistics","London","AO","15","15","25440","25900"
"In post","2023","Statistics","London","EO","90","90","30910","30950"
"In post","2023","Statistics","London","G6","95","95","71870","70470"
"In post","2023","Statistics","London","G7","320","305","59690","59660"
"In post","2023","Statistics","London","HEO","345","340","35590","35410"
"In post","2023","Statistics","London","SCS level","40","40","88810","82980"
"In post","2023","Statistics","London","SEO","305","295","44950","45110"
"In post","2023","Statistics","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","Outside London","AO","15","10","22730","22220"
"In post","2023","Statistics","Outside London","EO","150","145","27580","27320"
"In post","2023","Statistics","Outside London","G6","95","90","66150","66610"
"In post","2023","Statistics","Outside London","G7","385","365","54650","53190"
"In post","2023","Statistics","Outside London","HEO","480","470","33280","33130"
"In post","2023","Statistics","Outside London","SCS level","30","30","82730","74080"
"In post","2023","Statistics","Outside London","SEO","540","515","41000","40650"
"In post","2023","Statistics","Overseas","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Tax","London","AO","55","50","26610","26920"
"In post","2023","Tax","London","EO","475","445","33030","32540"
"In post","2023","Tax","London","G6","140","130","78540","78600"
"In post","2023","Tax","London","G7","365","350","64840","65230"
"In post","2023","Tax","London","HEO","930","880","40140","39790"
"In post","2023","Tax","London","SCS level","20","20","87160","85040"
"In post","2023","Tax","London","SEO","355","340","46560","45960"
"In post","2023","Tax","Outside London","AO","1995","1840","22530","22520"
"In post","2023","Tax","Outside London","EO","3920","3710","28230","28130"
"In post","2023","Tax","Outside London","G6","535","510","71220","71300"
"In post","2023","Tax","Outside London","G7","1845","1765","57660","57970"
"In post","2023","Tax","Outside London","HEO","4870","4645","35020","35000"
"In post","2023","Tax","Outside London","SCS level","45","45","80210","78250"
"In post","2023","Tax","Outside London","SEO","1830","1745","42470","42510"
"In post","2023","Unknown","London","AA","5","5","[c]","[c]"
"In post","2023","Unknown","London","AO","210","195","27140","25540"
"In post","2023","Unknown","London","EO","765","750","30170","30190"
"In post","2023","Unknown","London","G6","735","710","70320","67890"
"In post","2023","Unknown","London","G7","1425","1390","57750","56430"
"In post","2023","Unknown","London","HEO","1620","1605","34330","34190"
"In post","2023","Unknown","London","SCS level","445","430","94520","83750"
"In post","2023","Unknown","London","SEO","860","840","43270","41950"
"In post","2023","Unknown","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Outside London","AA","2230","2090","23480","23340"
"In post","2023","Unknown","Outside London","AO","2445","2330","25590","25710"
"In post","2023","Unknown","Outside London","EO","4850","4655","29810","29100"
"In post","2023","Unknown","Outside London","G6","1550","1495","75210","76170"
"In post","2023","Unknown","Outside London","G7","3125","3010","59390","58370"
"In post","2023","Unknown","Outside London","HEO","5200","5035","35710","34730"
"In post","2023","Unknown","Outside London","SCS level","405","395","92890","85200"
"In post","2023","Unknown","Outside London","SEO","4105","3960","45630","44890"
"In post","2023","Unknown","Outside London","Unknown","10","10","[c]","[c]"
"In post","2023","Unknown","Overseas","G6","10","10","[c]","[c]"
"In post","2023","Unknown","Overseas","G7","15","15","63530","57540"
"In post","2023","Unknown","Overseas","HEO","10","10","39140","36740"
"In post","2023","Unknown","Overseas","SCS level","5","5","[c]","[c]"
"In post","2023","Unknown","Overseas","SEO","5","5","[c]","[c]"
"In post","2023","Unknown","Overseas","Unknown","125","120","[c]","[c]"
"In post","2023","Unknown","Unknown","EO","50","50","25380","24610"
"In post","2023","Unknown","Unknown","G6","10","10","65760","64210"
"In post","2023","Unknown","Unknown","G7","20","20","54940","55790"
"In post","2023","Unknown","Unknown","HEO","15","15","33540","32830"
"In post","2023","Unknown","Unknown","SCS level","5","5","[c]","[c]"
"In post","2023","Unknown","Unknown","SEO","15","15","39550","38470"
"In post","2023","Veterinarian","London","G7","5","5","[c]","[c]"
"In post","2023","Veterinarian","London","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","Outside London","EO","25","25","25920","25920"
"In post","2023","Veterinarian","Outside London","G6","30","30","63300","61990"
"In post","2023","Veterinarian","Outside London","G7","105","105","53350","53110"
"In post","2023","Veterinarian","Outside London","HEO","10","10","30330","30320"
"In post","2023","Veterinarian","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","Outside London","SEO","210","195","40150","38200"
"Leaver CS","2023","Commercial","London","AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","London","EO","10","[c]","29170","30590"
"Leaver CS","2023","Commercial","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","London","G7","15","[c]","57360","56080"
"Leaver CS","2023","Commercial","London","HEO","30","[c]","33650","34020"
"Leaver CS","2023","Commercial","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","London","SEO","15","[c]","42230","42990"
"Leaver CS","2023","Commercial","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Outside London","AA","5","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Outside London","AO","25","[c]","24970","25060"
"Leaver CS","2023","Commercial","Outside London","EO","55","[c]","26780","26900"
"Leaver CS","2023","Commercial","Outside London","G6","15","[c]","68170","65410"
"Leaver CS","2023","Commercial","Outside London","G7","30","[c]","56720","57290"
"Leaver CS","2023","Commercial","Outside London","HEO","65","[c]","33870","33690"
"Leaver CS","2023","Commercial","Outside London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Outside London","SEO","115","[c]","41130","41510"
"Leaver CS","2023","Commercial","Outside London","Unknown","25","[c]","43340","42620"
"Leaver CS","2023","Commercial","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","London","AO","15","[c]","24280","24970"
"Leaver CS","2023","Communications","London","EO","30","[c]","30250","29530"
"Leaver CS","2023","Communications","London","G6","15","[c]","68710","68710"
"Leaver CS","2023","Communications","London","G7","45","[c]","56420","56110"
"Leaver CS","2023","Communications","London","HEO","75","[c]","36600","35700"
"Leaver CS","2023","Communications","London","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2023","Communications","London","SEO","60","[c]","42960","42650"
"Leaver CS","2023","Communications","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Outside London","AO","15","[c]","21850","22020"
"Leaver CS","2023","Communications","Outside London","EO","20","[c]","26400","26620"
"Leaver CS","2023","Communications","Outside London","G6","5","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Outside London","G7","15","[c]","53880","53760"
"Leaver CS","2023","Communications","Outside London","HEO","40","[c]","33660","32160"
"Leaver CS","2023","Communications","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Outside London","SEO","40","[c]","41720","41500"
"Leaver CS","2023","Communications","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Corporate Finance","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Corporate Finance","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Corporate Finance","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Corporate Finance","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Corporate Finance","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Corporate Finance","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Corporate Finance","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Corporate Finance","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","London","AO","25","[c]","25210","25610"
"Leaver CS","2023","Counter Fraud","London","EO","40","[c]","32120","31880"
"Leaver CS","2023","Counter Fraud","London","G6","5","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","London","G7","10","[c]","57920","58690"
"Leaver CS","2023","Counter Fraud","London","HEO","25","[c]","36670","36650"
"Leaver CS","2023","Counter Fraud","London","SEO","20","[c]","42910","42500"
"Leaver CS","2023","Counter Fraud","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Outside London","AO","100","[c]","22230","21690"
"Leaver CS","2023","Counter Fraud","Outside London","EO","205","[c]","28200","28120"
"Leaver CS","2023","Counter Fraud","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Outside London","HEO","40","[c]","34820","34290"
"Leaver CS","2023","Counter Fraud","Outside London","SEO","20","[c]","40950","39000"
"Leaver CS","2023","Digital, Data and Technology","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","London","AO","10","[c]","24950","25200"
"Leaver CS","2023","Digital, Data and Technology","London","EO","65","[c]","28890","29750"
"Leaver CS","2023","Digital, Data and Technology","London","G6","40","[c]","74250","73540"
"Leaver CS","2023","Digital, Data and Technology","London","G7","165","[c]","59870","59240"
"Leaver CS","2023","Digital, Data and Technology","London","HEO","95","[c]","35520","35410"
"Leaver CS","2023","Digital, Data and Technology","London","SCS level","20","[c]","103660","101830"
"Leaver CS","2023","Digital, Data and Technology","London","SEO","115","[c]","43750","43210"
"Leaver CS","2023","Digital, Data and Technology","London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","Outside London","AA","5","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","Outside London","AO","60","[c]","22550","21950"
"Leaver CS","2023","Digital, Data and Technology","Outside London","EO","240","[c]","27880","27570"
"Leaver CS","2023","Digital, Data and Technology","Outside London","G6","95","[c]","69490","67960"
"Leaver CS","2023","Digital, Data and Technology","Outside London","G7","295","[c]","55420","54950"
"Leaver CS","2023","Digital, Data and Technology","Outside London","HEO","305","[c]","33830","33650"
"Leaver CS","2023","Digital, Data and Technology","Outside London","SCS level","20","[c]","91570","92160"
"Leaver CS","2023","Digital, Data and Technology","Outside London","SEO","370","[c]","41570","40410"
"Leaver CS","2023","Digital, Data and Technology","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Economics","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Economics","London","AO","30","[c]","22900","22750"
"Leaver CS","2023","Economics","London","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Economics","London","G6","10","[c]","68750","65060"
"Leaver CS","2023","Economics","London","G7","35","[c]","55920","55020"
"Leaver CS","2023","Economics","London","HEO","50","[c]","33630","33570"
"Leaver CS","2023","Economics","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Economics","London","SEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Economics","Outside London","AO","45","[c]","20010","19860"
"Leaver CS","2023","Economics","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Economics","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Economics","Outside London","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Economics","Outside London","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Economics","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Economics","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","London","AO","10","[c]","24750","25610"
"Leaver CS","2023","Finance","London","EO","30","[c]","28630","30200"
"Leaver CS","2023","Finance","London","G6","30","[c]","70310","70860"
"Leaver CS","2023","Finance","London","G7","35","[c]","56840","55170"
"Leaver CS","2023","Finance","London","HEO","40","[c]","36490","36370"
"Leaver CS","2023","Finance","London","SCS level","15","[c]","103600","100110"
"Leaver CS","2023","Finance","London","SEO","50","[c]","46000","44320"
"Leaver CS","2023","Finance","Outside London","AA","5","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Outside London","AO","75","[c]","22480","21690"
"Leaver CS","2023","Finance","Outside London","EO","110","[c]","26890","26960"
"Leaver CS","2023","Finance","Outside London","G6","30","[c]","68980","67910"
"Leaver CS","2023","Finance","Outside London","G7","80","[c]","55890","55990"
"Leaver CS","2023","Finance","Outside London","HEO","120","[c]","33920","33970"
"Leaver CS","2023","Finance","Outside London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Outside London","SEO","120","[c]","42900","41650"
"Leaver CS","2023","Finance","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Geography","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Geography","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Geography","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Geography","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","London","AO","20","[c]","25360","25480"
"Leaver CS","2023","Human Resources","London","EO","40","[c]","28670","28650"
