"Status","Year","Disability","Parent_department","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Declared non-disabled","Northern Ireland Office","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Northern Ireland Office","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Northern Ireland Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Northern Ireland Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Northern Ireland Office","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Northern Ireland Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Female","Heterosexual / straight","1035","995","52390","52750"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Female","LGBO","60","60","53690","52750"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Female","Undeclared","50","50","49660","50250"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Female","Unknown","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Male","Heterosexual / straight","445","440","57130","52750"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Male","LGBO","65","65","52300","41050"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Male","Undeclared","25","20","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Male","Unknown","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office of Gas and Electricity Markets","Female","Heterosexual / straight","405","395","43610","39710"
"In post","2023","Declared non-disabled","Office of Gas and Electricity Markets","Female","LGBO","35","30","38230","33400"
"In post","2023","Declared non-disabled","Office of Gas and Electricity Markets","Female","Undeclared","35","35","40770","38500"
"In post","2023","Declared non-disabled","Office of Gas and Electricity Markets","Female","Unknown","135","130","51860","48230"
"In post","2023","Declared non-disabled","Office of Gas and Electricity Markets","Male","Heterosexual / straight","445","440","45360","42000"
"In post","2023","Declared non-disabled","Office of Gas and Electricity Markets","Male","LGBO","60","60","40690","33950"
"In post","2023","Declared non-disabled","Office of Gas and Electricity Markets","Male","Undeclared","40","40","50800","48330"
"In post","2023","Declared non-disabled","Office of Gas and Electricity Markets","Male","Unknown","180","175","52630","47800"
"In post","2023","Declared non-disabled","Office of Gas and Electricity Markets","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office of Gas and Electricity Markets","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office of Gas and Electricity Markets","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office of Gas and Electricity Markets","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office of Qualifications and Examinations Regulation","Female","Heterosexual / straight","155","150","42910","39140"
"In post","2023","Declared non-disabled","Office of Qualifications and Examinations Regulation","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office of Qualifications and Examinations Regulation","Female","Undeclared","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Office of Qualifications and Examinations Regulation","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office of Qualifications and Examinations Regulation","Male","Heterosexual / straight","85","85","50400","48060"
"In post","2023","Declared non-disabled","Office of Qualifications and Examinations Regulation","Male","LGBO","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Office of Qualifications and Examinations Regulation","Male","Undeclared","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Office of Qualifications and Examinations Regulation","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office of Qualifications and Examinations Regulation","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office of Qualifications and Examinations Regulation","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office of Qualifications and Examinations Regulation","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office of Qualifications and Examinations Regulation","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office of Rail and Road","Female","Heterosexual / straight","30","30","[c]","[c]"
"In post","2023","Declared non-disabled","Office of Rail and Road","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office of Rail and Road","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office of Rail and Road","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office of Rail and Road","Male","Heterosexual / straight","40","35","52720","45760"
"In post","2023","Declared non-disabled","Office of Rail and Road","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office of Rail and Road","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office of Rail and Road","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office of Rail and Road","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office of Rail and Road","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office of Rail and Road","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office of Rail and Road","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office of the Secretary of State for Scotland","Female","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","Office of the Secretary of State for Scotland","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office of the Secretary of State for Scotland","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office of the Secretary of State for Scotland","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office of the Secretary of State for Scotland","Male","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Office of the Secretary of State for Scotland","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office of the Secretary of State for Scotland","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office of the Secretary of State for Scotland","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office of the Secretary of State for Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office of the Secretary of State for Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office of the Secretary of State for Scotland","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office of the Secretary of State for Scotland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office of the Secretary of State for Wales","Female","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Office of the Secretary of State for Wales","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office of the Secretary of State for Wales","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office of the Secretary of State for Wales","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office of the Secretary of State for Wales","Male","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Office of the Secretary of State for Wales","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office of the Secretary of State for Wales","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office of the Secretary of State for Wales","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office of the Secretary of State for Wales","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office of the Secretary of State for Wales","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office of the Secretary of State for Wales","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office of the Secretary of State for Wales","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Scottish Government","Female","Heterosexual / straight","6040","5680","41410","35220"
"In post","2023","Declared non-disabled","Scottish Government","Female","LGBO","345","340","38370","34000"
"In post","2023","Declared non-disabled","Scottish Government","Female","Undeclared","260","250","42840","38330"
"In post","2023","Declared non-disabled","Scottish Government","Female","Unknown","715","640","39320","32510"
"In post","2023","Declared non-disabled","Scottish Government","Male","Heterosexual / straight","3955","3885","43040","38330"
"In post","2023","Declared non-disabled","Scottish Government","Male","LGBO","345","340","41380","34730"
"In post","2023","Declared non-disabled","Scottish Government","Male","Undeclared","225","220","43900","39590"
"In post","2023","Declared non-disabled","Scottish Government","Male","Unknown","765","735","40970","34480"
"In post","2023","Declared non-disabled","Scottish Government","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Scottish Government","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Scottish Government","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Scottish Government","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","The National Archives","Female","Heterosexual / straight","120","110","38100","35090"
"In post","2023","Declared non-disabled","The National Archives","Female","LGBO","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","The National Archives","Female","Undeclared","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","The National Archives","Female","Unknown","40","35","39200","35470"
"In post","2023","Declared non-disabled","The National Archives","Male","Heterosexual / straight","80","80","42960","39790"
"In post","2023","Declared non-disabled","The National Archives","Male","LGBO","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","The National Archives","Male","Undeclared","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","The National Archives","Male","Unknown","45","40","35610","35470"
"In post","2023","Declared non-disabled","The National Archives","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","The National Archives","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","The National Archives","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","The National Archives","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","UK Export Finance","Female","Heterosexual / straight","175","170","50370","45080"
"In post","2023","Declared non-disabled","UK Export Finance","Female","LGBO","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","UK Export Finance","Female","Undeclared","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","UK Export Finance","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","UK Export Finance","Male","Heterosexual / straight","215","215","58030","54000"
"In post","2023","Declared non-disabled","UK Export Finance","Male","LGBO","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","UK Export Finance","Male","Undeclared","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","UK Export Finance","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","UK Export Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","UK Export Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","UK Export Finance","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","UK Export Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","UK Statistics Authority","Female","Heterosexual / straight","1425","1255","36100","31660"
"In post","2023","Declared non-disabled","UK Statistics Authority","Female","LGBO","75","70","34530","31560"
"In post","2023","Declared non-disabled","UK Statistics Authority","Female","Undeclared","80","75","37870","37760"
"In post","2023","Declared non-disabled","UK Statistics Authority","Female","Unknown","210","180","34850","31290"
"In post","2023","Declared non-disabled","UK Statistics Authority","Male","Heterosexual / straight","1035","945","37100","31660"
"In post","2023","Declared non-disabled","UK Statistics Authority","Male","LGBO","75","70","38510","34560"
"In post","2023","Declared non-disabled","UK Statistics Authority","Male","Undeclared","50","50","38530","37760"
"In post","2023","Declared non-disabled","UK Statistics Authority","Male","Unknown","150","140","40090","37760"
"In post","2023","Declared non-disabled","UK Statistics Authority","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","UK Statistics Authority","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","UK Statistics Authority","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","UK Statistics Authority","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","UK Supreme Court","Female","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","UK Supreme Court","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","UK Supreme Court","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","UK Supreme Court","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","UK Supreme Court","Male","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","UK Supreme Court","Male","LGBO","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","UK Supreme Court","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","UK Supreme Court","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","UK Supreme Court","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","UK Supreme Court","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","UK Supreme Court","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","UK Supreme Court","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Water Services Regulation Authority","Female","Heterosexual / straight","90","85","56620","49280"
"In post","2023","Declared non-disabled","Water Services Regulation Authority","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Water Services Regulation Authority","Female","Undeclared","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Water Services Regulation Authority","Female","Unknown","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Water Services Regulation Authority","Male","Heterosexual / straight","75","75","56550","52660"
"In post","2023","Declared non-disabled","Water Services Regulation Authority","Male","LGBO","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Water Services Regulation Authority","Male","Undeclared","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Water Services Regulation Authority","Male","Unknown","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Water Services Regulation Authority","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Water Services Regulation Authority","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Water Services Regulation Authority","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Water Services Regulation Authority","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Welsh Government","Female","Heterosexual / straight","2665","2475","43040","39690"
"In post","2023","Declared non-disabled","Welsh Government","Female","LGBO","95","90","41590","39690"
"In post","2023","Declared non-disabled","Welsh Government","Female","Undeclared","285","265","42400","39690"
"In post","2023","Declared non-disabled","Welsh Government","Female","Unknown","25","20","[c]","[c]"
"In post","2023","Declared non-disabled","Welsh Government","Male","Heterosexual / straight","1670","1620","46000","39690"
"In post","2023","Declared non-disabled","Welsh Government","Male","LGBO","110","110","45870","41700"
"In post","2023","Declared non-disabled","Welsh Government","Male","Undeclared","190","185","45850","39690"
"In post","2023","Declared non-disabled","Welsh Government","Male","Unknown","30","30","[c]","[c]"
"In post","2023","Declared non-disabled","Welsh Government","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Welsh Government","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Welsh Government","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Welsh Government","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Attorney General's Departments","Female","Heterosexual / straight","80","75","48950","52790"
"In post","2023","Undeclared","Attorney General's Departments","Female","LGBO","10","10","[c]","[c]"
"In post","2023","Undeclared","Attorney General's Departments","Female","Undeclared","30","30","46490","51240"
"In post","2023","Undeclared","Attorney General's Departments","Female","Unknown","15","10","[c]","[c]"
"In post","2023","Undeclared","Attorney General's Departments","Male","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Undeclared","Attorney General's Departments","Male","LGBO","5","5","[c]","[c]"
"In post","2023","Undeclared","Attorney General's Departments","Male","Undeclared","30","30","[c]","[c]"
"In post","2023","Undeclared","Attorney General's Departments","Male","Unknown","5","5","[c]","[c]"
"In post","2023","Undeclared","Attorney General's Departments","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Attorney General's Departments","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Cabinet Office","Female","Heterosexual / straight","100","90","49520","48030"
"In post","2023","Undeclared","Cabinet Office","Female","LGBO","20","20","[c]","[c]"
"In post","2023","Undeclared","Cabinet Office","Female","Undeclared","50","50","50090","51430"
"In post","2023","Undeclared","Cabinet Office","Female","Unknown","20","20","[c]","[c]"
"In post","2023","Undeclared","Cabinet Office","Male","Heterosexual / straight","95","90","53400","55130"
"In post","2023","Undeclared","Cabinet Office","Male","LGBO","15","15","[c]","[c]"
"In post","2023","Undeclared","Cabinet Office","Male","Undeclared","85","85","47520","43230"
"In post","2023","Undeclared","Cabinet Office","Male","Unknown","15","15","[c]","[c]"
"In post","2023","Undeclared","Cabinet Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Cabinet Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Chancellor's other departments","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Chancellor's other departments","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Chancellor's other departments","Female","Undeclared","5","5","[c]","[c]"
"In post","2023","Undeclared","Chancellor's other departments","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Chancellor's other departments","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Chancellor's other departments","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Chancellor's other departments","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Chancellor's other departments","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Chancellor's other departments","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Chancellor's other departments","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Charity Commission","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Charity Commission","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Charity Commission","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Charity Commission","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Charity Commission","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Charity Commission","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Charity Commission","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Charity Commission","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Charity Commission","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Charity Commission","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Competition and Markets Authority","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Competition and Markets Authority","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Competition and Markets Authority","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Competition and Markets Authority","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Competition and Markets Authority","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Competition and Markets Authority","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Competition and Markets Authority","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Competition and Markets Authority","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Competition and Markets Authority","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Competition and Markets Authority","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Business, Energy and Industrial Strategy","Female","Heterosexual / straight","110","105","43070","40840"
"In post","2023","Undeclared","Department for Business, Energy and Industrial Strategy","Female","LGBO","20","20","[c]","[c]"
"In post","2023","Undeclared","Department for Business, Energy and Industrial Strategy","Female","Undeclared","80","75","45130","46510"
"In post","2023","Undeclared","Department for Business, Energy and Industrial Strategy","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Business, Energy and Industrial Strategy","Male","Heterosexual / straight","95","95","45910","41060"
"In post","2023","Undeclared","Department for Business, Energy and Industrial Strategy","Male","LGBO","10","10","[c]","[c]"
"In post","2023","Undeclared","Department for Business, Energy and Industrial Strategy","Male","Undeclared","140","135","48380","45490"
"In post","2023","Undeclared","Department for Business, Energy and Industrial Strategy","Male","Unknown","5","5","[c]","[c]"
"In post","2023","Undeclared","Department for Business, Energy and Industrial Strategy","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Business, Energy and Industrial Strategy","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Digital, Culture, Media and Sport","Female","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Undeclared","Department for Digital, Culture, Media and Sport","Female","LGBO","5","5","[c]","[c]"
"In post","2023","Undeclared","Department for Digital, Culture, Media and Sport","Female","Undeclared","25","25","[c]","[c]"
"In post","2023","Undeclared","Department for Digital, Culture, Media and Sport","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Digital, Culture, Media and Sport","Male","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Undeclared","Department for Digital, Culture, Media and Sport","Male","LGBO","5","5","[c]","[c]"
"In post","2023","Undeclared","Department for Digital, Culture, Media and Sport","Male","Undeclared","25","25","[c]","[c]"
"In post","2023","Undeclared","Department for Digital, Culture, Media and Sport","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Digital, Culture, Media and Sport","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Digital, Culture, Media and Sport","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Education","Female","Heterosexual / straight","130","120","44050","38070"
"In post","2023","Undeclared","Department for Education","Female","LGBO","15","15","[c]","[c]"
"In post","2023","Undeclared","Department for Education","Female","Undeclared","55","55","44070","38140"
"In post","2023","Undeclared","Department for Education","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Education","Male","Heterosexual / straight","100","95","45060","38700"
"In post","2023","Undeclared","Department for Education","Male","LGBO","10","10","[c]","[c]"
"In post","2023","Undeclared","Department for Education","Male","Undeclared","70","70","47790","51360"
"In post","2023","Undeclared","Department for Education","Male","Unknown","5","5","[c]","[c]"
"In post","2023","Undeclared","Department for Education","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Education","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Environment, Food and Rural Affairs","Female","Heterosexual / straight","185","175","35130","30320"
"In post","2023","Undeclared","Department for Environment, Food and Rural Affairs","Female","LGBO","20","15","[c]","[c]"
"In post","2023","Undeclared","Department for Environment, Food and Rural Affairs","Female","Undeclared","145","135","34940","30960"
"In post","2023","Undeclared","Department for Environment, Food and Rural Affairs","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Environment, Food and Rural Affairs","Male","Heterosexual / straight","125","120","35630","32250"
"In post","2023","Undeclared","Department for Environment, Food and Rural Affairs","Male","LGBO","15","15","[c]","[c]"
"In post","2023","Undeclared","Department for Environment, Food and Rural Affairs","Male","Undeclared","175","165","36550","33830"
"In post","2023","Undeclared","Department for Environment, Food and Rural Affairs","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Environment, Food and Rural Affairs","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Environment, Food and Rural Affairs","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for International Trade","Female","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Undeclared","Department for International Trade","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for International Trade","Female","Undeclared","15","15","[c]","[c]"
"In post","2023","Undeclared","Department for International Trade","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for International Trade","Male","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Undeclared","Department for International Trade","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for International Trade","Male","Undeclared","20","20","[c]","[c]"
"In post","2023","Undeclared","Department for International Trade","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for International Trade","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for International Trade","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Levelling Up, Housing and Communities","Female","Heterosexual / straight","60","60","47860","48660"
"In post","2023","Undeclared","Department for Levelling Up, Housing and Communities","Female","LGBO","10","10","[c]","[c]"
"In post","2023","Undeclared","Department for Levelling Up, Housing and Communities","Female","Undeclared","35","35","47410","49700"
"In post","2023","Undeclared","Department for Levelling Up, Housing and Communities","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Levelling Up, Housing and Communities","Male","Heterosexual / straight","45","40","47420","43640"
"In post","2023","Undeclared","Department for Levelling Up, Housing and Communities","Male","LGBO","10","10","[c]","[c]"
"In post","2023","Undeclared","Department for Levelling Up, Housing and Communities","Male","Undeclared","55","50","48760","48660"
"In post","2023","Undeclared","Department for Levelling Up, Housing and Communities","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Levelling Up, Housing and Communities","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
