"Status","Year","Ethnicity","Responsibility_level_ungrouped","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","White","Unknown","Male","LGBO","350","340","31310","26840"
"In post","2023","White","Unknown","Male","Undeclared","235","220","37520","38290"
"In post","2023","White","Unknown","Male","Unknown","55","55","35190","33370"
"In post","2023","White","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","White","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","White","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","White","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","AA","Female","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver CS","2023","Asian","AA","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","AA","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","AA","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","AA","Male","Heterosexual / straight","45","[c]","[c]","[c]"
"Leaver CS","2023","Asian","AA","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","AA","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","AA","Male","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","AA","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","AA","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","AO","Female","Heterosexual / straight","280","[c]","22630","21780"
"Leaver CS","2023","Asian","AO","Female","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Asian","AO","Female","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2023","Asian","AO","Female","Unknown","125","[c]","22910","22180"
"Leaver CS","2023","Asian","AO","Male","Heterosexual / straight","265","[c]","22780","21840"
"Leaver CS","2023","Asian","AO","Male","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Asian","AO","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Asian","AO","Male","Unknown","115","[c]","[c]","[c]"
"Leaver CS","2023","Asian","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","AO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","AO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","EO","Female","Heterosexual / straight","355","[c]","28830","28230"
"Leaver CS","2023","Asian","EO","Female","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Asian","EO","Female","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2023","Asian","EO","Female","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2023","Asian","EO","Male","Heterosexual / straight","270","[c]","28760","28120"
"Leaver CS","2023","Asian","EO","Male","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","Asian","EO","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Asian","EO","Male","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2023","Asian","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","EO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","EO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","G6","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Asian","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","G6","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","G6","Female","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","G6","Male","Heterosexual / straight","35","[c]","68660","66580"
"Leaver CS","2023","Asian","G6","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","G6","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","G6","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","G6","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","G6","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","G7","Female","Heterosexual / straight","80","[c]","55460","54100"
"Leaver CS","2023","Asian","G7","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","G7","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","G7","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Asian","G7","Male","Heterosexual / straight","85","[c]","57140","56150"
"Leaver CS","2023","Asian","G7","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","G7","Male","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Asian","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","G7","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","G7","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","HEO","Female","Heterosexual / straight","150","[c]","34370","34020"
"Leaver CS","2023","Asian","HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","HEO","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Asian","HEO","Female","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2023","Asian","HEO","Male","Heterosexual / straight","130","[c]","34650","34090"
"Leaver CS","2023","Asian","HEO","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","HEO","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Asian","HEO","Male","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2023","Asian","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","HEO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","HEO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","SCS level","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Asian","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","SCS level","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Asian","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","SCS level","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","SCS level","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","SEO","Female","Heterosexual / straight","115","[c]","42300","41680"
"Leaver CS","2023","Asian","SEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","SEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","SEO","Female","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Asian","SEO","Male","Heterosexual / straight","110","[c]","44080","43090"
"Leaver CS","2023","Asian","SEO","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","SEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","SEO","Male","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Asian","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","SEO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","SEO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Unknown","Female","Heterosexual / straight","45","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Unknown","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","AA","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Black","AA","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","AA","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","AA","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","AA","Male","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","Black","AA","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","AA","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","AA","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","AA","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","AA","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","AO","Female","Heterosexual / straight","190","[c]","23640","23810"
"Leaver CS","2023","Black","AO","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Black","AO","Female","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Black","AO","Female","Unknown","65","[c]","[c]","[c]"
"Leaver CS","2023","Black","AO","Male","Heterosexual / straight","115","[c]","22520","21870"
"Leaver CS","2023","Black","AO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","AO","Male","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Black","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","AO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","AO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","EO","Female","Heterosexual / straight","355","[c]","29520","29660"
"Leaver CS","2023","Black","EO","Female","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","Black","EO","Female","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2023","Black","EO","Female","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2023","Black","EO","Male","Heterosexual / straight","160","[c]","29460","29660"
"Leaver CS","2023","Black","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","EO","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Black","EO","Male","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Black","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","EO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","EO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","G6","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Black","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","G6","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","G6","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","G6","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Black","G6","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","G6","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","G6","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","G6","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","G6","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","G7","Female","Heterosexual / straight","50","[c]","55760","55160"
"Leaver CS","2023","Black","G7","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","G7","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Black","G7","Male","Heterosexual / straight","40","[c]","55610","55020"
"Leaver CS","2023","Black","G7","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","G7","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","G7","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","G7","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","HEO","Female","Heterosexual / straight","135","[c]","34940","34970"
"Leaver CS","2023","Black","HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","HEO","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Black","HEO","Female","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Black","HEO","Male","Heterosexual / straight","85","[c]","34630","34110"
"Leaver CS","2023","Black","HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","HEO","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Black","HEO","Male","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Black","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","HEO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","HEO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","SCS level","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Black","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","SCS level","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","SCS level","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","SEO","Female","Heterosexual / straight","95","[c]","42390","41660"
"Leaver CS","2023","Black","SEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","SEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","SEO","Female","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Black","SEO","Male","Heterosexual / straight","70","[c]","42520","41780"
"Leaver CS","2023","Black","SEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","SEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","SEO","Male","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Black","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","SEO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","SEO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Unknown","Female","Heterosexual / straight","110","[c]","[c]","[c]"
"Leaver CS","2023","Black","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Unknown","Male","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver CS","2023","Black","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","AA","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","AA","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","AA","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","AA","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","AA","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","AA","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","AA","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","AA","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","AA","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","AA","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","AO","Female","Heterosexual / straight","115","[c]","22410","21780"
"Leaver CS","2023","Mixed","AO","Female","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","AO","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","AO","Female","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","AO","Male","Heterosexual / straight","95","[c]","22820","21840"
"Leaver CS","2023","Mixed","AO","Male","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","AO","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","AO","Male","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","AO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","AO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","EO","Female","Heterosexual / straight","100","[c]","28550","28120"
"Leaver CS","2023","Mixed","EO","Female","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","EO","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","EO","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","EO","Male","Heterosexual / straight","70","[c]","28440","28120"
"Leaver CS","2023","Mixed","EO","Male","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","EO","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","EO","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","EO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","EO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","G6","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","G6","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","G6","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","G6","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","G6","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","G6","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","G6","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","G6","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","G6","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","G7","Female","Heterosexual / straight","40","[c]","55570","54920"
"Leaver CS","2023","Mixed","G7","Female","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","G7","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","G7","Female","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","G7","Male","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","G7","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","G7","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","G7","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","G7","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","HEO","Female","Heterosexual / straight","55","[c]","34770","33570"
"Leaver CS","2023","Mixed","HEO","Female","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","HEO","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","HEO","Female","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","HEO","Male","Heterosexual / straight","40","[c]","34270","34020"
"Leaver CS","2023","Mixed","HEO","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","HEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","HEO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","HEO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","HEO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","SCS level","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","SCS level","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","SCS level","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","SEO","Female","Heterosexual / straight","35","[c]","42040","42030"
"Leaver CS","2023","Mixed","SEO","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","SEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","SEO","Female","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","SEO","Male","Heterosexual / straight","40","[c]","42460","41870"
