"Status","Year","Ethnicity","Function_of_post","Organisation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","White","Communications","UK Supreme Court","5","5","[c]","[c]"
"In post","2023","White","Communications","Valuation Office Agency","35","30","38970","35460"
"In post","2023","White","Communications","Vehicle Certification Agency","[c]","[c]","[c]","[c]"
"In post","2023","White","Communications","Water Services Regulation Authority","10","10","[c]","[c]"
"In post","2023","White","Communications","Welsh Revenue Authority","[c]","[c]","[c]","[c]"
"In post","2023","White","Communications","Wilton Park","[c]","[c]","[c]","[c]"
"In post","2023","White","Counter Fraud","Building Digital UK","[c]","[c]","[c]","[c]"
"In post","2023","White","Counter Fraud","Cabinet Office (excl. agencies)","105","100","49830","50690"
"In post","2023","White","Counter Fraud","Companies House","150","135","26670","25610"
"In post","2023","White","Counter Fraud","Department for Business, Energy and Industrial Strategy (excl. agencies)","5","5","[c]","[c]"
"In post","2023","White","Counter Fraud","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2023","White","Counter Fraud","Department for Work and Pensions (excl. agencies)","4650","4175","29160","28120"
"In post","2023","White","Counter Fraud","Driver and Vehicle Standards Agency","30","30","30890","31440"
"In post","2023","White","Counter Fraud","Food Standards Agency","35","35","39830","35540"
"In post","2023","White","Counter Fraud","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"In post","2023","White","Counter Fraud","HM Land Registry","[c]","[c]","[c]","[c]"
"In post","2023","White","Counter Fraud","HM Revenue and Customs (excl. agencies)","6295","5920","37260","35000"
"In post","2023","White","Counter Fraud","Home Office","[c]","[c]","[c]","[c]"
"In post","2023","White","Counter Fraud","Ministry of Defence (excl. agencies)","15","15","[c]","[c]"
"In post","2023","White","Counter Fraud","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2023","White","Counter Fraud","National Savings and Investments","[c]","[c]","[c]","[c]"
"In post","2023","White","Counter Fraud","Planning Inspectorate","[c]","[c]","[c]","[c]"
"In post","2023","White","Counter Fraud","Serious Fraud Office","155","155","48460","41680"
"In post","2023","White","Counter Fraud","The Insolvency Service","155","145","40510","40280"
"In post","2023","White","Debt","Department for Work and Pensions (excl. agencies)","1825","1570","23420","21690"
"In post","2023","White","Debt","HM Revenue and Customs (excl. agencies)","2605","2380","26220","22520"
"In post","2023","White","Debt","Health and Safety Executive","10","10","[c]","[c]"
"In post","2023","White","Debt","UK Export Finance","[c]","[c]","[c]","[c]"
"In post","2023","White","Digital, Data & Technology","Active Travel England","[c]","[c]","[c]","[c]"
"In post","2023","White","Digital, Data & Technology","Advisory, Conciliation and Arbitration Service","40","40","48260","46150"
"In post","2023","White","Digital, Data & Technology","Animal and Plant Health Agency","25","25","[c]","[c]"
"In post","2023","White","Digital, Data & Technology","Building Digital UK","[c]","[c]","[c]","[c]"
"In post","2023","White","Digital, Data & Technology","Cabinet Office (excl. agencies)","695","680","54140","56430"
"In post","2023","White","Digital, Data & Technology","Central Civil Service Fast Stream","100","100","30630","30130"
"In post","2023","White","Digital, Data & Technology","Centre for Environment, Fisheries and Aquaculture Science","55","50","34540","30350"
"In post","2023","White","Digital, Data & Technology","Charity Commission","40","40","38300","38800"
"In post","2023","White","Digital, Data & Technology","Companies House","170","165","41120","38000"
"In post","2023","White","Digital, Data & Technology","Competition and Markets Authority","40","40","58010","58380"
"In post","2023","White","Digital, Data & Technology","Crown Commercial Service","90","85","44360","40750"
"In post","2023","White","Digital, Data & Technology","Crown Office and Procurator Fiscal Service","50","50","45180","41330"
"In post","2023","White","Digital, Data & Technology","Crown Prosecution Service","165","160","42220","38940"
"In post","2023","White","Digital, Data & Technology","Defence Electronics and Components Agency","10","10","[c]","[c]"
"In post","2023","White","Digital, Data & Technology","Defence Equipment and Support","330","320","39720","35170"
"In post","2023","White","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy (excl. agencies)","100","100","46910","41360"
"In post","2023","White","Digital, Data & Technology","Department for Digital, Culture, Media and Sport (excl. agencies)","15","15","[c]","[c]"
"In post","2023","White","Digital, Data & Technology","Department for Education (excl. agencies)","615","595","43670","38210"
"In post","2023","White","Digital, Data & Technology","Department for Environment, Food and Rural Affairs (excl. agencies)","660","640","45080","49400"
"In post","2023","White","Digital, Data & Technology","Department for International Trade","125","120","51830","52200"
"In post","2023","White","Digital, Data & Technology","Department for Levelling Up, Housing and Communities (excl. agencies)","110","105","51730","54630"
"In post","2023","White","Digital, Data & Technology","Department for Transport (excl. agencies)","65","65","45740","42800"
"In post","2023","White","Digital, Data & Technology","Department for Work and Pensions (excl. agencies)","3200","3050","43440","38470"
"In post","2023","White","Digital, Data & Technology","Department of Health and Social Care (excl. agencies)","35","35","54360","54690"
"In post","2023","White","Digital, Data & Technology","Driver and Vehicle Licensing Agency","605","590","42560","39820"
"In post","2023","White","Digital, Data & Technology","Driver and Vehicle Standards Agency","130","125","39360","33850"
"In post","2023","White","Digital, Data & Technology","Education and Skills Funding Agency","70","70","43200","38210"
"In post","2023","White","Digital, Data & Technology","FCDO Services","80","80","45870","44040"
"In post","2023","White","Digital, Data & Technology","Food Standards Agency","45","45","46710","41160"
"In post","2023","White","Digital, Data & Technology","Foreign, Commonwealth and Development Office (excl. agencies)","195","190","46600","43100"
"In post","2023","White","Digital, Data & Technology","Government Actuary's Department","[c]","[c]","[c]","[c]"
"In post","2023","White","Digital, Data & Technology","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"In post","2023","White","Digital, Data & Technology","Government Legal Department","5","5","[c]","[c]"
"In post","2023","White","Digital, Data & Technology","HM Courts and Tribunals Service","210","210","42990","37680"
"In post","2023","White","Digital, Data & Technology","HM Land Registry","465","435","40470","39460"
"In post","2023","White","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","2525","2450","44560","42140"
"In post","2023","White","Digital, Data & Technology","HM Treasury (excl. agencies)","15","15","[c]","[c]"
"In post","2023","White","Digital, Data & Technology","Health and Safety Executive","70","70","40730","33860"
"In post","2023","White","Digital, Data & Technology","Home Office","735","720","49670","45440"
"In post","2023","White","Digital, Data & Technology","Institute for Apprenticeships and Technical Education","15","15","[c]","[c]"
"In post","2023","White","Digital, Data & Technology","Intellectual Property Office","140","140","50160","49280"
"In post","2023","White","Digital, Data & Technology","Maritime and Coastguard Agency","65","65","39620","32950"
"In post","2023","White","Digital, Data & Technology","Medicines and Healthcare Products Regulatory Agency","45","45","55450","54090"
"In post","2023","White","Digital, Data & Technology","Met Office","1240","1180","38760","39650"
"In post","2023","White","Digital, Data & Technology","Ministry of Defence (excl. agencies)","2055","2010","35800","33990"
"In post","2023","White","Digital, Data & Technology","Ministry of Justice (excl. agencies)","595","580","49670","51770"
"In post","2023","White","Digital, Data & Technology","National Crime Agency","205","200","45640","42240"
"In post","2023","White","Digital, Data & Technology","National Savings and Investments","10","10","[c]","[c]"
"In post","2023","White","Digital, Data & Technology","Northern Ireland Office","[c]","[c]","[c]","[c]"
"In post","2023","White","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","85","80","47800","41050"
"In post","2023","White","Digital, Data & Technology","Office of Gas and Electricity Markets","85","85","50960","46160"
"In post","2023","White","Digital, Data & Technology","Office of Qualifications and Examinations Regulation","20","20","[c]","[c]"
"In post","2023","White","Digital, Data & Technology","Office of Rail and Road","[c]","[c]","[c]","[c]"
"In post","2023","White","Digital, Data & Technology","Planning Inspectorate","25","25","[c]","[c]"
"In post","2023","White","Digital, Data & Technology","Queen Elizabeth II Centre","[c]","[c]","[c]","[c]"
"In post","2023","White","Digital, Data & Technology","Registers of Scotland","45","45","41490","39590"
"In post","2023","White","Digital, Data & Technology","Scottish Courts and Tribunals Service","20","20","[c]","[c]"
"In post","2023","White","Digital, Data & Technology","Scottish Prison Service","15","15","[c]","[c]"
"In post","2023","White","Digital, Data & Technology","Serious Fraud Office","40","40","48170","46190"
"In post","2023","White","Digital, Data & Technology","Submarine Delivery Agency","55","55","39010","36450"
"In post","2023","White","Digital, Data & Technology","The Insolvency Service","25","25","[c]","[c]"
"In post","2023","White","Digital, Data & Technology","The National Archives","95","90","43070","44980"
"In post","2023","White","Digital, Data & Technology","UK Debt Management Office","[c]","[c]","[c]","[c]"
"In post","2023","White","Digital, Data & Technology","UK Export Finance","30","30","62350","64380"
"In post","2023","White","Digital, Data & Technology","UK Health Security Agency","140","140","48200","44860"
"In post","2023","White","Digital, Data & Technology","UK Hydrographic Office","125","125","44340","43890"
"In post","2023","White","Digital, Data & Technology","UK Space Agency","[c]","[c]","[c]","[c]"
"In post","2023","White","Digital, Data & Technology","UK Statistics Authority","605","585","43400","39300"
"In post","2023","White","Digital, Data & Technology","UK Supreme Court","[c]","[c]","[c]","[c]"
"In post","2023","White","Digital, Data & Technology","Valuation Office Agency","5","5","[c]","[c]"
"In post","2023","White","Digital, Data & Technology","Vehicle Certification Agency","[c]","[c]","[c]","[c]"
"In post","2023","White","Digital, Data & Technology","Water Services Regulation Authority","20","20","[c]","[c]"
"In post","2023","White","Digital, Data & Technology","Welsh Revenue Authority","[c]","[c]","[c]","[c]"
"In post","2023","White","Digital, Data & Technology","Wilton Park","5","5","[c]","[c]"
"In post","2023","White","Finance","Active Travel England","[c]","[c]","[c]","[c]"
"In post","2023","White","Finance","Advisory, Conciliation and Arbitration Service","15","10","[c]","[c]"
"In post","2023","White","Finance","Attorney General's Office","[c]","[c]","[c]","[c]"
"In post","2023","White","Finance","Building Digital UK","5","5","[c]","[c]"
"In post","2023","White","Finance","Cabinet Office (excl. agencies)","60","55","47790","41870"
"In post","2023","White","Finance","Central Civil Service Fast Stream","65","65","31040","30130"
"In post","2023","White","Finance","Centre for Environment, Fisheries and Aquaculture Science","10","10","[c]","[c]"
"In post","2023","White","Finance","Charity Commission","5","5","[c]","[c]"
"In post","2023","White","Finance","Companies House","60","55","33410","31350"
"In post","2023","White","Finance","Competition and Markets Authority","5","5","[c]","[c]"
"In post","2023","White","Finance","Crown Commercial Service","30","30","[c]","[c]"
"In post","2023","White","Finance","Crown Office and Procurator Fiscal Service","20","20","[c]","[c]"
"In post","2023","White","Finance","Crown Prosecution Service","75","70","36090","32000"
"In post","2023","White","Finance","Defence Electronics and Components Agency","5","5","[c]","[c]"
"In post","2023","White","Finance","Defence Equipment and Support","345","335","41650","33750"
"In post","2023","White","Finance","Defence Science and Technology Laboratory","45","45","42820","49260"
"In post","2023","White","Finance","Department for Business, Energy and Industrial Strategy (excl. agencies)","70","70","59280","59620"
"In post","2023","White","Finance","Department for Digital, Culture, Media and Sport (excl. agencies)","55","55","57860","57760"
"In post","2023","White","Finance","Department for Education (excl. agencies)","290","280","47170","44030"
"In post","2023","White","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","320","310","43980","38140"
"In post","2023","White","Finance","Department for International Trade","30","30","54770","55780"
"In post","2023","White","Finance","Department for Levelling Up, Housing and Communities (excl. agencies)","80","75","53440","54630"
"In post","2023","White","Finance","Department for Transport (excl. agencies)","65","65","56400","56790"
"In post","2023","White","Finance","Department for Work and Pensions (excl. agencies)","1590","1475","39910","38470"
"In post","2023","White","Finance","Department of Health and Social Care (excl. agencies)","125","125","50000","50830"
"In post","2023","White","Finance","Driver and Vehicle Licensing Agency","130","120","34220","31660"
"In post","2023","White","Finance","Driver and Vehicle Standards Agency","70","65","37930","33440"
"In post","2023","White","Finance","Education and Skills Funding Agency","155","150","44910","38210"
"In post","2023","White","Finance","Estyn","5","5","[c]","[c]"
"In post","2023","White","Finance","FCDO Services","40","40","42320","35750"
"In post","2023","White","Finance","Food Standards Agency","35","35","44320","38100"
"In post","2023","White","Finance","Foreign, Commonwealth and Development Office (excl. agencies)","340","325","40660","34950"
"In post","2023","White","Finance","Government Actuary's Department","[c]","[c]","[c]","[c]"
"In post","2023","White","Finance","Government Internal Audit Agency","10","10","[c]","[c]"
"In post","2023","White","Finance","Government Legal Department","20","20","[c]","[c]"
"In post","2023","White","Finance","HM Courts and Tribunals Service","100","95","42350","38310"
"In post","2023","White","Finance","HM Land Registry","30","30","48800","44900"
"In post","2023","White","Finance","HM Revenue and Customs (excl. agencies)","2005","1800","35730","29730"
"In post","2023","White","Finance","HM Treasury (excl. agencies)","55","55","48280","53550"
"In post","2023","White","Finance","Health and Safety Executive","25","25","[c]","[c]"
"In post","2023","White","Finance","Home Office","155","145","52910","54260"
"In post","2023","White","Finance","Institute for Apprenticeships and Technical Education","[c]","[c]","[c]","[c]"
"In post","2023","White","Finance","Intellectual Property Office","20","20","[c]","[c]"
"In post","2023","White","Finance","Legal Aid Agency","[c]","[c]","[c]","[c]"
"In post","2023","White","Finance","Maritime and Coastguard Agency","30","30","[c]","[c]"
"In post","2023","White","Finance","Medicines and Healthcare Products Regulatory Agency","20","20","[c]","[c]"
"In post","2023","White","Finance","Met Office","20","20","[c]","[c]"
"In post","2023","White","Finance","Ministry of Defence (excl. agencies)","1345","1295","40610","35220"
"In post","2023","White","Finance","Ministry of Justice (excl. agencies)","320","310","46330","41510"
"In post","2023","White","Finance","National Crime Agency","50","45","41800","38640"
"In post","2023","White","Finance","National Savings and Investments","10","10","[c]","[c]"
"In post","2023","White","Finance","Northern Ireland Office","5","5","[c]","[c]"
"In post","2023","White","Finance","Office for Standards in Education, Children's Services and Skills","30","30","[c]","[c]"
"In post","2023","White","Finance","Office of Gas and Electricity Markets","30","30","48000","47990"
"In post","2023","White","Finance","Office of Qualifications and Examinations Regulation","5","5","[c]","[c]"
"In post","2023","White","Finance","Office of Rail and Road","[c]","[c]","[c]","[c]"
"In post","2023","White","Finance","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","[c]","[c]","[c]","[c]"
"In post","2023","White","Finance","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"In post","2023","White","Finance","Planning Inspectorate","10","10","[c]","[c]"
"In post","2023","White","Finance","Queen Elizabeth II Centre","[c]","[c]","[c]","[c]"
"In post","2023","White","Finance","Registers of Scotland","20","20","[c]","[c]"
"In post","2023","White","Finance","Scottish Courts and Tribunals Service","25","20","[c]","[c]"
"In post","2023","White","Finance","Scottish Prison Service","20","20","[c]","[c]"
"In post","2023","White","Finance","Serious Fraud Office","10","10","[c]","[c]"
"In post","2023","White","Finance","Submarine Delivery Agency","50","45","55020","49350"
"In post","2023","White","Finance","Teaching Regulation Agency","[c]","[c]","[c]","[c]"
"In post","2023","White","Finance","The Insolvency Service","30","30","44570","42170"
"In post","2023","White","Finance","The National Archives","5","5","[c]","[c]"
"In post","2023","White","Finance","UK Debt Management Office","[c]","[c]","[c]","[c]"
"In post","2023","White","Finance","UK Export Finance","25","25","[c]","[c]"
"In post","2023","White","Finance","UK Health Security Agency","85","85","44010","39170"
"In post","2023","White","Finance","UK Hydrographic Office","10","10","[c]","[c]"
"In post","2023","White","Finance","UK Space Agency","5","5","[c]","[c]"
"In post","2023","White","Finance","UK Statistics Authority","45","40","42840","37690"
"In post","2023","White","Finance","UK Supreme Court","[c]","[c]","[c]","[c]"
"In post","2023","White","Finance","Valuation Office Agency","25","20","[c]","[c]"
"In post","2023","White","Finance","Vehicle Certification Agency","10","10","[c]","[c]"
"In post","2023","White","Finance","Water Services Regulation Authority","15","15","[c]","[c]"
"In post","2023","White","Finance","Welsh Revenue Authority","[c]","[c]","[c]","[c]"
"In post","2023","White","Finance","Wilton Park","[c]","[c]","[c]","[c]"
"In post","2023","White","Grants Management","Home Office","30","30","[c]","[c]"
"In post","2023","White","Grants Management","Medicines and Healthcare Products Regulatory Agency","[c]","[c]","[c]","[c]"
"In post","2023","White","Grants Management","Rural Payments Agency","1785","1645","26180","22150"
"In post","2023","White","Grants Management","The National Archives","5","5","[c]","[c]"
"In post","2023","White","Human Resources","Active Travel England","[c]","[c]","[c]","[c]"
"In post","2023","White","Human Resources","Advisory, Conciliation and Arbitration Service","15","15","[c]","[c]"
"In post","2023","White","Human Resources","Building Digital UK","5","5","[c]","[c]"
"In post","2023","White","Human Resources","Cabinet Office (excl. agencies)","690","650","41270","38460"
"In post","2023","White","Human Resources","Centre for Environment, Fisheries and Aquaculture Science","10","10","[c]","[c]"
"In post","2023","White","Human Resources","Charity Commission","15","15","[c]","[c]"
"In post","2023","White","Human Resources","Companies House","55","50","37850","34690"
"In post","2023","White","Human Resources","Competition and Markets Authority","25","25","[c]","[c]"
"In post","2023","White","Human Resources","Crown Commercial Service","30","30","44080","40820"
"In post","2023","White","Human Resources","Crown Office and Procurator Fiscal Service","45","40","38020","33120"
"In post","2023","White","Human Resources","Crown Prosecution Service","150","145","40170","33620"
"In post","2023","White","Human Resources","Defence Electronics and Components Agency","10","10","[c]","[c]"
"In post","2023","White","Human Resources","Defence Equipment and Support","170","165","41210","38790"
"In post","2023","White","Human Resources","Defence Science and Technology Laboratory","100","95","38000","39890"
"In post","2023","White","Human Resources","Department for Business, Energy and Industrial Strategy (excl. agencies)","95","90","50680","54710"
"In post","2023","White","Human Resources","Department for Digital, Culture, Media and Sport (excl. agencies)","45","45","48690","41700"
"In post","2023","White","Human Resources","Department for Education (excl. agencies)","145","135","41830","37590"
"In post","2023","White","Human Resources","Department for Environment, Food and Rural Affairs (excl. agencies)","225","215","45410","49400"
"In post","2023","White","Human Resources","Department for International Trade","70","70","48730","52000"
"In post","2023","White","Human Resources","Department for Levelling Up, Housing and Communities (excl. agencies)","60","60","45490","43390"
"In post","2023","White","Human Resources","Department for Transport (excl. agencies)","85","85","48520","50290"
"In post","2023","White","Human Resources","Department for Work and Pensions (excl. agencies)","1225","1135","36160","34170"
"In post","2023","White","Human Resources","Department of Health and Social Care (excl. agencies)","75","70","45020","38120"
"In post","2023","White","Human Resources","Driver and Vehicle Licensing Agency","140","130","34460","31940"
"In post","2023","White","Human Resources","Driver and Vehicle Standards Agency","105","100","37230","36660"
"In post","2023","White","Human Resources","Education and Skills Funding Agency","5","5","[c]","[c]"
"In post","2023","White","Human Resources","Estyn","[c]","[c]","[c]","[c]"
"In post","2023","White","Human Resources","FCDO Services","35","35","44090","40750"
"In post","2023","White","Human Resources","Food Standards Agency","40","40","42500","38100"
"In post","2023","White","Human Resources","Foreign, Commonwealth and Development Office (excl. agencies)","225","220","50450","45330"
"In post","2023","White","Human Resources","Government Actuary's Department","[c]","[c]","[c]","[c]"
"In post","2023","White","Human Resources","Government Internal Audit Agency","15","15","[c]","[c]"
"In post","2023","White","Human Resources","Government Legal Department","25","20","[c]","[c]"
"In post","2023","White","Human Resources","HM Courts and Tribunals Service","60","55","43990","37680"
"In post","2023","White","Human Resources","HM Land Registry","80","75","41580","37190"
"In post","2023","White","Human Resources","HM Prison and Probation Service","130","130","51370","50420"
"In post","2023","White","Human Resources","HM Revenue and Customs (excl. agencies)","1105","1035","42270","35150"
"In post","2023","White","Human Resources","HM Treasury (excl. agencies)","85","80","41230","38660"
"In post","2023","White","Human Resources","Health and Safety Executive","90","85","42290","40790"
"In post","2023","White","Human Resources","Home Office","255","245","48400","43420"
"In post","2023","White","Human Resources","Institute for Apprenticeships and Technical Education","10","10","[c]","[c]"
"In post","2023","White","Human Resources","Intellectual Property Office","50","45","40140","36880"
"In post","2023","White","Human Resources","Maritime and Coastguard Agency","25","25","[c]","[c]"
"In post","2023","White","Human Resources","Medicines and Healthcare Products Regulatory Agency","15","15","[c]","[c]"
"In post","2023","White","Human Resources","Met Office","75","70","38610","36390"
"In post","2023","White","Human Resources","Ministry of Defence (excl. agencies)","3070","2970","34560","33470"
"In post","2023","White","Human Resources","Ministry of Justice (excl. agencies)","845","815","40660","37680"
"In post","2023","White","Human Resources","National Crime Agency","155","150","43320","41830"
"In post","2023","White","Human Resources","National Infrastructure Commission","[c]","[c]","[c]","[c]"
"In post","2023","White","Human Resources","National Savings and Investments","5","5","[c]","[c]"
"In post","2023","White","Human Resources","Northern Ireland Office","[c]","[c]","[c]","[c]"
"In post","2023","White","Human Resources","Office for Standards in Education, Children's Services and Skills","65","65","40530","33130"
"In post","2023","White","Human Resources","Office of Gas and Electricity Markets","45","45","44270","42000"
"In post","2023","White","Human Resources","Office of Qualifications and Examinations Regulation","10","10","[c]","[c]"
"In post","2023","White","Human Resources","Office of Rail and Road","10","5","[c]","[c]"
"In post","2023","White","Human Resources","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"In post","2023","White","Human Resources","Planning Inspectorate","20","15","[c]","[c]"
"In post","2023","White","Human Resources","Queen Elizabeth II Centre","[c]","[c]","[c]","[c]"
"In post","2023","White","Human Resources","Registers of Scotland","35","35","39280","36800"
"In post","2023","White","Human Resources","Scottish Courts and Tribunals Service","35","30","38910","38170"
"In post","2023","White","Human Resources","Scottish Prison Service","90","85","40280","39360"
"In post","2023","White","Human Resources","Serious Fraud Office","10","10","[c]","[c]"
"In post","2023","White","Human Resources","Submarine Delivery Agency","35","30","42290","39460"
"In post","2023","White","Human Resources","The Insolvency Service","35","35","45650","44650"
"In post","2023","White","Human Resources","The National Archives","10","10","[c]","[c]"
"In post","2023","White","Human Resources","UK Debt Management Office","[c]","[c]","[c]","[c]"
"In post","2023","White","Human Resources","UK Export Finance","25","20","[c]","[c]"
"In post","2023","White","Human Resources","UK Health Security Agency","90","85","48060","42480"
"In post","2023","White","Human Resources","UK Hydrographic Office","20","20","[c]","[c]"
"In post","2023","White","Human Resources","UK Space Agency","5","5","[c]","[c]"
"In post","2023","White","Human Resources","UK Statistics Authority","170","155","36890","32270"
"In post","2023","White","Human Resources","UK Supreme Court","[c]","[c]","[c]","[c]"
"In post","2023","White","Human Resources","Valuation Office Agency","80","80","41120","35020"
"In post","2023","White","Human Resources","Vehicle Certification Agency","[c]","[c]","[c]","[c]"
"In post","2023","White","Human Resources","Water Services Regulation Authority","10","10","[c]","[c]"
"In post","2023","White","Human Resources","Welsh Revenue Authority","[c]","[c]","[c]","[c]"
"In post","2023","White","Human Resources","Wilton Park","[c]","[c]","[c]","[c]"
"In post","2023","White","Internal Audit","Defence Science and Technology Laboratory","[c]","[c]","[c]","[c]"
"In post","2023","White","Internal Audit","FCDO Services","20","20","[c]","[c]"
"In post","2023","White","Internal Audit","Food Standards Agency","10","10","[c]","[c]"
"In post","2023","White","Internal Audit","Foreign, Commonwealth and Development Office (excl. agencies)","35","35","45660","41660"
"In post","2023","White","Internal Audit","Government Internal Audit Agency","240","220","52840","51350"
"In post","2023","White","Internal Audit","HM Land Registry","5","5","[c]","[c]"
"In post","2023","White","Internal Audit","HM Prison and Probation Service","45","45","53240","53200"
"In post","2023","White","Internal Audit","HM Revenue and Customs (excl. agencies)","40","40","52960","45440"
"In post","2023","White","Internal Audit","Institute for Apprenticeships and Technical Education","[c]","[c]","[c]","[c]"
"In post","2023","White","Internal Audit","Intellectual Property Office","[c]","[c]","[c]","[c]"
"In post","2023","White","Internal Audit","Maritime and Coastguard Agency","10","10","[c]","[c]"
"In post","2023","White","Internal Audit","Met Office","[c]","[c]","[c]","[c]"
"In post","2023","White","Internal Audit","Ministry of Defence (excl. agencies)","85","80","38200","34300"
"In post","2023","White","Internal Audit","Registers of Scotland","[c]","[c]","[c]","[c]"
"In post","2023","White","Internal Audit","Scottish Prison Service","[c]","[c]","[c]","[c]"
"In post","2023","White","Internal Audit","UK Debt Management Office","[c]","[c]","[c]","[c]"
"In post","2023","White","Internal Audit","UK Export Finance","[c]","[c]","[c]","[c]"
"In post","2023","White","Internal Audit","UK Hydrographic Office","10","10","[c]","[c]"
"In post","2023","White","Internal Audit","UK Statistics Authority","[c]","[c]","[c]","[c]"
"In post","2023","White","Internal Audit","Vehicle Certification Agency","[c]","[c]","[c]","[c]"
"In post","2023","White","Legal","Attorney General's Office","10","10","[c]","[c]"
"In post","2023","White","Legal","Cabinet Office (excl. agencies)","45","40","81060","81600"
"In post","2023","White","Legal","Charity Commission","10","5","[c]","[c]"
"In post","2023","White","Legal","Companies House","5","5","[c]","[c]"
"In post","2023","White","Legal","Competition and Markets Authority","125","120","74370","73510"
"In post","2023","White","Legal","Crown Office and Procurator Fiscal Service","615","585","62470","58850"
"In post","2023","White","Legal","Crown Prosecution Service","4745","4425","42260","38760"
"In post","2023","White","Legal","Defence Science and Technology Laboratory","5","5","[c]","[c]"
"In post","2023","White","Legal","Department for Education (excl. agencies)","50","45","56440","62540"
"In post","2023","White","Legal","Department for Work and Pensions (excl. agencies)","45","40","31620","28120"
"In post","2023","White","Legal","Driver and Vehicle Standards Agency","10","10","[c]","[c]"
"In post","2023","White","Legal","FCDO Services","65","45","50530","57840"
"In post","2023","White","Legal","Food Standards Agency","15","15","[c]","[c]"
"In post","2023","White","Legal","Foreign, Commonwealth and Development Office (excl. agencies)","55","55","63920","67530"
"In post","2023","White","Legal","Government Legal Department","1515","1400","58380","55710"
"In post","2023","White","Legal","HM Courts and Tribunals Service","40","35","35640","27170"
"In post","2023","White","Legal","HM Crown Prosecution Service Inspectorate","10","10","[c]","[c]"
"In post","2023","White","Legal","HM Land Registry","200","180","51520","57880"
"In post","2023","White","Legal","HM Revenue and Customs (excl. agencies)","885","820","46340","41780"
"In post","2023","White","Legal","Health and Safety Executive","30","25","[c]","[c]"
"In post","2023","White","Legal","Institute for Apprenticeships and Technical Education","10","10","[c]","[c]"
"In post","2023","White","Legal","Intellectual Property Office","35","30","50680","44580"
"In post","2023","White","Legal","Legal Aid Agency","[c]","[c]","[c]","[c]"
"In post","2023","White","Legal","Maritime and Coastguard Agency","5","5","[c]","[c]"
"In post","2023","White","Legal","Medicines and Healthcare Products Regulatory Agency","80","75","51560","50610"
"In post","2023","White","Legal","Met Office","15","10","[c]","[c]"
"In post","2023","White","Legal","Ministry of Defence (excl. agencies)","20","20","[c]","[c]"
"In post","2023","White","Legal","Ministry of Justice (excl. agencies)","10","10","[c]","[c]"
"In post","2023","White","Legal","National Crime Agency","30","25","[c]","[c]"
"In post","2023","White","Legal","Office for Standards in Education, Children's Services and Skills","15","15","[c]","[c]"
"In post","2023","White","Legal","Office of Gas and Electricity Markets","60","60","64380","64000"
"In post","2023","White","Legal","Office of Qualifications and Examinations Regulation","10","10","[c]","[c]"
"In post","2023","White","Legal","Office of Rail and Road","10","10","[c]","[c]"
"In post","2023","White","Legal","Office of the Public Guardian","[c]","[c]","[c]","[c]"
"In post","2023","White","Legal","Registers of Scotland","20","20","[c]","[c]"
"In post","2023","White","Legal","Scottish Courts and Tribunals Service","15","15","[c]","[c]"
"In post","2023","White","Legal","Scottish Prison Service","[c]","[c]","[c]","[c]"
"In post","2023","White","Legal","Serious Fraud Office","25","20","[c]","[c]"
"In post","2023","White","Legal","The Insolvency Service","25","25","[c]","[c]"
"In post","2023","White","Legal","The National Archives","[c]","[c]","[c]","[c]"
"In post","2023","White","Legal","UK Debt Management Office","[c]","[c]","[c]","[c]"
"In post","2023","White","Legal","UK Export Finance","20","20","[c]","[c]"
"In post","2023","White","Legal","UK Health Security Agency","[c]","[c]","[c]","[c]"
"In post","2023","White","Legal","UK Supreme Court","30","30","[c]","[c]"
"In post","2023","White","Legal","Water Services Regulation Authority","10","10","[c]","[c]"
"In post","2023","White","Legal","Welsh Revenue Authority","[c]","[c]","[c]","[c]"
"In post","2023","White","No function","Active Travel England","25","25","[c]","[c]"
"In post","2023","White","No function","Advisory, Conciliation and Arbitration Service","555","500","32550","32110"
"In post","2023","White","No function","Animal and Plant Health Agency","2295","2180","31400","29080"
"In post","2023","White","No function","Building Digital UK","5","5","[c]","[c]"
"In post","2023","White","No function","Cabinet Office (excl. agencies)","1055","1040","51910","55790"
"In post","2023","White","No function","Charity Commission","240","230","34330","30170"
"In post","2023","White","No function","Companies House","445","405","28790","23240"
"In post","2023","White","No function","Criminal Injuries Compensation Authority","245","225","28520","25830"
"In post","2023","White","No function","Crown Commercial Service","150","150","44020","40690"
"In post","2023","White","No function","Crown Office and Procurator Fiscal Service","1475","1385","29950","28700"
