"Status","Year","Disability","Region_ITL3","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Declared disabled","Gloucestershire CC","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Gloucestershire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Greater Manchester North East","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Greater Manchester North East","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Greater Manchester North East","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Greater Manchester North East","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Greater Manchester North West","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Greater Manchester North West","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Greater Manchester North West","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Greater Manchester North West","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Greater Manchester South East","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Greater Manchester South East","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Greater Manchester South East","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Greater Manchester South East","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Greater Manchester South West","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Greater Manchester South West","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Greater Manchester South West","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Greater Manchester South West","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Gwent Valleys","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Gwent Valleys","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Gwent Valleys","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Gwent Valleys","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Gwynedd","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Gwynedd","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Gwynedd","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Gwynedd","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Hackney and Newham","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Hackney and Newham","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Hackney and Newham","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Hackney and Newham","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Haringey and Islington","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Haringey and Islington","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Haringey and Islington","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Haringey and Islington","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Harrow and Hillingdon","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Harrow and Hillingdon","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Harrow and Hillingdon","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Harrow and Hillingdon","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Hartlepool and Stockton-on-Tees","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Hartlepool and Stockton-on-Tees","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Hartlepool and Stockton-on-Tees","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Hartlepool and Stockton-on-Tees","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Heart of Essex","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Heart of Essex","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Heart of Essex","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Heart of Essex","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Herefordshire, County of","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Herefordshire, County of","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Herefordshire, County of","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Herefordshire, County of","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Hertfordshire CC","Heterosexual / straight","35","[c]","31780","29290"
"Leaver CS","2023","Declared disabled","Hertfordshire CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Hertfordshire CC","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Hertfordshire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Hounslow and Richmond upon Thames","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Hounslow and Richmond upon Thames","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Hounslow and Richmond upon Thames","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Hounslow and Richmond upon Thames","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Inverclyde, East Renfrewshire, and Renfrewshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Inverclyde, East Renfrewshire, and Renfrewshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Inverclyde, East Renfrewshire, and Renfrewshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Inverclyde, East Renfrewshire, and Renfrewshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Inverness and Nairn, Moray, and Badenoch and Strathspey","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Inverness and Nairn, Moray, and Badenoch and Strathspey","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Inverness and Nairn, Moray, and Badenoch and Strathspey","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Inverness and Nairn, Moray, and Badenoch and Strathspey","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Isle of Anglesey","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Isle of Anglesey","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Isle of Anglesey","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Isle of Anglesey","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Isle of Wight","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Isle of Wight","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Kensington & Chelsea and Hammersmith & Fulham","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Kensington & Chelsea and Hammersmith & Fulham","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Kensington & Chelsea and Hammersmith & Fulham","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Kensington & Chelsea and Hammersmith & Fulham","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Kent Thames Gateway","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Kent Thames Gateway","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Kent Thames Gateway","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Kent Thames Gateway","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Kingston upon Hull, City of","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Kingston upon Hull, City of","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Kingston upon Hull, City of","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Kingston upon Hull, City of","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Lambeth","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Lambeth","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Lambeth","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Lambeth","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Lancaster and Wyre","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Lancaster and Wyre","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Lancaster and Wyre","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Lancaster and Wyre","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Leeds","Heterosexual / straight","70","[c]","31200","28120"
"Leaver CS","2023","Declared disabled","Leeds","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Leeds","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Leeds","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Leicester","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Leicester","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Leicester","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Leicester","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Leicestershire CC and Rutland","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Leicestershire CC and Rutland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Leicestershire CC and Rutland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Leicestershire CC and Rutland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Lewisham and Southwark","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Lewisham and Southwark","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Lewisham and Southwark","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Lewisham and Southwark","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Lincolnshire CC","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Lincolnshire CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Lincolnshire CC","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Lincolnshire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Lisburn and Castlereagh","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Lisburn and Castlereagh","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Lisburn and Castlereagh","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Lisburn and Castlereagh","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Liverpool","Heterosexual / straight","40","[c]","29430","27880"
"Leaver CS","2023","Declared disabled","Liverpool","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Liverpool","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Liverpool","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Luton","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Luton","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Luton","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Luton","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Manchester","Heterosexual / straight","65","[c]","30980","27570"
"Leaver CS","2023","Declared disabled","Manchester","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Manchester","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Manchester","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Medway","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Medway","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Medway","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Medway","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Merton, Kingston upon Thames and Sutton","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Merton, Kingston upon Thames and Sutton","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Merton, Kingston upon Thames and Sutton","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Merton, Kingston upon Thames and Sutton","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mid Kent","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mid Kent","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mid Kent","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mid Kent","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mid Lancashire","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mid Lancashire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mid Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mid Lancashire","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Milton Keynes","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Milton Keynes","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Milton Keynes","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Milton Keynes","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Monmouthshire and Newport","Heterosexual / straight","50","[c]","32040","28120"
"Leaver CS","2023","Declared disabled","Monmouthshire and Newport","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Monmouthshire and Newport","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Monmouthshire and Newport","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Na h-Eileanan Siar","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Na h-Eileanan Siar","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Na h-Eileanan Siar","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Na h-Eileanan Siar","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Newry, Mourne and Down","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Newry, Mourne and Down","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Newry, Mourne and Down","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Newry, Mourne and Down","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","North Hampshire","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","North Hampshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","North Hampshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","North Hampshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","North Lanarkshire","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","North Lanarkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","North Lanarkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","North Lanarkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","North Northamptonshire","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","North Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","North Northamptonshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","North Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","North Nottinghamshire","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","North Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","North Nottinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","North Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","North Yorkshire CC","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","North Yorkshire CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","North Yorkshire CC","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","North Yorkshire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","North and North East Lincolnshire","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","North and North East Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","North and North East Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","North and North East Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","North and West Norfolk","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","North and West Norfolk","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","North and West Norfolk","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","North and West Norfolk","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Northumberland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Northumberland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Northumberland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Northumberland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Norwich and East Norfolk","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Norwich and East Norfolk","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Norwich and East Norfolk","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Norwich and East Norfolk","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Nottingham","Heterosexual / straight","40","[c]","28990","27570"
"Leaver CS","2023","Declared disabled","Nottingham","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Nottingham","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Nottingham","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Orkney Islands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Orkney Islands","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Orkney Islands","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Orkney Islands","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Oxfordshire CC","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Oxfordshire CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Oxfordshire CC","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Oxfordshire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Perth and Kinross, and Stirling","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Perth and Kinross, and Stirling","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Perth and Kinross, and Stirling","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Perth and Kinross, and Stirling","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Peterborough","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Peterborough","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Peterborough","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Peterborough","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Plymouth","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Plymouth","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Plymouth","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Plymouth","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Portsmouth","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Portsmouth","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Portsmouth","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Portsmouth","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Powys","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Powys","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Powys","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Powys","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Redbridge and Waltham Forest","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Redbridge and Waltham Forest","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Redbridge and Waltham Forest","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Redbridge and Waltham Forest","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Sandwell","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Sandwell","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Sandwell","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Sandwell","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Scottish Borders","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Scottish Borders","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Scottish Borders","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Scottish Borders","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Sefton","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Sefton","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Sefton","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Sefton","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Sheffield","Heterosexual / straight","35","[c]","32930","27570"
"Leaver CS","2023","Declared disabled","Sheffield","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Sheffield","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Sheffield","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Shetland Islands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Shetland Islands","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Shetland Islands","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Shetland Islands","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Shropshire","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Shropshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Shropshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Shropshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Solihull","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Solihull","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Solihull","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Solihull","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Somerset CC","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Somerset CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Somerset CC","Undeclared","[c]","[c]","[c]","[c]"
