"Status","Year","Age","Disability","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","65+","Declared non-disabled","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared non-disabled","SEO","Female","190","155","43990","43410"
"In post","2023","65+","Declared non-disabled","SEO","Male","485","395","46240","44990"
"In post","2023","65+","Declared non-disabled","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared non-disabled","Unknown","Female","215","160","30360","29050"
"In post","2023","65+","Declared non-disabled","Unknown","Male","165","140","34070","29050"
"In post","2023","65+","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Undeclared","AA","Female","55","40","22110","22750"
"In post","2023","65+","Undeclared","AA","Male","100","80","22880","23230"
"In post","2023","65+","Undeclared","AO","Female","145","110","24130","22520"
"In post","2023","65+","Undeclared","AO","Male","130","100","26230","23430"
"In post","2023","65+","Undeclared","EO","Female","95","70","29110","28200"
"In post","2023","65+","Undeclared","EO","Male","125","100","30130","29160"
"In post","2023","65+","Undeclared","G6","Female","10","10","[c]","[c]"
"In post","2023","65+","Undeclared","G6","Male","25","20","[c]","[c]"
"In post","2023","65+","Undeclared","G7","Female","20","15","[c]","[c]"
"In post","2023","65+","Undeclared","G7","Male","15","15","[c]","[c]"
"In post","2023","65+","Undeclared","HEO","Female","35","30","35360","34690"
"In post","2023","65+","Undeclared","HEO","Male","80","65","37680","36940"
"In post","2023","65+","Undeclared","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","65+","Undeclared","SCS level","Male","15","10","[c]","[c]"
"In post","2023","65+","Undeclared","SEO","Female","25","20","[c]","[c]"
"In post","2023","65+","Undeclared","SEO","Male","50","40","45810","44960"
"In post","2023","65+","Undeclared","Unknown","Female","20","15","[c]","[c]"
"In post","2023","65+","Undeclared","Unknown","Male","10","10","[c]","[c]"
"In post","2023","65+","Unknown","AA","Female","85","60","21960","22080"
"In post","2023","65+","Unknown","AA","Male","130","105","22060","22080"
"In post","2023","65+","Unknown","AO","Female","250","190","23660","22520"
"In post","2023","65+","Unknown","AO","Male","265","215","24930","22520"
"In post","2023","65+","Unknown","EO","Female","140","110","29950","29730"
"In post","2023","65+","Unknown","EO","Male","180","135","31040","29730"
"In post","2023","65+","Unknown","G6","Female","15","15","[c]","[c]"
"In post","2023","65+","Unknown","G6","Male","35","25","71550","72920"
"In post","2023","65+","Unknown","G7","Female","40","30","61090","60730"
"In post","2023","65+","Unknown","G7","Male","85","70","59160","59290"
"In post","2023","65+","Unknown","HEO","Female","65","50","36770","35870"
"In post","2023","65+","Unknown","HEO","Male","120","95","37700","36990"
"In post","2023","65+","Unknown","SCS level","Female","10","10","[c]","[c]"
"In post","2023","65+","Unknown","SCS level","Male","15","10","[c]","[c]"
"In post","2023","65+","Unknown","SEO","Female","35","25","47140","47150"
"In post","2023","65+","Unknown","SEO","Male","115","90","46270","45050"
"In post","2023","65+","Unknown","Unknown","Female","40","30","29800","29050"
"In post","2023","65+","Unknown","Unknown","Male","65","50","36620","32550"
"In post","2023","Unknown","Declared disabled","AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared disabled","AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared disabled","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared disabled","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared disabled","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared disabled","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared disabled","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared disabled","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared disabled","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared disabled","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared disabled","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared disabled","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared disabled","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared disabled","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared disabled","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared disabled","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared disabled","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared disabled","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared disabled","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared disabled","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared non-disabled","AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared non-disabled","AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared non-disabled","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared non-disabled","EO","Female","5","5","[c]","[c]"
"In post","2023","Unknown","Declared non-disabled","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared non-disabled","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared non-disabled","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared non-disabled","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared non-disabled","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared non-disabled","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared non-disabled","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared non-disabled","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared non-disabled","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared non-disabled","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared non-disabled","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared non-disabled","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared non-disabled","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared non-disabled","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared non-disabled","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared non-disabled","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Undeclared","AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Undeclared","AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Undeclared","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Undeclared","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Undeclared","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Undeclared","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Undeclared","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Undeclared","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Undeclared","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Undeclared","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Undeclared","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Undeclared","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","AA","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","AA","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","AO","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","AO","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Undeclared","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Undeclared","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Undeclared","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Undeclared","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Undeclared","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Undeclared","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Undeclared","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Undeclared","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","AA","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","AA","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","AO","Female","40","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","AO","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Unknown","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","AA","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","AA","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","AO","Female","180","[c]","22170","21690"
"Leaver CS","2023","20-29","Declared disabled","AO","Male","130","[c]","22200","21690"
"Leaver CS","2023","20-29","Declared disabled","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","EO","Female","125","[c]","27590","27850"
"Leaver CS","2023","20-29","Declared disabled","EO","Male","75","[c]","27500","27570"
"Leaver CS","2023","20-29","Declared disabled","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","HEO","Female","70","[c]","33080","33330"
"Leaver CS","2023","20-29","Declared disabled","HEO","Male","35","[c]","33870","33210"
"Leaver CS","2023","20-29","Declared disabled","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","SEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","SEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Unknown","Female","45","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Unknown","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared non-disabled","AA","Female","215","[c]","20600","20100"
"Leaver CS","2023","20-29","Declared non-disabled","AA","Male","135","[c]","21290","20100"
"Leaver CS","2023","20-29","Declared non-disabled","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared non-disabled","AO","Female","1305","[c]","22340","21780"
"Leaver CS","2023","20-29","Declared non-disabled","AO","Male","1170","[c]","22670","21780"
"Leaver CS","2023","20-29","Declared non-disabled","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared non-disabled","EO","Female","845","[c]","28090","27960"
"Leaver CS","2023","20-29","Declared non-disabled","EO","Male","590","[c]","28080","27670"
"Leaver CS","2023","20-29","Declared non-disabled","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared non-disabled","G6","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared non-disabled","G6","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared non-disabled","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared non-disabled","G7","Female","110","[c]","53470","53400"
"Leaver CS","2023","20-29","Declared non-disabled","G7","Male","90","[c]","54780","54130"
"Leaver CS","2023","20-29","Declared non-disabled","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared non-disabled","HEO","Female","440","[c]","33750","33400"
"Leaver CS","2023","20-29","Declared non-disabled","HEO","Male","400","[c]","33700","33330"
"Leaver CS","2023","20-29","Declared non-disabled","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared non-disabled","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared non-disabled","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared non-disabled","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared non-disabled","SEO","Female","185","[c]","40470","40460"
"Leaver CS","2023","20-29","Declared non-disabled","SEO","Male","170","[c]","41310","41200"
"Leaver CS","2023","20-29","Declared non-disabled","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared non-disabled","Unknown","Female","265","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared non-disabled","Unknown","Male","70","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","AA","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","AO","Female","70","[c]","22010","21690"
"Leaver CS","2023","20-29","Undeclared","AO","Male","70","[c]","22670","22150"
"Leaver CS","2023","20-29","Undeclared","EO","Female","50","[c]","28300","28120"
"Leaver CS","2023","20-29","Undeclared","EO","Male","35","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","HEO","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","HEO","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","SEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","SEO","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","AA","Female","220","[c]","21440","22180"
"Leaver CS","2023","20-29","Unknown","AA","Male","210","[c]","21300","20860"
"Leaver CS","2023","20-29","Unknown","AO","Female","950","[c]","22730","21840"
"Leaver CS","2023","20-29","Unknown","AO","Male","830","[c]","23040","22400"
"Leaver CS","2023","20-29","Unknown","EO","Female","420","[c]","28050","28120"
"Leaver CS","2023","20-29","Unknown","EO","Male","400","[c]","27560","27400"
"Leaver CS","2023","20-29","Unknown","G6","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","G6","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","G7","Female","60","[c]","55410","54700"
"Leaver CS","2023","20-29","Unknown","G7","Male","60","[c]","55490","54690"
"Leaver CS","2023","20-29","Unknown","HEO","Female","335","[c]","32420","32560"
"Leaver CS","2023","20-29","Unknown","HEO","Male","320","[c]","32490","32120"
"Leaver CS","2023","20-29","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","SEO","Female","130","[c]","41030","41320"
"Leaver CS","2023","20-29","Unknown","SEO","Male","135","[c]","41280","40650"
"Leaver CS","2023","20-29","Unknown","Unknown","Female","145","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Unknown","Male","95","[c]","28640","29860"
"Leaver CS","2023","30-39","Declared disabled","AA","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared disabled","AA","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared disabled","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared disabled","AO","Female","110","[c]","22240","21730"
"Leaver CS","2023","30-39","Declared disabled","AO","Male","90","[c]","23350","22220"
"Leaver CS","2023","30-39","Declared disabled","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared disabled","EO","Female","100","[c]","28580","28120"
"Leaver CS","2023","30-39","Declared disabled","EO","Male","80","[c]","28460","27820"
"Leaver CS","2023","30-39","Declared disabled","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared disabled","G6","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared disabled","G6","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared disabled","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared disabled","G7","Female","35","[c]","55070","53730"
"Leaver CS","2023","30-39","Declared disabled","G7","Male","35","[c]","55280","54700"
"Leaver CS","2023","30-39","Declared disabled","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared disabled","HEO","Female","45","[c]","33630","32960"
"Leaver CS","2023","30-39","Declared disabled","HEO","Male","40","[c]","34220","33640"
"Leaver CS","2023","30-39","Declared disabled","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared disabled","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared disabled","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared disabled","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared disabled","SEO","Female","45","[c]","41440","40800"
"Leaver CS","2023","30-39","Declared disabled","SEO","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared disabled","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared disabled","Unknown","Female","50","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared disabled","Unknown","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared non-disabled","AA","Female","95","[c]","19870","19350"
"Leaver CS","2023","30-39","Declared non-disabled","AA","Male","85","[c]","21690","21380"
"Leaver CS","2023","30-39","Declared non-disabled","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared non-disabled","AO","Female","710","[c]","22310","21780"
"Leaver CS","2023","30-39","Declared non-disabled","AO","Male","725","[c]","23200","21780"
"Leaver CS","2023","30-39","Declared non-disabled","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared non-disabled","EO","Female","605","[c]","28370","27570"
"Leaver CS","2023","30-39","Declared non-disabled","EO","Male","495","[c]","28470","28100"
"Leaver CS","2023","30-39","Declared non-disabled","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared non-disabled","G6","Female","75","[c]","67880","66290"
"Leaver CS","2023","30-39","Declared non-disabled","G6","Male","105","[c]","68350","66390"
"Leaver CS","2023","30-39","Declared non-disabled","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared non-disabled","G7","Female","280","[c]","54080","53600"
"Leaver CS","2023","30-39","Declared non-disabled","G7","Male","330","[c]","55520","54600"
"Leaver CS","2023","30-39","Declared non-disabled","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared non-disabled","HEO","Female","350","[c]","34090","33570"
"Leaver CS","2023","30-39","Declared non-disabled","HEO","Male","345","[c]","34460","33990"
"Leaver CS","2023","30-39","Declared non-disabled","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared non-disabled","SCS level","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared non-disabled","SCS level","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared non-disabled","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared non-disabled","SEO","Female","345","[c]","41570","41280"
"Leaver CS","2023","30-39","Declared non-disabled","SEO","Male","355","[c]","41890","41640"
"Leaver CS","2023","30-39","Declared non-disabled","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared non-disabled","Unknown","Female","175","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared non-disabled","Unknown","Male","75","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Undeclared","AA","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Undeclared","AA","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Undeclared","AO","Female","55","[c]","22020","21690"
"Leaver CS","2023","30-39","Undeclared","AO","Male","60","[c]","23620","21840"
"Leaver CS","2023","30-39","Undeclared","EO","Female","40","[c]","28020","28020"
"Leaver CS","2023","30-39","Undeclared","EO","Male","50","[c]","28660","28120"
"Leaver CS","2023","30-39","Undeclared","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Undeclared","G6","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Undeclared","G7","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Undeclared","G7","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Undeclared","HEO","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Undeclared","HEO","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Undeclared","SCS level","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Undeclared","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Undeclared","SEO","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Undeclared","SEO","Male","40","[c]","41910","42620"
"Leaver CS","2023","30-39","Undeclared","Unknown","Female","15","[c]","[c]","[c]"
