"Status","Year","Parent_department","Profession_of_post","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Department for International Trade","Statistics","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Statistics","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Statistics","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Statistics","G7","Female","10","10","[c]","[c]"
"In post","2023","Department for International Trade","Statistics","G7","Male","10","10","[c]","[c]"
"In post","2023","Department for International Trade","Statistics","HEO","Female","10","10","[c]","[c]"
"In post","2023","Department for International Trade","Statistics","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Statistics","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Statistics","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Statistics","SEO","Female","5","5","[c]","[c]"
"In post","2023","Department for International Trade","Statistics","SEO","Male","10","10","[c]","[c]"
"In post","2023","Department for International Trade","Unknown","AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Unknown","AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Unknown","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Unknown","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Unknown","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Unknown","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Unknown","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Unknown","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Unknown","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Unknown","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Unknown","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Unknown","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Commercial","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Commercial","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Commercial","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Commercial","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Commercial","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Commercial","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Commercial","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Commercial","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Commercial","SEO","Female","15","15","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Commercial","SEO","Male","5","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Communications","AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Communications","AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Communications","EO","Female","10","10","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Communications","EO","Male","10","10","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Communications","G6","Female","5","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Communications","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Communications","G7","Female","15","15","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Communications","G7","Male","10","10","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Communications","HEO","Female","5","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Communications","HEO","Male","10","10","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Communications","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Communications","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Communications","SEO","Female","10","10","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Communications","SEO","Male","10","10","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Digital, Data and Technology","EO","Female","5","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Digital, Data and Technology","EO","Male","5","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Digital, Data and Technology","G6","Female","15","15","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Digital, Data and Technology","G6","Male","10","10","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Digital, Data and Technology","G7","Female","25","25","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Digital, Data and Technology","G7","Male","45","45","56690","56080"
"In post","2023","Department for Levelling Up, Housing and Communities","Digital, Data and Technology","HEO","Female","10","10","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Digital, Data and Technology","HEO","Male","15","15","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Digital, Data and Technology","SCS level","Female","5","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Digital, Data and Technology","SCS level","Male","5","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Digital, Data and Technology","SEO","Female","10","10","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Digital, Data and Technology","SEO","Male","30","30","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Economics","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Economics","EO","Male","5","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Economics","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Economics","G6","Male","5","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Economics","G7","Female","10","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Economics","G7","Male","20","20","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Economics","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Economics","HEO","Male","10","10","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Economics","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Economics","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Economics","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Economics","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Finance","AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Finance","AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Finance","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Finance","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Finance","G6","Female","15","15","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Finance","G6","Male","5","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Finance","G7","Female","25","25","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Finance","G7","Male","20","20","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Finance","HEO","Female","15","15","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Finance","HEO","Male","10","10","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Finance","SCS level","Female","5","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Finance","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Finance","SEO","Female","20","20","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Finance","SEO","Male","10","10","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Human Resources","AA","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Human Resources","AA","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Human Resources","AO","Female","10","10","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Human Resources","AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Human Resources","EO","Female","10","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Human Resources","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Human Resources","G6","Female","10","10","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Human Resources","G6","Male","5","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Human Resources","G7","Female","15","15","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Human Resources","G7","Male","5","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Human Resources","HEO","Female","20","20","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Human Resources","HEO","Male","5","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Human Resources","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Human Resources","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Human Resources","SEO","Female","10","10","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Human Resources","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Internal Audit","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Internal Audit","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Internal Audit","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Internal Audit","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Knowledge and Information Management","AO","Female","10","10","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Knowledge and Information Management","AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Knowledge and Information Management","EO","Female","10","10","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Knowledge and Information Management","EO","Male","10","10","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Knowledge and Information Management","G6","Female","5","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Knowledge and Information Management","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Knowledge and Information Management","G7","Female","5","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Knowledge and Information Management","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Knowledge and Information Management","HEO","Female","5","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Knowledge and Information Management","HEO","Male","10","10","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Knowledge and Information Management","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Knowledge and Information Management","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Knowledge and Information Management","SEO","Female","5","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Knowledge and Information Management","SEO","Male","5","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Operational Delivery","AA","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Operational Delivery","AA","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Operational Delivery","AO","Female","90","80","22980","22610"
"In post","2023","Department for Levelling Up, Housing and Communities","Operational Delivery","AO","Male","60","55","23610","23250"
"In post","2023","Department for Levelling Up, Housing and Communities","Operational Delivery","EO","Female","50","45","28010","28060"
"In post","2023","Department for Levelling Up, Housing and Communities","Operational Delivery","EO","Male","60","60","28220","28060"
"In post","2023","Department for Levelling Up, Housing and Communities","Operational Delivery","G6","Female","20","20","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Operational Delivery","G6","Male","20","20","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Operational Delivery","G7","Female","65","60","52340","49700"
"In post","2023","Department for Levelling Up, Housing and Communities","Operational Delivery","G7","Male","45","40","52720","50930"
"In post","2023","Department for Levelling Up, Housing and Communities","Operational Delivery","HEO","Female","130","125","33160","33050"
"In post","2023","Department for Levelling Up, Housing and Communities","Operational Delivery","HEO","Male","80","80","34330","33880"
"In post","2023","Department for Levelling Up, Housing and Communities","Operational Delivery","SCS level","Female","5","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Operational Delivery","SCS level","Male","5","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Operational Delivery","SEO","Female","75","70","39630","39440"
"In post","2023","Department for Levelling Up, Housing and Communities","Operational Delivery","SEO","Male","70","70","40480","40390"
"In post","2023","Department for Levelling Up, Housing and Communities","Operational Research","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Operational Research","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Operational Research","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Operational Research","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Planning","EO","Female","5","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Planning","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Planning","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Planning","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Planning","G7","Female","10","10","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Planning","G7","Male","15","15","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Planning","HEO","Female","10","10","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Planning","HEO","Male","10","10","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Planning","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Planning","SCS level","Male","5","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Planning","SEO","Female","15","15","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Planning","SEO","Male","20","20","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Planning Inspectors","AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Planning Inspectors","AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Planning Inspectors","G6","Female","100","85","67530","72990"
"In post","2023","Department for Levelling Up, Housing and Communities","Planning Inspectors","G6","Male","185","160","67020","66510"
"In post","2023","Department for Levelling Up, Housing and Communities","Planning Inspectors","G7","Female","75","65","46030","48660"
"In post","2023","Department for Levelling Up, Housing and Communities","Planning Inspectors","G7","Male","90","85","47130","48660"
"In post","2023","Department for Levelling Up, Housing and Communities","Planning Inspectors","HEO","Female","10","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Planning Inspectors","HEO","Male","10","10","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Planning Inspectors","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Planning Inspectors","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Policy","AA","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Policy","AA","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Policy","AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Policy","AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Policy","EO","Female","70","65","29190","28850"
"In post","2023","Department for Levelling Up, Housing and Communities","Policy","EO","Male","60","60","29090","28850"
"In post","2023","Department for Levelling Up, Housing and Communities","Policy","G6","Female","130","125","65490","64970"
"In post","2023","Department for Levelling Up, Housing and Communities","Policy","G6","Male","115","110","65750","64970"
"In post","2023","Department for Levelling Up, Housing and Communities","Policy","G7","Female","300","295","54310","54630"
"In post","2023","Department for Levelling Up, Housing and Communities","Policy","G7","Male","280","275","54820","54630"
"In post","2023","Department for Levelling Up, Housing and Communities","Policy","HEO","Female","190","185","33690","34310"
"In post","2023","Department for Levelling Up, Housing and Communities","Policy","HEO","Male","150","150","33800","34310"
"In post","2023","Department for Levelling Up, Housing and Communities","Policy","SCS level","Female","65","60","85800","77490"
"In post","2023","Department for Levelling Up, Housing and Communities","Policy","SCS level","Male","50","50","90910","78860"
"In post","2023","Department for Levelling Up, Housing and Communities","Policy","SEO","Female","160","155","40430","40800"
"In post","2023","Department for Levelling Up, Housing and Communities","Policy","SEO","Male","170","170","40280","40600"
"In post","2023","Department for Levelling Up, Housing and Communities","Project Delivery","AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Project Delivery","AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Project Delivery","EO","Female","10","10","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Project Delivery","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Project Delivery","G6","Female","15","15","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Project Delivery","G6","Male","10","10","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Project Delivery","G7","Female","35","35","54030","54630"
"In post","2023","Department for Levelling Up, Housing and Communities","Project Delivery","G7","Male","35","35","53140","54630"
"In post","2023","Department for Levelling Up, Housing and Communities","Project Delivery","HEO","Female","15","15","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Project Delivery","HEO","Male","10","10","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Project Delivery","SCS level","Female","5","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Project Delivery","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Project Delivery","SEO","Female","25","25","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Project Delivery","SEO","Male","15","15","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Security","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Security","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Security","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Security","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Security","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Security","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Security","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Security","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Social Research","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Social Research","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Social Research","G7","Female","5","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Social Research","G7","Male","15","15","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Social Research","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Social Research","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Social Research","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Social Research","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Statistics","AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Statistics","AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Statistics","EO","Female","10","10","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Statistics","EO","Male","5","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Statistics","G6","Female","5","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Statistics","G6","Male","5","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Statistics","G7","Female","25","25","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Statistics","G7","Male","30","30","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Statistics","HEO","Female","20","20","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Statistics","HEO","Male","25","25","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Statistics","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Statistics","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Statistics","SEO","Female","10","10","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Statistics","SEO","Male","15","15","[c]","[c]"
"In post","2023","Department for Transport","Commercial","AA","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Commercial","AA","Male","10","10","[c]","[c]"
"In post","2023","Department for Transport","Commercial","AO","Female","20","20","[c]","[c]"
"In post","2023","Department for Transport","Commercial","AO","Male","15","15","[c]","[c]"
"In post","2023","Department for Transport","Commercial","EO","Female","25","20","[c]","[c]"
"In post","2023","Department for Transport","Commercial","EO","Male","20","20","[c]","[c]"
"In post","2023","Department for Transport","Commercial","G6","Female","10","10","[c]","[c]"
"In post","2023","Department for Transport","Commercial","G6","Male","20","20","[c]","[c]"
"In post","2023","Department for Transport","Commercial","G7","Female","25","25","[c]","[c]"
"In post","2023","Department for Transport","Commercial","G7","Male","35","30","56080","55740"
"In post","2023","Department for Transport","Commercial","HEO","Female","60","55","33360","32660"
"In post","2023","Department for Transport","Commercial","HEO","Male","45","45","33050","31660"
"In post","2023","Department for Transport","Commercial","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Commercial","SCS level","Male","5","5","[c]","[c]"
"In post","2023","Department for Transport","Commercial","SEO","Female","50","50","42150","42820"
"In post","2023","Department for Transport","Commercial","SEO","Male","40","40","42150","42180"
"In post","2023","Department for Transport","Communications","AA","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Communications","AA","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Communications","AO","Female","10","10","[c]","[c]"
"In post","2023","Department for Transport","Communications","AO","Male","5","5","[c]","[c]"
"In post","2023","Department for Transport","Communications","EO","Female","25","20","[c]","[c]"
"In post","2023","Department for Transport","Communications","EO","Male","25","20","[c]","[c]"
"In post","2023","Department for Transport","Communications","G6","Female","10","10","[c]","[c]"
"In post","2023","Department for Transport","Communications","G6","Male","5","5","[c]","[c]"
"In post","2023","Department for Transport","Communications","G7","Female","20","20","[c]","[c]"
"In post","2023","Department for Transport","Communications","G7","Male","20","20","[c]","[c]"
"In post","2023","Department for Transport","Communications","HEO","Female","35","35","33730","31940"
"In post","2023","Department for Transport","Communications","HEO","Male","30","30","34140","32950"
"In post","2023","Department for Transport","Communications","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Communications","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Communications","SEO","Female","25","25","[c]","[c]"
"In post","2023","Department for Transport","Communications","SEO","Male","30","30","[c]","[c]"
"In post","2023","Department for Transport","Corporate Finance","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Corporate Finance","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Corporate Finance","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Corporate Finance","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Corporate Finance","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Corporate Finance","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Corporate Finance","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Corporate Finance","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Counter Fraud","EO","Female","10","10","[c]","[c]"
"In post","2023","Department for Transport","Counter Fraud","EO","Male","20","20","[c]","[c]"
"In post","2023","Department for Transport","Counter Fraud","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Counter Fraud","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Counter Fraud","HEO","Female","5","5","[c]","[c]"
"In post","2023","Department for Transport","Counter Fraud","HEO","Male","10","10","[c]","[c]"
"In post","2023","Department for Transport","Counter Fraud","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Counter Fraud","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Digital, Data and Technology","AO","Female","25","25","[c]","[c]"
"In post","2023","Department for Transport","Digital, Data and Technology","AO","Male","35","35","22500","22500"
"In post","2023","Department for Transport","Digital, Data and Technology","EO","Female","75","70","27260","27190"
"In post","2023","Department for Transport","Digital, Data and Technology","EO","Male","160","160","27750","27190"
"In post","2023","Department for Transport","Digital, Data and Technology","G6","Female","10","10","[c]","[c]"
"In post","2023","Department for Transport","Digital, Data and Technology","G6","Male","45","40","74640","70550"
"In post","2023","Department for Transport","Digital, Data and Technology","G7","Female","45","45","54430","53600"
"In post","2023","Department for Transport","Digital, Data and Technology","G7","Male","140","135","61560","60350"
"In post","2023","Department for Transport","Digital, Data and Technology","HEO","Female","100","95","33130","31940"
"In post","2023","Department for Transport","Digital, Data and Technology","HEO","Male","215","210","35090","32740"
"In post","2023","Department for Transport","Digital, Data and Technology","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Digital, Data and Technology","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Digital, Data and Technology","SEO","Female","100","100","42020","40180"
"In post","2023","Department for Transport","Digital, Data and Technology","SEO","Male","260","260","45600","43820"
