"Status","Year","Function_of_post","Parent_department","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Digital, Data & Technology","Department for International Trade","Digital, Data and Technology","Female","90","85","52370","52000"
"In post","2023","Digital, Data & Technology","Department for International Trade","Digital, Data and Technology","Male","110","110","51620","52220"
"In post","2023","Digital, Data & Technology","Department for International Trade","Human Resources","Female","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for International Trade","Human Resources","Male","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for International Trade","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for International Trade","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Levelling Up, Housing and Communities","Digital, Data and Technology","Female","65","60","52680","54630"
"In post","2023","Digital, Data & Technology","Department for Levelling Up, Housing and Communities","Digital, Data and Technology","Male","100","100","52240","54630"
"In post","2023","Digital, Data & Technology","Department for Levelling Up, Housing and Communities","Knowledge and Information Management","Female","25","25","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Levelling Up, Housing and Communities","Knowledge and Information Management","Male","20","20","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Transport","Communications","Female","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Transport","Communications","Male","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Transport","Digital, Data and Technology","Female","330","315","37810","33850"
"In post","2023","Digital, Data & Technology","Department for Transport","Digital, Data and Technology","Male","785","780","43730","41010"
"In post","2023","Digital, Data & Technology","Department for Transport","Knowledge and Information Management","Female","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Transport","Knowledge and Information Management","Male","15","15","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Transport","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Transport","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Transport","Project Delivery","Female","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Transport","Project Delivery","Male","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Transport","Security","Female","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Transport","Security","Male","20","20","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Transport","Unknown","Female","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Transport","Unknown","Male","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Work and Pensions","Digital, Data and Technology","Female","1465","1375","42040","38470"
"In post","2023","Digital, Data & Technology","Department for Work and Pensions","Digital, Data and Technology","Male","2785","2710","44270","38760"
"In post","2023","Digital, Data & Technology","Department for Work and Pensions","Finance","Female","30","25","38100","34970"
"In post","2023","Digital, Data & Technology","Department for Work and Pensions","Finance","Male","50","45","37270","34520"
"In post","2023","Digital, Data & Technology","Department for Work and Pensions","Project Delivery","Female","15","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Work and Pensions","Project Delivery","Male","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Work and Pensions","Security","Female","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Work and Pensions","Security","Male","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department of Health and Social Care","Commercial","Female","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department of Health and Social Care","Commercial","Male","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department of Health and Social Care","Digital, Data and Technology","Female","210","205","49140","47800"
"In post","2023","Digital, Data & Technology","Department of Health and Social Care","Digital, Data and Technology","Male","225","220","49890","49590"
"In post","2023","Digital, Data & Technology","Department of Health and Social Care","Knowledge and Information Management","Female","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department of Health and Social Care","Knowledge and Information Management","Male","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department of Health and Social Care","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department of Health and Social Care","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Food Standards Agency","Digital, Data and Technology","Female","30","25","[c]","[c]"
"In post","2023","Digital, Data & Technology","Food Standards Agency","Digital, Data and Technology","Male","30","30","[c]","[c]"
"In post","2023","Digital, Data & Technology","Foreign, Commonwealth and Development Office","Digital, Data and Technology","Female","140","135","43730","41230"
"In post","2023","Digital, Data & Technology","Foreign, Commonwealth and Development Office","Digital, Data and Technology","Male","330","325","45970","43050"
"In post","2023","Digital, Data & Technology","HM Land Registry","Digital, Data and Technology","Female","255","235","38790","39460"
"In post","2023","Digital, Data & Technology","HM Land Registry","Digital, Data and Technology","Male","440","430","40040","39460"
"In post","2023","Digital, Data & Technology","HM Revenue and Customs","Digital, Data and Technology","Female","920","875","43760","42060"
"In post","2023","Digital, Data & Technology","HM Revenue and Customs","Digital, Data and Technology","Male","1800","1765","43710","42060"
"In post","2023","Digital, Data & Technology","HM Revenue and Customs","International Trade","Female","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","HM Revenue and Customs","International Trade","Male","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","HM Revenue and Customs","Operational Delivery","Female","230","220","38510","35000"
"In post","2023","Digital, Data & Technology","HM Revenue and Customs","Operational Delivery","Male","190","185","41080","39790"
"In post","2023","Digital, Data & Technology","HM Revenue and Customs","Operational Research","Female","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","HM Revenue and Customs","Operational Research","Male","15","15","[c]","[c]"
"In post","2023","Digital, Data & Technology","HM Revenue and Customs","Tax","Female","50","45","42460","37060"
"In post","2023","Digital, Data & Technology","HM Revenue and Customs","Tax","Male","50","50","39230","35000"
"In post","2023","Digital, Data & Technology","HM Revenue and Customs","Unknown","Female","255","250","44530","41780"
"In post","2023","Digital, Data & Technology","HM Revenue and Customs","Unknown","Male","460","455","47270","42510"
"In post","2023","Digital, Data & Technology","HM Treasury","Digital, Data and Technology","Female","15","15","[c]","[c]"
"In post","2023","Digital, Data & Technology","HM Treasury","Digital, Data and Technology","Male","45","45","55860","54440"
"In post","2023","Digital, Data & Technology","Home Office","Commercial","Female","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Home Office","Commercial","Male","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Home Office","Digital, Data and Technology","Female","340","330","48950","43990"
"In post","2023","Digital, Data & Technology","Home Office","Digital, Data and Technology","Male","910","900","49900","45710"
"In post","2023","Digital, Data & Technology","Home Office","Finance","Female","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Home Office","Finance","Male","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Home Office","Human Resources","Female","15","15","[c]","[c]"
"In post","2023","Digital, Data & Technology","Home Office","Human Resources","Male","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Home Office","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Home Office","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Home Office","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Home Office","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Home Office","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Home Office","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Home Office","Operational Research","Female","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Home Office","Operational Research","Male","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Home Office","Other","Female","135","125","38230","36180"
"In post","2023","Digital, Data & Technology","Home Office","Other","Male","50","50","38700","32160"
"In post","2023","Digital, Data & Technology","Home Office","Project Delivery","Female","75","75","40930","36430"
"In post","2023","Digital, Data & Technology","Home Office","Project Delivery","Male","70","70","39790","36180"
"In post","2023","Digital, Data & Technology","Home Office","Security","Female","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Home Office","Security","Male","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Home Office","Unknown","Female","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Home Office","Unknown","Male","15","15","[c]","[c]"
"In post","2023","Digital, Data & Technology","Ministry of Defence","Digital, Data and Technology","Female","800","765","37320","34300"
"In post","2023","Digital, Data & Technology","Ministry of Defence","Digital, Data and Technology","Male","1735","1710","39340","35250"
"In post","2023","Digital, Data & Technology","Ministry of Defence","Knowledge and Information Management","Female","420","405","29980","27470"
"In post","2023","Digital, Data & Technology","Ministry of Defence","Knowledge and Information Management","Male","365","360","32650","29220"
"In post","2023","Digital, Data & Technology","Ministry of Defence","Science and Engineering","Female","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","Ministry of Defence","Science and Engineering","Male","15","15","[c]","[c]"
"In post","2023","Digital, Data & Technology","Ministry of Justice","Digital, Data and Technology","Female","500","485","46760","43650"
"In post","2023","Digital, Data & Technology","Ministry of Justice","Digital, Data and Technology","Male","840","835","48260","48070"
"In post","2023","Digital, Data & Technology","Ministry of Justice","Finance","Female","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Ministry of Justice","Finance","Male","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Ministry of Justice","Human Resources","Female","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Ministry of Justice","Human Resources","Male","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Ministry of Justice","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Ministry of Justice","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Ministry of Justice","Operational Delivery","Female","30","30","[c]","[c]"
"In post","2023","Digital, Data & Technology","Ministry of Justice","Operational Delivery","Male","30","30","[c]","[c]"
"In post","2023","Digital, Data & Technology","Ministry of Justice","Policy","Female","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Ministry of Justice","Policy","Male","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Ministry of Justice","Project Delivery","Female","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","Ministry of Justice","Project Delivery","Male","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","Ministry of Justice","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Ministry of Justice","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","National Crime Agency","Digital, Data and Technology","Female","130","125","42720","40700"
"In post","2023","Digital, Data & Technology","National Crime Agency","Digital, Data and Technology","Male","135","135","46570","43870"
"In post","2023","Digital, Data & Technology","Northern Ireland Office","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Northern Ireland Office","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Northern Ireland Office","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Northern Ireland Office","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","Digital, Data and Technology","Female","50","50","42760","41050"
"In post","2023","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","Digital, Data and Technology","Male","70","70","46590","41050"
"In post","2023","Digital, Data & Technology","Office of Gas and Electricity Markets","Digital, Data and Technology","Female","60","60","45220","43000"
"In post","2023","Digital, Data & Technology","Office of Gas and Electricity Markets","Digital, Data and Technology","Male","115","115","49910","46160"
"In post","2023","Digital, Data & Technology","Office of Qualifications and Examinations Regulation","Digital, Data and Technology","Female","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","Office of Qualifications and Examinations Regulation","Digital, Data and Technology","Male","20","20","[c]","[c]"
"In post","2023","Digital, Data & Technology","Office of Rail and Road","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Office of Rail and Road","Digital, Data and Technology","Male","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Scottish Government","Digital, Data and Technology","Female","70","70","42000","39450"
"In post","2023","Digital, Data & Technology","Scottish Government","Digital, Data and Technology","Male","170","170","42300","38170"
"In post","2023","Digital, Data & Technology","The National Archives","Digital, Data and Technology","Female","50","50","42220","40570"
"In post","2023","Digital, Data & Technology","The National Archives","Digital, Data and Technology","Male","70","70","43710","44980"
"In post","2023","Digital, Data & Technology","The National Archives","Knowledge and Information Management","Female","15","15","[c]","[c]"
"In post","2023","Digital, Data & Technology","The National Archives","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","UK Export Finance","Digital, Data and Technology","Female","15","15","[c]","[c]"
"In post","2023","Digital, Data & Technology","UK Export Finance","Digital, Data and Technology","Male","40","40","58850","54130"
"In post","2023","Digital, Data & Technology","UK Statistics Authority","Digital, Data and Technology","Female","325","310","42640","38510"
"In post","2023","Digital, Data & Technology","UK Statistics Authority","Digital, Data and Technology","Male","570","555","42830","39200"
"In post","2023","Digital, Data & Technology","UK Statistics Authority","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","UK Supreme Court","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","UK Supreme Court","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Water Services Regulation Authority","Digital, Data and Technology","Female","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Water Services Regulation Authority","Digital, Data and Technology","Male","20","20","[c]","[c]"
"In post","2023","Digital, Data & Technology","Welsh Government","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Welsh Government","Digital, Data and Technology","Male","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Welsh Government","Statistics","Female","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Welsh Government","Statistics","Male","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Welsh Government","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Welsh Government","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Attorney General's Departments","Corporate Finance","Female","5","5","[c]","[c]"
"In post","2023","Finance","Attorney General's Departments","Corporate Finance","Male","5","5","[c]","[c]"
"In post","2023","Finance","Attorney General's Departments","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Attorney General's Departments","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Attorney General's Departments","Finance","Female","75","70","35440","31640"
"In post","2023","Finance","Attorney General's Departments","Finance","Male","75","75","41530","32160"
"In post","2023","Finance","Attorney General's Departments","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Attorney General's Departments","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Attorney General's Departments","Policy","Female","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Attorney General's Departments","Policy","Male","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Attorney General's Departments","Property","Female","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Attorney General's Departments","Property","Male","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Cabinet Office","Commercial","Female","5","5","[c]","[c]"
"In post","2023","Finance","Cabinet Office","Commercial","Male","10","10","[c]","[c]"
"In post","2023","Finance","Cabinet Office","Finance","Female","70","70","35280","32960"
"In post","2023","Finance","Cabinet Office","Finance","Male","90","90","43190","34250"
"In post","2023","Finance","Cabinet Office","Policy","Female","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Cabinet Office","Policy","Male","5","5","[c]","[c]"
"In post","2023","Finance","Cabinet Office","Project Delivery","Female","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Cabinet Office","Project Delivery","Male","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Cabinet Office","Unknown","Female","15","15","[c]","[c]"
"In post","2023","Finance","Cabinet Office","Unknown","Male","20","20","[c]","[c]"
"In post","2023","Finance","Chancellor's other departments","Finance","Female","15","15","[c]","[c]"
"In post","2023","Finance","Chancellor's other departments","Finance","Male","15","15","[c]","[c]"
"In post","2023","Finance","Charity Commission","Finance","Female","5","5","[c]","[c]"
"In post","2023","Finance","Charity Commission","Finance","Male","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Competition and Markets Authority","Corporate Finance","Female","5","5","[c]","[c]"
"In post","2023","Finance","Competition and Markets Authority","Corporate Finance","Male","10","10","[c]","[c]"
"In post","2023","Finance","Department for Business, Energy and Industrial Strategy","Corporate Finance","Female","5","5","[c]","[c]"
"In post","2023","Finance","Department for Business, Energy and Industrial Strategy","Corporate Finance","Male","5","5","[c]","[c]"
"In post","2023","Finance","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Department for Business, Energy and Industrial Strategy","Finance","Female","175","165","44130","42100"
"In post","2023","Finance","Department for Business, Energy and Industrial Strategy","Finance","Male","150","145","45040","42330"
"In post","2023","Finance","Department for Digital, Culture, Media and Sport","Finance","Female","45","40","52050","48260"
"In post","2023","Finance","Department for Digital, Culture, Media and Sport","Finance","Male","55","55","55680","57760"
"In post","2023","Finance","Department for Education","Communications","Female","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Department for Education","Communications","Male","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Department for Education","Counter Fraud","Female","10","10","[c]","[c]"
"In post","2023","Finance","Department for Education","Counter Fraud","Male","10","10","[c]","[c]"
"In post","2023","Finance","Department for Education","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Department for Education","Digital, Data and Technology","Male","5","5","[c]","[c]"
"In post","2023","Finance","Department for Education","Finance","Female","305","290","43260","38210"
"In post","2023","Finance","Department for Education","Finance","Male","255","250","46720","43790"
"In post","2023","Finance","Department for Education","Legal","Female","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Department for Education","Legal","Male","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Department for Education","Operational Delivery","Female","25","25","[c]","[c]"
"In post","2023","Finance","Department for Education","Operational Delivery","Male","10","10","[c]","[c]"
"In post","2023","Finance","Department for Education","Operational Research","Female","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Department for Education","Operational Research","Male","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Department for Education","Policy","Female","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Department for Education","Policy","Male","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Department for Education","Project Delivery","Female","10","10","[c]","[c]"
"In post","2023","Finance","Department for Education","Project Delivery","Male","5","5","[c]","[c]"
"In post","2023","Finance","Department for Education","Social Research","Female","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Department for Education","Social Research","Male","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Department for Education","Statistics","Female","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Department for Education","Statistics","Male","10","10","[c]","[c]"
"In post","2023","Finance","Department for Environment, Food and Rural Affairs","Finance","Female","240","230","41090","37310"
"In post","2023","Finance","Department for Environment, Food and Rural Affairs","Finance","Male","200","195","46220","49400"
"In post","2023","Finance","Department for International Trade","Finance","Female","40","40","50440","55340"
"In post","2023","Finance","Department for International Trade","Finance","Male","45","45","52040","55370"
"In post","2023","Finance","Department for International Trade","Human Resources","Female","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Department for International Trade","Human Resources","Male","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Department for International Trade","Other","Female","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Department for International Trade","Other","Male","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Department for Levelling Up, Housing and Communities","Finance","Female","85","80","50540","49700"
"In post","2023","Finance","Department for Levelling Up, Housing and Communities","Finance","Male","55","55","48770","49700"
"In post","2023","Finance","Department for Transport","Communications","Female","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Department for Transport","Communications","Male","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Department for Transport","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Department for Transport","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Department for Transport","Finance","Female","220","210","39590","35210"
"In post","2023","Finance","Department for Transport","Finance","Male","205","200","45800","42120"
"In post","2023","Finance","Department for Transport","Human Resources","Female","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Department for Transport","Human Resources","Male","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Department for Work and Pensions","Commercial","Female","440","405","38030","38470"
"In post","2023","Finance","Department for Work and Pensions","Commercial","Male","295","285","39420","38470"
"In post","2023","Finance","Department for Work and Pensions","Finance","Female","550","500","38760","36040"
"In post","2023","Finance","Department for Work and Pensions","Finance","Male","470","455","41990","38470"
"In post","2023","Finance","Department for Work and Pensions","Operational Delivery","Female","5","5","[c]","[c]"
"In post","2023","Finance","Department for Work and Pensions","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Department for Work and Pensions","Project Delivery","Female","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Department for Work and Pensions","Project Delivery","Male","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Department for Work and Pensions","Security","Female","165","150","41860","38470"
"In post","2023","Finance","Department for Work and Pensions","Security","Male","200","200","44890","38470"
"In post","2023","Finance","Department of Health and Social Care","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Department of Health and Social Care","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Department of Health and Social Care","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Department of Health and Social Care","Counter Fraud","Male","5","5","[c]","[c]"
"In post","2023","Finance","Department of Health and Social Care","Economics","Female","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Department of Health and Social Care","Economics","Male","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Department of Health and Social Care","Finance","Female","145","140","42700","40300"
"In post","2023","Finance","Department of Health and Social Care","Finance","Male","105","105","47650","42820"
"In post","2023","Finance","Department of Health and Social Care","Legal","Female","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Department of Health and Social Care","Legal","Male","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Department of Health and Social Care","Medicine","Female","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Department of Health and Social Care","Medicine","Male","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Department of Health and Social Care","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Department of Health and Social Care","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Department of Health and Social Care","Other","Female","5","5","[c]","[c]"
"In post","2023","Finance","Department of Health and Social Care","Other","Male","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Department of Health and Social Care","Planning","Female","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Department of Health and Social Care","Planning","Male","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Department of Health and Social Care","Policy","Female","10","10","[c]","[c]"
"In post","2023","Finance","Department of Health and Social Care","Policy","Male","5","5","[c]","[c]"
"In post","2023","Finance","Department of Health and Social Care","Project Delivery","Female","10","10","[c]","[c]"
"In post","2023","Finance","Department of Health and Social Care","Project Delivery","Male","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Department of Health and Social Care","Tax","Female","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Department of Health and Social Care","Tax","Male","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Department of Health and Social Care","Unknown","Female","55","55","45530","38120"
"In post","2023","Finance","Department of Health and Social Care","Unknown","Male","60","55","49760","42210"
"In post","2023","Finance","Estyn","Finance","Female","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Estyn","Finance","Male","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Estyn","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Estyn","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Food Standards Agency","Finance","Female","25","25","[c]","[c]"
"In post","2023","Finance","Food Standards Agency","Finance","Male","25","25","[c]","[c]"
"In post","2023","Finance","Foreign, Commonwealth and Development Office","Finance","Female","345","325","40080","34950"
"In post","2023","Finance","Foreign, Commonwealth and Development Office","Finance","Male","255","250","42540","39450"
"In post","2023","Finance","HM Land Registry","Finance","Female","30","30","[c]","[c]"
"In post","2023","Finance","HM Land Registry","Finance","Male","20","20","[c]","[c]"
"In post","2023","Finance","HM Revenue and Customs","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"In post","2023","Finance","HM Revenue and Customs","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"In post","2023","Finance","HM Revenue and Customs","Economics","Female","[c]","[c]","[c]","[c]"
"In post","2023","Finance","HM Revenue and Customs","Economics","Male","[c]","[c]","[c]","[c]"
"In post","2023","Finance","HM Revenue and Customs","Finance","Female","600","545","42340","39790"
"In post","2023","Finance","HM Revenue and Customs","Finance","Male","545","525","44940","42140"
"In post","2023","Finance","HM Revenue and Customs","Operational Delivery","Female","985","810","27380","22520"
"In post","2023","Finance","HM Revenue and Customs","Operational Delivery","Male","515","485","28950","26920"
"In post","2023","Finance","HM Revenue and Customs","Other","Female","[c]","[c]","[c]","[c]"
"In post","2023","Finance","HM Revenue and Customs","Other","Male","[c]","[c]","[c]","[c]"
"In post","2023","Finance","HM Revenue and Customs","Tax","Female","70","65","34880","33970"
"In post","2023","Finance","HM Revenue and Customs","Tax","Male","60","60","38630","35900"
"In post","2023","Finance","HM Revenue and Customs","Unknown","Female","120","115","42650","39450"
"In post","2023","Finance","HM Revenue and Customs","Unknown","Male","135","135","47260","42510"
"In post","2023","Finance","HM Treasury","Corporate Finance","Female","5","5","[c]","[c]"
"In post","2023","Finance","HM Treasury","Corporate Finance","Male","15","15","[c]","[c]"
"In post","2023","Finance","HM Treasury","Finance","Female","50","45","47860","51350"
"In post","2023","Finance","HM Treasury","Finance","Male","50","50","49810","52980"
"In post","2023","Finance","Home Office","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Home Office","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Home Office","Finance","Female","120","115","49680","47260"
"In post","2023","Finance","Home Office","Finance","Male","120","120","50920","47210"
"In post","2023","Finance","Home Office","Human Resources","Female","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Home Office","Human Resources","Male","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Home Office","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Home Office","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Home Office","Other","Female","15","15","[c]","[c]"
"In post","2023","Finance","Home Office","Other","Male","5","5","[c]","[c]"
"In post","2023","Finance","Home Office","Project Delivery","Female","[c]","[c]","[c]","[c]"
