"Status","Year","Age","Disability","Ethnicity","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","16-19","Declared non-disabled","White","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Undeclared","Asian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Undeclared","Asian","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Undeclared","Asian","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Undeclared","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Undeclared","Black","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Undeclared","Black","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Undeclared","Black","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Undeclared","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Undeclared","Mixed","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Undeclared","Mixed","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Undeclared","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Undeclared","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Undeclared","Other ethnicity","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Undeclared","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Undeclared","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Undeclared","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Undeclared","Undeclared","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Undeclared","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Undeclared","White","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Undeclared","White","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Undeclared","White","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Undeclared","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Asian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Asian","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Asian","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Black","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Black","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Black","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Mixed","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Mixed","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Other ethnicity","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Undeclared","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Unknown","Unknown","95","[c]","21100","21780"
"Leaver CS","2023","16-19","Unknown","White","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","White","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","White","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Asian","Heterosexual / straight","50","[c]","28350","27570"
"Leaver CS","2023","20-29","Declared disabled","Asian","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Asian","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Asian","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Black","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Black","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Black","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Mixed","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Mixed","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Mixed","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Other ethnicity","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Undeclared","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Undeclared","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","White","Heterosexual / straight","320","[c]","27490","25610"
"Leaver CS","2023","20-29","Declared disabled","White","LGBO","185","[c]","28030","26900"
"Leaver CS","2023","20-29","Declared disabled","White","Undeclared","35","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","White","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared non-disabled","Asian","Heterosexual / straight","600","[c]","28260","27570"
"Leaver CS","2023","20-29","Declared non-disabled","Asian","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared non-disabled","Asian","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared non-disabled","Asian","Unknown","130","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared non-disabled","Black","Heterosexual / straight","310","[c]","29770","29290"
"Leaver CS","2023","20-29","Declared non-disabled","Black","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared non-disabled","Black","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared non-disabled","Black","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared non-disabled","Mixed","Heterosexual / straight","225","[c]","29720","27960"
"Leaver CS","2023","20-29","Declared non-disabled","Mixed","LGBO","35","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared non-disabled","Mixed","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared non-disabled","Mixed","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared non-disabled","Other ethnicity","Heterosexual / straight","50","[c]","26770","26760"
"Leaver CS","2023","20-29","Declared non-disabled","Other ethnicity","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared non-disabled","Other ethnicity","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared non-disabled","Other ethnicity","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared non-disabled","Undeclared","Heterosexual / straight","30","[c]","28710","25310"
"Leaver CS","2023","20-29","Declared non-disabled","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared non-disabled","Undeclared","Undeclared","45","[c]","28810","27570"
"Leaver CS","2023","20-29","Declared non-disabled","Undeclared","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared non-disabled","Unknown","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared non-disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared non-disabled","Unknown","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared non-disabled","Unknown","Unknown","90","[c]","26790","24920"
"Leaver CS","2023","20-29","Declared non-disabled","White","Heterosexual / straight","3215","[c]","28900","27550"
"Leaver CS","2023","20-29","Declared non-disabled","White","LGBO","510","[c]","29890","27570"
"Leaver CS","2023","20-29","Declared non-disabled","White","Undeclared","190","[c]","30020","27570"
"Leaver CS","2023","20-29","Declared non-disabled","White","Unknown","380","[c]","29420","26070"
"Leaver CS","2023","20-29","Undeclared","Asian","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Asian","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Asian","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Black","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Black","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Black","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Mixed","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Mixed","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Other ethnicity","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Other ethnicity","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Undeclared","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Undeclared","Undeclared","60","[c]","30680","27570"
"Leaver CS","2023","20-29","Undeclared","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Unknown","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","White","Heterosexual / straight","95","[c]","29430","27570"
"Leaver CS","2023","20-29","Undeclared","White","LGBO","45","[c]","29760","27570"
"Leaver CS","2023","20-29","Undeclared","White","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","White","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Asian","Heterosexual / straight","95","[c]","28780","27020"
"Leaver CS","2023","20-29","Unknown","Asian","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Asian","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Asian","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Black","Heterosexual / straight","45","[c]","28690","28290"
"Leaver CS","2023","20-29","Unknown","Black","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Black","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Black","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Mixed","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Mixed","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Mixed","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Other ethnicity","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Undeclared","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Undeclared","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Undeclared","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Unknown","Heterosexual / straight","50","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Unknown","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Unknown","Undeclared","80","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Unknown","Unknown","3215","[c]","27650","25480"
"Leaver CS","2023","20-29","Unknown","White","Heterosexual / straight","380","[c]","29890","27140"
"Leaver CS","2023","20-29","Unknown","White","LGBO","75","[c]","28740","27260"
"Leaver CS","2023","20-29","Unknown","White","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","White","Unknown","170","[c]","28520","29230"
"Leaver CS","2023","30-39","Declared disabled","Asian","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared disabled","Asian","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared disabled","Asian","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared disabled","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared disabled","Black","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared disabled","Black","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared disabled","Black","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared disabled","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared disabled","Mixed","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared disabled","Mixed","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared disabled","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared disabled","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared disabled","Other ethnicity","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared disabled","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared disabled","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared disabled","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared disabled","Undeclared","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared disabled","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared disabled","Undeclared","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared disabled","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared disabled","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared disabled","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared disabled","White","Heterosexual / straight","380","[c]","33890","28120"
"Leaver CS","2023","30-39","Declared disabled","White","LGBO","115","[c]","35110","29530"
"Leaver CS","2023","30-39","Declared disabled","White","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared disabled","White","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared non-disabled","Asian","Heterosexual / straight","440","[c]","36530","32520"
"Leaver CS","2023","30-39","Declared non-disabled","Asian","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared non-disabled","Asian","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared non-disabled","Asian","Unknown","80","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared non-disabled","Black","Heterosexual / straight","365","[c]","34200","32050"
"Leaver CS","2023","30-39","Declared non-disabled","Black","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared non-disabled","Black","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared non-disabled","Black","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared non-disabled","Mixed","Heterosexual / straight","160","[c]","38000","34290"
"Leaver CS","2023","30-39","Declared non-disabled","Mixed","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared non-disabled","Mixed","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared non-disabled","Mixed","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared non-disabled","Other ethnicity","Heterosexual / straight","40","[c]","37860","33210"
"Leaver CS","2023","30-39","Declared non-disabled","Other ethnicity","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared non-disabled","Other ethnicity","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared non-disabled","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared non-disabled","Undeclared","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared non-disabled","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared non-disabled","Undeclared","Undeclared","45","[c]","33980","29520"
"Leaver CS","2023","30-39","Declared non-disabled","Undeclared","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared non-disabled","Unknown","Heterosexual / straight","40","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared non-disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared non-disabled","Unknown","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared non-disabled","Unknown","Unknown","95","[c]","32070","25290"
"Leaver CS","2023","30-39","Declared non-disabled","White","Heterosexual / straight","2875","[c]","37340","33020"
"Leaver CS","2023","30-39","Declared non-disabled","White","LGBO","330","[c]","38320","35360"
"Leaver CS","2023","30-39","Declared non-disabled","White","Undeclared","160","[c]","36130","31710"
"Leaver CS","2023","30-39","Declared non-disabled","White","Unknown","365","[c]","35800","31180"
"Leaver CS","2023","30-39","Undeclared","Asian","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Undeclared","Asian","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Undeclared","Asian","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Undeclared","Asian","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Undeclared","Black","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Undeclared","Black","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Undeclared","Black","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Undeclared","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Undeclared","Mixed","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Undeclared","Mixed","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Undeclared","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Undeclared","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Undeclared","Other ethnicity","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Undeclared","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Undeclared","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Undeclared","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Undeclared","Undeclared","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Undeclared","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Undeclared","Undeclared","Undeclared","80","[c]","37660","36330"
"Leaver CS","2023","30-39","Undeclared","Undeclared","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Undeclared","Unknown","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Undeclared","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Undeclared","White","Heterosexual / straight","135","[c]","35250","30700"
"Leaver CS","2023","30-39","Undeclared","White","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Undeclared","White","Undeclared","35","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Undeclared","White","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Asian","Heterosexual / straight","55","[c]","38640","34670"
"Leaver CS","2023","30-39","Unknown","Asian","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Asian","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Asian","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Black","Heterosexual / straight","35","[c]","39020","37590"
"Leaver CS","2023","30-39","Unknown","Black","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Black","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Black","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Mixed","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Mixed","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Mixed","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Other ethnicity","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Undeclared","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Undeclared","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Undeclared","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Unknown","Heterosexual / straight","40","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Unknown","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Unknown","Undeclared","65","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Unknown","Unknown","1980","[c]","36320","31840"
"Leaver CS","2023","30-39","Unknown","White","Heterosexual / straight","345","[c]","37860","34790"
"Leaver CS","2023","30-39","Unknown","White","LGBO","60","[c]","39510","38640"
"Leaver CS","2023","30-39","Unknown","White","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","White","Unknown","120","[c]","41270","39890"
"Leaver CS","2023","40-49","Declared disabled","Asian","Heterosexual / straight","40","[c]","35320","30760"
"Leaver CS","2023","40-49","Declared disabled","Asian","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Asian","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Asian","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Black","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Black","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Black","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Mixed","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Mixed","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Other ethnicity","Heterosexual / straight","5","[c]","[c]","[c]"
