"Status","Year","Function_of_post","Region_ITL1","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Grants Management","Yorkshire and The Humber","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Grants Management","Yorkshire and The Humber","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Grants Management","Yorkshire and The Humber","AO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Grants Management","Yorkshire and The Humber","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Grants Management","Yorkshire and The Humber","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Grants Management","Yorkshire and The Humber","EO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Grants Management","Yorkshire and The Humber","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Grants Management","Yorkshire and The Humber","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Grants Management","Yorkshire and The Humber","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Grants Management","Yorkshire and The Humber","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","East Midlands (England)","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","East Midlands (England)","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","East Midlands (England)","AO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","East Midlands (England)","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","East Midlands (England)","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","East Midlands (England)","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","East Midlands (England)","EO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","East Midlands (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","East Midlands (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","East Midlands (England)","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","East Midlands (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","East Midlands (England)","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","East Midlands (England)","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","East Midlands (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","East Midlands (England)","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","East Midlands (England)","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","East Midlands (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","East Midlands (England)","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","East Midlands (England)","HEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","East Midlands (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","East Midlands (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","East Midlands (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","East Midlands (England)","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","East Midlands (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","East Midlands (England)","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","East Midlands (England)","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","East Midlands (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","East Midlands (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","East Midlands (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","East of England","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","East of England","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","East of England","AO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","East of England","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","East of England","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","East of England","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","East of England","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","East of England","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","East of England","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","East of England","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","East of England","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","East of England","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","East of England","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","East of England","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","East of England","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","East of England","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","East of England","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","East of England","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","East of England","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","London","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","London","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","London","AO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","London","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","London","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","London","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","London","EO","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","London","EO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","London","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","London","EO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","London","G6","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","London","G6","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","London","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","London","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","London","G7","Heterosexual / straight","40","[c]","56880","57060"
"Leaver CS","2023","Human Resources","London","G7","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","London","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","London","G7","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","London","HEO","Heterosexual / straight","35","[c]","36270","35410"
"Leaver CS","2023","Human Resources","London","HEO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","London","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","London","HEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","London","SCS level","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","London","SEO","Heterosexual / straight","30","[c]","44350","43750"
"Leaver CS","2023","Human Resources","London","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","London","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","London","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","North East (England)","AO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","North East (England)","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","North East (England)","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","North East (England)","AO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","North East (England)","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","North East (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","North East (England)","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","North East (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","North East (England)","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","North East (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","North East (England)","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","North East (England)","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","North East (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","North East (England)","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","North East (England)","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","North East (England)","HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","North East (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","North East (England)","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","North East (England)","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","North East (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","North East (England)","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","North East (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","North East (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","North West (England)","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","North West (England)","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","North West (England)","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","North West (England)","AO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","North West (England)","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","North West (England)","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","North West (England)","AO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","North West (England)","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","North West (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","North West (England)","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","North West (England)","EO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","North West (England)","G6","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","North West (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","North West (England)","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","North West (England)","G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","North West (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","North West (England)","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","North West (England)","HEO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","North West (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","North West (England)","HEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","North West (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","North West (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","North West (England)","SEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","North West (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","North West (England)","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","North West (England)","SEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","North West (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","North West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Northern Ireland","AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Northern Ireland","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Northern Ireland","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Northern Ireland","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Northern Ireland","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Northern Ireland","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Northern Ireland","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Northern Ireland","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Northern Ireland","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Northern Ireland","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Northern Ireland","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Overseas","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Overseas","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Overseas","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Overseas","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Overseas","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Overseas","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Overseas","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Overseas","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Overseas","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Overseas","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Overseas","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Overseas","HEO","Unknown","35","[c]","47660","47620"
"Leaver CS","2023","Human Resources","Overseas","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Overseas","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Overseas","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Scotland","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Scotland","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Scotland","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Scotland","AO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Scotland","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Scotland","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Scotland","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Scotland","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Scotland","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Scotland","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Scotland","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Scotland","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Scotland","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Scotland","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Scotland","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Scotland","HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Scotland","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Scotland","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Scotland","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Scotland","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Scotland","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Scotland","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Scotland","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Scotland","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Scotland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","South East (England)","AA","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","South East (England)","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","South East (England)","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","South East (England)","AO","Heterosexual / straight","45","[c]","22200","22220"
"Leaver CS","2023","Human Resources","South East (England)","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","South East (England)","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","South East (England)","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","South East (England)","EO","Heterosexual / straight","45","[c]","28930","27470"
"Leaver CS","2023","Human Resources","South East (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","South East (England)","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","South East (England)","EO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","South East (England)","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","South East (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","South East (England)","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","South East (England)","G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","South East (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","South East (England)","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","South East (England)","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","South East (England)","HEO","Heterosexual / straight","30","[c]","33990","33520"
"Leaver CS","2023","Human Resources","South East (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","South East (England)","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","South East (England)","HEO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","South East (England)","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","South East (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","South East (England)","SEO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","South East (England)","SEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","South East (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","South East (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","South West (England)","AA","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","South West (England)","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","South West (England)","AA","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","South West (England)","AO","Heterosexual / straight","45","[c]","21730","21660"
"Leaver CS","2023","Human Resources","South West (England)","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","South West (England)","AO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","South West (England)","AO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","South West (England)","EO","Heterosexual / straight","40","[c]","28350","27140"
"Leaver CS","2023","Human Resources","South West (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","South West (England)","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","South West (England)","EO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","South West (England)","G6","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","South West (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","South West (England)","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","South West (England)","G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","South West (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","South West (England)","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","South West (England)","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","South West (England)","HEO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","South West (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","South West (England)","HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","South West (England)","HEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","South West (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","South West (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","South West (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","South West (England)","SEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","South West (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","South West (England)","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","South West (England)","SEO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","South West (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","South West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","South West (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Unknown","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Unknown","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Unknown","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Unknown","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Unknown","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Unknown","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Unknown","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Wales","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Wales","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Wales","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Wales","AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Wales","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Wales","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Wales","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Wales","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Wales","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Wales","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Wales","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Wales","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Wales","G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Wales","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Wales","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Wales","G7","Unknown","[c]","[c]","[c]","[c]"
