"Status","Year","Age","Parent_department","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","60-64","Attorney General's Departments","Male","270","240","56000","57900"
"In post","2023","60-64","Cabinet Office","Female","180","160","45800","39470"
"In post","2023","60-64","Cabinet Office","Male","200","185","60220","56010"
"In post","2023","60-64","Chancellor's other departments","Female","5","5","[c]","[c]"
"In post","2023","60-64","Chancellor's other departments","Male","15","15","[c]","[c]"
"In post","2023","60-64","Charity Commission","Female","30","25","37500","30170"
"In post","2023","60-64","Charity Commission","Male","15","15","[c]","[c]"
"In post","2023","60-64","Competition and Markets Authority","Female","10","10","[c]","[c]"
"In post","2023","60-64","Competition and Markets Authority","Male","20","15","[c]","[c]"
"In post","2023","60-64","Department for Business, Energy and Industrial Strategy","Female","395","330","36140","32150"
"In post","2023","60-64","Department for Business, Energy and Industrial Strategy","Male","375","330","42060","39650"
"In post","2023","60-64","Department for Digital, Culture, Media and Sport","Female","20","20","[c]","[c]"
"In post","2023","60-64","Department for Digital, Culture, Media and Sport","Male","25","25","[c]","[c]"
"In post","2023","60-64","Department for Education","Female","180","165","44400","38210"
"In post","2023","60-64","Department for Education","Male","155","145","50990","51640"
"In post","2023","60-64","Department for Environment, Food and Rural Affairs","Female","405","355","31820","26850"
"In post","2023","60-64","Department for Environment, Food and Rural Affairs","Male","390","355","38600","32490"
"In post","2023","60-64","Department for International Trade","Female","55","55","46360","41910"
"In post","2023","60-64","Department for International Trade","Male","80","75","51330","45700"
"In post","2023","60-64","Department for Levelling Up, Housing and Communities","Female","90","80","46840","41840"
"In post","2023","60-64","Department for Levelling Up, Housing and Communities","Male","100","85","51910","50470"
"In post","2023","60-64","Department for Transport","Female","650","485","26670","22500"
"In post","2023","60-64","Department for Transport","Male","900","805","34070","28590"
"In post","2023","60-64","Department for Work and Pensions","Female","7265","5465","27950","28120"
"In post","2023","60-64","Department for Work and Pensions","Male","3250","2720","30520","28120"
"In post","2023","60-64","Department of Health and Social Care","Female","310","270","49690","41190"
"In post","2023","60-64","Department of Health and Social Care","Male","235","215","60800","54380"
"In post","2023","60-64","Estyn","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Estyn","Male","10","5","[c]","[c]"
"In post","2023","60-64","Food Standards Agency","Female","25","25","[c]","[c]"
"In post","2023","60-64","Food Standards Agency","Male","105","95","34480","29430"
"In post","2023","60-64","Foreign, Commonwealth and Development Office","Female","185","175","47480","40600"
"In post","2023","60-64","Foreign, Commonwealth and Development Office","Male","240","230","52680","50430"
"In post","2023","60-64","HM Land Registry","Female","335","240","31470","28080"
"In post","2023","60-64","HM Land Registry","Male","270","200","35360","34850"
"In post","2023","60-64","HM Revenue and Customs","Female","3520","2665","31590","28130"
"In post","2023","60-64","HM Revenue and Customs","Male","2455","2045","36850","34440"
"In post","2023","60-64","HM Treasury","Female","65","55","44330","42990"
"In post","2023","60-64","HM Treasury","Male","50","45","55570","50750"
"In post","2023","60-64","Home Office","Female","1435","1170","30080","26400"
"In post","2023","60-64","Home Office","Male","1360","1130","33790","29890"
"In post","2023","60-64","Ministry of Defence","Female","1910","1730","30840","27160"
"In post","2023","60-64","Ministry of Defence","Male","4330","4035","36320","33990"
"In post","2023","60-64","Ministry of Justice","Female","3760","3165","29050","25480"
"In post","2023","60-64","Ministry of Justice","Male","3540","2880","32540","31270"
"In post","2023","60-64","National Crime Agency","Female","100","90","40500","38640"
"In post","2023","60-64","National Crime Agency","Male","260","245","44030","42130"
"In post","2023","60-64","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Office for Standards in Education, Children's Services and Skills","Female","100","90","55710","52750"
"In post","2023","60-64","Office for Standards in Education, Children's Services and Skills","Male","30","30","66350","77470"
"In post","2023","60-64","Office of Gas and Electricity Markets","Female","15","15","[c]","[c]"
"In post","2023","60-64","Office of Gas and Electricity Markets","Male","20","20","[c]","[c]"
"In post","2023","60-64","Office of Qualifications and Examinations Regulation","Female","10","10","[c]","[c]"
"In post","2023","60-64","Office of Qualifications and Examinations Regulation","Male","5","5","[c]","[c]"
"In post","2023","60-64","Office of Rail and Road","Female","5","5","[c]","[c]"
"In post","2023","60-64","Office of Rail and Road","Male","20","15","[c]","[c]"
"In post","2023","60-64","Office of the Secretary of State for Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Office of the Secretary of State for Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Office of the Secretary of State for Wales","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Office of the Secretary of State for Wales","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Scottish Government","Female","745","625","37760","31940"
"In post","2023","60-64","Scottish Government","Male","995","810","40230","37060"
"In post","2023","60-64","The National Archives","Female","20","20","[c]","[c]"
"In post","2023","60-64","The National Archives","Male","25","25","[c]","[c]"
"In post","2023","60-64","UK Export Finance","Female","5","5","[c]","[c]"
"In post","2023","60-64","UK Export Finance","Male","20","20","[c]","[c]"
"In post","2023","60-64","UK Statistics Authority","Female","275","200","27230","21200"
"In post","2023","60-64","UK Statistics Authority","Male","225","175","29010","21200"
"In post","2023","60-64","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Welsh Government","Female","275","240","41470","39690"
"In post","2023","60-64","Welsh Government","Male","210","185","48960","49370"
"In post","2023","65+","Attorney General's Departments","Female","100","80","43100","33240"
"In post","2023","65+","Attorney General's Departments","Male","85","65","52530","56450"
"In post","2023","65+","Cabinet Office","Female","40","35","45540","36080"
"In post","2023","65+","Cabinet Office","Male","55","50","53460","35740"
"In post","2023","65+","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"In post","2023","65+","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"In post","2023","65+","Charity Commission","Female","[c]","[c]","[c]","[c]"
"In post","2023","65+","Charity Commission","Male","[c]","[c]","[c]","[c]"
"In post","2023","65+","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"In post","2023","65+","Competition and Markets Authority","Male","5","5","[c]","[c]"
"In post","2023","65+","Department for Business, Energy and Industrial Strategy","Female","105","85","32750","28070"
"In post","2023","65+","Department for Business, Energy and Industrial Strategy","Male","150","120","42340","39650"
"In post","2023","65+","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department for Education","Female","45","40","38690","34030"
"In post","2023","65+","Department for Education","Male","45","40","50790","51500"
"In post","2023","65+","Department for Environment, Food and Rural Affairs","Female","155","130","29980","25920"
"In post","2023","65+","Department for Environment, Food and Rural Affairs","Male","120","105","36000","30910"
"In post","2023","65+","Department for International Trade","Female","20","15","[c]","[c]"
"In post","2023","65+","Department for International Trade","Male","45","45","54250","43040"
"In post","2023","65+","Department for Levelling Up, Housing and Communities","Female","30","25","46240","46920"
"In post","2023","65+","Department for Levelling Up, Housing and Communities","Male","70","50","55850","60050"
"In post","2023","65+","Department for Transport","Female","195","125","25710","22500"
"In post","2023","65+","Department for Transport","Male","395","300","32440","28460"
"In post","2023","65+","Department for Work and Pensions","Female","2085","1455","26870","28120"
"In post","2023","65+","Department for Work and Pensions","Male","1085","830","29240","28120"
"In post","2023","65+","Department of Health and Social Care","Female","110","95","49830","37020"
"In post","2023","65+","Department of Health and Social Care","Male","80","65","65060","54290"
"In post","2023","65+","Estyn","Female","[c]","[c]","[c]","[c]"
"In post","2023","65+","Estyn","Male","[c]","[c]","[c]","[c]"
"In post","2023","65+","Food Standards Agency","Female","5","5","[c]","[c]"
"In post","2023","65+","Food Standards Agency","Male","40","30","31950","29430"
"In post","2023","65+","Foreign, Commonwealth and Development Office","Female","45","40","45980","34320"
"In post","2023","65+","Foreign, Commonwealth and Development Office","Male","100","85","52760","54660"
"In post","2023","65+","HM Land Registry","Female","70","45","32250","28080"
"In post","2023","65+","HM Land Registry","Male","80","55","34420","34850"
"In post","2023","65+","HM Revenue and Customs","Female","860","615","29810","26920"
"In post","2023","65+","HM Revenue and Customs","Male","865","630","36350","34370"
"In post","2023","65+","HM Treasury","Female","10","5","[c]","[c]"
"In post","2023","65+","HM Treasury","Male","15","10","[c]","[c]"
"In post","2023","65+","Home Office","Female","480","355","28170","26400"
"In post","2023","65+","Home Office","Male","510","395","31000","27650"
"In post","2023","65+","Ministry of Defence","Female","540","465","28470","23890"
"In post","2023","65+","Ministry of Defence","Male","1575","1400","34720","30650"
"In post","2023","65+","Ministry of Justice","Female","1215","910","27690","25340"
"In post","2023","65+","Ministry of Justice","Male","1225","925","30630","28400"
"In post","2023","65+","National Crime Agency","Female","25","20","[c]","[c]"
"In post","2023","65+","National Crime Agency","Male","60","55","45370","43170"
"In post","2023","65+","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"In post","2023","65+","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"In post","2023","65+","Office for Standards in Education, Children's Services and Skills","Female","20","15","[c]","[c]"
"In post","2023","65+","Office for Standards in Education, Children's Services and Skills","Male","10","10","[c]","[c]"
"In post","2023","65+","Office of Gas and Electricity Markets","Female","5","5","[c]","[c]"
"In post","2023","65+","Office of Gas and Electricity Markets","Male","5","5","[c]","[c]"
"In post","2023","65+","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"In post","2023","65+","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"In post","2023","65+","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"In post","2023","65+","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"In post","2023","65+","Scottish Government","Female","195","150","34690","27740"
"In post","2023","65+","Scottish Government","Male","320","250","38580","34240"
"In post","2023","65+","The National Archives","Female","10","10","[c]","[c]"
"In post","2023","65+","The National Archives","Male","10","10","[c]","[c]"
"In post","2023","65+","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"In post","2023","65+","UK Export Finance","Male","10","10","[c]","[c]"
"In post","2023","65+","UK Statistics Authority","Female","145","90","24650","21200"
"In post","2023","65+","UK Statistics Authority","Male","145","100","25540","21200"
"In post","2023","65+","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"In post","2023","65+","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"In post","2023","65+","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"In post","2023","65+","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"In post","2023","65+","Welsh Government","Female","100","80","39550","33140"
"In post","2023","65+","Welsh Government","Male","100","80","48320","39690"
"In post","2023","Unknown","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions","Female","15","10","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Foreign, Commonwealth and Development Office","Female","10","10","[c]","[c]"
"In post","2023","Unknown","Foreign, Commonwealth and Development Office","Male","5","5","[c]","[c]"
"In post","2023","Unknown","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","UK Statistics Authority","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","UK Statistics Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Department for Education","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Department for Education","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Department for Transport","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Department for Transport","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Department for Work and Pensions","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Department for Work and Pensions","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Department of Health and Social Care","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","HM Land Registry","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","HM Land Registry","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","HM Revenue and Customs","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","16-19","HM Revenue and Customs","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Home Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Home Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Ministry of Defence","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Ministry of Defence","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Ministry of Justice","Female","40","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Ministry of Justice","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Scottish Government","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Scottish Government","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","16-19","The National Archives","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","The National Archives","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Attorney General's Departments","Female","140","[c]","27470","25850"
"Leaver CS","2023","20-29","Attorney General's Departments","Male","60","[c]","30040","26500"
"Leaver CS","2023","20-29","Cabinet Office","Female","220","[c]","32360","29250"
"Leaver CS","2023","20-29","Cabinet Office","Male","150","[c]","34340","30150"
"Leaver CS","2023","20-29","Chancellor's other departments","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Chancellor's other departments","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Charity Commission","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Charity Commission","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Competition and Markets Authority","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Competition and Markets Authority","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Department for Business, Energy and Industrial Strategy","Female","180","[c]","32330","31840"
"Leaver CS","2023","20-29","Department for Business, Energy and Industrial Strategy","Male","165","[c]","33570","33570"
"Leaver CS","2023","20-29","Department for Digital, Culture, Media and Sport","Female","60","[c]","38880","35620"
"Leaver CS","2023","20-29","Department for Digital, Culture, Media and Sport","Male","40","[c]","37200","35620"
"Leaver CS","2023","20-29","Department for Education","Female","95","[c]","32820","30330"
"Leaver CS","2023","20-29","Department for Education","Male","70","[c]","31130","30330"
"Leaver CS","2023","20-29","Department for Environment, Food and Rural Affairs","Female","145","[c]","25120","24920"
"Leaver CS","2023","20-29","Department for Environment, Food and Rural Affairs","Male","130","[c]","25250","22150"
"Leaver CS","2023","20-29","Department for International Trade","Female","50","[c]","34780","31800"
"Leaver CS","2023","20-29","Department for International Trade","Male","65","[c]","30710","28660"
"Leaver CS","2023","20-29","Department for Levelling Up, Housing and Communities","Female","65","[c]","32610","30620"
"Leaver CS","2023","20-29","Department for Levelling Up, Housing and Communities","Male","80","[c]","30300","28850"
"Leaver CS","2023","20-29","Department for Transport","Female","170","[c]","25620","22500"
"Leaver CS","2023","20-29","Department for Transport","Male","200","[c]","27580","22500"
"Leaver CS","2023","20-29","Department for Work and Pensions","Female","900","[c]","26720","27570"
"Leaver CS","2023","20-29","Department for Work and Pensions","Male","685","[c]","26490","27570"
"Leaver CS","2023","20-29","Department of Health and Social Care","Female","510","[c]","29980","27960"
"Leaver CS","2023","20-29","Department of Health and Social Care","Male","250","[c]","32070","29590"
"Leaver CS","2023","20-29","Estyn","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Estyn","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Food Standards Agency","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Foreign, Commonwealth and Development Office","Female","50","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Foreign, Commonwealth and Development Office","Male","40","[c]","[c]","[c]"
"Leaver CS","2023","20-29","HM Land Registry","Female","55","[c]","27710","24870"
"Leaver CS","2023","20-29","HM Land Registry","Male","50","[c]","30020","28080"
"Leaver CS","2023","20-29","HM Revenue and Customs","Female","475","[c]","[c]","[c]"
"Leaver CS","2023","20-29","HM Revenue and Customs","Male","550","[c]","30800","26270"
"Leaver CS","2023","20-29","HM Treasury","Female","70","[c]","33130","32320"
"Leaver CS","2023","20-29","HM Treasury","Male","95","[c]","35240","32960"
"Leaver CS","2023","20-29","Home Office","Female","340","[c]","29100","25980"
"Leaver CS","2023","20-29","Home Office","Male","325","[c]","28230","25880"
"Leaver CS","2023","20-29","Ministry of Defence","Female","330","[c]","27710","27080"
"Leaver CS","2023","20-29","Ministry of Defence","Male","660","[c]","28850","27710"
"Leaver CS","2023","20-29","Ministry of Justice","Female","1905","[c]","24950","21780"
"Leaver CS","2023","20-29","Ministry of Justice","Male","1115","[c]","25930","21780"
"Leaver CS","2023","20-29","National Crime Agency","Female","45","[c]","33340","34340"
"Leaver CS","2023","20-29","National Crime Agency","Male","30","[c]","35680","35400"
"Leaver CS","2023","20-29","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Office for Standards in Education, Children's Services and Skills","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Office for Standards in Education, Children's Services and Skills","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Office of Gas and Electricity Markets","Female","40","[c]","32930","33400"
"Leaver CS","2023","20-29","Office of Gas and Electricity Markets","Male","35","[c]","30570","26910"
"Leaver CS","2023","20-29","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Office of Rail and Road","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Office of the Secretary of State for Scotland","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Office of the Secretary of State for Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Office of the Secretary of State for Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Office of the Secretary of State for Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Scottish Government","Female","210","[c]","27270","24890"
"Leaver CS","2023","20-29","Scottish Government","Male","155","[c]","27590","25060"
"Leaver CS","2023","20-29","The National Archives","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","The National Archives","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","UK Export Finance","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","UK Export Finance","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","UK Statistics Authority","Female","90","[c]","25600","21200"
"Leaver CS","2023","20-29","UK Statistics Authority","Male","105","[c]","25850","21200"
"Leaver CS","2023","20-29","UK Supreme Court","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Welsh Government","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Welsh Government","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Attorney General's Departments","Female","95","[c]","45020","51250"
"Leaver CS","2023","30-39","Attorney General's Departments","Male","80","[c]","46840","51250"
"Leaver CS","2023","30-39","Cabinet Office","Female","150","[c]","49860","51800"
"Leaver CS","2023","30-39","Cabinet Office","Male","150","[c]","50230","54700"
"Leaver CS","2023","30-39","Chancellor's other departments","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Chancellor's other departments","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Charity Commission","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Charity Commission","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Competition and Markets Authority","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Competition and Markets Authority","Male","30","[c]","55400","55130"
"Leaver CS","2023","30-39","Department for Business, Energy and Industrial Strategy","Female","145","[c]","43450","40050"
"Leaver CS","2023","30-39","Department for Business, Energy and Industrial Strategy","Male","175","[c]","43290","41000"
"Leaver CS","2023","30-39","Department for Digital, Culture, Media and Sport","Female","40","[c]","45480","51730"
"Leaver CS","2023","30-39","Department for Digital, Culture, Media and Sport","Male","40","[c]","51730","53030"
"Leaver CS","2023","30-39","Department for Education","Female","80","[c]","43820","39370"
"Leaver CS","2023","30-39","Department for Education","Male","65","[c]","45970","43470"
"Leaver CS","2023","30-39","Department for Environment, Food and Rural Affairs","Female","120","[c]","28940","25920"
"Leaver CS","2023","30-39","Department for Environment, Food and Rural Affairs","Male","100","[c]","28760","25920"
"Leaver CS","2023","30-39","Department for International Trade","Female","35","[c]","47740","51710"
"Leaver CS","2023","30-39","Department for International Trade","Male","45","[c]","47760","51710"
"Leaver CS","2023","30-39","Department for Levelling Up, Housing and Communities","Female","50","[c]","45330","40800"
"Leaver CS","2023","30-39","Department for Levelling Up, Housing and Communities","Male","55","[c]","41590","37300"
"Leaver CS","2023","30-39","Department for Transport","Female","165","[c]","30210","22500"
"Leaver CS","2023","30-39","Department for Transport","Male","175","[c]","35590","30340"
"Leaver CS","2023","30-39","Department for Work and Pensions","Female","720","[c]","28200","27570"
"Leaver CS","2023","30-39","Department for Work and Pensions","Male","580","[c]","30500","28120"
"Leaver CS","2023","30-39","Department of Health and Social Care","Female","410","[c]","38900","36820"
"Leaver CS","2023","30-39","Department of Health and Social Care","Male","230","[c]","41840","39350"
"Leaver CS","2023","30-39","Estyn","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Estyn","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Food Standards Agency","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Food Standards Agency","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Foreign, Commonwealth and Development Office","Female","45","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Foreign, Commonwealth and Development Office","Male","40","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Land Registry","Female","40","[c]","33680","28080"
"Leaver CS","2023","30-39","HM Land Registry","Male","35","[c]","35180","34850"
"Leaver CS","2023","30-39","HM Revenue and Customs","Female","325","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Revenue and Customs","Male","395","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Treasury","Female","45","[c]","49000","52950"
"Leaver CS","2023","30-39","HM Treasury","Male","55","[c]","50160","54090"
"Leaver CS","2023","30-39","Home Office","Female","220","[c]","33330","26750"
"Leaver CS","2023","30-39","Home Office","Male","270","[c]","34110","26750"
"Leaver CS","2023","30-39","Ministry of Defence","Female","360","[c]","34610","33000"
"Leaver CS","2023","30-39","Ministry of Defence","Male","555","[c]","37500","36370"
"Leaver CS","2023","30-39","Ministry of Justice","Female","1205","[c]","30500","25120"
"Leaver CS","2023","30-39","Ministry of Justice","Male","1025","[c]","35580","29660"
"Leaver CS","2023","30-39","National Crime Agency","Female","35","[c]","39170","36040"
"Leaver CS","2023","30-39","National Crime Agency","Male","40","[c]","39650","39630"
"Leaver CS","2023","30-39","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Office for Standards in Education, Children's Services and Skills","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Office for Standards in Education, Children's Services and Skills","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Office of Gas and Electricity Markets","Female","35","[c]","42300","38460"
"Leaver CS","2023","30-39","Office of Gas and Electricity Markets","Male","60","[c]","47560","40770"
"Leaver CS","2023","30-39","Office of Qualifications and Examinations Regulation","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Office of Rail and Road","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Office of the Secretary of State for Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Office of the Secretary of State for Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Scottish Government","Female","185","[c]","34700","31970"
"Leaver CS","2023","30-39","Scottish Government","Male","175","[c]","34950","32190"
"Leaver CS","2023","30-39","The National Archives","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","The National Archives","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","UK Export Finance","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","UK Export Finance","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","UK Statistics Authority","Female","40","[c]","33710","31700"
"Leaver CS","2023","30-39","UK Statistics Authority","Male","55","[c]","37820","33710"
"Leaver CS","2023","30-39","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Water Services Regulation Authority","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Welsh Government","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Welsh Government","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Attorney General's Departments","Female","95","[c]","48560","52060"
