"Status","Year","Disability","Ethnicity","Profession_of_post","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Declared disabled","Other ethnicity","Policy","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Policy","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Policy","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Policy","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Policy","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Policy","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Policy","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Project Delivery","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Project Delivery","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Project Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Project Delivery","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Project Delivery","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Project Delivery","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Project Delivery","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Property","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Property","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Property","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Property","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Property","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Property","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Property","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Property","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Psychology","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Psychology","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Psychology","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Psychology","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Psychology","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Psychology","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Science and Engineering","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Science and Engineering","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Science and Engineering","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Science and Engineering","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Science and Engineering","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Science and Engineering","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Science and Engineering","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Science and Engineering","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Security","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Security","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Security","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Security","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Security","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Security","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Security","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Security","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Social Research","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Social Research","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Social Research","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Social Research","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Social Research","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Social Research","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Social Research","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Social Research","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Statistics","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Statistics","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Statistics","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Statistics","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Statistics","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Statistics","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Statistics","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Statistics","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Tax","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Tax","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Tax","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Tax","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Tax","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Tax","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Tax","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Veterinarian","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Veterinarian","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Veterinarian","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Veterinarian","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Veterinarian","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Veterinarian","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Veterinarian","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Commercial","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Commercial","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Commercial","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Commercial","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Commercial","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Commercial","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Commercial","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Commercial","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Communications","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Communications","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Communications","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Communications","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Communications","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Communications","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Communications","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Communications","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Corporate Finance","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Corporate Finance","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Corporate Finance","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Corporate Finance","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Corporate Finance","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Corporate Finance","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Counter Fraud","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Counter Fraud","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Counter Fraud","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Counter Fraud","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Counter Fraud","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Counter Fraud","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Digital, Data and Technology","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Digital, Data and Technology","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Digital, Data and Technology","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Digital, Data and Technology","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Digital, Data and Technology","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Digital, Data and Technology","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Economics","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Economics","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Economics","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Economics","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Economics","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Economics","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Economics","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Economics","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Finance","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Finance","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Finance","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Finance","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Finance","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Finance","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Finance","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Geography","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Geography","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Geography","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Geography","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Human Resources","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Human Resources","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Human Resources","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Human Resources","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Human Resources","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Human Resources","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Human Resources","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Inspector of Education and Training","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Inspector of Education and Training","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Inspector of Education and Training","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Inspector of Education and Training","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Inspector of Education and Training","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Intelligence Analysis","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Intelligence Analysis","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Intelligence Analysis","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Intelligence Analysis","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Intelligence Analysis","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Intelligence Analysis","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Internal Audit","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Internal Audit","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Internal Audit","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Internal Audit","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Internal Audit","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Internal Audit","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Internal Audit","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","International Trade","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","International Trade","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","International Trade","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","International Trade","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","International Trade","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","International Trade","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","International Trade","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Knowledge and Information Management","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Knowledge and Information Management","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Knowledge and Information Management","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Knowledge and Information Management","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Knowledge and Information Management","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Knowledge and Information Management","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Knowledge and Information Management","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Legal","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Legal","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Legal","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Legal","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Legal","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Legal","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Legal","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Legal","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Medicine","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Medicine","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Medicine","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Medicine","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Medicine","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Medicine","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Medicine","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Medicine","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Operational Delivery","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Operational Delivery","AO","45","[c]","22170","21690"
"Leaver CS","2023","Declared disabled","Undeclared","Operational Delivery","EO","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Operational Delivery","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Operational Delivery","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Operational Delivery","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Operational Delivery","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Operational Delivery","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Operational Research","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Operational Research","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Operational Research","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Operational Research","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Operational Research","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Operational Research","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Operational Research","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Operational Research","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Other","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Other","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Other","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Other","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Other","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Other","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Other","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Other","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Planning","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Planning","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Planning","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Planning","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Planning","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Planning","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Planning Inspectors","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Planning Inspectors","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Policy","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Policy","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Policy","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Policy","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Policy","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Policy","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Policy","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Policy","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Project Delivery","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Project Delivery","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Project Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Project Delivery","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Project Delivery","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Project Delivery","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Project Delivery","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Property","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Property","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Property","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Property","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Property","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Property","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Property","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Property","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Psychology","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Psychology","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Psychology","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Psychology","G7","[c]","[c]","[c]","[c]"
