"Status","Year","Age","Profession_of_post","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","20-29","Security","Male","Undeclared","25","25","[c]","[c]"
"In post","2023","20-29","Security","Male","Unknown","295","295","28810","27480"
"In post","2023","20-29","Security","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Security","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Social Research","Female","Heterosexual / straight","300","300","38840","39150"
"In post","2023","20-29","Social Research","Female","LGBO","55","55","35610","33950"
"In post","2023","20-29","Social Research","Female","Undeclared","30","30","39190","39190"
"In post","2023","20-29","Social Research","Female","Unknown","75","75","38610","36710"
"In post","2023","20-29","Social Research","Male","Heterosexual / straight","100","100","39410","35790"
"In post","2023","20-29","Social Research","Male","LGBO","30","30","36360","34190"
"In post","2023","20-29","Social Research","Male","Undeclared","10","10","[c]","[c]"
"In post","2023","20-29","Social Research","Male","Unknown","20","20","[c]","[c]"
"In post","2023","20-29","Social Research","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Social Research","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Statistics","Female","Heterosexual / straight","265","265","39310","37850"
"In post","2023","20-29","Statistics","Female","LGBO","65","65","37960","35000"
"In post","2023","20-29","Statistics","Female","Undeclared","30","30","[c]","[c]"
"In post","2023","20-29","Statistics","Female","Unknown","130","130","34080","31560"
"In post","2023","20-29","Statistics","Male","Heterosexual / straight","330","325","37150","35000"
"In post","2023","20-29","Statistics","Male","LGBO","55","55","38930","36910"
"In post","2023","20-29","Statistics","Male","Undeclared","30","30","[c]","[c]"
"In post","2023","20-29","Statistics","Male","Unknown","125","125","35340","32960"
"In post","2023","20-29","Statistics","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Statistics","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Statistics","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Statistics","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Tax","Female","Heterosexual / straight","790","770","32200","28130"
"In post","2023","20-29","Tax","Female","LGBO","100","100","31580","30190"
"In post","2023","20-29","Tax","Female","Undeclared","45","40","30520","28130"
"In post","2023","20-29","Tax","Female","Unknown","500","485","29640","27890"
"In post","2023","20-29","Tax","Male","Heterosexual / straight","735","725","32250","28130"
"In post","2023","20-29","Tax","Male","LGBO","115","110","31450","28130"
"In post","2023","20-29","Tax","Male","Undeclared","55","55","34200","34400"
"In post","2023","20-29","Tax","Male","Unknown","565","555","29470","27890"
"In post","2023","20-29","Tax","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Tax","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","Female","Heterosexual / straight","1880","1855","34460","32960"
"In post","2023","20-29","Unknown","Female","LGBO","325","320","33580","31980"
"In post","2023","20-29","Unknown","Female","Undeclared","360","355","37730","34190"
"In post","2023","20-29","Unknown","Female","Unknown","1360","1340","31360","29450"
"In post","2023","20-29","Unknown","Male","Heterosexual / straight","1275","1270","33900","32530"
"In post","2023","20-29","Unknown","Male","LGBO","260","255","34900","32960"
"In post","2023","20-29","Unknown","Male","Undeclared","205","205","37540","34190"
"In post","2023","20-29","Unknown","Male","Unknown","1075","1065","31890","29100"
"In post","2023","20-29","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Veterinarian","Female","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","20-29","Veterinarian","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Veterinarian","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Veterinarian","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Veterinarian","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Veterinarian","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Veterinarian","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Veterinarian","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Veterinarian","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Veterinarian","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Commercial","Female","Heterosexual / straight","725","690","42290","38470"
"In post","2023","30-39","Commercial","Female","LGBO","45","45","42780","38180"
"In post","2023","30-39","Commercial","Female","Undeclared","50","45","44290","42290"
"In post","2023","30-39","Commercial","Female","Unknown","165","160","42260","40450"
"In post","2023","30-39","Commercial","Male","Heterosexual / straight","530","530","46900","42620"
"In post","2023","30-39","Commercial","Male","LGBO","50","50","40870","35760"
"In post","2023","30-39","Commercial","Male","Undeclared","50","50","43420","41530"
"In post","2023","30-39","Commercial","Male","Unknown","170","165","49480","43270"
"In post","2023","30-39","Commercial","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Commercial","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Communications","Female","Heterosexual / straight","515","485","44600","41790"
"In post","2023","30-39","Communications","Female","LGBO","40","40","41560","40880"
"In post","2023","30-39","Communications","Female","Undeclared","40","40","49850","45350"
"In post","2023","30-39","Communications","Female","Unknown","150","145","45740","43240"
"In post","2023","30-39","Communications","Male","Heterosexual / straight","260","260","44700","43180"
"In post","2023","30-39","Communications","Male","LGBO","50","50","47330","44120"
"In post","2023","30-39","Communications","Male","Undeclared","30","30","42070","42600"
"In post","2023","30-39","Communications","Male","Unknown","115","110","45200","42510"
"In post","2023","30-39","Communications","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Communications","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Corporate Finance","Female","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","30-39","Corporate Finance","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Corporate Finance","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Corporate Finance","Female","Unknown","5","5","[c]","[c]"
"In post","2023","30-39","Corporate Finance","Male","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","30-39","Corporate Finance","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Corporate Finance","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Corporate Finance","Male","Unknown","5","5","[c]","[c]"
"In post","2023","30-39","Corporate Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Corporate Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Counter Fraud","Female","Heterosexual / straight","705","650","30600","28120"
"In post","2023","30-39","Counter Fraud","Female","LGBO","65","65","30740","28120"
"In post","2023","30-39","Counter Fraud","Female","Undeclared","30","30","31950","28120"
"In post","2023","30-39","Counter Fraud","Female","Unknown","155","140","30650","28130"
"In post","2023","30-39","Counter Fraud","Male","Heterosexual / straight","540","535","31940","28130"
"In post","2023","30-39","Counter Fraud","Male","LGBO","50","50","32020","29710"
"In post","2023","30-39","Counter Fraud","Male","Undeclared","45","45","32480","32260"
"In post","2023","30-39","Counter Fraud","Male","Unknown","145","145","32750","31280"
"In post","2023","30-39","Counter Fraud","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Counter Fraud","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Digital, Data and Technology","Female","Heterosexual / straight","1355","1300","43370","40600"
"In post","2023","30-39","Digital, Data and Technology","Female","LGBO","190","185","44530","41870"
"In post","2023","30-39","Digital, Data and Technology","Female","Undeclared","140","135","45480","42140"
"In post","2023","30-39","Digital, Data and Technology","Female","Unknown","410","395","44180","41000"
"In post","2023","30-39","Digital, Data and Technology","Male","Heterosexual / straight","2235","2220","43900","41200"
"In post","2023","30-39","Digital, Data and Technology","Male","LGBO","220","220","44360","41480"
"In post","2023","30-39","Digital, Data and Technology","Male","Undeclared","250","250","44330","41950"
"In post","2023","30-39","Digital, Data and Technology","Male","Unknown","835","830","44060","41070"
"In post","2023","30-39","Digital, Data and Technology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Digital, Data and Technology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Economics","Female","Heterosexual / straight","145","135","58210","59340"
"In post","2023","30-39","Economics","Female","LGBO","15","15","[c]","[c]"
"In post","2023","30-39","Economics","Female","Undeclared","15","15","[c]","[c]"
"In post","2023","30-39","Economics","Female","Unknown","25","20","[c]","[c]"
"In post","2023","30-39","Economics","Male","Heterosexual / straight","215","215","58640","58940"
"In post","2023","30-39","Economics","Male","LGBO","25","25","[c]","[c]"
"In post","2023","30-39","Economics","Male","Undeclared","35","35","57210","57110"
"In post","2023","30-39","Economics","Male","Unknown","35","35","60720","62490"
"In post","2023","30-39","Economics","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Economics","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Finance","Female","Heterosexual / straight","865","815","42260","39670"
"In post","2023","30-39","Finance","Female","LGBO","50","45","42920","38620"
"In post","2023","30-39","Finance","Female","Undeclared","55","50","42530","41660"
"In post","2023","30-39","Finance","Female","Unknown","190","180","41470","38470"
"In post","2023","30-39","Finance","Male","Heterosexual / straight","700","695","45030","41510"
"In post","2023","30-39","Finance","Male","LGBO","50","50","45200","40340"
"In post","2023","30-39","Finance","Male","Undeclared","75","75","43860","41310"
"In post","2023","30-39","Finance","Male","Unknown","160","160","44180","41550"
"In post","2023","30-39","Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Geography","Female","Heterosexual / straight","30","25","[c]","[c]"
"In post","2023","30-39","Geography","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Geography","Female","Undeclared","5","5","[c]","[c]"
"In post","2023","30-39","Geography","Female","Unknown","5","5","[c]","[c]"
"In post","2023","30-39","Geography","Male","Heterosexual / straight","70","70","35230","34370"
"In post","2023","30-39","Geography","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Geography","Male","Undeclared","5","5","[c]","[c]"
"In post","2023","30-39","Geography","Male","Unknown","15","15","[c]","[c]"
"In post","2023","30-39","Geography","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Geography","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Human Resources","Female","Heterosexual / straight","1440","1360","39360","36240"
"In post","2023","30-39","Human Resources","Female","LGBO","100","95","39310","34680"
"In post","2023","30-39","Human Resources","Female","Undeclared","70","70","41670","37320"
"In post","2023","30-39","Human Resources","Female","Unknown","275","260","38980","37550"
"In post","2023","30-39","Human Resources","Male","Heterosexual / straight","530","525","39470","37470"
"In post","2023","30-39","Human Resources","Male","LGBO","95","95","41710","38500"
"In post","2023","30-39","Human Resources","Male","Undeclared","50","50","36880","35370"
"In post","2023","30-39","Human Resources","Male","Unknown","155","150","38540","34850"
"In post","2023","30-39","Human Resources","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Human Resources","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Inspector of Education and Training","Female","Heterosexual / straight","100","100","55150","52750"
"In post","2023","30-39","Inspector of Education and Training","Female","LGBO","10","10","[c]","[c]"
"In post","2023","30-39","Inspector of Education and Training","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Inspector of Education and Training","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Inspector of Education and Training","Male","Heterosexual / straight","30","30","68080","74970"
"In post","2023","30-39","Inspector of Education and Training","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Inspector of Education and Training","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Inspector of Education and Training","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Inspector of Education and Training","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Inspector of Education and Training","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Intelligence Analysis","Female","Heterosexual / straight","270","255","32710","30140"
"In post","2023","30-39","Intelligence Analysis","Female","LGBO","35","30","32320","28480"
"In post","2023","30-39","Intelligence Analysis","Female","Undeclared","25","25","[c]","[c]"
"In post","2023","30-39","Intelligence Analysis","Female","Unknown","55","55","36690","34880"
"In post","2023","30-39","Intelligence Analysis","Male","Heterosexual / straight","315","315","37110","34300"
"In post","2023","30-39","Intelligence Analysis","Male","LGBO","15","15","[c]","[c]"
"In post","2023","30-39","Intelligence Analysis","Male","Undeclared","40","40","38140","35680"
"In post","2023","30-39","Intelligence Analysis","Male","Unknown","65","65","36460","34350"
"In post","2023","30-39","Intelligence Analysis","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Intelligence Analysis","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Internal Audit","Female","Heterosexual / straight","65","60","41970","41790"
"In post","2023","30-39","Internal Audit","Female","LGBO","5","5","[c]","[c]"
"In post","2023","30-39","Internal Audit","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Internal Audit","Female","Unknown","5","5","[c]","[c]"
"In post","2023","30-39","Internal Audit","Male","Heterosexual / straight","40","40","47580","43160"
"In post","2023","30-39","Internal Audit","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Internal Audit","Male","Undeclared","5","5","[c]","[c]"
"In post","2023","30-39","Internal Audit","Male","Unknown","10","10","[c]","[c]"
"In post","2023","30-39","Internal Audit","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Internal Audit","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","International Trade","Female","Heterosexual / straight","195","190","50460","55370"
"In post","2023","30-39","International Trade","Female","LGBO","10","10","[c]","[c]"
"In post","2023","30-39","International Trade","Female","Undeclared","15","15","[c]","[c]"
"In post","2023","30-39","International Trade","Female","Unknown","80","80","50170","53750"
"In post","2023","30-39","International Trade","Male","Heterosexual / straight","185","180","51250","53970"
"In post","2023","30-39","International Trade","Male","LGBO","30","30","52110","54450"
"In post","2023","30-39","International Trade","Male","Undeclared","25","25","[c]","[c]"
"In post","2023","30-39","International Trade","Male","Unknown","90","90","50070","55370"
"In post","2023","30-39","International Trade","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","30-39","International Trade","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Knowledge and Information Management","Female","Heterosexual / straight","195","185","36420","33990"
"In post","2023","30-39","Knowledge and Information Management","Female","LGBO","20","20","[c]","[c]"
"In post","2023","30-39","Knowledge and Information Management","Female","Undeclared","30","25","[c]","[c]"
"In post","2023","30-39","Knowledge and Information Management","Female","Unknown","40","40","35230","34170"
"In post","2023","30-39","Knowledge and Information Management","Male","Heterosexual / straight","145","145","37980","34170"
"In post","2023","30-39","Knowledge and Information Management","Male","LGBO","20","20","[c]","[c]"
"In post","2023","30-39","Knowledge and Information Management","Male","Undeclared","15","15","[c]","[c]"
"In post","2023","30-39","Knowledge and Information Management","Male","Unknown","35","35","40650","36240"
"In post","2023","30-39","Knowledge and Information Management","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Knowledge and Information Management","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Legal","Female","Heterosexual / straight","1455","1365","52080","52360"
"In post","2023","30-39","Legal","Female","LGBO","65","65","49140","52020"
"In post","2023","30-39","Legal","Female","Undeclared","95","95","50790","52020"
"In post","2023","30-39","Legal","Female","Unknown","285","275","47570","49440"
"In post","2023","30-39","Legal","Male","Heterosexual / straight","750","745","49120","52020"
"In post","2023","30-39","Legal","Male","LGBO","90","90","53170","54100"
"In post","2023","30-39","Legal","Male","Undeclared","75","70","50450","52020"
"In post","2023","30-39","Legal","Male","Unknown","180","180","45050","40800"
"In post","2023","30-39","Legal","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Legal","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Medicine","Female","Heterosexual / straight","295","260","45670","40590"
"In post","2023","30-39","Medicine","Female","LGBO","10","10","[c]","[c]"
"In post","2023","30-39","Medicine","Female","Undeclared","20","20","[c]","[c]"
"In post","2023","30-39","Medicine","Female","Unknown","105","85","45270","38680"
"In post","2023","30-39","Medicine","Male","Heterosexual / straight","85","80","56970","50170"
"In post","2023","30-39","Medicine","Male","LGBO","5","5","[c]","[c]"
"In post","2023","30-39","Medicine","Male","Undeclared","5","5","[c]","[c]"
"In post","2023","30-39","Medicine","Male","Unknown","35","30","57820","44430"
"In post","2023","30-39","Medicine","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Medicine","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Operational Delivery","Female","Heterosexual / straight","21160","19090","29920","28120"
"In post","2023","30-39","Operational Delivery","Female","LGBO","1945","1880","30460","28510"
"In post","2023","30-39","Operational Delivery","Female","Undeclared","1535","1385","29980","28120"
"In post","2023","30-39","Operational Delivery","Female","Unknown","6375","5700","28060","26400"
"In post","2023","30-39","Operational Delivery","Male","Heterosexual / straight","16125","15945","31110","29660"
"In post","2023","30-39","Operational Delivery","Male","LGBO","1440","1420","30210","28120"
"In post","2023","30-39","Operational Delivery","Male","Undeclared","1555","1530","31290","28880"
"In post","2023","30-39","Operational Delivery","Male","Unknown","5535","5450","29180","28080"
"In post","2023","30-39","Operational Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Operational Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Operational Research","Female","Heterosexual / straight","100","95","47730","49260"
"In post","2023","30-39","Operational Research","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Operational Research","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Operational Research","Female","Unknown","30","30","36340","33660"
"In post","2023","30-39","Operational Research","Male","Heterosexual / straight","135","130","48430","47740"
"In post","2023","30-39","Operational Research","Male","LGBO","15","15","[c]","[c]"
"In post","2023","30-39","Operational Research","Male","Undeclared","15","15","[c]","[c]"
"In post","2023","30-39","Operational Research","Male","Unknown","35","35","43030","43650"
"In post","2023","30-39","Operational Research","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Operational Research","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Other","Female","Heterosexual / straight","1120","1005","34330","31920"
"In post","2023","30-39","Other","Female","LGBO","70","65","33690","30120"
"In post","2023","30-39","Other","Female","Undeclared","90","85","36050","34170"
"In post","2023","30-39","Other","Female","Unknown","310","280","34450","29890"
"In post","2023","30-39","Other","Male","Heterosexual / straight","675","665","35600","31270"
"In post","2023","30-39","Other","Male","LGBO","70","70","32720","29840"
"In post","2023","30-39","Other","Male","Undeclared","90","85","35870","34080"
"In post","2023","30-39","Other","Male","Unknown","540","540","38920","38080"
"In post","2023","30-39","Other","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Other","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Planning","Female","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","30-39","Planning","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Planning","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Planning","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Planning","Male","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","30-39","Planning","Male","LGBO","5","5","[c]","[c]"
"In post","2023","30-39","Planning","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Planning","Male","Unknown","5","5","[c]","[c]"
"In post","2023","30-39","Planning","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Planning","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Planning Inspectors","Female","Heterosexual / straight","20","15","[c]","[c]"
"In post","2023","30-39","Planning Inspectors","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Planning Inspectors","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Planning Inspectors","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Planning Inspectors","Male","Heterosexual / straight","35","30","54020","48660"
"In post","2023","30-39","Planning Inspectors","Male","LGBO","5","5","[c]","[c]"
"In post","2023","30-39","Planning Inspectors","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Planning Inspectors","Male","Unknown","5","5","[c]","[c]"
"In post","2023","30-39","Planning Inspectors","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Planning Inspectors","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Policy","Female","Heterosexual / straight","3785","3630","50250","52830"
"In post","2023","30-39","Policy","Female","LGBO","365","355","49150","49940"
"In post","2023","30-39","Policy","Female","Undeclared","360","350","49700","53030"
"In post","2023","30-39","Policy","Female","Unknown","895","870","51220","53730"
"In post","2023","30-39","Policy","Male","Heterosexual / straight","2950","2930","51110","54090"
"In post","2023","30-39","Policy","Male","LGBO","470","465","51680","54330"
"In post","2023","30-39","Policy","Male","Undeclared","335","330","49860","52760"
"In post","2023","30-39","Policy","Male","Unknown","790","785","50500","52750"
"In post","2023","30-39","Policy","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Policy","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Project Delivery","Female","Heterosexual / straight","1745","1660","43770","41200"
"In post","2023","30-39","Project Delivery","Female","LGBO","120","120","44120","41000"
"In post","2023","30-39","Project Delivery","Female","Undeclared","120","120","44710","41190"
"In post","2023","30-39","Project Delivery","Female","Unknown","345","330","43600","41800"
"In post","2023","30-39","Project Delivery","Male","Heterosexual / straight","1345","1340","45200","42140"
"In post","2023","30-39","Project Delivery","Male","LGBO","150","150","46190","42510"
"In post","2023","30-39","Project Delivery","Male","Undeclared","130","130","47880","45150"
"In post","2023","30-39","Project Delivery","Male","Unknown","315","310","43970","41200"
"In post","2023","30-39","Project Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Project Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Property","Female","Heterosexual / straight","335","315","37490","34440"
"In post","2023","30-39","Property","Female","LGBO","25","25","[c]","[c]"
"In post","2023","30-39","Property","Female","Undeclared","25","25","[c]","[c]"
"In post","2023","30-39","Property","Female","Unknown","90","85","33860","32260"
"In post","2023","30-39","Property","Male","Heterosexual / straight","320","320","38520","34440"
"In post","2023","30-39","Property","Male","LGBO","25","25","[c]","[c]"
"In post","2023","30-39","Property","Male","Undeclared","25","25","[c]","[c]"
"In post","2023","30-39","Property","Male","Unknown","120","120","35980","33960"
"In post","2023","30-39","Property","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Property","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Psychology","Female","Heterosexual / straight","430","415","37000","32420"
"In post","2023","30-39","Psychology","Female","LGBO","30","30","35580","31670"
"In post","2023","30-39","Psychology","Female","Undeclared","25","25","[c]","[c]"
"In post","2023","30-39","Psychology","Female","Unknown","80","75","37370","36900"
"In post","2023","30-39","Psychology","Male","Heterosexual / straight","45","45","37610","32420"
"In post","2023","30-39","Psychology","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Psychology","Male","Undeclared","5","5","[c]","[c]"
"In post","2023","30-39","Psychology","Male","Unknown","5","5","[c]","[c]"
"In post","2023","30-39","Psychology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Psychology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Science and Engineering","Female","Heterosexual / straight","750","710","40730","39890"
"In post","2023","30-39","Science and Engineering","Female","LGBO","75","70","37180","37760"
"In post","2023","30-39","Science and Engineering","Female","Undeclared","90","85","40820","40790"
"In post","2023","30-39","Science and Engineering","Female","Unknown","160","150","38090","37100"
"In post","2023","30-39","Science and Engineering","Male","Heterosexual / straight","1285","1275","42490","42620"
"In post","2023","30-39","Science and Engineering","Male","LGBO","85","85","40910","39890"
"In post","2023","30-39","Science and Engineering","Male","Undeclared","155","155","40750","40600"
"In post","2023","30-39","Science and Engineering","Male","Unknown","305","305","41950","41000"
"In post","2023","30-39","Science and Engineering","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Science and Engineering","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Security","Female","Heterosexual / straight","275","270","36650","35000"
"In post","2023","30-39","Security","Female","LGBO","50","50","35940","34170"
"In post","2023","30-39","Security","Female","Undeclared","30","30","33240","32700"
"In post","2023","30-39","Security","Female","Unknown","85","85","38370","37750"
"In post","2023","30-39","Security","Male","Heterosexual / straight","800","800","34900","33260"
"In post","2023","30-39","Security","Male","LGBO","35","35","41400","40880"
"In post","2023","30-39","Security","Male","Undeclared","85","85","38110","40880"
"In post","2023","30-39","Security","Male","Unknown","380","380","35200","34170"
"In post","2023","30-39","Security","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Security","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Social Research","Female","Heterosexual / straight","250","235","46420","43650"
"In post","2023","30-39","Social Research","Female","LGBO","35","30","47460","43750"
"In post","2023","30-39","Social Research","Female","Undeclared","20","20","[c]","[c]"
"In post","2023","30-39","Social Research","Female","Unknown","40","40","44420","42890"
"In post","2023","30-39","Social Research","Male","Heterosexual / straight","105","100","46890","43250"
"In post","2023","30-39","Social Research","Male","LGBO","10","10","[c]","[c]"
"In post","2023","30-39","Social Research","Male","Undeclared","10","10","[c]","[c]"
"In post","2023","30-39","Social Research","Male","Unknown","25","25","[c]","[c]"
"In post","2023","30-39","Social Research","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Social Research","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Statistics","Female","Heterosexual / straight","310","290","47270","44160"
"In post","2023","30-39","Statistics","Female","LGBO","45","40","46150","43660"
"In post","2023","30-39","Statistics","Female","Undeclared","30","25","[c]","[c]"
"In post","2023","30-39","Statistics","Female","Unknown","40","40","43550","41780"
"In post","2023","30-39","Statistics","Male","Heterosexual / straight","310","305","46060","43250"
"In post","2023","30-39","Statistics","Male","LGBO","30","30","47020","45790"
"In post","2023","30-39","Statistics","Male","Undeclared","40","35","45340","43720"
"In post","2023","30-39","Statistics","Male","Unknown","55","50","43340","42140"
"In post","2023","30-39","Statistics","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Statistics","Unknown","LGBO","[c]","[c]","[c]","[c]"
