"Status","Year","Parent_department","Region_ITL1","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","HM Land Registry","East of England","Undeclared","45","40","33340","34850"
"In post","2023","HM Land Registry","East of England","Unknown","70","65","26890","23390"
"In post","2023","HM Land Registry","London","Heterosexual / straight","230","215","43890","38410"
"In post","2023","HM Land Registry","London","LGBO","10","10","[c]","[c]"
"In post","2023","HM Land Registry","London","Undeclared","40","40","43950","38410"
"In post","2023","HM Land Registry","London","Unknown","115","110","40010","38410"
"In post","2023","HM Land Registry","North East (England)","Heterosexual / straight","430","390","30590","28080"
"In post","2023","HM Land Registry","North East (England)","LGBO","25","25","[c]","[c]"
"In post","2023","HM Land Registry","North East (England)","Undeclared","75","65","31980","28080"
"In post","2023","HM Land Registry","North East (England)","Unknown","220","205","27760","28080"
"In post","2023","HM Land Registry","North West (England)","Heterosexual / straight","535","470","32640","28080"
"In post","2023","HM Land Registry","North West (England)","LGBO","20","20","[c]","[c]"
"In post","2023","HM Land Registry","North West (England)","Undeclared","75","65","35190","34850"
"In post","2023","HM Land Registry","North West (England)","Unknown","355","330","28770","28080"
"In post","2023","HM Land Registry","South West (England)","Heterosexual / straight","845","750","35530","34850"
"In post","2023","HM Land Registry","South West (England)","LGBO","35","35","30920","28080"
"In post","2023","HM Land Registry","South West (England)","Undeclared","145","125","35440","34850"
"In post","2023","HM Land Registry","South West (England)","Unknown","495","455","31560","28080"
"In post","2023","HM Land Registry","Wales","Heterosexual / straight","525","470","30510","28080"
"In post","2023","HM Land Registry","Wales","LGBO","20","20","[c]","[c]"
"In post","2023","HM Land Registry","Wales","Undeclared","60","50","33600","28080"
"In post","2023","HM Land Registry","Wales","Unknown","245","220","30650","28080"
"In post","2023","HM Land Registry","West Midlands (England)","Heterosexual / straight","365","330","32180","28080"
"In post","2023","HM Land Registry","West Midlands (England)","LGBO","20","20","[c]","[c]"
"In post","2023","HM Land Registry","West Midlands (England)","Undeclared","65","55","32460","34850"
"In post","2023","HM Land Registry","West Midlands (England)","Unknown","170","160","28880","28080"
"In post","2023","HM Land Registry","Yorkshire and The Humber","Heterosexual / straight","215","195","31040","28080"
"In post","2023","HM Land Registry","Yorkshire and The Humber","LGBO","15","15","[c]","[c]"
"In post","2023","HM Land Registry","Yorkshire and The Humber","Undeclared","50","45","32710","28080"
"In post","2023","HM Land Registry","Yorkshire and The Humber","Unknown","80","75","29890","28080"
"In post","2023","HM Revenue and Customs","East Midlands (England)","Heterosexual / straight","2795","2645","36530","34700"
"In post","2023","HM Revenue and Customs","East Midlands (England)","LGBO","215","210","34700","33330"
"In post","2023","HM Revenue and Customs","East Midlands (England)","Undeclared","310","290","37300","35000"
"In post","2023","HM Revenue and Customs","East Midlands (England)","Unknown","1345","1265","30750","27890"
"In post","2023","HM Revenue and Customs","East of England","Heterosexual / straight","480","435","34300","34420"
"In post","2023","HM Revenue and Customs","East of England","LGBO","35","35","34620","34880"
"In post","2023","HM Revenue and Customs","East of England","Undeclared","90","80","35540","35000"
"In post","2023","HM Revenue and Customs","East of England","Unknown","200","180","31130","28130"
"In post","2023","HM Revenue and Customs","London","Heterosexual / straight","6055","5775","47810","42060"
"In post","2023","HM Revenue and Customs","London","LGBO","400","395","50550","45170"
"In post","2023","HM Revenue and Customs","London","Undeclared","875","825","47210","41740"
"In post","2023","HM Revenue and Customs","London","Unknown","2945","2800","42970","39790"
"In post","2023","HM Revenue and Customs","North East (England)","Heterosexual / straight","7190","6585","33330","28130"
"In post","2023","HM Revenue and Customs","North East (England)","LGBO","470","455","32460","28130"
"In post","2023","HM Revenue and Customs","North East (England)","Undeclared","655","585","31870","27890"
"In post","2023","HM Revenue and Customs","North East (England)","Unknown","3495","3100","28760","22520"
"In post","2023","HM Revenue and Customs","North West (England)","Heterosexual / straight","8580","8075","35890","34700"
"In post","2023","HM Revenue and Customs","North West (England)","LGBO","640","620","34340","34400"
"In post","2023","HM Revenue and Customs","North West (England)","Undeclared","865","805","35910","34700"
"In post","2023","HM Revenue and Customs","North West (England)","Unknown","4315","4015","30430","27890"
"In post","2023","HM Revenue and Customs","Northern Ireland","Heterosexual / straight","1505","1420","33960","29730"
"In post","2023","HM Revenue and Customs","Northern Ireland","LGBO","110","105","29580","27890"
"In post","2023","HM Revenue and Customs","Northern Ireland","Undeclared","110","100","34080","34700"
"In post","2023","HM Revenue and Customs","Northern Ireland","Unknown","680","640","29050","27890"
"In post","2023","HM Revenue and Customs","Scotland","Heterosexual / straight","4715","4320","32600","28130"
"In post","2023","HM Revenue and Customs","Scotland","LGBO","385","370","30690","27890"
"In post","2023","HM Revenue and Customs","Scotland","Undeclared","475","420","32460","28130"
"In post","2023","HM Revenue and Customs","Scotland","Unknown","2250","2050","28250","22520"
"In post","2023","HM Revenue and Customs","South East (England)","Heterosexual / straight","1390","1265","35480","34400"
"In post","2023","HM Revenue and Customs","South East (England)","LGBO","80","75","34440","29730"
"In post","2023","HM Revenue and Customs","South East (England)","Undeclared","290","265","37330","35000"
"In post","2023","HM Revenue and Customs","South East (England)","Unknown","755","685","30940","27890"
"In post","2023","HM Revenue and Customs","South West (England)","Heterosexual / straight","1360","1280","38370","35000"
"In post","2023","HM Revenue and Customs","South West (England)","LGBO","120","115","36070","34400"
"In post","2023","HM Revenue and Customs","South West (England)","Undeclared","175","165","39700","35000"
"In post","2023","HM Revenue and Customs","South West (England)","Unknown","500","470","34190","29730"
"In post","2023","HM Revenue and Customs","Wales","Heterosexual / straight","2815","2640","33670","29730"
"In post","2023","HM Revenue and Customs","Wales","LGBO","280","270","32360","28130"
"In post","2023","HM Revenue and Customs","Wales","Undeclared","295","270","33010","28130"
"In post","2023","HM Revenue and Customs","Wales","Unknown","1290","1195","29830","28130"
"In post","2023","HM Revenue and Customs","West Midlands (England)","Heterosexual / straight","3180","3020","37770","35000"
"In post","2023","HM Revenue and Customs","West Midlands (England)","LGBO","165","160","36190","34700"
"In post","2023","HM Revenue and Customs","West Midlands (England)","Undeclared","365","335","37390","35000"
"In post","2023","HM Revenue and Customs","West Midlands (England)","Unknown","1465","1385","33330","29730"
"In post","2023","HM Revenue and Customs","Yorkshire and The Humber","Heterosexual / straight","3280","3065","35670","34700"
"In post","2023","HM Revenue and Customs","Yorkshire and The Humber","LGBO","205","200","34420","32970"
"In post","2023","HM Revenue and Customs","Yorkshire and The Humber","Undeclared","385","350","34720","34400"
"In post","2023","HM Revenue and Customs","Yorkshire and The Humber","Unknown","1805","1685","30210","27890"
"In post","2023","HM Treasury","East Midlands (England)","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","HM Treasury","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","East of England","Heterosexual / straight","70","70","31460","28560"
"In post","2023","HM Treasury","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","East of England","Undeclared","5","5","[c]","[c]"
"In post","2023","HM Treasury","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","London","Heterosexual / straight","1545","1510","49970","54090"
"In post","2023","HM Treasury","London","LGBO","180","180","47710","44300"
"In post","2023","HM Treasury","London","Undeclared","250","245","47690","49920"
"In post","2023","HM Treasury","London","Unknown","155","150","59570","54690"
"In post","2023","HM Treasury","North East (England)","Heterosexual / straight","165","160","44610","38240"
"In post","2023","HM Treasury","North East (England)","LGBO","25","25","[c]","[c]"
"In post","2023","HM Treasury","North East (England)","Undeclared","20","20","[c]","[c]"
"In post","2023","HM Treasury","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","North West (England)","Heterosexual / straight","45","45","48510","42700"
"In post","2023","HM Treasury","North West (England)","LGBO","5","5","[c]","[c]"
"In post","2023","HM Treasury","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Scotland","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","HM Treasury","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","South East (England)","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","HM Treasury","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","South West (England)","Heterosexual / straight","35","35","48880","48780"
"In post","2023","HM Treasury","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Unknown","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","HM Treasury","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Wales","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","HM Treasury","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","West Midlands (England)","Heterosexual / straight","30","30","51570","46740"
"In post","2023","HM Treasury","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Yorkshire and The Humber","Heterosexual / straight","55","55","46630","46290"
"In post","2023","HM Treasury","Yorkshire and The Humber","LGBO","5","5","[c]","[c]"
"In post","2023","HM Treasury","Yorkshire and The Humber","Undeclared","5","5","[c]","[c]"
"In post","2023","HM Treasury","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","East Midlands (England)","Heterosexual / straight","210","195","30300","26780"
"In post","2023","Home Office","East Midlands (England)","LGBO","5","5","[c]","[c]"
"In post","2023","Home Office","East Midlands (England)","Undeclared","35","30","32300","32000"
"In post","2023","Home Office","East Midlands (England)","Unknown","65","65","26820","25880"
"In post","2023","Home Office","East of England","Heterosexual / straight","1425","1305","28580","26180"
"In post","2023","Home Office","East of England","LGBO","50","50","27060","25880"
"In post","2023","Home Office","East of England","Undeclared","225","200","29140","27650"
"In post","2023","Home Office","East of England","Unknown","425","400","25820","25750"
"In post","2023","Home Office","London","Heterosexual / straight","9600","9075","41920","36180"
"In post","2023","Home Office","London","LGBO","420","415","46390","43210"
"In post","2023","Home Office","London","Undeclared","1410","1320","41370","36180"
"In post","2023","Home Office","London","Unknown","3155","3105","37170","29890"
"In post","2023","Home Office","North East (England)","Heterosexual / straight","1125","995","27590","25880"
"In post","2023","Home Office","North East (England)","LGBO","70","65","27390","25750"
"In post","2023","Home Office","North East (England)","Undeclared","125","115","27390","25980"
"In post","2023","Home Office","North East (England)","Unknown","460","435","25770","25750"
"In post","2023","Home Office","North West (England)","Heterosexual / straight","5875","5495","30190","25980"
"In post","2023","Home Office","North West (England)","LGBO","335","320","29860","25980"
"In post","2023","Home Office","North West (England)","Undeclared","580","535","29840","26180"
"In post","2023","Home Office","North West (England)","Unknown","2480","2380","26300","25750"
"In post","2023","Home Office","Northern Ireland","Heterosexual / straight","445","415","27600","25880"
"In post","2023","Home Office","Northern Ireland","LGBO","20","20","[c]","[c]"
"In post","2023","Home Office","Northern Ireland","Undeclared","40","35","27280","26080"
"In post","2023","Home Office","Northern Ireland","Unknown","265","250","25590","25750"
"In post","2023","Home Office","Overseas","Heterosexual / straight","105","105","[c]","[c]"
"In post","2023","Home Office","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Overseas","Undeclared","25","25","[c]","[c]"
"In post","2023","Home Office","Overseas","Unknown","20","20","[c]","[c]"
"In post","2023","Home Office","Scotland","Heterosexual / straight","855","805","29600","26180"
"In post","2023","Home Office","Scotland","LGBO","60","60","29460","25880"
"In post","2023","Home Office","Scotland","Undeclared","115","105","30440","27650"
"In post","2023","Home Office","Scotland","Unknown","515","495","25840","25750"
"In post","2023","Home Office","South East (England)","Heterosexual / straight","2845","2625","29870","27400"
"In post","2023","Home Office","South East (England)","LGBO","125","120","29370","27050"
"In post","2023","Home Office","South East (England)","Undeclared","590","530","30870","27650"
"In post","2023","Home Office","South East (England)","Unknown","1050","1010","26510","25880"
"In post","2023","Home Office","South West (England)","Heterosexual / straight","325","295","31830","27580"
"In post","2023","Home Office","South West (England)","LGBO","20","20","[c]","[c]"
"In post","2023","Home Office","South West (England)","Undeclared","65","60","31890","27650"
"In post","2023","Home Office","South West (England)","Unknown","115","110","29460","25880"
"In post","2023","Home Office","Unknown","Heterosexual / straight","110","100","29700","27190"
"In post","2023","Home Office","Unknown","LGBO","10","10","[c]","[c]"
"In post","2023","Home Office","Unknown","Undeclared","35","30","29030","27650"
"In post","2023","Home Office","Unknown","Unknown","55","45","28640","25750"
"In post","2023","Home Office","Wales","Heterosexual / straight","575","535","30820","26380"
"In post","2023","Home Office","Wales","LGBO","45","40","30830","26180"
"In post","2023","Home Office","Wales","Undeclared","50","45","30890","27650"
"In post","2023","Home Office","Wales","Unknown","255","245","28350","25750"
"In post","2023","Home Office","West Midlands (England)","Heterosexual / straight","915","850","31160","26830"
"In post","2023","Home Office","West Midlands (England)","LGBO","35","35","32350","27650"
"In post","2023","Home Office","West Midlands (England)","Undeclared","100","90","32040","27650"
"In post","2023","Home Office","West Midlands (England)","Unknown","420","400","27730","25750"
"In post","2023","Home Office","Yorkshire and The Humber","Heterosexual / straight","2940","2725","31000","26180"
"In post","2023","Home Office","Yorkshire and The Humber","LGBO","170","165","32280","27220"
"In post","2023","Home Office","Yorkshire and The Humber","Undeclared","300","285","30990","26780"
"In post","2023","Home Office","Yorkshire and The Humber","Unknown","1430","1385","27560","25750"
"In post","2023","Ministry of Defence","East Midlands (England)","Heterosexual / straight","1315","1265","30600","27140"
"In post","2023","Ministry of Defence","East Midlands (England)","LGBO","25","25","[c]","[c]"
"In post","2023","Ministry of Defence","East Midlands (England)","Undeclared","170","165","31720","27470"
"In post","2023","Ministry of Defence","East Midlands (England)","Unknown","210","200","30520","27080"
"In post","2023","Ministry of Defence","East of England","Heterosexual / straight","2770","2690","34200","33830"
"In post","2023","Ministry of Defence","East of England","LGBO","75","70","32930","30700"
"In post","2023","Ministry of Defence","East of England","Undeclared","380","375","34650","34300"
"In post","2023","Ministry of Defence","East of England","Unknown","480","465","32400","27740"
"In post","2023","Ministry of Defence","London","Heterosexual / straight","2915","2850","44980","42750"
"In post","2023","Ministry of Defence","London","LGBO","160","160","45080","45540"
"In post","2023","Ministry of Defence","London","Undeclared","430","420","46900","45750"
"In post","2023","Ministry of Defence","London","Unknown","745","735","43620","39520"
"In post","2023","Ministry of Defence","North East (England)","Heterosexual / straight","180","170","25540","22220"
"In post","2023","Ministry of Defence","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","North East (England)","Undeclared","25","20","[c]","[c]"
"In post","2023","Ministry of Defence","North East (England)","Unknown","15","15","[c]","[c]"
"In post","2023","Ministry of Defence","North West (England)","Heterosexual / straight","1475","1390","31610","27470"
"In post","2023","Ministry of Defence","North West (England)","LGBO","45","45","29620","27110"
"In post","2023","Ministry of Defence","North West (England)","Undeclared","165","155","33010","27740"
"In post","2023","Ministry of Defence","North West (England)","Unknown","245","230","28960","25400"
"In post","2023","Ministry of Defence","Northern Ireland","Heterosexual / straight","720","700","26040","22130"
"In post","2023","Ministry of Defence","Northern Ireland","LGBO","10","10","[c]","[c]"
"In post","2023","Ministry of Defence","Northern Ireland","Undeclared","55","55","25310","22970"
"In post","2023","Ministry of Defence","Northern Ireland","Unknown","70","65","27800","22130"
"In post","2023","Ministry of Defence","Overseas","Heterosexual / straight","430","425","54990","50520"
"In post","2023","Ministry of Defence","Overseas","LGBO","15","15","[c]","[c]"
"In post","2023","Ministry of Defence","Overseas","Undeclared","60","60","54600","49430"
"In post","2023","Ministry of Defence","Overseas","Unknown","235","235","57020","56420"
"In post","2023","Ministry of Defence","Scotland","Heterosexual / straight","3110","2990","31710","27470"
"In post","2023","Ministry of Defence","Scotland","LGBO","80","75","32220","27140"
"In post","2023","Ministry of Defence","Scotland","Undeclared","365","345","34060","33830"
"In post","2023","Ministry of Defence","Scotland","Unknown","635","625","30560","27080"
"In post","2023","Ministry of Defence","South East (England)","Heterosexual / straight","7490","7235","36410","34300"
"In post","2023","Ministry of Defence","South East (England)","LGBO","250","245","34350","33830"
"In post","2023","Ministry of Defence","South East (England)","Undeclared","930","905","36390","34300"
"In post","2023","Ministry of Defence","South East (England)","Unknown","1380","1335","37120","33990"
"In post","2023","Ministry of Defence","South West (England)","Heterosexual / straight","17380","16735","39420","36920"
"In post","2023","Ministry of Defence","South West (England)","LGBO","645","635","36350","33990"
"In post","2023","Ministry of Defence","South West (England)","Undeclared","2005","1915","40050","38790"
"In post","2023","Ministry of Defence","South West (England)","Unknown","2970","2860","36570","33710"
"In post","2023","Ministry of Defence","Unknown","Heterosexual / straight","30","25","[c]","[c]"
"In post","2023","Ministry of Defence","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","Unknown","Unknown","1700","1700","41950","40000"
"In post","2023","Ministry of Defence","Wales","Heterosexual / straight","760","740","28250","27140"
"In post","2023","Ministry of Defence","Wales","LGBO","10","10","[c]","[c]"
"In post","2023","Ministry of Defence","Wales","Undeclared","305","290","29470","30060"
"In post","2023","Ministry of Defence","Wales","Unknown","85","80","28010","22220"
"In post","2023","Ministry of Defence","West Midlands (England)","Heterosexual / straight","2035","1975","32740","30080"
"In post","2023","Ministry of Defence","West Midlands (England)","LGBO","50","50","33800","33330"
"In post","2023","Ministry of Defence","West Midlands (England)","Undeclared","255","240","32860","30470"
"In post","2023","Ministry of Defence","West Midlands (England)","Unknown","325","315","32670","27140"
"In post","2023","Ministry of Defence","Yorkshire and The Humber","Heterosexual / straight","1460","1400","30140","27470"
"In post","2023","Ministry of Defence","Yorkshire and The Humber","LGBO","40","35","31030","33770"
"In post","2023","Ministry of Defence","Yorkshire and The Humber","Undeclared","220","215","31370","27740"
"In post","2023","Ministry of Defence","Yorkshire and The Humber","Unknown","235","230","29360","27140"
"In post","2023","Ministry of Justice","East Midlands (England)","Heterosexual / straight","6090","5680","30500","28880"
"In post","2023","Ministry of Justice","East Midlands (England)","LGBO","450","430","29940","28880"
"In post","2023","Ministry of Justice","East Midlands (England)","Undeclared","675","620","30720","28480"
"In post","2023","Ministry of Justice","East Midlands (England)","Unknown","1290","1205","28190","28480"
"In post","2023","Ministry of Justice","East of England","Heterosexual / straight","5650","5290","31260","29790"
"In post","2023","Ministry of Justice","East of England","LGBO","365","355","30740","29050"
"In post","2023","Ministry of Justice","East of England","Undeclared","570","525","31600","30410"
"In post","2023","Ministry of Justice","East of England","Unknown","1055","960","29340","28880"
"In post","2023","Ministry of Justice","London","Heterosexual / straight","10465","10035","39190","35410"
"In post","2023","Ministry of Justice","London","LGBO","795","785","41680","36920"
"In post","2023","Ministry of Justice","London","Undeclared","1285","1220","39520","35410"
"In post","2023","Ministry of Justice","London","Unknown","3110","2980","36710","34110"
"In post","2023","Ministry of Justice","North East (England)","Heterosexual / straight","4080","3785","31110","30210"
"In post","2023","Ministry of Justice","North East (England)","LGBO","255","245","30560","29890"
"In post","2023","Ministry of Justice","North East (England)","Undeclared","325","290","32420","31270"
"In post","2023","Ministry of Justice","North East (England)","Unknown","760","700","30530","29890"
"In post","2023","Ministry of Justice","North West (England)","Heterosexual / straight","8215","7700","30920","28880"
"In post","2023","Ministry of Justice","North West (England)","LGBO","735","715","30090","28880"
"In post","2023","Ministry of Justice","North West (England)","Undeclared","870","800","31140","29390"
"In post","2023","Ministry of Justice","North West (England)","Unknown","1970","1820","29340","28880"
"In post","2023","Ministry of Justice","Scotland","Heterosexual / straight","400","370","30360","25830"
"In post","2023","Ministry of Justice","Scotland","LGBO","45","45","30010","25830"
"In post","2023","Ministry of Justice","Scotland","Undeclared","50","45","26010","21780"
"In post","2023","Ministry of Justice","Scotland","Unknown","110","105","29630","25830"
"In post","2023","Ministry of Justice","South East (England)","Heterosexual / straight","7590","7120","32030","30940"
"In post","2023","Ministry of Justice","South East (England)","LGBO","685","670","32530","31270"
"In post","2023","Ministry of Justice","South East (England)","Undeclared","805","750","32810","32410"
"In post","2023","Ministry of Justice","South East (England)","Unknown","1610","1490","30430","30440"
"In post","2023","Ministry of Justice","South West (England)","Heterosexual / straight","4480","4125","31060","29050"
"In post","2023","Ministry of Justice","South West (England)","LGBO","325","310","30000","28880"
"In post","2023","Ministry of Justice","South West (England)","Undeclared","475","435","31980","29890"
"In post","2023","Ministry of Justice","South West (England)","Unknown","810","735","29170","28880"
"In post","2023","Ministry of Justice","Unknown","Heterosexual / straight","75","75","29010","28880"
"In post","2023","Ministry of Justice","Unknown","LGBO","5","5","[c]","[c]"
"In post","2023","Ministry of Justice","Unknown","Undeclared","5","5","[c]","[c]"
"In post","2023","Ministry of Justice","Unknown","Unknown","35","30","26100","24570"
"In post","2023","Ministry of Justice","Wales","Heterosexual / straight","3560","3360","31060","29050"
"In post","2023","Ministry of Justice","Wales","LGBO","270","260","28840","25830"
"In post","2023","Ministry of Justice","Wales","Undeclared","295","270","31990","30410"
"In post","2023","Ministry of Justice","Wales","Unknown","740","685","29240","28880"
"In post","2023","Ministry of Justice","West Midlands (England)","Heterosexual / straight","7440","6955","30140","28480"
"In post","2023","Ministry of Justice","West Midlands (England)","LGBO","475","465","29590","28880"
"In post","2023","Ministry of Justice","West Midlands (England)","Undeclared","715","665","30350","27170"
"In post","2023","Ministry of Justice","West Midlands (England)","Unknown","1780","1645","27730","25340"
"In post","2023","Ministry of Justice","Yorkshire and The Humber","Heterosexual / straight","7275","6765","31780","30440"
"In post","2023","Ministry of Justice","Yorkshire and The Humber","LGBO","565","550","32290","30880"
"In post","2023","Ministry of Justice","Yorkshire and The Humber","Undeclared","735","670","32880","32420"
"In post","2023","Ministry of Justice","Yorkshire and The Humber","Unknown","1515","1425","29990","28880"
"In post","2023","National Crime Agency","East Midlands (England)","Heterosexual / straight","140","130","40420","38640"
"In post","2023","National Crime Agency","East Midlands (England)","LGBO","5","5","[c]","[c]"
"In post","2023","National Crime Agency","East Midlands (England)","Undeclared","15","15","[c]","[c]"
"In post","2023","National Crime Agency","East Midlands (England)","Unknown","20","15","[c]","[c]"
"In post","2023","National Crime Agency","East of England","Heterosexual / straight","125","120","38890","38310"
"In post","2023","National Crime Agency","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","National Crime Agency","East of England","Undeclared","10","10","[c]","[c]"
"In post","2023","National Crime Agency","East of England","Unknown","30","25","[c]","[c]"
"In post","2023","National Crime Agency","London","Heterosexual / straight","1215","1190","47220","43580"
"In post","2023","National Crime Agency","London","LGBO","70","70","45930","41910"
"In post","2023","National Crime Agency","London","Undeclared","105","105","45980","42240"
"In post","2023","National Crime Agency","London","Unknown","175","170","47860","45700"
"In post","2023","National Crime Agency","North East (England)","Heterosexual / straight","80","80","39050","38310"
"In post","2023","National Crime Agency","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","National Crime Agency","North East (England)","Undeclared","5","5","[c]","[c]"
"In post","2023","National Crime Agency","North East (England)","Unknown","10","10","[c]","[c]"
"In post","2023","National Crime Agency","North West (England)","Heterosexual / straight","1075","1050","39690","38310"
"In post","2023","National Crime Agency","North West (England)","LGBO","65","65","37940","38310"
"In post","2023","National Crime Agency","North West (England)","Undeclared","80","80","38720","38310"
"In post","2023","National Crime Agency","North West (England)","Unknown","110","105","42260","40440"
"In post","2023","National Crime Agency","Northern Ireland","Heterosexual / straight","115","110","41870","38640"
"In post","2023","National Crime Agency","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","National Crime Agency","Northern Ireland","Undeclared","5","5","[c]","[c]"
"In post","2023","National Crime Agency","Northern Ireland","Unknown","15","15","[c]","[c]"
"In post","2023","National Crime Agency","Overseas","Heterosexual / straight","100","100","48260","47380"
"In post","2023","National Crime Agency","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","National Crime Agency","Overseas","Undeclared","10","10","[c]","[c]"
"In post","2023","National Crime Agency","Overseas","Unknown","15","15","[c]","[c]"
"In post","2023","National Crime Agency","Scotland","Heterosexual / straight","50","45","41520","39280"
"In post","2023","National Crime Agency","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","National Crime Agency","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","National Crime Agency","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","National Crime Agency","South East (England)","Heterosexual / straight","345","335","42740","41910"
"In post","2023","National Crime Agency","South East (England)","LGBO","10","10","[c]","[c]"
"In post","2023","National Crime Agency","South East (England)","Undeclared","35","35","41380","41910"
"In post","2023","National Crime Agency","South East (England)","Unknown","80","80","43690","41900"
"In post","2023","National Crime Agency","South West (England)","Heterosexual / straight","375","360","40270","38640"
"In post","2023","National Crime Agency","South West (England)","LGBO","30","30","37540","36040"
"In post","2023","National Crime Agency","South West (England)","Undeclared","25","25","[c]","[c]"
"In post","2023","National Crime Agency","South West (England)","Unknown","45","40","37130","38640"
"In post","2023","National Crime Agency","Unknown","Heterosexual / straight","70","65","47650","47380"
"In post","2023","National Crime Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","National Crime Agency","Unknown","Undeclared","5","5","[c]","[c]"
"In post","2023","National Crime Agency","Unknown","Unknown","25","25","[c]","[c]"
"In post","2023","National Crime Agency","Wales","Heterosexual / straight","50","50","42950","39540"
"In post","2023","National Crime Agency","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","National Crime Agency","Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","National Crime Agency","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","National Crime Agency","West Midlands (England)","Heterosexual / straight","420","405","40880","38640"
"In post","2023","National Crime Agency","West Midlands (England)","LGBO","20","20","[c]","[c]"
"In post","2023","National Crime Agency","West Midlands (England)","Undeclared","30","30","39270","38310"
"In post","2023","National Crime Agency","West Midlands (England)","Unknown","55","50","41970","41180"
"In post","2023","National Crime Agency","Yorkshire and The Humber","Heterosexual / straight","190","185","41110","38420"
"In post","2023","National Crime Agency","Yorkshire and The Humber","LGBO","10","10","[c]","[c]"
"In post","2023","National Crime Agency","Yorkshire and The Humber","Undeclared","15","15","[c]","[c]"
"In post","2023","National Crime Agency","Yorkshire and The Humber","Unknown","45","45","42140","41630"
"In post","2023","Northern Ireland Office","London","Heterosexual / straight","50","50","55670","55720"
"In post","2023","Northern Ireland Office","London","LGBO","10","10","[c]","[c]"
"In post","2023","Northern Ireland Office","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Northern Ireland Office","London","Unknown","25","25","[c]","[c]"
"In post","2023","Northern Ireland Office","Northern Ireland","Heterosexual / straight","50","50","38800","37680"
"In post","2023","Northern Ireland Office","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Northern Ireland Office","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Northern Ireland Office","Northern Ireland","Unknown","20","20","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","Heterosexual / straight","190","180","51280","52750"
"In post","2023","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","LGBO","10","10","[c]","[c]"
