"Status","Year","Function_of_post","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Security","Yorkshire and The Humber","Female","345","320","31880","28120"
"In post","2023","Security","Yorkshire and The Humber","Male","585","565","33280","32640"
"In post","2023","Unknown","East Midlands (England)","Female","30","25","[c]","[c]"
"In post","2023","Unknown","East Midlands (England)","Male","15","15","[c]","[c]"
"In post","2023","Unknown","East of England","Female","15","15","[c]","[c]"
"In post","2023","Unknown","East of England","Male","15","15","[c]","[c]"
"In post","2023","Unknown","London","Female","1220","1180","42630","34790"
"In post","2023","Unknown","London","Male","700","690","43620","39150"
"In post","2023","Unknown","North East (England)","Female","50","45","37420","37710"
"In post","2023","Unknown","North East (England)","Male","40","40","36680","36180"
"In post","2023","Unknown","North West (England)","Female","105","100","37090","30130"
"In post","2023","Unknown","North West (England)","Male","80","80","35080","30130"
"In post","2023","Unknown","Northern Ireland","Female","30","30","[c]","[c]"
"In post","2023","Unknown","Northern Ireland","Male","30","30","40200","37680"
"In post","2023","Unknown","Overseas","Female","40","40","61190","60080"
"In post","2023","Unknown","Overseas","Male","25","25","[c]","[c]"
"In post","2023","Unknown","Scotland","Female","9890","9310","41040","34730"
"In post","2023","Unknown","Scotland","Male","7800","7645","42040","37350"
"In post","2023","Unknown","South East (England)","Female","215","200","39240","39890"
"In post","2023","Unknown","South East (England)","Male","525","510","43950","40750"
"In post","2023","Unknown","South West (England)","Female","545","520","41190","39890"
"In post","2023","Unknown","South West (England)","Male","1155","1130","42770","39890"
"In post","2023","Unknown","Unknown","Female","180","180","38140","36860"
"In post","2023","Unknown","Unknown","Male","1535","1535","42370","40530"
"In post","2023","Unknown","Wales","Female","3595","3335","42400","39690"
"In post","2023","Unknown","Wales","Male","2410","2340","45230","39690"
"In post","2023","Unknown","West Midlands (England)","Female","115","110","39220","37710"
"In post","2023","Unknown","West Midlands (England)","Male","50","45","42160","37710"
"In post","2023","Unknown","Yorkshire and The Humber","Female","255","240","39260","38470"
"In post","2023","Unknown","Yorkshire and The Humber","Male","165","165","40160","34700"
"Leaver CS","2023","Analysis","East Midlands (England)","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","East Midlands (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","East of England","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","East of England","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","London","Female","155","[c]","39740","36170"
"Leaver CS","2023","Analysis","London","Male","215","[c]","40610","33570"
"Leaver CS","2023","Analysis","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","North East (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","North West (England)","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","North West (England)","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Scotland","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Scotland","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","South East (England)","Female","40","[c]","33490","31460"
"Leaver CS","2023","Analysis","South East (England)","Male","90","[c]","35510","35510"
"Leaver CS","2023","Analysis","South West (England)","Female","40","[c]","32680","30650"
"Leaver CS","2023","Analysis","South West (England)","Male","100","[c]","35600","30650"
"Leaver CS","2023","Analysis","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Wales","Female","35","[c]","30590","27570"
"Leaver CS","2023","Analysis","Wales","Male","60","[c]","29570","19860"
"Leaver CS","2023","Analysis","West Midlands (England)","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","West Midlands (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Yorkshire and The Humber","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Yorkshire and The Humber","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","East Midlands (England)","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","East Midlands (England)","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","East of England","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","East of England","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","London","Female","125","[c]","56510","54690"
"Leaver CS","2023","Commercial","London","Male","105","[c]","63350","56000"
"Leaver CS","2023","Commercial","North East (England)","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","North East (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","North West (England)","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","North West (England)","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Scotland","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Scotland","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","South East (England)","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","South East (England)","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","South West (England)","Female","65","[c]","41490","35490"
"Leaver CS","2023","Commercial","South West (England)","Male","75","[c]","47140","42620"
"Leaver CS","2023","Commercial","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Wales","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Wales","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","West Midlands (England)","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","West Midlands (England)","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Yorkshire and The Humber","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Yorkshire and The Humber","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Communications","East Midlands (England)","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Communications","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","East of England","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Communications","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","London","Female","175","[c]","44340","41780"
"Leaver CS","2023","Communications","London","Male","125","[c]","47030","40910"
"Leaver CS","2023","Communications","North East (England)","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Communications","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","North West (England)","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Communications","North West (England)","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Scotland","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","South East (England)","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Communications","South East (England)","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Communications","South West (England)","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Communications","South West (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Wales","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Wales","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Communications","West Midlands (England)","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Communications","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Yorkshire and The Humber","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","East Midlands (England)","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","East Midlands (England)","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","East of England","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","East of England","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","London","Female","95","[c]","34770","32520"
"Leaver CS","2023","Counter Fraud","London","Male","125","[c]","41230","39000"
"Leaver CS","2023","Counter Fraud","North East (England)","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","North East (England)","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","North West (England)","Female","60","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","North West (England)","Male","70","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Northern Ireland","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Scotland","Female","65","[c]","25700","24680"
"Leaver CS","2023","Counter Fraud","Scotland","Male","60","[c]","25290","21690"
"Leaver CS","2023","Counter Fraud","South East (England)","Female","45","[c]","27500","28120"
"Leaver CS","2023","Counter Fraud","South East (England)","Male","35","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","South West (England)","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","South West (England)","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Wales","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Wales","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","West Midlands (England)","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","West Midlands (England)","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Yorkshire and The Humber","Female","35","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Yorkshire and The Humber","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Debt","East Midlands (England)","Female","35","[c]","[c]","[c]"
"Leaver CS","2023","Debt","East Midlands (England)","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Debt","East of England","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Debt","East of England","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Debt","London","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Debt","London","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Debt","North East (England)","Female","70","[c]","22100","21690"
"Leaver CS","2023","Debt","North East (England)","Male","40","[c]","[c]","[c]"
"Leaver CS","2023","Debt","North West (England)","Female","35","[c]","[c]","[c]"
"Leaver CS","2023","Debt","North West (England)","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Scotland","Female","90","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Scotland","Male","65","[c]","[c]","[c]"
"Leaver CS","2023","Debt","South East (England)","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Debt","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","South West (England)","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Debt","South West (England)","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Wales","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Wales","Male","45","[c]","[c]","[c]"
"Leaver CS","2023","Debt","West Midlands (England)","Female","130","[c]","21790","21690"
"Leaver CS","2023","Debt","West Midlands (England)","Male","70","[c]","22010","21690"
"Leaver CS","2023","Debt","Yorkshire and The Humber","Female","65","[c]","22560","21690"
"Leaver CS","2023","Debt","Yorkshire and The Humber","Male","35","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","East Midlands (England)","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","East Midlands (England)","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","East of England","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","East of England","Male","60","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","London","Female","260","[c]","48770","45630"
"Leaver CS","2023","Digital, Data & Technology","London","Male","395","[c]","50370","51330"
"Leaver CS","2023","Digital, Data & Technology","North East (England)","Female","50","[c]","39210","38470"
"Leaver CS","2023","Digital, Data & Technology","North East (England)","Male","110","[c]","45300","41480"
"Leaver CS","2023","Digital, Data & Technology","North West (England)","Female","90","[c]","42320","38470"
"Leaver CS","2023","Digital, Data & Technology","North West (England)","Male","190","[c]","45540","40670"
"Leaver CS","2023","Digital, Data & Technology","Northern Ireland","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Scotland","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Scotland","Male","50","[c]","37820","33990"
"Leaver CS","2023","Digital, Data & Technology","South East (England)","Female","50","[c]","34760","31270"
"Leaver CS","2023","Digital, Data & Technology","South East (England)","Male","85","[c]","38540","35390"
"Leaver CS","2023","Digital, Data & Technology","South West (England)","Female","105","[c]","36900","36720"
"Leaver CS","2023","Digital, Data & Technology","South West (England)","Male","230","[c]","39240","37440"
"Leaver CS","2023","Digital, Data & Technology","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Wales","Female","50","[c]","37950","37690"
"Leaver CS","2023","Digital, Data & Technology","Wales","Male","115","[c]","41020","37690"
"Leaver CS","2023","Digital, Data & Technology","West Midlands (England)","Female","45","[c]","45880","48710"
"Leaver CS","2023","Digital, Data & Technology","West Midlands (England)","Male","75","[c]","39710","34300"
"Leaver CS","2023","Digital, Data & Technology","Yorkshire and The Humber","Female","50","[c]","42510","38200"
"Leaver CS","2023","Digital, Data & Technology","Yorkshire and The Humber","Male","95","[c]","45860","40480"
"Leaver CS","2023","Finance","East Midlands (England)","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Finance","East Midlands (England)","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Finance","East of England","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Finance","East of England","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Finance","London","Female","115","[c]","47030","43570"
"Leaver CS","2023","Finance","London","Male","125","[c]","48590","43760"
"Leaver CS","2023","Finance","North East (England)","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Finance","North East (England)","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Finance","North West (England)","Female","40","[c]","37660","34170"
"Leaver CS","2023","Finance","North West (England)","Male","35","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Scotland","Female","40","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Scotland","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","Finance","South East (England)","Female","45","[c]","37520","34300"
"Leaver CS","2023","Finance","South East (England)","Male","55","[c]","44180","40290"
"Leaver CS","2023","Finance","South West (England)","Female","55","[c]","38790","33470"
"Leaver CS","2023","Finance","South West (England)","Male","60","[c]","39990","35550"
"Leaver CS","2023","Finance","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Wales","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Wales","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Finance","West Midlands (England)","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Finance","West Midlands (England)","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Yorkshire and The Humber","Female","35","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Yorkshire and The Humber","Male","45","[c]","38620","34080"
"Leaver CS","2023","Grants Management","East Midlands (England)","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Grants Management","East Midlands (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Grants Management","East of England","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Grants Management","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Grants Management","North East (England)","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Grants Management","North East (England)","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Grants Management","North West (England)","Female","40","[c]","23540","22150"
"Leaver CS","2023","Grants Management","North West (England)","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Grants Management","South East (England)","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Grants Management","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Grants Management","South West (England)","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Grants Management","South West (England)","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Grants Management","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Grants Management","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Grants Management","West Midlands (England)","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Grants Management","West Midlands (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Grants Management","Yorkshire and The Humber","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Grants Management","Yorkshire and The Humber","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","East Midlands (England)","Female","45","[c]","27190","27030"
"Leaver CS","2023","Human Resources","East Midlands (England)","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","East of England","Female","45","[c]","26370","22840"
"Leaver CS","2023","Human Resources","East of England","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","London","Female","190","[c]","46110","41580"
"Leaver CS","2023","Human Resources","London","Male","90","[c]","51730","44730"
"Leaver CS","2023","Human Resources","North East (England)","Female","40","[c]","28470","24350"
"Leaver CS","2023","Human Resources","North East (England)","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","North West (England)","Female","90","[c]","30950","28120"
"Leaver CS","2023","Human Resources","North West (England)","Male","40","[c]","34480","32650"
"Leaver CS","2023","Human Resources","Northern Ireland","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Northern Ireland","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Overseas","Female","40","[c]","50130","48580"
"Leaver CS","2023","Human Resources","Overseas","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Scotland","Female","55","[c]","30390","23240"
"Leaver CS","2023","Human Resources","Scotland","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","South East (England)","Female","110","[c]","28170","23490"
"Leaver CS","2023","Human Resources","South East (England)","Male","100","[c]","35350","33300"
"Leaver CS","2023","Human Resources","South West (England)","Female","135","[c]","30670","23490"
"Leaver CS","2023","Human Resources","South West (England)","Male","90","[c]","35390","33300"
"Leaver CS","2023","Human Resources","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Wales","Female","55","[c]","34600","31060"
"Leaver CS","2023","Human Resources","Wales","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","West Midlands (England)","Female","40","[c]","31850","27000"
"Leaver CS","2023","Human Resources","West Midlands (England)","Male","60","[c]","31710","30140"
"Leaver CS","2023","Human Resources","Yorkshire and The Humber","Female","55","[c]","33690","28120"
"Leaver CS","2023","Human Resources","Yorkshire and The Humber","Male","45","[c]","30580","27600"
"Leaver CS","2023","Internal Audit","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","London","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","London","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","South East (England)","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","South East (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","West Midlands (England)","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","East Midlands (England)","Female","40","[c]","39580","38760"
"Leaver CS","2023","Legal","East Midlands (England)","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Legal","East of England","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Legal","East of England","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Legal","London","Female","260","[c]","47070","51250"
"Leaver CS","2023","Legal","London","Male","180","[c]","55030","55000"
"Leaver CS","2023","Legal","North East (England)","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Legal","North East (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Legal","North West (England)","Female","45","[c]","38470","34850"
"Leaver CS","2023","Legal","North West (England)","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Scotland","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Scotland","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Legal","South East (England)","Female","40","[c]","35530","30560"
"Leaver CS","2023","Legal","South East (England)","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Legal","South West (England)","Female","30","[c]","39290","35820"
"Leaver CS","2023","Legal","South West (England)","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Wales","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Wales","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Legal","West Midlands (England)","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","Legal","West Midlands (England)","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Yorkshire and The Humber","Female","35","[c]","38440","28850"
"Leaver CS","2023","Legal","Yorkshire and The Humber","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","No function","East Midlands (England)","Female","1040","[c]","27270","26130"
"Leaver CS","2023","No function","East Midlands (England)","Male","820","[c]","29680","27570"
"Leaver CS","2023","No function","East of England","Female","1075","[c]","30180","28120"
"Leaver CS","2023","No function","East of England","Male","860","[c]","31590","27570"
"Leaver CS","2023","No function","London","Female","3560","[c]","38570","32520"
"Leaver CS","2023","No function","London","Male","2725","[c]","42640","35660"
"Leaver CS","2023","No function","North East (England)","Female","1065","[c]","26270","22400"
"Leaver CS","2023","No function","North East (England)","Male","740","[c]","28400","22400"
"Leaver CS","2023","No function","North West (England)","Female","2300","[c]","26840","22400"
"Leaver CS","2023","No function","North West (England)","Male","1655","[c]","28200","25880"
"Leaver CS","2023","No function","Northern Ireland","Female","95","[c]","29740","22400"
"Leaver CS","2023","No function","Northern Ireland","Male","85","[c]","29080","25880"
"Leaver CS","2023","No function","Overseas","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Overseas","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","No function","Scotland","Female","1065","[c]","26790","24710"
"Leaver CS","2023","No function","Scotland","Male","915","[c]","29930","27300"
"Leaver CS","2023","No function","South East (England)","Female","1940","[c]","29130","26760"
"Leaver CS","2023","No function","South East (England)","Male","1570","[c]","30640","27370"
"Leaver CS","2023","No function","South West (England)","Female","1260","[c]","29130","27570"
"Leaver CS","2023","No function","South West (England)","Male","1270","[c]","33340","28120"
"Leaver CS","2023","No function","Unknown","Female","65","[c]","27620","27570"
"Leaver CS","2023","No function","Unknown","Male","40","[c]","29980","27610"
"Leaver CS","2023","No function","Wales","Female","1110","[c]","24780","21840"
"Leaver CS","2023","No function","Wales","Male","795","[c]","27610","22500"
"Leaver CS","2023","No function","West Midlands (England)","Female","1360","[c]","28010","25120"
"Leaver CS","2023","No function","West Midlands (England)","Male","980","[c]","29650","27140"
"Leaver CS","2023","No function","Yorkshire and The Humber","Female","1260","[c]","30570","27570"
"Leaver CS","2023","No function","Yorkshire and The Humber","Male","1065","[c]","31780","27570"
"Leaver CS","2023","Project Delivery","East Midlands (England)","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","East Midlands (England)","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","East of England","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","East of England","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","London","Female","155","[c]","46070","40940"
"Leaver CS","2023","Project Delivery","London","Male","165","[c]","51070","45500"
"Leaver CS","2023","Project Delivery","North East (England)","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","North East (England)","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","North West (England)","Female","60","[c]","38290","33820"
"Leaver CS","2023","Project Delivery","North West (England)","Male","55","[c]","42300","39590"
