"Status","Year","Age","Disability","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","60-64","Unknown","Unknown","Male","260","235","40020","36500"
"In post","2023","65+","Declared disabled","AA/AO","Female","550","400","22780","22190"
"In post","2023","65+","Declared disabled","AA/AO","Male","390","310","23180","22220"
"In post","2023","65+","Declared disabled","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared disabled","EO","Female","330","235","28950","28120"
"In post","2023","65+","Declared disabled","EO","Male","285","210","29560","28120"
"In post","2023","65+","Declared disabled","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared disabled","G6/G7","Female","30","25","61690","59590"
"In post","2023","65+","Declared disabled","G6/G7","Male","75","65","63880","61980"
"In post","2023","65+","Declared disabled","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared disabled","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared disabled","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared disabled","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared disabled","SEO/HEO","Female","145","110","38560","36990"
"In post","2023","65+","Declared disabled","SEO/HEO","Male","220","170","40230","38910"
"In post","2023","65+","Declared disabled","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared disabled","Unknown","Female","110","85","31510","29050"
"In post","2023","65+","Declared disabled","Unknown","Male","65","55","35300","32380"
"In post","2023","65+","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared non-disabled","AA/AO","Female","2085","1540","22920","22220"
"In post","2023","65+","Declared non-disabled","AA/AO","Male","1610","1330","23510","22400"
"In post","2023","65+","Declared non-disabled","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared non-disabled","EO","Female","1330","950","29120","28120"
"In post","2023","65+","Declared non-disabled","EO","Male","1140","870","29570","28120"
"In post","2023","65+","Declared non-disabled","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared non-disabled","G6/G7","Female","170","135","63780","61790"
"In post","2023","65+","Declared non-disabled","G6/G7","Male","535","420","64460","62130"
"In post","2023","65+","Declared non-disabled","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared non-disabled","SCS level","Female","25","20","[c]","[c]"
"In post","2023","65+","Declared non-disabled","SCS level","Male","45","40","111530","102110"
"In post","2023","65+","Declared non-disabled","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared non-disabled","SEO/HEO","Female","550","430","38580","37580"
"In post","2023","65+","Declared non-disabled","SEO/HEO","Male","1125","905","41030","39690"
"In post","2023","65+","Declared non-disabled","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared non-disabled","Unknown","Female","215","160","30360","29050"
"In post","2023","65+","Declared non-disabled","Unknown","Male","165","140","34070","29050"
"In post","2023","65+","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Undeclared","AA/AO","Female","205","145","23570","22520"
"In post","2023","65+","Undeclared","AA/AO","Male","230","175","24770","23230"
"In post","2023","65+","Undeclared","EO","Female","95","70","29110","28200"
"In post","2023","65+","Undeclared","EO","Male","125","100","30130","29160"
"In post","2023","65+","Undeclared","G6/G7","Female","30","25","63930","62290"
"In post","2023","65+","Undeclared","G6/G7","Male","40","30","68230","65960"
"In post","2023","65+","Undeclared","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","65+","Undeclared","SCS level","Male","15","10","[c]","[c]"
"In post","2023","65+","Undeclared","SEO/HEO","Female","60","50","38720","38080"
"In post","2023","65+","Undeclared","SEO/HEO","Male","125","105","40760","39150"
"In post","2023","65+","Undeclared","Unknown","Female","20","15","[c]","[c]"
"In post","2023","65+","Undeclared","Unknown","Male","10","10","[c]","[c]"
"In post","2023","65+","Unknown","AA/AO","Female","335","250","23220","22520"
"In post","2023","65+","Unknown","AA/AO","Male","395","320","23980","22520"
"In post","2023","65+","Unknown","EO","Female","140","110","29950","29730"
"In post","2023","65+","Unknown","EO","Male","180","135","31040","29730"
"In post","2023","65+","Unknown","G6/G7","Female","55","45","65300","63960"
"In post","2023","65+","Unknown","G6/G7","Male","120","95","62710","61580"
"In post","2023","65+","Unknown","SCS level","Female","10","10","[c]","[c]"
"In post","2023","65+","Unknown","SCS level","Male","15","10","[c]","[c]"
"In post","2023","65+","Unknown","SEO/HEO","Female","95","75","40410","38330"
"In post","2023","65+","Unknown","SEO/HEO","Male","235","185","41890","42060"
"In post","2023","65+","Unknown","Unknown","Female","40","30","29800","29050"
"In post","2023","65+","Unknown","Unknown","Male","65","50","36620","32550"
"In post","2023","Unknown","Declared disabled","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared disabled","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared disabled","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared disabled","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared disabled","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared disabled","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared disabled","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared disabled","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared disabled","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared disabled","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared disabled","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared disabled","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared disabled","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared disabled","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared disabled","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared disabled","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared disabled","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared non-disabled","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared non-disabled","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared non-disabled","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared non-disabled","EO","Female","5","5","[c]","[c]"
"In post","2023","Unknown","Declared non-disabled","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared non-disabled","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared non-disabled","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared non-disabled","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared non-disabled","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared non-disabled","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared non-disabled","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared non-disabled","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared non-disabled","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared non-disabled","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared non-disabled","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared non-disabled","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared non-disabled","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Undeclared","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Undeclared","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Undeclared","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Undeclared","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Undeclared","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Undeclared","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Undeclared","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Undeclared","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Undeclared","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Undeclared","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","SEO/HEO","Female","5","5","[c]","[c]"
"In post","2023","Unknown","Unknown","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","AA/AO","Female","35","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","AA/AO","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Undeclared","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Undeclared","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Undeclared","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Undeclared","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Undeclared","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Undeclared","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","AA/AO","Female","55","[c]","22090","21780"
"Leaver CS","2023","16-19","Unknown","AA/AO","Male","40","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Unknown","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","AA/AO","Female","200","[c]","22130","21690"
"Leaver CS","2023","20-29","Declared disabled","AA/AO","Male","150","[c]","21810","21690"
"Leaver CS","2023","20-29","Declared disabled","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","EO","Female","125","[c]","27590","27850"
"Leaver CS","2023","20-29","Declared disabled","EO","Male","75","[c]","27500","27570"
"Leaver CS","2023","20-29","Declared disabled","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","SEO/HEO","Female","85","[c]","34360","33990"
"Leaver CS","2023","20-29","Declared disabled","SEO/HEO","Male","50","[c]","36590","34000"
"Leaver CS","2023","20-29","Declared disabled","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Unknown","Female","45","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Unknown","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared non-disabled","AA/AO","Female","1520","[c]","22140","21780"
"Leaver CS","2023","20-29","Declared non-disabled","AA/AO","Male","1305","[c]","22530","21690"
"Leaver CS","2023","20-29","Declared non-disabled","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared non-disabled","EO","Female","845","[c]","28090","27960"
"Leaver CS","2023","20-29","Declared non-disabled","EO","Male","590","[c]","28080","27670"
"Leaver CS","2023","20-29","Declared non-disabled","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared non-disabled","G6/G7","Female","115","[c]","54160","53880"
"Leaver CS","2023","20-29","Declared non-disabled","G6/G7","Male","100","[c]","55510","54200"
"Leaver CS","2023","20-29","Declared non-disabled","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared non-disabled","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared non-disabled","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared non-disabled","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared non-disabled","SEO/HEO","Female","625","[c]","35840","34550"
"Leaver CS","2023","20-29","Declared non-disabled","SEO/HEO","Male","570","[c]","36060","34550"
"Leaver CS","2023","20-29","Declared non-disabled","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared non-disabled","Unknown","Female","265","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared non-disabled","Unknown","Male","70","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","AA/AO","Female","85","[c]","21760","21690"
"Leaver CS","2023","20-29","Undeclared","AA/AO","Male","70","[c]","22500","21840"
"Leaver CS","2023","20-29","Undeclared","EO","Female","50","[c]","28300","28120"
"Leaver CS","2023","20-29","Undeclared","EO","Male","35","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","SEO/HEO","Female","35","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","SEO/HEO","Male","50","[c]","36860","35650"
"Leaver CS","2023","20-29","Undeclared","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","AA/AO","Female","1170","[c]","22480","22020"
"Leaver CS","2023","20-29","Unknown","AA/AO","Male","1040","[c]","22610","22180"
"Leaver CS","2023","20-29","Unknown","EO","Female","420","[c]","28050","28120"
"Leaver CS","2023","20-29","Unknown","EO","Male","400","[c]","27560","27400"
"Leaver CS","2023","20-29","Unknown","G6/G7","Female","70","[c]","56570","54970"
"Leaver CS","2023","20-29","Unknown","G6/G7","Male","65","[c]","56390","54700"
"Leaver CS","2023","20-29","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","SEO/HEO","Female","465","[c]","34970","33790"
"Leaver CS","2023","20-29","Unknown","SEO/HEO","Male","450","[c]","35270","34260"
"Leaver CS","2023","20-29","Unknown","Unknown","Female","145","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Unknown","Male","95","[c]","28640","29860"
"Leaver CS","2023","30-39","Declared disabled","AA/AO","Female","130","[c]","22020","21690"
"Leaver CS","2023","30-39","Declared disabled","AA/AO","Male","100","[c]","23200","22220"
"Leaver CS","2023","30-39","Declared disabled","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared disabled","EO","Female","100","[c]","28580","28120"
"Leaver CS","2023","30-39","Declared disabled","EO","Male","80","[c]","28460","27820"
"Leaver CS","2023","30-39","Declared disabled","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared disabled","G6/G7","Female","50","[c]","58900","56430"
"Leaver CS","2023","30-39","Declared disabled","G6/G7","Male","40","[c]","56750","56340"
"Leaver CS","2023","30-39","Declared disabled","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared disabled","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared disabled","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared disabled","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared disabled","SEO/HEO","Female","90","[c]","37380","37420"
"Leaver CS","2023","30-39","Declared disabled","SEO/HEO","Male","65","[c]","36490","35550"
"Leaver CS","2023","30-39","Declared disabled","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared disabled","Unknown","Female","50","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared disabled","Unknown","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared non-disabled","AA/AO","Female","805","[c]","22090","21780"
"Leaver CS","2023","30-39","Declared non-disabled","AA/AO","Male","810","[c]","23030","21780"
"Leaver CS","2023","30-39","Declared non-disabled","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared non-disabled","EO","Female","605","[c]","28370","27570"
"Leaver CS","2023","30-39","Declared non-disabled","EO","Male","495","[c]","28470","28100"
"Leaver CS","2023","30-39","Declared non-disabled","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared non-disabled","G6/G7","Female","360","[c]","57020","54700"
"Leaver CS","2023","30-39","Declared non-disabled","G6/G7","Male","440","[c]","58680","56340"
"Leaver CS","2023","30-39","Declared non-disabled","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared non-disabled","SCS level","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared non-disabled","SCS level","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared non-disabled","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared non-disabled","SEO/HEO","Female","695","[c]","37880","37700"
"Leaver CS","2023","30-39","Declared non-disabled","SEO/HEO","Male","700","[c]","38370","38470"
"Leaver CS","2023","30-39","Declared non-disabled","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared non-disabled","Unknown","Female","175","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared non-disabled","Unknown","Male","75","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Undeclared","AA/AO","Female","60","[c]","21920","21690"
"Leaver CS","2023","30-39","Undeclared","AA/AO","Male","70","[c]","23620","21840"
"Leaver CS","2023","30-39","Undeclared","EO","Female","40","[c]","28020","28020"
"Leaver CS","2023","30-39","Undeclared","EO","Male","50","[c]","28660","28120"
"Leaver CS","2023","30-39","Undeclared","G6/G7","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Undeclared","G6/G7","Male","35","[c]","56330","55570"
"Leaver CS","2023","30-39","Undeclared","SCS level","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Undeclared","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Undeclared","SEO/HEO","Female","50","[c]","37100","37420"
"Leaver CS","2023","30-39","Undeclared","SEO/HEO","Male","60","[c]","39030","39860"
"Leaver CS","2023","30-39","Undeclared","Unknown","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Undeclared","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","AA/AO","Female","485","[c]","22710","22180"
"Leaver CS","2023","30-39","Unknown","AA/AO","Male","490","[c]","24150","22400"
"Leaver CS","2023","30-39","Unknown","EO","Female","230","[c]","29130","28120"
"Leaver CS","2023","30-39","Unknown","EO","Male","255","[c]","29030","28120"
"Leaver CS","2023","30-39","Unknown","G6/G7","Female","230","[c]","59320","57430"
"Leaver CS","2023","30-39","Unknown","G6/G7","Male","275","[c]","58790","55550"
"Leaver CS","2023","30-39","Unknown","SCS level","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","SCS level","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","SEO/HEO","Female","350","[c]","37930","37920"
"Leaver CS","2023","30-39","Unknown","SEO/HEO","Male","345","[c]","38290","38780"
"Leaver CS","2023","30-39","Unknown","Unknown","Female","100","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Unknown","Male","70","[c]","39840","38090"
"Leaver CS","2023","40-49","Declared disabled","AA/AO","Female","135","[c]","22140","21690"
"Leaver CS","2023","40-49","Declared disabled","AA/AO","Male","95","[c]","23690","21690"
"Leaver CS","2023","40-49","Declared disabled","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","EO","Female","100","[c]","28570","27980"
"Leaver CS","2023","40-49","Declared disabled","EO","Male","85","[c]","28590","27570"
"Leaver CS","2023","40-49","Declared disabled","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","G6/G7","Female","40","[c]","62690","63730"
"Leaver CS","2023","40-49","Declared disabled","G6/G7","Male","40","[c]","60800","60500"
"Leaver CS","2023","40-49","Declared disabled","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","SCS level","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","SCS level","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","SEO/HEO","Female","80","[c]","39050","38720"
"Leaver CS","2023","40-49","Declared disabled","SEO/HEO","Male","60","[c]","38100","37540"
"Leaver CS","2023","40-49","Declared disabled","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Unknown","Female","40","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Unknown","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","AA/AO","Female","650","[c]","22160","21690"
"Leaver CS","2023","40-49","Declared non-disabled","AA/AO","Male","460","[c]","22630","21690"
"Leaver CS","2023","40-49","Declared non-disabled","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","EO","Female","535","[c]","28530","28120"
"Leaver CS","2023","40-49","Declared non-disabled","EO","Male","340","[c]","28340","27570"
"Leaver CS","2023","40-49","Declared non-disabled","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","G6/G7","Female","340","[c]","60360","58560"
"Leaver CS","2023","40-49","Declared non-disabled","G6/G7","Male","325","[c]","63190","63080"
"Leaver CS","2023","40-49","Declared non-disabled","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","SCS level","Female","65","[c]","88410","83420"
"Leaver CS","2023","40-49","Declared non-disabled","SCS level","Male","70","[c]","96570","93420"
"Leaver CS","2023","40-49","Declared non-disabled","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","SEO/HEO","Female","450","[c]","38370","38390"
"Leaver CS","2023","40-49","Declared non-disabled","SEO/HEO","Male","370","[c]","39570","39380"
