"Status","Year","Disability","Region_ITL2","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Declared disabled","Cheshire","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Cheshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Cheshire","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Cheshire","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Cheshire","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Cheshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Cornwall and Isles of Scilly","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Cornwall and Isles of Scilly","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Cornwall and Isles of Scilly","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Cornwall and Isles of Scilly","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Cornwall and Isles of Scilly","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Cornwall and Isles of Scilly","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Cornwall and Isles of Scilly","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Cornwall and Isles of Scilly","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Cornwall and Isles of Scilly","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Cornwall and Isles of Scilly","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Cornwall and Isles of Scilly","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Cornwall and Isles of Scilly","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Cornwall and Isles of Scilly","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Cornwall and Isles of Scilly","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Cornwall and Isles of Scilly","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Cumbria","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Cumbria","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Cumbria","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Cumbria","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Cumbria","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Cumbria","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Cumbria","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Cumbria","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Cumbria","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Cumbria","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Cumbria","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Cumbria","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Cumbria","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Cumbria","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Cumbria","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Cumbria","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Cumbria","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Cumbria","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Derbyshire and Nottinghamshire","AA/AO","Female","35","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Derbyshire and Nottinghamshire","AA/AO","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Derbyshire and Nottinghamshire","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Derbyshire and Nottinghamshire","EO","Female","35","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Derbyshire and Nottinghamshire","EO","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Derbyshire and Nottinghamshire","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Derbyshire and Nottinghamshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Derbyshire and Nottinghamshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Derbyshire and Nottinghamshire","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Derbyshire and Nottinghamshire","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Derbyshire and Nottinghamshire","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Derbyshire and Nottinghamshire","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Derbyshire and Nottinghamshire","SEO/HEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Derbyshire and Nottinghamshire","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Derbyshire and Nottinghamshire","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Derbyshire and Nottinghamshire","Unknown","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Derbyshire and Nottinghamshire","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Derbyshire and Nottinghamshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Devon","AA/AO","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Devon","AA/AO","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Devon","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Devon","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Devon","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Devon","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Devon","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Devon","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Devon","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Devon","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Devon","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Devon","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Devon","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Devon","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Devon","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Devon","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Devon","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Devon","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Dorset and Somerset","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Dorset and Somerset","AA/AO","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Dorset and Somerset","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Dorset and Somerset","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Dorset and Somerset","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Dorset and Somerset","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Dorset and Somerset","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Dorset and Somerset","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Dorset and Somerset","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Dorset and Somerset","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Dorset and Somerset","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Dorset and Somerset","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Dorset and Somerset","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Dorset and Somerset","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Dorset and Somerset","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Dorset and Somerset","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Dorset and Somerset","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Dorset and Somerset","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","East Anglia","AA/AO","Female","40","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","East Anglia","AA/AO","Male","35","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","East Anglia","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","East Anglia","EO","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","East Anglia","EO","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","East Anglia","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","East Anglia","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","East Anglia","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","East Anglia","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","East Anglia","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","East Anglia","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","East Anglia","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","East Anglia","SEO/HEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","East Anglia","SEO/HEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","East Anglia","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","East Anglia","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","East Anglia","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","East Anglia","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","East Wales","AA/AO","Female","45","[c]","21680","21690"
"Leaver CS","2023","Declared disabled","East Wales","AA/AO","Male","35","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","East Wales","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","East Wales","EO","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","East Wales","EO","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","East Wales","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","East Wales","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","East Wales","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","East Wales","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","East Wales","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","East Wales","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","East Wales","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","East Wales","SEO/HEO","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","East Wales","SEO/HEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","East Wales","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","East Wales","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","East Wales","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","East Wales","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","East Yorkshire and Northern Lincolnshire","AA/AO","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","East Yorkshire and Northern Lincolnshire","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","East Yorkshire and Northern Lincolnshire","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","East Yorkshire and Northern Lincolnshire","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","East Yorkshire and Northern Lincolnshire","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","East Yorkshire and Northern Lincolnshire","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","East Yorkshire and Northern Lincolnshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","East Yorkshire and Northern Lincolnshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","East Yorkshire and Northern Lincolnshire","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","East Yorkshire and Northern Lincolnshire","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","East Yorkshire and Northern Lincolnshire","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","East Yorkshire and Northern Lincolnshire","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","East Yorkshire and Northern Lincolnshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","East Yorkshire and Northern Lincolnshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","East Yorkshire and Northern Lincolnshire","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","East Yorkshire and Northern Lincolnshire","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","East Yorkshire and Northern Lincolnshire","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","East Yorkshire and Northern Lincolnshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Eastern Scotland","AA/AO","Female","35","[c]","23290","21690"
"Leaver CS","2023","Declared disabled","Eastern Scotland","AA/AO","Male","35","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Eastern Scotland","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Eastern Scotland","EO","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Eastern Scotland","EO","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Eastern Scotland","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Eastern Scotland","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Eastern Scotland","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Eastern Scotland","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Eastern Scotland","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Eastern Scotland","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Eastern Scotland","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Eastern Scotland","SEO/HEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Eastern Scotland","SEO/HEO","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Eastern Scotland","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Essex","AA/AO","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Essex","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Essex","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Essex","EO","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Essex","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Essex","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Essex","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Essex","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Essex","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Essex","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Essex","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Essex","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Essex","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Essex","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Essex","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Essex","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Essex","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Essex","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Female","45","[c]","21610","21690"
"Leaver CS","2023","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Female","40","[c]","28340","27570"
"Leaver CS","2023","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Male","35","[c]","28660","27570"
"Leaver CS","2023","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Female","35","[c]","36820","36400"
"Leaver CS","2023","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Male","50","[c]","39140","40400"
"Leaver CS","2023","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Greater Manchester","AA/AO","Female","70","[c]","21390","21500"
"Leaver CS","2023","Declared disabled","Greater Manchester","AA/AO","Male","40","[c]","21040","21590"
"Leaver CS","2023","Declared disabled","Greater Manchester","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Greater Manchester","EO","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Greater Manchester","EO","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Greater Manchester","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Greater Manchester","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Greater Manchester","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Greater Manchester","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Greater Manchester","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Greater Manchester","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Greater Manchester","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Greater Manchester","SEO/HEO","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Greater Manchester","SEO/HEO","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Greater Manchester","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Greater Manchester","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Greater Manchester","Unknown","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Greater Manchester","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Hampshire and Isle of Wight","AA/AO","Female","50","[c]","21910","21260"
"Leaver CS","2023","Declared disabled","Hampshire and Isle of Wight","AA/AO","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Hampshire and Isle of Wight","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Hampshire and Isle of Wight","EO","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Hampshire and Isle of Wight","EO","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Hampshire and Isle of Wight","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Hampshire and Isle of Wight","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Hampshire and Isle of Wight","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Hampshire and Isle of Wight","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Hampshire and Isle of Wight","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Hampshire and Isle of Wight","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Hampshire and Isle of Wight","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Hampshire and Isle of Wight","SEO/HEO","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Hampshire and Isle of Wight","SEO/HEO","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Hampshire and Isle of Wight","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Hampshire and Isle of Wight","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Hampshire and Isle of Wight","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Hampshire and Isle of Wight","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Herefordshire, Worcestershire and Warwickshire","AA/AO","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Herefordshire, Worcestershire and Warwickshire","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Herefordshire, Worcestershire and Warwickshire","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Herefordshire, Worcestershire and Warwickshire","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Herefordshire, Worcestershire and Warwickshire","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Herefordshire, Worcestershire and Warwickshire","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Herefordshire, Worcestershire and Warwickshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Herefordshire, Worcestershire and Warwickshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Herefordshire, Worcestershire and Warwickshire","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Herefordshire, Worcestershire and Warwickshire","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Herefordshire, Worcestershire and Warwickshire","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Herefordshire, Worcestershire and Warwickshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Highlands and Islands","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Highlands and Islands","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Highlands and Islands","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Highlands and Islands","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Highlands and Islands","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Highlands and Islands","EO","Unknown","[c]","[c]","[c]","[c]"
