"Status","Year","Parent_department","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","UK Export Finance","London","Female","30","[c]","48080","42000"
"Leaver CS","2023","UK Export Finance","London","Male","40","[c]","57470","42500"
"Leaver CS","2023","UK Export Finance","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","London","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","London","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","Outside London","Female","325","[c]","27640","21200"
"Leaver CS","2023","UK Statistics Authority","Outside London","Male","335","[c]","30610","22860"
"Leaver CS","2023","UK Supreme Court","London","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","UK Supreme Court","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","Outside London","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","Outside London","Female","120","[c]","38570","31210"
"Leaver CS","2023","Welsh Government","Outside London","Male","90","[c]","46070","41980"
"Leaver Dept.","2023","Attorney General's Departments","London","Female","115","[c]","46070","42430"
"Leaver Dept.","2023","Attorney General's Departments","London","Male","70","[c]","48680","51830"
"Leaver Dept.","2023","Attorney General's Departments","Outside London","Female","65","[c]","34130","30550"
"Leaver Dept.","2023","Attorney General's Departments","Outside London","Male","35","[c]","43730","40520"
"Leaver Dept.","2023","Cabinet Office","London","Female","695","[c]","42240","35390"
"Leaver Dept.","2023","Cabinet Office","London","Male","555","[c]","44380","35650"
"Leaver Dept.","2023","Cabinet Office","Outside London","Female","225","[c]","35780","32960"
"Leaver Dept.","2023","Cabinet Office","Outside London","Male","170","[c]","36050","33020"
"Leaver Dept.","2023","Cabinet Office","Unknown","Female","30","[c]","33660","32000"
"Leaver Dept.","2023","Cabinet Office","Unknown","Male","35","[c]","36370","32000"
"Leaver Dept.","2023","Chancellor's other departments","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Chancellor's other departments","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Chancellor's other departments","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Chancellor's other departments","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Charity Commission","London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Charity Commission","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Charity Commission","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Charity Commission","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Competition and Markets Authority","London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Competition and Markets Authority","London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Competition and Markets Authority","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Competition and Markets Authority","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy","London","Female","255","[c]","44680","40050"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy","London","Male","235","[c]","44940","40050"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy","Outside London","Female","120","[c]","32420","28910"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy","Outside London","Male","95","[c]","37470","31000"
"Leaver Dept.","2023","Department for Digital, Culture, Media and Sport","London","Female","125","[c]","44610","38020"
"Leaver Dept.","2023","Department for Digital, Culture, Media and Sport","London","Male","120","[c]","46440","39620"
"Leaver Dept.","2023","Department for Education","London","Female","130","[c]","46830","41440"
"Leaver Dept.","2023","Department for Education","London","Male","60","[c]","52850","46600"
"Leaver Dept.","2023","Department for Education","Outside London","Female","210","[c]","39920","37590"
"Leaver Dept.","2023","Department for Education","Outside London","Male","140","[c]","41920","37720"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs","London","Female","140","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs","London","Male","105","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs","Outside London","Female","205","[c]","27300","24920"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs","Outside London","Male","135","[c]","27250","25130"
"Leaver Dept.","2023","Department for International Trade","London","Female","100","[c]","41950","38160"
"Leaver Dept.","2023","Department for International Trade","London","Male","90","[c]","44190","38520"
"Leaver Dept.","2023","Department for International Trade","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for International Trade","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for International Trade","Overseas","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for International Trade","Overseas","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities","London","Female","170","[c]","43390","39600"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities","London","Male","140","[c]","45170","39600"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities","Outside London","Female","95","[c]","37950","35400"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities","Outside London","Male","55","[c]","38770","36340"
"Leaver Dept.","2023","Department for Transport","London","Female","90","[c]","43000","39110"
"Leaver Dept.","2023","Department for Transport","London","Male","105","[c]","47710","42890"
"Leaver Dept.","2023","Department for Transport","Outside London","Female","205","[c]","29940","27260"
"Leaver Dept.","2023","Department for Transport","Outside London","Male","195","[c]","32140","27450"
"Leaver Dept.","2023","Department for Work and Pensions","London","Female","270","[c]","37190","32520"
"Leaver Dept.","2023","Department for Work and Pensions","London","Male","165","[c]","38750","32520"
"Leaver Dept.","2023","Department for Work and Pensions","Outside London","Female","1370","[c]","28510","28120"
"Leaver Dept.","2023","Department for Work and Pensions","Outside London","Male","895","[c]","29150","28120"
"Leaver Dept.","2023","Department for Work and Pensions","Unknown","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Unknown","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care","London","Female","245","[c]","44710","40650"
"Leaver Dept.","2023","Department of Health and Social Care","London","Male","155","[c]","49260","41870"
"Leaver Dept.","2023","Department of Health and Social Care","Outside London","Female","135","[c]","37600","31320"
"Leaver Dept.","2023","Department of Health and Social Care","Outside London","Male","70","[c]","43980","37490"
"Leaver Dept.","2023","Department of Health and Social Care","Unknown","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care","Unknown","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Estyn","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Estyn","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Food Standards Agency","London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Food Standards Agency","London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Food Standards Agency","Outside London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Food Standards Agency","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Foreign, Commonwealth and Development Office","London","Female","75","[c]","[c]","[c]"
"Leaver Dept.","2023","Foreign, Commonwealth and Development Office","London","Male","80","[c]","[c]","[c]"
"Leaver Dept.","2023","Foreign, Commonwealth and Development Office","Outside London","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Foreign, Commonwealth and Development Office","Outside London","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Foreign, Commonwealth and Development Office","Overseas","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Foreign, Commonwealth and Development Office","Overseas","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs","London","Female","135","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs","London","Male","135","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs","Outside London","Female","630","[c]","29530","22520"
"Leaver Dept.","2023","HM Revenue and Customs","Outside London","Male","520","[c]","27550","25510"
"Leaver Dept.","2023","HM Treasury","London","Female","120","[c]","46180","39050"
"Leaver Dept.","2023","HM Treasury","London","Male","130","[c]","49730","39260"
"Leaver Dept.","2023","HM Treasury","Outside London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Treasury","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","London","Female","375","[c]","45600","42170"
"Leaver Dept.","2023","Home Office","London","Male","275","[c]","45780","42010"
"Leaver Dept.","2023","Home Office","Outside London","Female","295","[c]","30350","26750"
"Leaver Dept.","2023","Home Office","Outside London","Male","250","[c]","30250","26600"
"Leaver Dept.","2023","Home Office","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","London","Female","85","[c]","46160","45370"
"Leaver Dept.","2023","Ministry of Defence","London","Male","70","[c]","47040","45750"
"Leaver Dept.","2023","Ministry of Defence","Outside London","Female","275","[c]","34020","33300"
"Leaver Dept.","2023","Ministry of Defence","Outside London","Male","275","[c]","36010","33990"
"Leaver Dept.","2023","Ministry of Defence","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","Overseas","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","Unknown","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","London","Female","380","[c]","39970","35410"
"Leaver Dept.","2023","Ministry of Justice","London","Male","250","[c]","42730","36590"
"Leaver Dept.","2023","Ministry of Justice","Outside London","Female","680","[c]","28300","21780"
"Leaver Dept.","2023","Ministry of Justice","Outside London","Male","495","[c]","30580","25830"
"Leaver Dept.","2023","Ministry of Justice","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","London","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","Outside London","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","Outside London","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Northern Ireland Office","London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Northern Ireland Office","London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Northern Ireland Office","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Northern Ireland Office","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office for Standards in Education, Children's Services and Skills","London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Office for Standards in Education, Children's Services and Skills","London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Office for Standards in Education, Children's Services and Skills","Outside London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Office for Standards in Education, Children's Services and Skills","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Gas and Electricity Markets","London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Gas and Electricity Markets","London","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Gas and Electricity Markets","Outside London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Gas and Electricity Markets","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Qualifications and Examinations Regulation","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Qualifications and Examinations Regulation","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Rail and Road","London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Rail and Road","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Rail and Road","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Rail and Road","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Secretary of State for Scotland","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Secretary of State for Scotland","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Secretary of State for Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Secretary of State for Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Secretary of State for Wales","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Secretary of State for Wales","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Secretary of State for Wales","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Secretary of State for Wales","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Government","Outside London","Female","100","[c]","39970","34730"
"Leaver Dept.","2023","Scottish Government","Outside London","Male","75","[c]","40400","36330"
"Leaver Dept.","2023","Scottish Government","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Government","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","The National Archives","London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","The National Archives","London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Export Finance","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Export Finance","London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Statistics Authority","London","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Statistics Authority","London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Statistics Authority","Outside London","Female","125","[c]","32460","31060"
"Leaver Dept.","2023","UK Statistics Authority","Outside London","Male","75","[c]","34990","31560"
"Leaver Dept.","2023","UK Supreme Court","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Supreme Court","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Water Services Regulation Authority","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Water Services Regulation Authority","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government","Outside London","Female","35","[c]","45450","40100"
"Leaver Dept.","2023","Welsh Government","Outside London","Male","40","[c]","41920","38160"
"New entrant CS","2023","Attorney General's Departments","London","Female","350","[c]","35940","28200"
"New entrant CS","2023","Attorney General's Departments","London","Male","185","[c]","38360","32660"
"New entrant CS","2023","Attorney General's Departments","Outside London","Female","510","[c]","29800","25420"
"New entrant CS","2023","Attorney General's Departments","Outside London","Male","220","[c]","30850","26900"
"New entrant CS","2023","Cabinet Office","London","Female","350","[c]","35060","28840"
"New entrant CS","2023","Cabinet Office","London","Male","270","[c]","37490","28840"
"New entrant CS","2023","Cabinet Office","Outside London","Female","305","[c]","37000","28840"
"New entrant CS","2023","Cabinet Office","Outside London","Male","295","[c]","42250","32640"
"New entrant CS","2023","Cabinet Office","Unknown","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Unknown","Male","35","[c]","33080","24330"
"New entrant CS","2023","Chancellor's other departments","London","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Chancellor's other departments","London","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Chancellor's other departments","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Chancellor's other departments","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Charity Commission","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Charity Commission","London","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Charity Commission","Outside London","Female","45","[c]","31290","30170"
"New entrant CS","2023","Charity Commission","Outside London","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Competition and Markets Authority","London","Female","65","[c]","43820","34110"
"New entrant CS","2023","Competition and Markets Authority","London","Male","65","[c]","45900","34110"
"New entrant CS","2023","Competition and Markets Authority","Outside London","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Competition and Markets Authority","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","London","Female","135","[c]","37300","34480"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","London","Male","130","[c]","38470","34410"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Outside London","Female","505","[c]","32250","30930"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Outside London","Male","470","[c]","32410","31120"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport","London","Female","80","[c]","35750","35040"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport","London","Male","65","[c]","37520","35040"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport","Outside London","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport","Outside London","Male","30","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","London","Female","90","[c]","35100","34030"
"New entrant CS","2023","Department for Education","London","Male","40","[c]","35740","29530"
"New entrant CS","2023","Department for Education","Outside London","Female","235","[c]","33580","30330"
"New entrant CS","2023","Department for Education","Outside London","Male","135","[c]","39640","37590"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","London","Female","220","[c]","41930","36190"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","London","Male","200","[c]","41650","40260"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Outside London","Female","910","[c]","29660","25920"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Outside London","Male","655","[c]","29950","25920"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","London","Female","160","[c]","37320","35010"
"New entrant CS","2023","Department for International Trade","London","Male","190","[c]","37710","35010"
"New entrant CS","2023","Department for International Trade","Outside London","Female","215","[c]","39520","39320"
"New entrant CS","2023","Department for International Trade","Outside London","Male","220","[c]","42200","41380"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","London","Female","85","[c]","37910","33880"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","London","Male","75","[c]","38230","34310"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Outside London","Female","115","[c]","36060","32370"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Outside London","Male","110","[c]","38470","37540"
"New entrant CS","2023","Department for Transport","London","Female","110","[c]","36630","35400"
"New entrant CS","2023","Department for Transport","London","Male","150","[c]","36680","34390"
"New entrant CS","2023","Department for Transport","Outside London","Female","650","[c]","24690","22500"
"New entrant CS","2023","Department for Transport","Outside London","Male","900","[c]","28140","26780"
"New entrant CS","2023","Department for Work and Pensions","London","Female","140","[c]","37360","39150"
"New entrant CS","2023","Department for Work and Pensions","London","Male","115","[c]","37610","39150"
"New entrant CS","2023","Department for Work and Pensions","Outside London","Female","1815","[c]","27120","21690"
"New entrant CS","2023","Department for Work and Pensions","Outside London","Male","1605","[c]","28900","27320"
"New entrant CS","2023","Department for Work and Pensions","Unknown","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Unknown","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","London","Female","485","[c]","40440","34190"
"New entrant CS","2023","Department of Health and Social Care","London","Male","260","[c]","44060","38930"
"New entrant CS","2023","Department of Health and Social Care","Outside London","Female","435","[c]","38020","33290"
"New entrant CS","2023","Department of Health and Social Care","Outside London","Male","285","[c]","41210","34000"
"New entrant CS","2023","Estyn","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Estyn","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","London","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","London","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Outside London","Female","85","[c]","32300","30960"
"New entrant CS","2023","Food Standards Agency","Outside London","Male","60","[c]","32450","30960"
"New entrant CS","2023","Foreign, Commonwealth and Development Office","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Foreign, Commonwealth and Development Office","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","London","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","London","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","Outside London","Female","195","[c]","27510","23390"
"New entrant CS","2023","HM Land Registry","Outside London","Male","135","[c]","28110","23390"
"New entrant CS","2023","HM Revenue and Customs","London","Female","265","[c]","33700","29660"
"New entrant CS","2023","HM Revenue and Customs","London","Male","260","[c]","36100","32260"
"New entrant CS","2023","HM Revenue and Customs","Outside London","Female","2350","[c]","25980","22520"
"New entrant CS","2023","HM Revenue and Customs","Outside London","Male","2295","[c]","28190","22520"
"New entrant CS","2023","HM Treasury","London","Female","110","[c]","32580","28500"
"New entrant CS","2023","HM Treasury","London","Male","125","[c]","36850","32970"
"New entrant CS","2023","HM Treasury","Outside London","Female","55","[c]","32620","29970"
"New entrant CS","2023","HM Treasury","Outside London","Male","50","[c]","34170","28500"
"New entrant CS","2023","HM Treasury","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","London","Female","970","[c]","30380","29750"
"New entrant CS","2023","Home Office","London","Male","835","[c]","32140","29750"
"New entrant CS","2023","Home Office","Outside London","Female","3100","[c]","24520","22400"
"New entrant CS","2023","Home Office","Outside London","Male","2820","[c]","25280","25750"
"New entrant CS","2023","Home Office","Overseas","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Unknown","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Unknown","Male","30","[c]","27480","25750"
"New entrant CS","2023","Ministry of Defence","London","Female","155","[c]","40100","37850"
"New entrant CS","2023","Ministry of Defence","London","Male","205","[c]","38190","37330"
"New entrant CS","2023","Ministry of Defence","Outside London","Female","2370","[c]","29700","27080"
"New entrant CS","2023","Ministry of Defence","Outside London","Male","3110","[c]","32200","27570"
"New entrant CS","2023","Ministry of Defence","Overseas","Female","30","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Overseas","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Unknown","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Unknown","Male","130","[c]","22470","17280"
"New entrant CS","2023","Ministry of Justice","London","Female","1115","[c]","30780","29660"
"New entrant CS","2023","Ministry of Justice","London","Male","755","[c]","33150","33800"
"New entrant CS","2023","Ministry of Justice","Outside London","Female","7520","[c]","24870","23640"
"New entrant CS","2023","Ministry of Justice","Outside London","Male","5145","[c]","26890","28880"
"New entrant CS","2023","Ministry of Justice","Unknown","Female","35","[c]","24610","24070"
"New entrant CS","2023","Ministry of Justice","Unknown","Male","40","[c]","27630","28880"
"New entrant CS","2023","National Crime Agency","London","Female","85","[c]","39710","34340"
"New entrant CS","2023","National Crime Agency","London","Male","65","[c]","46850","39630"
"New entrant CS","2023","National Crime Agency","Outside London","Female","165","[c]","35230","34670"
"New entrant CS","2023","National Crime Agency","Outside London","Male","195","[c]","36960","36040"
"New entrant CS","2023","National Crime Agency","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland Office","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland Office","London","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland Office","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland Office","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","London","Female","60","[c]","47080","43840"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","London","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Outside London","Female","270","[c]","49060","47750"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Outside London","Male","110","[c]","53510","47750"
"New entrant CS","2023","Office of Gas and Electricity Markets","London","Female","110","[c]","42820","36850"
"New entrant CS","2023","Office of Gas and Electricity Markets","London","Male","150","[c]","44380","40000"
"New entrant CS","2023","Office of Gas and Electricity Markets","Outside London","Female","95","[c]","34000","28000"
"New entrant CS","2023","Office of Gas and Electricity Markets","Outside London","Male","115","[c]","35010","30950"
"New entrant CS","2023","Office of Qualifications and Examinations Regulation","Outside London","Female","55","[c]","34990","32000"
"New entrant CS","2023","Office of Qualifications and Examinations Regulation","Outside London","Male","30","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","London","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Secretary of State for Scotland","London","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Secretary of State for Scotland","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Secretary of State for Scotland","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Secretary of State for Scotland","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Secretary of State for Wales","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Secretary of State for Wales","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Secretary of State for Wales","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Secretary of State for Wales","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Government","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Government","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Government","Outside London","Female","2410","[c]","30750","29100"
"New entrant CS","2023","Scottish Government","Outside London","Male","1620","[c]","31480","29100"
"New entrant CS","2023","Scottish Government","Overseas","Female","[c]","[c]","[c]","[c]"
