"Status","Year","Organisation","Parent_department","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Driver and Vehicle Standards Agency","Department for Transport","South East (England)","Male","375","355","30640","28590"
"In post","2023","Driver and Vehicle Standards Agency","Department for Transport","South West (England)","Female","185","170","34890","31350"
"In post","2023","Driver and Vehicle Standards Agency","Department for Transport","South West (England)","Male","365","345","31610","28590"
"In post","2023","Driver and Vehicle Standards Agency","Department for Transport","Wales","Female","235","220","29330","26960"
"In post","2023","Driver and Vehicle Standards Agency","Department for Transport","Wales","Male","335","325","31160","27520"
"In post","2023","Driver and Vehicle Standards Agency","Department for Transport","West Midlands (England)","Female","90","85","28020","27260"
"In post","2023","Driver and Vehicle Standards Agency","Department for Transport","West Midlands (England)","Male","305","295","29550","27490"
"In post","2023","Driver and Vehicle Standards Agency","Department for Transport","Yorkshire and The Humber","Female","155","140","25890","26870"
"In post","2023","Driver and Vehicle Standards Agency","Department for Transport","Yorkshire and The Humber","Male","315","295","29080","27450"
"In post","2023","Education Scotland","Scottish Government","Scotland","Female","255","245","59840","65280"
"In post","2023","Education Scotland","Scottish Government","Scotland","Male","105","105","59270","58850"
"In post","2023","Education and Skills Funding Agency","Department for Education","East Midlands (England)","Female","15","15","[c]","[c]"
"In post","2023","Education and Skills Funding Agency","Department for Education","East Midlands (England)","Male","15","15","[c]","[c]"
"In post","2023","Education and Skills Funding Agency","Department for Education","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2023","Education and Skills Funding Agency","Department for Education","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2023","Education and Skills Funding Agency","Department for Education","London","Female","65","65","46570","42010"
"In post","2023","Education and Skills Funding Agency","Department for Education","London","Male","55","55","51900","46900"
"In post","2023","Education and Skills Funding Agency","Department for Education","North East (England)","Female","65","55","38740","37590"
"In post","2023","Education and Skills Funding Agency","Department for Education","North East (England)","Male","55","55","41310","37590"
"In post","2023","Education and Skills Funding Agency","Department for Education","North West (England)","Female","55","55","38120","37590"
"In post","2023","Education and Skills Funding Agency","Department for Education","North West (England)","Male","45","45","40300","37590"
"In post","2023","Education and Skills Funding Agency","Department for Education","South West (England)","Female","30","25","[c]","[c]"
"In post","2023","Education and Skills Funding Agency","Department for Education","South West (England)","Male","25","25","[c]","[c]"
"In post","2023","Education and Skills Funding Agency","Department for Education","West Midlands (England)","Female","95","95","43010","38210"
"In post","2023","Education and Skills Funding Agency","Department for Education","West Midlands (England)","Male","80","75","44770","39680"
"In post","2023","Education and Skills Funding Agency","Department for Education","Yorkshire and The Humber","Female","90","85","39270","37590"
"In post","2023","Education and Skills Funding Agency","Department for Education","Yorkshire and The Humber","Male","75","75","42480","38070"
"In post","2023","Estyn","Estyn","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Estyn","Estyn","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Estyn","Estyn","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Estyn","Estyn","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Estyn","Estyn","Wales","Female","70","65","54630","56450"
"In post","2023","Estyn","Estyn","Wales","Male","50","50","66550","78500"
"In post","2023","Estyn","Estyn","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Estyn","Estyn","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","FCDO Services","Foreign, Commonwealth and Development Office","London","Female","45","40","49780","47230"
"In post","2023","FCDO Services","Foreign, Commonwealth and Development Office","London","Male","130","125","48890","45400"
"In post","2023","FCDO Services","Foreign, Commonwealth and Development Office","Overseas","Female","10","10","[c]","[c]"
"In post","2023","FCDO Services","Foreign, Commonwealth and Development Office","Overseas","Male","115","115","42510","42790"
"In post","2023","FCDO Services","Foreign, Commonwealth and Development Office","South East (England)","Female","275","260","39360","32750"
"In post","2023","FCDO Services","Foreign, Commonwealth and Development Office","South East (England)","Male","535","520","41310","38920"
"In post","2023","Food Standards Agency","Food Standards Agency","East Midlands (England)","Female","30","30","39140","38100"
"In post","2023","Food Standards Agency","Food Standards Agency","East Midlands (England)","Male","65","60","35340","29430"
"In post","2023","Food Standards Agency","Food Standards Agency","East of England","Female","45","45","40560","38670"
"In post","2023","Food Standards Agency","Food Standards Agency","East of England","Male","95","95","34430","30540"
"In post","2023","Food Standards Agency","Food Standards Agency","London","Female","120","115","46740","41160"
"In post","2023","Food Standards Agency","Food Standards Agency","London","Male","105","105","44430","41160"
"In post","2023","Food Standards Agency","Food Standards Agency","North East (England)","Female","15","15","[c]","[c]"
"In post","2023","Food Standards Agency","Food Standards Agency","North East (England)","Male","20","20","[c]","[c]"
"In post","2023","Food Standards Agency","Food Standards Agency","North West (England)","Female","40","40","38280","35960"
"In post","2023","Food Standards Agency","Food Standards Agency","North West (England)","Male","75","75","34550","29430"
"In post","2023","Food Standards Agency","Food Standards Agency","Northern Ireland","Female","80","75","38910","38100"
"In post","2023","Food Standards Agency","Food Standards Agency","Northern Ireland","Male","35","30","39690","38100"
"In post","2023","Food Standards Agency","Food Standards Agency","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Food Standards Agency","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Food Standards Agency","Scotland","Female","5","5","[c]","[c]"
"In post","2023","Food Standards Agency","Food Standards Agency","Scotland","Male","5","5","[c]","[c]"
"In post","2023","Food Standards Agency","Food Standards Agency","South East (England)","Female","70","65","46200","41160"
"In post","2023","Food Standards Agency","Food Standards Agency","South East (England)","Male","50","50","43690","41160"
"In post","2023","Food Standards Agency","Food Standards Agency","South West (England)","Female","60","60","38470","37720"
"In post","2023","Food Standards Agency","Food Standards Agency","South West (England)","Male","75","75","35540","29430"
"In post","2023","Food Standards Agency","Food Standards Agency","Wales","Female","80","80","38610","37720"
"In post","2023","Food Standards Agency","Food Standards Agency","Wales","Male","80","75","37560","31730"
"In post","2023","Food Standards Agency","Food Standards Agency","West Midlands (England)","Female","45","45","36650","31730"
"In post","2023","Food Standards Agency","Food Standards Agency","West Midlands (England)","Male","80","75","33600","30280"
"In post","2023","Food Standards Agency","Food Standards Agency","Yorkshire and The Humber","Female","145","135","37440","33170"
"In post","2023","Food Standards Agency","Food Standards Agency","Yorkshire and The Humber","Male","155","155","38820","34700"
"In post","2023","Food Standards Scotland","Scottish Government","Scotland","Female","140","130","38760","34730"
"In post","2023","Food Standards Scotland","Scottish Government","Scotland","Male","150","145","38700","34730"
"In post","2023","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","London","Female","2310","2235","50640","48490"
"In post","2023","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","London","Male","2080","2065","53370","53500"
"In post","2023","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","Overseas","Female","955","955","53270","53970"
"In post","2023","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","Overseas","Male","1150","1145","53310","54550"
"In post","2023","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","Scotland","Female","450","430","41790","39450"
"In post","2023","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","Scotland","Male","395","385","43880","40810"
"In post","2023","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","South East (England)","Female","160","150","31310","28090"
"In post","2023","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","South East (England)","Male","105","105","37010","28090"
"In post","2023","Forestry and Land Scotland","Scottish Government","Scotland","Female","380","360","34260","32220"
"In post","2023","Forestry and Land Scotland","Scottish Government","Scotland","Male","725","700","34470","31180"
"In post","2023","Government Actuary's Department","Chancellor's other departments","London","Female","80","75","65070","66350"
"In post","2023","Government Actuary's Department","Chancellor's other departments","London","Male","120","115","70590","58970"
"In post","2023","Government Actuary's Department","Chancellor's other departments","Scotland","Female","5","5","[c]","[c]"
"In post","2023","Government Actuary's Department","Chancellor's other departments","Scotland","Male","10","10","[c]","[c]"
"In post","2023","Government Commercial Organisation","Cabinet Office","East Midlands (England)","Female","5","5","[c]","[c]"
"In post","2023","Government Commercial Organisation","Cabinet Office","East Midlands (England)","Male","10","10","[c]","[c]"
"In post","2023","Government Commercial Organisation","Cabinet Office","East of England","Female","20","20","[c]","[c]"
"In post","2023","Government Commercial Organisation","Cabinet Office","East of England","Male","15","15","[c]","[c]"
"In post","2023","Government Commercial Organisation","Cabinet Office","London","Female","290","285","74590","67200"
"In post","2023","Government Commercial Organisation","Cabinet Office","London","Male","355","355","82260","69870"
"In post","2023","Government Commercial Organisation","Cabinet Office","North East (England)","Female","15","15","[c]","[c]"
"In post","2023","Government Commercial Organisation","Cabinet Office","North East (England)","Male","20","20","[c]","[c]"
"In post","2023","Government Commercial Organisation","Cabinet Office","North West (England)","Female","120","120","66130","65500"
"In post","2023","Government Commercial Organisation","Cabinet Office","North West (England)","Male","100","100","68920","67200"
"In post","2023","Government Commercial Organisation","Cabinet Office","Scotland","Female","30","30","[c]","[c]"
"In post","2023","Government Commercial Organisation","Cabinet Office","Scotland","Male","30","30","71610","70590"
"In post","2023","Government Commercial Organisation","Cabinet Office","South East (England)","Female","35","35","69890","66530"
"In post","2023","Government Commercial Organisation","Cabinet Office","South East (England)","Male","40","40","79430","72980"
"In post","2023","Government Commercial Organisation","Cabinet Office","South West (England)","Female","45","45","78600","71960"
"In post","2023","Government Commercial Organisation","Cabinet Office","South West (England)","Male","70","70","76280","67850"
"In post","2023","Government Commercial Organisation","Cabinet Office","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","Government Commercial Organisation","Cabinet Office","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","Government Commercial Organisation","Cabinet Office","Wales","Female","10","10","[c]","[c]"
"In post","2023","Government Commercial Organisation","Cabinet Office","Wales","Male","10","10","[c]","[c]"
"In post","2023","Government Commercial Organisation","Cabinet Office","West Midlands (England)","Female","40","35","72200","66530"
"In post","2023","Government Commercial Organisation","Cabinet Office","West Midlands (England)","Male","50","50","82440","70350"
"In post","2023","Government Commercial Organisation","Cabinet Office","Yorkshire and The Humber","Female","85","80","66180","65500"
"In post","2023","Government Commercial Organisation","Cabinet Office","Yorkshire and The Humber","Male","85","85","69050","65500"
"In post","2023","Government Internal Audit Agency","HM Treasury","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Government Internal Audit Agency","HM Treasury","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Government Internal Audit Agency","HM Treasury","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2023","Government Internal Audit Agency","HM Treasury","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2023","Government Internal Audit Agency","HM Treasury","London","Female","85","80","48150","46200"
"In post","2023","Government Internal Audit Agency","HM Treasury","London","Male","95","90","54680","54930"
"In post","2023","Government Internal Audit Agency","HM Treasury","North East (England)","Female","10","10","[c]","[c]"
"In post","2023","Government Internal Audit Agency","HM Treasury","North East (England)","Male","15","15","[c]","[c]"
"In post","2023","Government Internal Audit Agency","HM Treasury","North West (England)","Female","35","35","47130","42700"
"In post","2023","Government Internal Audit Agency","HM Treasury","North West (England)","Male","20","15","[c]","[c]"
"In post","2023","Government Internal Audit Agency","HM Treasury","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","Government Internal Audit Agency","HM Treasury","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","Government Internal Audit Agency","HM Treasury","South East (England)","Female","5","5","[c]","[c]"
"In post","2023","Government Internal Audit Agency","HM Treasury","South East (England)","Male","5","5","[c]","[c]"
"In post","2023","Government Internal Audit Agency","HM Treasury","South West (England)","Female","25","25","[c]","[c]"
"In post","2023","Government Internal Audit Agency","HM Treasury","South West (England)","Male","15","15","[c]","[c]"
"In post","2023","Government Internal Audit Agency","HM Treasury","Unknown","Female","10","10","[c]","[c]"
"In post","2023","Government Internal Audit Agency","HM Treasury","Unknown","Male","15","15","[c]","[c]"
"In post","2023","Government Internal Audit Agency","HM Treasury","Wales","Female","15","15","[c]","[c]"
"In post","2023","Government Internal Audit Agency","HM Treasury","Wales","Male","15","15","[c]","[c]"
"In post","2023","Government Internal Audit Agency","HM Treasury","West Midlands (England)","Female","25","20","[c]","[c]"
"In post","2023","Government Internal Audit Agency","HM Treasury","West Midlands (England)","Male","10","10","[c]","[c]"
"In post","2023","Government Internal Audit Agency","HM Treasury","Yorkshire and The Humber","Female","40","35","45090","42700"
"In post","2023","Government Internal Audit Agency","HM Treasury","Yorkshire and The Humber","Male","25","25","[c]","[c]"
"In post","2023","Government Legal Department","Attorney General's Departments","London","Female","1615","1470","55740","53390"
"In post","2023","Government Legal Department","Attorney General's Departments","London","Male","820","800","56220","53540"
"In post","2023","Government Legal Department","Attorney General's Departments","North West (England)","Female","5","5","[c]","[c]"
"In post","2023","Government Legal Department","Attorney General's Departments","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Government Legal Department","Attorney General's Departments","South West (England)","Female","45","40","56390","54320"
"In post","2023","Government Legal Department","Attorney General's Departments","South West (England)","Male","30","25","[c]","[c]"
"In post","2023","Government Legal Department","Attorney General's Departments","Yorkshire and The Humber","Female","110","100","52570","51830"
"In post","2023","Government Legal Department","Attorney General's Departments","Yorkshire and The Humber","Male","50","50","53150","52020"
"In post","2023","Government Property Agency","Cabinet Office","East Midlands (England)","Female","15","15","[c]","[c]"
"In post","2023","Government Property Agency","Cabinet Office","East Midlands (England)","Male","20","15","[c]","[c]"
"In post","2023","Government Property Agency","Cabinet Office","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2023","Government Property Agency","Cabinet Office","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2023","Government Property Agency","Cabinet Office","London","Female","45","40","51380","55790"
"In post","2023","Government Property Agency","Cabinet Office","London","Male","75","70","54610","56150"
"In post","2023","Government Property Agency","Cabinet Office","North West (England)","Female","15","15","[c]","[c]"
"In post","2023","Government Property Agency","Cabinet Office","North West (England)","Male","35","35","51090","51020"
"In post","2023","Government Property Agency","Cabinet Office","South West (England)","Female","20","20","[c]","[c]"
"In post","2023","Government Property Agency","Cabinet Office","South West (England)","Male","10","10","[c]","[c]"
"In post","2023","Government Property Agency","Cabinet Office","Wales","Female","10","10","[c]","[c]"
"In post","2023","Government Property Agency","Cabinet Office","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2023","Government Property Agency","Cabinet Office","West Midlands (England)","Female","40","40","41060","38420"
"In post","2023","Government Property Agency","Cabinet Office","West Midlands (England)","Male","45","45","52970","50610"
"In post","2023","Government Property Agency","Cabinet Office","Yorkshire and The Humber","Female","35","35","48300","50200"
"In post","2023","Government Property Agency","Cabinet Office","Yorkshire and The Humber","Male","30","30","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","East Midlands (England)","Female","1085","935","24940","21780"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","East Midlands (England)","Male","445","430","26480","21780"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","East of England","Female","760","655","26370","21780"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","East of England","Male","255","245","28060","21780"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","London","Female","2535","2325","32480","29660"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","London","Male","1340","1305","32720","25480"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","North East (England)","Female","480","405","27010","21780"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","North East (England)","Male","170","165","28500","21780"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","North West (England)","Female","1495","1315","26330","21780"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","North West (England)","Male","595","575","27320","21780"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","Scotland","Female","110","100","26040","21780"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","Scotland","Male","70","70","28030","21780"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","South East (England)","Female","930","800","26770","21780"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","South East (England)","Male","340","320","27380","21780"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","South West (England)","Female","675","585","25940","21780"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","South West (England)","Male","275","255","27180","21780"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","Unknown","Female","15","15","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","Unknown","Male","10","10","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","Wales","Female","725","650","25710","21780"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","Wales","Male","300","290","27720","21780"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","West Midlands (England)","Female","1415","1240","25120","21780"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","West Midlands (England)","Male","630","605","25960","21780"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","Yorkshire and The Humber","Female","900","760","26030","21780"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","Yorkshire and The Humber","Male","275","260","27140","21780"
"In post","2023","HM Crown Prosecution Service Inspectorate","Attorney General's Departments","London","Female","10","10","[c]","[c]"
"In post","2023","HM Crown Prosecution Service Inspectorate","Attorney General's Departments","London","Male","5","5","[c]","[c]"
"In post","2023","HM Crown Prosecution Service Inspectorate","Attorney General's Departments","Yorkshire and The Humber","Female","5","5","[c]","[c]"
"In post","2023","HM Crown Prosecution Service Inspectorate","Attorney General's Departments","Yorkshire and The Humber","Male","5","5","[c]","[c]"
"In post","2023","HM Land Registry","HM Land Registry","East Midlands (England)","Female","570","510","32340","28080"
"In post","2023","HM Land Registry","HM Land Registry","East Midlands (England)","Male","345","325","32620","28080"
"In post","2023","HM Land Registry","HM Land Registry","East of England","Female","195","175","31140","28080"
"In post","2023","HM Land Registry","HM Land Registry","East of England","Male","120","110","32580","32690"
"In post","2023","HM Land Registry","HM Land Registry","London","Female","215","200","41380","38410"
"In post","2023","HM Land Registry","HM Land Registry","London","Male","180","175","44470","38410"
"In post","2023","HM Land Registry","HM Land Registry","North East (England)","Female","485","440","29540","28080"
"In post","2023","HM Land Registry","HM Land Registry","North East (England)","Male","265","250","30600","28080"
"In post","2023","HM Land Registry","HM Land Registry","North West (England)","Female","625","545","31270","28080"
"In post","2023","HM Land Registry","HM Land Registry","North West (England)","Male","360","340","31580","28080"
"In post","2023","HM Land Registry","HM Land Registry","South West (England)","Female","875","760","32370","28080"
"In post","2023","HM Land Registry","HM Land Registry","South West (England)","Male","645","610","36480","34850"
"In post","2023","HM Land Registry","HM Land Registry","Wales","Female","510","450","30060","28080"
"In post","2023","HM Land Registry","HM Land Registry","Wales","Male","335","310","31700","28080"
"In post","2023","HM Land Registry","HM Land Registry","West Midlands (England)","Female","395","350","31000","28080"
"In post","2023","HM Land Registry","HM Land Registry","West Midlands (England)","Male","230","220","31810","28080"
"In post","2023","HM Land Registry","HM Land Registry","Yorkshire and The Humber","Female","205","185","30520","28080"
"In post","2023","HM Land Registry","HM Land Registry","Yorkshire and The Humber","Male","155","145","31240","28080"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","East Midlands (England)","Female","3325","3090","30540","28880"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","East Midlands (England)","Male","2740","2625","32400","31510"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","East of England","Female","3360","3095","30390","28880"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","East of England","Male","3125","3005","32550","32000"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","London","Female","4235","4040","36660","33810"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","London","Male","3300","3205","38240","35590"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","North East (England)","Female","2305","2155","30580","29050"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","North East (England)","Male","1990","1860","32520","32060"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","North West (England)","Female","5170","4860","30390","28880"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","North West (England)","Male","3850","3620","32420","31510"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","South East (England)","Female","4860","4525","31270","30480"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","South East (England)","Male","4335","4165","33560","32920"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","South West (England)","Female","2615","2380","30450","28880"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","South West (England)","Male","2295","2170","32380","30810"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Unknown","Female","30","30","25990","24320"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Unknown","Male","40","40","29180","28880"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Wales","Female","2090","1980","30680","28880"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Wales","Male","1475","1395","32250","31510"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","West Midlands (England)","Female","3610","3375","30710","29050"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","West Midlands (England)","Male","2880","2750","32650","31510"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Yorkshire and The Humber","Female","4380","4065","30710","28880"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Yorkshire and The Humber","Male","3725","3535","32530","32060"
"In post","2023","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","East Midlands (England)","Female","2315","2130","34520","34400"
"In post","2023","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","East Midlands (England)","Male","2175","2120","35090","34700"
"In post","2023","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","East of England","Female","310","265","31600","29730"
"In post","2023","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","East of England","Male","315","300","33970","34700"
"In post","2023","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","London","Female","4850","4540","45270","39790"
"In post","2023","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","London","Male","4765","4625","48210","42060"
"In post","2023","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","North East (England)","Female","6395","5520","30630","27890"
"In post","2023","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","North East (England)","Male","4790","4600","33760","28130"
"In post","2023","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","North West (England)","Female","7230","6560","33500","28130"
"In post","2023","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","North West (England)","Male","6725","6530","34760","34400"
"In post","2023","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Northern Ireland","Female","1230","1115","31960","28130"
"In post","2023","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Northern Ireland","Male","1180","1150","32800","28130"
"In post","2023","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Scotland","Female","4295","3775","30430","27890"
"In post","2023","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Scotland","Male","3485","3345","32090","28130"
"In post","2023","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","South East (England)","Female","1210","1055","32750","29730"
"In post","2023","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","South East (England)","Male","1085","1025","35270","34400"
"In post","2023","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","South West (England)","Female","670","620","39810","35000"
"In post","2023","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","South West (England)","Male","810","785","40250","35000"
"In post","2023","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Wales","Female","2195","1975","31560","28130"
"In post","2023","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Wales","Male","2230","2165","32830","28130"
"In post","2023","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","West Midlands (England)","Female","2385","2195","35230","34700"
"In post","2023","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","West Midlands (England)","Male","2490","2425","37790","35000"
"In post","2023","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Yorkshire and The Humber","Female","2580","2310","33070","28130"
"In post","2023","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Yorkshire and The Humber","Male","2680","2600","34210","29730"
"In post","2023","HM Treasury (excl. agencies)","HM Treasury","East of England","Female","45","45","27490","25460"
"In post","2023","HM Treasury (excl. agencies)","HM Treasury","East of England","Male","30","30","33210","30510"
"In post","2023","HM Treasury (excl. agencies)","HM Treasury","London","Female","840","820","48600","53550"
"In post","2023","HM Treasury (excl. agencies)","HM Treasury","London","Male","895","890","49470","54090"
"In post","2023","HM Treasury (excl. agencies)","HM Treasury","North East (England)","Female","100","95","42350","30510"
"In post","2023","HM Treasury (excl. agencies)","HM Treasury","North East (England)","Male","90","90","42490","33160"
"In post","2023","HM Treasury (excl. agencies)","HM Treasury","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury (excl. agencies)","HM Treasury","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","Health and Safety Executive","Department for Work and Pensions","East Midlands (England)","Female","170","155","40640","36610"
"In post","2023","Health and Safety Executive","Department for Work and Pensions","East Midlands (England)","Male","200","190","48180","46280"
"In post","2023","Health and Safety Executive","Department for Work and Pensions","East of England","Female","70","65","41840","41700"
"In post","2023","Health and Safety Executive","Department for Work and Pensions","East of England","Male","60","60","47940","47250"
"In post","2023","Health and Safety Executive","Department for Work and Pensions","London","Female","70","65","47360","45170"
"In post","2023","Health and Safety Executive","Department for Work and Pensions","London","Male","75","70","52370","50250"
"In post","2023","Health and Safety Executive","Department for Work and Pensions","North East (England)","Female","35","30","37710","32800"
"In post","2023","Health and Safety Executive","Department for Work and Pensions","North East (England)","Male","45","45","47210","47250"
"In post","2023","Health and Safety Executive","Department for Work and Pensions","North West (England)","Female","580","535","37530","32800"
"In post","2023","Health and Safety Executive","Department for Work and Pensions","North West (England)","Male","485","470","42850","40790"
"In post","2023","Health and Safety Executive","Department for Work and Pensions","Scotland","Female","85","75","43270","42940"
"In post","2023","Health and Safety Executive","Department for Work and Pensions","Scotland","Male","150","145","67270","67900"
"In post","2023","Health and Safety Executive","Department for Work and Pensions","South East (England)","Female","55","55","41320","41700"
"In post","2023","Health and Safety Executive","Department for Work and Pensions","South East (England)","Male","50","50","47480","46780"
"In post","2023","Health and Safety Executive","Department for Work and Pensions","South West (England)","Female","45","40","39860","42470"
"In post","2023","Health and Safety Executive","Department for Work and Pensions","South West (England)","Male","50","45","49090","47250"
"In post","2023","Health and Safety Executive","Department for Work and Pensions","Wales","Female","45","40","39430","33380"
"In post","2023","Health and Safety Executive","Department for Work and Pensions","Wales","Male","55","50","46750","46570"
"In post","2023","Health and Safety Executive","Department for Work and Pensions","West Midlands (England)","Female","50","45","43310","42800"
"In post","2023","Health and Safety Executive","Department for Work and Pensions","West Midlands (England)","Male","45","45","48430","47250"
"In post","2023","Health and Safety Executive","Department for Work and Pensions","Yorkshire and The Humber","Female","235","220","36780","32850"
"In post","2023","Health and Safety Executive","Department for Work and Pensions","Yorkshire and The Humber","Male","180","175","43340","40790"
"In post","2023","Home Office","Home Office","East Midlands (England)","Female","145","135","30150","26180"
"In post","2023","Home Office","Home Office","East Midlands (England)","Male","170","165","29890","26180"
"In post","2023","Home Office","Home Office","East of England","Female","995","890","27360","25880"
"In post","2023","Home Office","Home Office","East of England","Male","1135","1060","28670","26180"
