"Status","Year","Profession_of_post","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Economics","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Economics","Male","Heterosexual / straight","95","[c]","35690","32320"
"Leaver CS","2023","Economics","Male","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Economics","Male","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","Economics","Male","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Economics","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Economics","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Female","Heterosexual / straight","230","[c]","39230","34300"
"Leaver CS","2023","Finance","Female","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Female","Undeclared","35","[c]","37860","34240"
"Leaver CS","2023","Finance","Female","Unknown","100","[c]","38540","34170"
"Leaver CS","2023","Finance","Male","Heterosexual / straight","240","[c]","42930","39150"
"Leaver CS","2023","Finance","Male","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Male","Undeclared","40","[c]","49230","43800"
"Leaver CS","2023","Finance","Male","Unknown","110","[c]","41180","38470"
"Leaver CS","2023","Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Geography","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Geography","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Geography","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Geography","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Geography","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Geography","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Geography","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Geography","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Geography","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Geography","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Female","Heterosexual / straight","585","[c]","33790","27470"
"Leaver CS","2023","Human Resources","Female","LGBO","30","[c]","38940","32950"
"Leaver CS","2023","Human Resources","Female","Undeclared","45","[c]","31960","26470"
"Leaver CS","2023","Human Resources","Female","Unknown","165","[c]","36150","31180"
"Leaver CS","2023","Human Resources","Male","Heterosexual / straight","350","[c]","34630","31470"
"Leaver CS","2023","Human Resources","Male","LGBO","35","[c]","43490","34950"
"Leaver CS","2023","Human Resources","Male","Undeclared","50","[c]","36120","33810"
"Leaver CS","2023","Human Resources","Male","Unknown","80","[c]","37840","32670"
"Leaver CS","2023","Human Resources","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Inspector of Education and Training","Female","Heterosexual / straight","85","[c]","65700","66170"
"Leaver CS","2023","Inspector of Education and Training","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Inspector of Education and Training","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Inspector of Education and Training","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Inspector of Education and Training","Male","Heterosexual / straight","40","[c]","72350","77470"
"Leaver CS","2023","Inspector of Education and Training","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Inspector of Education and Training","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Inspector of Education and Training","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Inspector of Education and Training","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Inspector of Education and Training","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","Female","Heterosexual / straight","45","[c]","32020","30090"
"Leaver CS","2023","Intelligence Analysis","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","Male","Heterosexual / straight","70","[c]","34140","32000"
"Leaver CS","2023","Intelligence Analysis","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","Male","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Male","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","International Trade","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","International Trade","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","International Trade","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","International Trade","Female","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","International Trade","Male","Heterosexual / straight","40","[c]","47120","51710"
"Leaver CS","2023","International Trade","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","International Trade","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","International Trade","Male","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","International Trade","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","International Trade","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Knowledge and Information Management","Female","Heterosexual / straight","40","[c]","31700","28060"
"Leaver CS","2023","Knowledge and Information Management","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Knowledge and Information Management","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Knowledge and Information Management","Female","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Knowledge and Information Management","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","Knowledge and Information Management","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Knowledge and Information Management","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Knowledge and Information Management","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Knowledge and Information Management","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Knowledge and Information Management","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Female","Heterosexual / straight","295","[c]","50940","51770"
"Leaver CS","2023","Legal","Female","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Female","Undeclared","30","[c]","47150","45450"
"Leaver CS","2023","Legal","Female","Unknown","160","[c]","52870","55230"
"Leaver CS","2023","Legal","Male","Heterosexual / straight","170","[c]","56750","55170"
"Leaver CS","2023","Legal","Male","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Male","Unknown","150","[c]","53150","55000"
"Leaver CS","2023","Legal","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Female","Heterosexual / straight","180","[c]","47960","40590"
"Leaver CS","2023","Medicine","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Female","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Female","Unknown","65","[c]","49290","40590"
"Leaver CS","2023","Medicine","Male","Heterosexual / straight","65","[c]","61270","47470"
"Leaver CS","2023","Medicine","Male","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Male","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Female","Heterosexual / straight","8425","[c]","27740","26780"
"Leaver CS","2023","Operational Delivery","Female","LGBO","735","[c]","28170","27570"
"Leaver CS","2023","Operational Delivery","Female","Undeclared","920","[c]","26670","24560"
"Leaver CS","2023","Operational Delivery","Female","Unknown","4715","[c]","27520","24620"
"Leaver CS","2023","Operational Delivery","Male","Heterosexual / straight","5935","[c]","30320","27570"
"Leaver CS","2023","Operational Delivery","Male","LGBO","495","[c]","28940","27570"
"Leaver CS","2023","Operational Delivery","Male","Undeclared","770","[c]","30470","27570"
"Leaver CS","2023","Operational Delivery","Male","Unknown","3725","[c]","29650","25920"
"Leaver CS","2023","Operational Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Research","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Operational Research","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Research","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Research","Female","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Operational Research","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Operational Research","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Research","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Research","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Operational Research","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Research","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Female","Heterosexual / straight","420","[c]","30240","25610"
"Leaver CS","2023","Other","Female","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2023","Other","Female","Undeclared","50","[c]","31230","24180"
"Leaver CS","2023","Other","Female","Unknown","185","[c]","30320","23260"
"Leaver CS","2023","Other","Male","Heterosexual / straight","365","[c]","30770","22220"
"Leaver CS","2023","Other","Male","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2023","Other","Male","Undeclared","50","[c]","34910","22630"
"Leaver CS","2023","Other","Male","Unknown","370","[c]","35310","31990"
"Leaver CS","2023","Other","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Planning","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Planning","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning Inspectors","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning Inspectors","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning Inspectors","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning Inspectors","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning Inspectors","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Planning Inspectors","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning Inspectors","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning Inspectors","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning Inspectors","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning Inspectors","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Female","Heterosexual / straight","695","[c]","45150","40050"
"Leaver CS","2023","Policy","Female","LGBO","75","[c]","41150","39820"
"Leaver CS","2023","Policy","Female","Undeclared","85","[c]","44280","40800"
"Leaver CS","2023","Policy","Female","Unknown","225","[c]","40650","37590"
"Leaver CS","2023","Policy","Male","Heterosexual / straight","590","[c]","48600","45280"
"Leaver CS","2023","Policy","Male","LGBO","85","[c]","48030","45920"
"Leaver CS","2023","Policy","Male","Undeclared","90","[c]","46080","42980"
"Leaver CS","2023","Policy","Male","Unknown","190","[c]","45130","40050"
"Leaver CS","2023","Policy","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Female","Heterosexual / straight","340","[c]","44040","40580"
"Leaver CS","2023","Project Delivery","Female","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Female","Undeclared","40","[c]","42100","40770"
"Leaver CS","2023","Project Delivery","Female","Unknown","145","[c]","37550","34170"
"Leaver CS","2023","Project Delivery","Male","Heterosexual / straight","405","[c]","45450","41060"
"Leaver CS","2023","Project Delivery","Male","LGBO","35","[c]","44310","39390"
"Leaver CS","2023","Project Delivery","Male","Undeclared","50","[c]","46400","44540"
"Leaver CS","2023","Project Delivery","Male","Unknown","160","[c]","42360","40000"
"Leaver CS","2023","Project Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Female","Heterosexual / straight","115","[c]","34210","31960"
"Leaver CS","2023","Property","Female","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Property","Female","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","Property","Female","Unknown","50","[c]","31190","28500"
"Leaver CS","2023","Property","Male","Heterosexual / straight","230","[c]","37940","34300"
"Leaver CS","2023","Property","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Property","Male","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2023","Property","Male","Unknown","70","[c]","38910","31660"
"Leaver CS","2023","Property","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","Female","Heterosexual / straight","85","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","Female","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","Female","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Female","Heterosexual / straight","345","[c]","36050","33710"
"Leaver CS","2023","Science and Engineering","Female","LGBO","30","[c]","33480","31460"
"Leaver CS","2023","Science and Engineering","Female","Undeclared","55","[c]","38620","38200"
"Leaver CS","2023","Science and Engineering","Female","Unknown","130","[c]","38610","34530"
"Leaver CS","2023","Science and Engineering","Male","Heterosexual / straight","530","[c]","37490","33990"
"Leaver CS","2023","Science and Engineering","Male","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Male","Undeclared","85","[c]","39770","35560"
"Leaver CS","2023","Science and Engineering","Male","Unknown","250","[c]","35580","32500"
"Leaver CS","2023","Science and Engineering","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Female","Heterosexual / straight","95","[c]","30500","27630"
"Leaver CS","2023","Security","Female","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Security","Female","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Security","Female","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2023","Security","Male","Heterosexual / straight","450","[c]","32910","27500"
"Leaver CS","2023","Security","Male","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","Security","Male","Undeclared","50","[c]","37050","40880"
"Leaver CS","2023","Security","Male","Unknown","160","[c]","30700","27500"
"Leaver CS","2023","Security","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","Female","Heterosexual / straight","35","[c]","38820","38020"
"Leaver CS","2023","Social Research","Female","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","Female","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","Female","Heterosexual / straight","45","[c]","35220","33830"
"Leaver CS","2023","Statistics","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","Female","Unknown","40","[c]","26960","23500"
"Leaver CS","2023","Statistics","Male","Heterosexual / straight","60","[c]","37350","33850"
"Leaver CS","2023","Statistics","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","Male","Unknown","50","[c]","27390","24200"
"Leaver CS","2023","Statistics","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tax","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tax","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tax","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tax","Female","Unknown","500","[c]","[c]","[c]"
"Leaver CS","2023","Tax","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tax","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tax","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tax","Male","Unknown","550","[c]","[c]","[c]"
"Leaver CS","2023","Tax","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tax","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Female","Heterosexual / straight","1060","[c]","43410","36680"
"Leaver CS","2023","Unknown","Female","LGBO","130","[c]","40580","35650"
"Leaver CS","2023","Unknown","Female","Undeclared","250","[c]","43190","38330"
"Leaver CS","2023","Unknown","Female","Unknown","560","[c]","40720","34730"
"Leaver CS","2023","Unknown","Male","Heterosexual / straight","890","[c]","47620","43610"
"Leaver CS","2023","Unknown","Male","LGBO","105","[c]","42680","38240"
"Leaver CS","2023","Unknown","Male","Undeclared","190","[c]","48040","42360"
"Leaver CS","2023","Unknown","Male","Unknown","610","[c]","44920","34810"
"Leaver CS","2023","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","Female","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Female","Heterosexual / straight","95","[c]","37920","38980"
"Leaver Dept.","2023","Commercial","Female","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Female","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Male","Heterosexual / straight","75","[c]","39230","39090"
"Leaver Dept.","2023","Commercial","Male","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Male","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Female","Heterosexual / straight","90","[c]","41120","36300"
"Leaver Dept.","2023","Communications","Female","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Female","Unknown","55","[c]","36130","32960"
"Leaver Dept.","2023","Communications","Male","Heterosexual / straight","55","[c]","41820","38710"
"Leaver Dept.","2023","Communications","Male","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Male","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Corporate Finance","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Corporate Finance","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Corporate Finance","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Corporate Finance","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Corporate Finance","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Corporate Finance","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Corporate Finance","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Corporate Finance","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Corporate Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Corporate Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Female","Heterosexual / straight","75","[c]","30250","28120"
"Leaver Dept.","2023","Counter Fraud","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Female","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Male","Heterosexual / straight","55","[c]","31950","28120"
"Leaver Dept.","2023","Counter Fraud","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Male","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","Female","Heterosexual / straight","170","[c]","42680","38470"
"Leaver Dept.","2023","Digital, Data and Technology","Female","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","Female","Unknown","90","[c]","38710","33990"
"Leaver Dept.","2023","Digital, Data and Technology","Male","Heterosexual / straight","210","[c]","42820","38270"
"Leaver Dept.","2023","Digital, Data and Technology","Male","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","Male","Undeclared","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","Male","Unknown","110","[c]","39200","37020"
"Leaver Dept.","2023","Digital, Data and Technology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Economics","Female","Heterosexual / straight","35","[c]","43850","38160"
"Leaver Dept.","2023","Economics","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Economics","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Economics","Female","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Economics","Male","Heterosexual / straight","60","[c]","50320","39620"
"Leaver Dept.","2023","Economics","Male","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Economics","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Economics","Male","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Economics","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
