"Status","Year","Disability","Ethnicity","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Declared disabled","Black","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","AO","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","EO","Heterosexual / straight","60","[c]","29700","29660"
"Leaver CS","2023","Declared disabled","Black","EO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","EO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","EO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","HEO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","Unknown","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","AO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","AO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","AO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","EO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","EO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","G7","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Unknown","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","AO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","AO","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","AO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","EO","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","EO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","G6","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","G7","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","HEO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","SEO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","SEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Unknown","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","AA","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","AO","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","EO","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","G7","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","HEO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","SEO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","AA","Heterosexual / straight","180","[c]","20790","19930"
"Leaver CS","2023","Declared disabled","White","AA","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","AA","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","AA","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","AO","Heterosexual / straight","910","[c]","22450","21690"
"Leaver CS","2023","Declared disabled","White","AO","LGBO","135","[c]","22250","21690"
"Leaver CS","2023","Declared disabled","White","AO","Undeclared","105","[c]","22660","21690"
"Leaver CS","2023","Declared disabled","White","AO","Unknown","235","[c]","22550","21690"
"Leaver CS","2023","Declared disabled","White","EO","Heterosexual / straight","800","[c]","28280","28120"
"Leaver CS","2023","Declared disabled","White","EO","LGBO","120","[c]","27960","28120"
"Leaver CS","2023","Declared disabled","White","EO","Undeclared","85","[c]","28840","28120"
"Leaver CS","2023","Declared disabled","White","EO","Unknown","115","[c]","28610","28120"
"Leaver CS","2023","Declared disabled","White","G6","Heterosexual / straight","80","[c]","69740","67610"
"Leaver CS","2023","Declared disabled","White","G6","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","G6","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","G6","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","G7","Heterosexual / straight","145","[c]","56330","55310"
"Leaver CS","2023","Declared disabled","White","G7","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","G7","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","G7","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","HEO","Heterosexual / straight","290","[c]","34360","34170"
"Leaver CS","2023","Declared disabled","White","HEO","LGBO","60","[c]","33240","33390"
"Leaver CS","2023","Declared disabled","White","HEO","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","HEO","Unknown","70","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","SCS level","Heterosexual / straight","30","[c]","99190","96000"
"Leaver CS","2023","Declared disabled","White","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","SEO","Heterosexual / straight","225","[c]","42760","41510"
"Leaver CS","2023","Declared disabled","White","SEO","LGBO","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","SEO","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","SEO","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","Unknown","Heterosexual / straight","225","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","Unknown","LGBO","35","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","Unknown","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","AA","Heterosexual / straight","60","[c]","20700","20750"
"Leaver CS","2023","Declared non-disabled","Asian","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","AA","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","AO","Heterosexual / straight","420","[c]","22730","21780"
"Leaver CS","2023","Declared non-disabled","Asian","AO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","AO","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","AO","Unknown","185","[c]","22580","21690"
"Leaver CS","2023","Declared non-disabled","Asian","EO","Heterosexual / straight","495","[c]","28920","28370"
"Leaver CS","2023","Declared non-disabled","Asian","EO","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","EO","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","EO","Unknown","65","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","G6","Heterosexual / straight","40","[c]","68540","66700"
"Leaver CS","2023","Declared non-disabled","Asian","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","G6","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","G7","Heterosexual / straight","125","[c]","56340","54760"
"Leaver CS","2023","Declared non-disabled","Asian","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","G7","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","G7","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","HEO","Heterosexual / straight","195","[c]","34570","34050"
"Leaver CS","2023","Declared non-disabled","Asian","HEO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","HEO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","HEO","Unknown","55","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","SCS level","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","SCS level","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","SEO","Heterosexual / straight","165","[c]","43200","42000"
"Leaver CS","2023","Declared non-disabled","Asian","SEO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","SEO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","SEO","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Unknown","Heterosexual / straight","55","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","AA","Heterosexual / straight","40","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","AO","Heterosexual / straight","240","[c]","23260","23340"
"Leaver CS","2023","Declared non-disabled","Black","AO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","AO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","AO","Unknown","70","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","EO","Heterosexual / straight","410","[c]","29480","29660"
"Leaver CS","2023","Declared non-disabled","Black","EO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","EO","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","EO","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","G6","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","G7","Heterosexual / straight","60","[c]","55630","55690"
"Leaver CS","2023","Declared non-disabled","Black","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","G7","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","HEO","Heterosexual / straight","165","[c]","34790","34550"
"Leaver CS","2023","Declared non-disabled","Black","HEO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","HEO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","HEO","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","SEO","Heterosexual / straight","130","[c]","42530","41750"
"Leaver CS","2023","Declared non-disabled","Black","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","SEO","Undeclared","[c]","[c]","[c]","[c]"
