"Status","Year","Disability","Region_ITL1","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Unknown","London","Outer London - East and North East","110","[c]","32040","30830"
"Leaver CS","2023","Unknown","London","Outer London - South","260","[c]","37910","32330"
"Leaver CS","2023","Unknown","London","Outer London - West and North West","230","[c]","31120","29750"
"Leaver CS","2023","Unknown","North East (England)","Northumberland, and Tyne and Wear","355","[c]","32290","26030"
"Leaver CS","2023","Unknown","North East (England)","Tees Valley and Durham","195","[c]","27960","22520"
"Leaver CS","2023","Unknown","North West (England)","Cheshire","125","[c]","34660","32540"
"Leaver CS","2023","Unknown","North West (England)","Cumbria","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North West (England)","Greater Manchester","460","[c]","32250","26780"
"Leaver CS","2023","Unknown","North West (England)","Lancashire","165","[c]","27520","22190"
"Leaver CS","2023","Unknown","North West (England)","Merseyside","420","[c]","25570","22400"
"Leaver CS","2023","Unknown","Northern Ireland","Northern Ireland","90","[c]","26070","22970"
"Leaver CS","2023","Unknown","Overseas","Overseas","105","[c]","49480","48610"
"Leaver CS","2023","Unknown","Scotland","Eastern Scotland","630","[c]","34530","31940"
"Leaver CS","2023","Unknown","Scotland","Highlands and Islands","45","[c]","27050","26220"
"Leaver CS","2023","Unknown","Scotland","North Eastern Scotland","60","[c]","32330","28110"
"Leaver CS","2023","Unknown","Scotland","Southern Scotland","175","[c]","29930","28600"
"Leaver CS","2023","Unknown","Scotland","West Central Scotland","505","[c]","32130","28120"
"Leaver CS","2023","Unknown","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","280","[c]","33790","28410"
"Leaver CS","2023","Unknown","South East (England)","Hampshire and Isle of Wight","540","[c]","31730","26130"
"Leaver CS","2023","Unknown","South East (England)","Kent","205","[c]","29490","25750"
"Leaver CS","2023","Unknown","South East (England)","Surrey, East and West Sussex","200","[c]","29570","25770"
"Leaver CS","2023","Unknown","South West (England)","Cornwall and Isles of Scilly","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South West (England)","Devon","155","[c]","29880","26860"
"Leaver CS","2023","Unknown","South West (England)","Dorset and Somerset","100","[c]","30920","27190"
"Leaver CS","2023","Unknown","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","715","[c]","35110","30650"
"Leaver CS","2023","Unknown","Unknown","Unknown","335","[c]","36560","32700"
"Leaver CS","2023","Unknown","Wales","East Wales","410","[c]","33610","28120"
"Leaver CS","2023","Unknown","Wales","West Wales and The Valleys","225","[c]","25330","22400"
"Leaver CS","2023","Unknown","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","70","[c]","27670","23590"
"Leaver CS","2023","Unknown","West Midlands (England)","Shropshire and Staffordshire","165","[c]","29140","23390"
"Leaver CS","2023","Unknown","West Midlands (England)","West Midlands","460","[c]","31150","25750"
"Leaver CS","2023","Unknown","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","70","[c]","26970","25680"
"Leaver CS","2023","Unknown","Yorkshire and The Humber","North Yorkshire","70","[c]","29510","26160"
"Leaver CS","2023","Unknown","Yorkshire and The Humber","South Yorkshire","180","[c]","32250","26750"
"Leaver CS","2023","Unknown","Yorkshire and The Humber","West Yorkshire","530","[c]","37180","30450"
"Leaver Dept.","2023","Declared disabled","East Midlands (England)","Derbyshire and Nottinghamshire","40","[c]","30720","28120"
"Leaver Dept.","2023","Declared disabled","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","East Midlands (England)","Lincolnshire","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","East of England","Bedfordshire and Hertfordshire","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","East of England","East Anglia","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","East of England","Essex","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","London","Inner London - East","65","[c]","41640","36680"
"Leaver Dept.","2023","Declared disabled","London","Inner London - West","430","[c]","44030","39150"
"Leaver Dept.","2023","Declared disabled","London","Outer London - East and North East","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","London","Outer London - South","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","London","Outer London - West and North West","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","North East (England)","Northumberland, and Tyne and Wear","55","[c]","28780","27260"
"Leaver Dept.","2023","Declared disabled","North East (England)","Tees Valley and Durham","35","[c]","32710","30810"
"Leaver Dept.","2023","Declared disabled","North West (England)","Cheshire","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","North West (England)","Greater Manchester","75","[c]","35050","29220"
"Leaver Dept.","2023","Declared disabled","North West (England)","Lancashire","35","[c]","30990","28120"
"Leaver Dept.","2023","Declared disabled","North West (England)","Merseyside","50","[c]","28240","27030"
"Leaver Dept.","2023","Declared disabled","Northern Ireland","Northern Ireland","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Scotland","Eastern Scotland","45","[c]","28110","27570"
"Leaver Dept.","2023","Declared disabled","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Scotland","Southern Scotland","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Scotland","West Central Scotland","50","[c]","26760","25120"
"Leaver Dept.","2023","Declared disabled","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","South East (England)","Hampshire and Isle of Wight","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","South East (England)","Kent","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","South East (England)","Surrey, East and West Sussex","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","South West (England)","Devon","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","South West (England)","Dorset and Somerset","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","55","[c]","36900","32500"
"Leaver Dept.","2023","Declared disabled","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Wales","East Wales","45","[c]","34950","31160"
"Leaver Dept.","2023","Declared disabled","Wales","West Wales and The Valleys","35","[c]","27120","27570"
"Leaver Dept.","2023","Declared disabled","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","West Midlands (England)","Shropshire and Staffordshire","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","West Midlands (England)","West Midlands","65","[c]","33820","28120"
"Leaver Dept.","2023","Declared disabled","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Yorkshire and The Humber","North Yorkshire","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Yorkshire and The Humber","South Yorkshire","35","[c]","34400","31990"
"Leaver Dept.","2023","Declared disabled","Yorkshire and The Humber","West Yorkshire","45","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","East Midlands (England)","Derbyshire and Nottinghamshire","140","[c]","32360","28120"
"Leaver Dept.","2023","Declared non-disabled","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","55","[c]","24750","21780"
"Leaver Dept.","2023","Declared non-disabled","East Midlands (England)","Lincolnshire","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","East of England","Bedfordshire and Hertfordshire","50","[c]","34500","31280"
"Leaver Dept.","2023","Declared non-disabled","East of England","East Anglia","115","[c]","31530","28120"
"Leaver Dept.","2023","Declared non-disabled","East of England","Essex","35","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","London","Inner London - East","410","[c]","42330","35410"
"Leaver Dept.","2023","Declared non-disabled","London","Inner London - West","2650","[c]","46690","41870"
"Leaver Dept.","2023","Declared non-disabled","London","Outer London - East and North East","60","[c]","31900","32520"
"Leaver Dept.","2023","Declared non-disabled","London","Outer London - South","170","[c]","43400","36180"
"Leaver Dept.","2023","Declared non-disabled","London","Outer London - West and North West","125","[c]","33830","32520"
"Leaver Dept.","2023","Declared non-disabled","North East (England)","Northumberland, and Tyne and Wear","410","[c]","30720","28120"
"Leaver Dept.","2023","Declared non-disabled","North East (England)","Tees Valley and Durham","135","[c]","32930","28120"
"Leaver Dept.","2023","Declared non-disabled","North West (England)","Cheshire","75","[c]","30100","27140"
"Leaver Dept.","2023","Declared non-disabled","North West (England)","Cumbria","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","North West (England)","Greater Manchester","465","[c]","33130","28120"
"Leaver Dept.","2023","Declared non-disabled","North West (England)","Lancashire","135","[c]","31550","28120"
"Leaver Dept.","2023","Declared non-disabled","North West (England)","Merseyside","310","[c]","29130","28120"
"Leaver Dept.","2023","Declared non-disabled","Northern Ireland","Northern Ireland","40","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Overseas","Overseas","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Scotland","Eastern Scotland","285","[c]","30730","27570"
"Leaver Dept.","2023","Declared non-disabled","Scotland","Highlands and Islands","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Scotland","North Eastern Scotland","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Scotland","Southern Scotland","70","[c]","29080","27570"
"Leaver Dept.","2023","Declared non-disabled","Scotland","West Central Scotland","360","[c]","28740","27570"
"Leaver Dept.","2023","Declared non-disabled","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","90","[c]","34110","29680"
"Leaver Dept.","2023","Declared non-disabled","South East (England)","Hampshire and Isle of Wight","125","[c]","34170","32420"
"Leaver Dept.","2023","Declared non-disabled","South East (England)","Kent","95","[c]","29240","29440"
"Leaver Dept.","2023","Declared non-disabled","South East (England)","Surrey, East and West Sussex","105","[c]","32510","28120"
"Leaver Dept.","2023","Declared non-disabled","South West (England)","Cornwall and Isles of Scilly","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","South West (England)","Devon","95","[c]","29730","27570"
"Leaver Dept.","2023","Declared non-disabled","South West (England)","Dorset and Somerset","35","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","340","[c]","39600","37150"
"Leaver Dept.","2023","Declared non-disabled","Unknown","Unknown","45","[c]","34080","32520"
"Leaver Dept.","2023","Declared non-disabled","Wales","East Wales","320","[c]","36720","31560"
"Leaver Dept.","2023","Declared non-disabled","Wales","West Wales and The Valleys","255","[c]","31110","28120"
"Leaver Dept.","2023","Declared non-disabled","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","40","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Midlands (England)","Shropshire and Staffordshire","125","[c]","27630","27570"
"Leaver Dept.","2023","Declared non-disabled","West Midlands (England)","West Midlands","400","[c]","33190","28120"
"Leaver Dept.","2023","Declared non-disabled","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Yorkshire and The Humber","North Yorkshire","90","[c]","36260","34020"
"Leaver Dept.","2023","Declared non-disabled","Yorkshire and The Humber","South Yorkshire","165","[c]","34260","28120"
"Leaver Dept.","2023","Declared non-disabled","Yorkshire and The Humber","West Yorkshire","320","[c]","33460","28120"
"Leaver Dept.","2023","Undeclared","East Midlands (England)","Derbyshire and Nottinghamshire","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","East of England","East Anglia","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","East of England","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","London","Inner London - East","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","London","Inner London - West","220","[c]","46020","41810"
"Leaver Dept.","2023","Undeclared","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","London","Outer London - South","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","London","Outer London - West and North West","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","North East (England)","Northumberland, and Tyne and Wear","35","[c]","32390","31990"
"Leaver Dept.","2023","Undeclared","North East (England)","Tees Valley and Durham","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","North West (England)","Cheshire","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","North West (England)","Greater Manchester","40","[c]","32060","28120"
"Leaver Dept.","2023","Undeclared","North West (England)","Lancashire","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","North West (England)","Merseyside","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Scotland","Eastern Scotland","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Scotland","Southern Scotland","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Scotland","West Central Scotland","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","South East (England)","Hampshire and Isle of Wight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","South East (England)","Kent","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","South East (England)","Surrey, East and West Sussex","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","South West (England)","Devon","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Wales","East Wales","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Wales","West Wales and The Valleys","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","West Midlands (England)","Shropshire and Staffordshire","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","West Midlands (England)","West Midlands","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Yorkshire and The Humber","South Yorkshire","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Yorkshire and The Humber","West Yorkshire","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","East Midlands (England)","Derbyshire and Nottinghamshire","45","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","East of England","Bedfordshire and Hertfordshire","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","East of England","East Anglia","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","East of England","Essex","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","London","Inner London - East","230","[c]","39500","33250"
"Leaver Dept.","2023","Unknown","London","Inner London - West","1915","[c]","42060","35760"
"Leaver Dept.","2023","Unknown","London","Outer London - East and North East","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","London","Outer London - South","105","[c]","35560","32000"
"Leaver Dept.","2023","Unknown","London","Outer London - West and North West","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","North East (England)","Northumberland, and Tyne and Wear","135","[c]","29120","27100"
"Leaver Dept.","2023","Unknown","North East (England)","Tees Valley and Durham","50","[c]","33060","28120"
"Leaver Dept.","2023","Unknown","North West (England)","Cheshire","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","North West (England)","Greater Manchester","175","[c]","35150","32000"
"Leaver Dept.","2023","Unknown","North West (England)","Lancashire","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","North West (England)","Merseyside","135","[c]","32170","26750"
"Leaver Dept.","2023","Unknown","Northern Ireland","Northern Ireland","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Overseas","Overseas","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Scotland","Eastern Scotland","90","[c]","40680","32000"
"Leaver Dept.","2023","Unknown","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Scotland","Southern Scotland","50","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Scotland","West Central Scotland","90","[c]","31060","27650"
"Leaver Dept.","2023","Unknown","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","35","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","South East (England)","Hampshire and Isle of Wight","80","[c]","33960","31060"
"Leaver Dept.","2023","Unknown","South East (England)","Kent","35","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","South East (England)","Surrey, East and West Sussex","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","South West (England)","Devon","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","South West (England)","Dorset and Somerset","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","125","[c]","39670","37410"
"Leaver Dept.","2023","Unknown","Unknown","Unknown","100","[c]","33500","32000"
"Leaver Dept.","2023","Unknown","Wales","East Wales","145","[c]","33170","31220"
"Leaver Dept.","2023","Unknown","Wales","West Wales and The Valleys","40","[c]","33030","27570"
"Leaver Dept.","2023","Unknown","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","West Midlands (England)","Shropshire and Staffordshire","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","West Midlands (England)","West Midlands","150","[c]","31960","30260"
"Leaver Dept.","2023","Unknown","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Yorkshire and The Humber","North Yorkshire","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Yorkshire and The Humber","South Yorkshire","75","[c]","32740","30330"
"Leaver Dept.","2023","Unknown","Yorkshire and The Humber","West Yorkshire","225","[c]","34230","32000"
"New entrant CS","2023","Declared disabled","East Midlands (England)","Derbyshire and Nottinghamshire","125","[c]","26640","23640"
"New entrant CS","2023","Declared disabled","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","50","[c]","24090","21780"
"New entrant CS","2023","Declared disabled","East Midlands (England)","Lincolnshire","30","[c]","24570","23230"
"New entrant CS","2023","Declared disabled","East of England","Bedfordshire and Hertfordshire","30","[c]","25320","23640"
"New entrant CS","2023","Declared disabled","East of England","East Anglia","125","[c]","27030","23640"
"New entrant CS","2023","Declared disabled","East of England","Essex","30","[c]","25130","23640"
"New entrant CS","2023","Declared disabled","London","Inner London - East","120","[c]","35090","32120"
"New entrant CS","2023","Declared disabled","London","Inner London - West","405","[c]","35990","32940"
"New entrant CS","2023","Declared disabled","London","Outer London - East and North East","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","London","Outer London - South","45","[c]","32260","27640"
"New entrant CS","2023","Declared disabled","London","Outer London - West and North West","35","[c]","31310","29860"
"New entrant CS","2023","Declared disabled","North East (England)","Northumberland, and Tyne and Wear","145","[c]","29280","25460"
"New entrant CS","2023","Declared disabled","North East (England)","Tees Valley and Durham","105","[c]","28490","25660"
"New entrant CS","2023","Declared disabled","North West (England)","Cheshire","35","[c]","27150","23640"
"New entrant CS","2023","Declared disabled","North West (England)","Cumbria","35","[c]","24750","22150"
"New entrant CS","2023","Declared disabled","North West (England)","Greater Manchester","195","[c]","28890","24780"
"New entrant CS","2023","Declared disabled","North West (England)","Lancashire","105","[c]","24960","23230"
"New entrant CS","2023","Declared disabled","North West (England)","Merseyside","115","[c]","25370","22520"
"New entrant CS","2023","Declared disabled","Northern Ireland","Northern Ireland","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Scotland","Eastern Scotland","140","[c]","30370","29100"
"New entrant CS","2023","Declared disabled","Scotland","Highlands and Islands","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Scotland","North Eastern Scotland","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Scotland","Southern Scotland","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Scotland","West Central Scotland","225","[c]","27620","23450"
"New entrant CS","2023","Declared disabled","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","60","[c]","29080","28120"
"New entrant CS","2023","Declared disabled","South East (England)","Hampshire and Isle of Wight","140","[c]","28370","25100"
"New entrant CS","2023","Declared disabled","South East (England)","Kent","70","[c]","26480","25610"
"New entrant CS","2023","Declared disabled","South East (England)","Surrey, East and West Sussex","80","[c]","29770","26630"
"New entrant CS","2023","Declared disabled","South West (England)","Cornwall and Isles of Scilly","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","South West (England)","Devon","80","[c]","26970","24150"
"New entrant CS","2023","Declared disabled","South West (England)","Dorset and Somerset","50","[c]","26970","23850"
"New entrant CS","2023","Declared disabled","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","225","[c]","31560","28840"
"New entrant CS","2023","Declared disabled","Unknown","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Wales","East Wales","155","[c]","29040","24840"
"New entrant CS","2023","Declared disabled","Wales","West Wales and The Valleys","125","[c]","25750","23640"
"New entrant CS","2023","Declared disabled","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","30","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","West Midlands (England)","Shropshire and Staffordshire","65","[c]","29420","24070"
"New entrant CS","2023","Declared disabled","West Midlands (England)","West Midlands","185","[c]","26680","22520"
"New entrant CS","2023","Declared disabled","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","40","[c]","25230","23640"
"New entrant CS","2023","Declared disabled","Yorkshire and The Humber","North Yorkshire","65","[c]","29050","26530"
"New entrant CS","2023","Declared disabled","Yorkshire and The Humber","South Yorkshire","70","[c]","30480","28120"
"New entrant CS","2023","Declared disabled","Yorkshire and The Humber","West Yorkshire","155","[c]","27910","24250"
"New entrant CS","2023","Declared non-disabled","East Midlands (England)","Derbyshire and Nottinghamshire","775","[c]","27950","23640"
"New entrant CS","2023","Declared non-disabled","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","420","[c]","25430","23640"
"New entrant CS","2023","Declared non-disabled","East Midlands (England)","Lincolnshire","180","[c]","29820","28120"
"New entrant CS","2023","Declared non-disabled","East of England","Bedfordshire and Hertfordshire","250","[c]","29070","26670"
"New entrant CS","2023","Declared non-disabled","East of England","East Anglia","700","[c]","28550","27320"
"New entrant CS","2023","Declared non-disabled","East of England","Essex","180","[c]","26510","23640"
"New entrant CS","2023","Declared non-disabled","London","Inner London - East","940","[c]","40080","34110"
"New entrant CS","2023","Declared non-disabled","London","Inner London - West","2125","[c]","38770","34550"
"New entrant CS","2023","Declared non-disabled","London","Outer London - East and North East","120","[c]","31810","29660"
"New entrant CS","2023","Declared non-disabled","London","Outer London - South","195","[c]","32810","27640"
"New entrant CS","2023","Declared non-disabled","London","Outer London - West and North West","190","[c]","32600","30960"
"New entrant CS","2023","Declared non-disabled","North East (England)","Northumberland, and Tyne and Wear","1030","[c]","28850","23640"
"New entrant CS","2023","Declared non-disabled","North East (England)","Tees Valley and Durham","695","[c]","29570","28880"
"New entrant CS","2023","Declared non-disabled","North West (England)","Cheshire","205","[c]","29840","28120"
"New entrant CS","2023","Declared non-disabled","North West (England)","Cumbria","185","[c]","27250","22150"
"New entrant CS","2023","Declared non-disabled","North West (England)","Greater Manchester","1200","[c]","30970","26960"
"New entrant CS","2023","Declared non-disabled","North West (England)","Lancashire","655","[c]","27830","24070"
"New entrant CS","2023","Declared non-disabled","North West (England)","Merseyside","610","[c]","27600","23640"
"New entrant CS","2023","Declared non-disabled","Northern Ireland","Northern Ireland","140","[c]","29700","22520"
"New entrant CS","2023","Declared non-disabled","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Scotland","Eastern Scotland","805","[c]","32820","29100"
"New entrant CS","2023","Declared non-disabled","Scotland","Highlands and Islands","70","[c]","26900","22700"
"New entrant CS","2023","Declared non-disabled","Scotland","North Eastern Scotland","50","[c]","29970","24450"
"New entrant CS","2023","Declared non-disabled","Scotland","Southern Scotland","260","[c]","24900","22520"
"New entrant CS","2023","Declared non-disabled","Scotland","West Central Scotland","1065","[c]","30460","27650"
"New entrant CS","2023","Declared non-disabled","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","395","[c]","29250","28120"
"New entrant CS","2023","Declared non-disabled","South East (England)","Hampshire and Isle of Wight","695","[c]","28020","23640"
"New entrant CS","2023","Declared non-disabled","South East (England)","Kent","425","[c]","28200","25750"
"New entrant CS","2023","Declared non-disabled","South East (England)","Surrey, East and West Sussex","520","[c]","31910","28880"
"New entrant CS","2023","Declared non-disabled","South West (England)","Cornwall and Isles of Scilly","55","[c]","31670","25920"
"New entrant CS","2023","Declared non-disabled","South West (England)","Devon","495","[c]","29310","26650"
"New entrant CS","2023","Declared non-disabled","South West (England)","Dorset and Somerset","275","[c]","28490","25970"
"New entrant CS","2023","Declared non-disabled","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","1230","[c]","32530","28880"
"New entrant CS","2023","Declared non-disabled","Unknown","Unknown","70","[c]","31510","28880"
"New entrant CS","2023","Declared non-disabled","Wales","East Wales","1195","[c]","30600","27500"
"New entrant CS","2023","Declared non-disabled","Wales","West Wales and The Valleys","880","[c]","25360","22500"
"New entrant CS","2023","Declared non-disabled","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","190","[c]","28010","23640"
