"Status","Year","Disability","Organisation","Parent_department","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Unknown","Department for Education (excl. agencies)","Department for Education","Bromley","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Education (excl. agencies)","Department for Education","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Education (excl. agencies)","Department for Education","Cambridgeshire CC","10","10","[c]","[c]"
"In post","2023","Unknown","Department for Education (excl. agencies)","Department for Education","Central Bedfordshire","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Education (excl. agencies)","Department for Education","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Education (excl. agencies)","Department for Education","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Education (excl. agencies)","Department for Education","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Education (excl. agencies)","Department for Education","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Education (excl. agencies)","Department for Education","Coventry","215","215","36640","33370"
"In post","2023","Unknown","Department for Education (excl. agencies)","Department for Education","Croydon","15","15","[c]","[c]"
"In post","2023","Unknown","Department for Education (excl. agencies)","Department for Education","Darlington","150","145","35420","30400"
"In post","2023","Unknown","Department for Education (excl. agencies)","Department for Education","Devon CC","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Education (excl. agencies)","Department for Education","Dorset","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Education (excl. agencies)","Department for Education","Dudley","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Education (excl. agencies)","Department for Education","Durham","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Education (excl. agencies)","Department for Education","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Education (excl. agencies)","Department for Education","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Education (excl. agencies)","Department for Education","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Education (excl. agencies)","Department for Education","Gloucestershire CC","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Education (excl. agencies)","Department for Education","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Education (excl. agencies)","Department for Education","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Education (excl. agencies)","Department for Education","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Education (excl. agencies)","Department for Education","Gwynedd","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Education (excl. agencies)","Department for Education","Hackney and Newham","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Education (excl. agencies)","Department for Education","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Education (excl. agencies)","Department for Education","Hertfordshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Education (excl. agencies)","Department for Education","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Education (excl. agencies)","Department for Education","Lambeth","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Education (excl. agencies)","Department for Education","Leeds","25","25","[c]","[c]"
"In post","2023","Unknown","Department for Education (excl. agencies)","Department for Education","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Education (excl. agencies)","Department for Education","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Education (excl. agencies)","Department for Education","Lincolnshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Education (excl. agencies)","Department for Education","Manchester","320","315","37090","33950"
"In post","2023","Unknown","Department for Education (excl. agencies)","Department for Education","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Education (excl. agencies)","Department for Education","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Education (excl. agencies)","Department for Education","Northumberland","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Education (excl. agencies)","Department for Education","Nottingham","65","65","37130","37590"
"In post","2023","Unknown","Department for Education (excl. agencies)","Department for Education","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Education (excl. agencies)","Department for Education","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Education (excl. agencies)","Department for Education","Scottish Borders","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Education (excl. agencies)","Department for Education","Sefton","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Education (excl. agencies)","Department for Education","Sheffield","295","285","36850","34790"
"In post","2023","Unknown","Department for Education (excl. agencies)","Department for Education","Somerset CC","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Education (excl. agencies)","Department for Education","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Education (excl. agencies)","Department for Education","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Education (excl. agencies)","Department for Education","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Education (excl. agencies)","Department for Education","Suffolk CC","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Education (excl. agencies)","Department for Education","Tyneside","35","35","38230","37590"
"In post","2023","Unknown","Department for Education (excl. agencies)","Department for Education","Wakefield","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Education (excl. agencies)","Department for Education","Wandsworth","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Education (excl. agencies)","Department for Education","Warwickshire CC","5","5","[c]","[c]"
"In post","2023","Unknown","Department for Education (excl. agencies)","Department for Education","West Kent","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Education (excl. agencies)","Department for Education","West Surrey","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Education (excl. agencies)","Department for Education","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Education (excl. agencies)","Department for Education","Westminster","485","475","48020","44650"
"In post","2023","Unknown","Department for Education (excl. agencies)","Department for Education","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Education (excl. agencies)","Department for Education","York","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Berkshire","30","30","[c]","[c]"
"In post","2023","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Birmingham","10","10","[c]","[c]"
"In post","2023","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Bristol, City of","75","70","42220","39880"
"In post","2023","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Cheshire East","10","10","[c]","[c]"
"In post","2023","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","City of Edinburgh","5","5","[c]","[c]"
"In post","2023","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Cornwall and Isles of Scilly","5","5","[c]","[c]"
"In post","2023","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Devon CC","10","10","[c]","[c]"
"In post","2023","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Durham","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","East Cumbria","5","5","[c]","[c]"
"In post","2023","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","East Surrey","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Gloucestershire CC","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Leeds","15","15","[c]","[c]"
"In post","2023","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Lincolnshire CC","5","5","[c]","[c]"
"In post","2023","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Liverpool","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Manchester","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","North Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Northumberland","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Norwich and East Norfolk","5","5","[c]","[c]"
"In post","2023","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Nottingham","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Oxfordshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Peterborough","5","5","[c]","[c]"
"In post","2023","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Powys","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Sheffield","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Somerset CC","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","South West Wales","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Suffolk CC","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Tyneside","40","40","38670","37300"
"In post","2023","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Warrington","10","10","[c]","[c]"
"In post","2023","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","West Cumbria","5","5","[c]","[c]"
"In post","2023","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","West Kent","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","West Surrey","10","5","[c]","[c]"
"In post","2023","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Westminster","355","345","46350","40260"
"In post","2023","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Worcestershire CC","5","5","[c]","[c]"
"In post","2023","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","York","55","50","40310","37300"
"In post","2023","Unknown","Department for International Trade","Department for International Trade","Belfast","10","10","[c]","[c]"
"In post","2023","Unknown","Department for International Trade","Department for International Trade","Birmingham","30","25","[c]","[c]"
"In post","2023","Unknown","Department for International Trade","Department for International Trade","Bristol, City of","20","15","[c]","[c]"
"In post","2023","Unknown","Department for International Trade","Department for International Trade","Cambridgeshire CC","15","15","[c]","[c]"
"In post","2023","Unknown","Department for International Trade","Department for International Trade","Cardiff and Vale of Glamorgan","10","10","[c]","[c]"
"In post","2023","Unknown","Department for International Trade","Department for International Trade","City of Edinburgh","15","15","[c]","[c]"
"In post","2023","Unknown","Department for International Trade","Department for International Trade","Darlington","75","75","39180","35010"
"In post","2023","Unknown","Department for International Trade","Department for International Trade","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for International Trade","Department for International Trade","Hertfordshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for International Trade","Department for International Trade","Leeds","25","20","[c]","[c]"
"In post","2023","Unknown","Department for International Trade","Department for International Trade","Manchester","25","25","[c]","[c]"
"In post","2023","Unknown","Department for International Trade","Department for International Trade","Nottingham","15","15","[c]","[c]"
"In post","2023","Unknown","Department for International Trade","Department for International Trade","Overseas","170","170","57670","55540"
"In post","2023","Unknown","Department for International Trade","Department for International Trade","South Hampshire","15","15","[c]","[c]"
"In post","2023","Unknown","Department for International Trade","Department for International Trade","Suffolk CC","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for International Trade","Department for International Trade","Tyneside","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for International Trade","Department for International Trade","Westminster","975","965","48830","42070"
"In post","2023","Unknown","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","Belfast","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","Birmingham","10","10","[c]","[c]"
"In post","2023","Unknown","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","Bristol, City of","10","10","[c]","[c]"
"In post","2023","Unknown","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","Cardiff and Vale of Glamorgan","5","5","[c]","[c]"
"In post","2023","Unknown","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","City of Edinburgh","5","5","[c]","[c]"
"In post","2023","Unknown","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","Darlington","5","5","[c]","[c]"
"In post","2023","Unknown","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","Hertfordshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","Leeds","10","10","[c]","[c]"
"In post","2023","Unknown","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","Manchester","10","10","[c]","[c]"
"In post","2023","Unknown","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","Nottingham","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","Plymouth","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","Sheffield","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","Tyneside","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","Warrington","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","Westminster","260","255","50120","50110"
"In post","2023","Unknown","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","Wirral","5","5","[c]","[c]"
"In post","2023","Unknown","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","Wolverhampton","20","20","[c]","[c]"
"In post","2023","Unknown","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","York","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Transport (excl. agencies)","Department for Transport","Birmingham","45","45","40920","36420"
"In post","2023","Unknown","Department for Transport (excl. agencies)","Department for Transport","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Transport (excl. agencies)","Department for Transport","Derby","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Transport (excl. agencies)","Department for Transport","East Sussex CC","10","10","[c]","[c]"
"In post","2023","Unknown","Department for Transport (excl. agencies)","Department for Transport","Leeds","35","35","38260","39430"
"In post","2023","Unknown","Department for Transport (excl. agencies)","Department for Transport","Lewisham and Southwark","70","60","34590","34390"
"In post","2023","Unknown","Department for Transport (excl. agencies)","Department for Transport","Manchester","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Transport (excl. agencies)","Department for Transport","North Hampshire","10","10","[c]","[c]"
"In post","2023","Unknown","Department for Transport (excl. agencies)","Department for Transport","Sefton","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Transport (excl. agencies)","Department for Transport","Southampton","5","5","[c]","[c]"
"In post","2023","Unknown","Department for Transport (excl. agencies)","Department for Transport","Swansea","15","15","[c]","[c]"
"In post","2023","Unknown","Department for Transport (excl. agencies)","Department for Transport","Tyneside","5","5","[c]","[c]"
"In post","2023","Unknown","Department for Transport (excl. agencies)","Department for Transport","West Surrey","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Transport (excl. agencies)","Department for Transport","Westminster","570","560","48940","43780"
"In post","2023","Unknown","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Aberdeen City and Aberdeenshire","5","5","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Angus and Dundee City","10","10","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Barking & Dagenham and Havering","10","10","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Barnet","10","10","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Barnsley, Doncaster and Rotherham","25","20","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Bedford","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Berkshire","15","15","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Bexley and Greenwich","5","5","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Birmingham","90","85","30260","28120"
"In post","2023","Unknown","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Blackburn with Darwen","10","5","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Blackpool","175","170","32270","28120"
"In post","2023","Unknown","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Bradford","35","35","27910","28120"
"In post","2023","Unknown","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Brent","10","10","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Bridgend and Neath Port Talbot","5","5","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Bristol, City of","45","40","25880","21690"
"In post","2023","Unknown","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Bromley","10","10","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Buckinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Calderdale and Kirklees","25","20","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Cardiff and Vale of Glamorgan","5","5","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Central Hampshire","5","5","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Central Valleys","70","65","27870","28120"
"In post","2023","Unknown","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Cheshire West and Chester","5","5","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","City of Edinburgh","5","5","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Cornwall and Isles of Scilly","20","20","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Coventry","5","5","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Croydon","5","5","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Darlington","5","5","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Derby","25","20","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Devon CC","20","15","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Dorset","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Dudley","40","35","23390","21690"
"In post","2023","Unknown","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Durham","10","10","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Ealing","20","20","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","East Ayrshire and North Ayrshire mainland","5","5","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","East Derbyshire","[c]","[c]","[c]","[c]"
