"Status","Year","Disability","Parent_department","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Unknown","Food Standards Agency","HEO","Male","25","25","[c]","[c]"
"In post","2023","Unknown","Food Standards Agency","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Food Standards Agency","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Food Standards Agency","SEO","Female","30","30","[c]","[c]"
"In post","2023","Unknown","Food Standards Agency","SEO","Male","25","25","[c]","[c]"
"In post","2023","Unknown","Foreign, Commonwealth and Development Office","AA","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Foreign, Commonwealth and Development Office","AA","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Foreign, Commonwealth and Development Office","AO","Female","95","95","25910","25700"
"In post","2023","Unknown","Foreign, Commonwealth and Development Office","AO","Male","95","95","26380","25700"
"In post","2023","Unknown","Foreign, Commonwealth and Development Office","EO","Female","145","140","29520","28540"
"In post","2023","Unknown","Foreign, Commonwealth and Development Office","EO","Male","140","140","30200","29900"
"In post","2023","Unknown","Foreign, Commonwealth and Development Office","G6","Female","270","260","67600","67280"
"In post","2023","Unknown","Foreign, Commonwealth and Development Office","G6","Male","265","260","68380","68170"
"In post","2023","Unknown","Foreign, Commonwealth and Development Office","G7","Female","605","585","55750","55220"
"In post","2023","Unknown","Foreign, Commonwealth and Development Office","G7","Male","500","495","56140","55610"
"In post","2023","Unknown","Foreign, Commonwealth and Development Office","HEO","Female","375","370","36890","36620"
"In post","2023","Unknown","Foreign, Commonwealth and Development Office","HEO","Male","350","345","36790","36550"
"In post","2023","Unknown","Foreign, Commonwealth and Development Office","SCS level","Female","85","85","83430","78780"
"In post","2023","Unknown","Foreign, Commonwealth and Development Office","SCS level","Male","95","95","86730","79580"
"In post","2023","Unknown","Foreign, Commonwealth and Development Office","SEO","Female","220","215","43030","43000"
"In post","2023","Unknown","Foreign, Commonwealth and Development Office","SEO","Male","195","195","44180","43160"
"In post","2023","Unknown","Foreign, Commonwealth and Development Office","Unknown","Female","10","10","[c]","[c]"
"In post","2023","Unknown","Foreign, Commonwealth and Development Office","Unknown","Male","20","20","[c]","[c]"
"In post","2023","Unknown","HM Land Registry","AA","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","HM Land Registry","AA","Male","15","15","[c]","[c]"
"In post","2023","Unknown","HM Land Registry","AO","Female","490","450","23470","23390"
"In post","2023","Unknown","HM Land Registry","AO","Male","315","310","23520","23390"
"In post","2023","Unknown","HM Land Registry","EO","Female","355","340","28340","28080"
"In post","2023","Unknown","HM Land Registry","EO","Male","265","260","28820","28080"
"In post","2023","Unknown","HM Land Registry","G6","Female","10","10","[c]","[c]"
"In post","2023","Unknown","HM Land Registry","G6","Male","5","5","[c]","[c]"
"In post","2023","Unknown","HM Land Registry","G7","Female","35","35","58130","57880"
"In post","2023","Unknown","HM Land Registry","G7","Male","25","25","[c]","[c]"
"In post","2023","Unknown","HM Land Registry","HEO","Female","60","55","36730","34850"
"In post","2023","Unknown","HM Land Registry","HEO","Male","75","75","37540","38410"
"In post","2023","Unknown","HM Land Registry","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","HM Land Registry","SCS level","Male","5","5","[c]","[c]"
"In post","2023","Unknown","HM Land Registry","SEO","Female","40","40","42710","41340"
"In post","2023","Unknown","HM Land Registry","SEO","Male","65","60","43320","43150"
"In post","2023","Unknown","HM Revenue and Customs","AA","Female","140","90","22560","22520"
"In post","2023","Unknown","HM Revenue and Customs","AA","Male","70","60","22720","22520"
"In post","2023","Unknown","HM Revenue and Customs","AO","Female","4020","3405","22740","22520"
"In post","2023","Unknown","HM Revenue and Customs","AO","Male","3130","2990","22710","22520"
"In post","2023","Unknown","HM Revenue and Customs","EO","Female","2340","2150","28780","28130"
"In post","2023","Unknown","HM Revenue and Customs","EO","Male","2280","2225","28640","28130"
"In post","2023","Unknown","HM Revenue and Customs","G6","Female","125","120","73050","71300"
"In post","2023","Unknown","HM Revenue and Customs","G6","Male","190","185","73490","71420"
"In post","2023","Unknown","HM Revenue and Customs","G7","Female","410","390","59440","57970"
"In post","2023","Unknown","HM Revenue and Customs","G7","Male","710","690","59180","57970"
"In post","2023","Unknown","HM Revenue and Customs","HEO","Female","1735","1645","35750","35000"
"In post","2023","Unknown","HM Revenue and Customs","HEO","Male","2225","2180","35760","35000"
"In post","2023","Unknown","HM Revenue and Customs","SCS level","Female","30","30","[c]","[c]"
"In post","2023","Unknown","HM Revenue and Customs","SCS level","Male","35","35","96040","84220"
"In post","2023","Unknown","HM Revenue and Customs","SEO","Female","755","725","43300","42510"
"In post","2023","Unknown","HM Revenue and Customs","SEO","Male","920","895","43520","42510"
"In post","2023","Unknown","HM Treasury","AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","HM Treasury","AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","HM Treasury","EO","Female","25","25","[c]","[c]"
"In post","2023","Unknown","HM Treasury","EO","Male","15","15","[c]","[c]"
"In post","2023","Unknown","HM Treasury","G6","Female","10","10","[c]","[c]"
"In post","2023","Unknown","HM Treasury","G6","Male","30","30","82310","74810"
"In post","2023","Unknown","HM Treasury","G7","Female","40","40","56400","54090"
"In post","2023","Unknown","HM Treasury","G7","Male","60","60","61330","57210"
"In post","2023","Unknown","HM Treasury","HEO","Female","35","35","34800","33630"
"In post","2023","Unknown","HM Treasury","HEO","Male","45","45","35760","33630"
"In post","2023","Unknown","HM Treasury","SCS level","Female","10","5","[c]","[c]"
"In post","2023","Unknown","HM Treasury","SCS level","Male","5","5","[c]","[c]"
"In post","2023","Unknown","HM Treasury","SEO","Female","20","20","[c]","[c]"
"In post","2023","Unknown","HM Treasury","SEO","Male","20","20","[c]","[c]"
"In post","2023","Unknown","Home Office","AA","Female","85","85","21370","19500"
"In post","2023","Unknown","Home Office","AA","Male","60","55","21290","19500"
"In post","2023","Unknown","Home Office","AO","Female","2370","2220","23080","22400"
"In post","2023","Unknown","Home Office","AO","Male","1740","1695","23000","22400"
"In post","2023","Unknown","Home Office","EO","Female","2930","2825","27120","25880"
"In post","2023","Unknown","Home Office","EO","Male","3215","3120","27310","25880"
"In post","2023","Unknown","Home Office","G6","Female","95","90","69900","70840"
"In post","2023","Unknown","Home Office","G6","Male","105","100","71830","70840"
"In post","2023","Unknown","Home Office","G7","Female","330","325","58450","59290"
"In post","2023","Unknown","Home Office","G7","Male","400","400","58890","59290"
"In post","2023","Unknown","Home Office","HEO","Female","715","700","34330","35910"
"In post","2023","Unknown","Home Office","HEO","Male","605","600","34490","36000"
"In post","2023","Unknown","Home Office","SCS level","Female","30","30","96890","83670"
"In post","2023","Unknown","Home Office","SCS level","Male","25","25","[c]","[c]"
"In post","2023","Unknown","Home Office","SEO","Female","465","455","42120","43000"
"In post","2023","Unknown","Home Office","SEO","Male","425","425","42090","43000"
"In post","2023","Unknown","Home Office","Unknown","Female","5","5","[c]","[c]"
"In post","2023","Unknown","Home Office","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Ministry of Defence","AA","Female","390","365","21300","21380"
"In post","2023","Unknown","Ministry of Defence","AA","Male","965","940","22370","21380"
"In post","2023","Unknown","Ministry of Defence","AO","Female","1155","1070","23480","22220"
"In post","2023","Unknown","Ministry of Defence","AO","Male","1820","1800","28570","25350"
"In post","2023","Unknown","Ministry of Defence","EO","Female","830","795","28220","27140"
"In post","2023","Unknown","Ministry of Defence","EO","Male","1020","1005","29570","27610"
"In post","2023","Unknown","Ministry of Defence","G6","Female","150","135","76690","73470"
"In post","2023","Unknown","Ministry of Defence","G6","Male","220","205","73300","70550"
"In post","2023","Unknown","Ministry of Defence","G7","Female","370","350","56320","55300"
"In post","2023","Unknown","Ministry of Defence","G7","Male","730","710","55400","55110"
"In post","2023","Unknown","Ministry of Defence","HEO","Female","1125","1080","36540","33990"
"In post","2023","Unknown","Ministry of Defence","HEO","Male","1350","1335","34950","33990"
"In post","2023","Unknown","Ministry of Defence","SCS level","Female","40","40","86640","81850"
"In post","2023","Unknown","Ministry of Defence","SCS level","Male","65","65","99990","95000"
"In post","2023","Unknown","Ministry of Defence","SEO","Female","595","570","42900","41800"
"In post","2023","Unknown","Ministry of Defence","SEO","Male","1060","1050","43200","41800"
"In post","2023","Unknown","Ministry of Defence","Unknown","Female","280","275","36420","34420"
"In post","2023","Unknown","Ministry of Defence","Unknown","Male","1770","1765","42450","40530"
"In post","2023","Unknown","Ministry of Justice","AA","Female","670","625","23020","23230"
"In post","2023","Unknown","Ministry of Justice","AA","Male","505","490","23120","23230"
"In post","2023","Unknown","Ministry of Justice","AO","Female","2175","2085","27340","28880"
"In post","2023","Unknown","Ministry of Justice","AO","Male","2400","2365","29270","28880"
"In post","2023","Unknown","Ministry of Justice","EO","Female","480","470","29620","29660"
"In post","2023","Unknown","Ministry of Justice","EO","Male","360","355","30600","29660"
"In post","2023","Unknown","Ministry of Justice","G6","Female","40","40","69750","67700"
"In post","2023","Unknown","Ministry of Justice","G6","Male","30","30","70840","68810"
"In post","2023","Unknown","Ministry of Justice","G7","Female","175","170","57260","55720"
"In post","2023","Unknown","Ministry of Justice","G7","Male","155","155","57550","55720"
"In post","2023","Unknown","Ministry of Justice","HEO","Female","475","460","33740","33490"
"In post","2023","Unknown","Ministry of Justice","HEO","Male","310","290","34240","35410"
"In post","2023","Unknown","Ministry of Justice","SCS level","Female","15","15","[c]","[c]"
"In post","2023","Unknown","Ministry of Justice","SCS level","Male","15","15","[c]","[c]"
"In post","2023","Unknown","Ministry of Justice","SEO","Female","335","325","42960","43650"
"In post","2023","Unknown","Ministry of Justice","SEO","Male","250","245","42470","43650"
"In post","2023","Unknown","Ministry of Justice","Unknown","Female","2325","2110","27280","25300"
"In post","2023","Unknown","Ministry of Justice","Unknown","Male","880","800","27990","26840"
"In post","2023","Unknown","National Crime Agency","AO","Female","100","90","25650","26450"
"In post","2023","Unknown","National Crime Agency","AO","Male","55","55","25550","24750"
"In post","2023","Unknown","National Crime Agency","EO","Female","930","895","35370","34670"
"In post","2023","Unknown","National Crime Agency","EO","Male","885","870","36530","36040"
"In post","2023","Unknown","National Crime Agency","G6","Female","15","15","[c]","[c]"
"In post","2023","Unknown","National Crime Agency","G6","Male","45","45","75700","76080"
"In post","2023","Unknown","National Crime Agency","G7","Female","60","60","61450","61240"
"In post","2023","Unknown","National Crime Agency","G7","Male","120","120","63810","63040"
"In post","2023","Unknown","National Crime Agency","HEO","Female","425","405","42030","42110"
"In post","2023","Unknown","National Crime Agency","HEO","Male","635","630","44040","45350"
"In post","2023","Unknown","National Crime Agency","SCS level","Female","10","10","[c]","[c]"
"In post","2023","Unknown","National Crime Agency","SCS level","Male","15","15","[c]","[c]"
"In post","2023","Unknown","National Crime Agency","SEO","Female","180","175","49190","49180"
"In post","2023","Unknown","National Crime Agency","SEO","Male","280","280","49830","49180"
"In post","2023","Unknown","Northern Ireland Office","AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Northern Ireland Office","AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Northern Ireland Office","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Northern Ireland Office","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Northern Ireland Office","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Northern Ireland Office","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Northern Ireland Office","G7","Female","5","5","[c]","[c]"
"In post","2023","Unknown","Northern Ireland Office","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Northern Ireland Office","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Northern Ireland Office","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Northern Ireland Office","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Northern Ireland Office","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Northern Ireland Office","SEO","Female","5","5","[c]","[c]"
"In post","2023","Unknown","Northern Ireland Office","SEO","Male","10","10","[c]","[c]"
"In post","2023","Unknown","Office for Standards in Education, Children's Services and Skills","AO","Female","20","15","[c]","[c]"
"In post","2023","Unknown","Office for Standards in Education, Children's Services and Skills","AO","Male","5","5","[c]","[c]"
"In post","2023","Unknown","Office for Standards in Education, Children's Services and Skills","EO","Female","15","15","[c]","[c]"
"In post","2023","Unknown","Office for Standards in Education, Children's Services and Skills","EO","Male","10","10","[c]","[c]"
"In post","2023","Unknown","Office for Standards in Education, Children's Services and Skills","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Office for Standards in Education, Children's Services and Skills","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Office for Standards in Education, Children's Services and Skills","G7","Female","15","15","[c]","[c]"
"In post","2023","Unknown","Office for Standards in Education, Children's Services and Skills","G7","Male","10","10","[c]","[c]"
"In post","2023","Unknown","Office for Standards in Education, Children's Services and Skills","HEO","Female","15","10","[c]","[c]"
"In post","2023","Unknown","Office for Standards in Education, Children's Services and Skills","HEO","Male","15","15","[c]","[c]"
"In post","2023","Unknown","Office for Standards in Education, Children's Services and Skills","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Office for Standards in Education, Children's Services and Skills","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Office for Standards in Education, Children's Services and Skills","SEO","Female","45","40","51680","52750"
"In post","2023","Unknown","Office for Standards in Education, Children's Services and Skills","SEO","Male","10","10","[c]","[c]"
"In post","2023","Unknown","Office of Gas and Electricity Markets","AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Office of Gas and Electricity Markets","AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Office of Gas and Electricity Markets","EO","Female","10","10","[c]","[c]"
"In post","2023","Unknown","Office of Gas and Electricity Markets","EO","Male","10","10","[c]","[c]"
"In post","2023","Unknown","Office of Gas and Electricity Markets","G6","Female","10","10","[c]","[c]"
"In post","2023","Unknown","Office of Gas and Electricity Markets","G6","Male","10","10","[c]","[c]"
"In post","2023","Unknown","Office of Gas and Electricity Markets","G7","Female","15","15","[c]","[c]"
"In post","2023","Unknown","Office of Gas and Electricity Markets","G7","Male","15","15","[c]","[c]"
"In post","2023","Unknown","Office of Gas and Electricity Markets","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Office of Gas and Electricity Markets","HEO","Male","5","5","[c]","[c]"
"In post","2023","Unknown","Office of Gas and Electricity Markets","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Office of Gas and Electricity Markets","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Office of Gas and Electricity Markets","SEO","Female","5","5","[c]","[c]"
"In post","2023","Unknown","Office of Gas and Electricity Markets","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Office of Qualifications and Examinations Regulation","AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Office of Qualifications and Examinations Regulation","AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Office of Qualifications and Examinations Regulation","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Office of Qualifications and Examinations Regulation","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Office of Qualifications and Examinations Regulation","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Office of Qualifications and Examinations Regulation","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Office of Qualifications and Examinations Regulation","G7","Female","5","5","[c]","[c]"
"In post","2023","Unknown","Office of Qualifications and Examinations Regulation","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Office of Qualifications and Examinations Regulation","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Office of Qualifications and Examinations Regulation","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Office of Qualifications and Examinations Regulation","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Office of Qualifications and Examinations Regulation","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Office of Qualifications and Examinations Regulation","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Office of Qualifications and Examinations Regulation","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Office of Rail and Road","AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Office of Rail and Road","AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Office of Rail and Road","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Office of Rail and Road","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Office of Rail and Road","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Office of Rail and Road","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Office of Rail and Road","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Office of Rail and Road","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Office of Rail and Road","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Office of Rail and Road","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Office of Rail and Road","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Office of Rail and Road","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Office of Rail and Road","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Office of Rail and Road","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Office of the Secretary of State for Scotland","AA","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Office of the Secretary of State for Scotland","AA","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Office of the Secretary of State for Scotland","AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Office of the Secretary of State for Scotland","AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Office of the Secretary of State for Scotland","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Office of the Secretary of State for Scotland","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Office of the Secretary of State for Scotland","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Office of the Secretary of State for Scotland","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Office of the Secretary of State for Scotland","G7","Female","15","15","[c]","[c]"
"In post","2023","Unknown","Office of the Secretary of State for Scotland","G7","Male","15","15","[c]","[c]"
"In post","2023","Unknown","Office of the Secretary of State for Scotland","HEO","Female","5","5","[c]","[c]"
"In post","2023","Unknown","Office of the Secretary of State for Scotland","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Office of the Secretary of State for Scotland","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Office of the Secretary of State for Scotland","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Office of the Secretary of State for Scotland","SEO","Female","10","10","[c]","[c]"
"In post","2023","Unknown","Office of the Secretary of State for Scotland","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Office of the Secretary of State for Wales","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Office of the Secretary of State for Wales","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Office of the Secretary of State for Wales","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Office of the Secretary of State for Wales","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Office of the Secretary of State for Wales","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Office of the Secretary of State for Wales","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Office of the Secretary of State for Wales","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Office of the Secretary of State for Wales","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Office of the Secretary of State for Wales","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Office of the Secretary of State for Wales","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Office of the Secretary of State for Wales","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Office of the Secretary of State for Wales","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Scottish Government","AA","Female","935","830","22950","22180"
"In post","2023","Unknown","Scottish Government","AA","Male","740","700","23350","22920"
"In post","2023","Unknown","Scottish Government","AO","Female","1170","1075","26220","25710"
"In post","2023","Unknown","Scottish Government","AO","Male","1085","1050","27400","26600"
"In post","2023","Unknown","Scottish Government","EO","Female","1765","1665","32150","31290"
"In post","2023","Unknown","Scottish Government","EO","Male","2055","1960","34350","37060"
"In post","2023","Unknown","Scottish Government","G6","Female","240","230","77110","79110"
"In post","2023","Unknown","Scottish Government","G6","Male","205","205","77210","79110"
"In post","2023","Unknown","Scottish Government","G7","Female","480","455","59500","58850"
"In post","2023","Unknown","Scottish Government","G7","Male","405","395","60480","59050"
"In post","2023","Unknown","Scottish Government","HEO","Female","895","855","36450","35220"
"In post","2023","Unknown","Scottish Government","HEO","Male","895","855","38950","38520"
"In post","2023","Unknown","Scottish Government","SCS level","Female","50","45","91980","85200"
"In post","2023","Unknown","Scottish Government","SCS level","Male","35","35","93270","85200"
"In post","2023","Unknown","Scottish Government","SEO","Female","730","685","46670","46670"
"In post","2023","Unknown","Scottish Government","SEO","Male","665","635","47670","48640"
"In post","2023","Unknown","The National Archives","AA","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","The National Archives","AA","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","The National Archives","AO","Female","20","20","[c]","[c]"
"In post","2023","Unknown","The National Archives","AO","Male","20","20","[c]","[c]"
"In post","2023","Unknown","The National Archives","EO","Female","15","15","[c]","[c]"
"In post","2023","Unknown","The National Archives","EO","Male","15","15","[c]","[c]"
"In post","2023","Unknown","The National Archives","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","The National Archives","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","The National Archives","G7","Female","15","15","[c]","[c]"
"In post","2023","Unknown","The National Archives","G7","Male","15","15","[c]","[c]"
"In post","2023","Unknown","The National Archives","HEO","Female","30","30","[c]","[c]"
"In post","2023","Unknown","The National Archives","HEO","Male","20","20","[c]","[c]"
"In post","2023","Unknown","The National Archives","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","The National Archives","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","The National Archives","SEO","Female","20","20","[c]","[c]"
"In post","2023","Unknown","The National Archives","SEO","Male","20","20","[c]","[c]"
"In post","2023","Unknown","UK Export Finance","AA","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","UK Export Finance","AA","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","UK Export Finance","AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","UK Export Finance","AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","UK Export Finance","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","UK Export Finance","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","UK Export Finance","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","UK Export Finance","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","UK Export Finance","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","UK Export Finance","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","UK Export Finance","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","UK Export Finance","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","UK Export Finance","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","UK Export Finance","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","UK Export Finance","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","UK Export Finance","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","UK Statistics Authority","AA","Female","100","60","20970","20150"
"In post","2023","Unknown","UK Statistics Authority","AA","Male","45","30","21580","21200"
"In post","2023","Unknown","UK Statistics Authority","AO","Female","275","215","21580","21200"
"In post","2023","Unknown","UK Statistics Authority","AO","Male","195","150","21810","21200"
"In post","2023","Unknown","UK Statistics Authority","EO","Female","150","140","25210","24840"
"In post","2023","Unknown","UK Statistics Authority","EO","Male","110","105","25120","24840"
"In post","2023","Unknown","UK Statistics Authority","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","UK Statistics Authority","G6","Female","30","30","63360","61850"
"In post","2023","Unknown","UK Statistics Authority","G6","Male","35","35","64540","65060"
"In post","2023","Unknown","UK Statistics Authority","G7","Female","140","135","52550","51460"
"In post","2023","Unknown","UK Statistics Authority","G7","Male","180","175","53600","51460"
"In post","2023","Unknown","UK Statistics Authority","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","UK Statistics Authority","HEO","Female","240","230","31570","31060"
"In post","2023","Unknown","UK Statistics Authority","HEO","Male","235","230","31780","31060"
"In post","2023","Unknown","UK Statistics Authority","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","UK Statistics Authority","SCS level","Female","10","10","[c]","[c]"
"In post","2023","Unknown","UK Statistics Authority","SCS level","Male","15","15","[c]","[c]"
"In post","2023","Unknown","UK Statistics Authority","SEO","Female","245","235","38960","39190"
"In post","2023","Unknown","UK Statistics Authority","SEO","Male","240","235","38980","37810"
"In post","2023","Unknown","UK Statistics Authority","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","UK Supreme Court","AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","UK Supreme Court","AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","UK Supreme Court","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","UK Supreme Court","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","UK Supreme Court","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","UK Supreme Court","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","UK Supreme Court","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","UK Supreme Court","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","UK Supreme Court","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","UK Supreme Court","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","UK Supreme Court","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","UK Supreme Court","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","UK Supreme Court","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","UK Supreme Court","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Water Services Regulation Authority","AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Water Services Regulation Authority","AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Water Services Regulation Authority","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Water Services Regulation Authority","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Water Services Regulation Authority","G6","Female","[c]","[c]","[c]","[c]"
