"Status","Year","Parent_department","Region_ITL1","Region_ITL2","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","UK Statistics Authority","Yorkshire and The Humber","South Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Yorkshire and The Humber","West Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Yorkshire and The Humber","West Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","UK Supreme Court","London","Inner London - West","Female","30","30","39180","31620"
"In post","2023","UK Supreme Court","London","Inner London - West","Male","25","25","[c]","[c]"
"In post","2023","Water Services Regulation Authority","East of England","East Anglia","Female","[c]","[c]","[c]","[c]"
"In post","2023","Water Services Regulation Authority","East of England","East Anglia","Male","[c]","[c]","[c]","[c]"
"In post","2023","Water Services Regulation Authority","London","Inner London - East","Female","35","35","64490","63000"
"In post","2023","Water Services Regulation Authority","London","Inner London - East","Male","40","40","65820","67520"
"In post","2023","Water Services Regulation Authority","West Midlands (England)","West Midlands","Female","95","90","50840","43700"
"In post","2023","Water Services Regulation Authority","West Midlands (England)","West Midlands","Male","90","90","54660","52140"
"In post","2023","Welsh Government","London","Inner London - West","Female","5","5","[c]","[c]"
"In post","2023","Welsh Government","London","Inner London - West","Male","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government","London","Outer London - South","Female","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government","London","Outer London - South","Male","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government","London","Outer London - West and North West","Female","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government","London","Outer London - West and North West","Male","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government","North West (England)","Cheshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government","North West (England)","Cheshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government","North West (England)","Lancashire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government","North West (England)","Lancashire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government","Overseas","Overseas","Female","5","5","[c]","[c]"
"In post","2023","Welsh Government","Overseas","Overseas","Male","5","5","[c]","[c]"
"In post","2023","Welsh Government","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government","Wales","East Wales","Female","2020","1865","44630","39690"
"In post","2023","Welsh Government","Wales","East Wales","Male","1445","1400","46840","39780"
"In post","2023","Welsh Government","Wales","West Wales and The Valleys","Female","1570","1465","39910","39690"
"In post","2023","Welsh Government","Wales","West Wales and The Valleys","Male","980","955","43160","39690"
"In post","2023","Welsh Government","West Midlands (England)","Shropshire and Staffordshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government","West Midlands (England)","Shropshire and Staffordshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government","Yorkshire and The Humber","West Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government","Yorkshire and The Humber","West Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","East Midlands (England)","Derbyshire and Nottinghamshire","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","East Midlands (England)","Derbyshire and Nottinghamshire","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","East of England","Bedfordshire and Hertfordshire","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","East of England","Bedfordshire and Hertfordshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","East of England","East Anglia","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","East of England","East Anglia","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","East of England","Essex","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","East of England","Essex","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","London","Inner London - East","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","London","Inner London - East","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","London","Inner London - West","Female","230","[c]","45530","50500"
"Leaver CS","2023","Attorney General's Departments","London","Inner London - West","Male","185","[c]","51670","52790"
"Leaver CS","2023","Attorney General's Departments","London","Outer London - East and North East","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","London","Outer London - East and North East","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","London","Outer London - South","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","London","Outer London - South","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","London","Outer London - West and North West","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","London","Outer London - West and North West","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","North East (England)","Northumberland, and Tyne and Wear","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","North East (England)","Northumberland, and Tyne and Wear","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","North East (England)","Tees Valley and Durham","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","North East (England)","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","North West (England)","Cheshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","North West (England)","Cheshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","North West (England)","Cumbria","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","North West (England)","Cumbria","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","North West (England)","Greater Manchester","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","North West (England)","Greater Manchester","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","North West (England)","Lancashire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","North West (England)","Lancashire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","North West (England)","Merseyside","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","North West (England)","Merseyside","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Scotland","Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Scotland","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","South East (England)","Hampshire and Isle of Wight","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","South East (England)","Hampshire and Isle of Wight","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","South East (England)","Kent","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","South East (England)","Kent","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","South East (England)","Surrey, East and West Sussex","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","South East (England)","Surrey, East and West Sussex","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","South West (England)","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","South West (England)","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","South West (England)","Devon","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","South West (England)","Devon","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Wales","East Wales","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Wales","East Wales","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Wales","West Wales and The Valleys","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Wales","West Wales and The Valleys","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","West Midlands (England)","Shropshire and Staffordshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","West Midlands (England)","Shropshire and Staffordshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","West Midlands (England)","West Midlands","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","West Midlands (England)","West Midlands","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Yorkshire and The Humber","North Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Yorkshire and The Humber","North Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Yorkshire and The Humber","South Yorkshire","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Yorkshire and The Humber","South Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Yorkshire and The Humber","West Yorkshire","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Yorkshire and The Humber","West Yorkshire","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","East Midlands (England)","Derbyshire and Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","East Midlands (England)","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","East of England","Bedfordshire and Hertfordshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","East of England","Bedfordshire and Hertfordshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","East of England","East Anglia","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","East of England","East Anglia","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","London","Inner London - East","Female","110","[c]","51270","54700"
"Leaver CS","2023","Cabinet Office","London","Inner London - East","Male","105","[c]","55900","56430"
"Leaver CS","2023","Cabinet Office","London","Inner London - West","Female","255","[c]","48370","40600"
"Leaver CS","2023","Cabinet Office","London","Inner London - West","Male","230","[c]","55380","54700"
"Leaver CS","2023","Cabinet Office","North East (England)","Northumberland, and Tyne and Wear","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","North East (England)","Northumberland, and Tyne and Wear","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","North East (England)","Tees Valley and Durham","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","North East (England)","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","North West (England)","Cheshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","North West (England)","Cheshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","North West (England)","Cumbria","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","North West (England)","Cumbria","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","North West (England)","Greater Manchester","Female","30","[c]","40420","37300"
"Leaver CS","2023","Cabinet Office","North West (England)","Greater Manchester","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","North West (England)","Lancashire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","North West (England)","Lancashire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","North West (England)","Merseyside","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","North West (England)","Merseyside","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Northern Ireland","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Northern Ireland","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Scotland","Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Scotland","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Scotland","West Central Scotland","Female","30","[c]","41760","38460"
"Leaver CS","2023","Cabinet Office","Scotland","West Central Scotland","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","South East (England)","Hampshire and Isle of Wight","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","South East (England)","Hampshire and Isle of Wight","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","South West (England)","Devon","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","South West (England)","Devon","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Unknown","Unknown","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Unknown","Unknown","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Wales","East Wales","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Wales","East Wales","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","West Midlands (England)","Shropshire and Staffordshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","West Midlands (England)","Shropshire and Staffordshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","West Midlands (England)","West Midlands","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","West Midlands (England)","West Midlands","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Yorkshire and The Humber","North Yorkshire","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Yorkshire and The Humber","North Yorkshire","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Yorkshire and The Humber","South Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Yorkshire and The Humber","South Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Yorkshire and The Humber","West Yorkshire","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Yorkshire and The Humber","West Yorkshire","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Chancellor's other departments","London","Inner London - West","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","Chancellor's other departments","London","Inner London - West","Male","30","[c]","57750","38280"
"Leaver CS","2023","Chancellor's other departments","North East (England)","Tees Valley and Durham","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Chancellor's other departments","North East (England)","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Chancellor's other departments","Scotland","Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Chancellor's other departments","Scotland","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Chancellor's other departments","Scotland","West Central Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Chancellor's other departments","Scotland","West Central Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Charity Commission","London","Inner London - West","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Charity Commission","London","Inner London - West","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Charity Commission","North West (England)","Merseyside","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Charity Commission","North West (England)","Merseyside","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Charity Commission","South West (England)","Dorset and Somerset","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Charity Commission","South West (England)","Dorset and Somerset","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","London","Inner London - East","Female","55","[c]","48630","45190"
"Leaver CS","2023","Competition and Markets Authority","London","Inner London - East","Male","60","[c]","61540","55130"
"Leaver CS","2023","Competition and Markets Authority","North West (England)","Greater Manchester","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","North West (England)","Greater Manchester","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Scotland","Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Scotland","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Wales","East Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Wales","East Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","East Midlands (England)","Derbyshire and Nottinghamshire","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","East Midlands (England)","Derbyshire and Nottinghamshire","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","East Midlands (England)","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","East Midlands (England)","Lincolnshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","East of England","Bedfordshire and Hertfordshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","East of England","Bedfordshire and Hertfordshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","East of England","East Anglia","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","East of England","East Anglia","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","East of England","Essex","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","East of England","Essex","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","London","Inner London - East","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","London","Inner London - East","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","London","Inner London - West","Female","270","[c]","47300","41210"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","London","Inner London - West","Male","275","[c]","49570","52840"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","London","Outer London - South","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","London","Outer London - South","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","London","Outer London - West and North West","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","London","Outer London - West and North West","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","North East (England)","Northumberland, and Tyne and Wear","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","North East (England)","Northumberland, and Tyne and Wear","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","North East (England)","Tees Valley and Durham","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","North East (England)","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","North West (England)","Cheshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","North West (England)","Cheshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","North West (England)","Greater Manchester","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","North West (England)","Greater Manchester","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","North West (England)","Lancashire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","North West (England)","Lancashire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","North West (England)","Merseyside","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","North West (England)","Merseyside","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Northern Ireland","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Northern Ireland","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Overseas","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Overseas","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Scotland","Eastern Scotland","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Scotland","Eastern Scotland","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Scotland","Highlands and Islands","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Scotland","Highlands and Islands","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Scotland","North Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Scotland","North Eastern Scotland","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Scotland","West Central Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Scotland","West Central Scotland","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","South East (England)","Hampshire and Isle of Wight","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","South East (England)","Hampshire and Isle of Wight","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","South East (England)","Kent","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","South East (England)","Kent","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","South East (England)","Surrey, East and West Sussex","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","South East (England)","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","South West (England)","Devon","Female","55","[c]","33990","35230"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","South West (England)","Devon","Male","90","[c]","37050","35230"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","South West (England)","Dorset and Somerset","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","South West (England)","Dorset and Somerset","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Wales","East Wales","Female","90","[c]","32330","27450"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Wales","East Wales","Male","105","[c]","37850","35370"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Wales","West Wales and The Valleys","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Wales","West Wales and The Valleys","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Shropshire and Staffordshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Shropshire and Staffordshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","West Midlands (England)","West Midlands","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","West Midlands (England)","West Midlands","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","South Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","South Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","West Yorkshire","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","West Yorkshire","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport","London","Inner London - West","Female","135","[c]","43970","38020"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport","London","Inner London - West","Male","105","[c]","46650","51730"
