"Status","Year","Ethnicity","Profession_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Mixed","Statistics","LGBO","10","10","[c]","[c]"
"In post","2023","Mixed","Statistics","Undeclared","5","5","[c]","[c]"
"In post","2023","Mixed","Statistics","Unknown","5","5","[c]","[c]"
"In post","2023","Mixed","Tax","Heterosexual / straight","200","190","38240","35000"
"In post","2023","Mixed","Tax","LGBO","25","25","[c]","[c]"
"In post","2023","Mixed","Tax","Undeclared","15","15","[c]","[c]"
"In post","2023","Mixed","Tax","Unknown","20","20","[c]","[c]"
"In post","2023","Mixed","Unknown","Heterosexual / straight","345","335","43050","38460"
"In post","2023","Mixed","Unknown","LGBO","65","60","40930","35240"
"In post","2023","Mixed","Unknown","Undeclared","45","45","40100","35000"
"In post","2023","Mixed","Unknown","Unknown","55","55","39970","30130"
"In post","2023","Mixed","Veterinarian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Veterinarian","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Veterinarian","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Commercial","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Other ethnicity","Commercial","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Communications","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Other ethnicity","Communications","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Communications","Undeclared","5","5","[c]","[c]"
"In post","2023","Other ethnicity","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Corporate Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Corporate Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Corporate Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Counter Fraud","Heterosexual / straight","40","35","30540","28130"
"In post","2023","Other ethnicity","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Counter Fraud","Undeclared","5","5","[c]","[c]"
"In post","2023","Other ethnicity","Counter Fraud","Unknown","10","10","[c]","[c]"
"In post","2023","Other ethnicity","Digital, Data and Technology","Heterosexual / straight","100","95","43980","41200"
"In post","2023","Other ethnicity","Digital, Data and Technology","LGBO","10","10","[c]","[c]"
"In post","2023","Other ethnicity","Digital, Data and Technology","Undeclared","15","15","[c]","[c]"
"In post","2023","Other ethnicity","Digital, Data and Technology","Unknown","5","5","[c]","[c]"
"In post","2023","Other ethnicity","Economics","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Other ethnicity","Economics","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Economics","Undeclared","10","10","[c]","[c]"
"In post","2023","Other ethnicity","Economics","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Finance","Heterosexual / straight","35","35","42390","39150"
"In post","2023","Other ethnicity","Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Finance","Undeclared","10","10","[c]","[c]"
"In post","2023","Other ethnicity","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Geography","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Geography","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Geography","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Geography","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","Heterosexual / straight","45","45","36610","32460"
"In post","2023","Other ethnicity","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","Undeclared","5","5","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","Unknown","5","5","[c]","[c]"
"In post","2023","Other ethnicity","Inspector of Education and Training","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Inspector of Education and Training","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Inspector of Education and Training","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Inspector of Education and Training","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Intelligence Analysis","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Other ethnicity","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Intelligence Analysis","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Internal Audit","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Other ethnicity","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Internal Audit","Undeclared","15","15","[c]","[c]"
"In post","2023","Other ethnicity","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","International Trade","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Other ethnicity","International Trade","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","International Trade","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","International Trade","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Knowledge and Information Management","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Other ethnicity","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Legal","Heterosexual / straight","80","75","54730","52360"
"In post","2023","Other ethnicity","Legal","LGBO","5","5","[c]","[c]"
"In post","2023","Other ethnicity","Legal","Undeclared","15","10","[c]","[c]"
"In post","2023","Other ethnicity","Legal","Unknown","10","5","[c]","[c]"
"In post","2023","Other ethnicity","Medicine","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Medicine","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Medicine","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Medicine","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Operational Delivery","Heterosexual / straight","985","930","31320","29050"
"In post","2023","Other ethnicity","Operational Delivery","LGBO","95","95","32840","30330"
"In post","2023","Other ethnicity","Operational Delivery","Undeclared","125","115","33440","30930"
"In post","2023","Other ethnicity","Operational Delivery","Unknown","100","85","30590","28120"
"In post","2023","Other ethnicity","Operational Research","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Other ethnicity","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Operational Research","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Other","Heterosexual / straight","45","45","36470","31730"
"In post","2023","Other ethnicity","Other","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Other","Undeclared","15","15","[c]","[c]"
"In post","2023","Other ethnicity","Other","Unknown","5","5","[c]","[c]"
"In post","2023","Other ethnicity","Planning","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Planning","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Planning","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Planning","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Planning Inspectors","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Planning Inspectors","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Planning Inspectors","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Planning Inspectors","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Policy","Heterosexual / straight","265","260","47560","43700"
"In post","2023","Other ethnicity","Policy","LGBO","35","35","50900","53940"
"In post","2023","Other ethnicity","Policy","Undeclared","80","80","48450","53820"
"In post","2023","Other ethnicity","Policy","Unknown","20","20","[c]","[c]"
"In post","2023","Other ethnicity","Project Delivery","Heterosexual / straight","65","60","52280","45450"
"In post","2023","Other ethnicity","Project Delivery","LGBO","15","15","[c]","[c]"
"In post","2023","Other ethnicity","Project Delivery","Undeclared","10","10","[c]","[c]"
"In post","2023","Other ethnicity","Project Delivery","Unknown","10","10","[c]","[c]"
"In post","2023","Other ethnicity","Property","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Other ethnicity","Property","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Property","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Psychology","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Other ethnicity","Psychology","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Psychology","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Psychology","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Science and Engineering","Heterosexual / straight","40","40","38550","37420"
"In post","2023","Other ethnicity","Science and Engineering","LGBO","5","5","[c]","[c]"
"In post","2023","Other ethnicity","Science and Engineering","Undeclared","15","15","[c]","[c]"
"In post","2023","Other ethnicity","Science and Engineering","Unknown","15","15","[c]","[c]"
"In post","2023","Other ethnicity","Security","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Other ethnicity","Security","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Security","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Security","Unknown","5","5","[c]","[c]"
"In post","2023","Other ethnicity","Social Research","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Other ethnicity","Social Research","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Social Research","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Social Research","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Statistics","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Other ethnicity","Statistics","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Statistics","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Statistics","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Tax","Heterosexual / straight","60","55","37220","35000"
"In post","2023","Other ethnicity","Tax","LGBO","10","10","[c]","[c]"
"In post","2023","Other ethnicity","Tax","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Tax","Unknown","10","10","[c]","[c]"
"In post","2023","Other ethnicity","Unknown","Heterosexual / straight","90","90","41520","38330"
"In post","2023","Other ethnicity","Unknown","LGBO","15","15","[c]","[c]"
"In post","2023","Other ethnicity","Unknown","Undeclared","5","5","[c]","[c]"
"In post","2023","Other ethnicity","Unknown","Unknown","10","10","[c]","[c]"
"In post","2023","Other ethnicity","Veterinarian","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Other ethnicity","Veterinarian","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Veterinarian","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Commercial","Heterosexual / straight","40","40","48340","43510"
"In post","2023","Undeclared","Commercial","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Commercial","Undeclared","195","190","47890","42700"
"In post","2023","Undeclared","Commercial","Unknown","55","55","53570","56000"
"In post","2023","Undeclared","Communications","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Undeclared","Communications","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Communications","Undeclared","90","85","43620","41320"
"In post","2023","Undeclared","Communications","Unknown","5","5","[c]","[c]"
"In post","2023","Undeclared","Corporate Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Corporate Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Corporate Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Corporate Finance","Unknown","20","20","[c]","[c]"
"In post","2023","Undeclared","Counter Fraud","Heterosexual / straight","70","65","31360","28130"
"In post","2023","Undeclared","Counter Fraud","LGBO","15","10","[c]","[c]"
"In post","2023","Undeclared","Counter Fraud","Undeclared","260","240","32620","29730"
"In post","2023","Undeclared","Counter Fraud","Unknown","155","130","31110","28120"
"In post","2023","Undeclared","Digital, Data and Technology","Heterosexual / straight","150","150","41950","39660"
"In post","2023","Undeclared","Digital, Data and Technology","LGBO","15","15","[c]","[c]"
"In post","2023","Undeclared","Digital, Data and Technology","Undeclared","830","810","45520","42510"
"In post","2023","Undeclared","Digital, Data and Technology","Unknown","130","125","45730","41870"
"In post","2023","Undeclared","Economics","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Undeclared","Economics","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Economics","Undeclared","50","50","53700","56430"
"In post","2023","Undeclared","Economics","Unknown","5","5","[c]","[c]"
"In post","2023","Undeclared","Finance","Heterosexual / straight","65","65","40490","37710"
"In post","2023","Undeclared","Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Finance","Undeclared","295","280","42830","39190"
"In post","2023","Undeclared","Finance","Unknown","55","50","44780","42590"
"In post","2023","Undeclared","Geography","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Geography","LGBO","[c]","[c]","[c]","[c]"
