"Status","Year","Disability","Ethnicity","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Declared non-disabled","Mixed","AA/AO","AA","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","AA/AO","AO","200","[c]","22550","21780"
"Leaver CS","2023","Declared non-disabled","Mixed","EO","EO","170","[c]","28470","28120"
"Leaver CS","2023","Declared non-disabled","Mixed","G6/G7","G6","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","G6/G7","G7","70","[c]","55890","54700"
"Leaver CS","2023","Declared non-disabled","Mixed","SCS level","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","SEO/HEO","HEO","95","[c]","33950","33570"
"Leaver CS","2023","Declared non-disabled","Mixed","SEO/HEO","SEO","80","[c]","43360","42820"
"Leaver CS","2023","Declared non-disabled","Mixed","Unknown","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","AA/AO","AA","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","AA/AO","AO","55","[c]","22440","21780"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","EO","EO","55","[c]","28500","28090"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","G6/G7","G6","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","G6/G7","G7","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","SCS level","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","SEO/HEO","HEO","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","SEO/HEO","SEO","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Undeclared","AA/AO","AA","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Undeclared","AA/AO","AO","210","[c]","22370","21690"
"Leaver CS","2023","Declared non-disabled","Undeclared","EO","EO","170","[c]","28740","28120"
"Leaver CS","2023","Declared non-disabled","Undeclared","G6/G7","G6","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Undeclared","G6/G7","G7","55","[c]","57900","57800"
"Leaver CS","2023","Declared non-disabled","Undeclared","SCS level","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Undeclared","SEO/HEO","HEO","75","[c]","35690","34170"
"Leaver CS","2023","Declared non-disabled","Undeclared","SEO/HEO","SEO","75","[c]","42930","41870"
"Leaver CS","2023","Declared non-disabled","Undeclared","Unknown","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","AA/AO","AA","45","[c]","21670","22080"
"Leaver CS","2023","Declared non-disabled","Unknown","AA/AO","AO","285","[c]","22240","21690"
"Leaver CS","2023","Declared non-disabled","Unknown","EO","EO","140","[c]","27910","27570"
"Leaver CS","2023","Declared non-disabled","Unknown","G6/G7","G6","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","G6/G7","G7","50","[c]","55790","56110"
"Leaver CS","2023","Declared non-disabled","Unknown","SCS level","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","SEO/HEO","HEO","70","[c]","34670","33820"
"Leaver CS","2023","Declared non-disabled","Unknown","SEO/HEO","SEO","70","[c]","42290","41660"
"Leaver CS","2023","Declared non-disabled","Unknown","Unknown","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","White","AA/AO","AA","1120","[c]","20890","19950"
"Leaver CS","2023","Declared non-disabled","White","AA/AO","AO","6450","[c]","22580","21690"
"Leaver CS","2023","Declared non-disabled","White","EO","EO","4660","[c]","28200","27650"
"Leaver CS","2023","Declared non-disabled","White","G6/G7","G6","750","[c]","71010","69040"
"Leaver CS","2023","Declared non-disabled","White","G6/G7","G7","1700","[c]","56730","55170"
"Leaver CS","2023","Declared non-disabled","White","SCS level","SCS level","375","[c]","99100","91770"
"Leaver CS","2023","Declared non-disabled","White","SEO/HEO","HEO","2535","[c]","34590","34020"
"Leaver CS","2023","Declared non-disabled","White","SEO/HEO","SEO","2050","[c]","42730","41800"
"Leaver CS","2023","Declared non-disabled","White","Unknown","Unknown","900","[c]","41430","35020"
"Leaver CS","2023","Undeclared","Asian","AA/AO","AA","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","AA/AO","AO","45","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","EO","EO","35","[c]","29160","28380"
"Leaver CS","2023","Undeclared","Asian","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","SEO/HEO","HEO","20","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","SEO/HEO","SEO","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","AA/AO","AO","20","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","EO","EO","20","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Mixed","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Mixed","AA/AO","AO","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Mixed","EO","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Mixed","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Mixed","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Mixed","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Mixed","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Mixed","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Mixed","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other ethnicity","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other ethnicity","AA/AO","AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other ethnicity","EO","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other ethnicity","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other ethnicity","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other ethnicity","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other ethnicity","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other ethnicity","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Undeclared","AA/AO","AA","25","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Undeclared","AA/AO","AO","145","[c]","23500","21780"
"Leaver CS","2023","Undeclared","Undeclared","EO","EO","120","[c]","28870","27650"
"Leaver CS","2023","Undeclared","Undeclared","G6/G7","G6","25","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Undeclared","G6/G7","G7","60","[c]","56280","55730"
"Leaver CS","2023","Undeclared","Undeclared","SCS level","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Undeclared","SEO/HEO","HEO","70","[c]","35030","34300"
"Leaver CS","2023","Undeclared","Undeclared","SEO/HEO","SEO","85","[c]","43170","41950"
"Leaver CS","2023","Undeclared","Undeclared","Unknown","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","AA/AO","AA","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","AA/AO","AO","40","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","EO","EO","20","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","G6/G7","G6","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","G6/G7","G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","White","AA/AO","AA","140","[c]","20740","19930"
"Leaver CS","2023","Undeclared","White","AA/AO","AO","515","[c]","23210","21690"
"Leaver CS","2023","Undeclared","White","EO","EO","280","[c]","28050","27570"
"Leaver CS","2023","Undeclared","White","G6/G7","G6","35","[c]","72950","70840"
"Leaver CS","2023","Undeclared","White","G6/G7","G7","80","[c]","56260","55150"
"Leaver CS","2023","Undeclared","White","SCS level","SCS level","20","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","White","SEO/HEO","HEO","165","[c]","34920","34300"
"Leaver CS","2023","Undeclared","White","SEO/HEO","SEO","140","[c]","42510","41720"
"Leaver CS","2023","Undeclared","White","Unknown","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Asian","AA/AO","AA","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Asian","AA/AO","AO","85","[c]","23090","22400"
"Leaver CS","2023","Unknown","Asian","EO","EO","70","[c]","27570","27400"
"Leaver CS","2023","Unknown","Asian","G6/G7","G6","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Asian","G6/G7","G7","35","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Asian","SCS level","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Asian","SEO/HEO","HEO","60","[c]","33550","33570"
"Leaver CS","2023","Unknown","Asian","SEO/HEO","SEO","50","[c]","42330","41440"
"Leaver CS","2023","Unknown","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Black","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Black","AA/AO","AO","35","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Black","EO","EO","50","[c]","28600","28650"
"Leaver CS","2023","Unknown","Black","G6/G7","G6","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Black","G6/G7","G7","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Black","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Black","SEO/HEO","HEO","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Black","SEO/HEO","SEO","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","AA/AO","AO","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","EO","EO","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","G6/G7","G6","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","G6/G7","G7","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","SEO/HEO","HEO","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","SEO/HEO","SEO","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","AA/AO","AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","EO","EO","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","AA/AO","AA","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","AA/AO","AO","35","[c]","24950","22980"
"Leaver CS","2023","Unknown","Undeclared","EO","EO","45","[c]","30700","30120"
"Leaver CS","2023","Unknown","Undeclared","G6/G7","G6","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","G6/G7","G7","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","SEO/HEO","HEO","35","[c]","36920","37000"
"Leaver CS","2023","Unknown","Undeclared","SEO/HEO","SEO","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","AA/AO","AA","795","[c]","21760","22180"
"Leaver CS","2023","Unknown","Unknown","AA/AO","AO","3100","[c]","23030","22180"
"Leaver CS","2023","Unknown","Unknown","EO","EO","1570","[c]","28300","27830"
"Leaver CS","2023","Unknown","Unknown","G6/G7","G6","275","[c]","70240","67270"
"Leaver CS","2023","Unknown","Unknown","G6/G7","G7","630","[c]","57330","55500"
"Leaver CS","2023","Unknown","Unknown","SCS level","SCS level","120","[c]","103460","92580"
"Leaver CS","2023","Unknown","Unknown","SEO/HEO","HEO","965","[c]","33980","33520"
"Leaver CS","2023","Unknown","Unknown","SEO/HEO","SEO","620","[c]","42070","41740"
"Leaver CS","2023","Unknown","Unknown","Unknown","Unknown","715","[c]","35910","33690"
"Leaver CS","2023","Unknown","White","AA/AO","AA","175","[c]","21520","21200"
"Leaver CS","2023","Unknown","White","AA/AO","AO","605","[c]","24450","22400"
"Leaver CS","2023","Unknown","White","EO","EO","515","[c]","30330","28650"
"Leaver CS","2023","Unknown","White","G6/G7","G6","145","[c]","72120","70550"
"Leaver CS","2023","Unknown","White","G6/G7","G7","345","[c]","54630","53420"
"Leaver CS","2023","Unknown","White","SCS level","SCS level","60","[c]","100060","97540"
"Leaver CS","2023","Unknown","White","SEO/HEO","HEO","425","[c]","35430","33830"
"Leaver CS","2023","Unknown","White","SEO/HEO","SEO","390","[c]","42270","41040"
"Leaver CS","2023","Unknown","White","Unknown","Unknown","35","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","AA/AO","AO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","EO","EO","40","[c]","28510","28120"
"Leaver Dept.","2023","Declared disabled","Asian","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","G6/G7","G7","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","SEO/HEO","HEO","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","SEO/HEO","SEO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","AA/AO","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","EO","EO","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","SEO/HEO","HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Mixed","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Mixed","AA/AO","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Mixed","EO","EO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Mixed","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Mixed","G6/G7","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Mixed","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Mixed","SEO/HEO","HEO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Mixed","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other ethnicity","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other ethnicity","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other ethnicity","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other ethnicity","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other ethnicity","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other ethnicity","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other ethnicity","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other ethnicity","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Undeclared","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Undeclared","AA/AO","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Undeclared","EO","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Undeclared","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Undeclared","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Undeclared","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Undeclared","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Undeclared","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","EO","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","AA/AO","AA","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","AA/AO","AO","220","[c]","22050","21690"
"Leaver Dept.","2023","Declared disabled","White","EO","EO","285","[c]","27950","28120"
"Leaver Dept.","2023","Declared disabled","White","G6/G7","G6","40","[c]","69250","65630"
"Leaver Dept.","2023","Declared disabled","White","G6/G7","G7","115","[c]","54260","54130"
"Leaver Dept.","2023","Declared disabled","White","SCS level","SCS level","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","SEO/HEO","HEO","225","[c]","33790","34020"
"Leaver Dept.","2023","Declared disabled","White","SEO/HEO","SEO","150","[c]","40540","40050"
"Leaver Dept.","2023","Declared disabled","White","Unknown","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Asian","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Asian","AA/AO","AO","175","[c]","22400","21780"
"Leaver Dept.","2023","Declared non-disabled","Asian","EO","EO","340","[c]","28910","28120"
"Leaver Dept.","2023","Declared non-disabled","Asian","G6/G7","G6","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Asian","G6/G7","G7","100","[c]","56070","55150"
"Leaver Dept.","2023","Declared non-disabled","Asian","SCS level","SCS level","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Asian","SEO/HEO","HEO","215","[c]","34580","34270"
"Leaver Dept.","2023","Declared non-disabled","Asian","SEO/HEO","SEO","115","[c]","41630","41760"
"Leaver Dept.","2023","Declared non-disabled","Asian","Unknown","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Black","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Black","AA/AO","AO","75","[c]","22940","21840"
"Leaver Dept.","2023","Declared non-disabled","Black","EO","EO","145","[c]","29400","28310"
"Leaver Dept.","2023","Declared non-disabled","Black","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Black","G6/G7","G7","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Black","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Black","SEO/HEO","HEO","110","[c]","33960","34170"
"Leaver Dept.","2023","Declared non-disabled","Black","SEO/HEO","SEO","65","[c]","42090","42190"
"Leaver Dept.","2023","Declared non-disabled","Black","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Mixed","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Mixed","AA/AO","AO","35","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Mixed","EO","EO","80","[c]","28630","28120"
"Leaver Dept.","2023","Declared non-disabled","Mixed","G6/G7","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Mixed","G6/G7","G7","40","[c]","55580","55370"
"Leaver Dept.","2023","Declared non-disabled","Mixed","SCS level","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Mixed","SEO/HEO","HEO","75","[c]","33950","34170"
"Leaver Dept.","2023","Declared non-disabled","Mixed","SEO/HEO","SEO","55","[c]","42390","41950"
"Leaver Dept.","2023","Declared non-disabled","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Other ethnicity","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Other ethnicity","AA/AO","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Other ethnicity","EO","EO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Other ethnicity","G6/G7","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Other ethnicity","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Other ethnicity","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Other ethnicity","SEO/HEO","HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Other ethnicity","SEO/HEO","SEO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","AA/AO","AO","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","EO","EO","55","[c]","28660","28120"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","G6/G7","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","G6/G7","G7","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","SEO/HEO","HEO","35","[c]","34560","34220"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","SEO/HEO","SEO","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","AA/AO","AO","45","[c]","21930","21690"
"Leaver Dept.","2023","Declared non-disabled","Unknown","EO","EO","45","[c]","27990","28120"
"Leaver Dept.","2023","Declared non-disabled","Unknown","G6/G7","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","G6/G7","G7","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","SEO/HEO","HEO","30","[c]","33660","33130"
"Leaver Dept.","2023","Declared non-disabled","Unknown","SEO/HEO","SEO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","White","AA/AO","AA","75","[c]","21420","20750"
