"Status","Year","Disability","Ethnicity","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Unknown","Asian","G6/G7","LGBO","20","20","[c]","[c]"
"In post","2023","Unknown","Asian","G6/G7","Undeclared","20","20","[c]","[c]"
"In post","2023","Unknown","Asian","G6/G7","Unknown","120","115","61740","60930"
"In post","2023","Unknown","Asian","SCS level","Heterosexual / straight","40","40","91810","85730"
"In post","2023","Unknown","Asian","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Asian","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Asian","SCS level","Unknown","10","10","[c]","[c]"
"In post","2023","Unknown","Asian","SEO/HEO","Heterosexual / straight","880","865","38050","37790"
"In post","2023","Unknown","Asian","SEO/HEO","LGBO","30","30","37530","36920"
"In post","2023","Unknown","Asian","SEO/HEO","Undeclared","40","40","38540","39450"
"In post","2023","Unknown","Asian","SEO/HEO","Unknown","390","385","36690","35020"
"In post","2023","Unknown","Asian","Unknown","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Unknown","Asian","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Asian","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Black","AA/AO","Heterosexual / straight","190","180","25140","24750"
"In post","2023","Unknown","Black","AA/AO","LGBO","5","5","[c]","[c]"
"In post","2023","Unknown","Black","AA/AO","Undeclared","10","10","[c]","[c]"
"In post","2023","Unknown","Black","AA/AO","Unknown","80","75","25530","23390"
"In post","2023","Unknown","Black","EO","Heterosexual / straight","235","230","29540","29280"
"In post","2023","Unknown","Black","EO","LGBO","10","10","[c]","[c]"
"In post","2023","Unknown","Black","EO","Undeclared","15","15","[c]","[c]"
"In post","2023","Unknown","Black","EO","Unknown","80","75","30180","29740"
"In post","2023","Unknown","Black","G6/G7","Heterosexual / straight","150","150","58100","55350"
"In post","2023","Unknown","Black","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Black","G6/G7","Undeclared","5","5","[c]","[c]"
"In post","2023","Unknown","Black","G6/G7","Unknown","35","35","59130","57060"
"In post","2023","Unknown","Black","SCS level","Heterosexual / straight","10","5","[c]","[c]"
"In post","2023","Unknown","Black","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Black","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Black","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Black","SEO/HEO","Heterosexual / straight","375","370","38500","39110"
"In post","2023","Unknown","Black","SEO/HEO","LGBO","10","10","[c]","[c]"
"In post","2023","Unknown","Black","SEO/HEO","Undeclared","20","20","[c]","[c]"
"In post","2023","Unknown","Black","SEO/HEO","Unknown","145","140","38030","39110"
"In post","2023","Unknown","Black","Unknown","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Unknown","Black","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Black","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Black","Unknown","Unknown","5","5","[c]","[c]"
"In post","2023","Unknown","Mixed","AA/AO","Heterosexual / straight","95","85","23720","22520"
"In post","2023","Unknown","Mixed","AA/AO","LGBO","10","10","[c]","[c]"
"In post","2023","Unknown","Mixed","AA/AO","Undeclared","10","10","[c]","[c]"
"In post","2023","Unknown","Mixed","AA/AO","Unknown","45","40","24600","22520"
"In post","2023","Unknown","Mixed","EO","Heterosexual / straight","150","145","29890","28560"
"In post","2023","Unknown","Mixed","EO","LGBO","25","25","[c]","[c]"
"In post","2023","Unknown","Mixed","EO","Undeclared","20","20","[c]","[c]"
"In post","2023","Unknown","Mixed","EO","Unknown","35","30","28870","28130"
"In post","2023","Unknown","Mixed","G6/G7","Heterosexual / straight","135","130","60090","57970"
"In post","2023","Unknown","Mixed","G6/G7","LGBO","15","15","[c]","[c]"
"In post","2023","Unknown","Mixed","G6/G7","Undeclared","10","10","[c]","[c]"
"In post","2023","Unknown","Mixed","G6/G7","Unknown","30","30","61300","58500"
"In post","2023","Unknown","Mixed","SCS level","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Unknown","Mixed","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mixed","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mixed","SCS level","Unknown","5","5","[c]","[c]"
"In post","2023","Unknown","Mixed","SEO/HEO","Heterosexual / straight","255","250","38130","37850"
"In post","2023","Unknown","Mixed","SEO/HEO","LGBO","30","30","38050","38410"
"In post","2023","Unknown","Mixed","SEO/HEO","Undeclared","20","20","[c]","[c]"
"In post","2023","Unknown","Mixed","SEO/HEO","Unknown","115","115","34160","32970"
"In post","2023","Unknown","Mixed","Unknown","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Unknown","Mixed","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mixed","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","AA/AO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","AA/AO","Unknown","10","10","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","EO","Heterosexual / straight","50","50","30540","29600"
"In post","2023","Unknown","Other ethnicity","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","EO","Undeclared","5","5","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","EO","Unknown","10","10","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","G6/G7","Heterosexual / straight","40","40","60250","56310"
"In post","2023","Unknown","Other ethnicity","G6/G7","LGBO","15","15","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","G6/G7","Undeclared","20","20","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","G6/G7","Unknown","20","20","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","SEO/HEO","Heterosexual / straight","65","65","38920","38640"
"In post","2023","Unknown","Other ethnicity","SEO/HEO","LGBO","5","5","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","SEO/HEO","Undeclared","20","20","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","SEO/HEO","Unknown","30","25","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Undeclared","AA/AO","Heterosexual / straight","45","45","25570","22920"
"In post","2023","Unknown","Undeclared","AA/AO","LGBO","5","5","[c]","[c]"
"In post","2023","Unknown","Undeclared","AA/AO","Undeclared","120","115","25420","22520"
"In post","2023","Unknown","Undeclared","AA/AO","Unknown","155","145","24860","22890"
"In post","2023","Unknown","Undeclared","EO","Heterosexual / straight","80","75","33900","37060"
"In post","2023","Unknown","Undeclared","EO","LGBO","5","5","[c]","[c]"
"In post","2023","Unknown","Undeclared","EO","Undeclared","195","185","31440","30610"
"In post","2023","Unknown","Undeclared","EO","Unknown","215","200","32820","33350"
"In post","2023","Unknown","Undeclared","G6/G7","Heterosexual / straight","35","35","60130","56780"
"In post","2023","Unknown","Undeclared","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Undeclared","G6/G7","Undeclared","180","175","62020","61240"
"In post","2023","Unknown","Undeclared","G6/G7","Unknown","250","240","61500","59290"
"In post","2023","Unknown","Undeclared","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Undeclared","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Undeclared","SCS level","Undeclared","15","15","[c]","[c]"
"In post","2023","Unknown","Undeclared","SCS level","Unknown","20","20","[c]","[c]"
"In post","2023","Unknown","Undeclared","SEO/HEO","Heterosexual / straight","65","60","40430","40590"
"In post","2023","Unknown","Undeclared","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Undeclared","SEO/HEO","Undeclared","315","305","40080","39690"
"In post","2023","Unknown","Undeclared","SEO/HEO","Unknown","310","290","39690","39890"
"In post","2023","Unknown","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Undeclared","Unknown","Undeclared","5","5","[c]","[c]"
"In post","2023","Unknown","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","AA/AO","Heterosexual / straight","320","300","24580","22520"
"In post","2023","Unknown","Unknown","AA/AO","LGBO","25","25","[c]","[c]"
"In post","2023","Unknown","Unknown","AA/AO","Undeclared","75","65","24100","22520"
"In post","2023","Unknown","Unknown","AA/AO","Unknown","22330","20975","24350","22520"
"In post","2023","Unknown","Unknown","EO","Heterosexual / straight","245","230","28770","28120"
"In post","2023","Unknown","Unknown","EO","LGBO","15","15","[c]","[c]"
"In post","2023","Unknown","Unknown","EO","Undeclared","165","160","28270","28770"
"In post","2023","Unknown","Unknown","EO","Unknown","15440","14855","28930","28120"
"In post","2023","Unknown","Unknown","G6/G7","Heterosexual / straight","155","150","60300","56430"
"In post","2023","Unknown","Unknown","G6/G7","LGBO","20","20","[c]","[c]"
"In post","2023","Unknown","Unknown","G6/G7","Undeclared","475","465","58910","54690"
"In post","2023","Unknown","Unknown","G6/G7","Unknown","6685","6500","60710","58570"
"In post","2023","Unknown","Unknown","SCS level","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Unknown","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","SCS level","Undeclared","45","45","94500","85020"
"In post","2023","Unknown","Unknown","SCS level","Unknown","630","610","95740","86270"
"In post","2023","Unknown","Unknown","SEO/HEO","Heterosexual / straight","305","295","38850","38100"
"In post","2023","Unknown","Unknown","SEO/HEO","LGBO","35","30","37910","39150"
"In post","2023","Unknown","Unknown","SEO/HEO","Undeclared","450","440","37610","37500"
"In post","2023","Unknown","Unknown","SEO/HEO","Unknown","14805","14445","38380","37300"
"In post","2023","Unknown","Unknown","Unknown","Heterosexual / straight","55","50","29460","25300"
"In post","2023","Unknown","Unknown","Unknown","LGBO","10","10","[c]","[c]"
"In post","2023","Unknown","Unknown","Unknown","Undeclared","15","15","[c]","[c]"
"In post","2023","Unknown","Unknown","Unknown","Unknown","4790","4505","32840","29050"
"In post","2023","Unknown","White","AA/AO","Heterosexual / straight","4350","3995","24260","22520"
"In post","2023","Unknown","White","AA/AO","LGBO","325","315","23980","22520"
"In post","2023","Unknown","White","AA/AO","Undeclared","295","270","23930","22490"
"In post","2023","Unknown","White","AA/AO","Unknown","1770","1550","23680","22520"
"In post","2023","Unknown","White","EO","Heterosexual / straight","5230","5025","30720","29080"
"In post","2023","Unknown","White","EO","LGBO","440","435","29430","28080"
"In post","2023","Unknown","White","EO","Undeclared","295","285","30140","28130"
"In post","2023","Unknown","White","EO","Unknown","1250","1165","29320","28130"
"In post","2023","Unknown","White","G6/G7","Heterosexual / straight","4105","3970","60420","57970"
"In post","2023","Unknown","White","G6/G7","LGBO","295","290","58710","55370"
"In post","2023","Unknown","White","G6/G7","Undeclared","250","240","60240","56450"
"In post","2023","Unknown","White","G6/G7","Unknown","955","905","60010","57970"
"In post","2023","Unknown","White","SCS level","Heterosexual / straight","365","350","95770","85200"
"In post","2023","Unknown","White","SCS level","LGBO","25","25","[c]","[c]"
"In post","2023","Unknown","White","SCS level","Undeclared","30","30","91350","85190"
"In post","2023","Unknown","White","SCS level","Unknown","85","80","92390","84590"
"In post","2023","Unknown","White","SEO/HEO","Heterosexual / straight","7405","7175","39080","38650"
"In post","2023","Unknown","White","SEO/HEO","LGBO","655","650","37620","37590"
"In post","2023","Unknown","White","SEO/HEO","Undeclared","535","515","38460","37840"
"In post","2023","Unknown","White","SEO/HEO","Unknown","2390","2310","36660","35000"
"In post","2023","Unknown","White","Unknown","Heterosexual / straight","280","265","35260","29050"
"In post","2023","Unknown","White","Unknown","LGBO","20","20","[c]","[c]"
"In post","2023","Unknown","White","Unknown","Undeclared","15","15","[c]","[c]"
"In post","2023","Unknown","White","Unknown","Unknown","55","50","36450","33690"
"Leaver CS","2023","Declared disabled","Asian","AA/AO","Heterosexual / straight","50","[c]","22540","22280"
"Leaver CS","2023","Declared disabled","Asian","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Asian","AA/AO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Asian","AA/AO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Asian","EO","Heterosexual / straight","65","[c]","28920","28300"
"Leaver CS","2023","Declared disabled","Asian","EO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Asian","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Asian","EO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Asian","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Asian","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Asian","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Asian","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Asian","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Asian","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Asian","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Asian","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Asian","SEO/HEO","Heterosexual / straight","40","[c]","38550","35150"
"Leaver CS","2023","Declared disabled","Asian","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Asian","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Asian","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Asian","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Asian","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Asian","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","AA/AO","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","AA/AO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","EO","Heterosexual / straight","60","[c]","29700","29660"
"Leaver CS","2023","Declared disabled","Black","EO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","EO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","EO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","SEO/HEO","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","Unknown","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","AA/AO","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","AA/AO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","AA/AO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","EO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","EO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","G6/G7","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","SEO/HEO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Unknown","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","AA/AO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","AA/AO","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","AA/AO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","EO","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","EO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","G6/G7","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","SEO/HEO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","SEO/HEO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Unknown","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","AA/AO","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","EO","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","G6/G7","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","SEO/HEO","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
