"Status","Year","Disability","Parent_department","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Unknown","Department for Work and Pensions","Male","1325","1305","33400","28120"
"In post","2023","Unknown","Department of Health and Social Care","Female","2660","2545","46080","41950"
"In post","2023","Unknown","Department of Health and Social Care","Male","1515","1480","48590","42180"
"In post","2023","Unknown","Estyn","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Estyn","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Food Standards Agency","Female","105","105","36870","33000"
"In post","2023","Unknown","Food Standards Agency","Male","70","70","36180","32840"
"In post","2023","Unknown","Foreign, Commonwealth and Development Office","Female","1810","1755","49520","51400"
"In post","2023","Unknown","Foreign, Commonwealth and Development Office","Male","1655","1635","50130","50850"
"In post","2023","Unknown","HM Land Registry","Female","995","930","28530","28080"
"In post","2023","Unknown","HM Land Registry","Male","770","760","30470","28080"
"In post","2023","Unknown","HM Revenue and Customs","Female","9550","8550","30640","27890"
"In post","2023","Unknown","HM Revenue and Customs","Male","9550","9265","33160","28130"
"In post","2023","Unknown","HM Treasury","Female","145","135","47170","42990"
"In post","2023","Unknown","HM Treasury","Male","180","180","55300","54090"
"In post","2023","Unknown","Home Office","Female","7025","6740","29760","25880"
"In post","2023","Unknown","Home Office","Male","6580","6430","30650","25880"
"In post","2023","Unknown","Ministry of Defence","Female","4935","4670","34740","30650"
"In post","2023","Unknown","Ministry of Defence","Male","9000","8875","37220","33990"
"In post","2023","Unknown","Ministry of Justice","Female","6690","6295","29470","28480"
"In post","2023","Unknown","Ministry of Justice","Male","4910","4745","30860","29050"
"In post","2023","Unknown","National Crime Agency","Female","1720","1655","39480","38310"
"In post","2023","Unknown","National Crime Agency","Male","2035","2015","43510","41910"
"In post","2023","Unknown","Northern Ireland Office","Female","25","25","[c]","[c]"
"In post","2023","Unknown","Northern Ireland Office","Male","20","20","[c]","[c]"
"In post","2023","Unknown","Office for Standards in Education, Children's Services and Skills","Female","110","105","46270","52750"
"In post","2023","Unknown","Office for Standards in Education, Children's Services and Skills","Male","50","50","39830","33130"
"In post","2023","Unknown","Office of Gas and Electricity Markets","Female","50","50","47710","43650"
"In post","2023","Unknown","Office of Gas and Electricity Markets","Male","50","50","47380","46250"
"In post","2023","Unknown","Office of Qualifications and Examinations Regulation","Female","10","10","[c]","[c]"
"In post","2023","Unknown","Office of Qualifications and Examinations Regulation","Male","5","5","[c]","[c]"
"In post","2023","Unknown","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Office of the Secretary of State for Scotland","Female","40","40","49670","52360"
"In post","2023","Unknown","Office of the Secretary of State for Scotland","Male","30","30","48380","52360"
"In post","2023","Unknown","Office of the Secretary of State for Wales","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Office of the Secretary of State for Wales","Male","10","10","[c]","[c]"
"In post","2023","Unknown","Scottish Government","Female","6260","5845","36270","31970"
"In post","2023","Unknown","Scottish Government","Male","6085","5835","37430","36940"
"In post","2023","Unknown","The National Archives","Female","105","100","35330","30120"
"In post","2023","Unknown","The National Archives","Male","95","90","36800","32200"
"In post","2023","Unknown","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","UK Statistics Authority","Female","1190","1050","32770","31060"
"In post","2023","Unknown","UK Statistics Authority","Male","1050","980","36000","31560"
"In post","2023","Unknown","UK Statistics Authority","Unknown","10","10","[c]","[c]"
"In post","2023","Unknown","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Water Services Regulation Authority","Female","10","10","[c]","[c]"
"In post","2023","Unknown","Water Services Regulation Authority","Male","15","15","[c]","[c]"
"In post","2023","Unknown","Welsh Government","Female","240","225","40030","34520"
"In post","2023","Unknown","Welsh Government","Male","200","195","41670","36590"
"Leaver CS","2023","Declared disabled","Attorney General's Departments","Female","55","[c]","40430","33810"
"Leaver CS","2023","Declared disabled","Attorney General's Departments","Male","40","[c]","41620","38910"
"Leaver CS","2023","Declared disabled","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Cabinet Office","Female","65","[c]","45390","37360"
"Leaver CS","2023","Declared disabled","Cabinet Office","Male","55","[c]","44430","38400"
"Leaver CS","2023","Declared disabled","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Chancellor's other departments","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Charity Commission","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Charity Commission","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Competition and Markets Authority","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Competition and Markets Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","Female","50","[c]","44550","40050"
"Leaver CS","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","Male","50","[c]","41480","36360"
"Leaver CS","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for Digital, Culture, Media and Sport","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for Digital, Culture, Media and Sport","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for Education","Female","30","[c]","38580","37590"
"Leaver CS","2023","Declared disabled","Department for Education","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Female","65","[c]","29390","25920"
"Leaver CS","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Male","45","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for International Trade","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for Transport","Female","65","[c]","25200","22500"
"Leaver CS","2023","Declared disabled","Department for Transport","Male","55","[c]","33150","27490"
"Leaver CS","2023","Declared disabled","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for Work and Pensions","Female","1060","[c]","27010","27570"
"Leaver CS","2023","Declared disabled","Department for Work and Pensions","Male","520","[c]","27470","27570"
"Leaver CS","2023","Declared disabled","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department of Health and Social Care","Female","95","[c]","35550","33150"
"Leaver CS","2023","Declared disabled","Department of Health and Social Care","Male","40","[c]","45140","33020"
"Leaver CS","2023","Declared disabled","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Estyn","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Estyn","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Estyn","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Food Standards Agency","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Foreign, Commonwealth and Development Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Foreign, Commonwealth and Development Office","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Foreign, Commonwealth and Development Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Land Registry","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Land Registry","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Revenue and Customs","Female","270","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Revenue and Customs","Male","190","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Treasury","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Treasury","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Home Office","Female","110","[c]","32770","27370"
"Leaver CS","2023","Declared disabled","Home Office","Male","105","[c]","32070","27370"
"Leaver CS","2023","Declared disabled","Home Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Ministry of Defence","Female","175","[c]","33630","29470"
"Leaver CS","2023","Declared disabled","Ministry of Defence","Male","265","[c]","35410","33520"
"Leaver CS","2023","Declared disabled","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Ministry of Justice","Female","685","[c]","28140","21780"
"Leaver CS","2023","Declared disabled","Ministry of Justice","Male","460","[c]","30010","25120"
"Leaver CS","2023","Declared disabled","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","National Crime Agency","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","National Crime Agency","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Office for Standards in Education, Children's Services and Skills","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Office for Standards in Education, Children's Services and Skills","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Office for Standards in Education, Children's Services and Skills","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Office of Gas and Electricity Markets","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Office of Gas and Electricity Markets","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Office of Qualifications and Examinations Regulation","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Office of Rail and Road","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Office of the Secretary of State for Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Office of the Secretary of State for Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Office of the Secretary of State for Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Office of the Secretary of State for Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Office of the Secretary of State for Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Office of the Secretary of State for Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Scottish Government","Female","55","[c]","41150","34730"
"Leaver CS","2023","Declared disabled","Scottish Government","Male","65","[c]","39180","37060"
"Leaver CS","2023","Declared disabled","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","The National Archives","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","The National Archives","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","The National Archives","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","UK Export Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","UK Statistics Authority","Female","45","[c]","32220","30510"
"Leaver CS","2023","Declared disabled","UK Statistics Authority","Male","30","[c]","35250","30880"
"Leaver CS","2023","Declared disabled","UK Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","UK Supreme Court","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Water Services Regulation Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Welsh Government","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Welsh Government","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Welsh Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Attorney General's Departments","Female","330","[c]","41950","38760"
"Leaver CS","2023","Declared non-disabled","Attorney General's Departments","Male","200","[c]","50030","52020"
"Leaver CS","2023","Declared non-disabled","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Cabinet Office","Female","290","[c]","44960","38170"
"Leaver CS","2023","Declared non-disabled","Cabinet Office","Male","235","[c]","52130","53500"
"Leaver CS","2023","Declared non-disabled","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Chancellor's other departments","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Chancellor's other departments","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Chancellor's other departments","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Charity Commission","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Charity Commission","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Competition and Markets Authority","Female","55","[c]","47570","45190"
"Leaver CS","2023","Declared non-disabled","Competition and Markets Authority","Male","55","[c]","60490","54070"
"Leaver CS","2023","Declared non-disabled","Competition and Markets Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Female","360","[c]","41390","38460"
"Leaver CS","2023","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Male","380","[c]","44490","41360"
"Leaver CS","2023","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Digital, Culture, Media and Sport","Female","95","[c]","42830","38010"
"Leaver CS","2023","Declared non-disabled","Department for Digital, Culture, Media and Sport","Male","70","[c]","46430","51730"
"Leaver CS","2023","Declared non-disabled","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Education","Female","135","[c]","46390","44000"
"Leaver CS","2023","Declared non-disabled","Department for Education","Male","115","[c]","49720","45880"
"Leaver CS","2023","Declared non-disabled","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs","Female","440","[c]","27390","25330"
"Leaver CS","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs","Male","355","[c]","29870","25920"
"Leaver CS","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for International Trade","Female","45","[c]","44720","41300"
"Leaver CS","2023","Declared non-disabled","Department for International Trade","Male","65","[c]","43850","40930"
"Leaver CS","2023","Declared non-disabled","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Levelling Up, Housing and Communities","Female","115","[c]","45940","41180"
"Leaver CS","2023","Declared non-disabled","Department for Levelling Up, Housing and Communities","Male","140","[c]","43130","37540"
"Leaver CS","2023","Declared non-disabled","Department for Levelling Up, Housing and Communities","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Transport","Female","435","[c]","30090","22500"
"Leaver CS","2023","Declared non-disabled","Department for Transport","Male","540","[c]","34710","27490"
"Leaver CS","2023","Declared non-disabled","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions","Female","3715","[c]","27380","27570"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions","Male","2120","[c]","29910","27570"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department of Health and Social Care","Female","830","[c]","37230","33330"
"Leaver CS","2023","Declared non-disabled","Department of Health and Social Care","Male","380","[c]","40990","33790"
"Leaver CS","2023","Declared non-disabled","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Estyn","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Estyn","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Estyn","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Food Standards Agency","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Food Standards Agency","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Foreign, Commonwealth and Development Office","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Foreign, Commonwealth and Development Office","Male","45","[c]","39380","35800"
"Leaver CS","2023","Declared non-disabled","Foreign, Commonwealth and Development Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","HM Land Registry","Female","155","[c]","33540","28080"
"Leaver CS","2023","Declared non-disabled","HM Land Registry","Male","120","[c]","38510","34850"
"Leaver CS","2023","Declared non-disabled","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","HM Revenue and Customs","Female","1340","[c]","34950","27810"
"Leaver CS","2023","Declared non-disabled","HM Revenue and Customs","Male","1175","[c]","39380","37540"
"Leaver CS","2023","Declared non-disabled","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","HM Treasury","Female","100","[c]","45260","39050"
"Leaver CS","2023","Declared non-disabled","HM Treasury","Male","125","[c]","45690","39660"
"Leaver CS","2023","Declared non-disabled","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Home Office","Female","620","[c]","34140","27370"
"Leaver CS","2023","Declared non-disabled","Home Office","Male","605","[c]","34790","29330"
"Leaver CS","2023","Declared non-disabled","Home Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Ministry of Defence","Female","1065","[c]","33070","28880"
"Leaver CS","2023","Declared non-disabled","Ministry of Defence","Male","1795","[c]","36650","33300"
"Leaver CS","2023","Declared non-disabled","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Ministry of Justice","Female","3135","[c]","28670","23720"
"Leaver CS","2023","Declared non-disabled","Ministry of Justice","Male","2545","[c]","34260","25830"
"Leaver CS","2023","Declared non-disabled","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","National Crime Agency","Female","30","[c]","50800","45480"
"Leaver CS","2023","Declared non-disabled","National Crime Agency","Male","55","[c]","50110","45610"
"Leaver CS","2023","Declared non-disabled","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Female","135","[c]","54510","52750"
"Leaver CS","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Male","65","[c]","57640","65690"
"Leaver CS","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Office of Gas and Electricity Markets","Female","95","[c]","42810","38900"
"Leaver CS","2023","Declared non-disabled","Office of Gas and Electricity Markets","Male","130","[c]","46900","39630"
"Leaver CS","2023","Declared non-disabled","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Office of Qualifications and Examinations Regulation","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Office of Qualifications and Examinations Regulation","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Office of Qualifications and Examinations Regulation","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Office of Rail and Road","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Office of the Secretary of State for Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Office of the Secretary of State for Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Office of the Secretary of State for Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Office of the Secretary of State for Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Office of the Secretary of State for Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Office of the Secretary of State for Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Scottish Government","Female","350","[c]","37080","31940"
"Leaver CS","2023","Declared non-disabled","Scottish Government","Male","295","[c]","40320","34730"
"Leaver CS","2023","Declared non-disabled","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","The National Archives","Female","30","[c]","32420","29840"
"Leaver CS","2023","Declared non-disabled","The National Archives","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","The National Archives","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","UK Export Finance","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","UK Export Finance","Male","35","[c]","57040","42000"
"Leaver CS","2023","Declared non-disabled","UK Export Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","UK Statistics Authority","Female","165","[c]","28250","23880"
"Leaver CS","2023","Declared non-disabled","UK Statistics Authority","Male","150","[c]","30680","21200"
"Leaver CS","2023","Declared non-disabled","UK Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","UK Supreme Court","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","UK Supreme Court","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","UK Supreme Court","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Water Services Regulation Authority","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Water Services Regulation Authority","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Water Services Regulation Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Welsh Government","Female","100","[c]","40720","38160"
"Leaver CS","2023","Declared non-disabled","Welsh Government","Male","70","[c]","46600","41040"
"Leaver CS","2023","Declared non-disabled","Welsh Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Attorney General's Departments","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Attorney General's Departments","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Cabinet Office","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Cabinet Office","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Charity Commission","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Charity Commission","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Business, Energy and Industrial Strategy","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Business, Energy and Industrial Strategy","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Digital, Culture, Media and Sport","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Digital, Culture, Media and Sport","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Education","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Education","Male","10","[c]","[c]","[c]"
