"Status","Year","Profession_of_post","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Unknown","London","Undeclared","975","950","48870","43870"
"In post","2023","Unknown","London","Unknown","1475","1455","45030","35650"
"In post","2023","Unknown","Outside London","Heterosexual / straight","13650","13125","42500","38120"
"In post","2023","Unknown","Outside London","LGBO","1355","1325","38860","34700"
"In post","2023","Unknown","Outside London","Undeclared","1190","1145","44070","38490"
"In post","2023","Unknown","Outside London","Unknown","7720","7385","37230","33260"
"In post","2023","Unknown","Overseas","Heterosexual / straight","125","125","63820","58940"
"In post","2023","Unknown","Overseas","LGBO","5","5","[c]","[c]"
"In post","2023","Unknown","Overseas","Undeclared","25","25","[c]","[c]"
"In post","2023","Unknown","Overseas","Unknown","15","15","[c]","[c]"
"In post","2023","Unknown","Unknown","Heterosexual / straight","50","45","41440","38460"
"In post","2023","Unknown","Unknown","LGBO","10","10","[c]","[c]"
"In post","2023","Unknown","Unknown","Undeclared","10","10","[c]","[c]"
"In post","2023","Unknown","Unknown","Unknown","50","50","38090","25880"
"In post","2023","Veterinarian","London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Veterinarian","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","Outside London","Heterosexual / straight","270","255","44040","38880"
"In post","2023","Veterinarian","Outside London","LGBO","15","15","[c]","[c]"
"In post","2023","Veterinarian","Outside London","Undeclared","65","60","46090","45280"
"In post","2023","Veterinarian","Outside London","Unknown","40","35","45690","41730"
"Leaver CS","2023","Commercial","London","Heterosexual / straight","50","[c]","40620","37640"
"Leaver CS","2023","Commercial","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","London","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Outside London","Heterosexual / straight","210","[c]","41630","38330"
"Leaver CS","2023","Commercial","Outside London","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Outside London","Undeclared","30","[c]","47050","42240"
"Leaver CS","2023","Commercial","Outside London","Unknown","75","[c]","33020","31530"
"Leaver CS","2023","Commercial","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","London","Heterosexual / straight","150","[c]","45630","41550"
"Leaver CS","2023","Communications","London","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2023","Communications","London","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Communications","London","Unknown","60","[c]","41340","39820"
"Leaver CS","2023","Communications","Outside London","Heterosexual / straight","95","[c]","38500","34370"
"Leaver CS","2023","Communications","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Outside London","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Outside London","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Corporate Finance","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Corporate Finance","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Corporate Finance","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Corporate Finance","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Corporate Finance","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Corporate Finance","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","London","Heterosexual / straight","60","[c]","36610","34260"
"Leaver CS","2023","Counter Fraud","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","London","Unknown","50","[c]","40070","33740"
"Leaver CS","2023","Counter Fraud","Outside London","Heterosexual / straight","200","[c]","28180","28120"
"Leaver CS","2023","Counter Fraud","Outside London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Outside London","Undeclared","30","[c]","26820","28120"
"Leaver CS","2023","Counter Fraud","Outside London","Unknown","125","[c]","26160","26650"
"Leaver CS","2023","Digital, Data and Technology","London","Heterosexual / straight","305","[c]","49810","44500"
"Leaver CS","2023","Digital, Data and Technology","London","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","London","Undeclared","35","[c]","49020","43680"
"Leaver CS","2023","Digital, Data and Technology","London","Unknown","155","[c]","49910","49050"
"Leaver CS","2023","Digital, Data and Technology","Outside London","Heterosexual / straight","750","[c]","42620","39460"
"Leaver CS","2023","Digital, Data and Technology","Outside London","LGBO","75","[c]","37650","33990"
"Leaver CS","2023","Digital, Data and Technology","Outside London","Undeclared","100","[c]","41000","37590"
"Leaver CS","2023","Digital, Data and Technology","Outside London","Unknown","475","[c]","40200","38170"
"Leaver CS","2023","Digital, Data and Technology","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Economics","London","Heterosexual / straight","100","[c]","41120","33710"
"Leaver CS","2023","Economics","London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Economics","London","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","Economics","London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Economics","Outside London","Heterosexual / straight","45","[c]","28630","19860"
"Leaver CS","2023","Economics","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Economics","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Economics","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Economics","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Economics","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Economics","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","London","Heterosexual / straight","120","[c]","48970","44700"
"Leaver CS","2023","Finance","London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Finance","London","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Finance","London","Unknown","65","[c]","43330","39150"
"Leaver CS","2023","Finance","Outside London","Heterosexual / straight","345","[c]","38400","34300"
"Leaver CS","2023","Finance","Outside London","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Outside London","Undeclared","55","[c]","40650","38080"
"Leaver CS","2023","Finance","Outside London","Unknown","140","[c]","38710","34170"
"Leaver CS","2023","Finance","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Geography","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Geography","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Geography","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Geography","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","London","Heterosexual / straight","160","[c]","46370","41670"
"Leaver CS","2023","Human Resources","London","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","London","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","London","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Outside London","Heterosexual / straight","760","[c]","31330","27470"
"Leaver CS","2023","Human Resources","Outside London","LGBO","45","[c]","35190","32910"
"Leaver CS","2023","Human Resources","Outside London","Undeclared","80","[c]","31600","31470"
"Leaver CS","2023","Human Resources","Outside London","Unknown","170","[c]","31000","25830"
"Leaver CS","2023","Human Resources","Overseas","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Overseas","Unknown","40","[c]","51430","50040"
"Leaver CS","2023","Human Resources","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Inspector of Education and Training","London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Inspector of Education and Training","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Inspector of Education and Training","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Inspector of Education and Training","Outside London","Heterosexual / straight","120","[c]","67950","77470"
"Leaver CS","2023","Inspector of Education and Training","Outside London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Inspector of Education and Training","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Inspector of Education and Training","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","London","Heterosexual / straight","50","[c]","36680","36160"
"Leaver CS","2023","Intelligence Analysis","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","Outside London","Heterosexual / straight","65","[c]","30240","28110"
"Leaver CS","2023","Intelligence Analysis","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","Outside London","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","Outside London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Outside London","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","International Trade","London","Heterosexual / straight","40","[c]","51660","51710"
"Leaver CS","2023","International Trade","London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","International Trade","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","International Trade","London","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","International Trade","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","International Trade","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","International Trade","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","International Trade","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","International Trade","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","International Trade","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","International Trade","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Knowledge and Information Management","London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Knowledge and Information Management","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Knowledge and Information Management","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Knowledge and Information Management","London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Knowledge and Information Management","Outside London","Heterosexual / straight","50","[c]","30950","27500"
"Leaver CS","2023","Knowledge and Information Management","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Knowledge and Information Management","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Knowledge and Information Management","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Legal","London","Heterosexual / straight","240","[c]","56080","54100"
"Leaver CS","2023","Legal","London","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2023","Legal","London","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2023","Legal","London","Unknown","125","[c]","54340","54250"
"Leaver CS","2023","Legal","Outside London","Heterosexual / straight","225","[c]","49760","49050"
"Leaver CS","2023","Legal","Outside London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Outside London","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Outside London","Unknown","185","[c]","51540","56450"
"Leaver CS","2023","Legal","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","London","Heterosexual / straight","30","[c]","74330","66970"
"Leaver CS","2023","Medicine","London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Outside London","Heterosexual / straight","215","[c]","48040","40590"
"Leaver CS","2023","Medicine","Outside London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Outside London","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Outside London","Unknown","75","[c]","52140","40590"
"Leaver CS","2023","Medicine","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","London","Heterosexual / straight","2235","[c]","35030","31060"
"Leaver CS","2023","Operational Delivery","London","LGBO","215","[c]","36420","32330"
"Leaver CS","2023","Operational Delivery","London","Undeclared","275","[c]","34390","31060"
"Leaver CS","2023","Operational Delivery","London","Unknown","1225","[c]","36360","31060"
"Leaver CS","2023","Operational Delivery","Outside London","Heterosexual / straight","12070","[c]","27360","26010"
"Leaver CS","2023","Operational Delivery","Outside London","LGBO","1010","[c]","26450","25850"
"Leaver CS","2023","Operational Delivery","Outside London","Undeclared","1410","[c]","26960","25010"
"Leaver CS","2023","Operational Delivery","Outside London","Unknown","7165","[c]","26480","22870"
"Leaver CS","2023","Operational Delivery","Overseas","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Unknown","Heterosexual / straight","45","[c]","31380","28120"
"Leaver CS","2023","Operational Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Unknown","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2023","Operational Research","London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Operational Research","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Research","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Research","London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Operational Research","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Operational Research","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Research","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Other","London","Heterosexual / straight","175","[c]","40460","31980"
"Leaver CS","2023","Other","London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Other","London","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2023","Other","London","Unknown","75","[c]","43170","33070"
"Leaver CS","2023","Other","Outside London","Heterosexual / straight","600","[c]","27720","21690"
"Leaver CS","2023","Other","Outside London","LGBO","35","[c]","24680","21690"
"Leaver CS","2023","Other","Outside London","Undeclared","75","[c]","26800","21690"
"Leaver CS","2023","Other","Outside London","Unknown","270","[c]","29370","22920"
"Leaver CS","2023","Other","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Other","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Unknown","Unknown","205","[c]","36490","33690"
"Leaver CS","2023","Planning","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Planning","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning Inspectors","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning Inspectors","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning Inspectors","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning Inspectors","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Planning Inspectors","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning Inspectors","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning Inspectors","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","London","Heterosexual / straight","915","[c]","48950","45750"
"Leaver CS","2023","Policy","London","LGBO","130","[c]","46330","41620"
"Leaver CS","2023","Policy","London","Undeclared","125","[c]","46390","42750"
"Leaver CS","2023","Policy","London","Unknown","300","[c]","45980","41890"
"Leaver CS","2023","Policy","Outside London","Heterosexual / straight","365","[c]","40390","34970"
"Leaver CS","2023","Policy","Outside London","LGBO","35","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Outside London","Undeclared","50","[c]","41490","37910"
"Leaver CS","2023","Policy","Outside London","Unknown","110","[c]","33750","30940"
"Leaver CS","2023","Policy","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","London","Heterosexual / straight","190","[c]","52360","52110"
"Leaver CS","2023","Project Delivery","London","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","London","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","London","Unknown","80","[c]","38670","33660"
"Leaver CS","2023","Project Delivery","Outside London","Heterosexual / straight","555","[c]","42200","39520"
"Leaver CS","2023","Project Delivery","Outside London","LGBO","35","[c]","40820","39230"
"Leaver CS","2023","Project Delivery","Outside London","Undeclared","65","[c]","43560","41200"
"Leaver CS","2023","Project Delivery","Outside London","Unknown","225","[c]","40650","39680"
"Leaver CS","2023","Project Delivery","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","London","Heterosexual / straight","50","[c]","47350","45650"
"Leaver CS","2023","Property","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Property","London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Property","Outside London","Heterosexual / straight","285","[c]","34580","33300"
"Leaver CS","2023","Property","Outside London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Property","Outside London","Undeclared","35","[c]","36240","32970"
"Leaver CS","2023","Property","Outside London","Unknown","100","[c]","35360","27810"
"Leaver CS","2023","Property","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","Outside London","Heterosexual / straight","75","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","Outside London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","Outside London","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","London","Heterosexual / straight","105","[c]","39810","37630"
"Leaver CS","2023","Science and Engineering","London","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","London","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","London","Unknown","35","[c]","46580","40320"
"Leaver CS","2023","Science and Engineering","Outside London","Heterosexual / straight","770","[c]","36530","33830"
"Leaver CS","2023","Science and Engineering","Outside London","LGBO","40","[c]","31930","30020"
"Leaver CS","2023","Science and Engineering","Outside London","Undeclared","125","[c]","38710","37010"
"Leaver CS","2023","Science and Engineering","Outside London","Unknown","345","[c]","35680","32520"
"Leaver CS","2023","Science and Engineering","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","London","Heterosexual / straight","60","[c]","37430","35910"
"Leaver CS","2023","Security","London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Security","London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Security","London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Security","Outside London","Heterosexual / straight","480","[c]","31800","27500"
"Leaver CS","2023","Security","Outside London","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2023","Security","Outside London","Undeclared","60","[c]","37190","39910"
"Leaver CS","2023","Security","Outside London","Unknown","175","[c]","30330","27500"
"Leaver CS","2023","Security","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","Outside London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","London","Heterosexual / straight","55","[c]","35260","30520"
"Leaver CS","2023","Statistics","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","London","Unknown","50","[c]","27610","23500"
"Leaver CS","2023","Statistics","Outside London","Heterosexual / straight","50","[c]","37720","36910"
"Leaver CS","2023","Statistics","Outside London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","Outside London","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tax","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tax","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tax","London","Unknown","145","[c]","[c]","[c]"
"Leaver CS","2023","Tax","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
