"Status","Year","Profession_of_post","Region_ITL1","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Social Research","South East (England)","Outside London","G7","40","40","52720","52130"
"In post","2023","Social Research","South East (England)","Outside London","HEO","90","85","31940","31560"
"In post","2023","Social Research","South East (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Social Research","South East (England)","Outside London","SEO","95","85","39690","39300"
"In post","2023","Social Research","South West (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Social Research","South West (England)","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Social Research","South West (England)","Outside London","G7","10","10","[c]","[c]"
"In post","2023","Social Research","South West (England)","Outside London","HEO","10","10","33020","33130"
"In post","2023","Social Research","South West (England)","Outside London","SEO","10","10","41970","43250"
"In post","2023","Social Research","Wales","Outside London","AO","5","5","[c]","[c]"
"In post","2023","Social Research","Wales","Outside London","EO","10","5","[c]","[c]"
"In post","2023","Social Research","Wales","Outside London","G6","15","15","65300","62380"
"In post","2023","Social Research","Wales","Outside London","G7","80","75","54070","52490"
"In post","2023","Social Research","Wales","Outside London","HEO","125","120","32670","31560"
"In post","2023","Social Research","Wales","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Social Research","Wales","Outside London","SEO","155","150","40900","39300"
"In post","2023","Social Research","West Midlands (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Social Research","West Midlands (England)","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2023","Social Research","West Midlands (England)","Outside London","HEO","10","10","[c]","[c]"
"In post","2023","Social Research","West Midlands (England)","Outside London","SEO","10","10","[c]","[c]"
"In post","2023","Social Research","Yorkshire and The Humber","Outside London","G6","5","5","[c]","[c]"
"In post","2023","Social Research","Yorkshire and The Humber","Outside London","G7","30","25","54240","53170"
"In post","2023","Social Research","Yorkshire and The Humber","Outside London","HEO","20","20","32630","32670"
"In post","2023","Social Research","Yorkshire and The Humber","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Social Research","Yorkshire and The Humber","Outside London","SEO","55","50","41780","41660"
"In post","2023","Statistics","East Midlands (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","East Midlands (England)","Outside London","G7","5","5","[c]","[c]"
"In post","2023","Statistics","East Midlands (England)","Outside London","HEO","10","10","[c]","[c]"
"In post","2023","Statistics","East Midlands (England)","Outside London","SEO","10","10","[c]","[c]"
"In post","2023","Statistics","East of England","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","East of England","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","East of England","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","East of England","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","East of England","Outside London","SEO","10","10","43200","42250"
"In post","2023","Statistics","London","London","AA","35","35","23500","23500"
"In post","2023","Statistics","London","London","AO","15","15","25440","25900"
"In post","2023","Statistics","London","London","EO","90","90","30910","30950"
"In post","2023","Statistics","London","London","G6","95","95","71870","70470"
"In post","2023","Statistics","London","London","G7","320","305","59690","59660"
"In post","2023","Statistics","London","London","HEO","345","340","35590","35410"
"In post","2023","Statistics","London","London","SCS level","40","40","88810","82980"
"In post","2023","Statistics","London","London","SEO","305","295","44950","45110"
"In post","2023","Statistics","North East (England)","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","North East (England)","Outside London","EO","10","10","27400","28210"
"In post","2023","Statistics","North East (England)","Outside London","G6","10","10","[c]","[c]"
"In post","2023","Statistics","North East (England)","Outside London","G7","50","45","54500","53190"
"In post","2023","Statistics","North East (England)","Outside London","HEO","45","45","33010","33980"
"In post","2023","Statistics","North East (England)","Outside London","SEO","55","55","40400","38740"
"In post","2023","Statistics","North West (England)","Outside London","EO","15","15","27030","27650"
"In post","2023","Statistics","North West (England)","Outside London","G6","10","10","68360","69400"
"In post","2023","Statistics","North West (England)","Outside London","G7","45","45","57060","57970"
"In post","2023","Statistics","North West (England)","Outside London","HEO","80","80","34000","34530"
"In post","2023","Statistics","North West (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","North West (England)","Outside London","SEO","80","80","41780","42140"
"In post","2023","Statistics","Northern Ireland","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","Northern Ireland","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","Overseas","Overseas","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","Scotland","Outside London","EO","5","5","[c]","[c]"
"In post","2023","Statistics","Scotland","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","Scotland","Outside London","G7","10","10","[c]","[c]"
"In post","2023","Statistics","Scotland","Outside London","HEO","15","15","33550","34170"
"In post","2023","Statistics","Scotland","Outside London","SEO","5","5","[c]","[c]"
"In post","2023","Statistics","South East (England)","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","South East (England)","Outside London","EO","25","25","28310","28970"
"In post","2023","Statistics","South East (England)","Outside London","G6","15","10","63380","61270"
"In post","2023","Statistics","South East (England)","Outside London","G7","40","40","53960","52490"
"In post","2023","Statistics","South East (England)","Outside London","HEO","75","75","33380","33830"
"In post","2023","Statistics","South East (England)","Outside London","SCS level","10","10","83660","73330"
"In post","2023","Statistics","South East (England)","Outside London","SEO","65","65","40410","39300"
"In post","2023","Statistics","South West (England)","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","South West (England)","Outside London","EO","30","30","27760","27140"
"In post","2023","Statistics","South West (England)","Outside London","G6","10","10","[c]","[c]"
"In post","2023","Statistics","South West (England)","Outside London","G7","40","35","57760","58260"
"In post","2023","Statistics","South West (England)","Outside London","HEO","60","60","33750","33130"
"In post","2023","Statistics","South West (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","South West (England)","Outside London","SEO","75","70","41550","41050"
"In post","2023","Statistics","Unknown","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","Unknown","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","Wales","Outside London","AO","5","5","[c]","[c]"
"In post","2023","Statistics","Wales","Outside London","EO","30","30","27800","27890"
"In post","2023","Statistics","Wales","Outside London","G6","30","30","64340","62470"
"In post","2023","Statistics","Wales","Outside London","G7","110","105","53870","51460"
"In post","2023","Statistics","Wales","Outside London","HEO","105","100","32860","31560"
"In post","2023","Statistics","Wales","Outside London","SCS level","10","10","84460","73820"
"In post","2023","Statistics","Wales","Outside London","SEO","125","120","40970","39300"
"In post","2023","Statistics","West Midlands (England)","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","West Midlands (England)","Outside London","EO","10","10","26080","26340"
"In post","2023","Statistics","West Midlands (England)","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","West Midlands (England)","Outside London","G7","20","15","52550","52030"
"In post","2023","Statistics","West Midlands (England)","Outside London","HEO","30","25","32060","31560"
"In post","2023","Statistics","West Midlands (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","West Midlands (England)","Outside London","SEO","25","25","40310","39870"
"In post","2023","Statistics","Yorkshire and The Humber","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","Yorkshire and The Humber","Outside London","EO","15","10","27670","28210"
"In post","2023","Statistics","Yorkshire and The Humber","Outside London","G6","15","15","68710","70570"
"In post","2023","Statistics","Yorkshire and The Humber","Outside London","G7","65","60","53930","52150"
"In post","2023","Statistics","Yorkshire and The Humber","Outside London","HEO","60","55","32620","32950"
"In post","2023","Statistics","Yorkshire and The Humber","Outside London","SCS level","5","5","[c]","[c]"
"In post","2023","Statistics","Yorkshire and The Humber","Outside London","SEO","85","80","40590","39320"
"In post","2023","Tax","East Midlands (England)","Outside London","AO","115","105","22520","22520"
"In post","2023","Tax","East Midlands (England)","Outside London","EO","380","365","28140","28130"
"In post","2023","Tax","East Midlands (England)","Outside London","G6","45","45","71150","71300"
"In post","2023","Tax","East Midlands (England)","Outside London","G7","190","185","57640","57970"
"In post","2023","Tax","East Midlands (England)","Outside London","HEO","470","450","35020","35000"
"In post","2023","Tax","East Midlands (England)","Outside London","SCS level","5","5","[c]","[c]"
"In post","2023","Tax","East Midlands (England)","Outside London","SEO","185","175","42530","42510"
"In post","2023","Tax","East of England","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2023","Tax","East of England","Outside London","EO","15","10","29510","29730"
"In post","2023","Tax","East of England","Outside London","G6","5","5","[c]","[c]"
"In post","2023","Tax","East of England","Outside London","G7","10","10","58470","57970"
"In post","2023","Tax","East of England","Outside London","HEO","45","40","35520","35070"
"In post","2023","Tax","East of England","Outside London","SEO","20","15","43070","42590"
"In post","2023","Tax","London","London","AO","55","50","26610","26920"
"In post","2023","Tax","London","London","EO","475","445","33030","32540"
"In post","2023","Tax","London","London","G6","140","130","78540","78600"
"In post","2023","Tax","London","London","G7","365","350","64840","65230"
"In post","2023","Tax","London","London","HEO","930","880","40140","39790"
"In post","2023","Tax","London","London","SCS level","20","20","87160","85040"
"In post","2023","Tax","London","London","SEO","355","340","46560","45960"
"In post","2023","Tax","North East (England)","Outside London","AO","440","400","22520","22520"
"In post","2023","Tax","North East (England)","Outside London","EO","700","670","28150","28130"
"In post","2023","Tax","North East (England)","Outside London","G6","50","45","71040","71300"
"In post","2023","Tax","North East (England)","Outside London","G7","190","180","57670","57970"
"In post","2023","Tax","North East (England)","Outside London","HEO","605","585","34900","35000"
"In post","2023","Tax","North East (England)","Outside London","SCS level","5","5","[c]","[c]"
"In post","2023","Tax","North East (England)","Outside London","SEO","200","190","42330","42510"
"In post","2023","Tax","North West (England)","Outside London","AO","510","465","22520","22520"
"In post","2023","Tax","North West (England)","Outside London","EO","710","680","28150","27890"
"In post","2023","Tax","North West (England)","Outside London","G6","140","135","71260","71300"
"In post","2023","Tax","North West (England)","Outside London","G7","420","400","57640","57970"
"In post","2023","Tax","North West (England)","Outside London","HEO","920","885","34980","35000"
"In post","2023","Tax","North West (England)","Outside London","SCS level","10","10","[c]","[c]"
"In post","2023","Tax","North West (England)","Outside London","SEO","430","410","42440","42510"
"In post","2023","Tax","Northern Ireland","Outside London","AO","105","100","22520","22520"
"In post","2023","Tax","Northern Ireland","Outside London","EO","165","155","28060","27890"
"In post","2023","Tax","Northern Ireland","Outside London","G6","20","20","70790","71300"
"In post","2023","Tax","Northern Ireland","Outside London","G7","110","105","57480","57970"
"In post","2023","Tax","Northern Ireland","Outside London","HEO","255","245","34920","34700"
"In post","2023","Tax","Northern Ireland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Tax","Northern Ireland","Outside London","SEO","95","90","42530","42510"
"In post","2023","Tax","Scotland","Outside London","AO","365","345","22520","22520"
"In post","2023","Tax","Scotland","Outside London","EO","415","375","28380","28130"
"In post","2023","Tax","Scotland","Outside London","G6","70","65","70980","71300"
"In post","2023","Tax","Scotland","Outside London","G7","230","220","57560","57970"
"In post","2023","Tax","Scotland","Outside London","HEO","655","620","35010","35000"
"In post","2023","Tax","Scotland","Outside London","SCS level","5","5","[c]","[c]"
"In post","2023","Tax","Scotland","Outside London","SEO","235","220","42390","42510"
"In post","2023","Tax","South East (England)","Outside London","AO","60","55","22600","22520"
"In post","2023","Tax","South East (England)","Outside London","EO","110","95","29500","29730"
"In post","2023","Tax","South East (England)","Outside London","G6","25","25","72840","71300"
"In post","2023","Tax","South East (England)","Outside London","G7","45","45","58840","58180"
"In post","2023","Tax","South East (England)","Outside London","HEO","165","150","35980","35070"
"In post","2023","Tax","South East (England)","Outside London","SEO","65","60","43120","42510"
"In post","2023","Tax","South West (England)","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2023","Tax","South West (England)","Outside London","EO","60","55","28820","28130"
"In post","2023","Tax","South West (England)","Outside London","G6","50","45","71200","71300"
"In post","2023","Tax","South West (England)","Outside London","G7","135","130","57710","57970"
"In post","2023","Tax","South West (England)","Outside London","HEO","200","190","35090","35000"
"In post","2023","Tax","South West (England)","Outside London","SCS level","5","5","[c]","[c]"
"In post","2023","Tax","South West (England)","Outside London","SEO","95","90","42550","42510"
"In post","2023","Tax","Wales","Outside London","AO","150","140","22520","22520"
"In post","2023","Tax","Wales","Outside London","EO","525","500","28120","28130"
"In post","2023","Tax","Wales","Outside London","G6","30","30","71420","71300"
"In post","2023","Tax","Wales","Outside London","G7","160","155","57580","57970"
"In post","2023","Tax","Wales","Outside London","HEO","570","550","34930","35000"
"In post","2023","Tax","Wales","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Tax","Wales","Outside London","SEO","175","170","42410","42510"
"In post","2023","Tax","West Midlands (England)","Outside London","AO","90","85","22520","22520"
"In post","2023","Tax","West Midlands (England)","Outside London","EO","360","340","28250","27890"
"In post","2023","Tax","West Midlands (England)","Outside London","G6","55","50","71190","71300"
"In post","2023","Tax","West Midlands (England)","Outside London","G7","180","170","57700","57970"
"In post","2023","Tax","West Midlands (England)","Outside London","HEO","490","470","35020","35000"
"In post","2023","Tax","West Midlands (England)","Outside London","SCS level","5","5","[c]","[c]"
"In post","2023","Tax","West Midlands (England)","Outside London","SEO","200","190","42510","42510"
"In post","2023","Tax","Yorkshire and The Humber","Outside London","AO","155","145","22520","22520"
"In post","2023","Tax","Yorkshire and The Humber","Outside London","EO","485","465","28150","28130"
"In post","2023","Tax","Yorkshire and The Humber","Outside London","G6","50","45","70980","71300"
"In post","2023","Tax","Yorkshire and The Humber","Outside London","G7","175","165","57590","57970"
"In post","2023","Tax","Yorkshire and The Humber","Outside London","HEO","490","465","34980","35000"
"In post","2023","Tax","Yorkshire and The Humber","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Tax","Yorkshire and The Humber","Outside London","SEO","135","125","42350","42510"
"In post","2023","Unknown","East Midlands (England)","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","East Midlands (England)","Outside London","AO","65","65","22580","22520"
"In post","2023","Unknown","East Midlands (England)","Outside London","EO","80","75","27880","27890"
"In post","2023","Unknown","East Midlands (England)","Outside London","G6","15","15","80460","81620"
"In post","2023","Unknown","East Midlands (England)","Outside London","G7","50","45","59620","56870"
"In post","2023","Unknown","East Midlands (England)","Outside London","HEO","160","160","34470","34700"
"In post","2023","Unknown","East Midlands (England)","Outside London","SCS level","5","5","[c]","[c]"
"In post","2023","Unknown","East Midlands (England)","Outside London","SEO","65","65","42040","42140"
"In post","2023","Unknown","East Midlands (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","East of England","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","East of England","Outside London","EO","15","15","27460","27290"
"In post","2023","Unknown","East of England","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","East of England","Outside London","G7","15","15","55450","54380"
"In post","2023","Unknown","East of England","Outside London","HEO","15","15","33490","34510"
"In post","2023","Unknown","East of England","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","East of England","Outside London","SEO","10","10","41790","41510"
"In post","2023","Unknown","London","London","AA","5","5","[c]","[c]"
"In post","2023","Unknown","London","London","AO","210","195","27140","25540"
"In post","2023","Unknown","London","London","EO","765","750","30170","30190"
"In post","2023","Unknown","London","London","G6","735","710","70320","67890"
"In post","2023","Unknown","London","London","G7","1425","1390","57750","56430"
"In post","2023","Unknown","London","London","HEO","1620","1605","34330","34190"
"In post","2023","Unknown","London","London","SCS level","445","430","94520","83750"
"In post","2023","Unknown","London","London","SEO","860","840","43270","41950"
"In post","2023","Unknown","London","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","North East (England)","Outside London","AA","5","5","[c]","[c]"
"In post","2023","Unknown","North East (England)","Outside London","AO","120","115","22470","22520"
"In post","2023","Unknown","North East (England)","Outside London","EO","150","145","27780","27890"
"In post","2023","Unknown","North East (England)","Outside London","G6","20","20","68130","68400"
"In post","2023","Unknown","North East (England)","Outside London","G7","75","75","54830","54680"
"In post","2023","Unknown","North East (England)","Outside London","HEO","165","160","34080","34700"
"In post","2023","Unknown","North East (England)","Outside London","SCS level","5","5","[c]","[c]"
"In post","2023","Unknown","North East (England)","Outside London","SEO","105","100","41530","41780"
"In post","2023","Unknown","North West (England)","Outside London","AO","170","160","22270","22520"
"In post","2023","Unknown","North West (England)","Outside London","EO","220","210","27790","27890"
"In post","2023","Unknown","North West (England)","Outside London","G6","45","45","71070","71300"
"In post","2023","Unknown","North West (England)","Outside London","G7","155","150","54940","54680"
"In post","2023","Unknown","North West (England)","Outside London","HEO","375","370","34140","34700"
"In post","2023","Unknown","North West (England)","Outside London","SCS level","25","25","92380","83870"
"In post","2023","Unknown","North West (England)","Outside London","SEO","150","145","41490","42140"
"In post","2023","Unknown","North West (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Northern Ireland","Outside London","AO","25","25","22390","22520"
"In post","2023","Unknown","Northern Ireland","Outside London","EO","30","30","27970","27890"
"In post","2023","Unknown","Northern Ireland","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Northern Ireland","Outside London","G7","10","10","[c]","[c]"
"In post","2023","Unknown","Northern Ireland","Outside London","HEO","40","35","34810","35000"
"In post","2023","Unknown","Northern Ireland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Northern Ireland","Outside London","SEO","10","10","41810","42140"
"In post","2023","Unknown","Overseas","Overseas","G6","10","10","[c]","[c]"
"In post","2023","Unknown","Overseas","Overseas","G7","15","15","63530","57540"
"In post","2023","Unknown","Overseas","Overseas","HEO","10","10","39140","36740"
"In post","2023","Unknown","Overseas","Overseas","SCS level","5","5","[c]","[c]"
"In post","2023","Unknown","Overseas","Overseas","SEO","5","5","[c]","[c]"
"In post","2023","Unknown","Overseas","Overseas","Unknown","125","120","[c]","[c]"
"In post","2023","Unknown","Scotland","Outside London","AA","2220","2085","23480","23340"
"In post","2023","Unknown","Scotland","Outside London","AO","1650","1580","27130","26600"
"In post","2023","Unknown","Scotland","Outside London","EO","3725","3580","30500","29450"
"In post","2023","Unknown","Scotland","Outside London","G6","1270","1225","76390","79110"
"In post","2023","Unknown","Scotland","Outside London","G7","2240","2145","60680","62270"
"In post","2023","Unknown","Scotland","Outside London","HEO","3590","3460","36460","35940"
"In post","2023","Unknown","Scotland","Outside London","SCS level","285","275","91140","85200"
"In post","2023","Unknown","Scotland","Outside London","SEO","3215","3090","46830","46690"
"In post","2023","Unknown","South East (England)","Outside London","AO","80","75","23040","22520"
"In post","2023","Unknown","South East (England)","Outside London","EO","80","70","28230","28120"
"In post","2023","Unknown","South East (England)","Outside London","G6","30","30","83690","86960"
"In post","2023","Unknown","South East (England)","Outside London","G7","110","110","67530","59290"
"In post","2023","Unknown","South East (England)","Outside London","HEO","75","75","34460","34400"
"In post","2023","Unknown","South East (England)","Outside London","SCS level","5","5","[c]","[c]"
"In post","2023","Unknown","South East (England)","Outside London","SEO","75","70","42680","42180"
"In post","2023","Unknown","South West (England)","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","South West (England)","Outside London","AO","25","25","22290","22520"
"In post","2023","Unknown","South West (England)","Outside London","EO","50","45","27520","27890"
"In post","2023","Unknown","South West (England)","Outside London","G6","35","35","67100","66740"
"In post","2023","Unknown","South West (England)","Outside London","G7","75","75","53680","52600"
"In post","2023","Unknown","South West (England)","Outside London","HEO","105","105","34330","34700"
"In post","2023","Unknown","South West (England)","Outside London","SCS level","10","10","101690","102710"
"In post","2023","Unknown","South West (England)","Outside London","SEO","45","45","40590","41780"
"In post","2023","Unknown","Unknown","Unknown","EO","50","50","25380","24610"
"In post","2023","Unknown","Unknown","Unknown","G6","10","10","65760","64210"
"In post","2023","Unknown","Unknown","Unknown","G7","20","20","54940","55790"
"In post","2023","Unknown","Unknown","Unknown","HEO","15","15","33540","32830"
"In post","2023","Unknown","Unknown","Unknown","SCS level","5","5","[c]","[c]"
"In post","2023","Unknown","Unknown","Unknown","SEO","15","15","39550","38470"
"In post","2023","Unknown","Wales","Outside London","AO","85","85","22400","22520"
"In post","2023","Unknown","Wales","Outside London","EO","75","70","27960","27890"
"In post","2023","Unknown","Wales","Outside London","G6","15","15","67700","67260"
"In post","2023","Unknown","Wales","Outside London","G7","45","45","54610","53440"
"In post","2023","Unknown","Wales","Outside London","HEO","120","120","34040","34700"
"In post","2023","Unknown","Wales","Outside London","SCS level","10","10","[c]","[c]"
"In post","2023","Unknown","Wales","Outside London","SEO","70","70","41990","41780"
"In post","2023","Unknown","West Midlands (England)","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","West Midlands (England)","Outside London","AO","40","40","22390","22520"
"In post","2023","Unknown","West Midlands (England)","Outside London","EO","150","145","27830","27890"
"In post","2023","Unknown","West Midlands (England)","Outside London","G6","25","25","67810","67260"
"In post","2023","Unknown","West Midlands (England)","Outside London","G7","105","105","55260","55210"
"In post","2023","Unknown","West Midlands (England)","Outside London","HEO","255","250","34560","34700"
"In post","2023","Unknown","West Midlands (England)","Outside London","SCS level","15","15","113650","112620"
"In post","2023","Unknown","West Midlands (England)","Outside London","SEO","145","145","42230","42140"
"In post","2023","Unknown","West Midlands (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Yorkshire and The Humber","Outside London","AO","170","160","22130","21830"
"In post","2023","Unknown","Yorkshire and The Humber","Outside London","EO","275","265","26620","27110"
"In post","2023","Unknown","Yorkshire and The Humber","Outside London","G6","95","90","65720","63960"
"In post","2023","Unknown","Yorkshire and The Humber","Outside London","G7","240","235","52780","51290"
"In post","2023","Unknown","Yorkshire and The Humber","Outside London","HEO","295","285","32840","33680"
"In post","2023","Unknown","Yorkshire and The Humber","Outside London","SCS level","30","30","83220","78140"
"In post","2023","Unknown","Yorkshire and The Humber","Outside London","SEO","215","210","39730","38490"
"In post","2023","Unknown","Yorkshire and The Humber","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","East Midlands (England)","Outside London","G6","5","5","[c]","[c]"
"In post","2023","Veterinarian","East Midlands (England)","Outside London","G7","10","10","[c]","[c]"
"In post","2023","Veterinarian","East Midlands (England)","Outside London","SEO","5","5","[c]","[c]"
"In post","2023","Veterinarian","East of England","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","East of England","Outside London","G7","5","5","[c]","[c]"
"In post","2023","Veterinarian","East of England","Outside London","SEO","15","15","41530","38670"
"In post","2023","Veterinarian","London","London","G7","5","5","[c]","[c]"
"In post","2023","Veterinarian","London","London","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","North East (England)","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","North West (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","North West (England)","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","North West (England)","Outside London","G7","5","5","[c]","[c]"
"In post","2023","Veterinarian","North West (England)","Outside London","SEO","10","10","41450","38560"
"In post","2023","Veterinarian","Northern Ireland","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","Scotland","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","Scotland","Outside London","G7","10","10","[c]","[c]"
"In post","2023","Veterinarian","Scotland","Outside London","SEO","25","25","38310","37710"
"In post","2023","Veterinarian","South East (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","South East (England)","Outside London","G6","10","10","[c]","[c]"
"In post","2023","Veterinarian","South East (England)","Outside London","G7","15","15","57410","57270"
"In post","2023","Veterinarian","South East (England)","Outside London","SEO","20","20","41920","40300"
"In post","2023","Veterinarian","South West (England)","Outside London","EO","15","15","25920","25920"
"In post","2023","Veterinarian","South West (England)","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","South West (England)","Outside London","G7","25","20","52080","53110"
"In post","2023","Veterinarian","South West (England)","Outside London","HEO","5","5","[c]","[c]"
"In post","2023","Veterinarian","South West (England)","Outside London","SEO","55","50","39990","38230"
"In post","2023","Veterinarian","Wales","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","Wales","Outside London","G7","20","15","54810","54270"
"In post","2023","Veterinarian","Wales","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","Wales","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","Wales","Outside London","SEO","25","25","39170","37710"
"In post","2023","Veterinarian","West Midlands (England)","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","West Midlands (England)","Outside London","G7","10","10","53830","55230"
"In post","2023","Veterinarian","West Midlands (England)","Outside London","SEO","25","25","40700","38210"
"In post","2023","Veterinarian","Yorkshire and The Humber","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","Yorkshire and The Humber","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","Yorkshire and The Humber","Outside London","G7","10","10","[c]","[c]"
"In post","2023","Veterinarian","Yorkshire and The Humber","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","Yorkshire and The Humber","Outside London","SEO","15","15","39200","38100"
"Leaver CS","2023","Commercial","East Midlands (England)","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","East Midlands (England)","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","East Midlands (England)","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","East Midlands (England)","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","East Midlands (England)","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","East of England","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","East of England","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","East of England","Outside London","SEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","East of England","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","London","London","AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","London","London","EO","10","[c]","29170","30590"
"Leaver CS","2023","Commercial","London","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","London","London","G7","15","[c]","57360","56080"
"Leaver CS","2023","Commercial","London","London","HEO","30","[c]","33650","34020"
"Leaver CS","2023","Commercial","London","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","London","London","SEO","15","[c]","42230","42990"
"Leaver CS","2023","Commercial","London","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","North East (England)","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","North East (England)","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","North East (England)","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","North East (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","North West (England)","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","North West (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","North West (England)","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","North West (England)","Outside London","G7","[c]","[c]","[c]","[c]"
