"Status","Year","Organisation","Parent_department","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","Property","Female","10","10","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","Property","Male","10","10","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","Science and Engineering","Female","965","905","41240","39670"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","Science and Engineering","Male","515","505","43900","41280"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","Statistics","Female","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","Statistics","Male","5","5","[c]","[c]"
"In post","2023","UK Hydrographic Office","Ministry of Defence","Commercial","Female","[c]","[c]","[c]","[c]"
"In post","2023","UK Hydrographic Office","Ministry of Defence","Commercial","Male","5","5","[c]","[c]"
"In post","2023","UK Hydrographic Office","Ministry of Defence","Communications","Female","15","15","[c]","[c]"
"In post","2023","UK Hydrographic Office","Ministry of Defence","Communications","Male","[c]","[c]","[c]","[c]"
"In post","2023","UK Hydrographic Office","Ministry of Defence","Corporate Finance","Female","5","5","[c]","[c]"
"In post","2023","UK Hydrographic Office","Ministry of Defence","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"In post","2023","UK Hydrographic Office","Ministry of Defence","Digital, Data and Technology","Female","30","30","43160","43890"
"In post","2023","UK Hydrographic Office","Ministry of Defence","Digital, Data and Technology","Male","140","140","44330","43890"
"In post","2023","UK Hydrographic Office","Ministry of Defence","Finance","Female","10","10","[c]","[c]"
"In post","2023","UK Hydrographic Office","Ministry of Defence","Finance","Male","5","5","[c]","[c]"
"In post","2023","UK Hydrographic Office","Ministry of Defence","Geography","Female","160","145","32560","29880"
"In post","2023","UK Hydrographic Office","Ministry of Defence","Geography","Male","310","300","33160","34370"
"In post","2023","UK Hydrographic Office","Ministry of Defence","Human Resources","Female","20","20","[c]","[c]"
"In post","2023","UK Hydrographic Office","Ministry of Defence","Human Resources","Male","[c]","[c]","[c]","[c]"
"In post","2023","UK Hydrographic Office","Ministry of Defence","Internal Audit","Female","5","5","[c]","[c]"
"In post","2023","UK Hydrographic Office","Ministry of Defence","Internal Audit","Male","[c]","[c]","[c]","[c]"
"In post","2023","UK Hydrographic Office","Ministry of Defence","Knowledge and Information Management","Female","5","5","[c]","[c]"
"In post","2023","UK Hydrographic Office","Ministry of Defence","Knowledge and Information Management","Male","10","5","[c]","[c]"
"In post","2023","UK Hydrographic Office","Ministry of Defence","Operational Delivery","Female","10","10","[c]","[c]"
"In post","2023","UK Hydrographic Office","Ministry of Defence","Operational Delivery","Male","20","20","[c]","[c]"
"In post","2023","UK Hydrographic Office","Ministry of Defence","Other","Female","55","55","37270","34370"
"In post","2023","UK Hydrographic Office","Ministry of Defence","Other","Male","55","55","49670","45850"
"In post","2023","UK Hydrographic Office","Ministry of Defence","Project Delivery","Female","5","5","[c]","[c]"
"In post","2023","UK Hydrographic Office","Ministry of Defence","Project Delivery","Male","5","5","[c]","[c]"
"In post","2023","UK Hydrographic Office","Ministry of Defence","Property","Female","[c]","[c]","[c]","[c]"
"In post","2023","UK Hydrographic Office","Ministry of Defence","Property","Male","[c]","[c]","[c]","[c]"
"In post","2023","UK Hydrographic Office","Ministry of Defence","Science and Engineering","Female","10","10","[c]","[c]"
"In post","2023","UK Hydrographic Office","Ministry of Defence","Science and Engineering","Male","15","15","[c]","[c]"
"In post","2023","UK Hydrographic Office","Ministry of Defence","Security","Female","5","5","[c]","[c]"
"In post","2023","UK Hydrographic Office","Ministry of Defence","Security","Male","10","10","[c]","[c]"
"In post","2023","UK Space Agency","Department for Business, Energy and Industrial Strategy","Commercial","Female","[c]","[c]","[c]","[c]"
"In post","2023","UK Space Agency","Department for Business, Energy and Industrial Strategy","Commercial","Male","[c]","[c]","[c]","[c]"
"In post","2023","UK Space Agency","Department for Business, Energy and Industrial Strategy","Communications","Female","5","5","[c]","[c]"
"In post","2023","UK Space Agency","Department for Business, Energy and Industrial Strategy","Communications","Male","5","5","[c]","[c]"
"In post","2023","UK Space Agency","Department for Business, Energy and Industrial Strategy","Corporate Finance","Female","5","5","[c]","[c]"
"In post","2023","UK Space Agency","Department for Business, Energy and Industrial Strategy","Corporate Finance","Male","5","5","[c]","[c]"
"In post","2023","UK Space Agency","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"In post","2023","UK Space Agency","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"In post","2023","UK Space Agency","Department for Business, Energy and Industrial Strategy","Economics","Female","[c]","[c]","[c]","[c]"
"In post","2023","UK Space Agency","Department for Business, Energy and Industrial Strategy","Economics","Male","[c]","[c]","[c]","[c]"
"In post","2023","UK Space Agency","Department for Business, Energy and Industrial Strategy","Finance","Female","[c]","[c]","[c]","[c]"
"In post","2023","UK Space Agency","Department for Business, Energy and Industrial Strategy","Finance","Male","[c]","[c]","[c]","[c]"
"In post","2023","UK Space Agency","Department for Business, Energy and Industrial Strategy","Human Resources","Female","10","10","[c]","[c]"
"In post","2023","UK Space Agency","Department for Business, Energy and Industrial Strategy","Human Resources","Male","[c]","[c]","[c]","[c]"
"In post","2023","UK Space Agency","Department for Business, Energy and Industrial Strategy","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"In post","2023","UK Space Agency","Department for Business, Energy and Industrial Strategy","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"In post","2023","UK Space Agency","Department for Business, Energy and Industrial Strategy","Operational Delivery","Female","15","15","[c]","[c]"
"In post","2023","UK Space Agency","Department for Business, Energy and Industrial Strategy","Operational Delivery","Male","10","10","[c]","[c]"
"In post","2023","UK Space Agency","Department for Business, Energy and Industrial Strategy","Policy","Female","40","40","48820","50310"
"In post","2023","UK Space Agency","Department for Business, Energy and Industrial Strategy","Policy","Male","40","40","47700","41740"
"In post","2023","UK Space Agency","Department for Business, Energy and Industrial Strategy","Project Delivery","Female","35","35","47640","46110"
"In post","2023","UK Space Agency","Department for Business, Energy and Industrial Strategy","Project Delivery","Male","50","50","49410","50680"
"In post","2023","UK Space Agency","Department for Business, Energy and Industrial Strategy","Science and Engineering","Female","5","5","[c]","[c]"
"In post","2023","UK Space Agency","Department for Business, Energy and Industrial Strategy","Science and Engineering","Male","5","5","[c]","[c]"
"In post","2023","UK Space Agency","Department for Business, Energy and Industrial Strategy","Security","Female","[c]","[c]","[c]","[c]"
"In post","2023","UK Space Agency","Department for Business, Energy and Industrial Strategy","Security","Male","5","5","[c]","[c]"
"In post","2023","UK Statistics Authority","UK Statistics Authority","Commercial","Female","20","20","[c]","[c]"
"In post","2023","UK Statistics Authority","UK Statistics Authority","Commercial","Male","20","20","[c]","[c]"
"In post","2023","UK Statistics Authority","UK Statistics Authority","Communications","Female","50","45","41440","37760"
"In post","2023","UK Statistics Authority","UK Statistics Authority","Communications","Male","25","25","[c]","[c]"
"In post","2023","UK Statistics Authority","UK Statistics Authority","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","UK Statistics Authority","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","UK Statistics Authority","Digital, Data and Technology","Female","325","310","42640","38510"
"In post","2023","UK Statistics Authority","UK Statistics Authority","Digital, Data and Technology","Male","570","555","42830","39200"
"In post","2023","UK Statistics Authority","UK Statistics Authority","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","UK Statistics Authority","Economics","Female","75","75","36680","31560"
"In post","2023","UK Statistics Authority","UK Statistics Authority","Economics","Male","105","100","36610","31560"
"In post","2023","UK Statistics Authority","UK Statistics Authority","Finance","Female","35","30","36750","31060"
"In post","2023","UK Statistics Authority","UK Statistics Authority","Finance","Male","15","15","[c]","[c]"
"In post","2023","UK Statistics Authority","UK Statistics Authority","Geography","Female","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","UK Statistics Authority","Geography","Male","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","UK Statistics Authority","Geography","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","UK Statistics Authority","Human Resources","Female","165","150","36630","31660"
"In post","2023","UK Statistics Authority","UK Statistics Authority","Human Resources","Male","40","40","36300","35870"
"In post","2023","UK Statistics Authority","UK Statistics Authority","Internal Audit","Female","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","UK Statistics Authority","Internal Audit","Male","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","UK Statistics Authority","Knowledge and Information Management","Female","10","10","[c]","[c]"
"In post","2023","UK Statistics Authority","UK Statistics Authority","Knowledge and Information Management","Male","10","10","[c]","[c]"
"In post","2023","UK Statistics Authority","UK Statistics Authority","Operational Delivery","Female","1740","1425","28590","24840"
"In post","2023","UK Statistics Authority","UK Statistics Authority","Operational Delivery","Male","1215","1030","29340","24840"
"In post","2023","UK Statistics Authority","UK Statistics Authority","Operational Research","Female","20","15","[c]","[c]"
"In post","2023","UK Statistics Authority","UK Statistics Authority","Operational Research","Male","15","15","[c]","[c]"
"In post","2023","UK Statistics Authority","UK Statistics Authority","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","UK Statistics Authority","Policy","Female","55","55","36200","32680"
"In post","2023","UK Statistics Authority","UK Statistics Authority","Policy","Male","45","45","43440","37920"
"In post","2023","UK Statistics Authority","UK Statistics Authority","Project Delivery","Female","190","185","41840","37760"
"In post","2023","UK Statistics Authority","UK Statistics Authority","Project Delivery","Male","90","85","45230","38510"
"In post","2023","UK Statistics Authority","UK Statistics Authority","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","UK Statistics Authority","Property","Female","5","5","[c]","[c]"
"In post","2023","UK Statistics Authority","UK Statistics Authority","Property","Male","10","10","[c]","[c]"
"In post","2023","UK Statistics Authority","UK Statistics Authority","Security","Female","25","25","[c]","[c]"
"In post","2023","UK Statistics Authority","UK Statistics Authority","Security","Male","35","35","44300","41100"
"In post","2023","UK Statistics Authority","UK Statistics Authority","Social Research","Female","450","425","39160","39190"
"In post","2023","UK Statistics Authority","UK Statistics Authority","Social Research","Male","185","180","40710","39300"
"In post","2023","UK Statistics Authority","UK Statistics Authority","Social Research","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","UK Statistics Authority","Statistics","Female","275","260","45080","39300"
"In post","2023","UK Statistics Authority","UK Statistics Authority","Statistics","Male","295","285","45450","39300"
"In post","2023","UK Statistics Authority","UK Statistics Authority","Statistics","Unknown","5","5","[c]","[c]"
"In post","2023","UK Supreme Court","UK Supreme Court","Commercial","Female","[c]","[c]","[c]","[c]"
"In post","2023","UK Supreme Court","UK Supreme Court","Commercial","Male","[c]","[c]","[c]","[c]"
"In post","2023","UK Supreme Court","UK Supreme Court","Communications","Female","5","5","[c]","[c]"
"In post","2023","UK Supreme Court","UK Supreme Court","Communications","Male","[c]","[c]","[c]","[c]"
"In post","2023","UK Supreme Court","UK Supreme Court","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"In post","2023","UK Supreme Court","UK Supreme Court","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"In post","2023","UK Supreme Court","UK Supreme Court","Finance","Female","[c]","[c]","[c]","[c]"
"In post","2023","UK Supreme Court","UK Supreme Court","Finance","Male","[c]","[c]","[c]","[c]"
"In post","2023","UK Supreme Court","UK Supreme Court","Human Resources","Female","[c]","[c]","[c]","[c]"
"In post","2023","UK Supreme Court","UK Supreme Court","Human Resources","Male","[c]","[c]","[c]","[c]"
"In post","2023","UK Supreme Court","UK Supreme Court","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"In post","2023","UK Supreme Court","UK Supreme Court","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"In post","2023","UK Supreme Court","UK Supreme Court","Legal","Female","5","5","[c]","[c]"
"In post","2023","UK Supreme Court","UK Supreme Court","Legal","Male","5","5","[c]","[c]"
"In post","2023","UK Supreme Court","UK Supreme Court","Operational Delivery","Female","15","15","[c]","[c]"
"In post","2023","UK Supreme Court","UK Supreme Court","Operational Delivery","Male","5","5","[c]","[c]"
"In post","2023","UK Supreme Court","UK Supreme Court","Policy","Female","[c]","[c]","[c]","[c]"
"In post","2023","UK Supreme Court","UK Supreme Court","Policy","Male","[c]","[c]","[c]","[c]"
"In post","2023","UK Supreme Court","UK Supreme Court","Property","Female","[c]","[c]","[c]","[c]"
"In post","2023","UK Supreme Court","UK Supreme Court","Property","Male","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Commercial","Female","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Commercial","Male","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Communications","Female","30","30","39710","39020"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Communications","Male","20","20","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Digital, Data and Technology","Male","10","10","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Economics","Female","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Economics","Male","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Finance","Female","20","20","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Finance","Male","20","20","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Human Resources","Female","70","65","40220","34720"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Human Resources","Male","40","40","39180","34890"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Knowledge and Information Management","Female","10","10","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Knowledge and Information Management","Male","5","5","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Operational Delivery","Female","810","755","31270","26020"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Operational Delivery","Male","470","460","33420","26020"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Operational Research","Female","5","5","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Operational Research","Male","10","10","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Policy","Female","20","20","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Policy","Male","10","10","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Project Delivery","Female","20","20","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Project Delivery","Male","20","20","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Property","Female","1050","935","34550","31540"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Property","Male","1305","1250","37820","33960"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Social Research","Female","10","10","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Social Research","Male","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Statistics","Female","10","10","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Statistics","Male","10","10","[c]","[c]"
"In post","2023","Vehicle Certification Agency","Department for Transport","Communications","Female","[c]","[c]","[c]","[c]"
"In post","2023","Vehicle Certification Agency","Department for Transport","Communications","Male","[c]","[c]","[c]","[c]"
"In post","2023","Vehicle Certification Agency","Department for Transport","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"In post","2023","Vehicle Certification Agency","Department for Transport","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"In post","2023","Vehicle Certification Agency","Department for Transport","Finance","Female","10","5","[c]","[c]"
"In post","2023","Vehicle Certification Agency","Department for Transport","Finance","Male","[c]","[c]","[c]","[c]"
"In post","2023","Vehicle Certification Agency","Department for Transport","Human Resources","Female","[c]","[c]","[c]","[c]"
"In post","2023","Vehicle Certification Agency","Department for Transport","Human Resources","Male","[c]","[c]","[c]","[c]"
"In post","2023","Vehicle Certification Agency","Department for Transport","Internal Audit","Female","[c]","[c]","[c]","[c]"
"In post","2023","Vehicle Certification Agency","Department for Transport","Internal Audit","Male","[c]","[c]","[c]","[c]"
"In post","2023","Vehicle Certification Agency","Department for Transport","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"In post","2023","Vehicle Certification Agency","Department for Transport","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"In post","2023","Vehicle Certification Agency","Department for Transport","Operational Delivery","Female","50","40","27300","22500"
"In post","2023","Vehicle Certification Agency","Department for Transport","Operational Delivery","Male","35","30","30780","27520"
"In post","2023","Vehicle Certification Agency","Department for Transport","Project Delivery","Female","[c]","[c]","[c]","[c]"
"In post","2023","Vehicle Certification Agency","Department for Transport","Project Delivery","Male","[c]","[c]","[c]","[c]"
"In post","2023","Vehicle Certification Agency","Department for Transport","Property","Female","[c]","[c]","[c]","[c]"
"In post","2023","Vehicle Certification Agency","Department for Transport","Property","Male","[c]","[c]","[c]","[c]"
"In post","2023","Vehicle Certification Agency","Department for Transport","Science and Engineering","Female","10","10","[c]","[c]"
"In post","2023","Vehicle Certification Agency","Department for Transport","Science and Engineering","Male","85","85","44930","40310"
"In post","2023","Veterinary Medicines Directorate","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"In post","2023","Veterinary Medicines Directorate","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"In post","2023","Veterinary Medicines Directorate","Department for Environment, Food and Rural Affairs","Finance","Female","5","5","[c]","[c]"
"In post","2023","Veterinary Medicines Directorate","Department for Environment, Food and Rural Affairs","Finance","Male","[c]","[c]","[c]","[c]"
"In post","2023","Veterinary Medicines Directorate","Department for Environment, Food and Rural Affairs","Operational Delivery","Female","45","45","34450","33830"
"In post","2023","Veterinary Medicines Directorate","Department for Environment, Food and Rural Affairs","Operational Delivery","Male","30","30","[c]","[c]"
"In post","2023","Veterinary Medicines Directorate","Department for Environment, Food and Rural Affairs","Policy","Female","[c]","[c]","[c]","[c]"
"In post","2023","Veterinary Medicines Directorate","Department for Environment, Food and Rural Affairs","Policy","Male","[c]","[c]","[c]","[c]"
"In post","2023","Veterinary Medicines Directorate","Department for Environment, Food and Rural Affairs","Science and Engineering","Female","10","10","[c]","[c]"
"In post","2023","Veterinary Medicines Directorate","Department for Environment, Food and Rural Affairs","Science and Engineering","Male","10","10","[c]","[c]"
"In post","2023","Veterinary Medicines Directorate","Department for Environment, Food and Rural Affairs","Unknown","Female","30","30","41820","40260"
"In post","2023","Veterinary Medicines Directorate","Department for Environment, Food and Rural Affairs","Unknown","Male","15","15","[c]","[c]"
"In post","2023","Veterinary Medicines Directorate","Department for Environment, Food and Rural Affairs","Veterinarian","Female","5","5","[c]","[c]"
"In post","2023","Veterinary Medicines Directorate","Department for Environment, Food and Rural Affairs","Veterinarian","Male","5","5","[c]","[c]"
"In post","2023","Water Services Regulation Authority","Water Services Regulation Authority","Commercial","Female","[c]","[c]","[c]","[c]"
"In post","2023","Water Services Regulation Authority","Water Services Regulation Authority","Commercial","Male","[c]","[c]","[c]","[c]"
"In post","2023","Water Services Regulation Authority","Water Services Regulation Authority","Communications","Female","10","10","[c]","[c]"
"In post","2023","Water Services Regulation Authority","Water Services Regulation Authority","Communications","Male","[c]","[c]","[c]","[c]"
"In post","2023","Water Services Regulation Authority","Water Services Regulation Authority","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"In post","2023","Water Services Regulation Authority","Water Services Regulation Authority","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"In post","2023","Water Services Regulation Authority","Water Services Regulation Authority","Digital, Data and Technology","Female","5","5","[c]","[c]"
"In post","2023","Water Services Regulation Authority","Water Services Regulation Authority","Digital, Data and Technology","Male","20","20","[c]","[c]"
"In post","2023","Water Services Regulation Authority","Water Services Regulation Authority","Economics","Female","20","20","[c]","[c]"
"In post","2023","Water Services Regulation Authority","Water Services Regulation Authority","Economics","Male","30","30","[c]","[c]"
"In post","2023","Water Services Regulation Authority","Water Services Regulation Authority","Finance","Female","10","10","[c]","[c]"
"In post","2023","Water Services Regulation Authority","Water Services Regulation Authority","Finance","Male","10","10","[c]","[c]"
"In post","2023","Water Services Regulation Authority","Water Services Regulation Authority","Human Resources","Female","10","10","[c]","[c]"
"In post","2023","Water Services Regulation Authority","Water Services Regulation Authority","Human Resources","Male","[c]","[c]","[c]","[c]"
"In post","2023","Water Services Regulation Authority","Water Services Regulation Authority","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"In post","2023","Water Services Regulation Authority","Water Services Regulation Authority","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"In post","2023","Water Services Regulation Authority","Water Services Regulation Authority","Legal","Female","10","10","[c]","[c]"
"In post","2023","Water Services Regulation Authority","Water Services Regulation Authority","Legal","Male","[c]","[c]","[c]","[c]"
"In post","2023","Water Services Regulation Authority","Water Services Regulation Authority","Operational Delivery","Female","20","20","[c]","[c]"
"In post","2023","Water Services Regulation Authority","Water Services Regulation Authority","Operational Delivery","Male","5","5","[c]","[c]"
"In post","2023","Water Services Regulation Authority","Water Services Regulation Authority","Other","Female","[c]","[c]","[c]","[c]"
"In post","2023","Water Services Regulation Authority","Water Services Regulation Authority","Other","Male","[c]","[c]","[c]","[c]"
"In post","2023","Water Services Regulation Authority","Water Services Regulation Authority","Policy","Female","20","20","[c]","[c]"
"In post","2023","Water Services Regulation Authority","Water Services Regulation Authority","Policy","Male","30","30","61350","62000"
"In post","2023","Water Services Regulation Authority","Water Services Regulation Authority","Project Delivery","Female","5","5","[c]","[c]"
"In post","2023","Water Services Regulation Authority","Water Services Regulation Authority","Project Delivery","Male","10","10","[c]","[c]"
"In post","2023","Water Services Regulation Authority","Water Services Regulation Authority","Property","Female","[c]","[c]","[c]","[c]"
"In post","2023","Water Services Regulation Authority","Water Services Regulation Authority","Property","Male","[c]","[c]","[c]","[c]"
"In post","2023","Water Services Regulation Authority","Water Services Regulation Authority","Science and Engineering","Female","10","10","[c]","[c]"
"In post","2023","Water Services Regulation Authority","Water Services Regulation Authority","Science and Engineering","Male","15","10","[c]","[c]"
"In post","2023","Water Services Regulation Authority","Water Services Regulation Authority","Security","Female","[c]","[c]","[c]","[c]"
"In post","2023","Water Services Regulation Authority","Water Services Regulation Authority","Security","Male","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government (excl. agencies)","Welsh Government","Communications","Female","90","80","41600","39690"
"In post","2023","Welsh Government (excl. agencies)","Welsh Government","Communications","Male","65","65","43320","39690"
"In post","2023","Welsh Government (excl. agencies)","Welsh Government","Digital, Data and Technology","Female","75","70","43240","39690"
"In post","2023","Welsh Government (excl. agencies)","Welsh Government","Digital, Data and Technology","Male","150","145","39810","39690"
"In post","2023","Welsh Government (excl. agencies)","Welsh Government","Economics","Female","25","20","[c]","[c]"
"In post","2023","Welsh Government (excl. agencies)","Welsh Government","Economics","Male","25","25","[c]","[c]"
"In post","2023","Welsh Government (excl. agencies)","Welsh Government","Finance","Female","185","170","44080","39690"
"In post","2023","Welsh Government (excl. agencies)","Welsh Government","Finance","Male","140","135","47190","42100"
"In post","2023","Welsh Government (excl. agencies)","Welsh Government","Human Resources","Female","165","155","34590","30610"
"In post","2023","Welsh Government (excl. agencies)","Welsh Government","Human Resources","Male","75","75","30670","25620"
"In post","2023","Welsh Government (excl. agencies)","Welsh Government","Inspector of Education and Training","Female","25","25","[c]","[c]"
"In post","2023","Welsh Government (excl. agencies)","Welsh Government","Inspector of Education and Training","Male","10","10","[c]","[c]"
"In post","2023","Welsh Government (excl. agencies)","Welsh Government","Internal Audit","Female","10","10","[c]","[c]"
"In post","2023","Welsh Government (excl. agencies)","Welsh Government","Internal Audit","Male","10","10","[c]","[c]"
"In post","2023","Welsh Government (excl. agencies)","Welsh Government","Knowledge and Information Management","Female","60","55","35530","30610"
"In post","2023","Welsh Government (excl. agencies)","Welsh Government","Knowledge and Information Management","Male","55","55","38040","39690"
"In post","2023","Welsh Government (excl. agencies)","Welsh Government","Legal","Female","115","110","60990","63900"
"In post","2023","Welsh Government (excl. agencies)","Welsh Government","Legal","Male","55","55","61400","63900"
"In post","2023","Welsh Government (excl. agencies)","Welsh Government","Medicine","Female","125","115","47420","43660"
"In post","2023","Welsh Government (excl. agencies)","Welsh Government","Medicine","Male","70","70","54140","49370"
"In post","2023","Welsh Government (excl. agencies)","Welsh Government","Operational Delivery","Female","950","865","38090","30610"
"In post","2023","Welsh Government (excl. agencies)","Welsh Government","Operational Delivery","Male","670","650","41960","39690"
"In post","2023","Welsh Government (excl. agencies)","Welsh Government","Other","Female","450","420","43990","39690"
"In post","2023","Welsh Government (excl. agencies)","Welsh Government","Other","Male","155","150","48620","49370"
"In post","2023","Welsh Government (excl. agencies)","Welsh Government","Planning","Female","30","30","45810","39690"
"In post","2023","Welsh Government (excl. agencies)","Welsh Government","Planning","Male","35","35","48580","45970"
"In post","2023","Welsh Government (excl. agencies)","Welsh Government","Planning Inspectors","Female","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government (excl. agencies)","Welsh Government","Planning Inspectors","Male","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government (excl. agencies)","Welsh Government","Policy","Female","990","930","44540","39690"
"In post","2023","Welsh Government (excl. agencies)","Welsh Government","Policy","Male","660","640","47840","42680"
"In post","2023","Welsh Government (excl. agencies)","Welsh Government","Project Delivery","Female","85","80","44500","39690"
"In post","2023","Welsh Government (excl. agencies)","Welsh Government","Project Delivery","Male","50","45","52780","49370"
"In post","2023","Welsh Government (excl. agencies)","Welsh Government","Property","Female","25","25","[c]","[c]"
"In post","2023","Welsh Government (excl. agencies)","Welsh Government","Property","Male","40","35","44100","49370"
"In post","2023","Welsh Government (excl. agencies)","Welsh Government","Science and Engineering","Female","25","25","[c]","[c]"
"In post","2023","Welsh Government (excl. agencies)","Welsh Government","Science and Engineering","Male","40","40","55470","49370"
"In post","2023","Welsh Government (excl. agencies)","Welsh Government","Social Research","Female","65","60","45410","44820"
"In post","2023","Welsh Government (excl. agencies)","Welsh Government","Social Research","Male","40","35","41860","39690"
"In post","2023","Welsh Government (excl. agencies)","Welsh Government","Statistics","Female","50","45","44010","42680"
"In post","2023","Welsh Government (excl. agencies)","Welsh Government","Statistics","Male","45","45","42160","39690"
"In post","2023","Welsh Government (excl. agencies)","Welsh Government","Unknown","Female","15","15","[c]","[c]"
"In post","2023","Welsh Government (excl. agencies)","Welsh Government","Unknown","Male","5","5","[c]","[c]"
"In post","2023","Welsh Government (excl. agencies)","Welsh Government","Veterinarian","Female","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government (excl. agencies)","Welsh Government","Veterinarian","Male","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Revenue Authority","Welsh Government","Communications","Female","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Revenue Authority","Welsh Government","Communications","Male","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Revenue Authority","Welsh Government","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Revenue Authority","Welsh Government","Digital, Data and Technology","Male","10","10","[c]","[c]"
"In post","2023","Welsh Revenue Authority","Welsh Government","Finance","Female","[c]","[c]","[c]","[c]"
