"Status","Year","Parent_department","Region_ITL1","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","HM Treasury","Wales","G6/G7","Male","10","10","[c]","[c]"
"In post","2023","HM Treasury","Wales","SEO/HEO","Female","5","5","[c]","[c]"
"In post","2023","HM Treasury","Wales","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","West Midlands (England)","G6/G7","Female","10","10","[c]","[c]"
"In post","2023","HM Treasury","West Midlands (England)","G6/G7","Male","5","5","[c]","[c]"
"In post","2023","HM Treasury","West Midlands (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","West Midlands (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","West Midlands (England)","SEO/HEO","Female","15","10","[c]","[c]"
"In post","2023","HM Treasury","West Midlands (England)","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Yorkshire and The Humber","EO","Female","5","5","[c]","[c]"
"In post","2023","HM Treasury","Yorkshire and The Humber","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Yorkshire and The Humber","G6/G7","Female","15","15","[c]","[c]"
"In post","2023","HM Treasury","Yorkshire and The Humber","G6/G7","Male","10","10","[c]","[c]"
"In post","2023","HM Treasury","Yorkshire and The Humber","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Yorkshire and The Humber","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Yorkshire and The Humber","SEO/HEO","Female","20","15","[c]","[c]"
"In post","2023","HM Treasury","Yorkshire and The Humber","SEO/HEO","Male","15","10","[c]","[c]"
"In post","2023","Home Office","East Midlands (England)","AA/AO","Female","25","20","[c]","[c]"
"In post","2023","Home Office","East Midlands (England)","AA/AO","Male","20","20","[c]","[c]"
"In post","2023","Home Office","East Midlands (England)","EO","Female","80","70","26640","26110"
"In post","2023","Home Office","East Midlands (England)","EO","Male","100","95","26810","25880"
"In post","2023","Home Office","East Midlands (England)","G6/G7","Female","10","10","[c]","[c]"
"In post","2023","Home Office","East Midlands (England)","G6/G7","Male","10","10","[c]","[c]"
"In post","2023","Home Office","East Midlands (England)","SEO/HEO","Female","35","30","34800","32310"
"In post","2023","Home Office","East Midlands (England)","SEO/HEO","Male","40","40","34680","32370"
"In post","2023","Home Office","East of England","AA/AO","Female","370","320","22250","22400"
"In post","2023","Home Office","East of England","AA/AO","Male","265","245","22280","22400"
"In post","2023","Home Office","East of England","EO","Female","445","400","26790","26110"
"In post","2023","Home Office","East of England","EO","Male","615","565","27250","26180"
"In post","2023","Home Office","East of England","G6/G7","Female","25","25","[c]","[c]"
"In post","2023","Home Office","East of England","G6/G7","Male","35","35","58640","54470"
"In post","2023","Home Office","East of England","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","East of England","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","East of England","SEO/HEO","Female","155","145","34970","32310"
"In post","2023","Home Office","East of England","SEO/HEO","Male","215","210","34370","32310"
"In post","2023","Home Office","London","AA/AO","Female","1240","1085","26060","26400"
"In post","2023","Home Office","London","AA/AO","Male","770","745","25890","26400"
"In post","2023","Home Office","London","EO","Female","2320","2120","30250","29980"
"In post","2023","Home Office","London","EO","Male","2095","1990","30410","29980"
"In post","2023","Home Office","London","G6/G7","Female","1430","1385","63410","59510"
"In post","2023","Home Office","London","G6/G7","Male","1495","1480","64330","60760"
"In post","2023","Home Office","London","SCS level","Female","130","125","88730","81730"
"In post","2023","Home Office","London","SCS level","Male","150","145","94230","84920"
"In post","2023","Home Office","London","SEO/HEO","Female","2715","2615","39990","38580"
"In post","2023","Home Office","London","SEO/HEO","Male","2205","2180","40310","39600"
"In post","2023","Home Office","London","Unknown","Female","15","15","[c]","[c]"
"In post","2023","Home Office","London","Unknown","Male","20","20","[c]","[c]"
"In post","2023","Home Office","North East (England)","AA/AO","Female","470","375","22270","22400"
"In post","2023","Home Office","North East (England)","AA/AO","Male","305","270","22230","22400"
"In post","2023","Home Office","North East (England)","EO","Female","330","310","26280","25880"
"In post","2023","Home Office","North East (England)","EO","Male","300","290","26350","25880"
"In post","2023","Home Office","North East (England)","G6/G7","Female","25","25","[c]","[c]"
"In post","2023","Home Office","North East (England)","G6/G7","Male","30","30","56000","54260"
"In post","2023","Home Office","North East (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","North East (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","North East (England)","SEO/HEO","Female","170","165","34800","32310"
"In post","2023","Home Office","North East (England)","SEO/HEO","Male","145","145","35310","32710"
"In post","2023","Home Office","North West (England)","AA/AO","Female","1775","1560","22190","22400"
"In post","2023","Home Office","North West (England)","AA/AO","Male","1130","1075","22130","22400"
"In post","2023","Home Office","North West (England)","EO","Female","1965","1810","26110","25880"
"In post","2023","Home Office","North West (England)","EO","Male","1605","1565","26210","25880"
"In post","2023","Home Office","North West (England)","G6/G7","Female","250","245","57070","54260"
"In post","2023","Home Office","North West (England)","G6/G7","Male","295","295","58890","54570"
"In post","2023","Home Office","North West (England)","SCS level","Female","15","15","[c]","[c]"
"In post","2023","Home Office","North West (England)","SCS level","Male","10","10","[c]","[c]"
"In post","2023","Home Office","North West (England)","SEO/HEO","Female","1180","1125","34940","32310"
"In post","2023","Home Office","North West (England)","SEO/HEO","Male","1040","1030","35390","32310"
"In post","2023","Home Office","North West (England)","Unknown","Female","5","5","[c]","[c]"
"In post","2023","Home Office","North West (England)","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Northern Ireland","AA/AO","Female","160","135","22350","22400"
"In post","2023","Home Office","Northern Ireland","AA/AO","Male","130","120","22300","22400"
"In post","2023","Home Office","Northern Ireland","EO","Female","160","155","26160","25880"
"In post","2023","Home Office","Northern Ireland","EO","Male","175","175","26190","25880"
"In post","2023","Home Office","Northern Ireland","G6/G7","Female","15","15","[c]","[c]"
"In post","2023","Home Office","Northern Ireland","G6/G7","Male","5","5","[c]","[c]"
"In post","2023","Home Office","Northern Ireland","SEO/HEO","Female","60","60","33530","32160"
"In post","2023","Home Office","Northern Ireland","SEO/HEO","Male","55","55","35260","32520"
"In post","2023","Home Office","Overseas","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Overseas","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Overseas","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Overseas","EO","Male","10","10","[c]","[c]"
"In post","2023","Home Office","Overseas","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Overseas","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Overseas","SCS level","Female","5","5","[c]","[c]"
"In post","2023","Home Office","Overseas","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Overseas","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Overseas","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Overseas","Unknown","Female","50","50","[c]","[c]"
"In post","2023","Home Office","Overseas","Unknown","Male","75","75","[c]","[c]"
"In post","2023","Home Office","Scotland","AA/AO","Female","260","235","22370","22400"
"In post","2023","Home Office","Scotland","AA/AO","Male","175","170","22240","22400"
"In post","2023","Home Office","Scotland","EO","Female","345","320","26370","25880"
"In post","2023","Home Office","Scotland","EO","Male","380","360","26610","25880"
"In post","2023","Home Office","Scotland","G6/G7","Female","20","20","[c]","[c]"
"In post","2023","Home Office","Scotland","G6/G7","Male","35","35","58270","54260"
"In post","2023","Home Office","Scotland","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Scotland","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Scotland","SEO/HEO","Female","180","170","34860","32310"
"In post","2023","Home Office","Scotland","SEO/HEO","Male","145","140","34840","32310"
"In post","2023","Home Office","South East (England)","AA/AO","Female","245","230","22640","22400"
"In post","2023","Home Office","South East (England)","AA/AO","Male","285","275","22550","22400"
"In post","2023","Home Office","South East (England)","EO","Female","1175","1040","26970","26180"
"In post","2023","Home Office","South East (England)","EO","Male","1855","1735","27630","26750"
"In post","2023","Home Office","South East (England)","G6/G7","Female","45","40","57330","54260"
"In post","2023","Home Office","South East (England)","G6/G7","Male","70","70","57390","54470"
"In post","2023","Home Office","South East (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","South East (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","South East (England)","SEO/HEO","Female","370","345","34960","33160"
"In post","2023","Home Office","South East (England)","SEO/HEO","Male","560","540","35650","33160"
"In post","2023","Home Office","South East (England)","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","South East (England)","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","South West (England)","AA/AO","Female","45","35","22490","22400"
"In post","2023","Home Office","South West (England)","AA/AO","Male","25","25","[c]","[c]"
"In post","2023","Home Office","South West (England)","EO","Female","115","100","26660","26040"
"In post","2023","Home Office","South West (England)","EO","Male","185","170","27150","26180"
"In post","2023","Home Office","South West (England)","G6/G7","Female","15","15","[c]","[c]"
"In post","2023","Home Office","South West (England)","G6/G7","Male","35","35","57220","54260"
"In post","2023","Home Office","South West (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","South West (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","South West (England)","SEO/HEO","Female","45","45","35130","33070"
"In post","2023","Home Office","South West (England)","SEO/HEO","Male","65","60","35900","35080"
"In post","2023","Home Office","Unknown","AA/AO","Female","10","10","[c]","[c]"
"In post","2023","Home Office","Unknown","AA/AO","Male","10","10","[c]","[c]"
"In post","2023","Home Office","Unknown","EO","Female","70","60","27470","26230"
"In post","2023","Home Office","Unknown","EO","Male","95","80","28730","26910"
"In post","2023","Home Office","Unknown","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Unknown","G6/G7","Male","5","5","[c]","[c]"
"In post","2023","Home Office","Unknown","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Unknown","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2023","Home Office","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Wales","AA/AO","Female","135","115","22290","22400"
"In post","2023","Home Office","Wales","AA/AO","Male","70","65","22280","22400"
"In post","2023","Home Office","Wales","EO","Female","210","195","26280","25880"
"In post","2023","Home Office","Wales","EO","Male","200","195","26290","25880"
"In post","2023","Home Office","Wales","G6/G7","Female","30","30","[c]","[c]"
"In post","2023","Home Office","Wales","G6/G7","Male","40","40","58920","55340"
"In post","2023","Home Office","Wales","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Wales","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Wales","SEO/HEO","Female","135","125","34820","32310"
"In post","2023","Home Office","Wales","SEO/HEO","Male","100","100","35100","32620"
"In post","2023","Home Office","Wales","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Wales","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","West Midlands (England)","AA/AO","Female","185","160","22290","22400"
"In post","2023","Home Office","West Midlands (England)","AA/AO","Male","110","105","22210","22400"
"In post","2023","Home Office","West Midlands (England)","EO","Female","375","340","26530","25980"
"In post","2023","Home Office","West Midlands (England)","EO","Male","295","275","26620","25880"
"In post","2023","Home Office","West Midlands (England)","G6/G7","Female","50","45","57900","54260"
"In post","2023","Home Office","West Midlands (England)","G6/G7","Male","45","45","57140","54260"
"In post","2023","Home Office","West Midlands (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","West Midlands (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","West Midlands (England)","SEO/HEO","Female","235","220","35040","32310"
"In post","2023","Home Office","West Midlands (England)","SEO/HEO","Male","180","175","35280","33530"
"In post","2023","Home Office","West Midlands (England)","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","West Midlands (England)","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Yorkshire and The Humber","AA/AO","Female","695","595","22320","22400"
"In post","2023","Home Office","Yorkshire and The Humber","AA/AO","Male","575","555","22240","22400"
"In post","2023","Home Office","Yorkshire and The Humber","EO","Female","1005","915","26120","25880"
"In post","2023","Home Office","Yorkshire and The Humber","EO","Male","935","910","26180","25880"
"In post","2023","Home Office","Yorkshire and The Humber","G6/G7","Female","160","155","58190","54470"
"In post","2023","Home Office","Yorkshire and The Humber","G6/G7","Male","200","200","58650","54470"
"In post","2023","Home Office","Yorkshire and The Humber","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Yorkshire and The Humber","SCS level","Male","10","10","[c]","[c]"
"In post","2023","Home Office","Yorkshire and The Humber","SEO/HEO","Female","630","595","34950","32310"
"In post","2023","Home Office","Yorkshire and The Humber","SEO/HEO","Male","615","610","35250","32310"
"In post","2023","Home Office","Yorkshire and The Humber","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Yorkshire and The Humber","Unknown","Male","5","5","[c]","[c]"
"In post","2023","Ministry of Defence","East Midlands (England)","AA/AO","Female","465","430","22070","22220"
"In post","2023","Ministry of Defence","East Midlands (England)","AA/AO","Male","360","360","23550","21600"
"In post","2023","Ministry of Defence","East Midlands (England)","EO","Female","135","135","28280","27470"
"In post","2023","Ministry of Defence","East Midlands (England)","EO","Male","155","155","29140","27470"
"In post","2023","Ministry of Defence","East Midlands (England)","G6/G7","Female","40","35","63400","56160"
"In post","2023","Ministry of Defence","East Midlands (England)","G6/G7","Male","35","35","65950","62180"
"In post","2023","Ministry of Defence","East Midlands (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","East Midlands (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","East Midlands (England)","SEO/HEO","Female","210","195","38600","36560"
"In post","2023","Ministry of Defence","East Midlands (England)","SEO/HEO","Male","285","280","38650","36920"
"In post","2023","Ministry of Defence","East Midlands (England)","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","East Midlands (England)","Unknown","Male","20","20","[c]","[c]"
"In post","2023","Ministry of Defence","East of England","AA/AO","Female","635","600","22790","22220"
"In post","2023","Ministry of Defence","East of England","AA/AO","Male","640","625","25090","22220"
"In post","2023","Ministry of Defence","East of England","EO","Female","320","310","28560","27470"
"In post","2023","Ministry of Defence","East of England","EO","Male","370","370","30550","28050"
"In post","2023","Ministry of Defence","East of England","G6/G7","Female","110","105","62750","60220"
"In post","2023","Ministry of Defence","East of England","G6/G7","Male","160","155","62020","59870"
"In post","2023","Ministry of Defence","East of England","SCS level","Female","10","10","[c]","[c]"
"In post","2023","Ministry of Defence","East of England","SCS level","Male","15","15","[c]","[c]"
"In post","2023","Ministry of Defence","East of England","SEO/HEO","Female","590","570","38180","36920"
"In post","2023","Ministry of Defence","East of England","SEO/HEO","Male","845","835","39090","37760"
"In post","2023","Ministry of Defence","East of England","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","East of England","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","London","AA/AO","Female","285","275","26250","26560"
"In post","2023","Ministry of Defence","London","AA/AO","Male","495","485","27110","25060"
"In post","2023","Ministry of Defence","London","EO","Female","235","230","31570","31020"
"In post","2023","Ministry of Defence","London","EO","Male","330","325","32020","31060"
"In post","2023","Ministry of Defence","London","G6/G7","Female","380","370","63110","61440"
"In post","2023","Ministry of Defence","London","G6/G7","Male","485","480","63570","61440"
"In post","2023","Ministry of Defence","London","SCS level","Female","80","80","92130","81350"
"In post","2023","Ministry of Defence","London","SCS level","Male","115","115","93170","85040"
"In post","2023","Ministry of Defence","London","SEO/HEO","Female","780","760","42670","44990"
"In post","2023","Ministry of Defence","London","SEO/HEO","Male","1070","1050","43090","44970"
"In post","2023","Ministry of Defence","North East (England)","AA/AO","Female","65","60","22130","22220"
"In post","2023","Ministry of Defence","North East (England)","AA/AO","Male","85","80","21040","21380"
"In post","2023","Ministry of Defence","North East (England)","EO","Female","20","20","[c]","[c]"
"In post","2023","Ministry of Defence","North East (England)","EO","Male","15","15","[c]","[c]"
"In post","2023","Ministry of Defence","North East (England)","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","North East (England)","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","North East (England)","SEO/HEO","Female","15","10","[c]","[c]"
"In post","2023","Ministry of Defence","North East (England)","SEO/HEO","Male","15","15","[c]","[c]"
"In post","2023","Ministry of Defence","North West (England)","AA/AO","Female","405","360","22310","22220"
"In post","2023","Ministry of Defence","North West (England)","AA/AO","Male","390","375","23470","22220"
"In post","2023","Ministry of Defence","North West (England)","EO","Female","215","200","27300","27470"
"In post","2023","Ministry of Defence","North West (England)","EO","Male","180","175","28310","27470"
"In post","2023","Ministry of Defence","North West (England)","G6/G7","Female","35","30","63520","59180"
"In post","2023","Ministry of Defence","North West (England)","G6/G7","Male","60","55","61320","59100"
"In post","2023","Ministry of Defence","North West (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","North West (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","North West (England)","SEO/HEO","Female","225","210","35790","34300"
"In post","2023","Ministry of Defence","North West (England)","SEO/HEO","Male","245","240","38310","36090"
"In post","2023","Ministry of Defence","North West (England)","Unknown","Female","55","50","36530","32500"
"In post","2023","Ministry of Defence","North West (England)","Unknown","Male","120","120","47650","43700"
"In post","2023","Ministry of Defence","Northern Ireland","AA/AO","Female","165","155","22590","22970"
"In post","2023","Ministry of Defence","Northern Ireland","AA/AO","Male","485","475","21980","22130"
"In post","2023","Ministry of Defence","Northern Ireland","EO","Female","40","35","29770","28350"
"In post","2023","Ministry of Defence","Northern Ireland","EO","Male","50","50","29050","28220"
"In post","2023","Ministry of Defence","Northern Ireland","G6/G7","Female","10","5","[c]","[c]"
"In post","2023","Ministry of Defence","Northern Ireland","G6/G7","Male","15","10","[c]","[c]"
"In post","2023","Ministry of Defence","Northern Ireland","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","Northern Ireland","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","Northern Ireland","SEO/HEO","Female","35","35","37120","35220"
"In post","2023","Ministry of Defence","Northern Ireland","SEO/HEO","Male","65","65","39090","38370"
"In post","2023","Ministry of Defence","Overseas","AA/AO","Female","10","10","[c]","[c]"
"In post","2023","Ministry of Defence","Overseas","AA/AO","Male","15","15","[c]","[c]"
"In post","2023","Ministry of Defence","Overseas","EO","Female","60","60","39180","37450"
"In post","2023","Ministry of Defence","Overseas","EO","Male","55","55","39520","37150"
"In post","2023","Ministry of Defence","Overseas","G6/G7","Female","45","45","80260","78150"
"In post","2023","Ministry of Defence","Overseas","G6/G7","Male","65","65","82870","81810"
"In post","2023","Ministry of Defence","Overseas","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","Overseas","SCS level","Male","5","5","[c]","[c]"
"In post","2023","Ministry of Defence","Overseas","SEO/HEO","Female","215","215","53210","55060"
"In post","2023","Ministry of Defence","Overseas","SEO/HEO","Male","240","240","54760","53750"
"In post","2023","Ministry of Defence","Overseas","Unknown","Female","10","10","[c]","[c]"
"In post","2023","Ministry of Defence","Overseas","Unknown","Male","15","15","[c]","[c]"
"In post","2023","Ministry of Defence","Scotland","AA/AO","Female","800","740","23470","22220"
"In post","2023","Ministry of Defence","Scotland","AA/AO","Male","1590","1545","27590","22220"
"In post","2023","Ministry of Defence","Scotland","EO","Female","225","220","28660","27470"
"In post","2023","Ministry of Defence","Scotland","EO","Male","355","350","31880","28560"
"In post","2023","Ministry of Defence","Scotland","G6/G7","Female","60","55","63450","56180"
"In post","2023","Ministry of Defence","Scotland","G6/G7","Male","110","105","61630","57430"
"In post","2023","Ministry of Defence","Scotland","SCS level","Female","5","5","[c]","[c]"
"In post","2023","Ministry of Defence","Scotland","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","Scotland","SEO/HEO","Female","335","320","37550","34640"
"In post","2023","Ministry of Defence","Scotland","SEO/HEO","Male","590","580","40460","38790"
"In post","2023","Ministry of Defence","Scotland","Unknown","Female","35","35","34940","32500"
"In post","2023","Ministry of Defence","Scotland","Unknown","Male","80","75","46640","46000"
"In post","2023","Ministry of Defence","South East (England)","AA/AO","Female","1160","1080","23020","22220"
"In post","2023","Ministry of Defence","South East (England)","AA/AO","Male","1665","1640","27630","22220"
"In post","2023","Ministry of Defence","South East (England)","EO","Female","835","805","28060","27470"
"In post","2023","Ministry of Defence","South East (England)","EO","Male","805","795","30980","27740"
"In post","2023","Ministry of Defence","South East (England)","G6/G7","Female","545","510","58450","56180"
"In post","2023","Ministry of Defence","South East (England)","G6/G7","Male","1010","970","57060","56180"
"In post","2023","Ministry of Defence","South East (England)","SCS level","Female","25","25","[c]","[c]"
"In post","2023","Ministry of Defence","South East (England)","SCS level","Male","45","40","95460","91130"
"In post","2023","Ministry of Defence","South East (England)","SEO/HEO","Female","1885","1805","37510","35990"
"In post","2023","Ministry of Defence","South East (England)","SEO/HEO","Male","2050","2015","37980","36920"
"In post","2023","Ministry of Defence","South East (England)","Unknown","Female","5","5","[c]","[c]"
"In post","2023","Ministry of Defence","South East (England)","Unknown","Male","25","25","[c]","[c]"
"In post","2023","Ministry of Defence","South West (England)","AA/AO","Female","1640","1510","22610","22220"
"In post","2023","Ministry of Defence","South West (England)","AA/AO","Male","2115","2075","24060","22220"
"In post","2023","Ministry of Defence","South West (England)","EO","Female","1200","1120","27270","27190"
"In post","2023","Ministry of Defence","South West (England)","EO","Male","1260","1235","28420","27470"
"In post","2023","Ministry of Defence","South West (England)","G6/G7","Female","1480","1400","56760","55110"
"In post","2023","Ministry of Defence","South West (England)","G6/G7","Male","2845","2770","57970","56060"
"In post","2023","Ministry of Defence","South West (England)","SCS level","Female","50","50","92020","88310"
"In post","2023","Ministry of Defence","South West (England)","SCS level","Male","130","125","101510","93710"
"In post","2023","Ministry of Defence","South West (England)","SEO/HEO","Female","4265","4010","36860","34640"
"In post","2023","Ministry of Defence","South West (England)","SEO/HEO","Male","6240","6120","38510","39500"
"In post","2023","Ministry of Defence","South West (England)","Unknown","Female","570","535","39470","35570"
"In post","2023","Ministry of Defence","South West (England)","Unknown","Male","1210","1190","45050","42620"
"In post","2023","Ministry of Defence","Unknown","AA/AO","Female","5","5","[c]","[c]"
"In post","2023","Ministry of Defence","Unknown","AA/AO","Male","5","5","[c]","[c]"
"In post","2023","Ministry of Defence","Unknown","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","Unknown","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","Unknown","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","Unknown","G6/G7","Male","5","5","[c]","[c]"
"In post","2023","Ministry of Defence","Unknown","SEO/HEO","Female","5","5","[c]","[c]"
"In post","2023","Ministry of Defence","Unknown","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2023","Ministry of Defence","Unknown","Unknown","Female","170","170","38020","36860"
"In post","2023","Ministry of Defence","Unknown","Unknown","Male","1530","1530","42380","40530"
"In post","2023","Ministry of Defence","Wales","AA/AO","Female","190","180","22180","22220"
"In post","2023","Ministry of Defence","Wales","AA/AO","Male","325","315","21580","21580"
"In post","2023","Ministry of Defence","Wales","EO","Female","85","80","28320","27470"
"In post","2023","Ministry of Defence","Wales","EO","Male","275","260","29200","28710"
"In post","2023","Ministry of Defence","Wales","G6/G7","Female","10","5","[c]","[c]"
"In post","2023","Ministry of Defence","Wales","G6/G7","Male","20","15","[c]","[c]"
"In post","2023","Ministry of Defence","Wales","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","Wales","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","Wales","SEO/HEO","Female","70","70","36860","34680"
"In post","2023","Ministry of Defence","Wales","SEO/HEO","Male","180","175","37130","34680"
"In post","2023","Ministry of Defence","Wales","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","Wales","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","West Midlands (England)","AA/AO","Female","445","415","22210","22220"
"In post","2023","Ministry of Defence","West Midlands (England)","AA/AO","Male","495","490","24090","21830"
"In post","2023","Ministry of Defence","West Midlands (England)","EO","Female","270","260","27800","27470"
"In post","2023","Ministry of Defence","West Midlands (England)","EO","Male","370","365","28990","28550"
"In post","2023","Ministry of Defence","West Midlands (England)","G6/G7","Female","130","120","61440","56180"
"In post","2023","Ministry of Defence","West Midlands (England)","G6/G7","Male","95","95","62040","57440"
"In post","2023","Ministry of Defence","West Midlands (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","West Midlands (England)","SCS level","Male","10","10","[c]","[c]"
"In post","2023","Ministry of Defence","West Midlands (England)","SEO/HEO","Female","425","405","37330","34300"
"In post","2023","Ministry of Defence","West Midlands (England)","SEO/HEO","Male","420","415","37860","35710"
"In post","2023","Ministry of Defence","West Midlands (England)","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","West Midlands (England)","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","Yorkshire and The Humber","AA/AO","Female","375","340","22840","22220"
"In post","2023","Ministry of Defence","Yorkshire and The Humber","AA/AO","Male","560","545","25930","22220"
"In post","2023","Ministry of Defence","Yorkshire and The Humber","EO","Female","155","155","28650","27470"
"In post","2023","Ministry of Defence","Yorkshire and The Humber","EO","Male","430","415","29130","27470"
"In post","2023","Ministry of Defence","Yorkshire and The Humber","G6/G7","Female","35","30","73080","74080"
"In post","2023","Ministry of Defence","Yorkshire and The Humber","G6/G7","Male","35","35","64880","56180"
"In post","2023","Ministry of Defence","Yorkshire and The Humber","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","Yorkshire and The Humber","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","Yorkshire and The Humber","SEO/HEO","Female","155","150","37470","34300"
"In post","2023","Ministry of Defence","Yorkshire and The Humber","SEO/HEO","Male","215","210","38290","35870"
"In post","2023","Ministry of Justice","East Midlands (England)","AA/AO","Female","2175","1930","24670","23230"
"In post","2023","Ministry of Justice","East Midlands (England)","AA/AO","Male","1985","1900","27810","28880"
"In post","2023","Ministry of Justice","East Midlands (England)","EO","Female","595","555","28080","26050"
"In post","2023","Ministry of Justice","East Midlands (England)","EO","Male","590","570","31000","28480"
"In post","2023","Ministry of Justice","East Midlands (England)","G6/G7","Female","105","100","61610","59190"
"In post","2023","Ministry of Justice","East Midlands (England)","G6/G7","Male","90","90","64090","59590"
"In post","2023","Ministry of Justice","East Midlands (England)","SCS level","Female","5","5","[c]","[c]"
"In post","2023","Ministry of Justice","East Midlands (England)","SCS level","Male","10","10","[c]","[c]"
"In post","2023","Ministry of Justice","East Midlands (England)","SEO/HEO","Female","680","650","38260","37680"
