"Status","Year","Organisation","Region_ITL2","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Government Commercial Organisation","North Yorkshire","Female","10","10","[c]","[c]"
"In post","2023","Government Commercial Organisation","North Yorkshire","Male","10","10","[c]","[c]"
"In post","2023","Government Commercial Organisation","Northumberland, and Tyne and Wear","Female","10","10","[c]","[c]"
"In post","2023","Government Commercial Organisation","Northumberland, and Tyne and Wear","Male","10","10","[c]","[c]"
"In post","2023","Government Commercial Organisation","Outer London - South","Female","15","10","[c]","[c]"
"In post","2023","Government Commercial Organisation","Outer London - South","Male","10","10","[c]","[c]"
"In post","2023","Government Commercial Organisation","Shropshire and Staffordshire","Female","10","10","[c]","[c]"
"In post","2023","Government Commercial Organisation","Shropshire and Staffordshire","Male","15","15","[c]","[c]"
"In post","2023","Government Commercial Organisation","South Yorkshire","Female","25","25","[c]","[c]"
"In post","2023","Government Commercial Organisation","South Yorkshire","Male","25","25","[c]","[c]"
"In post","2023","Government Commercial Organisation","Southern Scotland","Female","15","15","[c]","[c]"
"In post","2023","Government Commercial Organisation","Southern Scotland","Male","5","5","[c]","[c]"
"In post","2023","Government Commercial Organisation","Surrey, East and West Sussex","Female","[c]","[c]","[c]","[c]"
"In post","2023","Government Commercial Organisation","Surrey, East and West Sussex","Male","5","5","[c]","[c]"
"In post","2023","Government Commercial Organisation","Tees Valley and Durham","Female","5","5","[c]","[c]"
"In post","2023","Government Commercial Organisation","Tees Valley and Durham","Male","5","5","[c]","[c]"
"In post","2023","Government Commercial Organisation","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","Government Commercial Organisation","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","Government Commercial Organisation","West Central Scotland","Female","10","10","[c]","[c]"
"In post","2023","Government Commercial Organisation","West Central Scotland","Male","20","20","[c]","[c]"
"In post","2023","Government Commercial Organisation","West Midlands","Female","30","30","[c]","[c]"
"In post","2023","Government Commercial Organisation","West Midlands","Male","40","40","82590","70220"
"In post","2023","Government Commercial Organisation","West Wales and The Valleys","Female","[c]","[c]","[c]","[c]"
"In post","2023","Government Commercial Organisation","West Wales and The Valleys","Male","[c]","[c]","[c]","[c]"
"In post","2023","Government Commercial Organisation","West Yorkshire","Female","45","45","68410","65500"
"In post","2023","Government Commercial Organisation","West Yorkshire","Male","50","50","65050","65500"
"In post","2023","Government Internal Audit Agency","Berkshire, Buckinghamshire and Oxfordshire","Female","5","5","[c]","[c]"
"In post","2023","Government Internal Audit Agency","Berkshire, Buckinghamshire and Oxfordshire","Male","5","5","[c]","[c]"
"In post","2023","Government Internal Audit Agency","Derbyshire and Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Government Internal Audit Agency","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Government Internal Audit Agency","Devon","Female","[c]","[c]","[c]","[c]"
"In post","2023","Government Internal Audit Agency","Devon","Male","[c]","[c]","[c]","[c]"
"In post","2023","Government Internal Audit Agency","East Anglia","Female","[c]","[c]","[c]","[c]"
"In post","2023","Government Internal Audit Agency","East Anglia","Male","[c]","[c]","[c]","[c]"
"In post","2023","Government Internal Audit Agency","East Wales","Female","[c]","[c]","[c]","[c]"
"In post","2023","Government Internal Audit Agency","East Wales","Male","5","5","[c]","[c]"
"In post","2023","Government Internal Audit Agency","Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","Government Internal Audit Agency","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","Government Internal Audit Agency","Essex","Female","[c]","[c]","[c]","[c]"
"In post","2023","Government Internal Audit Agency","Essex","Male","[c]","[c]","[c]","[c]"
"In post","2023","Government Internal Audit Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Female","20","20","[c]","[c]"
"In post","2023","Government Internal Audit Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Male","15","15","[c]","[c]"
"In post","2023","Government Internal Audit Agency","Greater Manchester","Female","[c]","[c]","[c]","[c]"
"In post","2023","Government Internal Audit Agency","Greater Manchester","Male","[c]","[c]","[c]","[c]"
"In post","2023","Government Internal Audit Agency","Inner London - West","Female","80","75","48370","46200"
"In post","2023","Government Internal Audit Agency","Inner London - West","Male","90","90","54620","54930"
"In post","2023","Government Internal Audit Agency","Lancashire","Female","15","15","[c]","[c]"
"In post","2023","Government Internal Audit Agency","Lancashire","Male","5","5","[c]","[c]"
"In post","2023","Government Internal Audit Agency","Merseyside","Female","20","20","[c]","[c]"
"In post","2023","Government Internal Audit Agency","Merseyside","Male","10","10","[c]","[c]"
"In post","2023","Government Internal Audit Agency","North Yorkshire","Female","5","5","[c]","[c]"
"In post","2023","Government Internal Audit Agency","North Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Government Internal Audit Agency","Northumberland, and Tyne and Wear","Female","10","10","[c]","[c]"
"In post","2023","Government Internal Audit Agency","Northumberland, and Tyne and Wear","Male","10","10","[c]","[c]"
"In post","2023","Government Internal Audit Agency","Outer London - East and North East","Female","[c]","[c]","[c]","[c]"
"In post","2023","Government Internal Audit Agency","Outer London - East and North East","Male","[c]","[c]","[c]","[c]"
"In post","2023","Government Internal Audit Agency","Outer London - West and North West","Female","[c]","[c]","[c]","[c]"
"In post","2023","Government Internal Audit Agency","Outer London - West and North West","Male","[c]","[c]","[c]","[c]"
"In post","2023","Government Internal Audit Agency","Shropshire and Staffordshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Government Internal Audit Agency","Shropshire and Staffordshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Government Internal Audit Agency","South Yorkshire","Female","10","10","[c]","[c]"
"In post","2023","Government Internal Audit Agency","South Yorkshire","Male","10","10","[c]","[c]"
"In post","2023","Government Internal Audit Agency","Tees Valley and Durham","Female","[c]","[c]","[c]","[c]"
"In post","2023","Government Internal Audit Agency","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"In post","2023","Government Internal Audit Agency","Unknown","Female","10","10","[c]","[c]"
"In post","2023","Government Internal Audit Agency","Unknown","Male","15","15","[c]","[c]"
"In post","2023","Government Internal Audit Agency","West Central Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","Government Internal Audit Agency","West Central Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","Government Internal Audit Agency","West Midlands","Female","20","20","[c]","[c]"
"In post","2023","Government Internal Audit Agency","West Midlands","Male","10","10","[c]","[c]"
"In post","2023","Government Internal Audit Agency","West Wales and The Valleys","Female","10","10","[c]","[c]"
"In post","2023","Government Internal Audit Agency","West Wales and The Valleys","Male","10","10","[c]","[c]"
"In post","2023","Government Internal Audit Agency","West Yorkshire","Female","25","20","[c]","[c]"
"In post","2023","Government Internal Audit Agency","West Yorkshire","Male","15","10","[c]","[c]"
"In post","2023","Government Legal Department","Gloucestershire, Wiltshire and Bath/Bristol area","Female","45","40","56390","54320"
"In post","2023","Government Legal Department","Gloucestershire, Wiltshire and Bath/Bristol area","Male","30","25","[c]","[c]"
"In post","2023","Government Legal Department","Greater Manchester","Female","5","5","[c]","[c]"
"In post","2023","Government Legal Department","Greater Manchester","Male","[c]","[c]","[c]","[c]"
"In post","2023","Government Legal Department","Inner London - West","Female","1585","1445","55990","53390"
"In post","2023","Government Legal Department","Inner London - West","Male","800","785","56570","53600"
"In post","2023","Government Legal Department","Outer London - South","Female","25","25","[c]","[c]"
"In post","2023","Government Legal Department","Outer London - South","Male","15","15","[c]","[c]"
"In post","2023","Government Legal Department","West Yorkshire","Female","110","100","52570","51830"
"In post","2023","Government Legal Department","West Yorkshire","Male","50","50","53150","52020"
"In post","2023","Government Property Agency","Cumbria","Female","[c]","[c]","[c]","[c]"
"In post","2023","Government Property Agency","Cumbria","Male","[c]","[c]","[c]","[c]"
"In post","2023","Government Property Agency","Derbyshire and Nottinghamshire","Female","15","15","[c]","[c]"
"In post","2023","Government Property Agency","Derbyshire and Nottinghamshire","Male","20","15","[c]","[c]"
"In post","2023","Government Property Agency","East Anglia","Female","[c]","[c]","[c]","[c]"
"In post","2023","Government Property Agency","East Anglia","Male","[c]","[c]","[c]","[c]"
"In post","2023","Government Property Agency","East Wales","Female","10","10","[c]","[c]"
"In post","2023","Government Property Agency","East Wales","Male","[c]","[c]","[c]","[c]"
"In post","2023","Government Property Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Female","20","20","[c]","[c]"
"In post","2023","Government Property Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Male","10","10","[c]","[c]"
"In post","2023","Government Property Agency","Greater Manchester","Female","15","15","[c]","[c]"
"In post","2023","Government Property Agency","Greater Manchester","Male","30","30","50680","51020"
"In post","2023","Government Property Agency","Inner London - West","Female","45","40","51380","55790"
"In post","2023","Government Property Agency","Inner London - West","Male","75","70","54610","56150"
"In post","2023","Government Property Agency","West Midlands","Female","40","40","41060","38420"
"In post","2023","Government Property Agency","West Midlands","Male","45","45","52970","50610"
"In post","2023","Government Property Agency","West Yorkshire","Female","35","35","48300","50200"
"In post","2023","Government Property Agency","West Yorkshire","Male","30","30","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Bedfordshire and Hertfordshire","Female","245","215","26920","25480"
"In post","2023","HM Courts and Tribunals Service","Bedfordshire and Hertfordshire","Male","80","75","28070","25480"
"In post","2023","HM Courts and Tribunals Service","Berkshire, Buckinghamshire and Oxfordshire","Female","215","190","27240","21780"
"In post","2023","HM Courts and Tribunals Service","Berkshire, Buckinghamshire and Oxfordshire","Male","105","105","26550","21780"
"In post","2023","HM Courts and Tribunals Service","Cheshire","Female","95","80","26930","21780"
"In post","2023","HM Courts and Tribunals Service","Cheshire","Male","35","35","31290","25830"
"In post","2023","HM Courts and Tribunals Service","Cornwall and Isles of Scilly","Female","50","40","25740","21780"
"In post","2023","HM Courts and Tribunals Service","Cornwall and Isles of Scilly","Male","15","15","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Cumbria","Female","70","60","26990","23800"
"In post","2023","HM Courts and Tribunals Service","Cumbria","Male","15","15","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Derbyshire and Nottinghamshire","Female","285","255","25480","21780"
"In post","2023","HM Courts and Tribunals Service","Derbyshire and Nottinghamshire","Male","100","100","29740","21780"
"In post","2023","HM Courts and Tribunals Service","Devon","Female","135","115","26520","21780"
"In post","2023","HM Courts and Tribunals Service","Devon","Male","50","45","28330","21780"
"In post","2023","HM Courts and Tribunals Service","Dorset and Somerset","Female","155","135","25400","21780"
"In post","2023","HM Courts and Tribunals Service","Dorset and Somerset","Male","55","50","25370","21780"
"In post","2023","HM Courts and Tribunals Service","East Anglia","Female","325","280","25900","21780"
"In post","2023","HM Courts and Tribunals Service","East Anglia","Male","120","110","29110","21780"
"In post","2023","HM Courts and Tribunals Service","East Wales","Female","380","340","26090","21780"
"In post","2023","HM Courts and Tribunals Service","East Wales","Male","175","170","28100","21780"
"In post","2023","HM Courts and Tribunals Service","East Yorkshire and Northern Lincolnshire","Female","110","90","25760","21780"
"In post","2023","HM Courts and Tribunals Service","East Yorkshire and Northern Lincolnshire","Male","30","30","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Eastern Scotland","Female","10","10","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Eastern Scotland","Male","10","10","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Essex","Female","190","165","26480","21780"
"In post","2023","HM Courts and Tribunals Service","Essex","Male","60","55","26030","21780"
"In post","2023","HM Courts and Tribunals Service","Gloucestershire, Wiltshire and Bath/Bristol area","Female","335","295","25980","21780"
"In post","2023","HM Courts and Tribunals Service","Gloucestershire, Wiltshire and Bath/Bristol area","Male","155","145","27150","21780"
"In post","2023","HM Courts and Tribunals Service","Greater Manchester","Female","695","615","26140","21780"
"In post","2023","HM Courts and Tribunals Service","Greater Manchester","Male","350","340","26540","21780"
"In post","2023","HM Courts and Tribunals Service","Hampshire and Isle of Wight","Female","295","250","26030","21780"
"In post","2023","HM Courts and Tribunals Service","Hampshire and Isle of Wight","Male","65","65","29350","21780"
"In post","2023","HM Courts and Tribunals Service","Herefordshire, Worcestershire and Warwickshire","Female","170","150","26450","21780"
"In post","2023","HM Courts and Tribunals Service","Herefordshire, Worcestershire and Warwickshire","Male","60","60","26590","21780"
"In post","2023","HM Courts and Tribunals Service","Highlands and Islands","Female","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Highlands and Islands","Male","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Inner London - East","Female","435","400","29370","25480"
"In post","2023","HM Courts and Tribunals Service","Inner London - East","Male","205","200","29370","25480"
"In post","2023","HM Courts and Tribunals Service","Inner London - West","Female","1320","1240","35120","29660"
"In post","2023","HM Courts and Tribunals Service","Inner London - West","Male","845","830","34600","29660"
"In post","2023","HM Courts and Tribunals Service","Kent","Female","195","165","26730","21780"
"In post","2023","HM Courts and Tribunals Service","Kent","Male","60","55","24720","21780"
"In post","2023","HM Courts and Tribunals Service","Lancashire","Female","240","210","26630","21780"
"In post","2023","HM Courts and Tribunals Service","Lancashire","Male","65","65","28690","25830"
"In post","2023","HM Courts and Tribunals Service","Leicestershire, Rutland and Northamptonshire","Female","720","615","24590","21780"
"In post","2023","HM Courts and Tribunals Service","Leicestershire, Rutland and Northamptonshire","Male","315","300","25320","21780"
"In post","2023","HM Courts and Tribunals Service","Lincolnshire","Female","80","70","26170","21780"
"In post","2023","HM Courts and Tribunals Service","Lincolnshire","Male","30","30","27460","21780"
"In post","2023","HM Courts and Tribunals Service","Merseyside","Female","395","350","26220","21780"
"In post","2023","HM Courts and Tribunals Service","Merseyside","Male","130","120","27620","21780"
"In post","2023","HM Courts and Tribunals Service","North Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","North Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","North Yorkshire","Female","60","50","25400","21780"
"In post","2023","HM Courts and Tribunals Service","North Yorkshire","Male","20","20","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Northumberland, and Tyne and Wear","Female","265","225","27030","21780"
"In post","2023","HM Courts and Tribunals Service","Northumberland, and Tyne and Wear","Male","115","110","29100","23800"
"In post","2023","HM Courts and Tribunals Service","Outer London - East and North East","Female","175","150","28900","25480"
"In post","2023","HM Courts and Tribunals Service","Outer London - East and North East","Male","65","60","29550","25480"
"In post","2023","HM Courts and Tribunals Service","Outer London - South","Female","320","285","30140","25480"
"In post","2023","HM Courts and Tribunals Service","Outer London - South","Male","115","110","29440","25480"
"In post","2023","HM Courts and Tribunals Service","Outer London - West and North West","Female","280","250","29740","25480"
"In post","2023","HM Courts and Tribunals Service","Outer London - West and North West","Male","110","105","29800","25480"
"In post","2023","HM Courts and Tribunals Service","Shropshire and Staffordshire","Female","485","430","24710","21780"
"In post","2023","HM Courts and Tribunals Service","Shropshire and Staffordshire","Male","180","175","24180","21780"
"In post","2023","HM Courts and Tribunals Service","South Yorkshire","Female","210","175","26150","21780"
"In post","2023","HM Courts and Tribunals Service","South Yorkshire","Male","55","50","26580","21780"
"In post","2023","HM Courts and Tribunals Service","Southern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Southern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Surrey, East and West Sussex","Female","225","190","27320","21780"
"In post","2023","HM Courts and Tribunals Service","Surrey, East and West Sussex","Male","110","100","28410","21780"
"In post","2023","HM Courts and Tribunals Service","Tees Valley and Durham","Female","215","180","27000","21780"
"In post","2023","HM Courts and Tribunals Service","Tees Valley and Durham","Male","55","55","27300","21780"
"In post","2023","HM Courts and Tribunals Service","Unknown","Female","15","15","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Unknown","Male","10","10","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","West Central Scotland","Female","100","90","26420","21780"
"In post","2023","HM Courts and Tribunals Service","West Central Scotland","Male","60","55","25600","21780"
"In post","2023","HM Courts and Tribunals Service","West Midlands","Female","760","660","25070","21780"
"In post","2023","HM Courts and Tribunals Service","West Midlands","Male","390","375","26690","21780"
"In post","2023","HM Courts and Tribunals Service","West Wales and The Valleys","Female","345","310","25300","21780"
"In post","2023","HM Courts and Tribunals Service","West Wales and The Valleys","Male","125","120","27180","21780"
"In post","2023","HM Courts and Tribunals Service","West Yorkshire","Female","515","445","26110","21780"
"In post","2023","HM Courts and Tribunals Service","West Yorkshire","Male","175","165","27650","21780"
"In post","2023","HM Crown Prosecution Service Inspectorate","Inner London - West","Female","10","10","[c]","[c]"
"In post","2023","HM Crown Prosecution Service Inspectorate","Inner London - West","Male","5","5","[c]","[c]"
"In post","2023","HM Crown Prosecution Service Inspectorate","North Yorkshire","Female","5","5","[c]","[c]"
"In post","2023","HM Crown Prosecution Service Inspectorate","North Yorkshire","Male","5","5","[c]","[c]"
"In post","2023","HM Land Registry","Derbyshire and Nottinghamshire","Female","400","355","32920","28080"
"In post","2023","HM Land Registry","Derbyshire and Nottinghamshire","Male","210","200","33720","28080"
"In post","2023","HM Land Registry","Devon","Female","440","385","33890","32690"
"In post","2023","HM Land Registry","Devon","Male","440","425","38480","39460"
"In post","2023","HM Land Registry","Dorset and Somerset","Female","210","175","30380","28080"
"In post","2023","HM Land Registry","Dorset and Somerset","Male","85","80","30460","28080"
"In post","2023","HM Land Registry","East Anglia","Female","195","175","31140","28080"
"In post","2023","HM Land Registry","East Anglia","Male","120","110","32580","32690"
"In post","2023","HM Land Registry","East Yorkshire and Northern Lincolnshire","Female","205","185","30520","28080"
"In post","2023","HM Land Registry","East Yorkshire and Northern Lincolnshire","Male","155","145","31240","28080"
"In post","2023","HM Land Registry","Gloucestershire, Wiltshire and Bath/Bristol area","Female","225","195","31250","28080"
"In post","2023","HM Land Registry","Gloucestershire, Wiltshire and Bath/Bristol area","Male","125","110","33430","28080"
"In post","2023","HM Land Registry","Lancashire","Female","285","250","31190","28080"
"In post","2023","HM Land Registry","Lancashire","Male","165","155","31690","28080"
"In post","2023","HM Land Registry","Leicestershire, Rutland and Northamptonshire","Female","170","155","31000","28080"
"In post","2023","HM Land Registry","Leicestershire, Rutland and Northamptonshire","Male","130","125","30870","28080"
"In post","2023","HM Land Registry","Merseyside","Female","340","295","31340","28080"
"In post","2023","HM Land Registry","Merseyside","Male","195","185","31490","28080"
"In post","2023","HM Land Registry","Outer London - South","Female","215","200","41380","38410"
"In post","2023","HM Land Registry","Outer London - South","Male","180","175","44470","38410"
"In post","2023","HM Land Registry","Shropshire and Staffordshire","Female","225","200","30360","28080"
"In post","2023","HM Land Registry","Shropshire and Staffordshire","Male","125","120","30150","28080"
"In post","2023","HM Land Registry","Tees Valley and Durham","Female","485","440","29540","28080"
"In post","2023","HM Land Registry","Tees Valley and Durham","Male","265","250","30600","28080"
"In post","2023","HM Land Registry","West Midlands","Female","170","150","31840","28080"
"In post","2023","HM Land Registry","West Midlands","Male","105","100","33740","28080"
"In post","2023","HM Land Registry","West Wales and The Valleys","Female","510","450","30060","28080"
"In post","2023","HM Land Registry","West Wales and The Valleys","Male","335","310","31700","28080"
"In post","2023","HM Prison and Probation Service","Bedfordshire and Hertfordshire","Female","705","660","31010","30810"
"In post","2023","HM Prison and Probation Service","Bedfordshire and Hertfordshire","Male","490","475","32900","31580"
"In post","2023","HM Prison and Probation Service","Berkshire, Buckinghamshire and Oxfordshire","Female","1260","1175","31750","30940"
"In post","2023","HM Prison and Probation Service","Berkshire, Buckinghamshire and Oxfordshire","Male","1150","1110","34550","33910"
"In post","2023","HM Prison and Probation Service","Cheshire","Female","780","735","30630","28880"
"In post","2023","HM Prison and Probation Service","Cheshire","Male","560","530","32450","31510"
"In post","2023","HM Prison and Probation Service","Cornwall and Isles of Scilly","Female","90","80","29370","25300"
"In post","2023","HM Prison and Probation Service","Cornwall and Isles of Scilly","Male","35","35","31430","26840"
"In post","2023","HM Prison and Probation Service","Cumbria","Female","245","225","29930","28880"
"In post","2023","HM Prison and Probation Service","Cumbria","Male","140","130","32690","31780"
"In post","2023","HM Prison and Probation Service","Derbyshire and Nottinghamshire","Female","1630","1510","30570","28880"
"In post","2023","HM Prison and Probation Service","Derbyshire and Nottinghamshire","Male","1290","1230","32130","31510"
"In post","2023","HM Prison and Probation Service","Devon","Female","655","600","30740","28880"
"In post","2023","HM Prison and Probation Service","Devon","Male","770","725","32600","31780"
"In post","2023","HM Prison and Probation Service","Dorset and Somerset","Female","650","590","30080","28480"
"In post","2023","HM Prison and Probation Service","Dorset and Somerset","Male","670","635","32030","30440"
"In post","2023","HM Prison and Probation Service","East Anglia","Female","2090","1910","30340","28880"
"In post","2023","HM Prison and Probation Service","East Anglia","Male","2265","2165","32450","32000"
"In post","2023","HM Prison and Probation Service","East Wales","Female","1225","1175","31120","28880"
"In post","2023","HM Prison and Probation Service","East Wales","Male","1025","975","32640","31520"
"In post","2023","HM Prison and Probation Service","East Yorkshire and Northern Lincolnshire","Female","1030","945","29880","28880"
"In post","2023","HM Prison and Probation Service","East Yorkshire and Northern Lincolnshire","Male","1150","1085","32270","32060"
"In post","2023","HM Prison and Probation Service","Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Essex","Female","565","520","29810","28480"
"In post","2023","HM Prison and Probation Service","Essex","Male","370","365","32690","30410"
"In post","2023","HM Prison and Probation Service","Gloucestershire, Wiltshire and Bath/Bristol area","Female","1220","1105","30570","29050"
"In post","2023","HM Prison and Probation Service","Gloucestershire, Wiltshire and Bath/Bristol area","Male","815","780","32490","30410"
"In post","2023","HM Prison and Probation Service","Greater Manchester","Female","1680","1600","30300","28880"
"In post","2023","HM Prison and Probation Service","Greater Manchester","Male","1175","1120","32230","30410"
"In post","2023","HM Prison and Probation Service","Hampshire and Isle of Wight","Female","835","770","29590","28480"
"In post","2023","HM Prison and Probation Service","Hampshire and Isle of Wight","Male","745","710","32140","31510"
"In post","2023","HM Prison and Probation Service","Herefordshire, Worcestershire and Warwickshire","Female","805","755","30980","29050"
"In post","2023","HM Prison and Probation Service","Herefordshire, Worcestershire and Warwickshire","Male","750","725","32990","31510"
"In post","2023","HM Prison and Probation Service","Inner London - East","Female","1200","1145","35880","33800"
"In post","2023","HM Prison and Probation Service","Inner London - East","Male","825","800","36670","35590"
"In post","2023","HM Prison and Probation Service","Inner London - West","Female","960","925","41310","35590"
"In post","2023","HM Prison and Probation Service","Inner London - West","Male","980","955","41470","35760"
"In post","2023","HM Prison and Probation Service","Kent","Female","1425","1330","30590","29050"
"In post","2023","HM Prison and Probation Service","Kent","Male","1330","1280","33380","32910"
"In post","2023","HM Prison and Probation Service","Lancashire","Female","1555","1440","30530","28880"
"In post","2023","HM Prison and Probation Service","Lancashire","Male","1390","1295","32870","32060"
"In post","2023","HM Prison and Probation Service","Leicestershire, Rutland and Northamptonshire","Female","1180","1095","30780","29050"
"In post","2023","HM Prison and Probation Service","Leicestershire, Rutland and Northamptonshire","Male","915","880","32730","31510"
"In post","2023","HM Prison and Probation Service","Lincolnshire","Female","510","485","29880","28480"
"In post","2023","HM Prison and Probation Service","Lincolnshire","Male","535","510","32520","32000"
"In post","2023","HM Prison and Probation Service","Merseyside","Female","905","855","30250","28480"
"In post","2023","HM Prison and Probation Service","Merseyside","Male","580","545","31640","30410"
"In post","2023","HM Prison and Probation Service","North Yorkshire","Female","265","245","32540","30610"
"In post","2023","HM Prison and Probation Service","North Yorkshire","Male","110","100","31520","29050"
"In post","2023","HM Prison and Probation Service","Northumberland, and Tyne and Wear","Female","500","465","30010","29050"
"In post","2023","HM Prison and Probation Service","Northumberland, and Tyne and Wear","Male","165","160","31770","29050"
"In post","2023","HM Prison and Probation Service","Outer London - East and North East","Female","730","690","33260","32110"
"In post","2023","HM Prison and Probation Service","Outer London - East and North East","Male","680","660","36140","35640"
"In post","2023","HM Prison and Probation Service","Outer London - South","Female","735","700","37110","32890"
"In post","2023","HM Prison and Probation Service","Outer London - South","Male","290","285","40940","34440"
"In post","2023","HM Prison and Probation Service","Outer London - West and North West","Female","610","580","34370","34110"
"In post","2023","HM Prison and Probation Service","Outer London - West and North West","Male","520","505","35880","35810"
"In post","2023","HM Prison and Probation Service","Shropshire and Staffordshire","Female","1500","1410","31290","29050"
"In post","2023","HM Prison and Probation Service","Shropshire and Staffordshire","Male","1455","1380","33110","32060"
"In post","2023","HM Prison and Probation Service","South Yorkshire","Female","1050","975","30110","28880"
"In post","2023","HM Prison and Probation Service","South Yorkshire","Male","800","760","33390","32060"
"In post","2023","HM Prison and Probation Service","Southern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Southern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Surrey, East and West Sussex","Female","1345","1250","32580","30880"
"In post","2023","HM Prison and Probation Service","Surrey, East and West Sussex","Male","1110","1065","33720","33700"
"In post","2023","HM Prison and Probation Service","Tees Valley and Durham","Female","1805","1685","30740","29050"
"In post","2023","HM Prison and Probation Service","Tees Valley and Durham","Male","1825","1700","32590","32060"
"In post","2023","HM Prison and Probation Service","Unknown","Female","30","30","25990","24320"
"In post","2023","HM Prison and Probation Service","Unknown","Male","40","40","29180","28880"
"In post","2023","HM Prison and Probation Service","West Central Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","West Central Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","West Midlands","Female","1305","1210","29870","28880"
"In post","2023","HM Prison and Probation Service","West Midlands","Male","675","645","31260","29050"
"In post","2023","HM Prison and Probation Service","West Wales and The Valleys","Female","865","805","30050","28880"
"In post","2023","HM Prison and Probation Service","West Wales and The Valleys","Male","450","420","31360","30410"
"In post","2023","HM Prison and Probation Service","West Yorkshire","Female","2035","1905","31190","29050"
"In post","2023","HM Prison and Probation Service","West Yorkshire","Male","1665","1585","32350","31510"
"In post","2023","HM Revenue and Customs (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Female","185","170","35910","34370"
"In post","2023","HM Revenue and Customs (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Male","200","190","34090","32540"
"In post","2023","HM Revenue and Customs (excl. agencies)","Cheshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs (excl. agencies)","Cheshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs (excl. agencies)","Derbyshire and Nottinghamshire","Female","2315","2130","34520","34400"
"In post","2023","HM Revenue and Customs (excl. agencies)","Derbyshire and Nottinghamshire","Male","2175","2120","35090","34700"
"In post","2023","HM Revenue and Customs (excl. agencies)","East Anglia","Female","255","225","31110","28130"
"In post","2023","HM Revenue and Customs (excl. agencies)","East Anglia","Male","260","250","33340","29730"
"In post","2023","HM Revenue and Customs (excl. agencies)","East Wales","Female","2185","1965","31590","28130"
"In post","2023","HM Revenue and Customs (excl. agencies)","East Wales","Male","2225","2160","32850","28130"
"In post","2023","HM Revenue and Customs (excl. agencies)","Eastern Scotland","Female","1085","995","31760","28130"
"In post","2023","HM Revenue and Customs (excl. agencies)","Eastern Scotland","Male","1135","1105","32850","28130"
"In post","2023","HM Revenue and Customs (excl. agencies)","Essex","Female","55","40","33970","35000"
"In post","2023","HM Revenue and Customs (excl. agencies)","Essex","Male","55","50","37060","36990"
"In post","2023","HM Revenue and Customs (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Female","670","620","39810","35000"
