"Status","Year","Function_of_post","Parent_department","Region_ITL2","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","No function","Home Office","Dorset and Somerset","Male","65","60","30650","27650"
"In post","2023","No function","Home Office","East Anglia","Female","495","430","25720","22400"
"In post","2023","No function","Home Office","East Anglia","Male","415","390","27660","25880"
"In post","2023","No function","Home Office","East Wales","Female","430","390","29180","25980"
"In post","2023","No function","Home Office","East Wales","Male","305","295","30220","25970"
"In post","2023","No function","Home Office","East Yorkshire and Northern Lincolnshire","Female","130","125","28370","26040"
"In post","2023","No function","Home Office","East Yorkshire and Northern Lincolnshire","Male","185","180","28470","25880"
"In post","2023","No function","Home Office","Eastern Scotland","Female","85","80","29200","26410"
"In post","2023","No function","Home Office","Eastern Scotland","Male","130","120","30350","26180"
"In post","2023","No function","Home Office","Essex","Female","365","335","28330","26180"
"In post","2023","No function","Home Office","Essex","Male","515","485","28520","26180"
"In post","2023","No function","Home Office","Gloucestershire, Wiltshire and Bath/Bristol area","Female","130","115","29070","25930"
"In post","2023","No function","Home Office","Gloucestershire, Wiltshire and Bath/Bristol area","Male","160","155","30840","26270"
"In post","2023","No function","Home Office","Greater Manchester","Female","835","790","30880","26210"
"In post","2023","No function","Home Office","Greater Manchester","Male","875","845","30710","26520"
"In post","2023","No function","Home Office","Hampshire and Isle of Wight","Female","170","160","30310","26700"
"In post","2023","No function","Home Office","Hampshire and Isle of Wight","Male","450","440","32120","27650"
"In post","2023","No function","Home Office","Herefordshire, Worcestershire and Warwickshire","Female","50","45","27100","25880"
"In post","2023","No function","Home Office","Herefordshire, Worcestershire and Warwickshire","Male","65","60","28060","25810"
"In post","2023","No function","Home Office","Highlands and Islands","Female","5","5","[c]","[c]"
"In post","2023","No function","Home Office","Highlands and Islands","Male","5","5","[c]","[c]"
"In post","2023","No function","Home Office","Inner London - East","Female","325","285","33850","30120"
"In post","2023","No function","Home Office","Inner London - East","Male","245","235","35570","30080"
"In post","2023","No function","Home Office","Inner London - West","Female","2005","1935","48390","43210"
"In post","2023","No function","Home Office","Inner London - West","Male","1620","1600","50540","43650"
"In post","2023","No function","Home Office","Kent","Female","1230","1115","27960","25980"
"In post","2023","No function","Home Office","Kent","Male","1770","1685","28460","26180"
"In post","2023","No function","Home Office","Lancashire","Female","5","5","[c]","[c]"
"In post","2023","No function","Home Office","Lancashire","Male","10","10","[c]","[c]"
"In post","2023","No function","Home Office","Leicestershire, Rutland and Northamptonshire","Female","125","115","28440","26180"
"In post","2023","No function","Home Office","Leicestershire, Rutland and Northamptonshire","Male","150","145","29050","26140"
"In post","2023","No function","Home Office","Lincolnshire","Female","10","10","[c]","[c]"
"In post","2023","No function","Home Office","Lincolnshire","Male","10","10","[c]","[c]"
"In post","2023","No function","Home Office","Merseyside","Female","4045","3675","27020","25750"
"In post","2023","No function","Home Office","Merseyside","Male","2705","2630","27360","25880"
"In post","2023","No function","Home Office","North Eastern Scotland","Female","10","10","[c]","[c]"
"In post","2023","No function","Home Office","North Eastern Scotland","Male","25","25","[c]","[c]"
"In post","2023","No function","Home Office","North Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","No function","Home Office","North Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","No function","Home Office","Northern Ireland","Female","395","360","26920","25750"
"In post","2023","No function","Home Office","Northern Ireland","Male","370","355","26630","25880"
"In post","2023","No function","Home Office","Northumberland, and Tyne and Wear","Female","295","280","29030","25980"
"In post","2023","No function","Home Office","Northumberland, and Tyne and Wear","Male","260","255","29620","26110"
"In post","2023","No function","Home Office","Outer London - East and North East","Female","10","10","[c]","[c]"
"In post","2023","No function","Home Office","Outer London - East and North East","Male","5","5","[c]","[c]"
"In post","2023","No function","Home Office","Outer London - South","Female","2820","2620","36270","30410"
"In post","2023","No function","Home Office","Outer London - South","Male","1935","1905","39860","36000"
"In post","2023","No function","Home Office","Outer London - West and North West","Female","1520","1375","32320","30020"
"In post","2023","No function","Home Office","Outer London - West and North West","Male","1665","1560","32690","30150"
"In post","2023","No function","Home Office","Overseas","Female","65","65","[c]","[c]"
"In post","2023","No function","Home Office","Overseas","Male","85","85","[c]","[c]"
"In post","2023","No function","Home Office","Shropshire and Staffordshire","Female","75","70","31960","25880"
"In post","2023","No function","Home Office","Shropshire and Staffordshire","Male","45","45","30840","26460"
"In post","2023","No function","Home Office","South Yorkshire","Female","1680","1505","28240","25880"
"In post","2023","No function","Home Office","South Yorkshire","Male","1475","1440","29190","25880"
"In post","2023","No function","Home Office","Southern Scotland","Female","10","10","[c]","[c]"
"In post","2023","No function","Home Office","Southern Scotland","Male","20","20","[c]","[c]"
"In post","2023","No function","Home Office","Surrey, East and West Sussex","Female","370","325","29670","27330"
"In post","2023","No function","Home Office","Surrey, East and West Sussex","Male","500","445","30180","27520"
"In post","2023","No function","Home Office","Tees Valley and Durham","Female","690","575","25450","22400"
"In post","2023","No function","Home Office","Tees Valley and Durham","Male","510","470","26170","22400"
"In post","2023","No function","Home Office","Unknown","Female","85","75","27670","26130"
"In post","2023","No function","Home Office","Unknown","Male","120","105","29870","27010"
"In post","2023","No function","Home Office","West Central Scotland","Female","690","635","27660","25880"
"In post","2023","No function","Home Office","West Central Scotland","Male","550","535","28260","25880"
"In post","2023","No function","Home Office","West Midlands","Female","705","640","29710","26450"
"In post","2023","No function","Home Office","West Midlands","Male","500","480","30600","26500"
"In post","2023","No function","Home Office","West Wales and The Valleys","Female","60","60","28260","25980"
"In post","2023","No function","Home Office","West Wales and The Valleys","Male","90","90","30390","25880"
"In post","2023","No function","Home Office","West Yorkshire","Female","555","515","29800","26320"
"In post","2023","No function","Home Office","West Yorkshire","Male","470","455","30670","26780"
"In post","2023","No function","Ministry of Defence","Bedfordshire and Hertfordshire","Female","140","135","35930","31020"
"In post","2023","No function","Ministry of Defence","Bedfordshire and Hertfordshire","Male","130","125","39930","37390"
"In post","2023","No function","Ministry of Defence","Berkshire, Buckinghamshire and Oxfordshire","Female","565","530","31930","27080"
"In post","2023","No function","Ministry of Defence","Berkshire, Buckinghamshire and Oxfordshire","Male","325","320","36640","32970"
"In post","2023","No function","Ministry of Defence","Cheshire","Female","110","100","27010","22220"
"In post","2023","No function","Ministry of Defence","Cheshire","Male","65","65","27870","22220"
"In post","2023","No function","Ministry of Defence","Cornwall and Isles of Scilly","Female","110","90","28020","22220"
"In post","2023","No function","Ministry of Defence","Cornwall and Isles of Scilly","Male","180","180","27270","22840"
"In post","2023","No function","Ministry of Defence","Cumbria","Female","25","25","[c]","[c]"
"In post","2023","No function","Ministry of Defence","Cumbria","Male","65","65","26090","22410"
"In post","2023","No function","Ministry of Defence","Derbyshire and Nottinghamshire","Female","180","165","33920","27760"
"In post","2023","No function","Ministry of Defence","Derbyshire and Nottinghamshire","Male","105","105","29920","22600"
"In post","2023","No function","Ministry of Defence","Devon","Female","270","245","29360","22330"
"In post","2023","No function","Ministry of Defence","Devon","Male","340","330","33550","27140"
"In post","2023","No function","Ministry of Defence","Dorset and Somerset","Female","505","465","31260","27610"
"In post","2023","No function","Ministry of Defence","Dorset and Somerset","Male","835","810","33810","33830"
"In post","2023","No function","Ministry of Defence","East Anglia","Female","610","580","28140","22840"
"In post","2023","No function","Ministry of Defence","East Anglia","Male","705","690","30760","28010"
"In post","2023","No function","Ministry of Defence","East Wales","Female","185","175","27070","22330"
"In post","2023","No function","Ministry of Defence","East Wales","Male","425","410","28220","27470"
"In post","2023","No function","Ministry of Defence","East Yorkshire and Northern Lincolnshire","Female","35","35","24850","22220"
"In post","2023","No function","Ministry of Defence","East Yorkshire and Northern Lincolnshire","Male","35","35","24210","22220"
"In post","2023","No function","Ministry of Defence","Eastern Scotland","Female","190","180","29370","22330"
"In post","2023","No function","Ministry of Defence","Eastern Scotland","Male","220","220","29770","23430"
"In post","2023","No function","Ministry of Defence","Essex","Female","90","85","31450","25840"
"In post","2023","No function","Ministry of Defence","Essex","Male","50","50","36160","27910"
"In post","2023","No function","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","Female","2505","2330","34190","31920"
"In post","2023","No function","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","Male","3785","3700","41050","39500"
"In post","2023","No function","Ministry of Defence","Greater Manchester","Female","20","20","[c]","[c]"
"In post","2023","No function","Ministry of Defence","Greater Manchester","Male","40","40","33060","29790"
"In post","2023","No function","Ministry of Defence","Hampshire and Isle of Wight","Female","1100","1035","31900","27470"
"In post","2023","No function","Ministry of Defence","Hampshire and Isle of Wight","Male","975","945","33760","31920"
"In post","2023","No function","Ministry of Defence","Herefordshire, Worcestershire and Warwickshire","Female","135","130","26760","22220"
"In post","2023","No function","Ministry of Defence","Herefordshire, Worcestershire and Warwickshire","Male","180","175","25900","22280"
"In post","2023","No function","Ministry of Defence","Highlands and Islands","Female","115","105","27840","22220"
"In post","2023","No function","Ministry of Defence","Highlands and Islands","Male","135","130","24190","21600"
"In post","2023","No function","Ministry of Defence","Inner London - East","Female","20","20","[c]","[c]"
"In post","2023","No function","Ministry of Defence","Inner London - East","Male","30","30","28720","26560"
"In post","2023","No function","Ministry of Defence","Inner London - West","Female","750","735","46320","45540"
"In post","2023","No function","Ministry of Defence","Inner London - West","Male","1020","1005","49270","45750"
"In post","2023","No function","Ministry of Defence","Kent","Female","75","70","29130","22330"
"In post","2023","No function","Ministry of Defence","Kent","Male","50","50","29740","23430"
"In post","2023","No function","Ministry of Defence","Lancashire","Female","330","295","28310","27140"
"In post","2023","No function","Ministry of Defence","Lancashire","Male","150","140","31520","27300"
"In post","2023","No function","Ministry of Defence","Leicestershire, Rutland and Northamptonshire","Female","65","60","28960","22220"
"In post","2023","No function","Ministry of Defence","Leicestershire, Rutland and Northamptonshire","Male","30","30","30290","23850"
"In post","2023","No function","Ministry of Defence","Lincolnshire","Female","345","325","28000","22220"
"In post","2023","No function","Ministry of Defence","Lincolnshire","Male","380","375","32070","30470"
"In post","2023","No function","Ministry of Defence","Merseyside","Female","130","115","24790","22330"
"In post","2023","No function","Ministry of Defence","Merseyside","Male","80","80","26370","22330"
"In post","2023","No function","Ministry of Defence","North Eastern Scotland","Female","5","5","[c]","[c]"
"In post","2023","No function","Ministry of Defence","North Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","No function","Ministry of Defence","North Yorkshire","Female","390","360","29720","23180"
"In post","2023","No function","Ministry of Defence","North Yorkshire","Male","380","370","28090","22220"
"In post","2023","No function","Ministry of Defence","Northern Ireland","Female","160","150","28110","22970"
"In post","2023","No function","Ministry of Defence","Northern Ireland","Male","165","155","26830","22970"
"In post","2023","No function","Ministry of Defence","Northumberland, and Tyne and Wear","Female","65","60","24980","22220"
"In post","2023","No function","Ministry of Defence","Northumberland, and Tyne and Wear","Male","55","55","26210","21910"
"In post","2023","No function","Ministry of Defence","Outer London - East and North East","Female","50","45","34870","26690"
"In post","2023","No function","Ministry of Defence","Outer London - East and North East","Male","10","10","[c]","[c]"
"In post","2023","No function","Ministry of Defence","Outer London - South","Female","[c]","[c]","[c]","[c]"
"In post","2023","No function","Ministry of Defence","Outer London - South","Male","10","10","[c]","[c]"
"In post","2023","No function","Ministry of Defence","Outer London - West and North West","Female","160","150","32480","29520"
"In post","2023","No function","Ministry of Defence","Outer London - West and North West","Male","295","290","30980","29520"
"In post","2023","No function","Ministry of Defence","Overseas","Female","105","105","55060","51710"
"In post","2023","No function","Ministry of Defence","Overseas","Male","150","150","56850","54580"
"In post","2023","No function","Ministry of Defence","Shropshire and Staffordshire","Female","480","450","31740","27140"
"In post","2023","No function","Ministry of Defence","Shropshire and Staffordshire","Male","280","270","33170","27130"
"In post","2023","No function","Ministry of Defence","South Yorkshire","Female","5","5","[c]","[c]"
"In post","2023","No function","Ministry of Defence","South Yorkshire","Male","10","10","[c]","[c]"
"In post","2023","No function","Ministry of Defence","Southern Scotland","Female","50","45","25630","22800"
"In post","2023","No function","Ministry of Defence","Southern Scotland","Male","200","195","28270","28600"
"In post","2023","No function","Ministry of Defence","Surrey, East and West Sussex","Female","115","100","32120","25720"
"In post","2023","No function","Ministry of Defence","Surrey, East and West Sussex","Male","50","50","28740","22220"
"In post","2023","No function","Ministry of Defence","Tees Valley and Durham","Female","10","5","[c]","[c]"
"In post","2023","No function","Ministry of Defence","Tees Valley and Durham","Male","15","10","[c]","[c]"
"In post","2023","No function","Ministry of Defence","Unknown","Female","10","10","[c]","[c]"
"In post","2023","No function","Ministry of Defence","Unknown","Male","15","15","[c]","[c]"
"In post","2023","No function","Ministry of Defence","West Central Scotland","Female","440","405","27380","22330"
"In post","2023","No function","Ministry of Defence","West Central Scotland","Male","460","455","34730","31920"
"In post","2023","No function","Ministry of Defence","West Midlands","Female","50","45","26080","22220"
"In post","2023","No function","Ministry of Defence","West Midlands","Male","35","35","28160","22220"
"In post","2023","No function","Ministry of Defence","West Wales and The Valleys","Female","45","45","26090","22220"
"In post","2023","No function","Ministry of Defence","West Wales and The Valleys","Male","50","45","29450","23430"
"In post","2023","No function","Ministry of Defence","West Yorkshire","Female","15","15","[c]","[c]"
"In post","2023","No function","Ministry of Defence","West Yorkshire","Male","20","20","[c]","[c]"
"In post","2023","No function","Ministry of Justice","Bedfordshire and Hertfordshire","Female","940","860","29870","28480"
"In post","2023","No function","Ministry of Justice","Bedfordshire and Hertfordshire","Male","560","540","32070","30880"
"In post","2023","No function","Ministry of Justice","Berkshire, Buckinghamshire and Oxfordshire","Female","1465","1355","31010","30810"
"In post","2023","No function","Ministry of Justice","Berkshire, Buckinghamshire and Oxfordshire","Male","1235","1190","33750","33910"
"In post","2023","No function","Ministry of Justice","Cheshire","Female","870","810","30090","28880"
"In post","2023","No function","Ministry of Justice","Cheshire","Male","595","565","32410","31270"
"In post","2023","No function","Ministry of Justice","Cornwall and Isles of Scilly","Female","135","115","27940","24570"
"In post","2023","No function","Ministry of Justice","Cornwall and Isles of Scilly","Male","55","45","30490","25830"
"In post","2023","No function","Ministry of Justice","Cumbria","Female","315","285","29150","26840"
"In post","2023","No function","Ministry of Justice","Cumbria","Male","155","150","32200","30810"
"In post","2023","No function","Ministry of Justice","Derbyshire and Nottinghamshire","Female","2265","2070","29090","26840"
"In post","2023","No function","Ministry of Justice","Derbyshire and Nottinghamshire","Male","1635","1565","30880","29890"
"In post","2023","No function","Ministry of Justice","Devon","Female","785","710","29860","28480"
"In post","2023","No function","Ministry of Justice","Devon","Male","820","770","32340","31510"
"In post","2023","No function","Ministry of Justice","Dorset and Somerset","Female","790","715","28950","25830"
"In post","2023","No function","Ministry of Justice","Dorset and Somerset","Male","715","675","31440","30410"
"In post","2023","No function","Ministry of Justice","East Anglia","Female","2400","2180","29680","28480"
"In post","2023","No function","Ministry of Justice","East Anglia","Male","2375","2270","32190","31780"
"In post","2023","No function","Ministry of Justice","East Wales","Female","1605","1510","29800","28480"
"In post","2023","No function","Ministry of Justice","East Wales","Male","1200","1145","31880","30440"
"In post","2023","No function","Ministry of Justice","East Yorkshire and Northern Lincolnshire","Female","1140","1035","29460","28880"
"In post","2023","No function","Ministry of Justice","East Yorkshire and Northern Lincolnshire","Male","1175","1115","32090","32060"
"In post","2023","No function","Ministry of Justice","Eastern Scotland","Female","10","10","[c]","[c]"
"In post","2023","No function","Ministry of Justice","Eastern Scotland","Male","5","5","[c]","[c]"
"In post","2023","No function","Ministry of Justice","Essex","Female","750","680","28910","26840"
"In post","2023","No function","Ministry of Justice","Essex","Male","425","415","31660","29050"
"In post","2023","No function","Ministry of Justice","Gloucestershire, Wiltshire and Bath/Bristol area","Female","1575","1420","29560","28480"
"In post","2023","No function","Ministry of Justice","Gloucestershire, Wiltshire and Bath/Bristol area","Male","980","935","31760","29890"
"In post","2023","No function","Ministry of Justice","Greater Manchester","Female","2415","2250","29010","25830"
"In post","2023","No function","Ministry of Justice","Greater Manchester","Male","1515","1445","30740","28880"
"In post","2023","No function","Ministry of Justice","Hampshire and Isle of Wight","Female","1115","1010","28490","25830"
"In post","2023","No function","Ministry of Justice","Hampshire and Isle of Wight","Male","810","770","31840","31270"
"In post","2023","No function","Ministry of Justice","Herefordshire, Worcestershire and Warwickshire","Female","970","895","30050","28780"
"In post","2023","No function","Ministry of Justice","Herefordshire, Worcestershire and Warwickshire","Male","805","775","32340","30410"
"In post","2023","No function","Ministry of Justice","Highlands and Islands","Female","[c]","[c]","[c]","[c]"
"In post","2023","No function","Ministry of Justice","Highlands and Islands","Male","[c]","[c]","[c]","[c]"
"In post","2023","No function","Ministry of Justice","Inner London - East","Female","1775","1675","34640","33050"
"In post","2023","No function","Ministry of Justice","Inner London - East","Male","1095","1065","35600","34820"
"In post","2023","No function","Ministry of Justice","Inner London - West","Female","3250","3100","39610","35410"
"In post","2023","No function","Ministry of Justice","Inner London - West","Male","2270","2220","39920","35410"
"In post","2023","No function","Ministry of Justice","Kent","Female","1615","1495","30080","28480"
"In post","2023","No function","Ministry of Justice","Kent","Male","1390","1335","32990","32410"
"In post","2023","No function","Ministry of Justice","Lancashire","Female","1780","1640","29970","28480"
"In post","2023","No function","Ministry of Justice","Lancashire","Male","1440","1345","32590","32060"
"In post","2023","No function","Ministry of Justice","Leicestershire, Rutland and Northamptonshire","Female","1915","1720","28270","25340"
"In post","2023","No function","Ministry of Justice","Leicestershire, Rutland and Northamptonshire","Male","1220","1175","30650","28880"
"In post","2023","No function","Ministry of Justice","Lincolnshire","Female","590","550","29380","26840"
"In post","2023","No function","Ministry of Justice","Lincolnshire","Male","565","540","32200","31810"
"In post","2023","No function","Ministry of Justice","Merseyside","Female","1410","1305","28720","25830"
"In post","2023","No function","Ministry of Justice","Merseyside","Male","775","730","30370","28880"
"In post","2023","No function","Ministry of Justice","North Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","No function","Ministry of Justice","North Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","No function","Ministry of Justice","North Yorkshire","Female","330","295","31240","29050"
"In post","2023","No function","Ministry of Justice","North Yorkshire","Male","125","115","30740","29050"
"In post","2023","No function","Ministry of Justice","Northumberland, and Tyne and Wear","Female","930","835","28640","25830"
"In post","2023","No function","Ministry of Justice","Northumberland, and Tyne and Wear","Male","375","360","29710","25830"
"In post","2023","No function","Ministry of Justice","Outer London - East and North East","Female","895","835","32360","30030"
"In post","2023","No function","Ministry of Justice","Outer London - East and North East","Male","735","715","35410","35200"
"In post","2023","No function","Ministry of Justice","Outer London - South","Female","1040","970","34720","31310"
"In post","2023","No function","Ministry of Justice","Outer London - South","Male","395","385","37150","31310"
"In post","2023","No function","Ministry of Justice","Outer London - West and North West","Female","890","825","32840","31310"
"In post","2023","No function","Ministry of Justice","Outer London - West and North West","Male","625","605","34740","34110"
"In post","2023","No function","Ministry of Justice","Shropshire and Staffordshire","Female","2025","1875","29440","28480"
"In post","2023","No function","Ministry of Justice","Shropshire and Staffordshire","Male","1640","1560","32010","31780"
"In post","2023","No function","Ministry of Justice","South Yorkshire","Female","1255","1145","29430","28480"
"In post","2023","No function","Ministry of Justice","South Yorkshire","Male","845","805","32910","32060"
"In post","2023","No function","Ministry of Justice","Southern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","No function","Ministry of Justice","Southern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","No function","Ministry of Justice","Surrey, East and West Sussex","Female","1580","1450","31930","30810"
"In post","2023","No function","Ministry of Justice","Surrey, East and West Sussex","Male","1220","1165","33220","32920"
"In post","2023","No function","Ministry of Justice","Tees Valley and Durham","Female","2020","1865","30350","28880"
"In post","2023","No function","Ministry of Justice","Tees Valley and Durham","Male","1885","1765","32460","32060"
"In post","2023","No function","Ministry of Justice","Unknown","Female","50","50","25350","24070"
"In post","2023","No function","Ministry of Justice","Unknown","Male","50","50","27980","28880"
"In post","2023","No function","Ministry of Justice","West Central Scotland","Female","275","245","27370","25830"
"In post","2023","No function","Ministry of Justice","West Central Scotland","Male","205","200","27380","25830"
"In post","2023","No function","Ministry of Justice","West Midlands","Female","2765","2505","27040","24070"
"In post","2023","No function","Ministry of Justice","West Midlands","Male","1580","1510","27620","25300"
"In post","2023","No function","Ministry of Justice","West Wales and The Valleys","Female","1205","1110","28650","25300"
"In post","2023","No function","Ministry of Justice","West Wales and The Valleys","Male","570","535","30370","29050"
"In post","2023","No function","Ministry of Justice","West Yorkshire","Female","2655","2440","30300","28880"
"In post","2023","No function","Ministry of Justice","West Yorkshire","Male","1880","1790","31940","31270"
"In post","2023","No function","National Crime Agency","Bedfordshire and Hertfordshire","Female","55","50","38010","38310"
"In post","2023","No function","National Crime Agency","Bedfordshire and Hertfordshire","Male","55","55","41770","39930"
"In post","2023","No function","National Crime Agency","Berkshire, Buckinghamshire and Oxfordshire","Female","50","50","39930","39630"
"In post","2023","No function","National Crime Agency","Berkshire, Buckinghamshire and Oxfordshire","Male","70","70","46460","45700"
"In post","2023","No function","National Crime Agency","Cheshire","Female","505","485","37970","36040"
"In post","2023","No function","National Crime Agency","Cheshire","Male","545","540","40470","38640"
"In post","2023","No function","National Crime Agency","Derbyshire and Nottinghamshire","Female","30","25","[c]","[c]"
"In post","2023","No function","National Crime Agency","Derbyshire and Nottinghamshire","Male","45","45","42770","38640"
"In post","2023","No function","National Crime Agency","Devon","Female","20","20","[c]","[c]"
"In post","2023","No function","National Crime Agency","Devon","Male","25","25","[c]","[c]"
"In post","2023","No function","National Crime Agency","East Anglia","Female","[c]","[c]","[c]","[c]"
"In post","2023","No function","National Crime Agency","East Anglia","Male","[c]","[c]","[c]","[c]"
"In post","2023","No function","National Crime Agency","East Yorkshire and Northern Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","No function","National Crime Agency","East Yorkshire and Northern Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","No function","National Crime Agency","Essex","Female","20","20","[c]","[c]"
"In post","2023","No function","National Crime Agency","Essex","Male","25","25","[c]","[c]"
"In post","2023","No function","National Crime Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Female","150","145","37930","36040"
"In post","2023","No function","National Crime Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Male","140","135","42010","40440"
"In post","2023","No function","National Crime Agency","Greater Manchester","Female","[c]","[c]","[c]","[c]"
"In post","2023","No function","National Crime Agency","Greater Manchester","Male","[c]","[c]","[c]","[c]"
"In post","2023","No function","National Crime Agency","Hampshire and Isle of Wight","Female","20","20","[c]","[c]"
"In post","2023","No function","National Crime Agency","Hampshire and Isle of Wight","Male","35","35","40090","38310"
"In post","2023","No function","National Crime Agency","Inner London - East","Female","530","510","43730","42240"
"In post","2023","No function","National Crime Agency","Inner London - East","Male","635","630","48860","45700"
"In post","2023","No function","National Crime Agency","Kent","Female","70","70","40030","39380"
"In post","2023","No function","National Crime Agency","Kent","Male","115","115","44190","44040"
"In post","2023","No function","National Crime Agency","Lancashire","Female","30","30","38870","36040"
"In post","2023","No function","National Crime Agency","Lancashire","Male","40","40","41040","38310"
"In post","2023","No function","National Crime Agency","Leicestershire, Rutland and Northamptonshire","Female","15","15","[c]","[c]"
"In post","2023","No function","National Crime Agency","Leicestershire, Rutland and Northamptonshire","Male","35","35","42890","42110"
"In post","2023","No function","National Crime Agency","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","No function","National Crime Agency","Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","No function","National Crime Agency","Merseyside","Female","10","10","[c]","[c]"
"In post","2023","No function","National Crime Agency","Merseyside","Male","10","10","[c]","[c]"
"In post","2023","No function","National Crime Agency","North Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","No function","National Crime Agency","North Yorkshire","Male","10","10","[c]","[c]"
"In post","2023","No function","National Crime Agency","Northern Ireland","Female","35","35","40010","39870"
"In post","2023","No function","National Crime Agency","Northern Ireland","Male","65","65","42040","38310"
"In post","2023","No function","National Crime Agency","Northumberland, and Tyne and Wear","Female","35","35","37020","36080"
"In post","2023","No function","National Crime Agency","Northumberland, and Tyne and Wear","Male","65","65","40390","38310"
"In post","2023","No function","National Crime Agency","Outer London - South","Female","30","30","41240","41910"
"In post","2023","No function","National Crime Agency","Outer London - South","Male","65","65","44390","41940"
"In post","2023","No function","National Crime Agency","Overseas","Female","20","20","[c]","[c]"
"In post","2023","No function","National Crime Agency","Overseas","Male","105","105","48990","47380"
"In post","2023","No function","National Crime Agency","Shropshire and Staffordshire","Female","15","15","[c]","[c]"
"In post","2023","No function","National Crime Agency","Shropshire and Staffordshire","Male","20","20","[c]","[c]"
"In post","2023","No function","National Crime Agency","South Yorkshire","Female","45","40","37990","36040"
"In post","2023","No function","National Crime Agency","South Yorkshire","Male","40","35","39160","38310"
"In post","2023","No function","National Crime Agency","Surrey, East and West Sussex","Female","25","20","[c]","[c]"
"In post","2023","No function","National Crime Agency","Surrey, East and West Sussex","Male","45","40","43380","41910"
"In post","2023","No function","National Crime Agency","Tees Valley and Durham","Female","[c]","[c]","[c]","[c]"
"In post","2023","No function","National Crime Agency","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"In post","2023","No function","National Crime Agency","Unknown","Female","40","35","43670","44050"
"In post","2023","No function","National Crime Agency","Unknown","Male","60","60","49710","48410"
"In post","2023","No function","National Crime Agency","West Central Scotland","Female","15","15","[c]","[c]"
"In post","2023","No function","National Crime Agency","West Central Scotland","Male","35","35","42260","42110"
"In post","2023","No function","National Crime Agency","West Midlands","Female","190","175","37480","38270"
"In post","2023","No function","National Crime Agency","West Midlands","Male","240","235","42880","39720"
"In post","2023","No function","National Crime Agency","West Wales and The Valleys","Female","20","20","[c]","[c]"
"In post","2023","No function","National Crime Agency","West Wales and The Valleys","Male","40","40","43890","41700"
"In post","2023","No function","National Crime Agency","West Yorkshire","Female","45","45","38940","38310"
"In post","2023","No function","National Crime Agency","West Yorkshire","Male","80","80","43970","42110"
"In post","2023","No function","Office for Standards in Education, Children's Services and Skills","Bedfordshire and Hertfordshire","Female","20","20","[c]","[c]"
"In post","2023","No function","Office for Standards in Education, Children's Services and Skills","Bedfordshire and Hertfordshire","Male","10","10","[c]","[c]"
"In post","2023","No function","Office for Standards in Education, Children's Services and Skills","Berkshire, Buckinghamshire and Oxfordshire","Female","20","20","[c]","[c]"
"In post","2023","No function","Office for Standards in Education, Children's Services and Skills","Berkshire, Buckinghamshire and Oxfordshire","Male","10","10","[c]","[c]"
"In post","2023","No function","Office for Standards in Education, Children's Services and Skills","Cheshire","Female","10","10","[c]","[c]"
"In post","2023","No function","Office for Standards in Education, Children's Services and Skills","Cheshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","No function","Office for Standards in Education, Children's Services and Skills","Cornwall and Isles of Scilly","Female","10","10","[c]","[c]"
"In post","2023","No function","Office for Standards in Education, Children's Services and Skills","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"In post","2023","No function","Office for Standards in Education, Children's Services and Skills","Cumbria","Female","10","10","[c]","[c]"
"In post","2023","No function","Office for Standards in Education, Children's Services and Skills","Cumbria","Male","[c]","[c]","[c]","[c]"
"In post","2023","No function","Office for Standards in Education, Children's Services and Skills","Derbyshire and Nottinghamshire","Female","110","100","44430","41050"
"In post","2023","No function","Office for Standards in Education, Children's Services and Skills","Derbyshire and Nottinghamshire","Male","40","35","56900","57120"
"In post","2023","No function","Office for Standards in Education, Children's Services and Skills","Devon","Female","20","20","[c]","[c]"
"In post","2023","No function","Office for Standards in Education, Children's Services and Skills","Devon","Male","5","5","[c]","[c]"
"In post","2023","No function","Office for Standards in Education, Children's Services and Skills","Dorset and Somerset","Female","20","15","[c]","[c]"
"In post","2023","No function","Office for Standards in Education, Children's Services and Skills","Dorset and Somerset","Male","5","5","[c]","[c]"
