"Status","Year","Function_of_post","Organisation","Region_ITL2","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Legal","Medicines and Healthcare Products Regulatory Agency","Cheshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Medicines and Healthcare Products Regulatory Agency","Cheshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Medicines and Healthcare Products Regulatory Agency","Derbyshire and Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Medicines and Healthcare Products Regulatory Agency","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Medicines and Healthcare Products Regulatory Agency","Devon","Female","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Medicines and Healthcare Products Regulatory Agency","Devon","Male","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Medicines and Healthcare Products Regulatory Agency","Dorset and Somerset","Female","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Medicines and Healthcare Products Regulatory Agency","Dorset and Somerset","Male","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Medicines and Healthcare Products Regulatory Agency","East Wales","Female","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Medicines and Healthcare Products Regulatory Agency","East Wales","Male","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Medicines and Healthcare Products Regulatory Agency","Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Medicines and Healthcare Products Regulatory Agency","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Medicines and Healthcare Products Regulatory Agency","Essex","Female","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Medicines and Healthcare Products Regulatory Agency","Essex","Male","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Medicines and Healthcare Products Regulatory Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Medicines and Healthcare Products Regulatory Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Medicines and Healthcare Products Regulatory Agency","Greater Manchester","Female","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Medicines and Healthcare Products Regulatory Agency","Greater Manchester","Male","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Medicines and Healthcare Products Regulatory Agency","Hampshire and Isle of Wight","Female","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Medicines and Healthcare Products Regulatory Agency","Hampshire and Isle of Wight","Male","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Medicines and Healthcare Products Regulatory Agency","Herefordshire, Worcestershire and Warwickshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Medicines and Healthcare Products Regulatory Agency","Herefordshire, Worcestershire and Warwickshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Medicines and Healthcare Products Regulatory Agency","Inner London - East","Female","25","20","[c]","[c]"
"In post","2023","Legal","Medicines and Healthcare Products Regulatory Agency","Inner London - East","Male","15","15","[c]","[c]"
"In post","2023","Legal","Medicines and Healthcare Products Regulatory Agency","Inner London - West","Female","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Medicines and Healthcare Products Regulatory Agency","Inner London - West","Male","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Medicines and Healthcare Products Regulatory Agency","Kent","Female","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Medicines and Healthcare Products Regulatory Agency","Kent","Male","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Medicines and Healthcare Products Regulatory Agency","Lancashire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Medicines and Healthcare Products Regulatory Agency","Lancashire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Medicines and Healthcare Products Regulatory Agency","Leicestershire, Rutland and Northamptonshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Medicines and Healthcare Products Regulatory Agency","Leicestershire, Rutland and Northamptonshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Medicines and Healthcare Products Regulatory Agency","Merseyside","Female","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Medicines and Healthcare Products Regulatory Agency","Merseyside","Male","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Medicines and Healthcare Products Regulatory Agency","North Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Medicines and Healthcare Products Regulatory Agency","North Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Medicines and Healthcare Products Regulatory Agency","North Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Medicines and Healthcare Products Regulatory Agency","North Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Medicines and Healthcare Products Regulatory Agency","Northumberland, and Tyne and Wear","Female","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Medicines and Healthcare Products Regulatory Agency","Northumberland, and Tyne and Wear","Male","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Medicines and Healthcare Products Regulatory Agency","Outer London - East and North East","Female","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Medicines and Healthcare Products Regulatory Agency","Outer London - East and North East","Male","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Medicines and Healthcare Products Regulatory Agency","Outer London - South","Female","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Medicines and Healthcare Products Regulatory Agency","Outer London - South","Male","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Medicines and Healthcare Products Regulatory Agency","Outer London - West and North West","Female","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Medicines and Healthcare Products Regulatory Agency","Outer London - West and North West","Male","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Medicines and Healthcare Products Regulatory Agency","Shropshire and Staffordshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Medicines and Healthcare Products Regulatory Agency","Shropshire and Staffordshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Medicines and Healthcare Products Regulatory Agency","Surrey, East and West Sussex","Female","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Medicines and Healthcare Products Regulatory Agency","Surrey, East and West Sussex","Male","5","5","[c]","[c]"
"In post","2023","Legal","Medicines and Healthcare Products Regulatory Agency","Tees Valley and Durham","Female","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Medicines and Healthcare Products Regulatory Agency","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Medicines and Healthcare Products Regulatory Agency","West Central Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Medicines and Healthcare Products Regulatory Agency","West Central Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Medicines and Healthcare Products Regulatory Agency","West Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Medicines and Healthcare Products Regulatory Agency","West Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Met Office","Devon","Female","10","10","[c]","[c]"
"In post","2023","Legal","Met Office","Devon","Male","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Ministry of Defence (excl. agencies)","Essex","Female","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Ministry of Defence (excl. agencies)","Essex","Male","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Ministry of Defence (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Female","5","5","[c]","[c]"
"In post","2023","Legal","Ministry of Defence (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Male","10","10","[c]","[c]"
"In post","2023","Legal","Ministry of Defence (excl. agencies)","Hampshire and Isle of Wight","Female","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Ministry of Defence (excl. agencies)","Hampshire and Isle of Wight","Male","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Ministry of Defence (excl. agencies)","Inner London - West","Female","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Ministry of Defence (excl. agencies)","Inner London - West","Male","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Ministry of Defence (excl. agencies)","Outer London - West and North West","Female","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Ministry of Defence (excl. agencies)","Outer London - West and North West","Male","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Ministry of Defence (excl. agencies)","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Ministry of Defence (excl. agencies)","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Ministry of Justice (excl. agencies)","Greater Manchester","Female","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Ministry of Justice (excl. agencies)","Greater Manchester","Male","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Ministry of Justice (excl. agencies)","Inner London - West","Female","20","15","[c]","[c]"
"In post","2023","Legal","Ministry of Justice (excl. agencies)","Inner London - West","Male","10","10","[c]","[c]"
"In post","2023","Legal","National Crime Agency","Inner London - East","Female","30","30","56270","63040"
"In post","2023","Legal","National Crime Agency","Inner London - East","Male","15","15","[c]","[c]"
"In post","2023","Legal","National Crime Agency","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2023","Legal","National Crime Agency","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Office for Standards in Education, Children's Services and Skills","Inner London - West","Female","15","15","[c]","[c]"
"In post","2023","Legal","Office for Standards in Education, Children's Services and Skills","Inner London - West","Male","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Office for Standards in Education, Children's Services and Skills","West Midlands","Female","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Office for Standards in Education, Children's Services and Skills","West Midlands","Male","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Office of Gas and Electricity Markets","Inner London - East","Female","50","50","62810","60000"
"In post","2023","Legal","Office of Gas and Electricity Markets","Inner London - East","Male","25","25","[c]","[c]"
"In post","2023","Legal","Office of Gas and Electricity Markets","West Central Scotland","Female","15","15","[c]","[c]"
"In post","2023","Legal","Office of Gas and Electricity Markets","West Central Scotland","Male","5","5","[c]","[c]"
"In post","2023","Legal","Office of Qualifications and Examinations Regulation","West Midlands","Female","10","10","[c]","[c]"
"In post","2023","Legal","Office of Qualifications and Examinations Regulation","West Midlands","Male","5","5","[c]","[c]"
"In post","2023","Legal","Office of Rail and Road","Greater Manchester","Female","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Office of Rail and Road","Greater Manchester","Male","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Office of Rail and Road","Inner London - East","Female","10","10","[c]","[c]"
"In post","2023","Legal","Office of Rail and Road","Inner London - East","Male","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Office of Rail and Road","West Central Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Office of Rail and Road","West Central Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Office of Rail and Road","West Midlands","Female","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Office of Rail and Road","West Midlands","Male","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Office of the Public Guardian","Derbyshire and Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Office of the Public Guardian","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Office of the Public Guardian","Greater Manchester","Female","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Office of the Public Guardian","Greater Manchester","Male","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Office of the Public Guardian","West Midlands","Female","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Office of the Public Guardian","West Midlands","Male","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Registers of Scotland","Eastern Scotland","Female","10","10","[c]","[c]"
"In post","2023","Legal","Registers of Scotland","Eastern Scotland","Male","5","5","[c]","[c]"
"In post","2023","Legal","Registers of Scotland","West Central Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Registers of Scotland","West Central Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Scottish Courts and Tribunals Service","Eastern Scotland","Female","15","15","[c]","[c]"
"In post","2023","Legal","Scottish Courts and Tribunals Service","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Scottish Courts and Tribunals Service","Highlands and Islands","Female","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Scottish Courts and Tribunals Service","Highlands and Islands","Male","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Scottish Courts and Tribunals Service","West Central Scotland","Female","10","10","[c]","[c]"
"In post","2023","Legal","Scottish Courts and Tribunals Service","West Central Scotland","Male","5","5","[c]","[c]"
"In post","2023","Legal","Scottish Prison Service","Eastern Scotland","Female","10","10","[c]","[c]"
"In post","2023","Legal","Scottish Prison Service","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Serious Fraud Office","Inner London - West","Female","45","40","60160","54230"
"In post","2023","Legal","Serious Fraud Office","Inner London - West","Male","15","15","[c]","[c]"
"In post","2023","Legal","The Insolvency Service","Berkshire, Buckinghamshire and Oxfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Legal","The Insolvency Service","Berkshire, Buckinghamshire and Oxfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Legal","The Insolvency Service","Derbyshire and Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Legal","The Insolvency Service","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Legal","The Insolvency Service","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"In post","2023","Legal","The Insolvency Service","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"In post","2023","Legal","The Insolvency Service","Greater Manchester","Female","5","5","[c]","[c]"
"In post","2023","Legal","The Insolvency Service","Greater Manchester","Male","5","5","[c]","[c]"
"In post","2023","Legal","The Insolvency Service","Inner London - East","Female","20","20","[c]","[c]"
"In post","2023","Legal","The Insolvency Service","Inner London - East","Male","10","10","[c]","[c]"
"In post","2023","Legal","The Insolvency Service","Northumberland, and Tyne and Wear","Female","[c]","[c]","[c]","[c]"
"In post","2023","Legal","The Insolvency Service","Northumberland, and Tyne and Wear","Male","[c]","[c]","[c]","[c]"
"In post","2023","Legal","The Insolvency Service","South Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Legal","The Insolvency Service","South Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Legal","The Insolvency Service","Tees Valley and Durham","Female","[c]","[c]","[c]","[c]"
"In post","2023","Legal","The Insolvency Service","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"In post","2023","Legal","The Insolvency Service","West Midlands","Female","5","5","[c]","[c]"
"In post","2023","Legal","The Insolvency Service","West Midlands","Male","[c]","[c]","[c]","[c]"
"In post","2023","Legal","The Insolvency Service","West Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Legal","The Insolvency Service","West Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Legal","The National Archives","Outer London - West and North West","Female","[c]","[c]","[c]","[c]"
"In post","2023","Legal","The National Archives","Outer London - West and North West","Male","[c]","[c]","[c]","[c]"
"In post","2023","Legal","UK Debt Management Office","Inner London - West","Female","[c]","[c]","[c]","[c]"
"In post","2023","Legal","UK Debt Management Office","Inner London - West","Male","[c]","[c]","[c]","[c]"
"In post","2023","Legal","UK Export Finance","Inner London - West","Female","30","30","62330","73220"
"In post","2023","Legal","UK Export Finance","Inner London - West","Male","10","10","[c]","[c]"
"In post","2023","Legal","UK Health Security Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"In post","2023","Legal","UK Health Security Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"In post","2023","Legal","UK Health Security Agency","Herefordshire, Worcestershire and Warwickshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Legal","UK Health Security Agency","Herefordshire, Worcestershire and Warwickshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Legal","UK Health Security Agency","Inner London - West","Female","[c]","[c]","[c]","[c]"
"In post","2023","Legal","UK Health Security Agency","Inner London - West","Male","[c]","[c]","[c]","[c]"
"In post","2023","Legal","UK Health Security Agency","Merseyside","Female","[c]","[c]","[c]","[c]"
"In post","2023","Legal","UK Health Security Agency","Merseyside","Male","[c]","[c]","[c]","[c]"
"In post","2023","Legal","UK Health Security Agency","Outer London - West and North West","Female","[c]","[c]","[c]","[c]"
"In post","2023","Legal","UK Health Security Agency","Outer London - West and North West","Male","[c]","[c]","[c]","[c]"
"In post","2023","Legal","UK Health Security Agency","Tees Valley and Durham","Female","[c]","[c]","[c]","[c]"
"In post","2023","Legal","UK Health Security Agency","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"In post","2023","Legal","UK Supreme Court","Inner London - West","Female","20","20","[c]","[c]"
"In post","2023","Legal","UK Supreme Court","Inner London - West","Male","15","15","[c]","[c]"
"In post","2023","Legal","Water Services Regulation Authority","East Anglia","Female","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Water Services Regulation Authority","East Anglia","Male","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Water Services Regulation Authority","Inner London - East","Female","5","5","[c]","[c]"
"In post","2023","Legal","Water Services Regulation Authority","Inner London - East","Male","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Water Services Regulation Authority","West Midlands","Female","5","5","[c]","[c]"
"In post","2023","Legal","Water Services Regulation Authority","West Midlands","Male","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Welsh Revenue Authority","East Wales","Female","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Welsh Revenue Authority","East Wales","Male","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Welsh Revenue Authority","Outer London - West and North West","Female","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Welsh Revenue Authority","Outer London - West and North West","Male","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Welsh Revenue Authority","West Wales and The Valleys","Female","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Welsh Revenue Authority","West Wales and The Valleys","Male","[c]","[c]","[c]","[c]"
"In post","2023","No function","Active Travel England","Inner London - West","Female","[c]","[c]","[c]","[c]"
"In post","2023","No function","Active Travel England","Inner London - West","Male","[c]","[c]","[c]","[c]"
"In post","2023","No function","Active Travel England","North Yorkshire","Female","10","10","[c]","[c]"
"In post","2023","No function","Active Travel England","North Yorkshire","Male","15","15","[c]","[c]"
"In post","2023","No function","Active Travel England","West Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","No function","Active Travel England","West Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","No function","Advisory, Conciliation and Arbitration Service","Berkshire, Buckinghamshire and Oxfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","No function","Advisory, Conciliation and Arbitration Service","Berkshire, Buckinghamshire and Oxfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","No function","Advisory, Conciliation and Arbitration Service","Derbyshire and Nottinghamshire","Female","60","55","29690","32110"
"In post","2023","No function","Advisory, Conciliation and Arbitration Service","Derbyshire and Nottinghamshire","Male","35","30","29590","25320"
"In post","2023","No function","Advisory, Conciliation and Arbitration Service","Devon","Female","[c]","[c]","[c]","[c]"
"In post","2023","No function","Advisory, Conciliation and Arbitration Service","Devon","Male","[c]","[c]","[c]","[c]"
"In post","2023","No function","Advisory, Conciliation and Arbitration Service","Dorset and Somerset","Female","[c]","[c]","[c]","[c]"
"In post","2023","No function","Advisory, Conciliation and Arbitration Service","Dorset and Somerset","Male","[c]","[c]","[c]","[c]"
"In post","2023","No function","Advisory, Conciliation and Arbitration Service","East Anglia","Female","20","15","[c]","[c]"
"In post","2023","No function","Advisory, Conciliation and Arbitration Service","East Anglia","Male","10","10","[c]","[c]"
"In post","2023","No function","Advisory, Conciliation and Arbitration Service","East Wales","Female","50","45","30200","32110"
"In post","2023","No function","Advisory, Conciliation and Arbitration Service","East Wales","Male","20","20","[c]","[c]"
"In post","2023","No function","Advisory, Conciliation and Arbitration Service","Essex","Female","[c]","[c]","[c]","[c]"
"In post","2023","No function","Advisory, Conciliation and Arbitration Service","Essex","Male","[c]","[c]","[c]","[c]"
"In post","2023","No function","Advisory, Conciliation and Arbitration Service","Gloucestershire, Wiltshire and Bath/Bristol area","Female","15","15","[c]","[c]"
"In post","2023","No function","Advisory, Conciliation and Arbitration Service","Gloucestershire, Wiltshire and Bath/Bristol area","Male","15","15","[c]","[c]"
"In post","2023","No function","Advisory, Conciliation and Arbitration Service","Greater Manchester","Female","75","65","30330","32110"
"In post","2023","No function","Advisory, Conciliation and Arbitration Service","Greater Manchester","Male","55","50","31890","32110"
"In post","2023","No function","Advisory, Conciliation and Arbitration Service","Hampshire and Isle of Wight","Female","10","10","[c]","[c]"
"In post","2023","No function","Advisory, Conciliation and Arbitration Service","Hampshire and Isle of Wight","Male","10","10","[c]","[c]"
"In post","2023","No function","Advisory, Conciliation and Arbitration Service","Herefordshire, Worcestershire and Warwickshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","No function","Advisory, Conciliation and Arbitration Service","Herefordshire, Worcestershire and Warwickshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","No function","Advisory, Conciliation and Arbitration Service","Inner London - West","Female","50","50","39660","39360"
"In post","2023","No function","Advisory, Conciliation and Arbitration Service","Inner London - West","Male","30","30","[c]","[c]"
"In post","2023","No function","Advisory, Conciliation and Arbitration Service","Kent","Female","[c]","[c]","[c]","[c]"
"In post","2023","No function","Advisory, Conciliation and Arbitration Service","Kent","Male","[c]","[c]","[c]","[c]"
"In post","2023","No function","Advisory, Conciliation and Arbitration Service","Lancashire","Female","[c]","[c]","[c]","[c]"
"In post","2023","No function","Advisory, Conciliation and Arbitration Service","Lancashire","Male","[c]","[c]","[c]","[c]"
"In post","2023","No function","Advisory, Conciliation and Arbitration Service","Leicestershire, Rutland and Northamptonshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","No function","Advisory, Conciliation and Arbitration Service","Leicestershire, Rutland and Northamptonshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","No function","Advisory, Conciliation and Arbitration Service","Merseyside","Female","[c]","[c]","[c]","[c]"
"In post","2023","No function","Advisory, Conciliation and Arbitration Service","Merseyside","Male","[c]","[c]","[c]","[c]"
"In post","2023","No function","Advisory, Conciliation and Arbitration Service","Northumberland, and Tyne and Wear","Female","70","65","28860","26900"
"In post","2023","No function","Advisory, Conciliation and Arbitration Service","Northumberland, and Tyne and Wear","Male","45","40","31820","32110"
"In post","2023","No function","Advisory, Conciliation and Arbitration Service","Tees Valley and Durham","Female","[c]","[c]","[c]","[c]"
"In post","2023","No function","Advisory, Conciliation and Arbitration Service","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"In post","2023","No function","Advisory, Conciliation and Arbitration Service","West Central Scotland","Female","40","35","30130","32110"
"In post","2023","No function","Advisory, Conciliation and Arbitration Service","West Central Scotland","Male","40","35","33080","32110"
"In post","2023","No function","Advisory, Conciliation and Arbitration Service","West Midlands","Female","40","35","31850","32110"
"In post","2023","No function","Advisory, Conciliation and Arbitration Service","West Midlands","Male","20","20","[c]","[c]"
"In post","2023","No function","Advisory, Conciliation and Arbitration Service","West Wales and The Valleys","Female","[c]","[c]","[c]","[c]"
"In post","2023","No function","Advisory, Conciliation and Arbitration Service","West Wales and The Valleys","Male","[c]","[c]","[c]","[c]"
"In post","2023","No function","Advisory, Conciliation and Arbitration Service","West Yorkshire","Female","25","20","[c]","[c]"
"In post","2023","No function","Advisory, Conciliation and Arbitration Service","West Yorkshire","Male","30","25","[c]","[c]"
"In post","2023","No function","Animal and Plant Health Agency","Bedfordshire and Hertfordshire","Female","5","5","[c]","[c]"
"In post","2023","No function","Animal and Plant Health Agency","Bedfordshire and Hertfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","No function","Animal and Plant Health Agency","Berkshire, Buckinghamshire and Oxfordshire","Female","10","10","[c]","[c]"
"In post","2023","No function","Animal and Plant Health Agency","Berkshire, Buckinghamshire and Oxfordshire","Male","5","5","[c]","[c]"
"In post","2023","No function","Animal and Plant Health Agency","Cheshire","Female","15","15","[c]","[c]"
"In post","2023","No function","Animal and Plant Health Agency","Cheshire","Male","10","10","[c]","[c]"
"In post","2023","No function","Animal and Plant Health Agency","Cornwall and Isles of Scilly","Female","35","30","30920","28590"
"In post","2023","No function","Animal and Plant Health Agency","Cornwall and Isles of Scilly","Male","25","25","[c]","[c]"
"In post","2023","No function","Animal and Plant Health Agency","Cumbria","Female","115","105","26060","22150"
"In post","2023","No function","Animal and Plant Health Agency","Cumbria","Male","70","70","25840","22150"
"In post","2023","No function","Animal and Plant Health Agency","Derbyshire and Nottinghamshire","Female","10","10","[c]","[c]"
"In post","2023","No function","Animal and Plant Health Agency","Derbyshire and Nottinghamshire","Male","10","10","[c]","[c]"
"In post","2023","No function","Animal and Plant Health Agency","Devon","Female","135","125","28260","25920"
"In post","2023","No function","Animal and Plant Health Agency","Devon","Male","80","75","27790","22150"
"In post","2023","No function","Animal and Plant Health Agency","Dorset and Somerset","Female","25","20","[c]","[c]"
"In post","2023","No function","Animal and Plant Health Agency","Dorset and Somerset","Male","10","10","[c]","[c]"
"In post","2023","No function","Animal and Plant Health Agency","East Anglia","Female","55","50","32870","30320"
"In post","2023","No function","Animal and Plant Health Agency","East Anglia","Male","40","40","33370","32490"
"In post","2023","No function","Animal and Plant Health Agency","East Wales","Female","70","65","28520","25920"
"In post","2023","No function","Animal and Plant Health Agency","East Wales","Male","40","40","32690","30320"
"In post","2023","No function","Animal and Plant Health Agency","East Yorkshire and Northern Lincolnshire","Female","15","15","[c]","[c]"
"In post","2023","No function","Animal and Plant Health Agency","East Yorkshire and Northern Lincolnshire","Male","15","10","[c]","[c]"
"In post","2023","No function","Animal and Plant Health Agency","Eastern Scotland","Female","30","30","30210","25990"
"In post","2023","No function","Animal and Plant Health Agency","Eastern Scotland","Male","20","20","[c]","[c]"
"In post","2023","No function","Animal and Plant Health Agency","Essex","Female","20","20","[c]","[c]"
"In post","2023","No function","Animal and Plant Health Agency","Essex","Male","15","15","[c]","[c]"
"In post","2023","No function","Animal and Plant Health Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Female","90","85","29280","25920"
"In post","2023","No function","Animal and Plant Health Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Male","75","70","28000","25920"
"In post","2023","No function","Animal and Plant Health Agency","Greater Manchester","Female","15","15","[c]","[c]"
"In post","2023","No function","Animal and Plant Health Agency","Greater Manchester","Male","5","5","[c]","[c]"
"In post","2023","No function","Animal and Plant Health Agency","Hampshire and Isle of Wight","Female","15","15","[c]","[c]"
"In post","2023","No function","Animal and Plant Health Agency","Hampshire and Isle of Wight","Male","20","20","[c]","[c]"
"In post","2023","No function","Animal and Plant Health Agency","Herefordshire, Worcestershire and Warwickshire","Female","80","70","28460","25920"
"In post","2023","No function","Animal and Plant Health Agency","Herefordshire, Worcestershire and Warwickshire","Male","40","35","32630","28100"
"In post","2023","No function","Animal and Plant Health Agency","Highlands and Islands","Female","15","15","[c]","[c]"
"In post","2023","No function","Animal and Plant Health Agency","Highlands and Islands","Male","5","5","[c]","[c]"
"In post","2023","No function","Animal and Plant Health Agency","Inner London - East","Female","[c]","[c]","[c]","[c]"
"In post","2023","No function","Animal and Plant Health Agency","Inner London - East","Male","[c]","[c]","[c]","[c]"
"In post","2023","No function","Animal and Plant Health Agency","Inner London - West","Female","15","10","[c]","[c]"
