"Status","Year","Disability","Region_ITL2","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Undeclared","Tees Valley and Durham","Darlington","Outside London","105","100","38540","32830"
"In post","2023","Undeclared","Tees Valley and Durham","Durham","Outside London","440","380","31510","32920"
"In post","2023","Undeclared","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","Outside London","115","105","32430","32920"
"In post","2023","Undeclared","Tees Valley and Durham","South Teesside","Outside London","80","70","26420","26650"
"In post","2023","Undeclared","Unknown","Unknown","Unknown","50","50","34730","31200"
"In post","2023","Undeclared","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","90","85","36740","33990"
"In post","2023","Undeclared","West Central Scotland","Glasgow City","Outside London","575","535","32570","28120"
"In post","2023","Undeclared","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","30","30","37340","29040"
"In post","2023","Undeclared","West Central Scotland","North Lanarkshire","Outside London","45","45","28030","28120"
"In post","2023","Undeclared","West Midlands","Birmingham","Outside London","720","680","35100","29050"
"In post","2023","Undeclared","West Midlands","Coventry","Outside London","80","75","35160","30710"
"In post","2023","Undeclared","West Midlands","Dudley","Outside London","55","50","27610","28120"
"In post","2023","Undeclared","West Midlands","Sandwell","Outside London","20","20","[c]","[c]"
"In post","2023","Undeclared","West Midlands","Solihull","Outside London","45","40","32270","28120"
"In post","2023","Undeclared","West Midlands","Walsall","Outside London","20","15","[c]","[c]"
"In post","2023","Undeclared","West Midlands","Wolverhampton","Outside London","65","60","28620","28120"
"In post","2023","Undeclared","West Wales and The Valleys","Bridgend and Neath Port Talbot","Outside London","20","20","[c]","[c]"
"In post","2023","Undeclared","West Wales and The Valleys","Central Valleys","Outside London","140","130","31730","28120"
"In post","2023","Undeclared","West Wales and The Valleys","Conwy and Denbighshire","Outside London","25","20","[c]","[c]"
"In post","2023","Undeclared","West Wales and The Valleys","Gwent Valleys","Outside London","30","25","[c]","[c]"
"In post","2023","Undeclared","West Wales and The Valleys","Gwynedd","Outside London","40","40","28150","28120"
"In post","2023","Undeclared","West Wales and The Valleys","Isle of Anglesey","Outside London","15","15","[c]","[c]"
"In post","2023","Undeclared","West Wales and The Valleys","South West Wales","Outside London","80","75","32340","28120"
"In post","2023","Undeclared","West Wales and The Valleys","Swansea","Outside London","595","525","29760","26780"
"In post","2023","Undeclared","West Yorkshire","Bradford","Outside London","130","110","26060","22520"
"In post","2023","Undeclared","West Yorkshire","Calderdale and Kirklees","Outside London","45","40","31870","28120"
"In post","2023","Undeclared","West Yorkshire","Leeds","Outside London","725","685","37540","34190"
"In post","2023","Undeclared","West Yorkshire","Wakefield","Outside London","170","155","33670","32920"
"In post","2023","Unknown","Bedfordshire and Hertfordshire","Bedford","Outside London","145","135","31190","30740"
"In post","2023","Unknown","Bedfordshire and Hertfordshire","Central Bedfordshire","Outside London","75","70","32360","27400"
"In post","2023","Unknown","Bedfordshire and Hertfordshire","Hertfordshire CC","Outside London","530","515","39160","35870"
"In post","2023","Unknown","Bedfordshire and Hertfordshire","Luton","Outside London","90","85","27510","25880"
"In post","2023","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","Outside London","680","655","35850","33830"
"In post","2023","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","Outside London","225","215","33890","30580"
"In post","2023","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","Outside London","330","320","30300","27650"
"In post","2023","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","Outside London","365","340","34720","32330"
"In post","2023","Unknown","Cheshire","Cheshire East","Outside London","185","170","29550","28120"
"In post","2023","Unknown","Cheshire","Cheshire West and Chester","Outside London","45","40","35940","28120"
"In post","2023","Unknown","Cheshire","Warrington","Outside London","1000","980","37300","36040"
"In post","2023","Unknown","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","Outside London","210","190","29450","23990"
"In post","2023","Unknown","Cumbria","East Cumbria","Outside London","145","135","31050","26840"
"In post","2023","Unknown","Cumbria","West Cumbria","Outside London","265","245","28130","24110"
"In post","2023","Unknown","Derbyshire and Nottinghamshire","Derby","Outside London","110","105","29460","28120"
"In post","2023","Unknown","Derbyshire and Nottinghamshire","East Derbyshire","Outside London","15","15","[c]","[c]"
"In post","2023","Unknown","Derbyshire and Nottinghamshire","North Nottinghamshire","Outside London","165","160","29090","28880"
"In post","2023","Unknown","Derbyshire and Nottinghamshire","Nottingham","Outside London","2030","1935","31240","28080"
"In post","2023","Unknown","Derbyshire and Nottinghamshire","South Nottinghamshire","Outside London","160","150","33860","28880"
"In post","2023","Unknown","Derbyshire and Nottinghamshire","South and West Derbyshire","Outside London","65","60","34940","30430"
"In post","2023","Unknown","Devon","Devon CC","Outside London","525","495","30030","27500"
"In post","2023","Unknown","Devon","Plymouth","Outside London","745","715","31180","27480"
"In post","2023","Unknown","Devon","Torbay","Outside London","20","20","[c]","[c]"
"In post","2023","Unknown","Dorset and Somerset","Bournemouth, Christchurch and Poole","Outside London","80","75","27690","25300"
"In post","2023","Unknown","Dorset and Somerset","Dorset","Outside London","330","315","31340","28120"
"In post","2023","Unknown","Dorset and Somerset","Somerset CC","Outside London","435","410","34060","29880"
"In post","2023","Unknown","East Anglia","Breckland and South Norfolk","Outside London","45","45","30320","30410"
"In post","2023","Unknown","East Anglia","Cambridgeshire CC","Outside London","545","530","34880","30650"
"In post","2023","Unknown","East Anglia","North and West Norfolk","Outside London","95","90","27320","25010"
"In post","2023","Unknown","East Anglia","Norwich and East Norfolk","Outside London","220","210","33080","30410"
"In post","2023","Unknown","East Anglia","Peterborough","Outside London","295","270","26790","23390"
"In post","2023","Unknown","East Anglia","Suffolk CC","Outside London","640","595","30640","27890"
"In post","2023","Unknown","East Wales","Cardiff and Vale of Glamorgan","Outside London","2320","2180","31530","28130"
"In post","2023","Unknown","East Wales","Flintshire and Wrexham","Outside London","175","165","30570","28880"
"In post","2023","Unknown","East Wales","Monmouthshire and Newport","Outside London","1735","1665","35550","31560"
"In post","2023","Unknown","East Wales","Powys","Outside London","70","65","29750","27110"
"In post","2023","Unknown","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","Outside London","230","220","29590","28300"
"In post","2023","Unknown","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","Outside London","235","230","27890","25880"
"In post","2023","Unknown","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","Outside London","95","90","25980","25880"
"In post","2023","Unknown","Eastern Scotland","Angus and Dundee City","Outside London","845","800","28940","28120"
"In post","2023","Unknown","Eastern Scotland","City of Edinburgh","Outside London","5035","4815","40060","35420"
"In post","2023","Unknown","Eastern Scotland","Clackmannanshire and Fife","Outside London","500","465","33370","31970"
"In post","2023","Unknown","Eastern Scotland","East Lothian and Midlothian","Outside London","15","15","[c]","[c]"
"In post","2023","Unknown","Eastern Scotland","Falkirk","Outside London","565","520","33690","34070"
"In post","2023","Unknown","Eastern Scotland","Perth and Kinross, and Stirling","Outside London","765","720","33950","31970"
"In post","2023","Unknown","Eastern Scotland","West Lothian","Outside London","90","85","40670","32100"
"In post","2023","Unknown","Essex","Essex Haven Gateway","Outside London","140","135","30730","25880"
"In post","2023","Unknown","Essex","Essex Thames Gateway","Outside London","50","50","26950","25610"
"In post","2023","Unknown","Essex","Heart of Essex","Outside London","205","195","31630","28880"
"In post","2023","Unknown","Essex","Southend-on-Sea","Outside London","60","50","31820","29890"
"In post","2023","Unknown","Essex","Thurrock","Outside London","100","100","24640","22400"
"In post","2023","Unknown","Essex","West Essex","Outside London","120","110","27990","25880"
"In post","2023","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","2285","2205","37030","33990"
"In post","2023","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Outside London","1040","985","37400","33700"
"In post","2023","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","Outside London","260","250","32340","28080"
"In post","2023","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","Outside London","70","65","37790","31350"
"In post","2023","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Outside London","1825","1765","36960","33470"
"In post","2023","Unknown","Greater Manchester","Greater Manchester North East","Outside London","110","105","29380","27790"
"In post","2023","Unknown","Greater Manchester","Greater Manchester North West","Outside London","165","155","28230","28120"
"In post","2023","Unknown","Greater Manchester","Greater Manchester South East","Outside London","55","55","32650","29050"
"In post","2023","Unknown","Greater Manchester","Greater Manchester South West","Outside London","2730","2625","32430","28130"
"In post","2023","Unknown","Greater Manchester","Manchester","Outside London","1310","1275","34590","30330"
"In post","2023","Unknown","Hampshire and Isle of Wight","Central Hampshire","Outside London","985","960","37370","33990"
"In post","2023","Unknown","Hampshire and Isle of Wight","Isle of Wight","Outside London","50","50","27980","25340"
"In post","2023","Unknown","Hampshire and Isle of Wight","North Hampshire","Outside London","165","155","38010","29190"
"In post","2023","Unknown","Hampshire and Isle of Wight","Portsmouth","Outside London","915","865","31070","27140"
"In post","2023","Unknown","Hampshire and Isle of Wight","South Hampshire","Outside London","1255","1080","30990","26960"
"In post","2023","Unknown","Hampshire and Isle of Wight","Southampton","Outside London","170","160","33440","27190"
"In post","2023","Unknown","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","Outside London","125","120","27970","22220"
"In post","2023","Unknown","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","Outside London","135","125","30260","25880"
"In post","2023","Unknown","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","Outside London","235","225","28810","28880"
"In post","2023","Unknown","Highlands and Islands","Caithness and Sutherland, and Ross and Cromarty","Outside London","35","35","33650","31940"
"In post","2023","Unknown","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","295","275","31330","28490"
"In post","2023","Unknown","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","50","45","31890","31180"
"In post","2023","Unknown","Highlands and Islands","Na h-Eileanan Siar","Outside London","20","20","[c]","[c]"
"In post","2023","Unknown","Highlands and Islands","Orkney Islands","Outside London","15","15","[c]","[c]"
"In post","2023","Unknown","Highlands and Islands","Shetland Islands","Outside London","15","15","[c]","[c]"
"In post","2023","Unknown","Inner London - East","Hackney and Newham","London","1825","1745","40530","39450"
"In post","2023","Unknown","Inner London - East","Haringey and Islington","London","210","200","33940","33800"
"In post","2023","Unknown","Inner London - East","Lambeth","London","1120","1095","45000","42240"
"In post","2023","Unknown","Inner London - East","Lewisham and Southwark","London","205","190","34840","34390"
"In post","2023","Unknown","Inner London - East","Tower Hamlets","London","1190","1160","47960","41570"
"In post","2023","Unknown","Inner London - West","Camden and City of London","London","340","330","46430","36350"
"In post","2023","Unknown","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","London","125","120","34910","33800"
"In post","2023","Unknown","Inner London - West","Wandsworth","London","180","175","33950","33800"
"In post","2023","Unknown","Inner London - West","Westminster","London","13675","13435","48140","43320"
"In post","2023","Unknown","Kent","East Kent","Outside London","1185","1145","27150","25750"
"In post","2023","Unknown","Kent","Kent Thames Gateway","Outside London","190","185","30440","30880"
"In post","2023","Unknown","Kent","Medway","Outside London","205","200","35640","32170"
"In post","2023","Unknown","Kent","Mid Kent","Outside London","105","100","34320","29050"
"In post","2023","Unknown","Kent","West Kent","Outside London","25","25","[c]","[c]"
"In post","2023","Unknown","Lancashire","Blackburn with Darwen","Outside London","40","40","26320","26040"
"In post","2023","Unknown","Lancashire","Blackpool","Outside London","225","220","32820","28120"
"In post","2023","Unknown","Lancashire","Chorley and West Lancashire","Outside London","235","230","32270","30440"
"In post","2023","Unknown","Lancashire","East Lancashire","Outside London","45","40","31570","27760"
"In post","2023","Unknown","Lancashire","Lancaster and Wyre","Outside London","265","250","27550","27080"
"In post","2023","Unknown","Lancashire","Mid Lancashire","Outside London","775","715","28870","23390"
"In post","2023","Unknown","Leicestershire, Rutland and Northamptonshire","Leicester","Outside London","230","215","28080","25300"
"In post","2023","Unknown","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Outside London","340","325","29450","25880"
"In post","2023","Unknown","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","Outside London","60","60","26470","26840"
"In post","2023","Unknown","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","Outside London","165","150","28210","26840"
"In post","2023","Unknown","Lincolnshire","Lincolnshire CC","Outside London","335","325","29410","27080"
"In post","2023","Unknown","Merseyside","East Merseyside","Outside London","110","105","31770","27330"
"In post","2023","Unknown","Merseyside","Liverpool","Outside London","3860","3650","28060","25750"
"In post","2023","Unknown","Merseyside","Sefton","Outside London","1030","995","27320","25750"
"In post","2023","Unknown","Merseyside","Wirral","Outside London","240","230","28730","26290"
"In post","2023","Unknown","North Eastern Scotland","Aberdeen City and Aberdeenshire","Outside London","640","600","35150","32590"
"In post","2023","Unknown","North Yorkshire","North Yorkshire CC","Outside London","345","335","31780","27500"
"In post","2023","Unknown","North Yorkshire","York","Outside London","385","365","34240","29050"
"In post","2023","Unknown","Northern Ireland","Antrim and Newtownabbey","Outside London","60","55","27650","24180"
"In post","2023","Unknown","Northern Ireland","Ards and North Down","Outside London","55","50","25810","22500"
"In post","2023","Unknown","Northern Ireland","Armagh City, Banbridge and Craigavon","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Northern Ireland","Belfast","Outside London","990","935","30120","27650"
"In post","2023","Unknown","Northern Ireland","Causeway Coast and Glens","Outside London","20","20","[c]","[c]"
"In post","2023","Unknown","Northern Ireland","Derry City and Strabane","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Northern Ireland","Fermanagh and Omagh","Outside London","5","5","[c]","[c]"
"In post","2023","Unknown","Northern Ireland","Lisburn and Castlereagh","Outside London","185","180","28860","25750"
"In post","2023","Unknown","Northern Ireland","Mid Ulster","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Northern Ireland","Mid and East Antrim","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Northern Ireland","Newry, Mourne and Down","Outside London","25","25","[c]","[c]"
"In post","2023","Unknown","Northumberland, and Tyne and Wear","Northumberland","Outside London","50","45","35990","28120"
"In post","2023","Unknown","Northumberland, and Tyne and Wear","Sunderland","Outside London","695","605","27040","22520"
"In post","2023","Unknown","Northumberland, and Tyne and Wear","Tyneside","Outside London","3570","3295","30970","27890"
"In post","2023","Unknown","Outer London - East and North East","Barking & Dagenham and Havering","London","35","35","33090","32520"
"In post","2023","Unknown","Outer London - East and North East","Bexley and Greenwich","London","275","270","32270","32110"
"In post","2023","Unknown","Outer London - East and North East","Enfield","London","35","30","30430","31490"
"In post","2023","Unknown","Outer London - East and North East","Redbridge and Waltham Forest","London","110","100","31900","31960"
"In post","2023","Unknown","Outer London - South","Bromley","London","55","50","36690","33050"
"In post","2023","Unknown","Outer London - South","Croydon","London","2575","2510","37830","32540"
"In post","2023","Unknown","Outer London - South","Merton, Kingston upon Thames and Sutton","London","135","130","38750","39630"
"In post","2023","Unknown","Outer London - West and North West","Barnet","London","200","190","35700","32520"
"In post","2023","Unknown","Outer London - West and North West","Brent","London","70","70","33170","30590"
"In post","2023","Unknown","Outer London - West and North West","Ealing","London","45","45","34480","32520"
"In post","2023","Unknown","Outer London - West and North West","Harrow and Hillingdon","London","755","730","31170","29750"
"In post","2023","Unknown","Outer London - West and North West","Hounslow and Richmond upon Thames","London","645","630","33060","30080"
"In post","2023","Unknown","Overseas","Overseas","Overseas","1235","1230","56510","55830"
"In post","2023","Unknown","Shropshire and Staffordshire","Shropshire","Outside London","165","155","32450","30080"
"In post","2023","Unknown","Shropshire and Staffordshire","Staffordshire CC","Outside London","615","595","32580","28960"
"In post","2023","Unknown","Shropshire and Staffordshire","Stoke-on-Trent","Outside London","180","175","28610","25750"
"In post","2023","Unknown","Shropshire and Staffordshire","Telford and Wrekin","Outside London","465","440","36640","34400"
"In post","2023","Unknown","South Yorkshire","Barnsley, Doncaster and Rotherham","Outside London","250","240","27940","27650"
"In post","2023","Unknown","South Yorkshire","Sheffield","Outside London","1890","1830","31310","25880"
"In post","2023","Unknown","Southern Scotland","Dumfries and Galloway","Outside London","190","175","32120","31290"
"In post","2023","Unknown","Southern Scotland","East Ayrshire and North Ayrshire mainland","Outside London","160","155","29650","28600"
"In post","2023","Unknown","Southern Scotland","Scottish Borders","Outside London","255","240","30320","27740"
"In post","2023","Unknown","Southern Scotland","South Ayrshire","Outside London","55","50","31920","29450"
"In post","2023","Unknown","Southern Scotland","South Lanarkshire","Outside London","1630","1510","33680","28130"
"In post","2023","Unknown","Surrey, East and West Sussex","Brighton and Hove","Outside London","90","85","33800","28200"
"In post","2023","Unknown","Surrey, East and West Sussex","East Surrey","Outside London","120","120","34750","34110"
"In post","2023","Unknown","Surrey, East and West Sussex","East Sussex CC","Outside London","160","150","30410","28120"
"In post","2023","Unknown","Surrey, East and West Sussex","West Surrey","Outside London","230","210","35350","30880"
"In post","2023","Unknown","Surrey, East and West Sussex","West Sussex (North East)","Outside London","310","290","31820","26880"
"In post","2023","Unknown","Surrey, East and West Sussex","West Sussex (South West)","Outside London","210","190","33080","29730"
"In post","2023","Unknown","Tees Valley and Durham","Darlington","Outside London","355","345","36210","31440"
"In post","2023","Unknown","Tees Valley and Durham","Durham","Outside London","1060","1000","26690","23390"
"In post","2023","Unknown","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","Outside London","85","75","29580","28880"
"In post","2023","Unknown","Tees Valley and Durham","South Teesside","Outside London","105","105","27370","25880"
"In post","2023","Unknown","Unknown","Unknown","Unknown","1955","1935","41280","39260"
"In post","2023","Unknown","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","860","840","32440","30450"
"In post","2023","Unknown","West Central Scotland","Glasgow City","Outside London","4715","4475","33910","29100"
"In post","2023","Unknown","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","345","320","33650","31970"
"In post","2023","Unknown","West Central Scotland","North Lanarkshire","Outside London","465","435","33240","34070"
"In post","2023","Unknown","West Midlands","Birmingham","Outside London","2925","2780","32030","28130"
"In post","2023","Unknown","West Midlands","Coventry","Outside London","425","415","35360","30330"
"In post","2023","Unknown","West Midlands","Dudley","Outside London","70","65","25180","21690"
"In post","2023","Unknown","West Midlands","Sandwell","Outside London","55","45","26190","25880"
"In post","2023","Unknown","West Midlands","Solihull","Outside London","375","360","28470","25880"
"In post","2023","Unknown","West Midlands","Walsall","Outside London","20","20","[c]","[c]"
"In post","2023","Unknown","West Midlands","Wolverhampton","Outside London","80","75","29700","28120"
"In post","2023","Unknown","West Wales and The Valleys","Bridgend and Neath Port Talbot","Outside London","85","85","35500","35290"
"In post","2023","Unknown","West Wales and The Valleys","Central Valleys","Outside London","210","200","34200","28120"
"In post","2023","Unknown","West Wales and The Valleys","Conwy and Denbighshire","Outside London","60","50","33040","29050"
"In post","2023","Unknown","West Wales and The Valleys","Gwent Valleys","Outside London","45","40","27770","26900"
"In post","2023","Unknown","West Wales and The Valleys","Gwynedd","Outside London","50","45","26760","25300"
"In post","2023","Unknown","West Wales and The Valleys","Isle of Anglesey","Outside London","55","50","26450","25210"
"In post","2023","Unknown","West Wales and The Valleys","South West Wales","Outside London","150","145","30130","25880"
"In post","2023","Unknown","West Wales and The Valleys","Swansea","Outside London","1230","1140","28120","23390"
"In post","2023","Unknown","West Yorkshire","Bradford","Outside London","515","470","25760","22520"
"In post","2023","Unknown","West Yorkshire","Calderdale and Kirklees","Outside London","70","65","31500","28120"
"In post","2023","Unknown","West Yorkshire","Leeds","Outside London","3035","2930","33390","28880"
"In post","2023","Unknown","West Yorkshire","Wakefield","Outside London","300","290","32840","29890"
"Leaver CS","2023","Declared disabled","Bedfordshire and Hertfordshire","Bedford","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Bedfordshire and Hertfordshire","Central Bedfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Bedfordshire and Hertfordshire","Hertfordshire CC","Outside London","40","[c]","31670","29290"
"Leaver CS","2023","Declared disabled","Bedfordshire and Hertfordshire","Luton","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","Outside London","35","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","Outside London","35","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","Outside London","40","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Cheshire","Cheshire East","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Cheshire","Cheshire West and Chester","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Cheshire","Warrington","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Cumbria","East Cumbria","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Cumbria","West Cumbria","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Derbyshire and Nottinghamshire","Derby","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Derbyshire and Nottinghamshire","East Derbyshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Derbyshire and Nottinghamshire","North Nottinghamshire","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Derbyshire and Nottinghamshire","Nottingham","Outside London","75","[c]","28900","27570"
"Leaver CS","2023","Declared disabled","Derbyshire and Nottinghamshire","South Nottinghamshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Derbyshire and Nottinghamshire","South and West Derbyshire","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Devon","Devon CC","Outside London","70","[c]","27110","22150"
"Leaver CS","2023","Declared disabled","Devon","Plymouth","Outside London","35","[c]","30090","25140"
"Leaver CS","2023","Declared disabled","Devon","Torbay","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Dorset and Somerset","Bournemouth, Christchurch and Poole","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Dorset and Somerset","Dorset","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Dorset and Somerset","Somerset CC","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","East Anglia","Breckland and South Norfolk","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","East Anglia","Cambridgeshire CC","Outside London","45","[c]","34340","28120"
"Leaver CS","2023","Declared disabled","East Anglia","North and West Norfolk","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","East Anglia","Norwich and East Norfolk","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","East Anglia","Peterborough","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","East Anglia","Suffolk CC","Outside London","50","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","East Wales","Cardiff and Vale of Glamorgan","Outside London","85","[c]","31710","24630"
"Leaver CS","2023","Declared disabled","East Wales","Flintshire and Wrexham","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","East Wales","Monmouthshire and Newport","Outside London","65","[c]","31680","28120"
"Leaver CS","2023","Declared disabled","East Wales","Powys","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Eastern Scotland","Angus and Dundee City","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Eastern Scotland","City of Edinburgh","Outside London","80","[c]","40430","37060"
"Leaver CS","2023","Declared disabled","Eastern Scotland","Clackmannanshire and Fife","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Eastern Scotland","East Lothian and Midlothian","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Eastern Scotland","Falkirk","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Eastern Scotland","Perth and Kinross, and Stirling","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Eastern Scotland","West Lothian","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Essex","Essex Haven Gateway","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Essex","Essex Thames Gateway","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Essex","Heart of Essex","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Essex","Southend-on-Sea","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Essex","Thurrock","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Essex","West Essex","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","110","[c]","38740","36350"
"Leaver CS","2023","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Outside London","65","[c]","29270","27570"
"Leaver CS","2023","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Outside London","65","[c]","32480","29580"
"Leaver CS","2023","Declared disabled","Greater Manchester","Greater Manchester North East","Outside London","35","[c]","23000","21500"
"Leaver CS","2023","Declared disabled","Greater Manchester","Greater Manchester North West","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Greater Manchester","Greater Manchester South East","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Greater Manchester","Greater Manchester South West","Outside London","55","[c]","30510","27150"
"Leaver CS","2023","Declared disabled","Greater Manchester","Manchester","Outside London","90","[c]","32020","28120"
"Leaver CS","2023","Declared disabled","Hampshire and Isle of Wight","Central Hampshire","Outside London","40","[c]","32450","27570"
"Leaver CS","2023","Declared disabled","Hampshire and Isle of Wight","Isle of Wight","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Hampshire and Isle of Wight","North Hampshire","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Hampshire and Isle of Wight","Portsmouth","Outside London","45","[c]","29640","27570"
"Leaver CS","2023","Declared disabled","Hampshire and Isle of Wight","South Hampshire","Outside London","60","[c]","31020","29590"
"Leaver CS","2023","Declared disabled","Hampshire and Isle of Wight","Southampton","Outside London","25","[c]","[c]","[c]"
