"Status","Year","Disability","Region_london","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Unknown","Unknown","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","G7","Female","10","10","[c]","[c]"
"In post","2023","Unknown","Unknown","G7","Male","10","10","[c]","[c]"
"In post","2023","Unknown","Unknown","HEO","Female","20","20","[c]","[c]"
"In post","2023","Unknown","Unknown","HEO","Male","25","25","[c]","[c]"
"In post","2023","Unknown","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","SEO","Female","10","10","[c]","[c]"
"In post","2023","Unknown","Unknown","SEO","Male","30","25","[c]","[c]"
"In post","2023","Unknown","Unknown","Unknown","Female","175","175","37800","36860"
"In post","2023","Unknown","Unknown","Unknown","Male","1530","1530","42370","40530"
"Leaver CS","2023","Declared disabled","London","AA","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","London","AA","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","London","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","London","AO","Female","80","[c]","25020","25410"
"Leaver CS","2023","Declared disabled","London","AO","Male","50","[c]","24290","25480"
"Leaver CS","2023","Declared disabled","London","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","London","EO","Female","145","[c]","30580","31060"
"Leaver CS","2023","Declared disabled","London","EO","Male","95","[c]","30860","31060"
"Leaver CS","2023","Declared disabled","London","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","London","G6","Female","40","[c]","68960","68530"
"Leaver CS","2023","Declared disabled","London","G6","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","London","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","London","G7","Female","60","[c]","56300","56220"
"Leaver CS","2023","Declared disabled","London","G7","Male","65","[c]","57210","56340"
"Leaver CS","2023","Declared disabled","London","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","London","HEO","Female","90","[c]","35170","34710"
"Leaver CS","2023","Declared disabled","London","HEO","Male","60","[c]","35880","35230"
"Leaver CS","2023","Declared disabled","London","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","London","SCS level","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","London","SCS level","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","London","SEO","Female","55","[c]","42750","42650"
"Leaver CS","2023","Declared disabled","London","SEO","Male","35","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","London","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","London","Unknown","Female","35","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","London","Unknown","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Outside London","AA","Female","120","[c]","20630","19930"
"Leaver CS","2023","Declared disabled","Outside London","AA","Male","115","[c]","20430","19860"
"Leaver CS","2023","Declared disabled","Outside London","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Outside London","AO","Female","940","[c]","21990","21690"
"Leaver CS","2023","Declared disabled","Outside London","AO","Male","580","[c]","23010","21690"
"Leaver CS","2023","Declared disabled","Outside London","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Outside London","EO","Female","685","[c]","27850","28120"
"Leaver CS","2023","Declared disabled","Outside London","EO","Male","460","[c]","28480","28120"
"Leaver CS","2023","Declared disabled","Outside London","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Outside London","G6","Female","35","[c]","69890","66930"
"Leaver CS","2023","Declared disabled","Outside London","G6","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Outside London","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Outside London","G7","Female","70","[c]","55210","54260"
"Leaver CS","2023","Declared disabled","Outside London","G7","Male","65","[c]","56220","55290"
"Leaver CS","2023","Declared disabled","Outside London","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Outside London","HEO","Female","220","[c]","33530","33810"
"Leaver CS","2023","Declared disabled","Outside London","HEO","Male","185","[c]","34270","34170"
"Leaver CS","2023","Declared disabled","Outside London","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Outside London","SCS level","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Outside London","SCS level","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Outside London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Outside London","SEO","Female","145","[c]","41750","40760"
"Leaver CS","2023","Declared disabled","Outside London","SEO","Male","135","[c]","43310","42050"
"Leaver CS","2023","Declared disabled","Outside London","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Outside London","Unknown","Female","220","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Outside London","Unknown","Male","90","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Overseas","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Overseas","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Overseas","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Overseas","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Overseas","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Overseas","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Overseas","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Overseas","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Overseas","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Overseas","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Overseas","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Overseas","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Overseas","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Overseas","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Overseas","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Overseas","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Overseas","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Overseas","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Overseas","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Overseas","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Overseas","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Overseas","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Overseas","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Overseas","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","London","AA","Female","60","[c]","22480","23000"
"Leaver CS","2023","Declared non-disabled","London","AA","Male","55","[c]","23030","23000"
"Leaver CS","2023","Declared non-disabled","London","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","London","AO","Female","430","[c]","24680","25480"
"Leaver CS","2023","Declared non-disabled","London","AO","Male","325","[c]","24970","25480"
"Leaver CS","2023","Declared non-disabled","London","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","London","EO","Female","790","[c]","30030","31060"
"Leaver CS","2023","Declared non-disabled","London","EO","Male","490","[c]","30300","31060"
"Leaver CS","2023","Declared non-disabled","London","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","London","G6","Female","190","[c]","69170","68140"
"Leaver CS","2023","Declared non-disabled","London","G6","Male","235","[c]","70450","68730"
"Leaver CS","2023","Declared non-disabled","London","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","London","G7","Female","510","[c]","56170","55010"
"Leaver CS","2023","Declared non-disabled","London","G7","Male","505","[c]","56850","55740"
"Leaver CS","2023","Declared non-disabled","London","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","London","HEO","Female","505","[c]","35260","34620"
"Leaver CS","2023","Declared non-disabled","London","HEO","Male","465","[c]","35830","35410"
"Leaver CS","2023","Declared non-disabled","London","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","London","SCS level","Female","145","[c]","94220","86870"
"Leaver CS","2023","Declared non-disabled","London","SCS level","Male","145","[c]","101880","90840"
"Leaver CS","2023","Declared non-disabled","London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","London","SEO","Female","410","[c]","42640","42040"
"Leaver CS","2023","Declared non-disabled","London","SEO","Male","370","[c]","43360","43210"
"Leaver CS","2023","Declared non-disabled","London","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","London","Unknown","Female","125","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","London","Unknown","Male","35","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Outside London","AA","Female","600","[c]","20350","19930"
"Leaver CS","2023","Declared non-disabled","Outside London","AA","Male","600","[c]","21090","20750"
"Leaver CS","2023","Declared non-disabled","Outside London","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Outside London","AO","Female","4245","[c]","21970","21690"
"Leaver CS","2023","Declared non-disabled","Outside London","AO","Male","3160","[c]","22960","21690"
"Leaver CS","2023","Declared non-disabled","Outside London","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Outside London","EO","Female","2830","[c]","27740","27570"
"Leaver CS","2023","Declared non-disabled","Outside London","EO","Male","2130","[c]","28150","27570"
"Leaver CS","2023","Declared non-disabled","Outside London","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Outside London","G6","Female","190","[c]","72150","69680"
"Leaver CS","2023","Declared non-disabled","Outside London","G6","Male","260","[c]","71000","69710"
"Leaver CS","2023","Declared non-disabled","Outside London","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Outside London","G7","Female","495","[c]","55670","53750"
"Leaver CS","2023","Declared non-disabled","Outside London","G7","Male","595","[c]","57580","56450"
"Leaver CS","2023","Declared non-disabled","Outside London","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Outside London","HEO","Female","1140","[c]","33870","33520"
"Leaver CS","2023","Declared non-disabled","Outside London","HEO","Male","1135","[c]","34450","33980"
"Leaver CS","2023","Declared non-disabled","Outside London","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Outside London","SCS level","Female","60","[c]","97770","91130"
"Leaver CS","2023","Declared non-disabled","Outside London","SCS level","Male","85","[c]","104530","104570"
"Leaver CS","2023","Declared non-disabled","Outside London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Outside London","SEO","Female","850","[c]","41940","41050"
"Leaver CS","2023","Declared non-disabled","Outside London","SEO","Male","1015","[c]","43130","41800"
"Leaver CS","2023","Declared non-disabled","Outside London","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Outside London","Unknown","Female","705","[c]","37290","32730"
"Leaver CS","2023","Declared non-disabled","Outside London","Unknown","Male","310","[c]","43860","38790"
"Leaver CS","2023","Declared non-disabled","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Overseas","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Overseas","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Overseas","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Overseas","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Overseas","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Overseas","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Overseas","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Overseas","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Overseas","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Overseas","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Overseas","G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Overseas","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Overseas","HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Overseas","HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Overseas","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Overseas","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Overseas","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Overseas","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Overseas","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Overseas","SEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Overseas","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Overseas","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Overseas","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Overseas","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","EO","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","London","AA","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","London","AA","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","London","AO","Female","40","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","London","AO","Male","50","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","London","EO","Female","55","[c]","29560","30260"
"Leaver CS","2023","Undeclared","London","EO","Male","45","[c]","30240","30410"
"Leaver CS","2023","Undeclared","London","G6","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","London","G6","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","London","G7","Female","35","[c]","56870","55430"
"Leaver CS","2023","Undeclared","London","G7","Male","50","[c]","56830","55410"
"Leaver CS","2023","Undeclared","London","HEO","Female","45","[c]","35500","35550"
"Leaver CS","2023","Undeclared","London","HEO","Male","50","[c]","34850","34590"
"Leaver CS","2023","Undeclared","London","SCS level","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","London","SCS level","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","London","SEO","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","London","SEO","Male","45","[c]","44750","43750"
"Leaver CS","2023","Undeclared","London","Unknown","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Outside London","AA","Female","85","[c]","20080","19930"
"Leaver CS","2023","Undeclared","Outside London","AA","Male","80","[c]","21110","19930"
"Leaver CS","2023","Undeclared","Outside London","AO","Female","325","[c]","21970","21690"
"Leaver CS","2023","Undeclared","Outside London","AO","Male","375","[c]","24360","21780"
"Leaver CS","2023","Undeclared","Outside London","EO","Female","170","[c]","27720","27570"
"Leaver CS","2023","Undeclared","Outside London","EO","Male","225","[c]","28440","27570"
"Leaver CS","2023","Undeclared","Outside London","G6","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Outside London","G6","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Outside London","G7","Female","35","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Outside London","G7","Male","50","[c]","55810","56140"
"Leaver CS","2023","Undeclared","Outside London","HEO","Female","80","[c]","33640","33850"
"Leaver CS","2023","Undeclared","Outside London","HEO","Male","115","[c]","35180","34300"
"Leaver CS","2023","Undeclared","Outside London","SCS level","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Outside London","SCS level","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Outside London","SEO","Female","80","[c]","41480","41030"
"Leaver CS","2023","Undeclared","Outside London","SEO","Male","110","[c]","42630","41800"
"Leaver CS","2023","Undeclared","Outside London","Unknown","Female","40","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Outside London","Unknown","Male","35","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Overseas","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Overseas","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Overseas","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Overseas","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Overseas","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Overseas","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Overseas","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Overseas","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Overseas","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Overseas","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Overseas","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Overseas","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Overseas","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Overseas","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Overseas","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Overseas","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","London","AA","Female","60","[c]","23000","23500"
"Leaver CS","2023","Unknown","London","AA","Male","50","[c]","22190","23500"
"Leaver CS","2023","Unknown","London","AO","Female","300","[c]","24580","25480"
"Leaver CS","2023","Unknown","London","AO","Male","215","[c]","25170","25480"
"Leaver CS","2023","Unknown","London","EO","Female","360","[c]","29350","29660"
"Leaver CS","2023","Unknown","London","EO","Male","280","[c]","28950","29660"
"Leaver CS","2023","Unknown","London","G6","Female","125","[c]","69530","66530"
"Leaver CS","2023","Unknown","London","G6","Male","130","[c]","71040","68640"
"Leaver CS","2023","Unknown","London","G7","Female","265","[c]","57230","55370"
"Leaver CS","2023","Unknown","London","G7","Male","270","[c]","57740","55930"
"Leaver CS","2023","Unknown","London","HEO","Female","340","[c]","33810","33790"
"Leaver CS","2023","Unknown","London","HEO","Male","270","[c]","34760","34260"
"Leaver CS","2023","Unknown","London","SCS level","Female","60","[c]","99120","92840"
"Leaver CS","2023","Unknown","London","SCS level","Male","75","[c]","105300","95640"
"Leaver CS","2023","Unknown","London","SEO","Female","240","[c]","42050","41750"
"Leaver CS","2023","Unknown","London","SEO","Male","210","[c]","42930","41870"
"Leaver CS","2023","Unknown","London","Unknown","Female","50","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","London","Unknown","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Outside London","AA","Female","435","[c]","21230","21380"
