"Status","Year","Parent_department","Responsibility_level_grouped","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Cabinet Office","AA/AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","AA/AO","Female","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","AA/AO","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","AA/AO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","AA/AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","AA/AO","Male","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","EO","Female","Heterosexual / straight","45","[c]","26970","27500"
"Leaver CS","2023","Cabinet Office","EO","Female","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","EO","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","EO","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","EO","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","EO","Male","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","G6/G7","Female","Heterosexual / straight","90","[c]","57920","56430"
"Leaver CS","2023","Cabinet Office","G6/G7","Female","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","G6/G7","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","G6/G7","Female","Unknown","80","[c]","65190","65500"
"Leaver CS","2023","Cabinet Office","G6/G7","Male","Heterosexual / straight","100","[c]","59760","56430"
"Leaver CS","2023","Cabinet Office","G6/G7","Male","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","G6/G7","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","G6/G7","Male","Unknown","95","[c]","65350","65500"
"Leaver CS","2023","Cabinet Office","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","SCS level","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","SCS level","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","SCS level","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","SCS level","Male","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","SEO/HEO","Female","Heterosexual / straight","120","[c]","36500","35650"
"Leaver CS","2023","Cabinet Office","SEO/HEO","Female","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","SEO/HEO","Female","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","SEO/HEO","Female","Unknown","95","[c]","33260","32000"
"Leaver CS","2023","Cabinet Office","SEO/HEO","Male","Heterosexual / straight","65","[c]","37880","37300"
"Leaver CS","2023","Cabinet Office","SEO/HEO","Male","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","SEO/HEO","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","SEO/HEO","Male","Unknown","75","[c]","32800","32000"
"Leaver CS","2023","Cabinet Office","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Chancellor's other departments","AA/AO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Chancellor's other departments","AA/AO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Chancellor's other departments","AA/AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Chancellor's other departments","AA/AO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Chancellor's other departments","AA/AO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Chancellor's other departments","AA/AO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Chancellor's other departments","AA/AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Chancellor's other departments","AA/AO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Chancellor's other departments","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Chancellor's other departments","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Chancellor's other departments","EO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Chancellor's other departments","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Chancellor's other departments","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Chancellor's other departments","EO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Chancellor's other departments","EO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Chancellor's other departments","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Chancellor's other departments","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Chancellor's other departments","EO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Chancellor's other departments","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Chancellor's other departments","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Chancellor's other departments","G6/G7","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Chancellor's other departments","G6/G7","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Chancellor's other departments","G6/G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Chancellor's other departments","G6/G7","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Chancellor's other departments","G6/G7","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Chancellor's other departments","G6/G7","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Chancellor's other departments","G6/G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Chancellor's other departments","G6/G7","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Chancellor's other departments","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Chancellor's other departments","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Chancellor's other departments","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Chancellor's other departments","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Chancellor's other departments","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Chancellor's other departments","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Chancellor's other departments","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Chancellor's other departments","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Chancellor's other departments","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Chancellor's other departments","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Chancellor's other departments","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Chancellor's other departments","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Chancellor's other departments","SEO/HEO","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Chancellor's other departments","SEO/HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Chancellor's other departments","SEO/HEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Chancellor's other departments","SEO/HEO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Chancellor's other departments","SEO/HEO","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Chancellor's other departments","SEO/HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Chancellor's other departments","SEO/HEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Chancellor's other departments","SEO/HEO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Chancellor's other departments","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Chancellor's other departments","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Charity Commission","AA/AO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Charity Commission","AA/AO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Charity Commission","AA/AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Charity Commission","AA/AO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Charity Commission","AA/AO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Charity Commission","AA/AO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Charity Commission","AA/AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Charity Commission","AA/AO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Charity Commission","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Charity Commission","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Charity Commission","EO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Charity Commission","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Charity Commission","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Charity Commission","EO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Charity Commission","EO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Charity Commission","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Charity Commission","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Charity Commission","EO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Charity Commission","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Charity Commission","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Charity Commission","G6/G7","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Charity Commission","G6/G7","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Charity Commission","G6/G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Charity Commission","G6/G7","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Charity Commission","G6/G7","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Charity Commission","G6/G7","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Charity Commission","G6/G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Charity Commission","G6/G7","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Charity Commission","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Charity Commission","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Charity Commission","SEO/HEO","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Charity Commission","SEO/HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Charity Commission","SEO/HEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Charity Commission","SEO/HEO","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Charity Commission","SEO/HEO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Charity Commission","SEO/HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Charity Commission","SEO/HEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Charity Commission","SEO/HEO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Charity Commission","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Charity Commission","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","AA/AO","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","AA/AO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","AA/AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","AA/AO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","AA/AO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","AA/AO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","AA/AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","AA/AO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","EO","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","EO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","EO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","EO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","G6/G7","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","G6/G7","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","G6/G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","G6/G7","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","G6/G7","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","G6/G7","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","G6/G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","G6/G7","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","SCS level","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","SEO/HEO","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","SEO/HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","SEO/HEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","SEO/HEO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","SEO/HEO","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","SEO/HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","SEO/HEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","SEO/HEO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","AA/AO","Female","Heterosexual / straight","50","[c]","22440","22180"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","AA/AO","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","AA/AO","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","AA/AO","Female","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","AA/AO","Male","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","AA/AO","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","AA/AO","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","AA/AO","Male","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","EO","Female","Heterosexual / straight","40","[c]","26900","27670"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","EO","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","EO","Female","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","EO","Male","Heterosexual / straight","35","[c]","27290","26650"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","EO","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","EO","Male","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","G6/G7","Female","Heterosexual / straight","110","[c]","56530","53600"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","G6/G7","Female","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","G6/G7","Female","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","G6/G7","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","G6/G7","Male","Heterosexual / straight","125","[c]","57800","54970"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","G6/G7","Male","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","G6/G7","Male","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","G6/G7","Male","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","SCS level","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","SCS level","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","SEO/HEO","Female","Heterosexual / straight","140","[c]","36600","34910"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","SEO/HEO","Female","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","SEO/HEO","Female","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","SEO/HEO","Female","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","SEO/HEO","Male","Heterosexual / straight","160","[c]","37730","38510"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","SEO/HEO","Male","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","SEO/HEO","Male","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","SEO/HEO","Male","Unknown","45","[c]","37950","38720"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport","AA/AO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport","AA/AO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport","AA/AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport","AA/AO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport","AA/AO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport","AA/AO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport","AA/AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport","AA/AO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport","EO","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport","EO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport","EO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
