"Status","Year","Profession_of_post","Region_ITL2","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Communications","South Yorkshire","EO","5","5","[c]","[c]"
"In post","2023","Communications","South Yorkshire","G6/G7","15","15","54820","52060"
"In post","2023","Communications","South Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Communications","South Yorkshire","SEO/HEO","60","55","39610","39730"
"In post","2023","Communications","Southern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Southern Scotland","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Communications","Surrey, East and West Sussex","EO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Surrey, East and West Sussex","G6/G7","10","10","[c]","[c]"
"In post","2023","Communications","Surrey, East and West Sussex","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Surrey, East and West Sussex","SEO/HEO","10","10","39430","39820"
"In post","2023","Communications","Tees Valley and Durham","AA/AO","5","5","[c]","[c]"
"In post","2023","Communications","Tees Valley and Durham","EO","10","10","26910","26940"
"In post","2023","Communications","Tees Valley and Durham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Tees Valley and Durham","SEO/HEO","25","25","35890","33110"
"In post","2023","Communications","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Communications","West Central Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","West Central Scotland","EO","10","10","[c]","[c]"
"In post","2023","Communications","West Central Scotland","G6/G7","5","5","[c]","[c]"
"In post","2023","Communications","West Central Scotland","SEO/HEO","30","30","35780","34300"
"In post","2023","Communications","West Midlands","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","West Midlands","EO","5","5","[c]","[c]"
"In post","2023","Communications","West Midlands","G6/G7","30","25","55800","54380"
"In post","2023","Communications","West Midlands","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Communications","West Midlands","SEO/HEO","55","55","37730","37680"
"In post","2023","Communications","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Communications","West Wales and The Valleys","AA/AO","15","15","22290","22500"
"In post","2023","Communications","West Wales and The Valleys","EO","40","40","27640","27260"
"In post","2023","Communications","West Wales and The Valleys","G6/G7","10","10","58180","57750"
"In post","2023","Communications","West Wales and The Valleys","SEO/HEO","50","45","37410","34850"
"In post","2023","Communications","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Communications","West Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","West Yorkshire","G6/G7","25","25","58810","57970"
"In post","2023","Communications","West Yorkshire","SEO/HEO","50","45","40620","40790"
"In post","2023","Corporate Finance","Dorset and Somerset","EO","[c]","[c]","[c]","[c]"
"In post","2023","Corporate Finance","Dorset and Somerset","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Corporate Finance","Dorset and Somerset","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Corporate Finance","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"In post","2023","Corporate Finance","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Corporate Finance","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Corporate Finance","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Corporate Finance","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"In post","2023","Corporate Finance","Hampshire and Isle of Wight","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Corporate Finance","Hampshire and Isle of Wight","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Corporate Finance","Inner London - East","EO","[c]","[c]","[c]","[c]"
"In post","2023","Corporate Finance","Inner London - East","G6/G7","5","5","[c]","[c]"
"In post","2023","Corporate Finance","Inner London - East","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Corporate Finance","Inner London - East","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Corporate Finance","Inner London - West","EO","[c]","[c]","[c]","[c]"
"In post","2023","Corporate Finance","Inner London - West","G6/G7","20","20","80230","74400"
"In post","2023","Corporate Finance","Inner London - West","SCS level","5","5","[c]","[c]"
"In post","2023","Corporate Finance","Inner London - West","SEO/HEO","25","20","39830","38070"
"In post","2023","Corporate Finance","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Corporate Finance","West Central Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2023","Corporate Finance","West Central Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Corporate Finance","West Midlands","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Corporate Finance","West Midlands","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Corporate Finance","West Midlands","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Counter Fraud","Bedfordshire and Hertfordshire","AA/AO","20","15","23500","23140"
"In post","2023","Counter Fraud","Bedfordshire and Hertfordshire","EO","70","65","30520","31280"
"In post","2023","Counter Fraud","Bedfordshire and Hertfordshire","SEO/HEO","15","15","36690","37520"
"In post","2023","Counter Fraud","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","30","25","24220","25050"
"In post","2023","Counter Fraud","Berkshire, Buckinghamshire and Oxfordshire","EO","80","75","30860","31280"
"In post","2023","Counter Fraud","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","40","35","39020","39300"
"In post","2023","Counter Fraud","Cheshire","EO","20","15","28050","28120"
"In post","2023","Counter Fraud","Cheshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Cornwall and Isles of Scilly","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Cornwall and Isles of Scilly","EO","35","30","28210","28120"
"In post","2023","Counter Fraud","Cornwall and Isles of Scilly","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Cornwall and Isles of Scilly","SEO/HEO","10","10","35370","34170"
"In post","2023","Counter Fraud","Cumbria","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Cumbria","EO","15","15","28120","28120"
"In post","2023","Counter Fraud","Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Derbyshire and Nottinghamshire","AA/AO","40","35","21700","21690"
"In post","2023","Counter Fraud","Derbyshire and Nottinghamshire","EO","205","185","28090","28120"
"In post","2023","Counter Fraud","Derbyshire and Nottinghamshire","G6/G7","15","15","63620","63850"
"In post","2023","Counter Fraud","Derbyshire and Nottinghamshire","SEO/HEO","155","150","36360","34970"
"In post","2023","Counter Fraud","Devon","AA/AO","10","5","[c]","[c]"
"In post","2023","Counter Fraud","Devon","EO","65","55","27990","28120"
"In post","2023","Counter Fraud","Devon","SEO/HEO","20","20","35470","34170"
"In post","2023","Counter Fraud","Dorset and Somerset","AA/AO","5","5","[c]","[c]"
"In post","2023","Counter Fraud","Dorset and Somerset","EO","100","90","28120","28120"
"In post","2023","Counter Fraud","Dorset and Somerset","SEO/HEO","40","40","34810","34170"
"In post","2023","Counter Fraud","East Anglia","AA/AO","50","45","22270","22520"
"In post","2023","Counter Fraud","East Anglia","EO","125","115","28320","28120"
"In post","2023","Counter Fraud","East Anglia","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","East Anglia","SEO/HEO","60","55","35870","35000"
"In post","2023","Counter Fraud","East Wales","AA/AO","100","85","22590","23240"
"In post","2023","Counter Fraud","East Wales","EO","140","130","27170","27890"
"In post","2023","Counter Fraud","East Wales","G6/G7","10","10","[c]","[c]"
"In post","2023","Counter Fraud","East Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","East Wales","SEO/HEO","95","85","36720","35000"
"In post","2023","Counter Fraud","East Yorkshire and Northern Lincolnshire","AA/AO","20","20","21690","21690"
"In post","2023","Counter Fraud","East Yorkshire and Northern Lincolnshire","EO","95","85","28150","28120"
"In post","2023","Counter Fraud","East Yorkshire and Northern Lincolnshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","East Yorkshire and Northern Lincolnshire","SEO/HEO","15","15","34230","34170"
"In post","2023","Counter Fraud","Eastern Scotland","AA/AO","15","15","21840","21690"
"In post","2023","Counter Fraud","Eastern Scotland","EO","100","90","28040","28120"
"In post","2023","Counter Fraud","Eastern Scotland","SEO/HEO","35","35","35970","34400"
"In post","2023","Counter Fraud","Essex","AA/AO","20","15","25610","25610"
"In post","2023","Counter Fraud","Essex","EO","75","70","31610","31280"
"In post","2023","Counter Fraud","Essex","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Essex","SEO/HEO","30","30","38140","37520"
"In post","2023","Counter Fraud","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","25","20","21830","21690"
"In post","2023","Counter Fraud","Gloucestershire, Wiltshire and Bath/Bristol area","EO","125","110","28270","28120"
"In post","2023","Counter Fraud","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","5","5","[c]","[c]"
"In post","2023","Counter Fraud","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","65","65","37430","35000"
"In post","2023","Counter Fraud","Greater Manchester","AA/AO","25","20","22140","22110"
"In post","2023","Counter Fraud","Greater Manchester","EO","250","230","28150","28120"
"In post","2023","Counter Fraud","Greater Manchester","G6/G7","25","20","59060","57970"
"In post","2023","Counter Fraud","Greater Manchester","SEO/HEO","215","205","37350","35000"
"In post","2023","Counter Fraud","Hampshire and Isle of Wight","AA/AO","55","45","21770","21690"
"In post","2023","Counter Fraud","Hampshire and Isle of Wight","EO","125","105","28130","28120"
"In post","2023","Counter Fraud","Hampshire and Isle of Wight","G6/G7","15","15","61080","57970"
"In post","2023","Counter Fraud","Hampshire and Isle of Wight","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Hampshire and Isle of Wight","SEO/HEO","50","50","36840","35000"
"In post","2023","Counter Fraud","Herefordshire, Worcestershire and Warwickshire","AA/AO","5","5","[c]","[c]"
"In post","2023","Counter Fraud","Herefordshire, Worcestershire and Warwickshire","EO","45","40","28170","28120"
"In post","2023","Counter Fraud","Herefordshire, Worcestershire and Warwickshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","15","15","35490","34170"
"In post","2023","Counter Fraud","Highlands and Islands","EO","10","10","[c]","[c]"
"In post","2023","Counter Fraud","Highlands and Islands","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Inner London - East","AA/AO","70","60","25280","25610"
"In post","2023","Counter Fraud","Inner London - East","EO","245","235","32510","32520"
"In post","2023","Counter Fraud","Inner London - East","G6/G7","45","45","64780","65230"
"In post","2023","Counter Fraud","Inner London - East","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Inner London - East","SEO/HEO","275","270","41600","39790"
"In post","2023","Counter Fraud","Inner London - West","AA/AO","20","15","25340","25610"
"In post","2023","Counter Fraud","Inner London - West","EO","75","75","29530","29390"
"In post","2023","Counter Fraud","Inner London - West","G6/G7","100","95","65170","64640"
"In post","2023","Counter Fraud","Inner London - West","SCS level","10","10","96570","85820"
"In post","2023","Counter Fraud","Inner London - West","SEO/HEO","155","150","39890","40000"
"In post","2023","Counter Fraud","Kent","AA/AO","185","165","25570","25610"
"In post","2023","Counter Fraud","Kent","EO","145","140","31230","31280"
"In post","2023","Counter Fraud","Kent","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Kent","SEO/HEO","45","45","37320","37520"
"In post","2023","Counter Fraud","Lancashire","AA/AO","15","15","21740","21690"
"In post","2023","Counter Fraud","Lancashire","EO","115","105","28130","28120"
"In post","2023","Counter Fraud","Lancashire","G6/G7","5","5","[c]","[c]"
"In post","2023","Counter Fraud","Lancashire","SEO/HEO","35","30","36010","34170"
"In post","2023","Counter Fraud","Leicestershire, Rutland and Northamptonshire","AA/AO","10","10","22530","21690"
"In post","2023","Counter Fraud","Leicestershire, Rutland and Northamptonshire","EO","65","60","28410","28120"
"In post","2023","Counter Fraud","Leicestershire, Rutland and Northamptonshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Leicestershire, Rutland and Northamptonshire","SEO/HEO","10","10","34410","34170"
"In post","2023","Counter Fraud","Lincolnshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Lincolnshire","EO","30","25","28090","28120"
"In post","2023","Counter Fraud","Lincolnshire","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Counter Fraud","Merseyside","AA/AO","45","40","21650","21690"
"In post","2023","Counter Fraud","Merseyside","EO","150","135","28020","28120"
"In post","2023","Counter Fraud","Merseyside","G6/G7","10","10","58380","57970"
"In post","2023","Counter Fraud","Merseyside","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Merseyside","SEO/HEO","90","85","35090","34170"
"In post","2023","Counter Fraud","North Eastern Scotland","EO","15","10","28120","28120"
"In post","2023","Counter Fraud","North Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","North Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","North Yorkshire","EO","35","30","28090","28120"
"In post","2023","Counter Fraud","North Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","North Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","North Yorkshire","SEO/HEO","50","50","34860","34170"
"In post","2023","Counter Fraud","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Northern Ireland","EO","70","65","27800","28000"
