"Status","Year","Disability","Function_of_post","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Undeclared","No function","AO","Female","2695","2300","24600","22500"
"In post","2023","Undeclared","No function","AO","Male","2825","2610","27800","27000"
"In post","2023","Undeclared","No function","EO","Female","2350","2105","29180","28120"
"In post","2023","Undeclared","No function","EO","Male","2585","2445","30570","28480"
"In post","2023","Undeclared","No function","G6","Female","255","240","70260","67960"
"In post","2023","Undeclared","No function","G6","Male","335","325","71340","69860"
"In post","2023","Undeclared","No function","G7","Female","675","650","55890","55020"
"In post","2023","Undeclared","No function","G7","Male","780","765","57740","56500"
"In post","2023","Undeclared","No function","HEO","Female","1350","1275","35010","34700"
"In post","2023","Undeclared","No function","HEO","Male","1480","1430","36130","35000"
"In post","2023","Undeclared","No function","SCS level","Female","110","105","100890","91130"
"In post","2023","Undeclared","No function","SCS level","Male","135","130","101480","95000"
"In post","2023","Undeclared","No function","SEO","Female","900","850","43400","42140"
"In post","2023","Undeclared","No function","SEO","Male","1040","1010","44960","43330"
"In post","2023","Undeclared","No function","Unknown","Female","615","565","31300","29050"
"In post","2023","Undeclared","No function","Unknown","Male","265","250","32250","29050"
"In post","2023","Undeclared","Project Delivery","AA","Female","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Project Delivery","AA","Male","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Project Delivery","AO","Female","10","10","[c]","[c]"
"In post","2023","Undeclared","Project Delivery","AO","Male","10","10","[c]","[c]"
"In post","2023","Undeclared","Project Delivery","EO","Female","35","30","28730","28130"
"In post","2023","Undeclared","Project Delivery","EO","Male","30","30","28880","28130"
"In post","2023","Undeclared","Project Delivery","G6","Female","30","30","[c]","[c]"
"In post","2023","Undeclared","Project Delivery","G6","Male","70","70","70840","70710"
"In post","2023","Undeclared","Project Delivery","G7","Female","75","70","56590","56180"
"In post","2023","Undeclared","Project Delivery","G7","Male","125","125","55930","56180"
"In post","2023","Undeclared","Project Delivery","HEO","Female","100","90","34330","34300"
"In post","2023","Undeclared","Project Delivery","HEO","Male","90","90","35090","34700"
"In post","2023","Undeclared","Project Delivery","SCS level","Female","10","10","[c]","[c]"
"In post","2023","Undeclared","Project Delivery","SCS level","Male","10","10","[c]","[c]"
"In post","2023","Undeclared","Project Delivery","SEO","Female","115","110","41880","42140"
"In post","2023","Undeclared","Project Delivery","SEO","Male","140","135","42740","42390"
"In post","2023","Undeclared","Project Delivery","Unknown","Female","20","20","[c]","[c]"
"In post","2023","Undeclared","Project Delivery","Unknown","Male","80","75","48010","46210"
"In post","2023","Undeclared","Property","AA","Female","5","5","[c]","[c]"
"In post","2023","Undeclared","Property","AA","Male","20","20","[c]","[c]"
"In post","2023","Undeclared","Property","AO","Female","30","25","23390","22520"
"In post","2023","Undeclared","Property","AO","Male","25","25","[c]","[c]"
"In post","2023","Undeclared","Property","EO","Female","65","55","28480","27810"
"In post","2023","Undeclared","Property","EO","Male","50","45","28380","27810"
"In post","2023","Undeclared","Property","G6","Female","5","5","[c]","[c]"
"In post","2023","Undeclared","Property","G6","Male","10","10","[c]","[c]"
"In post","2023","Undeclared","Property","G7","Female","15","10","[c]","[c]"
"In post","2023","Undeclared","Property","G7","Male","65","60","58000","57990"
"In post","2023","Undeclared","Property","HEO","Female","50","45","34510","34300"
"In post","2023","Undeclared","Property","HEO","Male","75","75","35490","34980"
"In post","2023","Undeclared","Property","SCS level","Female","5","5","[c]","[c]"
"In post","2023","Undeclared","Property","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Property","SEO","Female","55","50","43310","42620"
"In post","2023","Undeclared","Property","SEO","Male","85","80","44270","43610"
"In post","2023","Undeclared","Property","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Property","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Security","AA","Female","15","15","[c]","[c]"
"In post","2023","Undeclared","Security","AA","Male","145","140","21880","21380"
"In post","2023","Undeclared","Security","AO","Female","25","25","[c]","[c]"
"In post","2023","Undeclared","Security","AO","Male","155","150","37100","40880"
"In post","2023","Undeclared","Security","EO","Female","30","30","30760","29330"
"In post","2023","Undeclared","Security","EO","Male","80","80","39000","43670"
"In post","2023","Undeclared","Security","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Security","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Security","G7","Female","10","10","[c]","[c]"
"In post","2023","Undeclared","Security","G7","Male","30","30","[c]","[c]"
"In post","2023","Undeclared","Security","HEO","Female","30","30","37420","34680"
"In post","2023","Undeclared","Security","HEO","Male","55","55","40400","36720"
"In post","2023","Undeclared","Security","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Security","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Security","SEO","Female","20","20","[c]","[c]"
"In post","2023","Undeclared","Security","SEO","Male","40","40","47650","44990"
"In post","2023","Undeclared","Security","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Security","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","AA","Female","25","20","[c]","[c]"
"In post","2023","Undeclared","Unknown","AA","Male","10","10","[c]","[c]"
"In post","2023","Undeclared","Unknown","AO","Female","30","25","25290","25620"
"In post","2023","Undeclared","Unknown","AO","Male","20","20","[c]","[c]"
"In post","2023","Undeclared","Unknown","EO","Female","50","45","29980","29450"
"In post","2023","Undeclared","Unknown","EO","Male","40","35","30420","30610"
"In post","2023","Undeclared","Unknown","G6","Female","15","15","[c]","[c]"
"In post","2023","Undeclared","Unknown","G6","Male","15","15","[c]","[c]"
"In post","2023","Undeclared","Unknown","G7","Female","45","40","61590","63900"
"In post","2023","Undeclared","Unknown","G7","Male","40","40","60660","63900"
"In post","2023","Undeclared","Unknown","HEO","Female","70","65","36480","36330"
"In post","2023","Undeclared","Unknown","HEO","Male","50","50","36490","37210"
"In post","2023","Undeclared","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","SCS level","Male","5","5","[c]","[c]"
"In post","2023","Undeclared","Unknown","SEO","Female","65","65","45430","45430"
"In post","2023","Undeclared","Unknown","SEO","Male","55","55","46980","49370"
"In post","2023","Undeclared","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Analysis","AA","Female","15","15","[c]","[c]"
"In post","2023","Unknown","Analysis","AA","Male","10","10","[c]","[c]"
"In post","2023","Unknown","Analysis","AO","Female","30","30","23490","22810"
"In post","2023","Unknown","Analysis","AO","Male","35","35","23580","23340"
"In post","2023","Unknown","Analysis","EO","Female","120","115","28200","27980"
"In post","2023","Unknown","Analysis","EO","Male","130","130","27470","26780"
"In post","2023","Unknown","Analysis","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Analysis","G6","Female","55","50","70040","67780"
"In post","2023","Unknown","Analysis","G6","Male","70","70","70220","69710"
"In post","2023","Unknown","Analysis","G7","Female","180","170","55090","54810"
"In post","2023","Unknown","Analysis","G7","Male","310","305","54720","54690"
"In post","2023","Unknown","Analysis","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Analysis","HEO","Female","405","395","33140","32960"
"In post","2023","Unknown","Analysis","HEO","Male","520","515","33090","32670"
"In post","2023","Unknown","Analysis","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Analysis","SCS level","Female","10","10","[c]","[c]"
"In post","2023","Unknown","Analysis","SCS level","Male","20","20","[c]","[c]"
"In post","2023","Unknown","Analysis","SEO","Female","335","325","41340","40500"
"In post","2023","Unknown","Analysis","SEO","Male","355","350","41110","39890"
"In post","2023","Unknown","Analysis","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Analysis","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Analysis","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Commercial","AA","Female","5","5","[c]","[c]"
"In post","2023","Unknown","Commercial","AA","Male","15","15","[c]","[c]"
"In post","2023","Unknown","Commercial","AO","Female","60","55","25060","23460"
"In post","2023","Unknown","Commercial","AO","Male","50","50","24390","23460"
"In post","2023","Unknown","Commercial","EO","Female","125","120","27870","27080"
"In post","2023","Unknown","Commercial","EO","Male","90","90","27840","27240"
"In post","2023","Unknown","Commercial","G6","Female","45","45","72580","70300"
"In post","2023","Unknown","Commercial","G6","Male","70","70","72890","70710"
"In post","2023","Unknown","Commercial","G7","Female","115","110","56700","56000"
"In post","2023","Unknown","Commercial","G7","Male","120","120","58320","56010"
"In post","2023","Unknown","Commercial","HEO","Female","200","190","32710","32380"
"In post","2023","Unknown","Commercial","HEO","Male","180","180","33200","32960"
"In post","2023","Unknown","Commercial","SCS level","Female","15","15","[c]","[c]"
"In post","2023","Unknown","Commercial","SCS level","Male","25","25","[c]","[c]"
"In post","2023","Unknown","Commercial","SEO","Female","185","180","41280","41190"
"In post","2023","Unknown","Commercial","SEO","Male","170","170","41170","41000"
"In post","2023","Unknown","Commercial","Unknown","Female","15","15","[c]","[c]"
"In post","2023","Unknown","Commercial","Unknown","Male","15","15","[c]","[c]"
"In post","2023","Unknown","Communications","AA","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Communications","AA","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Communications","AO","Female","30","30","23480","22430"
"In post","2023","Unknown","Communications","AO","Male","15","15","[c]","[c]"
"In post","2023","Unknown","Communications","EO","Female","70","70","28770","28540"
"In post","2023","Unknown","Communications","EO","Male","50","50","28280","27470"
"In post","2023","Unknown","Communications","G6","Female","50","45","68940","67910"
"In post","2023","Unknown","Communications","G6","Male","30","30","[c]","[c]"
"In post","2023","Unknown","Communications","G7","Female","110","105","55960","55720"
"In post","2023","Unknown","Communications","G7","Male","80","80","55580","55740"
"In post","2023","Unknown","Communications","HEO","Female","195","190","35600","35300"
"In post","2023","Unknown","Communications","HEO","Male","145","145","35380","35010"
"In post","2023","Unknown","Communications","SCS level","Female","10","10","[c]","[c]"
"In post","2023","Unknown","Communications","SCS level","Male","20","20","[c]","[c]"
"In post","2023","Unknown","Communications","SEO","Female","185","185","42880","42210"
"In post","2023","Unknown","Communications","SEO","Male","105","105","43710","43610"
"In post","2023","Unknown","Communications","Unknown","Female","5","5","[c]","[c]"
"In post","2023","Unknown","Communications","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Counter Fraud","AA","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Counter Fraud","AA","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Counter Fraud","AO","Female","140","115","23240","22520"
"In post","2023","Unknown","Counter Fraud","AO","Male","115","110","23290","22520"
"In post","2023","Unknown","Counter Fraud","EO","Female","545","510","29340","28130"
"In post","2023","Unknown","Counter Fraud","EO","Male","535","525","29300","28130"
"In post","2023","Unknown","Counter Fraud","G6","Female","10","10","[c]","[c]"
"In post","2023","Unknown","Counter Fraud","G6","Male","30","25","[c]","[c]"
"In post","2023","Unknown","Counter Fraud","G7","Female","45","45","58980","57970"
"In post","2023","Unknown","Counter Fraud","G7","Male","80","75","58790","57970"
"In post","2023","Unknown","Counter Fraud","HEO","Female","340","320","36170","35000"
"In post","2023","Unknown","Counter Fraud","HEO","Male","435","420","36430","35000"
"In post","2023","Unknown","Counter Fraud","SCS level","Female","5","5","[c]","[c]"
"In post","2023","Unknown","Counter Fraud","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Counter Fraud","SEO","Female","100","95","43190","42510"
"In post","2023","Unknown","Counter Fraud","SEO","Male","165","155","43420","42510"
"In post","2023","Unknown","Debt","AA","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Debt","AA","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Debt","AO","Female","810","720","22950","22520"
"In post","2023","Unknown","Debt","AO","Male","660","635","22840","22520"
"In post","2023","Unknown","Debt","EO","Female","115","105","29110","28130"
"In post","2023","Unknown","Debt","EO","Male","120","115","28740","28130"
"In post","2023","Unknown","Debt","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Debt","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Debt","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Debt","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Debt","HEO","Female","20","20","[c]","[c]"
"In post","2023","Unknown","Debt","HEO","Male","15","15","[c]","[c]"
"In post","2023","Unknown","Debt","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Debt","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Debt","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Debt","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Digital, Data & Technology","AA","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Digital, Data & Technology","AA","Male","15","15","[c]","[c]"
"In post","2023","Unknown","Digital, Data & Technology","AO","Female","75","75","23590","22520"
"In post","2023","Unknown","Digital, Data & Technology","AO","Male","110","110","23440","22520"
"In post","2023","Unknown","Digital, Data & Technology","EO","Female","325","310","28590","28080"
"In post","2023","Unknown","Digital, Data & Technology","EO","Male","610","600","28810","28080"
"In post","2023","Unknown","Digital, Data & Technology","G6","Female","105","105","69250","69560"
"In post","2023","Unknown","Digital, Data & Technology","G6","Male","210","205","70430","69940"
"In post","2023","Unknown","Digital, Data & Technology","G7","Female","360","350","55890","55720"
"In post","2023","Unknown","Digital, Data & Technology","G7","Male","775","765","57390","56870"
"In post","2023","Unknown","Digital, Data & Technology","HEO","Female","520","505","34560","34400"
"In post","2023","Unknown","Digital, Data & Technology","HEO","Male","975","965","34880","34400"
"In post","2023","Unknown","Digital, Data & Technology","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Digital, Data & Technology","SCS level","Female","30","30","[c]","[c]"
"In post","2023","Unknown","Digital, Data & Technology","SCS level","Male","60","60","105210","99220"
"In post","2023","Unknown","Digital, Data & Technology","SEO","Female","440","430","41920","41780"
"In post","2023","Unknown","Digital, Data & Technology","SEO","Male","950","940","42840","42140"
"In post","2023","Unknown","Digital, Data & Technology","Unknown","Female","5","5","[c]","[c]"
"In post","2023","Unknown","Digital, Data & Technology","Unknown","Male","15","15","[c]","[c]"
"In post","2023","Unknown","Finance","AA","Female","15","10","[c]","[c]"
"In post","2023","Unknown","Finance","AA","Male","15","10","[c]","[c]"
"In post","2023","Unknown","Finance","AO","Female","295","250","23380","22520"
"In post","2023","Unknown","Finance","AO","Male","215","205","23000","22520"
"In post","2023","Unknown","Finance","EO","Female","255","245","28450","27760"
"In post","2023","Unknown","Finance","EO","Male","145","145","28400","27890"
"In post","2023","Unknown","Finance","G6","Female","75","75","67710","67680"
"In post","2023","Unknown","Finance","G6","Male","85","85","72320","71300"
"In post","2023","Unknown","Finance","G7","Female","175","170","56160","55360"
"In post","2023","Unknown","Finance","G7","Male","170","170","57650","56160"
"In post","2023","Unknown","Finance","HEO","Female","235","225","34780","34410"
"In post","2023","Unknown","Finance","HEO","Male","235","235","34330","34250"
"In post","2023","Unknown","Finance","SCS level","Female","25","25","[c]","[c]"
"In post","2023","Unknown","Finance","SCS level","Male","30","30","91840","83970"
"In post","2023","Unknown","Finance","SEO","Female","185","175","42830","42140"
"In post","2023","Unknown","Finance","SEO","Male","220","220","43070","42140"
"In post","2023","Unknown","Finance","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Finance","Unknown","Male","5","5","[c]","[c]"
"In post","2023","Unknown","Grants Management","AO","Female","180","150","22100","22150"
"In post","2023","Unknown","Grants Management","AO","Male","155","155","22140","22150"
"In post","2023","Unknown","Grants Management","EO","Female","75","65","26160","25920"
"In post","2023","Unknown","Grants Management","EO","Male","65","65","26260","25920"
"In post","2023","Unknown","Grants Management","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Grants Management","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Grants Management","G7","Female","10","10","[c]","[c]"
"In post","2023","Unknown","Grants Management","G7","Male","10","10","[c]","[c]"
"In post","2023","Unknown","Grants Management","HEO","Female","30","25","31440","30740"
"In post","2023","Unknown","Grants Management","HEO","Male","30","30","31330","30910"
"In post","2023","Unknown","Grants Management","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Grants Management","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Grants Management","SEO","Female","15","15","[c]","[c]"
"In post","2023","Unknown","Grants Management","SEO","Male","20","20","[c]","[c]"
"In post","2023","Unknown","Human Resources","AA","Female","20","15","[c]","[c]"
"In post","2023","Unknown","Human Resources","AA","Male","10","10","[c]","[c]"
"In post","2023","Unknown","Human Resources","AO","Female","185","170","23030","22220"
"In post","2023","Unknown","Human Resources","AO","Male","80","80","22870","22330"
"In post","2023","Unknown","Human Resources","EO","Female","380","355","28350","27710"
"In post","2023","Unknown","Human Resources","EO","Male","330","325","29260","28130"
"In post","2023","Unknown","Human Resources","G6","Female","65","60","68750","67890"
"In post","2023","Unknown","Human Resources","G6","Male","40","35","71090","70180"
"In post","2023","Unknown","Human Resources","G7","Female","175","170","56580","55690"
"In post","2023","Unknown","Human Resources","G7","Male","90","85","57170","55780"
"In post","2023","Unknown","Human Resources","HEO","Female","515","495","39510","35000"
"In post","2023","Unknown","Human Resources","HEO","Male","300","300","39490","35000"
"In post","2023","Unknown","Human Resources","SCS level","Female","20","20","[c]","[c]"
"In post","2023","Unknown","Human Resources","SCS level","Male","5","5","[c]","[c]"
"In post","2023","Unknown","Human Resources","SEO","Female","205","200","42160","41800"
"In post","2023","Unknown","Human Resources","SEO","Male","125","125","42840","41800"
"In post","2023","Unknown","Human Resources","Unknown","Female","5","5","[c]","[c]"
"In post","2023","Unknown","Human Resources","Unknown","Male","5","5","[c]","[c]"
"In post","2023","Unknown","Internal Audit","AA","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Internal Audit","AA","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Internal Audit","AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Internal Audit","AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Internal Audit","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Internal Audit","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Internal Audit","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Internal Audit","G6","Male","10","10","[c]","[c]"
"In post","2023","Unknown","Internal Audit","G7","Female","10","10","[c]","[c]"
"In post","2023","Unknown","Internal Audit","G7","Male","5","5","[c]","[c]"
"In post","2023","Unknown","Internal Audit","HEO","Female","20","15","[c]","[c]"
"In post","2023","Unknown","Internal Audit","HEO","Male","15","15","[c]","[c]"
"In post","2023","Unknown","Internal Audit","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Internal Audit","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Internal Audit","SEO","Female","15","15","[c]","[c]"
"In post","2023","Unknown","Internal Audit","SEO","Male","20","15","[c]","[c]"
"In post","2023","Unknown","Legal","AA","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Legal","AA","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Legal","AO","Female","305","285","23530","22870"
"In post","2023","Unknown","Legal","AO","Male","130","125","23450","22870"
"In post","2023","Unknown","Legal","EO","Female","360","345","28660","28200"
"In post","2023","Unknown","Legal","EO","Male","125","125","28670","28200"
"In post","2023","Unknown","Legal","G6","Female","165","150","71640","71300"
"In post","2023","Unknown","Legal","G6","Male","90","90","72410","71310"
"In post","2023","Unknown","Legal","G7","Female","640","590","55530","54100"
"In post","2023","Unknown","Legal","G7","Male","325","315","55930","54800"
"In post","2023","Unknown","Legal","HEO","Female","115","110","35270","35000"
"In post","2023","Unknown","Legal","HEO","Male","75","70","35430","35000"
"In post","2023","Unknown","Legal","SCS level","Female","25","25","[c]","[c]"
"In post","2023","Unknown","Legal","SCS level","Male","30","30","[c]","[c]"
"In post","2023","Unknown","Legal","SEO","Female","130","120","41690","40800"
"In post","2023","Unknown","Legal","SEO","Male","80","80","41740","41480"
"In post","2023","Unknown","Legal","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Legal","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","No function","AA","Female","1500","1290","22050","22520"
"In post","2023","Unknown","No function","AA","Male","1090","1015","21930","22520"
"In post","2023","Unknown","No function","AO","Female","10790","9740","23950","22520"
"In post","2023","Unknown","No function","AO","Male","9190","8895","24880","22520"
"In post","2023","Unknown","No function","EO","Female","8790","8340","29230","28120"
"In post","2023","Unknown","No function","EO","Male","8940","8670","29970","28130"
"In post","2023","Unknown","No function","G6","Female","815","765","70240","67890"
"In post","2023","Unknown","No function","G6","Male","810","790","70490","68220"
"In post","2023","Unknown","No function","G7","Female","2240","2170","56080","55350"
"In post","2023","Unknown","No function","G7","Male","2135","2105","57100","55940"
"In post","2023","Unknown","No function","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","No function","HEO","Female","4140","3970","35300","34700"
"In post","2023","Unknown","No function","HEO","Male","4190","4100","36620","35000"
"In post","2023","Unknown","No function","SCS level","Female","340","320","92090","83720"
"In post","2023","Unknown","No function","SCS level","Male","340","325","98560","89540"
"In post","2023","Unknown","No function","SEO","Female","2455","2370","42670","42050"
"In post","2023","Unknown","No function","SEO","Male","2270","2220","43440","42520"
"In post","2023","Unknown","No function","Unknown","Female","2340","2125","27260","25300"
"In post","2023","Unknown","No function","Unknown","Male","895","810","28160","26840"
"In post","2023","Unknown","Project Delivery","AA","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Project Delivery","AA","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Project Delivery","AO","Female","90","85","22890","22520"
"In post","2023","Unknown","Project Delivery","AO","Male","55","55","22210","22520"
"In post","2023","Unknown","Project Delivery","EO","Female","290","275","27790","27840"
"In post","2023","Unknown","Project Delivery","EO","Male","165","160","28230","28120"
"In post","2023","Unknown","Project Delivery","G6","Female","185","180","68850","68590"
"In post","2023","Unknown","Project Delivery","G6","Male","210","205","70520","69940"
"In post","2023","Unknown","Project Delivery","G7","Female","530","505","55580","55110"
"In post","2023","Unknown","Project Delivery","G7","Male","545","535","56240","55780"
"In post","2023","Unknown","Project Delivery","HEO","Female","690","665","33960","33990"
"In post","2023","Unknown","Project Delivery","HEO","Male","540","535","34060","34280"
"In post","2023","Unknown","Project Delivery","SCS level","Female","75","70","88850","81320"
"In post","2023","Unknown","Project Delivery","SCS level","Male","75","75","94040","86900"
"In post","2023","Unknown","Project Delivery","SEO","Female","570","545","42070","41800"
"In post","2023","Unknown","Project Delivery","SEO","Male","545","535","42350","41800"
"In post","2023","Unknown","Project Delivery","Unknown","Female","85","80","32700","27370"
"In post","2023","Unknown","Project Delivery","Unknown","Male","205","200","42810","41000"
"In post","2023","Unknown","Property","AA","Female","85","80","19780","19770"
"In post","2023","Unknown","Property","AA","Male","180","175","20490","19770"
"In post","2023","Unknown","Property","AO","Female","210","195","22960","22520"
"In post","2023","Unknown","Property","AO","Male","245","240","26050","22520"
"In post","2023","Unknown","Property","EO","Female","150","140","27830","27080"
"In post","2023","Unknown","Property","EO","Male","215","215","29220","27740"
"In post","2023","Unknown","Property","G6","Female","15","15","[c]","[c]"
"In post","2023","Unknown","Property","G6","Male","35","35","68060","66750"
"In post","2023","Unknown","Property","G7","Female","35","35","57110","57220"
"In post","2023","Unknown","Property","G7","Male","85","85","55330","55190"
"In post","2023","Unknown","Property","HEO","Female","140","140","33360","33830"
"In post","2023","Unknown","Property","HEO","Male","235","235","34930","33990"
"In post","2023","Unknown","Property","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Property","SCS level","Male","10","10","[c]","[c]"
"In post","2023","Unknown","Property","SEO","Female","90","90","44120","43770"
"In post","2023","Unknown","Property","SEO","Male","170","170","44110","43650"
"In post","2023","Unknown","Property","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Property","Unknown","Male","15","15","[c]","[c]"
"In post","2023","Unknown","Security","AA","Female","85","85","24330","24430"
"In post","2023","Unknown","Security","AA","Male","590","575","24060","22880"
"In post","2023","Unknown","Security","AO","Female","165","160","28620","26400"
"In post","2023","Unknown","Security","AO","Male","895","885","35100","40010"
"In post","2023","Unknown","Security","EO","Female","100","95","29240","27470"
"In post","2023","Unknown","Security","EO","Male","255","255","32590","28370"
"In post","2023","Unknown","Security","G6","Female","15","15","[c]","[c]"
"In post","2023","Unknown","Security","G6","Male","35","35","71960","70180"
"In post","2023","Unknown","Security","G7","Female","50","50","55130","54850"
"In post","2023","Unknown","Security","G7","Male","85","85","56520","56430"
"In post","2023","Unknown","Security","HEO","Female","105","100","36520","35760"
"In post","2023","Unknown","Security","HEO","Male","140","140","37800","35570"
"In post","2023","Unknown","Security","SCS level","Female","5","5","[c]","[c]"
"In post","2023","Unknown","Security","SCS level","Male","15","15","[c]","[c]"
"In post","2023","Unknown","Security","SEO","Female","60","60","44090","43690"
"In post","2023","Unknown","Security","SEO","Male","100","100","44840","43500"
"In post","2023","Unknown","Security","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Security","Unknown","Male","5","5","[c]","[c]"
"In post","2023","Unknown","Unknown","AA","Female","735","670","23010","22180"
"In post","2023","Unknown","Unknown","AA","Male","580","565","23410","23340"
"In post","2023","Unknown","Unknown","AO","Female","370","345","26010","26220"
"In post","2023","Unknown","Unknown","AO","Male","310","305","27120","26600"
"In post","2023","Unknown","Unknown","EO","Female","910","865","29850","29100"
"In post","2023","Unknown","Unknown","EO","Male","700","690","30400","29450"
"In post","2023","Unknown","Unknown","G6","Female","260","250","76020","79110"
"In post","2023","Unknown","Unknown","G6","Male","205","205","75370","79110"
"In post","2023","Unknown","Unknown","G7","Female","570","535","58550","57360"
"In post","2023","Unknown","Unknown","G7","Male","590","575","58120","58850"
"In post","2023","Unknown","Unknown","HEO","Female","1325","1290","33760","33520"
"In post","2023","Unknown","Unknown","HEO","Male","1010","995","34000","33520"
"In post","2023","Unknown","Unknown","SCS level","Female","70","70","87920","83530"
"In post","2023","Unknown","Unknown","SCS level","Male","55","50","94860","85200"
"In post","2023","Unknown","Unknown","SEO","Female","695","655","45810","44890"
"In post","2023","Unknown","Unknown","SEO","Male","670","665","45890","44890"
"In post","2023","Unknown","Unknown","Unknown","Female","170","170","37930","36860"
"In post","2023","Unknown","Unknown","Unknown","Male","1530","1530","42370","40530"
"Leaver CS","2023","Declared disabled","Analysis","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Analysis","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Analysis","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Analysis","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Analysis","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Analysis","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Analysis","EO","Female","[c]","[c]","[c]","[c]"
