"Status","Year","Parent_department","Region_ITL2","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Ministry of Justice","Outer London - South","Female","1115","1045","35810","31310"
"In post","2023","Ministry of Justice","Outer London - South","Male","435","420","38410","32890"
"In post","2023","Ministry of Justice","Outer London - West and North West","Female","905","840","32970","31310"
"In post","2023","Ministry of Justice","Outer London - West and North West","Male","645","620","34900","34110"
"In post","2023","Ministry of Justice","Shropshire and Staffordshire","Female","2120","1965","29750","28480"
"In post","2023","Ministry of Justice","Shropshire and Staffordshire","Male","1725","1640","32080","31510"
"In post","2023","Ministry of Justice","South Yorkshire","Female","1335","1225","30400","28880"
"In post","2023","Ministry of Justice","South Yorkshire","Male","945","905","34580","32210"
"In post","2023","Ministry of Justice","Southern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Southern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Surrey, East and West Sussex","Female","1620","1490","32090","30810"
"In post","2023","Ministry of Justice","Surrey, East and West Sussex","Male","1250","1195","33570","33220"
"In post","2023","Ministry of Justice","Tees Valley and Durham","Female","2080","1925","30530","29050"
"In post","2023","Ministry of Justice","Tees Valley and Durham","Male","1920","1795","32630","32060"
"In post","2023","Ministry of Justice","Unknown","Female","60","55","26600","24070"
"In post","2023","Ministry of Justice","Unknown","Male","60","60","29460","28880"
"In post","2023","Ministry of Justice","West Central Scotland","Female","305","275","28700","25830"
"In post","2023","Ministry of Justice","West Central Scotland","Male","265","255","30440","25830"
"In post","2023","Ministry of Justice","West Midlands","Female","2920","2655","27620","24570"
"In post","2023","Ministry of Justice","West Midlands","Male","1735","1665","28850","25830"
"In post","2023","Ministry of Justice","West Wales and The Valleys","Female","1235","1140","28920","25830"
"In post","2023","Ministry of Justice","West Wales and The Valleys","Male","600","565","31210","29050"
"In post","2023","Ministry of Justice","West Yorkshire","Female","2905","2685","31000","28880"
"In post","2023","Ministry of Justice","West Yorkshire","Male","2065","1975","32710","31510"
"In post","2023","National Crime Agency","Bedfordshire and Hertfordshire","Female","55","50","38450","38310"
"In post","2023","National Crime Agency","Bedfordshire and Hertfordshire","Male","65","60","42140","39970"
"In post","2023","National Crime Agency","Berkshire, Buckinghamshire and Oxfordshire","Female","50","50","39840","39630"
"In post","2023","National Crime Agency","Berkshire, Buckinghamshire and Oxfordshire","Male","70","70","46310","45700"
"In post","2023","National Crime Agency","Cheshire","Female","620","595","38740","38310"
"In post","2023","National Crime Agency","Cheshire","Male","620","615","40740","38640"
"In post","2023","National Crime Agency","Derbyshire and Nottinghamshire","Female","35","30","38610","38310"
"In post","2023","National Crime Agency","Derbyshire and Nottinghamshire","Male","45","45","42870","39050"
"In post","2023","National Crime Agency","Devon","Female","25","20","[c]","[c]"
"In post","2023","National Crime Agency","Devon","Male","30","30","40370","38590"
"In post","2023","National Crime Agency","East Anglia","Female","[c]","[c]","[c]","[c]"
"In post","2023","National Crime Agency","East Anglia","Male","[c]","[c]","[c]","[c]"
"In post","2023","National Crime Agency","East Yorkshire and Northern Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","National Crime Agency","East Yorkshire and Northern Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","National Crime Agency","Essex","Female","20","20","[c]","[c]"
"In post","2023","National Crime Agency","Essex","Male","25","25","[c]","[c]"
"In post","2023","National Crime Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Female","230","215","37460","36270"
"In post","2023","National Crime Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Male","190","190","42470","40440"
"In post","2023","National Crime Agency","Greater Manchester","Female","[c]","[c]","[c]","[c]"
"In post","2023","National Crime Agency","Greater Manchester","Male","[c]","[c]","[c]","[c]"
"In post","2023","National Crime Agency","Hampshire and Isle of Wight","Female","25","25","[c]","[c]"
"In post","2023","National Crime Agency","Hampshire and Isle of Wight","Male","40","40","40770","38310"
"In post","2023","National Crime Agency","Inner London - East","Female","705","675","45080","42240"
"In post","2023","National Crime Agency","Inner London - East","Male","765","760","49530","45700"
"In post","2023","National Crime Agency","Kent","Female","75","75","40360","39630"
"In post","2023","National Crime Agency","Kent","Male","125","125","44320","44040"
"In post","2023","National Crime Agency","Lancashire","Female","30","30","38870","36040"
"In post","2023","National Crime Agency","Lancashire","Male","40","40","41040","38310"
"In post","2023","National Crime Agency","Leicestershire, Rutland and Northamptonshire","Female","35","35","37090","36350"
"In post","2023","National Crime Agency","Leicestershire, Rutland and Northamptonshire","Male","55","55","40840","40440"
"In post","2023","National Crime Agency","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","National Crime Agency","Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","National Crime Agency","Merseyside","Female","10","10","[c]","[c]"
"In post","2023","National Crime Agency","Merseyside","Male","10","10","[c]","[c]"
"In post","2023","National Crime Agency","North Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","National Crime Agency","North Yorkshire","Male","10","10","[c]","[c]"
"In post","2023","National Crime Agency","Northern Ireland","Female","55","55","41320","38640"
"In post","2023","National Crime Agency","Northern Ireland","Male","80","75","42270","38310"
"In post","2023","National Crime Agency","Northumberland, and Tyne and Wear","Female","40","40","37030","36080"
"In post","2023","National Crime Agency","Northumberland, and Tyne and Wear","Male","65","65","40390","38310"
"In post","2023","National Crime Agency","Outer London - South","Female","30","30","41240","41910"
"In post","2023","National Crime Agency","Outer London - South","Male","70","70","44370","41940"
"In post","2023","National Crime Agency","Overseas","Female","20","20","[c]","[c]"
"In post","2023","National Crime Agency","Overseas","Male","105","105","48990","47380"
"In post","2023","National Crime Agency","Shropshire and Staffordshire","Female","15","15","[c]","[c]"
"In post","2023","National Crime Agency","Shropshire and Staffordshire","Male","20","20","[c]","[c]"
"In post","2023","National Crime Agency","South Yorkshire","Female","45","45","38210","36040"
"In post","2023","National Crime Agency","South Yorkshire","Male","40","35","39160","38310"
"In post","2023","National Crime Agency","Surrey, East and West Sussex","Female","30","30","42210","41910"
"In post","2023","National Crime Agency","Surrey, East and West Sussex","Male","50","50","44340","42130"
"In post","2023","National Crime Agency","Tees Valley and Durham","Female","[c]","[c]","[c]","[c]"
"In post","2023","National Crime Agency","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"In post","2023","National Crime Agency","Unknown","Female","45","40","43680","42520"
"In post","2023","National Crime Agency","Unknown","Male","60","60","49710","48410"
"In post","2023","National Crime Agency","West Central Scotland","Female","20","20","[c]","[c]"
"In post","2023","National Crime Agency","West Central Scotland","Male","35","35","42400","42110"
"In post","2023","National Crime Agency","West Midlands","Female","215","205","37960","38310"
"In post","2023","National Crime Agency","West Midlands","Male","270","265","43160","40330"
"In post","2023","National Crime Agency","West Wales and The Valleys","Female","25","25","[c]","[c]"
"In post","2023","National Crime Agency","West Wales and The Valleys","Male","40","40","43890","41700"
"In post","2023","National Crime Agency","West Yorkshire","Female","60","60","39220","38310"
"In post","2023","National Crime Agency","West Yorkshire","Male","100","95","43700","42250"
"In post","2023","Northern Ireland Office","Inner London - West","Female","45","45","54350","55720"
"In post","2023","Northern Ireland Office","Inner London - West","Male","45","45","55820","43650"
"In post","2023","Northern Ireland Office","Northern Ireland","Female","40","40","36210","37680"
"In post","2023","Northern Ireland Office","Northern Ireland","Male","35","35","40720","37680"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Bedfordshire and Hertfordshire","Female","20","20","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Bedfordshire and Hertfordshire","Male","10","10","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Berkshire, Buckinghamshire and Oxfordshire","Female","20","20","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Berkshire, Buckinghamshire and Oxfordshire","Male","10","10","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Cheshire","Female","15","15","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Cheshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Cornwall and Isles of Scilly","Female","10","10","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Cumbria","Female","10","10","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Cumbria","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Derbyshire and Nottinghamshire","Female","125","115","44250","40850"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Derbyshire and Nottinghamshire","Male","50","45","54200","52750"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Devon","Female","20","20","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Devon","Male","5","5","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Dorset and Somerset","Female","20","20","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Dorset and Somerset","Male","5","5","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","East Anglia","Female","35","35","57390","52750"
"In post","2023","Office for Standards in Education, Children's Services and Skills","East Anglia","Male","20","20","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","East Wales","Female","10","10","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","East Wales","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","East Yorkshire and Northern Lincolnshire","Female","10","10","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","East Yorkshire and Northern Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Essex","Female","15","15","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Essex","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Gloucestershire, Wiltshire and Bath/Bristol area","Female","170","155","42660","36890"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Gloucestershire, Wiltshire and Bath/Bristol area","Male","105","100","44260","40640"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Greater Manchester","Female","280","265","36860","32650"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Greater Manchester","Male","170","170","39890","33130"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Hampshire and Isle of Wight","Female","30","30","62440","52750"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Hampshire and Isle of Wight","Male","10","10","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Herefordshire, Worcestershire and Warwickshire","Female","25","25","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Herefordshire, Worcestershire and Warwickshire","Male","10","10","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Inner London - East","Female","20","20","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Inner London - East","Male","10","10","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Inner London - West","Female","130","125","50660","44250"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Inner London - West","Male","85","85","51890","43850"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Kent","Female","20","20","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Kent","Male","5","5","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Lancashire","Female","20","20","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Lancashire","Male","5","5","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Leicestershire, Rutland and Northamptonshire","Female","25","25","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Leicestershire, Rutland and Northamptonshire","Male","5","5","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Lincolnshire","Female","10","10","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Lincolnshire","Male","5","5","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Merseyside","Female","30","30","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Merseyside","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","North Yorkshire","Female","30","30","59110","66170"
"In post","2023","Office for Standards in Education, Children's Services and Skills","North Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Northumberland, and Tyne and Wear","Female","20","20","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Northumberland, and Tyne and Wear","Male","5","5","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Outer London - East and North East","Female","15","15","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Outer London - East and North East","Male","5","5","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Outer London - South","Female","20","20","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Outer London - South","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Outer London - West and North West","Female","20","20","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Outer London - West and North West","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Shropshire and Staffordshire","Female","20","20","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Shropshire and Staffordshire","Male","15","15","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","South Yorkshire","Female","15","15","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","South Yorkshire","Male","5","5","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Southern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Southern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Surrey, East and West Sussex","Female","35","35","62790","52750"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Surrey, East and West Sussex","Male","20","20","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Tees Valley and Durham","Female","25","25","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","West Central Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","West Central Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","West Midlands","Female","75","75","44960","40850"
"In post","2023","Office for Standards in Education, Children's Services and Skills","West Midlands","Male","30","30","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","West Wales and The Valleys","Female","5","5","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","West Wales and The Valleys","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","West Yorkshire","Female","30","30","67960","72470"
"In post","2023","Office for Standards in Education, Children's Services and Skills","West Yorkshire","Male","10","10","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","Bedfordshire and Hertfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","Bedfordshire and Hertfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","East Wales","Female","15","15","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","East Wales","Male","15","15","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","Inner London - East","Female","400","385","49170","46250"
"In post","2023","Office of Gas and Electricity Markets","Inner London - East","Male","465","465","51260","47030"
"In post","2023","Office of Gas and Electricity Markets","Lancashire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","Lancashire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","Leicestershire, Rutland and Northamptonshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","Leicestershire, Rutland and Northamptonshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","Outer London - East and North East","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","Outer London - East and North East","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","Outer London - West and North West","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","Outer London - West and North West","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","Southern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","Southern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","Surrey, East and West Sussex","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","Tees Valley and Durham","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","West Central Scotland","Female","305","295","38960","34930"
"In post","2023","Office of Gas and Electricity Markets","West Central Scotland","Male","345","345","38900","32340"
"In post","2023","Office of Gas and Electricity Markets","West Midlands","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","West Midlands","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","Bedfordshire and Hertfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","Bedfordshire and Hertfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","Derbyshire and Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","Greater Manchester","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","Greater Manchester","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","Herefordshire, Worcestershire and Warwickshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","Herefordshire, Worcestershire and Warwickshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","Lancashire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","Lancashire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","Leicestershire, Rutland and Northamptonshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","Leicestershire, Rutland and Northamptonshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","Northumberland, and Tyne and Wear","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","Northumberland, and Tyne and Wear","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","Shropshire and Staffordshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","Shropshire and Staffordshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","Surrey, East and West Sussex","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","Tees Valley and Durham","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","West Midlands","Female","210","205","42660","39140"
"In post","2023","Office of Qualifications and Examinations Regulation","West Midlands","Male","125","120","47790","47500"
"In post","2023","Office of Rail and Road","Gloucestershire, Wiltshire and Bath/Bristol area","Female","5","5","[c]","[c]"
"In post","2023","Office of Rail and Road","Gloucestershire, Wiltshire and Bath/Bristol area","Male","25","25","[c]","[c]"
"In post","2023","Office of Rail and Road","Greater Manchester","Female","20","20","[c]","[c]"
"In post","2023","Office of Rail and Road","Greater Manchester","Male","15","15","[c]","[c]"
"In post","2023","Office of Rail and Road","Inner London - East","Female","95","95","54500","57260"
"In post","2023","Office of Rail and Road","Inner London - East","Male","110","105","60110","57700"
"In post","2023","Office of Rail and Road","North Yorkshire","Female","10","10","[c]","[c]"
"In post","2023","Office of Rail and Road","North Yorkshire","Male","20","20","[c]","[c]"
"In post","2023","Office of Rail and Road","West Central Scotland","Female","15","15","[c]","[c]"
"In post","2023","Office of Rail and Road","West Central Scotland","Male","15","15","[c]","[c]"
"In post","2023","Office of Rail and Road","West Midlands","Female","15","15","[c]","[c]"
"In post","2023","Office of Rail and Road","West Midlands","Male","20","20","[c]","[c]"
"In post","2023","Office of the Secretary of State for Scotland","Eastern Scotland","Female","50","45","53190","53860"
"In post","2023","Office of the Secretary of State for Scotland","Eastern Scotland","Male","35","35","52290","52360"
"In post","2023","Office of the Secretary of State for Scotland","Inner London - West","Female","25","25","[c]","[c]"
"In post","2023","Office of the Secretary of State for Scotland","Inner London - West","Male","20","20","[c]","[c]"
"In post","2023","Office of the Secretary of State for Wales","East Wales","Female","5","5","[c]","[c]"
"In post","2023","Office of the Secretary of State for Wales","East Wales","Male","15","15","[c]","[c]"
"In post","2023","Office of the Secretary of State for Wales","Inner London - West","Female","10","10","[c]","[c]"
"In post","2023","Office of the Secretary of State for Wales","Inner London - West","Male","10","10","[c]","[c]"
"In post","2023","Scottish Government","Cheshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Scottish Government","Cheshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Scottish Government","Cumbria","Female","[c]","[c]","[c]","[c]"
"In post","2023","Scottish Government","Cumbria","Male","[c]","[c]","[c]","[c]"
"In post","2023","Scottish Government","Eastern Scotland","Female","8190","7695","40720","35220"
"In post","2023","Scottish Government","Eastern Scotland","Male","6915","6705","41320","37060"
"In post","2023","Scottish Government","Highlands and Islands","Female","530","485","33470","31290"
"In post","2023","Scottish Government","Highlands and Islands","Male","535","505","35440","32220"
"In post","2023","Scottish Government","Inner London - West","Female","10","10","[c]","[c]"
"In post","2023","Scottish Government","Inner London - West","Male","5","5","[c]","[c]"
"In post","2023","Scottish Government","Lancashire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Scottish Government","Lancashire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Scottish Government","North Eastern Scotland","Female","650","600","35600","31940"
"In post","2023","Scottish Government","North Eastern Scotland","Male","545","525","37910","34730"
"In post","2023","Scottish Government","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2023","Scottish Government","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2023","Scottish Government","Overseas","Female","10","10","[c]","[c]"
"In post","2023","Scottish Government","Overseas","Male","10","10","[c]","[c]"
"In post","2023","Scottish Government","Southern Scotland","Female","1145","1045","32350","29100"
"In post","2023","Scottish Government","Southern Scotland","Male","790","765","34150","30440"
"In post","2023","Scottish Government","Tees Valley and Durham","Female","[c]","[c]","[c]","[c]"
"In post","2023","Scottish Government","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"In post","2023","Scottish Government","West Central Scotland","Female","4570","4305","38190","33520"
"In post","2023","Scottish Government","West Central Scotland","Male","3710","3585","39040","37060"
"In post","2023","The National Archives","Berkshire, Buckinghamshire and Oxfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","The National Archives","Berkshire, Buckinghamshire and Oxfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","The National Archives","Herefordshire, Worcestershire and Warwickshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","The National Archives","Herefordshire, Worcestershire and Warwickshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","The National Archives","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","The National Archives","Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","The National Archives","Merseyside","Female","[c]","[c]","[c]","[c]"
"In post","2023","The National Archives","Merseyside","Male","[c]","[c]","[c]","[c]"
"In post","2023","The National Archives","Outer London - West and North West","Female","315","295","36930","34900"
"In post","2023","The National Archives","Outer London - West and North West","Male","270","260","38010","35080"
"In post","2023","UK Export Finance","Bedfordshire and Hertfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","UK Export Finance","Bedfordshire and Hertfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","UK Export Finance","Cheshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","UK Export Finance","Cheshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","UK Export Finance","East Anglia","Female","[c]","[c]","[c]","[c]"
"In post","2023","UK Export Finance","East Anglia","Male","[c]","[c]","[c]","[c]"
"In post","2023","UK Export Finance","East Wales","Female","[c]","[c]","[c]","[c]"
"In post","2023","UK Export Finance","East Wales","Male","[c]","[c]","[c]","[c]"
"In post","2023","UK Export Finance","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"In post","2023","UK Export Finance","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"In post","2023","UK Export Finance","Greater Manchester","Female","[c]","[c]","[c]","[c]"
"In post","2023","UK Export Finance","Greater Manchester","Male","[c]","[c]","[c]","[c]"
"In post","2023","UK Export Finance","Herefordshire, Worcestershire and Warwickshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","UK Export Finance","Herefordshire, Worcestershire and Warwickshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","UK Export Finance","Inner London - West","Female","225","215","50920","43720"
"In post","2023","UK Export Finance","Inner London - West","Male","275","275","58030","54000"
"In post","2023","UK Export Finance","Leicestershire, Rutland and Northamptonshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","UK Export Finance","Leicestershire, Rutland and Northamptonshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","UK Export Finance","North Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","UK Export Finance","North Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","UK Export Finance","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2023","UK Export Finance","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2023","UK Export Finance","Northumberland, and Tyne and Wear","Female","[c]","[c]","[c]","[c]"
"In post","2023","UK Export Finance","Northumberland, and Tyne and Wear","Male","[c]","[c]","[c]","[c]"
"In post","2023","UK Export Finance","Southern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","UK Export Finance","Southern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","UK Export Finance","West Central Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","UK Export Finance","West Central Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","UK Export Finance","West Midlands","Female","[c]","[c]","[c]","[c]"
"In post","2023","UK Export Finance","West Midlands","Male","[c]","[c]","[c]","[c]"
"In post","2023","UK Export Finance","West Wales and The Valleys","Female","[c]","[c]","[c]","[c]"
