"Status","Year","Age","Disability","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","20-29","Undeclared","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","SEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","SEO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","SEO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Unknown","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","AA","Heterosexual / straight","40","[c]","22390","23340"
"Leaver CS","2023","20-29","Unknown","AA","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","AA","Unknown","380","[c]","21210","21380"
"Leaver CS","2023","20-29","Unknown","AO","Heterosexual / straight","205","[c]","22910","22400"
"Leaver CS","2023","20-29","Unknown","AO","LGBO","35","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","AO","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","AO","Unknown","1520","[c]","22850","21990"
"Leaver CS","2023","20-29","Unknown","EO","Heterosexual / straight","160","[c]","28810","27660"
"Leaver CS","2023","20-29","Unknown","EO","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","EO","Undeclared","55","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","EO","Unknown","580","[c]","27450","27610"
"Leaver CS","2023","20-29","Unknown","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","G6","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","G7","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","G7","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","G7","Unknown","85","[c]","55520","54700"
"Leaver CS","2023","20-29","Unknown","HEO","Heterosexual / straight","115","[c]","33720","33570"
"Leaver CS","2023","20-29","Unknown","HEO","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","HEO","Undeclared","35","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","HEO","Unknown","490","[c]","32150","32000"
"Leaver CS","2023","20-29","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","SEO","Heterosexual / straight","65","[c]","41080","40600"
"Leaver CS","2023","20-29","Unknown","SEO","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","SEO","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","SEO","Unknown","165","[c]","41270","41440"
"Leaver CS","2023","20-29","Unknown","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Unknown","Unknown","225","[c]","27020","28830"
"Leaver CS","2023","30-39","Declared disabled","AA","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared disabled","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared disabled","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared disabled","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared disabled","AO","Heterosexual / straight","140","[c]","22490","21690"
"Leaver CS","2023","30-39","Declared disabled","AO","LGBO","30","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared disabled","AO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared disabled","AO","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared disabled","EO","Heterosexual / straight","110","[c]","28480","28120"
"Leaver CS","2023","30-39","Declared disabled","EO","LGBO","40","[c]","28370","27570"
"Leaver CS","2023","30-39","Declared disabled","EO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared disabled","EO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared disabled","G6","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared disabled","G6","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared disabled","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared disabled","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared disabled","G7","Heterosexual / straight","45","[c]","55060","54700"
"Leaver CS","2023","30-39","Declared disabled","G7","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared disabled","G7","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared disabled","G7","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared disabled","HEO","Heterosexual / straight","55","[c]","34070","33560"
"Leaver CS","2023","30-39","Declared disabled","HEO","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared disabled","HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared disabled","HEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared disabled","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared disabled","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared disabled","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared disabled","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared disabled","SEO","Heterosexual / straight","40","[c]","41000","40760"
"Leaver CS","2023","30-39","Declared disabled","SEO","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared disabled","SEO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared disabled","SEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared disabled","Unknown","Heterosexual / straight","45","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared disabled","Unknown","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared non-disabled","AA","Heterosexual / straight","150","[c]","20840","19930"
"Leaver CS","2023","30-39","Declared non-disabled","AA","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared non-disabled","AA","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared non-disabled","AA","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared non-disabled","AO","Heterosexual / straight","1030","[c]","22690","21780"
"Leaver CS","2023","30-39","Declared non-disabled","AO","LGBO","85","[c]","22450","21690"
"Leaver CS","2023","30-39","Declared non-disabled","AO","Undeclared","60","[c]","22070","21780"
"Leaver CS","2023","30-39","Declared non-disabled","AO","Unknown","255","[c]","22970","21690"
"Leaver CS","2023","30-39","Declared non-disabled","EO","Heterosexual / straight","845","[c]","28450","27960"
"Leaver CS","2023","30-39","Declared non-disabled","EO","LGBO","80","[c]","28300","27570"
"Leaver CS","2023","30-39","Declared non-disabled","EO","Undeclared","55","[c]","28250","27960"
"Leaver CS","2023","30-39","Declared non-disabled","EO","Unknown","120","[c]","28190","28080"
"Leaver CS","2023","30-39","Declared non-disabled","G6","Heterosexual / straight","140","[c]","68180","66240"
"Leaver CS","2023","30-39","Declared non-disabled","G6","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared non-disabled","G6","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared non-disabled","G6","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared non-disabled","G7","Heterosexual / straight","480","[c]","54870","54130"
"Leaver CS","2023","30-39","Declared non-disabled","G7","LGBO","55","[c]","54940","54150"
"Leaver CS","2023","30-39","Declared non-disabled","G7","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared non-disabled","G7","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared non-disabled","HEO","Heterosexual / straight","520","[c]","34290","33750"
"Leaver CS","2023","30-39","Declared non-disabled","HEO","LGBO","50","[c]","34470","34020"
"Leaver CS","2023","30-39","Declared non-disabled","HEO","Undeclared","40","[c]","33070","33380"
"Leaver CS","2023","30-39","Declared non-disabled","HEO","Unknown","85","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared non-disabled","SCS level","Heterosexual / straight","40","[c]","80980","78000"
"Leaver CS","2023","30-39","Declared non-disabled","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared non-disabled","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared non-disabled","SCS level","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared non-disabled","SEO","Heterosexual / straight","545","[c]","41860","41560"
"Leaver CS","2023","30-39","Declared non-disabled","SEO","LGBO","55","[c]","41630","40790"
"Leaver CS","2023","30-39","Declared non-disabled","SEO","Undeclared","45","[c]","41360","41950"
"Leaver CS","2023","30-39","Declared non-disabled","SEO","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared non-disabled","Unknown","Heterosexual / straight","210","[c]","37720","37550"
"Leaver CS","2023","30-39","Declared non-disabled","Unknown","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared non-disabled","Unknown","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Undeclared","AA","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Undeclared","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Undeclared","AA","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Undeclared","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Undeclared","AO","Heterosexual / straight","55","[c]","22390","21780"
"Leaver CS","2023","30-39","Undeclared","AO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Undeclared","AO","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Undeclared","AO","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Undeclared","EO","Heterosexual / straight","50","[c]","28400","28120"
"Leaver CS","2023","30-39","Undeclared","EO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Undeclared","EO","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Undeclared","EO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Undeclared","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Undeclared","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Undeclared","G6","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Undeclared","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Undeclared","G7","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Undeclared","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Undeclared","G7","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Undeclared","G7","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Undeclared","HEO","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Undeclared","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Undeclared","HEO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Undeclared","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Undeclared","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Undeclared","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Undeclared","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Undeclared","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Undeclared","SEO","Heterosexual / straight","35","[c]","40820","40050"
"Leaver CS","2023","30-39","Undeclared","SEO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Undeclared","SEO","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Undeclared","SEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Undeclared","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Undeclared","Unknown","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","AA","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","AA","Unknown","135","[c]","22460","22180"
"Leaver CS","2023","30-39","Unknown","AO","Heterosexual / straight","85","[c]","23850","22480"
"Leaver CS","2023","30-39","Unknown","AO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","AO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","AO","Unknown","725","[c]","23470","22400"
"Leaver CS","2023","30-39","Unknown","EO","Heterosexual / straight","100","[c]","30060","28650"
"Leaver CS","2023","30-39","Unknown","EO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","EO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","EO","Unknown","360","[c]","28780","28120"
"Leaver CS","2023","30-39","Unknown","G6","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","G6","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","G6","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","G6","Unknown","75","[c]","68610","66350"
"Leaver CS","2023","30-39","Unknown","G7","Heterosexual / straight","95","[c]","54210","53740"
"Leaver CS","2023","30-39","Unknown","G7","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","G7","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","G7","Unknown","235","[c]","56120","54760"
"Leaver CS","2023","30-39","Unknown","HEO","Heterosexual / straight","90","[c]","35460","34280"
"Leaver CS","2023","30-39","Unknown","HEO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","HEO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","HEO","Unknown","240","[c]","34810","34100"
"Leaver CS","2023","30-39","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","SCS level","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","SEO","Heterosexual / straight","80","[c]","41150","40820"
"Leaver CS","2023","30-39","Unknown","SEO","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","SEO","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","SEO","Unknown","225","[c]","41130","40650"
"Leaver CS","2023","30-39","Unknown","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Unknown","Unknown","155","[c]","39240","38090"
"Leaver CS","2023","40-49","Declared disabled","AA","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","AA","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","AO","Heterosexual / straight","130","[c]","22740","21690"
"Leaver CS","2023","40-49","Declared disabled","AO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","AO","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","AO","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","EO","Heterosexual / straight","145","[c]","28460","27690"
"Leaver CS","2023","40-49","Declared disabled","EO","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","EO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","EO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","G6","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","G7","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","G7","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","G7","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","G7","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","HEO","Heterosexual / straight","55","[c]","34380","33710"
"Leaver CS","2023","40-49","Declared disabled","HEO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","HEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","SEO","Heterosexual / straight","45","[c]","43070","41660"
"Leaver CS","2023","40-49","Declared disabled","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","SEO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","SEO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Unknown","Heterosexual / straight","45","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","AA","Heterosexual / straight","125","[c]","21090","20750"
"Leaver CS","2023","40-49","Declared non-disabled","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","AA","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","AA","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","AO","Heterosexual / straight","655","[c]","22490","21690"
"Leaver CS","2023","40-49","Declared non-disabled","AO","LGBO","30","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","AO","Undeclared","60","[c]","22650","21690"
"Leaver CS","2023","40-49","Declared non-disabled","AO","Unknown","215","[c]","22190","21690"
"Leaver CS","2023","40-49","Declared non-disabled","EO","Heterosexual / straight","675","[c]","28420","27570"
"Leaver CS","2023","40-49","Declared non-disabled","EO","LGBO","40","[c]","28600","28080"
"Leaver CS","2023","40-49","Declared non-disabled","EO","Undeclared","45","[c]","28490","28120"
"Leaver CS","2023","40-49","Declared non-disabled","EO","Unknown","120","[c]","28850","28120"
"Leaver CS","2023","40-49","Declared non-disabled","G6","Heterosexual / straight","180","[c]","70250","68490"
"Leaver CS","2023","40-49","Declared non-disabled","G6","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","G6","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","G6","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","G7","Heterosexual / straight","340","[c]","56850","55420"
"Leaver CS","2023","40-49","Declared non-disabled","G7","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","G7","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","G7","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","HEO","Heterosexual / straight","305","[c]","34210","33680"
"Leaver CS","2023","40-49","Declared non-disabled","HEO","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","HEO","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","HEO","Unknown","60","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","SCS level","Heterosexual / straight","100","[c]","94040","90000"
"Leaver CS","2023","40-49","Declared non-disabled","SCS level","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","SCS level","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","SCS level","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","SEO","Heterosexual / straight","325","[c]","43040","41800"
"Leaver CS","2023","40-49","Declared non-disabled","SEO","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","SEO","Undeclared","40","[c]","42560","41740"
"Leaver CS","2023","40-49","Declared non-disabled","SEO","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Unknown","Heterosexual / straight","135","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Unknown","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Unknown","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","AA","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","AA","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","AO","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","AO","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","AO","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","EO","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","EO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","EO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","EO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","G6","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","G6","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","G7","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","G7","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","HEO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","HEO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","HEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","SEO","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","SEO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","AA","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","AA","Unknown","75","[c]","21740","22180"
"Leaver CS","2023","40-49","Unknown","AO","Heterosexual / straight","45","[c]","24220","22400"
"Leaver CS","2023","40-49","Unknown","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","AO","Undeclared","5","[c]","[c]","[c]"
