"Status","Year","Ethnicity","Profession_of_post","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Unknown","Other","G6","45","45","67000","70830"
"In post","2023","Unknown","Other","G7","110","110","55650","56080"
"In post","2023","Unknown","Other","HEO","225","220","35110","35000"
"In post","2023","Unknown","Other","SCS level","30","30","102660","102440"
"In post","2023","Unknown","Other","SEO","175","160","43230","43210"
"In post","2023","Unknown","Other","Unknown","1700","1700","41930","40000"
"In post","2023","Unknown","Planning","AO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Planning","EO","5","5","[c]","[c]"
"In post","2023","Unknown","Planning","G6","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Planning","G7","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Planning","HEO","5","5","[c]","[c]"
"In post","2023","Unknown","Planning","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Planning","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Planning Inspectors","G6","15","15","[c]","[c]"
"In post","2023","Unknown","Planning Inspectors","G7","20","20","[c]","[c]"
"In post","2023","Unknown","Planning Inspectors","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Policy","AA","10","10","[c]","[c]"
"In post","2023","Unknown","Policy","AO","55","55","24760","25340"
"In post","2023","Unknown","Policy","EO","320","315","29020","29210"
"In post","2023","Unknown","Policy","G6","420","405","67540","66700"
"In post","2023","Unknown","Policy","G7","1320","1300","56240","55720"
"In post","2023","Unknown","Policy","HEO","970","955","35110","35020"
"In post","2023","Unknown","Policy","SCS level","150","145","91420","79650"
"In post","2023","Unknown","Policy","SEO","1005","985","42160","42530"
"In post","2023","Unknown","Policy","Unknown","10","10","[c]","[c]"
"In post","2023","Unknown","Project Delivery","AA","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Project Delivery","AO","55","55","22780","23390"
"In post","2023","Unknown","Project Delivery","EO","170","160","28280","28120"
"In post","2023","Unknown","Project Delivery","G6","165","160","69250","69060"
"In post","2023","Unknown","Project Delivery","G7","420","415","55920","55740"
"In post","2023","Unknown","Project Delivery","HEO","475","465","34420","34700"
"In post","2023","Unknown","Project Delivery","SCS level","40","40","94140","81870"
"In post","2023","Unknown","Project Delivery","SEO","510","500","42000","42140"
"In post","2023","Unknown","Project Delivery","Unknown","50","50","37380","39660"
"In post","2023","Unknown","Property","AA","105","95","19560","19770"
"In post","2023","Unknown","Property","AO","125","110","23180","22520"
"In post","2023","Unknown","Property","EO","290","270","28070","27740"
"In post","2023","Unknown","Property","G6","25","25","[c]","[c]"
"In post","2023","Unknown","Property","G7","90","90","56880","57010"
"In post","2023","Unknown","Property","HEO","240","235","33560","33960"
"In post","2023","Unknown","Property","SCS level","5","5","[c]","[c]"
"In post","2023","Unknown","Property","SEO","190","180","45110","44830"
"In post","2023","Unknown","Property","Unknown","10","10","[c]","[c]"
"In post","2023","Unknown","Psychology","AA","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Psychology","AO","15","10","[c]","[c]"
"In post","2023","Unknown","Psychology","EO","75","75","31570","31290"
"In post","2023","Unknown","Psychology","G7","15","15","[c]","[c]"
"In post","2023","Unknown","Psychology","HEO","50","50","32460","30940"
"In post","2023","Unknown","Psychology","SEO","35","30","44620","44700"
"In post","2023","Unknown","Science and Engineering","AA","15","15","[c]","[c]"
"In post","2023","Unknown","Science and Engineering","AO","175","170","22040","21730"
"In post","2023","Unknown","Science and Engineering","EO","105","105","27260","27070"
"In post","2023","Unknown","Science and Engineering","G6","30","25","67230","66280"
"In post","2023","Unknown","Science and Engineering","G7","155","145","55890","56180"
"In post","2023","Unknown","Science and Engineering","HEO","285","280","32050","31750"
"In post","2023","Unknown","Science and Engineering","SCS level","5","5","[c]","[c]"
"In post","2023","Unknown","Science and Engineering","SEO","260","250","42310","41100"
"In post","2023","Unknown","Science and Engineering","Unknown","75","75","40540","37310"
"In post","2023","Unknown","Security","AA","360","350","24300","24430"
"In post","2023","Unknown","Security","AO","600","595","33100","30560"
"In post","2023","Unknown","Security","EO","120","120","33470","29440"
"In post","2023","Unknown","Security","G6","25","25","[c]","[c]"
"In post","2023","Unknown","Security","G7","65","65","57980","57000"
"In post","2023","Unknown","Security","HEO","130","125","36380","35160"
"In post","2023","Unknown","Security","SCS level","15","15","[c]","[c]"
"In post","2023","Unknown","Security","SEO","90","85","44890","43530"
"In post","2023","Unknown","Security","Unknown","5","5","[c]","[c]"
"In post","2023","Unknown","Social Research","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Social Research","G6","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Social Research","G7","30","30","56440","55550"
"In post","2023","Unknown","Social Research","HEO","65","65","35200","35580"
"In post","2023","Unknown","Social Research","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Social Research","SEO","60","60","41420","41000"
"In post","2023","Unknown","Statistics","AA","25","25","[c]","[c]"
"In post","2023","Unknown","Statistics","AO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Statistics","EO","25","25","[c]","[c]"
"In post","2023","Unknown","Statistics","G6","10","10","[c]","[c]"
"In post","2023","Unknown","Statistics","G7","55","55","56960","56200"
"In post","2023","Unknown","Statistics","HEO","90","85","34690","34530"
"In post","2023","Unknown","Statistics","SCS level","5","5","[c]","[c]"
"In post","2023","Unknown","Statistics","SEO","90","90","42310","42280"
"In post","2023","Unknown","Tax","AO","795","735","22580","22520"
"In post","2023","Unknown","Tax","EO","1155","1110","28570","28130"
"In post","2023","Unknown","Tax","G6","55","55","73500","71300"
"In post","2023","Unknown","Tax","G7","230","220","59210","57970"
"In post","2023","Unknown","Tax","HEO","1140","1095","35760","35000"
"In post","2023","Unknown","Tax","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Tax","SEO","215","210","43430","42510"
"In post","2023","Unknown","Unknown","AA","1130","1055","23110","22180"
"In post","2023","Unknown","Unknown","AO","740","705","25620","25710"
"In post","2023","Unknown","Unknown","EO","1665","1620","29430","29100"
"In post","2023","Unknown","Unknown","G6","435","425","72300","70920"
"In post","2023","Unknown","Unknown","G7","1075","1045","57690","56240"
"In post","2023","Unknown","Unknown","HEO","1570","1525","35550","34730"
"In post","2023","Unknown","Unknown","SCS level","190","185","95900","85200"
"In post","2023","Unknown","Unknown","SEO","1025","995","44510","42860"
"In post","2023","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Veterinarian","G6","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Veterinarian","G7","10","10","[c]","[c]"
"In post","2023","Unknown","Veterinarian","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Veterinarian","SEO","20","20","[c]","[c]"
"In post","2023","White","Commercial","AA","10","10","[c]","[c]"
"In post","2023","White","Commercial","AO","250","225","23360","22440"
"In post","2023","White","Commercial","EO","540","515","27720","27340"
"In post","2023","White","Commercial","G6","570","560","74600","71820"
"In post","2023","White","Commercial","G7","1225","1195","59390","56180"
"In post","2023","White","Commercial","HEO","1165","1120","33680","33990"
"In post","2023","White","Commercial","SCS level","240","240","114590","109460"
"In post","2023","White","Commercial","SEO","1580","1530","42150","41800"
"In post","2023","White","Commercial","Unknown","150","150","42960","42620"
"In post","2023","White","Communications","AA","[c]","[c]","[c]","[c]"
"In post","2023","White","Communications","AO","125","120","22990","22330"
"In post","2023","White","Communications","EO","365","345","28360","27740"
"In post","2023","White","Communications","G6","210","205","69110","68560"
"In post","2023","White","Communications","G7","550","535","56430","56050"
"In post","2023","White","Communications","HEO","720","690","35130","34300"
"In post","2023","White","Communications","SCS level","80","75","90010","83770"
"In post","2023","White","Communications","SEO","820","790","42760","42170"
"In post","2023","White","Communications","Unknown","20","20","[c]","[c]"
"In post","2023","White","Corporate Finance","AO","[c]","[c]","[c]","[c]"
"In post","2023","White","Corporate Finance","EO","10","10","[c]","[c]"
"In post","2023","White","Corporate Finance","G6","5","5","[c]","[c]"
"In post","2023","White","Corporate Finance","G7","5","5","[c]","[c]"
"In post","2023","White","Corporate Finance","HEO","5","5","[c]","[c]"
"In post","2023","White","Corporate Finance","SCS level","5","5","[c]","[c]"
"In post","2023","White","Corporate Finance","SEO","10","10","[c]","[c]"
"In post","2023","White","Counter Fraud","AA","10","10","[c]","[c]"
"In post","2023","White","Counter Fraud","AO","1050","905","22730","21690"
"In post","2023","White","Counter Fraud","EO","3410","3100","28610","28120"
"In post","2023","White","Counter Fraud","G6","80","75","71850","71300"
"In post","2023","White","Counter Fraud","G7","175","165","57770","57970"
"In post","2023","White","Counter Fraud","HEO","1435","1370","35420","34700"
"In post","2023","White","Counter Fraud","SCS level","15","15","[c]","[c]"
"In post","2023","White","Counter Fraud","SEO","475","450","42260","42170"
"In post","2023","White","Digital, Data and Technology","AA","20","20","[c]","[c]"
"In post","2023","White","Digital, Data and Technology","AO","390","375","23200","22330"
"In post","2023","White","Digital, Data and Technology","EO","2185","2070","28540","28120"
"In post","2023","White","Digital, Data and Technology","G6","1265","1250","69750","68440"
"In post","2023","White","Digital, Data and Technology","G7","3695","3605","56070","55720"
"In post","2023","White","Digital, Data and Technology","HEO","3580","3465","34710","34170"
"In post","2023","White","Digital, Data and Technology","SCS level","300","295","94640","88950"
"In post","2023","White","Digital, Data and Technology","SEO","3915","3815","42290","41800"
"In post","2023","White","Digital, Data and Technology","Unknown","50","50","38660","38790"
"In post","2023","White","Economics","AO","35","35","22490","21200"
"In post","2023","White","Economics","EO","105","105","27550","27890"
"In post","2023","White","Economics","G6","180","170","72250","70740"
"In post","2023","White","Economics","G7","460","445","57870","56340"
"In post","2023","White","Economics","HEO","365","365","35420","35000"
"In post","2023","White","Economics","SCS level","80","80","91010","82990"
"In post","2023","White","Economics","SEO","145","140","43190","43320"
"In post","2023","White","Economics","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Finance","AA","20","20","[c]","[c]"
"In post","2023","White","Finance","AO","685","620","22980","22500"
"In post","2023","White","Finance","EO","1095","1030","28180","27650"
"In post","2023","White","Finance","G6","590","575","69660","70190"
"In post","2023","White","Finance","G7","1305","1265","56100","55850"
"In post","2023","White","Finance","HEO","1515","1450","34500","34170"
"In post","2023","White","Finance","SCS level","265","255","93910","84350"
"In post","2023","White","Finance","SEO","1570","1510","42770","42050"
"In post","2023","White","Finance","Unknown","50","50","54640","49350"
"In post","2023","White","Geography","AO","15","15","[c]","[c]"
"In post","2023","White","Geography","EO","130","120","28460","27610"
"In post","2023","White","Geography","G6","[c]","[c]","[c]","[c]"
"In post","2023","White","Geography","G7","10","10","[c]","[c]"
"In post","2023","White","Geography","HEO","135","130","34870","34370"
"In post","2023","White","Geography","SEO","45","45","43440","43890"
"In post","2023","White","Human Resources","AA","60","55","21120","21380"
"In post","2023","White","Human Resources","AO","900","830","22700","22220"
"In post","2023","White","Human Resources","EO","2110","2015","28560","27690"
"In post","2023","White","Human Resources","G6","595","585","68380","67880"
"In post","2023","White","Human Resources","G7","1470","1420","55520","55350"
"In post","2023","White","Human Resources","HEO","2545","2435","34760","34300"
"In post","2023","White","Human Resources","SCS level","210","200","91210","82510"
"In post","2023","White","Human Resources","SEO","1835","1755","42320","41510"
"In post","2023","White","Human Resources","Unknown","70","65","39440","38290"
"In post","2023","White","Inspector of Education and Training","AO","[c]","[c]","[c]","[c]"
"In post","2023","White","Inspector of Education and Training","EO","[c]","[c]","[c]","[c]"
"In post","2023","White","Inspector of Education and Training","G6","180","180","83290","85090"
"In post","2023","White","Inspector of Education and Training","G7","385","380","74900","77470"
"In post","2023","White","Inspector of Education and Training","HEO","20","20","[c]","[c]"
"In post","2023","White","Inspector of Education and Training","SCS level","5","5","[c]","[c]"
"In post","2023","White","Inspector of Education and Training","SEO","355","340","51890","52750"
"In post","2023","White","Intelligence Analysis","AO","60","55","24030","23100"
"In post","2023","White","Intelligence Analysis","EO","1185","1120","28440","27650"
"In post","2023","White","Intelligence Analysis","G6","35","35","72010","71520"
"In post","2023","White","Intelligence Analysis","G7","145","140","59290","59340"
"In post","2023","White","Intelligence Analysis","HEO","610","595","35000","34300"
"In post","2023","White","Intelligence Analysis","SCS level","10","10","[c]","[c]"
"In post","2023","White","Intelligence Analysis","SEO","360","355","44030","43430"
"In post","2023","White","Intelligence Analysis","Unknown","15","15","[c]","[c]"
"In post","2023","White","Internal Audit","AA","[c]","[c]","[c]","[c]"
"In post","2023","White","Internal Audit","AO","15","15","[c]","[c]"
"In post","2023","White","Internal Audit","EO","25","25","[c]","[c]"
"In post","2023","White","Internal Audit","G6","65","65","66150","64280"
"In post","2023","White","Internal Audit","G7","105","100","54410","53740"
"In post","2023","White","Internal Audit","HEO","110","105","35170","34370"
"In post","2023","White","Internal Audit","SCS level","20","20","[c]","[c]"
"In post","2023","White","Internal Audit","SEO","200","185","45230","44120"
"In post","2023","White","International Trade","AO","[c]","[c]","[c]","[c]"
"In post","2023","White","International Trade","EO","65","60","28290","29280"
"In post","2023","White","International Trade","G6","150","150","66770","65980"
"In post","2023","White","International Trade","G7","355","350","55770","55370"
"In post","2023","White","International Trade","HEO","205","200","34650","35010"
"In post","2023","White","International Trade","SCS level","80","75","85060","77080"
"In post","2023","White","International Trade","SEO","375","370","41730","41550"
"In post","2023","White","Knowledge and Information Management","AA","10","10","[c]","[c]"
"In post","2023","White","Knowledge and Information Management","AO","300","285","23250","22220"
"In post","2023","White","Knowledge and Information Management","EO","490","470","28210","28050"
"In post","2023","White","Knowledge and Information Management","G6","60","60","68320","66860"
"In post","2023","White","Knowledge and Information Management","G7","225","200","55900","55850"
"In post","2023","White","Knowledge and Information Management","HEO","490","475","34580","34170"
"In post","2023","White","Knowledge and Information Management","SCS level","15","15","[c]","[c]"
"In post","2023","White","Knowledge and Information Management","SEO","265","255","42200","41540"
"In post","2023","White","Knowledge and Information Management","Unknown","25","25","[c]","[c]"
"In post","2023","White","Legal","AA","[c]","[c]","[c]","[c]"
"In post","2023","White","Legal","AO","145","130","23060","22520"
"In post","2023","White","Legal","EO","780","740","29360","28130"
"In post","2023","White","Legal","G6","1260","1175","71380","70250"
"In post","2023","White","Legal","G7","3480","3220","56790","55990"
"In post","2023","White","Legal","HEO","765","735","36500","35000"
"In post","2023","White","Legal","SCS level","350","335","89960","85000"
"In post","2023","White","Legal","SEO","915","825","42710","42510"
"In post","2023","White","Legal","Unknown","5","5","[c]","[c]"
"In post","2023","White","Medicine","AA","10","10","[c]","[c]"
"In post","2023","White","Medicine","AO","170","155","24820","24680"
"In post","2023","White","Medicine","EO","245","225","32840","32930"
"In post","2023","White","Medicine","G6","285","240","86070","88880"
"In post","2023","White","Medicine","G7","195","175","63300","59480"
"In post","2023","White","Medicine","HEO","355","315","39100","40590"
"In post","2023","White","Medicine","SCS level","185","155","110200","106000"
"In post","2023","White","Medicine","SEO","240","220","45800","47670"
"In post","2023","White","Medicine","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Operational Delivery","AA","8265","7155","22070","23000"
"In post","2023","White","Operational Delivery","AO","64685","57590","24490","22520"
"In post","2023","White","Operational Delivery","EO","58820","53535","28930","28120"
"In post","2023","White","Operational Delivery","G6","1875","1830","71020","68320"
"In post","2023","White","Operational Delivery","G7","5205","5065","55970","55010"
"In post","2023","White","Operational Delivery","HEO","22255","21135","35200","34400"
"In post","2023","White","Operational Delivery","SCS level","725","710","92260","83630"
"In post","2023","White","Operational Delivery","SEO","11325","10910","43620","42140"
"In post","2023","White","Operational Delivery","Unknown","15020","14015","30970","29050"
"In post","2023","White","Operational Research","AA","[c]","[c]","[c]","[c]"
"In post","2023","White","Operational Research","AO","20","20","[c]","[c]"
"In post","2023","White","Operational Research","EO","20","20","[c]","[c]"
"In post","2023","White","Operational Research","G6","50","45","69430","70250"
"In post","2023","White","Operational Research","G7","280","265","55210","55720"
"In post","2023","White","Operational Research","HEO","170","170","33450","33850"
"In post","2023","White","Operational Research","SCS level","15","15","[c]","[c]"
"In post","2023","White","Operational Research","SEO","205","195","42010","42000"
"In post","2023","White","Other","AA","1020","985","20230","19770"
"In post","2023","White","Other","AO","3010","2725","22210","21690"
"In post","2023","White","Other","EO","2300","2110","28290","28120"
"In post","2023","White","Other","G6","420","395","75310","70840"
"In post","2023","White","Other","G7","880","840","55020","55110"
"In post","2023","White","Other","HEO","1700","1605","34640","34170"
"In post","2023","White","Other","SCS level","165","165","101910","91200"
"In post","2023","White","Other","SEO","1215","1160","42910","41410"
"In post","2023","White","Other","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Planning","AO","15","10","[c]","[c]"
"In post","2023","White","Planning","EO","15","10","[c]","[c]"
"In post","2023","White","Planning","G6","10","10","[c]","[c]"
"In post","2023","White","Planning","G7","50","50","58400","56450"
"In post","2023","White","Planning","HEO","35","30","36850","38420"
"In post","2023","White","Planning","SCS level","10","10","[c]","[c]"
"In post","2023","White","Planning","SEO","45","45","43610","43750"
"In post","2023","White","Planning Inspectors","AO","[c]","[c]","[c]","[c]"
"In post","2023","White","Planning Inspectors","G6","240","210","67530","66510"
"In post","2023","White","Planning Inspectors","G7","135","125","46710","48660"
"In post","2023","White","Planning Inspectors","HEO","15","15","[c]","[c]"
"In post","2023","White","Planning Inspectors","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","White","Planning Inspectors","SEO","[c]","[c]","[c]","[c]"
"In post","2023","White","Policy","AA","10","10","[c]","[c]"
"In post","2023","White","Policy","AO","320","305","24730","25340"
"In post","2023","White","Policy","EO","1330","1280","28820","28710"
"In post","2023","White","Policy","G6","3010","2895","68130","66850"
"In post","2023","White","Policy","G7","6940","6740","56040","55190"
"In post","2023","White","Policy","HEO","4525","4410","34880","34520"
"In post","2023","White","Policy","SCS level","1605","1545","85840","79040"
"In post","2023","White","Policy","SEO","4700","4565","41970","41360"
"In post","2023","White","Policy","Unknown","20","20","[c]","[c]"
"In post","2023","White","Project Delivery","AA","[c]","[c]","[c]","[c]"
"In post","2023","White","Project Delivery","AO","170","160","23270","23230"
"In post","2023","White","Project Delivery","EO","905","845","27700","27470"
"In post","2023","White","Project Delivery","G6","1300","1265","68850","68280"
"In post","2023","White","Project Delivery","G7","3190","3090","55080","55150"
"In post","2023","White","Project Delivery","HEO","2995","2845","33850","34170"
"In post","2023","White","Project Delivery","SCS level","400","390","91590","84540"
"In post","2023","White","Project Delivery","SEO","3795","3660","41600","41780"
"In post","2023","White","Project Delivery","Unknown","435","425","46860","42620"
"In post","2023","White","Property","AA","395","385","19320","18830"
"In post","2023","White","Property","AO","290","270","23150","22520"
"In post","2023","White","Property","EO","865","810","27960","27650"
"In post","2023","White","Property","G6","235","230","66580","66310"
"In post","2023","White","Property","G7","735","710","56210","56080"
"In post","2023","White","Property","HEO","1255","1210","34230","34300"
"In post","2023","White","Property","SCS level","65","65","88690","84230"
"In post","2023","White","Property","SEO","1135","1085","43290","42460"
"In post","2023","White","Property","Unknown","25","25","[c]","[c]"
"In post","2023","White","Psychology","AA","[c]","[c]","[c]","[c]"
"In post","2023","White","Psychology","AO","55","50","24980","24910"
"In post","2023","White","Psychology","EO","365","360","28750","28480"
"In post","2023","White","Psychology","G6","25","25","[c]","[c]"
"In post","2023","White","Psychology","G7","80","80","63130","66460"
"In post","2023","White","Psychology","HEO","400","390","32460","32420"
"In post","2023","White","Psychology","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","White","Psychology","SEO","330","310","48040","49570"
"In post","2023","White","Psychology","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Science and Engineering","AA","90","90","19060","19430"
"In post","2023","White","Science and Engineering","AO","695","680","23650","23430"
"In post","2023","White","Science and Engineering","EO","1115","1080","27520","27250"
"In post","2023","White","Science and Engineering","G6","470","445","70490","70550"
"In post","2023","White","Science and Engineering","G7","2235","2130","54480","54450"
"In post","2023","White","Science and Engineering","HEO","2265","2200","33390","32800"
"In post","2023","White","Science and Engineering","SCS level","75","70","90600","86000"
"In post","2023","White","Science and Engineering","SEO","2675","2570","42690","42190"
"In post","2023","White","Science and Engineering","Unknown","650","640","44780","43360"
"In post","2023","White","Security","AA","1880","1820","22300","21380"
"In post","2023","White","Security","AO","2025","1975","34620","40010"
"In post","2023","White","Security","EO","935","910","33890","29400"
"In post","2023","White","Security","G6","150","150","71300","70550"
"In post","2023","White","Security","G7","375","365","57220","57000"
"In post","2023","White","Security","HEO","925","895","37940","34650"
"In post","2023","White","Security","SCS level","60","60","95160","87300"
"In post","2023","White","Security","SEO","590","580","43470","42150"
"In post","2023","White","Security","Unknown","40","40","37390","35250"
"In post","2023","White","Social Research","AO","10","10","[c]","[c]"
"In post","2023","White","Social Research","EO","15","15","[c]","[c]"
"In post","2023","White","Social Research","G6","75","75","69540","69530"
"In post","2023","White","Social Research","G7","325","310","56790","55780"
"In post","2023","White","Social Research","HEO","345","335","33630","32170"
"In post","2023","White","Social Research","SCS level","15","15","[c]","[c]"
"In post","2023","White","Social Research","SEO","455","430","41920","41700"
"In post","2023","White","Statistics","AA","10","10","[c]","[c]"
"In post","2023","White","Statistics","AO","15","15","[c]","[c]"
"In post","2023","White","Statistics","EO","155","150","28550","28210"
"In post","2023","White","Statistics","G6","165","155","68700","68000"
"In post","2023","White","Statistics","G7","540","515","56740","55550"
"In post","2023","White","Statistics","HEO","585","570","33990","33990"
"In post","2023","White","Statistics","SCS level","65","60","84160","80410"
"In post","2023","White","Statistics","SEO","620","595","42340","42140"
"In post","2023","White","Tax","AO","895","825","22600","22520"
"In post","2023","White","Tax","EO","2325","2170","28570","28130"
"In post","2023","White","Tax","G6","530","500","72500","71300"
"In post","2023","White","Tax","G7","1610","1530","58620","57970"
"In post","2023","White","Tax","HEO","3385","3200","35550","35000"
"In post","2023","White","Tax","SCS level","55","55","82510","79660"
"In post","2023","White","Tax","SEO","1575","1495","42920","42510"
"In post","2023","White","Unknown","AA","1020","960","23880","23340"
"In post","2023","White","Unknown","AO","1620","1535","26030","26220"
"In post","2023","White","Unknown","EO","3360","3220","30090","29450"
"In post","2023","White","Unknown","G6","1670","1615","74140","74000"
"In post","2023","White","Unknown","G7","3035","2920","59400","57970"
"In post","2023","White","Unknown","HEO","4295","4175","35460","34730"
"In post","2023","White","Unknown","SCS level","600","580","93060","85200"
"In post","2023","White","Unknown","SEO","3430","3300","45650","44890"
"In post","2023","White","Unknown","Unknown","80","80","[c]","[c]"
"In post","2023","White","Veterinarian","AO","[c]","[c]","[c]","[c]"
"In post","2023","White","Veterinarian","EO","20","20","[c]","[c]"
"In post","2023","White","Veterinarian","G6","20","20","[c]","[c]"
"In post","2023","White","Veterinarian","G7","95","90","53470","53110"
"In post","2023","White","Veterinarian","HEO","10","10","[c]","[c]"
"In post","2023","White","Veterinarian","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","White","Veterinarian","SEO","170","155","40290","38200"
"Leaver CS","2023","Asian","Commercial","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Commercial","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Commercial","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Commercial","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Commercial","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Commercial","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Commercial","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Commercial","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Communications","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Communications","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Communications","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Communications","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Communications","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Communications","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Communications","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Communications","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Corporate Finance","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Corporate Finance","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Corporate Finance","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Corporate Finance","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Corporate Finance","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Corporate Finance","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Counter Fraud","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Counter Fraud","AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Counter Fraud","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Counter Fraud","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Counter Fraud","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Counter Fraud","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Counter Fraud","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Digital, Data and Technology","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Digital, Data and Technology","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Digital, Data and Technology","EO","25","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Digital, Data and Technology","G6","15","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Digital, Data and Technology","G7","40","[c]","57960","57000"
"Leaver CS","2023","Asian","Digital, Data and Technology","HEO","35","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Digital, Data and Technology","SEO","45","[c]","41460","41050"
"Leaver CS","2023","Asian","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Economics","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Economics","AO","15","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Economics","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Economics","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Economics","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Economics","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Economics","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Economics","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Finance","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Finance","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Finance","EO","15","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Finance","G6","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Finance","G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Finance","HEO","20","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Finance","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Finance","SEO","15","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Geography","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Geography","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Geography","HEO","[c]","[c]","[c]","[c]"
