"Status","Year","Organisation","Region_london","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Foreign, Commonwealth and Development Office (excl. agencies)","London","G6","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office (excl. agencies)","London","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office (excl. agencies)","London","G6","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office (excl. agencies)","London","G7","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office (excl. agencies)","London","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office (excl. agencies)","London","G7","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office (excl. agencies)","London","HEO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office (excl. agencies)","London","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office (excl. agencies)","London","HEO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office (excl. agencies)","London","SCS level","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office (excl. agencies)","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office (excl. agencies)","London","SCS level","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office (excl. agencies)","London","SEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office (excl. agencies)","London","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office (excl. agencies)","London","SEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","AO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","G6","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","SEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","G6","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","G7","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Forestry and Land Scotland","Outside London","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Forestry and Land Scotland","Outside London","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Forestry and Land Scotland","Outside London","AA","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Forestry and Land Scotland","Outside London","AO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Forestry and Land Scotland","Outside London","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Forestry and Land Scotland","Outside London","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Forestry and Land Scotland","Outside London","AO","Unknown","30","[c]","27230","26220"
"Leaver CS","2023","Forestry and Land Scotland","Outside London","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Forestry and Land Scotland","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Forestry and Land Scotland","Outside London","EO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Forestry and Land Scotland","Outside London","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Forestry and Land Scotland","Outside London","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Forestry and Land Scotland","Outside London","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Forestry and Land Scotland","Outside London","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Forestry and Land Scotland","Outside London","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Forestry and Land Scotland","Outside London","HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Forestry and Land Scotland","Outside London","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Forestry and Land Scotland","Outside London","HEO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Forestry and Land Scotland","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Forestry and Land Scotland","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Forestry and Land Scotland","Outside London","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Forestry and Land Scotland","Outside London","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Forestry and Land Scotland","Outside London","SEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Government Actuary's Department","London","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Actuary's Department","London","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Actuary's Department","London","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Actuary's Department","London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Actuary's Department","London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Actuary's Department","London","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Actuary's Department","London","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Actuary's Department","London","G6","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Government Actuary's Department","London","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Actuary's Department","London","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Actuary's Department","London","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Actuary's Department","London","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Actuary's Department","London","HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Government Actuary's Department","London","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Actuary's Department","London","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Actuary's Department","London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Actuary's Department","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Actuary's Department","London","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Actuary's Department","London","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Actuary's Department","London","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Actuary's Department","London","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Actuary's Department","Outside London","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Actuary's Department","Outside London","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Actuary's Department","Outside London","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Actuary's Department","Outside London","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Actuary's Department","Outside London","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Commercial Organisation","London","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Commercial Organisation","London","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Commercial Organisation","London","G6","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Government Commercial Organisation","London","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Commercial Organisation","London","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Commercial Organisation","London","G7","Unknown","55","[c]","64570","65500"
"Leaver CS","2023","Government Commercial Organisation","London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Commercial Organisation","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Commercial Organisation","London","SCS level","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Government Commercial Organisation","London","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Commercial Organisation","London","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Commercial Organisation","London","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Commercial Organisation","Outside London","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Commercial Organisation","Outside London","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Commercial Organisation","Outside London","G6","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Government Commercial Organisation","Outside London","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Commercial Organisation","Outside London","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Commercial Organisation","Outside London","G7","Unknown","30","[c]","64020","65500"
"Leaver CS","2023","Government Commercial Organisation","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Commercial Organisation","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Commercial Organisation","Outside London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Commercial Organisation","Outside London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Commercial Organisation","Outside London","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Commercial Organisation","Outside London","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Commercial Organisation","Outside London","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Commercial Organisation","Unknown","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Commercial Organisation","Unknown","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Commercial Organisation","Unknown","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Commercial Organisation","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Commercial Organisation","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Commercial Organisation","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Internal Audit Agency","London","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Internal Audit Agency","London","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Internal Audit Agency","London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Internal Audit Agency","London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Internal Audit Agency","London","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Internal Audit Agency","London","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Internal Audit Agency","London","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Internal Audit Agency","London","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Internal Audit Agency","London","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Internal Audit Agency","London","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Internal Audit Agency","London","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Internal Audit Agency","London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Internal Audit Agency","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Internal Audit Agency","London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Internal Audit Agency","London","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Internal Audit Agency","London","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Internal Audit Agency","London","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Internal Audit Agency","Outside London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Internal Audit Agency","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Internal Audit Agency","Outside London","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Internal Audit Agency","Outside London","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Internal Audit Agency","Outside London","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Internal Audit Agency","Outside London","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Internal Audit Agency","Outside London","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Internal Audit Agency","Outside London","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Internal Audit Agency","Outside London","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Internal Audit Agency","Outside London","SEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Government Internal Audit Agency","Outside London","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Internal Audit Agency","Outside London","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Internal Audit Agency","Unknown","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Internal Audit Agency","Unknown","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Internal Audit Agency","Unknown","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Internal Audit Agency","Unknown","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Internal Audit Agency","Unknown","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Internal Audit Agency","Unknown","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Legal Department","London","AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Government Legal Department","London","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Legal Department","London","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Legal Department","London","EO","Heterosexual / straight","35","[c]","28330","27760"
"Leaver CS","2023","Government Legal Department","London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Legal Department","London","EO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Government Legal Department","London","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Legal Department","London","G6","Heterosexual / straight","45","[c]","69360","67630"
"Leaver CS","2023","Government Legal Department","London","G6","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Government Legal Department","London","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Legal Department","London","G6","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Government Legal Department","London","G7","Heterosexual / straight","60","[c]","52500","52020"
"Leaver CS","2023","Government Legal Department","London","G7","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Government Legal Department","London","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Legal Department","London","G7","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Government Legal Department","London","HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Government Legal Department","London","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Legal Department","London","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Legal Department","London","SCS level","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Government Legal Department","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Legal Department","London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Legal Department","London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Legal Department","London","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Legal Department","London","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Legal Department","London","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Legal Department","London","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Legal Department","Outside London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Legal Department","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Legal Department","Outside London","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Legal Department","Outside London","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Legal Department","Outside London","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Legal Department","Outside London","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Legal Department","Outside London","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Legal Department","Outside London","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Legal Department","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Legal Department","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Legal Department","Outside London","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Legal Department","Outside London","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Legal Department","Outside London","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Property Agency","London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Property Agency","London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Property Agency","London","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Property Agency","London","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Property Agency","London","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Property Agency","London","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Property Agency","London","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Property Agency","London","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Property Agency","London","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Property Agency","London","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Property Agency","London","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Property Agency","London","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Property Agency","Outside London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Property Agency","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Property Agency","Outside London","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Property Agency","Outside London","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Property Agency","Outside London","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Property Agency","Outside London","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Property Agency","Outside London","HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Government Property Agency","Outside London","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Property Agency","Outside London","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Property Agency","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Property Agency","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Property Agency","Outside London","SEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Government Property Agency","Outside London","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Property Agency","Outside London","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","London","AA","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","London","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","London","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","London","AA","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","London","AO","Heterosexual / straight","120","[c]","24860","25480"
"Leaver CS","2023","HM Courts and Tribunals Service","London","AO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","London","AO","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","London","AO","Unknown","120","[c]","24960","25480"
"Leaver CS","2023","HM Courts and Tribunals Service","London","EO","Heterosexual / straight","60","[c]","29330","29660"
"Leaver CS","2023","HM Courts and Tribunals Service","London","EO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","London","EO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","London","EO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","London","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","London","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","London","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","London","G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","London","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","London","G7","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","London","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","London","HEO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","London","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","London","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","London","HEO","Unknown","25","[c]","[c]","[c]"
