"Status","Year","Age","Ethnicity","Parent_department","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","60-64","Other ethnicity","UK Statistics Authority","Wales","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","UK Statistics Authority","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Water Services Regulation Authority","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Water Services Regulation Authority","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Welsh Government","Wales","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Attorney General's Departments","East of England","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Attorney General's Departments","London","10","10","[c]","[c]"
"In post","2023","60-64","Undeclared","Attorney General's Departments","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Attorney General's Departments","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Attorney General's Departments","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Attorney General's Departments","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Cabinet Office","London","10","10","[c]","[c]"
"In post","2023","60-64","Undeclared","Cabinet Office","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Cabinet Office","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Cabinet Office","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Department for Business, Energy and Industrial Strategy","London","20","15","[c]","[c]"
"In post","2023","60-64","Undeclared","Department for Business, Energy and Industrial Strategy","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Department for Business, Energy and Industrial Strategy","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Department for Business, Energy and Industrial Strategy","Wales","5","5","[c]","[c]"
"In post","2023","60-64","Undeclared","Department for Education","East of England","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Department for Education","London","10","10","[c]","[c]"
"In post","2023","60-64","Undeclared","Department for Education","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Department for Education","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Department for Education","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Department for Education","West Midlands (England)","5","5","[c]","[c]"
"In post","2023","60-64","Undeclared","Department for Education","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Department for Environment, Food and Rural Affairs","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Department for Environment, Food and Rural Affairs","East of England","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Department for Environment, Food and Rural Affairs","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Department for Environment, Food and Rural Affairs","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Department for Environment, Food and Rural Affairs","North West (England)","10","5","[c]","[c]"
"In post","2023","60-64","Undeclared","Department for Environment, Food and Rural Affairs","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Department for Environment, Food and Rural Affairs","South East (England)","5","5","[c]","[c]"
"In post","2023","60-64","Undeclared","Department for Environment, Food and Rural Affairs","South West (England)","5","5","[c]","[c]"
"In post","2023","60-64","Undeclared","Department for Environment, Food and Rural Affairs","West Midlands (England)","5","5","[c]","[c]"
"In post","2023","60-64","Undeclared","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Department for International Trade","London","5","5","[c]","[c]"
"In post","2023","60-64","Undeclared","Department for International Trade","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Department for Levelling Up, Housing and Communities","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Department for Levelling Up, Housing and Communities","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Department for Levelling Up, Housing and Communities","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Department for Levelling Up, Housing and Communities","Wales","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Department for Levelling Up, Housing and Communities","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Department for Levelling Up, Housing and Communities","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Department for Transport","East Midlands (England)","10","10","[c]","[c]"
"In post","2023","60-64","Undeclared","Department for Transport","East of England","5","5","[c]","[c]"
"In post","2023","60-64","Undeclared","Department for Transport","London","20","20","[c]","[c]"
"In post","2023","60-64","Undeclared","Department for Transport","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Department for Transport","North West (England)","10","5","[c]","[c]"
"In post","2023","60-64","Undeclared","Department for Transport","Scotland","5","5","[c]","[c]"
"In post","2023","60-64","Undeclared","Department for Transport","South East (England)","15","15","[c]","[c]"
"In post","2023","60-64","Undeclared","Department for Transport","South West (England)","10","10","[c]","[c]"
"In post","2023","60-64","Undeclared","Department for Transport","Wales","20","20","[c]","[c]"
"In post","2023","60-64","Undeclared","Department for Transport","West Midlands (England)","5","5","[c]","[c]"
"In post","2023","60-64","Undeclared","Department for Transport","Yorkshire and The Humber","10","10","[c]","[c]"
"In post","2023","60-64","Undeclared","Department for Work and Pensions","East Midlands (England)","30","25","29180","28120"
"In post","2023","60-64","Undeclared","Department for Work and Pensions","East of England","35","30","29660","28120"
"In post","2023","60-64","Undeclared","Department for Work and Pensions","London","115","95","33700","32520"
"In post","2023","60-64","Undeclared","Department for Work and Pensions","North East (England)","60","45","27770","28120"
"In post","2023","60-64","Undeclared","Department for Work and Pensions","North West (England)","95","75","29660","28120"
"In post","2023","60-64","Undeclared","Department for Work and Pensions","Scotland","45","35","26040","28120"
"In post","2023","60-64","Undeclared","Department for Work and Pensions","South East (England)","45","35","29010","28120"
"In post","2023","60-64","Undeclared","Department for Work and Pensions","South West (England)","30","20","[c]","[c]"
"In post","2023","60-64","Undeclared","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Department for Work and Pensions","Wales","35","25","27480","28120"
"In post","2023","60-64","Undeclared","Department for Work and Pensions","West Midlands (England)","60","45","28300","28120"
"In post","2023","60-64","Undeclared","Department for Work and Pensions","Yorkshire and The Humber","65","55","31210","28120"
"In post","2023","60-64","Undeclared","Department of Health and Social Care","East of England","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Department of Health and Social Care","London","15","15","[c]","[c]"
"In post","2023","60-64","Undeclared","Department of Health and Social Care","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Department of Health and Social Care","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Department of Health and Social Care","South West (England)","5","5","[c]","[c]"
"In post","2023","60-64","Undeclared","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Department of Health and Social Care","Wales","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Department of Health and Social Care","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Department of Health and Social Care","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Food Standards Agency","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Food Standards Agency","Wales","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Foreign, Commonwealth and Development Office","London","5","5","[c]","[c]"
"In post","2023","60-64","Undeclared","Foreign, Commonwealth and Development Office","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Foreign, Commonwealth and Development Office","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Foreign, Commonwealth and Development Office","South East (England)","10","10","[c]","[c]"
"In post","2023","60-64","Undeclared","HM Land Registry","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","HM Land Registry","East of England","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","HM Land Registry","North East (England)","5","5","[c]","[c]"
"In post","2023","60-64","Undeclared","HM Land Registry","North West (England)","5","5","[c]","[c]"
"In post","2023","60-64","Undeclared","HM Land Registry","South West (England)","10","10","[c]","[c]"
"In post","2023","60-64","Undeclared","HM Land Registry","Wales","5","5","[c]","[c]"
"In post","2023","60-64","Undeclared","HM Land Registry","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","HM Land Registry","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","HM Revenue and Customs","East Midlands (England)","20","20","[c]","[c]"
"In post","2023","60-64","Undeclared","HM Revenue and Customs","East of England","5","5","[c]","[c]"
"In post","2023","60-64","Undeclared","HM Revenue and Customs","London","80","65","44690","42060"
"In post","2023","60-64","Undeclared","HM Revenue and Customs","North East (England)","40","30","31940","22520"
"In post","2023","60-64","Undeclared","HM Revenue and Customs","North West (England)","50","40","34930","29730"
"In post","2023","60-64","Undeclared","HM Revenue and Customs","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","HM Revenue and Customs","Scotland","30","25","35570","35000"
"In post","2023","60-64","Undeclared","HM Revenue and Customs","South East (England)","30","20","[c]","[c]"
"In post","2023","60-64","Undeclared","HM Revenue and Customs","South West (England)","15","10","[c]","[c]"
"In post","2023","60-64","Undeclared","HM Revenue and Customs","Wales","10","10","[c]","[c]"
"In post","2023","60-64","Undeclared","HM Revenue and Customs","West Midlands (England)","20","15","[c]","[c]"
"In post","2023","60-64","Undeclared","HM Revenue and Customs","Yorkshire and The Humber","20","15","[c]","[c]"
"In post","2023","60-64","Undeclared","HM Treasury","London","10","10","[c]","[c]"
"In post","2023","60-64","Undeclared","Home Office","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Home Office","East of England","15","10","[c]","[c]"
"In post","2023","60-64","Undeclared","Home Office","London","75","65","37620","31590"
"In post","2023","60-64","Undeclared","Home Office","North East (England)","5","5","[c]","[c]"
"In post","2023","60-64","Undeclared","Home Office","North West (England)","30","20","[c]","[c]"
"In post","2023","60-64","Undeclared","Home Office","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Home Office","Scotland","10","5","[c]","[c]"
"In post","2023","60-64","Undeclared","Home Office","South East (England)","40","30","30930","28730"
"In post","2023","60-64","Undeclared","Home Office","South West (England)","5","5","[c]","[c]"
"In post","2023","60-64","Undeclared","Home Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Home Office","Wales","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Home Office","West Midlands (England)","5","5","[c]","[c]"
"In post","2023","60-64","Undeclared","Home Office","Yorkshire and The Humber","5","5","[c]","[c]"
"In post","2023","60-64","Undeclared","Ministry of Defence","East Midlands (England)","10","10","[c]","[c]"
"In post","2023","60-64","Undeclared","Ministry of Defence","East of England","35","35","32950","34300"
"In post","2023","60-64","Undeclared","Ministry of Defence","London","30","30","40870","34990"
"In post","2023","60-64","Undeclared","Ministry of Defence","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Ministry of Defence","North West (England)","20","15","[c]","[c]"
"In post","2023","60-64","Undeclared","Ministry of Defence","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Ministry of Defence","Overseas","5","5","[c]","[c]"
"In post","2023","60-64","Undeclared","Ministry of Defence","Scotland","20","15","[c]","[c]"
"In post","2023","60-64","Undeclared","Ministry of Defence","South East (England)","75","70","37330","34820"
"In post","2023","60-64","Undeclared","Ministry of Defence","South West (England)","135","120","40240","39500"
"In post","2023","60-64","Undeclared","Ministry of Defence","Wales","10","10","[c]","[c]"
"In post","2023","60-64","Undeclared","Ministry of Defence","West Midlands (England)","25","25","[c]","[c]"
"In post","2023","60-64","Undeclared","Ministry of Defence","Yorkshire and The Humber","15","15","[c]","[c]"
"In post","2023","60-64","Undeclared","Ministry of Justice","East Midlands (England)","30","25","26440","25340"
"In post","2023","60-64","Undeclared","Ministry of Justice","East of England","20","15","[c]","[c]"
"In post","2023","60-64","Undeclared","Ministry of Justice","London","60","55","36190","32970"
"In post","2023","60-64","Undeclared","Ministry of Justice","North East (England)","5","5","[c]","[c]"
"In post","2023","60-64","Undeclared","Ministry of Justice","North West (England)","30","25","[c]","[c]"
"In post","2023","60-64","Undeclared","Ministry of Justice","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Ministry of Justice","South East (England)","15","15","[c]","[c]"
"In post","2023","60-64","Undeclared","Ministry of Justice","South West (England)","30","25","[c]","[c]"
"In post","2023","60-64","Undeclared","Ministry of Justice","Wales","15","10","[c]","[c]"
"In post","2023","60-64","Undeclared","Ministry of Justice","West Midlands (England)","30","25","26910","22710"
"In post","2023","60-64","Undeclared","Ministry of Justice","Yorkshire and The Humber","15","15","[c]","[c]"
"In post","2023","60-64","Undeclared","National Crime Agency","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","National Crime Agency","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","National Crime Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","National Crime Agency","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","National Crime Agency","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","National Crime Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Office for Standards in Education, Children's Services and Skills","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Office of Rail and Road","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Office of Rail and Road","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Scottish Government","Scotland","65","50","44240","37940"
"In post","2023","60-64","Undeclared","UK Statistics Authority","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","UK Statistics Authority","Wales","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Welsh Government","Wales","25","20","[c]","[c]"
"In post","2023","60-64","Unknown","Attorney General's Departments","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Attorney General's Departments","East of England","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Attorney General's Departments","London","35","35","66170","63800"
"In post","2023","60-64","Unknown","Attorney General's Departments","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Attorney General's Departments","North West (England)","5","5","[c]","[c]"
"In post","2023","60-64","Unknown","Attorney General's Departments","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Attorney General's Departments","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Attorney General's Departments","Wales","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Attorney General's Departments","West Midlands (England)","5","5","[c]","[c]"
"In post","2023","60-64","Unknown","Attorney General's Departments","Yorkshire and The Humber","10","5","[c]","[c]"
"In post","2023","60-64","Unknown","Cabinet Office","London","15","15","[c]","[c]"
"In post","2023","60-64","Unknown","Cabinet Office","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Cabinet Office","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Cabinet Office","South East (England)","10","10","[c]","[c]"
"In post","2023","60-64","Unknown","Cabinet Office","Yorkshire and The Humber","15","10","[c]","[c]"
"In post","2023","60-64","Unknown","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Charity Commission","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Charity Commission","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Charity Commission","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Department for Business, Energy and Industrial Strategy","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Department for Business, Energy and Industrial Strategy","East of England","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Department for Business, Energy and Industrial Strategy","London","15","15","[c]","[c]"
"In post","2023","60-64","Unknown","Department for Business, Energy and Industrial Strategy","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Department for Business, Energy and Industrial Strategy","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Department for Business, Energy and Industrial Strategy","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Department for Business, Energy and Industrial Strategy","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Department for Business, Energy and Industrial Strategy","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Department for Business, Energy and Industrial Strategy","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Department for Business, Energy and Industrial Strategy","South West (England)","5","5","[c]","[c]"
"In post","2023","60-64","Unknown","Department for Business, Energy and Industrial Strategy","Wales","30","25","34470","26840"
"In post","2023","60-64","Unknown","Department for Business, Energy and Industrial Strategy","West Midlands (England)","15","15","[c]","[c]"
"In post","2023","60-64","Unknown","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Department for Education","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Department for Education","East of England","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Department for Education","London","10","10","[c]","[c]"
"In post","2023","60-64","Unknown","Department for Education","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Department for Education","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Department for Education","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Department for Education","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Department for Environment, Food and Rural Affairs","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Department for Environment, Food and Rural Affairs","East of England","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Department for Environment, Food and Rural Affairs","London","5","5","[c]","[c]"
"In post","2023","60-64","Unknown","Department for Environment, Food and Rural Affairs","North East (England)","10","5","[c]","[c]"
"In post","2023","60-64","Unknown","Department for Environment, Food and Rural Affairs","North West (England)","10","10","[c]","[c]"
"In post","2023","60-64","Unknown","Department for Environment, Food and Rural Affairs","South East (England)","15","15","[c]","[c]"
"In post","2023","60-64","Unknown","Department for Environment, Food and Rural Affairs","South West (England)","15","15","[c]","[c]"
"In post","2023","60-64","Unknown","Department for Environment, Food and Rural Affairs","Wales","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Department for Environment, Food and Rural Affairs","West Midlands (England)","5","5","[c]","[c]"
"In post","2023","60-64","Unknown","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","5","5","[c]","[c]"
"In post","2023","60-64","Unknown","Department for International Trade","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Department for International Trade","East of England","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Department for International Trade","London","15","15","[c]","[c]"
"In post","2023","60-64","Unknown","Department for International Trade","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Department for International Trade","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Department for International Trade","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Department for International Trade","Wales","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Department for International Trade","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Department for Levelling Up, Housing and Communities","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Department for Levelling Up, Housing and Communities","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Department for Levelling Up, Housing and Communities","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Department for Levelling Up, Housing and Communities","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Department for Levelling Up, Housing and Communities","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Department for Levelling Up, Housing and Communities","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Department for Transport","East Midlands (England)","10","10","[c]","[c]"
"In post","2023","60-64","Unknown","Department for Transport","East of England","5","5","[c]","[c]"
"In post","2023","60-64","Unknown","Department for Transport","London","25","20","[c]","[c]"
"In post","2023","60-64","Unknown","Department for Transport","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Department for Transport","North West (England)","10","10","[c]","[c]"
"In post","2023","60-64","Unknown","Department for Transport","Scotland","10","5","[c]","[c]"
"In post","2023","60-64","Unknown","Department for Transport","South East (England)","15","15","[c]","[c]"
"In post","2023","60-64","Unknown","Department for Transport","South West (England)","5","5","[c]","[c]"
"In post","2023","60-64","Unknown","Department for Transport","Wales","40","35","26730","22500"
"In post","2023","60-64","Unknown","Department for Transport","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Department for Transport","Yorkshire and The Humber","20","20","[c]","[c]"
"In post","2023","60-64","Unknown","Department for Work and Pensions","East Midlands (England)","15","10","[c]","[c]"
"In post","2023","60-64","Unknown","Department for Work and Pensions","East of England","15","15","[c]","[c]"
"In post","2023","60-64","Unknown","Department for Work and Pensions","London","25","20","[c]","[c]"
"In post","2023","60-64","Unknown","Department for Work and Pensions","North East (England)","25","20","[c]","[c]"
"In post","2023","60-64","Unknown","Department for Work and Pensions","North West (England)","70","60","28340","26650"
"In post","2023","60-64","Unknown","Department for Work and Pensions","Scotland","40","30","30750","21690"
"In post","2023","60-64","Unknown","Department for Work and Pensions","South East (England)","20","20","[c]","[c]"
"In post","2023","60-64","Unknown","Department for Work and Pensions","South West (England)","25","20","[c]","[c]"
"In post","2023","60-64","Unknown","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Department for Work and Pensions","Wales","15","15","[c]","[c]"
"In post","2023","60-64","Unknown","Department for Work and Pensions","West Midlands (England)","25","25","[c]","[c]"
"In post","2023","60-64","Unknown","Department for Work and Pensions","Yorkshire and The Humber","25","20","[c]","[c]"
"In post","2023","60-64","Unknown","Department of Health and Social Care","London","30","30","56730","58160"
"In post","2023","60-64","Unknown","Department of Health and Social Care","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Department of Health and Social Care","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Department of Health and Social Care","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Department of Health and Social Care","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Department of Health and Social Care","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Department of Health and Social Care","Yorkshire and The Humber","10","10","[c]","[c]"
"In post","2023","60-64","Unknown","Food Standards Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Food Standards Agency","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Food Standards Agency","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Food Standards Agency","Wales","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Foreign, Commonwealth and Development Office","London","15","15","[c]","[c]"
"In post","2023","60-64","Unknown","Foreign, Commonwealth and Development Office","Overseas","10","10","[c]","[c]"
"In post","2023","60-64","Unknown","Foreign, Commonwealth and Development Office","Scotland","5","5","[c]","[c]"
"In post","2023","60-64","Unknown","Foreign, Commonwealth and Development Office","South East (England)","5","5","[c]","[c]"
"In post","2023","60-64","Unknown","HM Land Registry","East Midlands (England)","10","10","[c]","[c]"
"In post","2023","60-64","Unknown","HM Land Registry","East of England","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","HM Land Registry","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","HM Land Registry","North East (England)","5","5","[c]","[c]"
"In post","2023","60-64","Unknown","HM Land Registry","North West (England)","5","5","[c]","[c]"
"In post","2023","60-64","Unknown","HM Land Registry","South West (England)","15","10","[c]","[c]"
"In post","2023","60-64","Unknown","HM Land Registry","Wales","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","HM Land Registry","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","HM Land Registry","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","HM Revenue and Customs","East Midlands (England)","45","35","29850","22860"
"In post","2023","60-64","Unknown","HM Revenue and Customs","East of England","15","15","[c]","[c]"
"In post","2023","60-64","Unknown","HM Revenue and Customs","London","145","125","42210","39790"
"In post","2023","60-64","Unknown","HM Revenue and Customs","North East (England)","215","165","25140","22520"
"In post","2023","60-64","Unknown","HM Revenue and Customs","North West (England)","175","140","28210","22520"
"In post","2023","60-64","Unknown","HM Revenue and Customs","Northern Ireland","15","15","[c]","[c]"
"In post","2023","60-64","Unknown","HM Revenue and Customs","Scotland","135","110","28330","22520"
"In post","2023","60-64","Unknown","HM Revenue and Customs","South East (England)","75","60","29890","26920"
"In post","2023","60-64","Unknown","HM Revenue and Customs","South West (England)","30","25","31950","28130"
"In post","2023","60-64","Unknown","HM Revenue and Customs","Wales","50","40","28390","22520"
"In post","2023","60-64","Unknown","HM Revenue and Customs","West Midlands (England)","50","40","37170","29730"
"In post","2023","60-64","Unknown","HM Revenue and Customs","Yorkshire and The Humber","45","35","28330","22520"
"In post","2023","60-64","Unknown","Home Office","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Home Office","East of England","15","10","[c]","[c]"
"In post","2023","60-64","Unknown","Home Office","London","60","60","31910","29750"
"In post","2023","60-64","Unknown","Home Office","North East (England)","15","15","[c]","[c]"
"In post","2023","60-64","Unknown","Home Office","North West (England)","75","70","25000","22400"
"In post","2023","60-64","Unknown","Home Office","Northern Ireland","[c]","[c]","[c]","[c]"
