"Status","Year","Disability","Ethnicity","Parent_department","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Undeclared","Unknown","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","Department for Levelling Up, Housing and Communities","Female","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","Department for Levelling Up, Housing and Communities","Male","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","Department for Transport","Female","10","5","[c]","[c]"
"In post","2023","Undeclared","Unknown","Department for Transport","Male","5","5","[c]","[c]"
"In post","2023","Undeclared","Unknown","Department for Work and Pensions","Female","45","40","30630","28120"
"In post","2023","Undeclared","Unknown","Department for Work and Pensions","Male","35","35","31770","28120"
"In post","2023","Undeclared","Unknown","Department of Health and Social Care","Female","185","180","46910","41870"
"In post","2023","Undeclared","Unknown","Department of Health and Social Care","Male","150","145","52020","50770"
"In post","2023","Undeclared","Unknown","Estyn","Female","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","Estyn","Male","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","Food Standards Agency","Female","20","20","[c]","[c]"
"In post","2023","Undeclared","Unknown","Food Standards Agency","Male","20","20","[c]","[c]"
"In post","2023","Undeclared","Unknown","Foreign, Commonwealth and Development Office","Female","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","Foreign, Commonwealth and Development Office","Male","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","HM Land Registry","Female","15","10","[c]","[c]"
"In post","2023","Undeclared","Unknown","HM Land Registry","Male","5","5","[c]","[c]"
"In post","2023","Undeclared","Unknown","HM Revenue and Customs","Female","105","85","30990","28130"
"In post","2023","Undeclared","Unknown","HM Revenue and Customs","Male","120","110","39660","35020"
"In post","2023","Undeclared","Unknown","HM Treasury","Female","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","HM Treasury","Male","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","Home Office","Female","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","Home Office","Male","5","5","[c]","[c]"
"In post","2023","Undeclared","Unknown","Ministry of Defence","Female","40","40","37550","34330"
"In post","2023","Undeclared","Unknown","Ministry of Defence","Male","80","75","41150","40880"
"In post","2023","Undeclared","Unknown","Ministry of Justice","Female","195","175","31930","30410"
"In post","2023","Undeclared","Unknown","Ministry of Justice","Male","265","245","33380","32920"
"In post","2023","Undeclared","Unknown","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","Office of the Secretary of State for Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","Office of the Secretary of State for Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","Office of the Secretary of State for Wales","Female","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","Office of the Secretary of State for Wales","Male","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","Scottish Government","Female","10","10","[c]","[c]"
"In post","2023","Undeclared","Unknown","Scottish Government","Male","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","The National Archives","Female","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","The National Archives","Male","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","UK Statistics Authority","Female","5","5","[c]","[c]"
"In post","2023","Undeclared","Unknown","UK Statistics Authority","Male","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","Welsh Government","Female","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","Welsh Government","Male","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","White","Attorney General's Departments","Female","70","70","48080","52400"
"In post","2023","Undeclared","White","Attorney General's Departments","Male","35","35","53060","53120"
"In post","2023","Undeclared","White","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","White","Cabinet Office","Female","125","120","48910","50360"
"In post","2023","Undeclared","White","Cabinet Office","Male","105","105","53340","55790"
"In post","2023","Undeclared","White","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","White","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","White","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","White","Chancellor's other departments","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","White","Charity Commission","Female","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","White","Charity Commission","Male","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","White","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","White","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","White","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","White","Competition and Markets Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","White","Department for Business, Energy and Industrial Strategy","Female","125","115","42840","39350"
"In post","2023","Undeclared","White","Department for Business, Energy and Industrial Strategy","Male","105","100","47560","41060"
"In post","2023","Undeclared","White","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","White","Department for Digital, Culture, Media and Sport","Female","25","25","[c]","[c]"
"In post","2023","Undeclared","White","Department for Digital, Culture, Media and Sport","Male","25","25","[c]","[c]"
"In post","2023","Undeclared","White","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","White","Department for Education","Female","135","130","44650","38210"
"In post","2023","Undeclared","White","Department for Education","Male","90","90","45400","41440"
"In post","2023","Undeclared","White","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","White","Department for Environment, Food and Rural Affairs","Female","220","200","35000","30320"
"In post","2023","Undeclared","White","Department for Environment, Food and Rural Affairs","Male","130","125","35900","32250"
"In post","2023","Undeclared","White","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","White","Department for International Trade","Female","10","10","[c]","[c]"
"In post","2023","Undeclared","White","Department for International Trade","Male","30","30","[c]","[c]"
"In post","2023","Undeclared","White","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","White","Department for Levelling Up, Housing and Communities","Female","60","55","46460","45610"
"In post","2023","Undeclared","White","Department for Levelling Up, Housing and Communities","Male","55","50","47990","44100"
"In post","2023","Undeclared","White","Department for Levelling Up, Housing and Communities","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","White","Department for Transport","Female","285","250","31150","26780"
"In post","2023","Undeclared","White","Department for Transport","Male","325","315","34350","28590"
"In post","2023","Undeclared","White","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","White","Department for Work and Pensions","Female","1540","1360","28420","28120"
"In post","2023","Undeclared","White","Department for Work and Pensions","Male","890","865","30230","28120"
"In post","2023","Undeclared","White","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","White","Department of Health and Social Care","Female","535","490","47530","42480"
"In post","2023","Undeclared","White","Department of Health and Social Care","Male","315","305","54960","52000"
"In post","2023","Undeclared","White","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","White","Estyn","Female","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","White","Estyn","Male","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","White","Estyn","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","White","Food Standards Agency","Female","80","80","38970","38100"
"In post","2023","Undeclared","White","Food Standards Agency","Male","95","95","39820","38100"
"In post","2023","Undeclared","White","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","White","Foreign, Commonwealth and Development Office","Female","60","55","48860","45410"
"In post","2023","Undeclared","White","Foreign, Commonwealth and Development Office","Male","70","70","56380","49750"
"In post","2023","Undeclared","White","Foreign, Commonwealth and Development Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","White","HM Land Registry","Female","85","70","33230","28080"
"In post","2023","Undeclared","White","HM Land Registry","Male","55","55","35050","31680"
"In post","2023","Undeclared","White","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","White","HM Revenue and Customs","Female","755","670","34780","31480"
"In post","2023","Undeclared","White","HM Revenue and Customs","Male","710","685","35870","34700"
"In post","2023","Undeclared","White","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","White","HM Treasury","Female","90","90","44310","45300"
"In post","2023","Undeclared","White","HM Treasury","Male","95","95","49170","54090"
"In post","2023","Undeclared","White","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","White","Home Office","Female","280","250","33100","29750"
"In post","2023","Undeclared","White","Home Office","Male","250","240","34300","30410"
"In post","2023","Undeclared","White","Home Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","White","Ministry of Defence","Female","875","825","34140","31920"
"In post","2023","Undeclared","White","Ministry of Defence","Male","1295","1250","35530","33830"
"In post","2023","Undeclared","White","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","White","Ministry of Justice","Female","2555","2290","31710","29050"
"In post","2023","Undeclared","White","Ministry of Justice","Male","3080","2820","34330","32920"
"In post","2023","Undeclared","White","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","White","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","White","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","White","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","White","Northern Ireland Office","Female","5","5","[c]","[c]"
"In post","2023","Undeclared","White","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","White","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","White","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","White","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","White","Office for Standards in Education, Children's Services and Skills","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","White","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","White","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","White","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","White","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","White","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","White","Office of Qualifications and Examinations Regulation","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","White","Office of Rail and Road","Female","70","65","54710","56570"
"In post","2023","Undeclared","White","Office of Rail and Road","Male","115","115","61880","60320"
"In post","2023","Undeclared","White","Office of Rail and Road","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","White","Office of the Secretary of State for Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","White","Office of the Secretary of State for Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","White","Office of the Secretary of State for Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","White","Office of the Secretary of State for Wales","Female","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","White","Office of the Secretary of State for Wales","Male","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","White","Office of the Secretary of State for Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","White","Scottish Government","Female","195","185","38430","34730"
"In post","2023","Undeclared","White","Scottish Government","Male","110","105","42070","38170"
"In post","2023","Undeclared","White","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","White","The National Archives","Female","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","White","The National Archives","Male","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","White","The National Archives","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","White","UK Export Finance","Female","5","5","[c]","[c]"
"In post","2023","Undeclared","White","UK Export Finance","Male","10","10","[c]","[c]"
"In post","2023","Undeclared","White","UK Export Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","White","UK Statistics Authority","Female","55","50","29940","28420"
"In post","2023","Undeclared","White","UK Statistics Authority","Male","45","40","35800","31560"
"In post","2023","Undeclared","White","UK Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","White","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","White","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","White","UK Supreme Court","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","White","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","White","Water Services Regulation Authority","Male","5","5","[c]","[c]"
"In post","2023","Undeclared","White","Water Services Regulation Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","White","Welsh Government","Female","50","45","42260","39690"
"In post","2023","Undeclared","White","Welsh Government","Male","35","35","45740","39690"
"In post","2023","Undeclared","White","Welsh Government","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Asian","Attorney General's Departments","Female","135","130","40450","40540"
"In post","2023","Unknown","Asian","Attorney General's Departments","Male","50","50","39410","39740"
"In post","2023","Unknown","Asian","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Asian","Cabinet Office","Female","85","85","36510","30130"
"In post","2023","Unknown","Asian","Cabinet Office","Male","85","85","34230","30130"
"In post","2023","Unknown","Asian","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Asian","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Asian","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Asian","Chancellor's other departments","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Asian","Charity Commission","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Asian","Charity Commission","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Asian","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Asian","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Asian","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Asian","Competition and Markets Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Asian","Department for Business, Energy and Industrial Strategy","Female","75","70","38830","34700"
"In post","2023","Unknown","Asian","Department for Business, Energy and Industrial Strategy","Male","45","45","42780","41300"
"In post","2023","Unknown","Asian","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Asian","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Asian","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Asian","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Asian","Department for Education","Female","125","120","37490","33950"
"In post","2023","Unknown","Asian","Department for Education","Male","85","85","38730","37590"
"In post","2023","Unknown","Asian","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Asian","Department for Environment, Food and Rural Affairs","Female","10","10","[c]","[c]"
"In post","2023","Unknown","Asian","Department for Environment, Food and Rural Affairs","Male","10","10","[c]","[c]"
"In post","2023","Unknown","Asian","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Asian","Department for International Trade","Female","45","45","46680","41650"
"In post","2023","Unknown","Asian","Department for International Trade","Male","40","40","51600","47780"
"In post","2023","Unknown","Asian","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Asian","Department for Levelling Up, Housing and Communities","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Asian","Department for Levelling Up, Housing and Communities","Male","5","5","[c]","[c]"
"In post","2023","Unknown","Asian","Department for Levelling Up, Housing and Communities","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Asian","Department for Transport","Female","10","10","[c]","[c]"
"In post","2023","Unknown","Asian","Department for Transport","Male","20","20","[c]","[c]"
"In post","2023","Unknown","Asian","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Asian","Department for Work and Pensions","Female","40","40","28710","28120"
"In post","2023","Unknown","Asian","Department for Work and Pensions","Male","35","35","30700","28120"
"In post","2023","Unknown","Asian","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Asian","Department of Health and Social Care","Female","260","250","42990","41190"
"In post","2023","Unknown","Asian","Department of Health and Social Care","Male","140","140","42150","40880"
"In post","2023","Unknown","Asian","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Asian","Estyn","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Asian","Estyn","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Asian","Estyn","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Asian","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Asian","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Asian","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Asian","Foreign, Commonwealth and Development Office","Female","85","85","49700","51170"
"In post","2023","Unknown","Asian","Foreign, Commonwealth and Development Office","Male","70","70","50780","53500"
"In post","2023","Unknown","Asian","Foreign, Commonwealth and Development Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Asian","HM Land Registry","Female","25","25","[c]","[c]"
"In post","2023","Unknown","Asian","HM Land Registry","Male","25","25","[c]","[c]"
"In post","2023","Unknown","Asian","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Asian","HM Revenue and Customs","Female","345","315","34190","32260"
"In post","2023","Unknown","Asian","HM Revenue and Customs","Male","370","355","34780","34370"
"In post","2023","Unknown","Asian","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Asian","HM Treasury","Female","20","20","[c]","[c]"
"In post","2023","Unknown","Asian","HM Treasury","Male","15","15","[c]","[c]"
"In post","2023","Unknown","Asian","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Asian","Home Office","Female","245","235","31290","27650"
"In post","2023","Unknown","Asian","Home Office","Male","225","225","32480","29750"
"In post","2023","Unknown","Asian","Home Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Asian","Ministry of Defence","Female","130","125","38060","33750"
"In post","2023","Unknown","Asian","Ministry of Defence","Male","160","160","34950","32480"
"In post","2023","Unknown","Asian","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Asian","Ministry of Justice","Female","65","65","29580","25650"
"In post","2023","Unknown","Asian","Ministry of Justice","Male","30","30","31090","25300"
"In post","2023","Unknown","Asian","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Asian","National Crime Agency","Female","120","115","37600","36040"
"In post","2023","Unknown","Asian","National Crime Agency","Male","85","85","39100","38640"
"In post","2023","Unknown","Asian","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Asian","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Asian","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Asian","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Asian","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Asian","Office for Standards in Education, Children's Services and Skills","Male","5","5","[c]","[c]"
"In post","2023","Unknown","Asian","Office for Standards in Education, Children's Services and Skills","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Asian","Office of Gas and Electricity Markets","Female","10","10","[c]","[c]"
"In post","2023","Unknown","Asian","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Asian","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Asian","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Asian","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Asian","Office of Qualifications and Examinations Regulation","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Asian","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Asian","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Asian","Office of Rail and Road","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Asian","Office of the Secretary of State for Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Asian","Office of the Secretary of State for Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Asian","Office of the Secretary of State for Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Asian","Office of the Secretary of State for Wales","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Asian","Office of the Secretary of State for Wales","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Asian","Office of the Secretary of State for Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Asian","Scottish Government","Female","40","40","36260","31960"
"In post","2023","Unknown","Asian","Scottish Government","Male","30","30","[c]","[c]"
"In post","2023","Unknown","Asian","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Asian","The National Archives","Female","5","5","[c]","[c]"
"In post","2023","Unknown","Asian","The National Archives","Male","5","5","[c]","[c]"
"In post","2023","Unknown","Asian","The National Archives","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Asian","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Asian","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Asian","UK Export Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Asian","UK Statistics Authority","Female","50","45","32920","31060"
"In post","2023","Unknown","Asian","UK Statistics Authority","Male","55","50","34650","31350"
"In post","2023","Unknown","Asian","UK Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Asian","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Asian","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Asian","UK Supreme Court","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Asian","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Asian","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Asian","Water Services Regulation Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Asian","Welsh Government","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Asian","Welsh Government","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Asian","Welsh Government","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Black","Attorney General's Departments","Female","60","60","35580","28200"
"In post","2023","Unknown","Black","Attorney General's Departments","Male","5","5","[c]","[c]"
"In post","2023","Unknown","Black","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Black","Cabinet Office","Female","45","45","37940","32960"
"In post","2023","Unknown","Black","Cabinet Office","Male","15","15","[c]","[c]"
"In post","2023","Unknown","Black","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Black","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Black","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Black","Chancellor's other departments","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Black","Charity Commission","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Black","Charity Commission","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Black","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Black","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Black","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Black","Competition and Markets Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Black","Department for Business, Energy and Industrial Strategy","Female","30","30","40330","38240"
"In post","2023","Unknown","Black","Department for Business, Energy and Industrial Strategy","Male","25","25","[c]","[c]"
"In post","2023","Unknown","Black","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Black","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Black","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Black","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Black","Department for Education","Female","45","45","38120","33990"
