"Status","Year","Disability","Function_of_post","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Undeclared","Finance","Female","Undeclared","125","110","39090","34300"
"In post","2023","Undeclared","Finance","Female","Unknown","30","30","42860","40590"
"In post","2023","Undeclared","Finance","Male","Heterosexual / straight","145","140","44460","38800"
"In post","2023","Undeclared","Finance","Male","LGBO","10","10","[c]","[c]"
"In post","2023","Undeclared","Finance","Male","Undeclared","150","145","43930","41060"
"In post","2023","Undeclared","Finance","Male","Unknown","20","20","[c]","[c]"
"In post","2023","Undeclared","Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Grants Management","Female","Heterosexual / straight","50","45","24940","22150"
"In post","2023","Undeclared","Grants Management","Female","LGBO","5","5","[c]","[c]"
"In post","2023","Undeclared","Grants Management","Female","Undeclared","45","40","25430","22150"
"In post","2023","Undeclared","Grants Management","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Grants Management","Male","Heterosexual / straight","40","35","25710","22150"
"In post","2023","Undeclared","Grants Management","Male","LGBO","5","5","[c]","[c]"
"In post","2023","Undeclared","Grants Management","Male","Undeclared","50","45","27330","22150"
"In post","2023","Undeclared","Grants Management","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Grants Management","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Grants Management","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Human Resources","Female","Heterosexual / straight","260","250","39760","36740"
"In post","2023","Undeclared","Human Resources","Female","LGBO","20","20","[c]","[c]"
"In post","2023","Undeclared","Human Resources","Female","Undeclared","140","135","40470","36310"
"In post","2023","Undeclared","Human Resources","Female","Unknown","35","35","36590","32590"
"In post","2023","Undeclared","Human Resources","Male","Heterosexual / straight","130","125","36120","33470"
"In post","2023","Undeclared","Human Resources","Male","LGBO","15","15","[c]","[c]"
"In post","2023","Undeclared","Human Resources","Male","Undeclared","140","140","38070","34300"
"In post","2023","Undeclared","Human Resources","Male","Unknown","30","25","[c]","[c]"
"In post","2023","Undeclared","Human Resources","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Human Resources","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Internal Audit","Female","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Undeclared","Internal Audit","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Internal Audit","Female","Undeclared","5","5","[c]","[c]"
"In post","2023","Undeclared","Internal Audit","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Internal Audit","Male","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Undeclared","Internal Audit","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Internal Audit","Male","Undeclared","10","10","[c]","[c]"
"In post","2023","Undeclared","Internal Audit","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Internal Audit","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Internal Audit","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Legal","Female","Heterosexual / straight","110","105","50750","54100"
"In post","2023","Undeclared","Legal","Female","LGBO","10","10","[c]","[c]"
"In post","2023","Undeclared","Legal","Female","Undeclared","80","70","53550","54320"
"In post","2023","Undeclared","Legal","Female","Unknown","20","20","[c]","[c]"
"In post","2023","Undeclared","Legal","Male","Heterosexual / straight","50","45","50710","53120"
"In post","2023","Undeclared","Legal","Male","LGBO","5","5","[c]","[c]"
"In post","2023","Undeclared","Legal","Male","Undeclared","75","70","52900","55780"
"In post","2023","Undeclared","Legal","Male","Unknown","10","10","[c]","[c]"
"In post","2023","Undeclared","Legal","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Legal","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","No function","Female","Heterosexual / straight","4765","4300","32680","28120"
"In post","2023","Undeclared","No function","Female","LGBO","450","430","32630","28880"
"In post","2023","Undeclared","No function","Female","Undeclared","2835","2550","33710","29890"
"In post","2023","Undeclared","No function","Female","Unknown","1415","1250","37170","32520"
"In post","2023","Undeclared","No function","Male","Heterosexual / straight","4205","3995","35150","32520"
"In post","2023","Undeclared","No function","Male","LGBO","355","345","34090","31680"
"In post","2023","Undeclared","No function","Male","Undeclared","3800","3630","36230","32920"
"In post","2023","Undeclared","No function","Male","Unknown","1710","1565","38350","32920"
"In post","2023","Undeclared","No function","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","No function","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Project Delivery","Female","Heterosexual / straight","215","205","44460","39790"
"In post","2023","Undeclared","Project Delivery","Female","LGBO","15","15","[c]","[c]"
"In post","2023","Undeclared","Project Delivery","Female","Undeclared","145","135","43550","41780"
"In post","2023","Undeclared","Project Delivery","Female","Unknown","25","20","[c]","[c]"
"In post","2023","Undeclared","Project Delivery","Male","Heterosexual / straight","220","215","46600","42560"
"In post","2023","Undeclared","Project Delivery","Male","LGBO","25","25","[c]","[c]"
"In post","2023","Undeclared","Project Delivery","Male","Undeclared","275","265","49930","45750"
"In post","2023","Undeclared","Project Delivery","Male","Unknown","30","30","47870","43540"
"In post","2023","Undeclared","Project Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Project Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Property","Female","Heterosexual / straight","100","95","35520","34170"
"In post","2023","Undeclared","Property","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Property","Female","Undeclared","85","75","38580","34660"
"In post","2023","Undeclared","Property","Female","Unknown","40","35","31730","27970"
"In post","2023","Undeclared","Property","Male","Heterosexual / straight","125","120","38700","36940"
"In post","2023","Undeclared","Property","Male","LGBO","10","10","[c]","[c]"
"In post","2023","Undeclared","Property","Male","Undeclared","150","145","41760","39140"
"In post","2023","Undeclared","Property","Male","Unknown","50","50","40790","40070"
"In post","2023","Undeclared","Property","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Property","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Security","Female","Heterosexual / straight","65","60","35690","33990"
"In post","2023","Undeclared","Security","Female","LGBO","5","5","[c]","[c]"
"In post","2023","Undeclared","Security","Female","Undeclared","45","45","36460","34320"
"In post","2023","Undeclared","Security","Female","Unknown","15","15","[c]","[c]"
"In post","2023","Undeclared","Security","Male","Heterosexual / straight","220","210","32780","27450"
"In post","2023","Undeclared","Security","Male","LGBO","15","15","[c]","[c]"
"In post","2023","Undeclared","Security","Male","Undeclared","255","250","37530","40880"
"In post","2023","Undeclared","Security","Male","Unknown","20","20","[c]","[c]"
"In post","2023","Undeclared","Security","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Security","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","Female","Heterosexual / straight","155","145","41260","38330"
"In post","2023","Undeclared","Unknown","Female","LGBO","25","25","[c]","[c]"
"In post","2023","Undeclared","Unknown","Female","Undeclared","105","95","43810","39690"
"In post","2023","Undeclared","Unknown","Female","Unknown","15","15","[c]","[c]"
"In post","2023","Undeclared","Unknown","Male","Heterosexual / straight","90","90","40890","35380"
"In post","2023","Undeclared","Unknown","Male","LGBO","20","20","[c]","[c]"
"In post","2023","Undeclared","Unknown","Male","Undeclared","105","105","47670","49370"
"In post","2023","Undeclared","Unknown","Male","Unknown","10","10","[c]","[c]"
"In post","2023","Undeclared","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Analysis","Female","Heterosexual / straight","465","450","40340","39190"
"In post","2023","Unknown","Analysis","Female","LGBO","60","60","37820","35010"
"In post","2023","Unknown","Analysis","Female","Undeclared","50","45","46270","39190"
"In post","2023","Unknown","Analysis","Female","Unknown","580","560","40190","37690"
"In post","2023","Unknown","Analysis","Male","Heterosexual / straight","485","480","39760","37690"
"In post","2023","Unknown","Analysis","Male","LGBO","40","40","36370","33950"
"In post","2023","Unknown","Analysis","Male","Undeclared","65","60","45380","39300"
"In post","2023","Unknown","Analysis","Male","Unknown","865","850","42570","39150"
"In post","2023","Unknown","Analysis","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Analysis","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Analysis","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Commercial","Female","Heterosexual / straight","340","325","41630","35650"
"In post","2023","Unknown","Commercial","Female","LGBO","20","20","[c]","[c]"
"In post","2023","Unknown","Commercial","Female","Undeclared","45","40","41000","41800"
"In post","2023","Unknown","Commercial","Female","Unknown","360","350","40150","35610"
"In post","2023","Unknown","Commercial","Male","Heterosexual / straight","295","295","45550","39860"
"In post","2023","Unknown","Commercial","Male","LGBO","20","20","[c]","[c]"
"In post","2023","Unknown","Commercial","Male","Undeclared","45","40","51650","44340"
"In post","2023","Unknown","Commercial","Male","Unknown","380","375","44480","37590"
"In post","2023","Unknown","Commercial","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Commercial","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Communications","Female","Heterosexual / straight","220","215","42310","38870"
"In post","2023","Unknown","Communications","Female","LGBO","15","15","[c]","[c]"
"In post","2023","Unknown","Communications","Female","Undeclared","35","30","44140","37870"
"In post","2023","Unknown","Communications","Female","Unknown","390","375","43950","41330"
"In post","2023","Unknown","Communications","Male","Heterosexual / straight","110","105","43420","41190"
"In post","2023","Unknown","Communications","Male","LGBO","20","20","[c]","[c]"
"In post","2023","Unknown","Communications","Male","Undeclared","40","40","47170","42990"
"In post","2023","Unknown","Communications","Male","Unknown","280","280","44930","40640"
"In post","2023","Unknown","Communications","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Communications","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Counter Fraud","Female","Heterosexual / straight","145","130","34510","32540"
"In post","2023","Unknown","Counter Fraud","Female","LGBO","15","15","[c]","[c]"
"In post","2023","Unknown","Counter Fraud","Female","Undeclared","25","25","[c]","[c]"
"In post","2023","Unknown","Counter Fraud","Female","Unknown","1005","935","33310","32260"
"In post","2023","Unknown","Counter Fraud","Male","Heterosexual / straight","170","165","36820","34870"
"In post","2023","Unknown","Counter Fraud","Male","LGBO","10","10","[c]","[c]"
"In post","2023","Unknown","Counter Fraud","Male","Undeclared","35","35","41800","36990"
"In post","2023","Unknown","Counter Fraud","Male","Unknown","1145","1110","35060","34370"
"In post","2023","Unknown","Counter Fraud","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Counter Fraud","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Debt","Female","Heterosexual / straight","70","60","25130","22520"
"In post","2023","Unknown","Debt","Female","LGBO","5","5","[c]","[c]"
"In post","2023","Unknown","Debt","Female","Undeclared","5","5","[c]","[c]"
"In post","2023","Unknown","Debt","Female","Unknown","875","785","24110","22520"
"In post","2023","Unknown","Debt","Male","Heterosexual / straight","40","35","25130","22520"
"In post","2023","Unknown","Debt","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Debt","Male","Undeclared","5","5","[c]","[c]"
"In post","2023","Unknown","Debt","Male","Unknown","745","725","24050","22520"
"In post","2023","Unknown","Debt","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Debt","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Digital, Data & Technology","Female","Heterosexual / straight","585","565","41190","37760"
"In post","2023","Unknown","Digital, Data & Technology","Female","LGBO","55","55","39320","35520"
"In post","2023","Unknown","Digital, Data & Technology","Female","Undeclared","65","65","40930","37090"
"In post","2023","Unknown","Digital, Data & Technology","Female","Unknown","1155","1120","42570","39110"
"In post","2023","Unknown","Digital, Data & Technology","Male","Heterosexual / straight","925","915","43550","40880"
"In post","2023","Unknown","Digital, Data & Technology","Male","LGBO","75","75","38080","34150"
"In post","2023","Unknown","Digital, Data & Technology","Male","Undeclared","125","120","43410","38940"
"In post","2023","Unknown","Digital, Data & Technology","Male","Unknown","2590","2565","43410","39460"
"In post","2023","Unknown","Digital, Data & Technology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Digital, Data & Technology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Finance","Female","Heterosexual / straight","420","400","40030","34950"
"In post","2023","Unknown","Finance","Female","LGBO","20","20","[c]","[c]"
"In post","2023","Unknown","Finance","Female","Undeclared","65","65","41510","38120"
"In post","2023","Unknown","Finance","Female","Unknown","750","690","36330","30610"
"In post","2023","Unknown","Finance","Male","Heterosexual / straight","320","320","42940","38120"
"In post","2023","Unknown","Finance","Male","LGBO","15","15","[c]","[c]"
"In post","2023","Unknown","Finance","Male","Undeclared","75","75","45260","41870"
"In post","2023","Unknown","Finance","Male","Unknown","715","700","40040","35000"
"In post","2023","Unknown","Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Grants Management","Female","Heterosexual / straight","60","50","28970","25920"
"In post","2023","Unknown","Grants Management","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Grants Management","Female","Undeclared","5","5","[c]","[c]"
"In post","2023","Unknown","Grants Management","Female","Unknown","245","215","26070","22150"
"In post","2023","Unknown","Grants Management","Male","Heterosexual / straight","40","40","27870","25920"
"In post","2023","Unknown","Grants Management","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Grants Management","Male","Undeclared","5","5","[c]","[c]"
"In post","2023","Unknown","Grants Management","Male","Unknown","240","235","26690","22150"
"In post","2023","Unknown","Grants Management","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Grants Management","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Human Resources","Female","Heterosexual / straight","575","545","37640","33970"
"In post","2023","Unknown","Human Resources","Female","LGBO","35","35","35760","27780"
"In post","2023","Unknown","Human Resources","Female","Undeclared","75","70","35450","33250"
"In post","2023","Unknown","Human Resources","Female","Unknown","885","845","39880","35000"
"In post","2023","Unknown","Human Resources","Male","Heterosexual / straight","340","335","37750","33830"
"In post","2023","Unknown","Human Resources","Male","LGBO","20","20","[c]","[c]"
"In post","2023","Unknown","Human Resources","Male","Undeclared","60","60","35280","33140"
"In post","2023","Unknown","Human Resources","Male","Unknown","570","565","38320","34400"
"In post","2023","Unknown","Human Resources","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Human Resources","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Internal Audit","Female","Heterosexual / straight","35","35","41760","39590"
"In post","2023","Unknown","Internal Audit","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Internal Audit","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Internal Audit","Female","Unknown","20","15","[c]","[c]"
"In post","2023","Unknown","Internal Audit","Male","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Unknown","Internal Audit","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Internal Audit","Male","Undeclared","5","5","[c]","[c]"
"In post","2023","Unknown","Internal Audit","Male","Unknown","20","20","[c]","[c]"
"In post","2023","Unknown","Internal Audit","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Internal Audit","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Legal","Female","Heterosexual / straight","785","750","40660","38760"
"In post","2023","Unknown","Legal","Female","LGBO","40","40","35670","28200"
"In post","2023","Unknown","Legal","Female","Undeclared","60","55","40400","30560"
"In post","2023","Unknown","Legal","Female","Unknown","860","780","47850","49590"
"In post","2023","Unknown","Legal","Male","Heterosexual / straight","330","325","44870","49050"
"In post","2023","Unknown","Legal","Male","LGBO","30","30","38710","38760"
"In post","2023","Unknown","Legal","Male","Undeclared","45","45","41760","43910"
"In post","2023","Unknown","Legal","Male","Unknown","450","440","49310","49930"
"In post","2023","Unknown","Legal","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Legal","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","No function","Female","Heterosexual / straight","7650","7120","35810","32000"
"In post","2023","Unknown","No function","Female","LGBO","630","615","35190","32160"
"In post","2023","Unknown","No function","Female","Undeclared","1215","1140","40760","35260"
"In post","2023","Unknown","No function","Female","Unknown","23925","22215","30600","26960"
"In post","2023","Unknown","No function","Male","Heterosexual / straight","7080","6870","37610","34700"
"In post","2023","Unknown","No function","Male","LGBO","585","580","38600","34170"
"In post","2023","Unknown","No function","Male","Undeclared","975","950","42270","38600"
"In post","2023","Unknown","No function","Male","Unknown","21215","20530","32050","28130"
"In post","2023","Unknown","No function","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","No function","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Project Delivery","Female","Heterosexual / straight","1005","960","44000","41190"
"In post","2023","Unknown","Project Delivery","Female","LGBO","60","60","36710","33890"
"In post","2023","Unknown","Project Delivery","Female","Undeclared","130","130","45580","41280"
"In post","2023","Unknown","Project Delivery","Female","Unknown","1320","1265","43170","40600"
"In post","2023","Unknown","Project Delivery","Male","Heterosexual / straight","885","875","46970","42230"
"In post","2023","Unknown","Project Delivery","Male","LGBO","60","60","46610","42180"
"In post","2023","Unknown","Project Delivery","Male","Undeclared","85","85","49540","45950"
"In post","2023","Unknown","Project Delivery","Male","Unknown","1305","1285","45880","42140"
"In post","2023","Unknown","Project Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Project Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Property","Female","Heterosexual / straight","145","140","33400","32400"
"In post","2023","Unknown","Property","Female","LGBO","5","5","[c]","[c]"
"In post","2023","Unknown","Property","Female","Undeclared","10","10","[c]","[c]"
"In post","2023","Unknown","Property","Female","Unknown","575","540","30380","26020"
"In post","2023","Unknown","Property","Male","Heterosexual / straight","285","280","35550","33990"
"In post","2023","Unknown","Property","Male","LGBO","5","5","[c]","[c]"
"In post","2023","Unknown","Property","Male","Undeclared","25","25","[c]","[c]"
"In post","2023","Unknown","Property","Male","Unknown","875","865","33810","29960"
"In post","2023","Unknown","Property","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Property","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Security","Female","Heterosexual / straight","200","195","36670","34020"
"In post","2023","Unknown","Security","Female","LGBO","15","15","[c]","[c]"
"In post","2023","Unknown","Security","Female","Undeclared","20","20","[c]","[c]"
"In post","2023","Unknown","Security","Female","Unknown","355","345","34180","30030"
"In post","2023","Unknown","Security","Male","Heterosexual / straight","810","795","34030","30200"
"In post","2023","Unknown","Security","Male","LGBO","20","20","[c]","[c]"
"In post","2023","Unknown","Security","Male","Undeclared","95","95","38970","40880"
"In post","2023","Unknown","Security","Male","Unknown","1190","1180","33750","28560"
"In post","2023","Unknown","Security","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Security","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Female","Heterosexual / straight","1370","1295","43280","38330"
"In post","2023","Unknown","Unknown","Female","LGBO","95","90","37970","33520"
"In post","2023","Unknown","Unknown","Female","Undeclared","125","115","44480","39690"
"In post","2023","Unknown","Unknown","Female","Unknown","3515","3340","36280","30440"
"In post","2023","Unknown","Unknown","Male","Heterosexual / straight","1060","1045","43520","38330"
"In post","2023","Unknown","Unknown","Male","LGBO","110","105","40570","36460"
"In post","2023","Unknown","Unknown","Male","Undeclared","115","115","44890","39690"
"In post","2023","Unknown","Unknown","Male","Unknown","4365","4310","39480","35960"
"In post","2023","Unknown","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Analysis","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Analysis","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Analysis","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Analysis","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Analysis","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Analysis","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Analysis","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Analysis","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Analysis","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Analysis","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Analysis","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Analysis","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Commercial","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Commercial","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Commercial","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Commercial","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Commercial","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Commercial","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Commercial","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Commercial","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Commercial","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Commercial","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Commercial","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Communications","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Communications","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Communications","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Communications","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Communications","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Communications","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Communications","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Communications","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Communications","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Communications","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Communications","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Counter Fraud","Female","Heterosexual / straight","30","[c]","29100","28120"
"Leaver CS","2023","Declared disabled","Counter Fraud","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Counter Fraud","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Counter Fraud","Female","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Counter Fraud","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Counter Fraud","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Counter Fraud","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Counter Fraud","Male","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Counter Fraud","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Counter Fraud","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Counter Fraud","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Counter Fraud","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Debt","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Debt","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Debt","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Debt","Female","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Debt","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Debt","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Debt","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Debt","Male","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Debt","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Debt","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Debt","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Debt","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Digital, Data & Technology","Female","Heterosexual / straight","40","[c]","44410","39630"
"Leaver CS","2023","Declared disabled","Digital, Data & Technology","Female","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Digital, Data & Technology","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Digital, Data & Technology","Female","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Digital, Data & Technology","Male","Heterosexual / straight","70","[c]","38530","32960"
"Leaver CS","2023","Declared disabled","Digital, Data & Technology","Male","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Digital, Data & Technology","Male","Undeclared","5","[c]","[c]","[c]"
