"Status","Year","Ethnicity","Function_of_post","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","White","Internal Audit","G6/G7","170","165","58860","57970"
"In post","2023","White","Internal Audit","SCS level","20","20","[c]","[c]"
"In post","2023","White","Internal Audit","SEO/HEO","295","275","41900","42700"
"In post","2023","White","Legal","AA/AO","1165","1080","23090","22870"
"In post","2023","White","Legal","EO","1425","1330","28610","28200"
"In post","2023","White","Legal","G6/G7","4705","4350","60650","58820"
"In post","2023","White","Legal","SCS level","370","355","90190","85000"
"In post","2023","White","Legal","SEO/HEO","1255","1195","37640","37230"
"In post","2023","White","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","No function","AA/AO","72325","64435","24200","22500"
"In post","2023","White","No function","EO","62610","57240","28920","28120"
"In post","2023","White","No function","G6/G7","22180","21445","60820","58180"
"In post","2023","White","No function","SCS level","2805","2695","90430","80950"
"In post","2023","White","No function","SEO/HEO","51935","49765","38380","37300"
"In post","2023","White","No function","Unknown","14830","13835","30890","29050"
"In post","2023","White","Project Delivery","AA/AO","275","260","22580","22520"
"In post","2023","White","Project Delivery","EO","1235","1150","27870","28080"
"In post","2023","White","Project Delivery","G6/G7","5340","5155","59670","57970"
"In post","2023","White","Project Delivery","SCS level","555","535","92520","86060"
"In post","2023","White","Project Delivery","SEO/HEO","7545","7215","38190","38470"
"In post","2023","White","Project Delivery","Unknown","1410","1375","43850","41800"
"In post","2023","White","Property","AA/AO","1115","1055","21770","22520"
"In post","2023","White","Property","EO","1020","960","27930","27470"
"In post","2023","White","Property","G6/G7","1210","1180","58570","57930"
"In post","2023","White","Property","SCS level","90","90","90150","84720"
"In post","2023","White","Property","SEO/HEO","2735","2630","38530","37710"
"In post","2023","White","Property","Unknown","25","25","[c]","[c]"
"In post","2023","White","Security","AA/AO","4010","3890","28500","22970"
"In post","2023","White","Security","EO","1055","1025","32940","28190"
"In post","2023","White","Security","G6/G7","575","565","60850","58970"
"In post","2023","White","Security","SCS level","65","65","91740","85580"
"In post","2023","White","Security","SEO/HEO","1520","1485","39950","38470"
"In post","2023","White","Security","Unknown","40","40","37390","35250"
"In post","2023","White","Unknown","AA/AO","2955","2780","25470","25620"
"In post","2023","White","Unknown","EO","3585","3415","30430","30610"
"In post","2023","White","Unknown","G6/G7","5065","4835","63830","63900"
"In post","2023","White","Unknown","SCS level","465","450","90360","84810"
"In post","2023","White","Unknown","SEO/HEO","9315","8950","40640","39690"
"In post","2023","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Analysis","AA/AO","20","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Analysis","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Analysis","G6/G7","20","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Analysis","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Analysis","SEO/HEO","30","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Commercial","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Commercial","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Commercial","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Commercial","SEO/HEO","20","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Communications","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Communications","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Communications","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Communications","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Communications","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Counter Fraud","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Counter Fraud","EO","25","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Counter Fraud","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Counter Fraud","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Counter Fraud","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Debt","AA/AO","95","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Debt","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Debt","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Debt","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Digital, Data & Technology","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Digital, Data & Technology","EO","30","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Digital, Data & Technology","G6/G7","65","[c]","61540","59270"
"Leaver CS","2023","Asian","Digital, Data & Technology","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Digital, Data & Technology","SEO/HEO","90","[c]","38890","39110"
"Leaver CS","2023","Asian","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Finance","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Finance","EO","15","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Finance","G6/G7","15","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Finance","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Finance","SEO/HEO","35","[c]","39140","38460"
"Leaver CS","2023","Asian","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Grants Management","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Grants Management","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Grants Management","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Human Resources","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Human Resources","EO","15","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Human Resources","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Human Resources","SEO/HEO","20","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Internal Audit","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Internal Audit","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Internal Audit","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Internal Audit","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Internal Audit","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Legal","AA/AO","25","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Legal","EO","15","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Legal","G6/G7","30","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Legal","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Legal","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Asian","No function","AA/AO","690","[c]","22470","21780"
"Leaver CS","2023","Asian","No function","EO","625","[c]","29150","29080"
"Leaver CS","2023","Asian","No function","G6/G7","90","[c]","58390","56060"
"Leaver CS","2023","Asian","No function","SCS level","15","[c]","[c]","[c]"
"Leaver CS","2023","Asian","No function","SEO/HEO","305","[c]","37540","36180"
"Leaver CS","2023","Asian","No function","Unknown","60","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Project Delivery","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Project Delivery","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Project Delivery","G6/G7","15","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Project Delivery","SEO/HEO","45","[c]","38770","38730"
"Leaver CS","2023","Asian","Project Delivery","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Property","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Property","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Property","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Property","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Property","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Security","AA/AO","20","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Security","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Security","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Security","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Unknown","AA/AO","20","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Unknown","EO","25","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Unknown","G6/G7","25","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Unknown","SEO/HEO","50","[c]","38700","40700"
"Leaver CS","2023","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Analysis","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Analysis","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Analysis","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Black","Analysis","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Analysis","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Black","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Commercial","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Black","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Commercial","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Commercial","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2023","Black","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Communications","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Communications","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Black","Communications","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Communications","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Communications","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Black","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Counter Fraud","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Black","Counter Fraud","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Black","Counter Fraud","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Counter Fraud","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Counter Fraud","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Black","Debt","AA/AO","25","[c]","[c]","[c]"
"Leaver CS","2023","Black","Debt","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Debt","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Debt","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Digital, Data & Technology","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Black","Digital, Data & Technology","EO","20","[c]","[c]","[c]"
"Leaver CS","2023","Black","Digital, Data & Technology","G6/G7","25","[c]","[c]","[c]"
"Leaver CS","2023","Black","Digital, Data & Technology","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Digital, Data & Technology","SEO/HEO","60","[c]","38240","37410"
"Leaver CS","2023","Black","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Finance","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Finance","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Black","Finance","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Black","Finance","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Finance","SEO/HEO","20","[c]","[c]","[c]"
"Leaver CS","2023","Black","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Grants Management","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Grants Management","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Grants Management","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Human Resources","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Black","Human Resources","EO","15","[c]","[c]","[c]"
"Leaver CS","2023","Black","Human Resources","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Black","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Human Resources","SEO/HEO","20","[c]","[c]","[c]"
"Leaver CS","2023","Black","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Internal Audit","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Internal Audit","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Internal Audit","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Internal Audit","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Internal Audit","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Legal","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2023","Black","Legal","EO","15","[c]","[c]","[c]"
"Leaver CS","2023","Black","Legal","G6/G7","20","[c]","[c]","[c]"
"Leaver CS","2023","Black","Legal","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Legal","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Black","No function","AA/AO","375","[c]","23330","23340"
"Leaver CS","2023","Black","No function","EO","490","[c]","29740","30200"
"Leaver CS","2023","Black","No function","G6/G7","50","[c]","57480","54790"
"Leaver CS","2023","Black","No function","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","No function","SEO/HEO","250","[c]","38040","37790"
"Leaver CS","2023","Black","No function","Unknown","145","[c]","[c]","[c]"
"Leaver CS","2023","Black","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Project Delivery","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Black","Project Delivery","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Black","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Project Delivery","SEO/HEO","30","[c]","[c]","[c]"
"Leaver CS","2023","Black","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Property","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Property","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Black","Property","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Property","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Security","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Security","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Security","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Security","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Unknown","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Black","Unknown","EO","25","[c]","[c]","[c]"
"Leaver CS","2023","Black","Unknown","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Black","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Unknown","SEO/HEO","25","[c]","[c]","[c]"
"Leaver CS","2023","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Analysis","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Analysis","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Analysis","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Analysis","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Analysis","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Commercial","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Commercial","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Commercial","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Communications","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Communications","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Communications","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Communications","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Communications","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Counter Fraud","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Counter Fraud","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Counter Fraud","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Counter Fraud","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Counter Fraud","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Debt","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Debt","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Debt","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Debt","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Digital, Data & Technology","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Digital, Data & Technology","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Digital, Data & Technology","G6/G7","20","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Digital, Data & Technology","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Digital, Data & Technology","SEO/HEO","20","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Finance","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Finance","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Finance","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Finance","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Grants Management","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Grants Management","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Grants Management","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Human Resources","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Human Resources","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Human Resources","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Human Resources","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Internal Audit","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Internal Audit","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Internal Audit","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Internal Audit","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Internal Audit","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Legal","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Legal","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Legal","G6/G7","15","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Legal","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Legal","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","No function","AA/AO","255","[c]","22150","21780"
"Leaver CS","2023","Mixed","No function","EO","190","[c]","29000","28120"
"Leaver CS","2023","Mixed","No function","G6/G7","55","[c]","56800","54970"
"Leaver CS","2023","Mixed","No function","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","No function","SEO/HEO","120","[c]","37610","35700"
"Leaver CS","2023","Mixed","No function","Unknown","55","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Project Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Project Delivery","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Project Delivery","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Property","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Property","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Property","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Property","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Property","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Security","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Security","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Security","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Security","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","SEO/HEO","20","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Analysis","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Analysis","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Analysis","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Analysis","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Analysis","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Commercial","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Commercial","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Communications","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Communications","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Communications","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Communications","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Counter Fraud","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Counter Fraud","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Counter Fraud","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Counter Fraud","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Debt","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Debt","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Debt","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Debt","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Digital, Data & Technology","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Digital, Data & Technology","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Digital, Data & Technology","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Digital, Data & Technology","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Digital, Data & Technology","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Finance","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Finance","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Finance","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Finance","Unknown","[c]","[c]","[c]","[c]"
