"Status","Year","Function_of_post","Organisation","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","No function","Department for Digital, Culture, Media and Sport (excl. agencies)","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","No function","Department for Digital, Culture, Media and Sport (excl. agencies)","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","No function","Department for Digital, Culture, Media and Sport (excl. agencies)","London","Female","680","660","49340","52760"
"In post","2023","No function","Department for Digital, Culture, Media and Sport (excl. agencies)","London","Male","510","505","50110","53030"
"In post","2023","No function","Department for Digital, Culture, Media and Sport (excl. agencies)","North East (England)","Female","5","5","[c]","[c]"
"In post","2023","No function","Department for Digital, Culture, Media and Sport (excl. agencies)","North East (England)","Male","10","10","[c]","[c]"
"In post","2023","No function","Department for Digital, Culture, Media and Sport (excl. agencies)","North West (England)","Female","30","30","38930","35000"
"In post","2023","No function","Department for Digital, Culture, Media and Sport (excl. agencies)","North West (England)","Male","35","35","42430","35620"
"In post","2023","No function","Department for Digital, Culture, Media and Sport (excl. agencies)","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2023","No function","Department for Digital, Culture, Media and Sport (excl. agencies)","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2023","No function","Department for Digital, Culture, Media and Sport (excl. agencies)","Scotland","Female","5","5","[c]","[c]"
"In post","2023","No function","Department for Digital, Culture, Media and Sport (excl. agencies)","Scotland","Male","5","5","[c]","[c]"
"In post","2023","No function","Department for Digital, Culture, Media and Sport (excl. agencies)","South West (England)","Female","10","10","[c]","[c]"
"In post","2023","No function","Department for Digital, Culture, Media and Sport (excl. agencies)","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","No function","Department for Digital, Culture, Media and Sport (excl. agencies)","Wales","Female","5","5","[c]","[c]"
"In post","2023","No function","Department for Digital, Culture, Media and Sport (excl. agencies)","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2023","No function","Department for Digital, Culture, Media and Sport (excl. agencies)","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","No function","Department for Digital, Culture, Media and Sport (excl. agencies)","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","No function","Department for Digital, Culture, Media and Sport (excl. agencies)","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2023","No function","Department for Digital, Culture, Media and Sport (excl. agencies)","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2023","No function","Department for Education (excl. agencies)","East Midlands (England)","Female","115","105","39670","37590"
"In post","2023","No function","Department for Education (excl. agencies)","East Midlands (England)","Male","50","50","43380","38210"
"In post","2023","No function","Department for Education (excl. agencies)","East of England","Female","35","35","48150","51360"
"In post","2023","No function","Department for Education (excl. agencies)","East of England","Male","20","20","[c]","[c]"
"In post","2023","No function","Department for Education (excl. agencies)","London","Female","815","770","52290","55020"
"In post","2023","No function","Department for Education (excl. agencies)","London","Male","435","430","53710","55020"
"In post","2023","No function","Department for Education (excl. agencies)","North East (England)","Female","240","225","39020","37590"
"In post","2023","No function","Department for Education (excl. agencies)","North East (England)","Male","95","95","40330","37590"
"In post","2023","No function","Department for Education (excl. agencies)","North West (England)","Female","275","265","40770","37590"
"In post","2023","No function","Department for Education (excl. agencies)","North West (England)","Male","150","150","42030","37590"
"In post","2023","No function","Department for Education (excl. agencies)","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","No function","Department for Education (excl. agencies)","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","No function","Department for Education (excl. agencies)","South East (England)","Female","10","10","[c]","[c]"
"In post","2023","No function","Department for Education (excl. agencies)","South East (England)","Male","10","10","[c]","[c]"
"In post","2023","No function","Department for Education (excl. agencies)","South West (England)","Female","115","110","45670","40150"
"In post","2023","No function","Department for Education (excl. agencies)","South West (England)","Male","50","50","44940","38210"
"In post","2023","No function","Department for Education (excl. agencies)","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2023","No function","Department for Education (excl. agencies)","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2023","No function","Department for Education (excl. agencies)","West Midlands (England)","Female","190","185","40660","37590"
"In post","2023","No function","Department for Education (excl. agencies)","West Midlands (England)","Male","105","105","42380","37590"
"In post","2023","No function","Department for Education (excl. agencies)","Yorkshire and The Humber","Female","435","400","42190","37590"
"In post","2023","No function","Department for Education (excl. agencies)","Yorkshire and The Humber","Male","240","235","44650","38150"
"In post","2023","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","East Midlands (England)","Female","40","40","40690","37300"
"In post","2023","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","East Midlands (England)","Male","20","20","[c]","[c]"
"In post","2023","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","East of England","Female","35","30","40150","37300"
"In post","2023","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","East of England","Male","30","30","44660","39970"
"In post","2023","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","London","Female","1165","1115","46290","40270"
"In post","2023","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","London","Male","975","960","46710","40830"
"In post","2023","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","North East (England)","Female","90","85","41180","37300"
"In post","2023","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","North East (England)","Male","80","80","40800","37300"
"In post","2023","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","North West (England)","Female","105","95","39680","37300"
"In post","2023","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","North West (England)","Male","85","85","43110","39270"
"In post","2023","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2023","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2023","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Scotland","Female","20","20","[c]","[c]"
"In post","2023","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Scotland","Male","20","20","[c]","[c]"
"In post","2023","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","South East (England)","Female","40","35","39780","37310"
"In post","2023","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","South East (England)","Male","20","20","[c]","[c]"
"In post","2023","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","Female","360","340","40860","37300"
"In post","2023","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","Male","255","245","43050","37820"
"In post","2023","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Wales","Female","25","20","[c]","[c]"
"In post","2023","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Wales","Male","10","10","[c]","[c]"
"In post","2023","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands (England)","Female","55","50","43880","37300"
"In post","2023","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands (England)","Male","30","30","43600","37500"
"In post","2023","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","Female","235","225","41850","37300"
"In post","2023","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","Male","190","185","40390","37300"
"In post","2023","No function","Department for International Trade","East Midlands (England)","Female","20","20","[c]","[c]"
"In post","2023","No function","Department for International Trade","East Midlands (England)","Male","15","15","[c]","[c]"
"In post","2023","No function","Department for International Trade","East of England","Female","15","15","[c]","[c]"
"In post","2023","No function","Department for International Trade","East of England","Male","25","25","[c]","[c]"
"In post","2023","No function","Department for International Trade","London","Female","910","895","48380","41890"
"In post","2023","No function","Department for International Trade","London","Male","940","935","50340","43320"
"In post","2023","No function","Department for International Trade","North East (England)","Female","70","65","39220","33080"
"In post","2023","No function","Department for International Trade","North East (England)","Male","55","55","39040","38050"
"In post","2023","No function","Department for International Trade","North West (England)","Female","40","40","44790","41910"
"In post","2023","No function","Department for International Trade","North West (England)","Male","30","30","41890","39400"
"In post","2023","No function","Department for International Trade","Northern Ireland","Female","5","5","[c]","[c]"
"In post","2023","No function","Department for International Trade","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2023","No function","Department for International Trade","Overseas","Female","50","50","55940","54040"
"In post","2023","No function","Department for International Trade","Overseas","Male","125","125","58140","56140"
"In post","2023","No function","Department for International Trade","Scotland","Female","10","10","[c]","[c]"
"In post","2023","No function","Department for International Trade","Scotland","Male","25","25","[c]","[c]"
"In post","2023","No function","Department for International Trade","South East (England)","Female","15","10","[c]","[c]"
"In post","2023","No function","Department for International Trade","South East (England)","Male","20","20","[c]","[c]"
"In post","2023","No function","Department for International Trade","South West (England)","Female","20","15","[c]","[c]"
"In post","2023","No function","Department for International Trade","South West (England)","Male","25","25","[c]","[c]"
"In post","2023","No function","Department for International Trade","Wales","Female","10","10","[c]","[c]"
"In post","2023","No function","Department for International Trade","Wales","Male","10","10","[c]","[c]"
"In post","2023","No function","Department for International Trade","West Midlands (England)","Female","30","25","[c]","[c]"
"In post","2023","No function","Department for International Trade","West Midlands (England)","Male","35","35","43140","38600"
"In post","2023","No function","Department for International Trade","Yorkshire and The Humber","Female","35","30","41000","43540"
"In post","2023","No function","Department for International Trade","Yorkshire and The Humber","Male","20","20","[c]","[c]"
"In post","2023","No function","Department for Levelling Up, Housing and Communities (excl. agencies)","East Midlands (England)","Female","30","30","40050","37540"
"In post","2023","No function","Department for Levelling Up, Housing and Communities (excl. agencies)","East Midlands (England)","Male","15","15","[c]","[c]"
"In post","2023","No function","Department for Levelling Up, Housing and Communities (excl. agencies)","East of England","Female","35","30","38530","32440"
"In post","2023","No function","Department for Levelling Up, Housing and Communities (excl. agencies)","East of England","Male","30","30","41360","35080"
"In post","2023","No function","Department for Levelling Up, Housing and Communities (excl. agencies)","London","Female","795","770","50890","54630"
"In post","2023","No function","Department for Levelling Up, Housing and Communities (excl. agencies)","London","Male","715","710","50890","54630"
"In post","2023","No function","Department for Levelling Up, Housing and Communities (excl. agencies)","North East (England)","Female","25","25","[c]","[c]"
"In post","2023","No function","Department for Levelling Up, Housing and Communities (excl. agencies)","North East (England)","Male","45","45","42500","37540"
"In post","2023","No function","Department for Levelling Up, Housing and Communities (excl. agencies)","North West (England)","Female","80","75","41290","37540"
"In post","2023","No function","Department for Levelling Up, Housing and Communities (excl. agencies)","North West (England)","Male","60","60","41110","37540"
"In post","2023","No function","Department for Levelling Up, Housing and Communities (excl. agencies)","Northern Ireland","Female","10","10","[c]","[c]"
"In post","2023","No function","Department for Levelling Up, Housing and Communities (excl. agencies)","Northern Ireland","Male","5","5","[c]","[c]"
"In post","2023","No function","Department for Levelling Up, Housing and Communities (excl. agencies)","Scotland","Female","15","15","[c]","[c]"
"In post","2023","No function","Department for Levelling Up, Housing and Communities (excl. agencies)","Scotland","Male","15","15","[c]","[c]"
"In post","2023","No function","Department for Levelling Up, Housing and Communities (excl. agencies)","South East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","No function","Department for Levelling Up, Housing and Communities (excl. agencies)","South East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","No function","Department for Levelling Up, Housing and Communities (excl. agencies)","South West (England)","Female","70","70","42150","38360"
"In post","2023","No function","Department for Levelling Up, Housing and Communities (excl. agencies)","South West (England)","Male","50","50","47340","46550"
"In post","2023","No function","Department for Levelling Up, Housing and Communities (excl. agencies)","Wales","Female","15","15","[c]","[c]"
"In post","2023","No function","Department for Levelling Up, Housing and Communities (excl. agencies)","Wales","Male","15","15","[c]","[c]"
"In post","2023","No function","Department for Levelling Up, Housing and Communities (excl. agencies)","West Midlands (England)","Female","120","115","37900","31420"
"In post","2023","No function","Department for Levelling Up, Housing and Communities (excl. agencies)","West Midlands (England)","Male","85","85","38760","37540"
"In post","2023","No function","Department for Levelling Up, Housing and Communities (excl. agencies)","Yorkshire and The Humber","Female","55","55","43450","38940"
"In post","2023","No function","Department for Levelling Up, Housing and Communities (excl. agencies)","Yorkshire and The Humber","Male","50","50","46260","38860"
"In post","2023","No function","Department for Transport (excl. agencies)","East Midlands (England)","Female","5","5","[c]","[c]"
"In post","2023","No function","Department for Transport (excl. agencies)","East Midlands (England)","Male","20","20","[c]","[c]"
"In post","2023","No function","Department for Transport (excl. agencies)","London","Female","780","755","50650","45590"
"In post","2023","No function","Department for Transport (excl. agencies)","London","Male","980","955","52020","50600"
"In post","2023","No function","Department for Transport (excl. agencies)","North East (England)","Female","15","10","[c]","[c]"
"In post","2023","No function","Department for Transport (excl. agencies)","North East (England)","Male","5","5","[c]","[c]"
"In post","2023","No function","Department for Transport (excl. agencies)","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","No function","Department for Transport (excl. agencies)","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","No function","Department for Transport (excl. agencies)","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2023","No function","Department for Transport (excl. agencies)","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2023","No function","Department for Transport (excl. agencies)","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","No function","Department for Transport (excl. agencies)","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","No function","Department for Transport (excl. agencies)","South East (England)","Female","70","65","38160","30260"
"In post","2023","No function","Department for Transport (excl. agencies)","South East (England)","Male","105","100","64690","76740"
"In post","2023","No function","Department for Transport (excl. agencies)","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","No function","Department for Transport (excl. agencies)","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","No function","Department for Transport (excl. agencies)","Wales","Female","10","10","[c]","[c]"
"In post","2023","No function","Department for Transport (excl. agencies)","Wales","Male","5","5","[c]","[c]"
"In post","2023","No function","Department for Transport (excl. agencies)","West Midlands (England)","Female","65","60","41800","39430"
"In post","2023","No function","Department for Transport (excl. agencies)","West Midlands (England)","Male","50","50","40770","39820"
"In post","2023","No function","Department for Transport (excl. agencies)","Yorkshire and The Humber","Female","55","50","40460","39430"
"In post","2023","No function","Department for Transport (excl. agencies)","Yorkshire and The Humber","Male","65","65","44930","39820"
"In post","2023","No function","Department for Work and Pensions (excl. agencies)","East Midlands (England)","Female","2260","1915","26780","28120"
"In post","2023","No function","Department for Work and Pensions (excl. agencies)","East Midlands (England)","Male","1110","1060","26770","28120"
"In post","2023","No function","Department for Work and Pensions (excl. agencies)","East of England","Female","2395","2030","29060","28120"
"In post","2023","No function","Department for Work and Pensions (excl. agencies)","East of England","Male","1040","995","29530","28120"
"In post","2023","No function","Department for Work and Pensions (excl. agencies)","London","Female","4000","3545","32700","32520"
"In post","2023","No function","Department for Work and Pensions (excl. agencies)","London","Male","1935","1875","33560","32520"
"In post","2023","No function","Department for Work and Pensions (excl. agencies)","North East (England)","Female","4245","3550","25880","28120"
"In post","2023","No function","Department for Work and Pensions (excl. agencies)","North East (England)","Male","2195","2080","25570","21690"
"In post","2023","No function","Department for Work and Pensions (excl. agencies)","North West (England)","Female","8685","7430","26250","28120"
"In post","2023","No function","Department for Work and Pensions (excl. agencies)","North West (England)","Male","4560","4375","26080","28120"
"In post","2023","No function","Department for Work and Pensions (excl. agencies)","Scotland","Female","4575","3855","26300","28120"
"In post","2023","No function","Department for Work and Pensions (excl. agencies)","Scotland","Male","2115","2005","26180","28120"
"In post","2023","No function","Department for Work and Pensions (excl. agencies)","South East (England)","Female","3180","2725","28760","28120"
"In post","2023","No function","Department for Work and Pensions (excl. agencies)","South East (England)","Male","1460","1400","28600","28120"
"In post","2023","No function","Department for Work and Pensions (excl. agencies)","South West (England)","Female","2805","2300","27080","28120"
"In post","2023","No function","Department for Work and Pensions (excl. agencies)","South West (England)","Male","1330","1260","27450","28120"
"In post","2023","No function","Department for Work and Pensions (excl. agencies)","Unknown","Female","135","125","28870","28120"
"In post","2023","No function","Department for Work and Pensions (excl. agencies)","Unknown","Male","90","90","27750","28120"
"In post","2023","No function","Department for Work and Pensions (excl. agencies)","Wales","Female","3125","2705","26800","28120"
"In post","2023","No function","Department for Work and Pensions (excl. agencies)","Wales","Male","1525","1470","27030","28120"
"In post","2023","No function","Department for Work and Pensions (excl. agencies)","West Midlands (England)","Female","3690","3085","27110","28120"
"In post","2023","No function","Department for Work and Pensions (excl. agencies)","West Midlands (England)","Male","1790","1705","27370","28120"
"In post","2023","No function","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","Female","3700","3100","27610","28120"
"In post","2023","No function","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","Male","1825","1740","27860","28120"
"In post","2023","No function","Department of Health and Social Care (excl. agencies)","East Midlands (England)","Female","20","15","[c]","[c]"
"In post","2023","No function","Department of Health and Social Care (excl. agencies)","East Midlands (England)","Male","5","5","[c]","[c]"
"In post","2023","No function","Department of Health and Social Care (excl. agencies)","East of England","Female","25","25","[c]","[c]"
"In post","2023","No function","Department of Health and Social Care (excl. agencies)","East of England","Male","15","15","[c]","[c]"
"In post","2023","No function","Department of Health and Social Care (excl. agencies)","London","Female","1270","1220","50420","50830"
"In post","2023","No function","Department of Health and Social Care (excl. agencies)","London","Male","595","585","53340","54690"
"In post","2023","No function","Department of Health and Social Care (excl. agencies)","North East (England)","Female","10","10","[c]","[c]"
"In post","2023","No function","Department of Health and Social Care (excl. agencies)","North East (England)","Male","10","10","[c]","[c]"
"In post","2023","No function","Department of Health and Social Care (excl. agencies)","North West (England)","Female","40","35","46930","50830"
"In post","2023","No function","Department of Health and Social Care (excl. agencies)","North West (England)","Male","25","20","[c]","[c]"
"In post","2023","No function","Department of Health and Social Care (excl. agencies)","South East (England)","Female","30","25","50340","50830"
"In post","2023","No function","Department of Health and Social Care (excl. agencies)","South East (England)","Male","10","10","[c]","[c]"
"In post","2023","No function","Department of Health and Social Care (excl. agencies)","South West (England)","Female","45","40","53150","50830"
"In post","2023","No function","Department of Health and Social Care (excl. agencies)","South West (England)","Male","25","25","[c]","[c]"
"In post","2023","No function","Department of Health and Social Care (excl. agencies)","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","No function","Department of Health and Social Care (excl. agencies)","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","No function","Department of Health and Social Care (excl. agencies)","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2023","No function","Department of Health and Social Care (excl. agencies)","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2023","No function","Department of Health and Social Care (excl. agencies)","West Midlands (England)","Female","35","30","47410","50830"
"In post","2023","No function","Department of Health and Social Care (excl. agencies)","West Midlands (England)","Male","15","10","[c]","[c]"
"In post","2023","No function","Department of Health and Social Care (excl. agencies)","Yorkshire and The Humber","Female","365","345","45890","42480"
"In post","2023","No function","Department of Health and Social Care (excl. agencies)","Yorkshire and The Humber","Male","230","220","46680","46650"
"In post","2023","No function","Driver and Vehicle Licensing Agency","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2023","No function","Driver and Vehicle Licensing Agency","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2023","No function","Driver and Vehicle Licensing Agency","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","No function","Driver and Vehicle Licensing Agency","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","No function","Driver and Vehicle Licensing Agency","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","No function","Driver and Vehicle Licensing Agency","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","No function","Driver and Vehicle Licensing Agency","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","No function","Driver and Vehicle Licensing Agency","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","No function","Driver and Vehicle Licensing Agency","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","No function","Driver and Vehicle Licensing Agency","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","No function","Driver and Vehicle Licensing Agency","South East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","No function","Driver and Vehicle Licensing Agency","South East (England)","Male","5","5","[c]","[c]"
"In post","2023","No function","Driver and Vehicle Licensing Agency","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","No function","Driver and Vehicle Licensing Agency","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","No function","Driver and Vehicle Licensing Agency","Wales","Female","2965","2420","23550","22500"
"In post","2023","No function","Driver and Vehicle Licensing Agency","Wales","Male","1540","1465","24590","22500"
"In post","2023","No function","Driver and Vehicle Licensing Agency","West Midlands (England)","Female","65","60","23450","22500"
"In post","2023","No function","Driver and Vehicle Licensing Agency","West Midlands (England)","Male","80","80","23550","22500"
"In post","2023","No function","Driver and Vehicle Licensing Agency","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2023","No function","Driver and Vehicle Licensing Agency","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2023","No function","Driver and Vehicle Standards Agency","East Midlands (England)","Female","80","75","29780","27450"
"In post","2023","No function","Driver and Vehicle Standards Agency","East Midlands (England)","Male","230","220","29040","27450"
"In post","2023","No function","Driver and Vehicle Standards Agency","East of England","Female","65","60","29600","27450"
"In post","2023","No function","Driver and Vehicle Standards Agency","East of England","Male","280","260","29500","27490"
"In post","2023","No function","Driver and Vehicle Standards Agency","London","Female","70","65","32330","31400"
"In post","2023","No function","Driver and Vehicle Standards Agency","London","Male","260","250","32770","31450"
"In post","2023","No function","Driver and Vehicle Standards Agency","North East (England)","Female","150","130","25310","22500"
"In post","2023","No function","Driver and Vehicle Standards Agency","North East (England)","Male","185","175","27520","27260"
"In post","2023","No function","Driver and Vehicle Standards Agency","North West (England)","Female","120","110","27880","27400"
"In post","2023","No function","Driver and Vehicle Standards Agency","North West (England)","Male","350","325","29010","27450"
"In post","2023","No function","Driver and Vehicle Standards Agency","Scotland","Female","70","60","27320","27400"
"In post","2023","No function","Driver and Vehicle Standards Agency","Scotland","Male","210","200","29540","27470"
"In post","2023","No function","Driver and Vehicle Standards Agency","South East (England)","Female","110","100","28920","27400"
"In post","2023","No function","Driver and Vehicle Standards Agency","South East (England)","Male","365","345","30510","28590"
"In post","2023","No function","Driver and Vehicle Standards Agency","South West (England)","Female","95","80","31780","27450"
"In post","2023","No function","Driver and Vehicle Standards Agency","South West (England)","Male","275","260","30060","27490"
"In post","2023","No function","Driver and Vehicle Standards Agency","Wales","Female","155","145","26160","22500"
"In post","2023","No function","Driver and Vehicle Standards Agency","Wales","Male","235","225","28490","27450"
"In post","2023","No function","Driver and Vehicle Standards Agency","West Midlands (England)","Female","85","80","27820","27260"
"In post","2023","No function","Driver and Vehicle Standards Agency","West Midlands (England)","Male","290","275","29380","27490"
"In post","2023","No function","Driver and Vehicle Standards Agency","Yorkshire and The Humber","Female","145","130","25740","26960"
"In post","2023","No function","Driver and Vehicle Standards Agency","Yorkshire and The Humber","Male","300","285","28780","27450"
"In post","2023","No function","Education and Skills Funding Agency","East Midlands (England)","Female","10","10","[c]","[c]"
"In post","2023","No function","Education and Skills Funding Agency","East Midlands (England)","Male","10","10","[c]","[c]"
"In post","2023","No function","Education and Skills Funding Agency","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2023","No function","Education and Skills Funding Agency","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2023","No function","Education and Skills Funding Agency","London","Female","50","50","45750","42010"
"In post","2023","No function","Education and Skills Funding Agency","London","Male","25","25","[c]","[c]"
"In post","2023","No function","Education and Skills Funding Agency","North East (England)","Female","35","30","37960","35230"
"In post","2023","No function","Education and Skills Funding Agency","North East (England)","Male","30","30","40660","37590"
"In post","2023","No function","Education and Skills Funding Agency","North West (England)","Female","30","30","35690","33170"
"In post","2023","No function","Education and Skills Funding Agency","North West (England)","Male","20","20","[c]","[c]"
"In post","2023","No function","Education and Skills Funding Agency","South West (England)","Female","15","15","[c]","[c]"
"In post","2023","No function","Education and Skills Funding Agency","South West (England)","Male","5","5","[c]","[c]"
"In post","2023","No function","Education and Skills Funding Agency","West Midlands (England)","Female","35","35","44200","43250"
"In post","2023","No function","Education and Skills Funding Agency","West Midlands (England)","Male","20","20","[c]","[c]"
"In post","2023","No function","Education and Skills Funding Agency","Yorkshire and The Humber","Female","40","35","37680","37590"
"In post","2023","No function","Education and Skills Funding Agency","Yorkshire and The Humber","Male","30","30","38860","38070"
"In post","2023","No function","Food Standards Agency","East Midlands (England)","Female","25","25","[c]","[c]"
"In post","2023","No function","Food Standards Agency","East Midlands (England)","Male","55","55","34160","28550"
"In post","2023","No function","Food Standards Agency","East of England","Female","40","40","38230","35770"
"In post","2023","No function","Food Standards Agency","East of England","Male","85","85","34120","30540"
"In post","2023","No function","Food Standards Agency","London","Female","80","80","45980","41160"
"In post","2023","No function","Food Standards Agency","London","Male","75","75","43590","41160"
"In post","2023","No function","Food Standards Agency","North East (England)","Female","10","10","[c]","[c]"
"In post","2023","No function","Food Standards Agency","North East (England)","Male","20","15","[c]","[c]"
"In post","2023","No function","Food Standards Agency","North West (England)","Female","25","25","[c]","[c]"
"In post","2023","No function","Food Standards Agency","North West (England)","Male","60","60","31840","28090"
"In post","2023","No function","Food Standards Agency","Northern Ireland","Female","65","60","38920","37910"
"In post","2023","No function","Food Standards Agency","Northern Ireland","Male","30","30","[c]","[c]"
"In post","2023","No function","Food Standards Agency","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2023","No function","Food Standards Agency","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2023","No function","Food Standards Agency","Scotland","Female","5","5","[c]","[c]"
"In post","2023","No function","Food Standards Agency","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","No function","Food Standards Agency","South East (England)","Female","45","40","47640","41780"
"In post","2023","No function","Food Standards Agency","South East (England)","Male","40","40","40760","40750"
"In post","2023","No function","Food Standards Agency","South West (England)","Female","50","45","36870","32000"
"In post","2023","No function","Food Standards Agency","South West (England)","Male","65","65","35440","28090"
"In post","2023","No function","Food Standards Agency","Wales","Female","60","60","37540","37720"
"In post","2023","No function","Food Standards Agency","Wales","Male","65","60","36240","31260"
"In post","2023","No function","Food Standards Agency","West Midlands (England)","Female","35","35","35710","31730"
"In post","2023","No function","Food Standards Agency","West Midlands (England)","Male","70","65","32520","29430"
"In post","2023","No function","Food Standards Agency","Yorkshire and The Humber","Female","70","70","35810","31730"
"In post","2023","No function","Food Standards Agency","Yorkshire and The Humber","Male","95","90","36900","31260"
"In post","2023","No function","Foreign, Commonwealth and Development Office (excl. agencies)","London","Female","1085","1050","50520","45910"
"In post","2023","No function","Foreign, Commonwealth and Development Office (excl. agencies)","London","Male","1030","1025","52400","51960"
"In post","2023","No function","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","Female","860","860","53420","53970"
"In post","2023","No function","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","Male","1095","1090","53410","54590"
"In post","2023","No function","Foreign, Commonwealth and Development Office (excl. agencies)","Scotland","Female","105","100","45000","39660"
"In post","2023","No function","Foreign, Commonwealth and Development Office (excl. agencies)","Scotland","Male","70","65","48600","50850"
"In post","2023","No function","Foreign, Commonwealth and Development Office (excl. agencies)","South East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","No function","Foreign, Commonwealth and Development Office (excl. agencies)","South East (England)","Male","5","5","[c]","[c]"
"In post","2023","No function","Government Actuary's Department","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","No function","Government Actuary's Department","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","No function","Government Internal Audit Agency","East of England","Female","[c]","[c]","[c]","[c]"
