"Status","Year","Disability","Organisation","Region_ITL1","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Unknown","UK Export Finance","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","UK Export Finance","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","UK Export Finance","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","UK Export Finance","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","UK Export Finance","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","UK Export Finance","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","UK Export Finance","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","UK Export Finance","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","UK Export Finance","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","UK Export Finance","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","UK Export Finance","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","UK Export Finance","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","UK Export Finance","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","UK Health Security Agency","East Midlands (England)","Heterosexual / straight","10","5","[c]","[c]"
"In post","2023","Unknown","UK Health Security Agency","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","UK Health Security Agency","East Midlands (England)","Undeclared","5","5","[c]","[c]"
"In post","2023","Unknown","UK Health Security Agency","East Midlands (England)","Unknown","25","25","[c]","[c]"
"In post","2023","Unknown","UK Health Security Agency","East of England","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Unknown","UK Health Security Agency","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","UK Health Security Agency","East of England","Unknown","35","35","38850","32470"
"In post","2023","Unknown","UK Health Security Agency","London","Heterosexual / straight","105","95","48380","40880"
"In post","2023","Unknown","UK Health Security Agency","London","LGBO","15","15","[c]","[c]"
"In post","2023","Unknown","UK Health Security Agency","London","Undeclared","20","15","[c]","[c]"
"In post","2023","Unknown","UK Health Security Agency","London","Unknown","260","240","44400","40880"
"In post","2023","Unknown","UK Health Security Agency","North East (England)","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Unknown","UK Health Security Agency","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","UK Health Security Agency","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","UK Health Security Agency","North East (England)","Unknown","10","10","[c]","[c]"
"In post","2023","Unknown","UK Health Security Agency","North West (England)","Heterosexual / straight","20","15","[c]","[c]"
"In post","2023","Unknown","UK Health Security Agency","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","UK Health Security Agency","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","UK Health Security Agency","North West (England)","Unknown","65","65","37170","29160"
"In post","2023","Unknown","UK Health Security Agency","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","UK Health Security Agency","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","UK Health Security Agency","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","UK Health Security Agency","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","UK Health Security Agency","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","UK Health Security Agency","Scotland","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Unknown","UK Health Security Agency","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","UK Health Security Agency","Scotland","Unknown","15","15","[c]","[c]"
"In post","2023","Unknown","UK Health Security Agency","South East (England)","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Unknown","UK Health Security Agency","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","UK Health Security Agency","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","UK Health Security Agency","South East (England)","Unknown","55","50","48270","41660"
"In post","2023","Unknown","UK Health Security Agency","South West (England)","Heterosexual / straight","55","55","32760","29160"
"In post","2023","Unknown","UK Health Security Agency","South West (England)","LGBO","5","5","[c]","[c]"
"In post","2023","Unknown","UK Health Security Agency","South West (England)","Undeclared","15","15","[c]","[c]"
"In post","2023","Unknown","UK Health Security Agency","South West (England)","Unknown","75","70","38450","31070"
"In post","2023","Unknown","UK Health Security Agency","Wales","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Unknown","UK Health Security Agency","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","UK Health Security Agency","Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","UK Health Security Agency","Wales","Unknown","5","5","[c]","[c]"
"In post","2023","Unknown","UK Health Security Agency","West Midlands (England)","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Unknown","UK Health Security Agency","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","UK Health Security Agency","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","UK Health Security Agency","West Midlands (England)","Unknown","50","45","39870","35610"
"In post","2023","Unknown","UK Health Security Agency","Yorkshire and The Humber","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Unknown","UK Health Security Agency","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","UK Health Security Agency","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","UK Health Security Agency","Yorkshire and The Humber","Unknown","35","35","40560","40350"
"In post","2023","Unknown","UK Hydrographic Office","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","UK Hydrographic Office","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","UK Hydrographic Office","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","UK Hydrographic Office","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","UK Hydrographic Office","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","UK Hydrographic Office","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","UK Hydrographic Office","South West (England)","Heterosexual / straight","35","30","39350","34370"
"In post","2023","Unknown","UK Hydrographic Office","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","UK Hydrographic Office","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","UK Hydrographic Office","South West (England)","Unknown","220","210","36050","34370"
"In post","2023","Unknown","UK Space Agency","London","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Unknown","UK Space Agency","London","LGBO","5","5","[c]","[c]"
"In post","2023","Unknown","UK Space Agency","London","Undeclared","5","5","[c]","[c]"
"In post","2023","Unknown","UK Space Agency","London","Unknown","55","55","48260","44020"
"In post","2023","Unknown","UK Space Agency","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","UK Space Agency","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","UK Space Agency","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","UK Space Agency","South West (England)","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Unknown","UK Space Agency","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","UK Space Agency","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","UK Space Agency","South West (England)","Unknown","20","20","[c]","[c]"
"In post","2023","Unknown","UK Statistics Authority","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","UK Statistics Authority","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","UK Statistics Authority","East of England","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Unknown","UK Statistics Authority","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","UK Statistics Authority","East of England","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","UK Statistics Authority","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","UK Statistics Authority","London","Heterosexual / straight","80","75","47330","41980"
"In post","2023","Unknown","UK Statistics Authority","London","LGBO","5","5","[c]","[c]"
"In post","2023","Unknown","UK Statistics Authority","London","Undeclared","5","5","[c]","[c]"
"In post","2023","Unknown","UK Statistics Authority","London","Unknown","40","40","49180","42370"
"In post","2023","Unknown","UK Statistics Authority","North East (England)","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Unknown","UK Statistics Authority","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","UK Statistics Authority","North East (England)","Undeclared","5","5","[c]","[c]"
"In post","2023","Unknown","UK Statistics Authority","North East (England)","Unknown","15","15","[c]","[c]"
"In post","2023","Unknown","UK Statistics Authority","North West (England)","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Unknown","UK Statistics Authority","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","UK Statistics Authority","North West (England)","Unknown","5","5","[c]","[c]"
"In post","2023","Unknown","UK Statistics Authority","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","UK Statistics Authority","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","UK Statistics Authority","Scotland","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Unknown","UK Statistics Authority","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","UK Statistics Authority","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","UK Statistics Authority","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","UK Statistics Authority","South East (England)","Heterosexual / straight","515","425","31140","25100"
"In post","2023","Unknown","UK Statistics Authority","South East (England)","LGBO","25","25","[c]","[c]"
"In post","2023","Unknown","UK Statistics Authority","South East (England)","Undeclared","25","25","[c]","[c]"
"In post","2023","Unknown","UK Statistics Authority","South East (England)","Unknown","355","280","29580","24840"
"In post","2023","Unknown","UK Statistics Authority","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","UK Statistics Authority","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","UK Statistics Authority","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","UK Statistics Authority","Wales","Heterosexual / straight","555","535","35680","31560"
"In post","2023","Unknown","UK Statistics Authority","Wales","LGBO","55","55","36200","31560"
"In post","2023","Unknown","UK Statistics Authority","Wales","Undeclared","30","30","[c]","[c]"
"In post","2023","Unknown","UK Statistics Authority","Wales","Unknown","455","440","35380","31560"
"In post","2023","Unknown","UK Statistics Authority","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","UK Statistics Authority","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","UK Statistics Authority","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","UK Statistics Authority","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","UK Statistics Authority","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","UK Statistics Authority","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","UK Statistics Authority","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","UK Statistics Authority","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","UK Supreme Court","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","UK Supreme Court","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","UK Supreme Court","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Valuation Office Agency","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Valuation Office Agency","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Valuation Office Agency","East Midlands (England)","Unknown","30","30","28990","26020"
"In post","2023","Unknown","Valuation Office Agency","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Valuation Office Agency","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Valuation Office Agency","East of England","Unknown","15","15","[c]","[c]"
"In post","2023","Unknown","Valuation Office Agency","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Valuation Office Agency","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Valuation Office Agency","London","Unknown","140","135","40780","36030"
"In post","2023","Unknown","Valuation Office Agency","North East (England)","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Unknown","Valuation Office Agency","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Valuation Office Agency","North East (England)","Unknown","185","175","25980","22520"
"In post","2023","Unknown","Valuation Office Agency","North West (England)","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Unknown","Valuation Office Agency","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Valuation Office Agency","North West (England)","Unknown","85","80","31830","27740"
"In post","2023","Unknown","Valuation Office Agency","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Valuation Office Agency","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Valuation Office Agency","Scotland","Unknown","5","5","[c]","[c]"
"In post","2023","Unknown","Valuation Office Agency","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Valuation Office Agency","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Valuation Office Agency","South East (England)","Unknown","25","25","[c]","[c]"
"In post","2023","Unknown","Valuation Office Agency","South West (England)","Heterosexual / straight","10","5","[c]","[c]"
"In post","2023","Unknown","Valuation Office Agency","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Valuation Office Agency","South West (England)","Unknown","165","160","26310","22520"
"In post","2023","Unknown","Valuation Office Agency","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Valuation Office Agency","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Valuation Office Agency","Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Valuation Office Agency","Wales","Unknown","35","35","32850","27810"
"In post","2023","Unknown","Valuation Office Agency","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Valuation Office Agency","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Valuation Office Agency","West Midlands (England)","Unknown","50","50","29490","27740"
"In post","2023","Unknown","Valuation Office Agency","Yorkshire and The Humber","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Unknown","Valuation Office Agency","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Valuation Office Agency","Yorkshire and The Humber","Unknown","55","50","30550","26890"
"In post","2023","Unknown","Vehicle Certification Agency","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Vehicle Certification Agency","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Vehicle Certification Agency","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Vehicle Certification Agency","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Vehicle Certification Agency","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Vehicle Certification Agency","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Vehicle Certification Agency","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Vehicle Certification Agency","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Vehicle Certification Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Vehicle Certification Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Veterinary Medicines Directorate","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Veterinary Medicines Directorate","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Veterinary Medicines Directorate","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Veterinary Medicines Directorate","South East (England)","Unknown","10","10","[c]","[c]"
"In post","2023","Unknown","Water Services Regulation Authority","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Water Services Regulation Authority","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Water Services Regulation Authority","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Water Services Regulation Authority","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Water Services Regulation Authority","London","Unknown","5","5","[c]","[c]"
"In post","2023","Unknown","Water Services Regulation Authority","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Water Services Regulation Authority","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Water Services Regulation Authority","West Midlands (England)","Unknown","15","15","[c]","[c]"
"In post","2023","Unknown","Welsh Government (excl. agencies)","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Welsh Government (excl. agencies)","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Welsh Government (excl. agencies)","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Welsh Government (excl. agencies)","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Welsh Government (excl. agencies)","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Welsh Government (excl. agencies)","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Welsh Government (excl. agencies)","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Welsh Government (excl. agencies)","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Welsh Government (excl. agencies)","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Welsh Government (excl. agencies)","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Welsh Government (excl. agencies)","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Welsh Government (excl. agencies)","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Welsh Government (excl. agencies)","Wales","Heterosexual / straight","175","165","37970","32460"
"In post","2023","Unknown","Welsh Government (excl. agencies)","Wales","LGBO","20","15","[c]","[c]"
"In post","2023","Unknown","Welsh Government (excl. agencies)","Wales","Undeclared","55","50","47140","42680"
"In post","2023","Unknown","Welsh Government (excl. agencies)","Wales","Unknown","110","100","36920","32460"
"In post","2023","Unknown","Welsh Government (excl. agencies)","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Welsh Government (excl. agencies)","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Welsh Government (excl. agencies)","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Welsh Government (excl. agencies)","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Welsh Revenue Authority","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Welsh Revenue Authority","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Welsh Revenue Authority","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Welsh Revenue Authority","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Welsh Revenue Authority","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Welsh Revenue Authority","Wales","Unknown","80","75","46360","43660"
"In post","2023","Unknown","Welsh Revenue Authority","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Welsh Revenue Authority","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Welsh Revenue Authority","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Welsh Revenue Authority","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Welsh Revenue Authority","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Welsh Revenue Authority","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Wilton Park","South East (England)","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Unknown","Wilton Park","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Wilton Park","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Wilton Park","South East (England)","Unknown","5","5","[c]","[c]"
"Leaver CS","2023","Declared disabled","Accountant in Bankruptcy","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Accountant in Bankruptcy","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Accountant in Bankruptcy","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Accountant in Bankruptcy","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Advisory, Conciliation and Arbitration Service","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Advisory, Conciliation and Arbitration Service","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Advisory, Conciliation and Arbitration Service","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Advisory, Conciliation and Arbitration Service","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Advisory, Conciliation and Arbitration Service","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Advisory, Conciliation and Arbitration Service","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Advisory, Conciliation and Arbitration Service","East of England","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Advisory, Conciliation and Arbitration Service","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Advisory, Conciliation and Arbitration Service","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Advisory, Conciliation and Arbitration Service","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Advisory, Conciliation and Arbitration Service","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Advisory, Conciliation and Arbitration Service","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Advisory, Conciliation and Arbitration Service","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Advisory, Conciliation and Arbitration Service","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Advisory, Conciliation and Arbitration Service","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Advisory, Conciliation and Arbitration Service","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Advisory, Conciliation and Arbitration Service","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Advisory, Conciliation and Arbitration Service","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Advisory, Conciliation and Arbitration Service","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Advisory, Conciliation and Arbitration Service","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Advisory, Conciliation and Arbitration Service","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Advisory, Conciliation and Arbitration Service","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Advisory, Conciliation and Arbitration Service","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Advisory, Conciliation and Arbitration Service","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Advisory, Conciliation and Arbitration Service","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Advisory, Conciliation and Arbitration Service","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Advisory, Conciliation and Arbitration Service","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Advisory, Conciliation and Arbitration Service","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Advisory, Conciliation and Arbitration Service","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Advisory, Conciliation and Arbitration Service","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Advisory, Conciliation and Arbitration Service","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Advisory, Conciliation and Arbitration Service","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Advisory, Conciliation and Arbitration Service","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Advisory, Conciliation and Arbitration Service","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Advisory, Conciliation and Arbitration Service","Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Advisory, Conciliation and Arbitration Service","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Advisory, Conciliation and Arbitration Service","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Advisory, Conciliation and Arbitration Service","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Advisory, Conciliation and Arbitration Service","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Advisory, Conciliation and Arbitration Service","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
