"Status","Year","Age","Parent_department","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","20-29","HM Land Registry","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","HM Land Registry","Female","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","20-29","HM Land Registry","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","20-29","HM Land Registry","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","HM Land Registry","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","HM Land Registry","Male","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","20-29","HM Land Registry","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","HM Land Registry","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","HM Revenue and Customs","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","HM Revenue and Customs","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","HM Revenue and Customs","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","HM Revenue and Customs","Female","Unknown","460","[c]","[c]","[c]"
"Leaver CS","2023","20-29","HM Revenue and Customs","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","20-29","HM Revenue and Customs","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","HM Revenue and Customs","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","HM Revenue and Customs","Male","Unknown","525","[c]","[c]","[c]"
"Leaver CS","2023","20-29","HM Revenue and Customs","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","HM Revenue and Customs","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","HM Treasury","Female","Heterosexual / straight","50","[c]","32690","32320"
"Leaver CS","2023","20-29","HM Treasury","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","HM Treasury","Female","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","HM Treasury","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","HM Treasury","Male","Heterosexual / straight","65","[c]","36000","32970"
"Leaver CS","2023","20-29","HM Treasury","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","HM Treasury","Male","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","20-29","HM Treasury","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","HM Treasury","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","HM Treasury","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Home Office","Female","Heterosexual / straight","140","[c]","30610","26610"
"Leaver CS","2023","20-29","Home Office","Female","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Home Office","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Home Office","Female","Unknown","170","[c]","27360","25880"
"Leaver CS","2023","20-29","Home Office","Male","Heterosexual / straight","115","[c]","28680","25880"
"Leaver CS","2023","20-29","Home Office","Male","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Home Office","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Home Office","Male","Unknown","180","[c]","27070","25880"
"Leaver CS","2023","20-29","Home Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Home Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Ministry of Defence","Female","Heterosexual / straight","190","[c]","28500","27140"
"Leaver CS","2023","20-29","Ministry of Defence","Female","LGBO","30","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Ministry of Defence","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Ministry of Defence","Female","Unknown","105","[c]","26120","23960"
"Leaver CS","2023","20-29","Ministry of Defence","Male","Heterosexual / straight","325","[c]","29240","28370"
"Leaver CS","2023","20-29","Ministry of Defence","Male","LGBO","30","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Ministry of Defence","Male","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Ministry of Defence","Male","Unknown","285","[c]","28050","27500"
"Leaver CS","2023","20-29","Ministry of Defence","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Ministry of Defence","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Ministry of Justice","Female","Heterosexual / straight","965","[c]","25320","21780"
"Leaver CS","2023","20-29","Ministry of Justice","Female","LGBO","195","[c]","25580","21780"
"Leaver CS","2023","20-29","Ministry of Justice","Female","Undeclared","65","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Ministry of Justice","Female","Unknown","675","[c]","24380","21780"
"Leaver CS","2023","20-29","Ministry of Justice","Male","Heterosexual / straight","600","[c]","26920","25120"
"Leaver CS","2023","20-29","Ministry of Justice","Male","LGBO","60","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Ministry of Justice","Male","Undeclared","50","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Ministry of Justice","Male","Unknown","405","[c]","24580","21780"
"Leaver CS","2023","20-29","Ministry of Justice","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Ministry of Justice","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","National Crime Agency","Female","Heterosexual / straight","35","[c]","34570","36200"
"Leaver CS","2023","20-29","National Crime Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","National Crime Agency","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","National Crime Agency","Female","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","National Crime Agency","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","National Crime Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","National Crime Agency","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","National Crime Agency","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","National Crime Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","National Crime Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Northern Ireland Office","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Northern Ireland Office","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Northern Ireland Office","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Northern Ireland Office","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Northern Ireland Office","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Northern Ireland Office","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Northern Ireland Office","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Northern Ireland Office","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Northern Ireland Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Northern Ireland Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Office for Standards in Education, Children's Services and Skills","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Office for Standards in Education, Children's Services and Skills","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Office for Standards in Education, Children's Services and Skills","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Office for Standards in Education, Children's Services and Skills","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Office for Standards in Education, Children's Services and Skills","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Office for Standards in Education, Children's Services and Skills","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Office for Standards in Education, Children's Services and Skills","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Office for Standards in Education, Children's Services and Skills","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Office for Standards in Education, Children's Services and Skills","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Office for Standards in Education, Children's Services and Skills","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Office of Gas and Electricity Markets","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Office of Gas and Electricity Markets","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Office of Gas and Electricity Markets","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Office of Gas and Electricity Markets","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Office of Gas and Electricity Markets","Male","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Office of Gas and Electricity Markets","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Office of Gas and Electricity Markets","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Office of Gas and Electricity Markets","Male","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Office of Gas and Electricity Markets","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Office of Gas and Electricity Markets","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Office of Qualifications and Examinations Regulation","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Office of Qualifications and Examinations Regulation","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Office of Qualifications and Examinations Regulation","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Office of Qualifications and Examinations Regulation","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Office of Qualifications and Examinations Regulation","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Office of Qualifications and Examinations Regulation","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Office of Qualifications and Examinations Regulation","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Office of Qualifications and Examinations Regulation","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Office of Qualifications and Examinations Regulation","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Office of Qualifications and Examinations Regulation","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Office of Rail and Road","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Office of Rail and Road","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Office of Rail and Road","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Office of Rail and Road","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Office of Rail and Road","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Office of Rail and Road","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Office of Rail and Road","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Office of Rail and Road","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Office of Rail and Road","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Office of Rail and Road","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Office of the Secretary of State for Scotland","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Office of the Secretary of State for Scotland","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Office of the Secretary of State for Scotland","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Office of the Secretary of State for Scotland","Female","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Office of the Secretary of State for Scotland","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Office of the Secretary of State for Scotland","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Office of the Secretary of State for Scotland","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Office of the Secretary of State for Scotland","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Office of the Secretary of State for Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Office of the Secretary of State for Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Office of the Secretary of State for Wales","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Office of the Secretary of State for Wales","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Office of the Secretary of State for Wales","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Office of the Secretary of State for Wales","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Office of the Secretary of State for Wales","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Office of the Secretary of State for Wales","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Office of the Secretary of State for Wales","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Office of the Secretary of State for Wales","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Office of the Secretary of State for Wales","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Office of the Secretary of State for Wales","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Scottish Government","Female","Heterosexual / straight","65","[c]","28210","24890"
"Leaver CS","2023","20-29","Scottish Government","Female","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Scottish Government","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Scottish Government","Female","Unknown","120","[c]","26620","24710"
"Leaver CS","2023","20-29","Scottish Government","Male","Heterosexual / straight","45","[c]","27990","25060"
"Leaver CS","2023","20-29","Scottish Government","Male","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Scottish Government","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Scottish Government","Male","Unknown","95","[c]","27350","25060"
"Leaver CS","2023","20-29","Scottish Government","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Scottish Government","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","The National Archives","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","The National Archives","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","The National Archives","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","The National Archives","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","The National Archives","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","The National Archives","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","The National Archives","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","The National Archives","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","The National Archives","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","The National Archives","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","UK Export Finance","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","UK Export Finance","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","UK Export Finance","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","UK Export Finance","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","UK Export Finance","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","UK Export Finance","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","UK Export Finance","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","UK Export Finance","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","UK Export Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","UK Export Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","UK Statistics Authority","Female","Heterosexual / straight","50","[c]","24770","19860"
"Leaver CS","2023","20-29","UK Statistics Authority","Female","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","UK Statistics Authority","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","UK Statistics Authority","Female","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","20-29","UK Statistics Authority","Male","Heterosexual / straight","65","[c]","25570","21200"
"Leaver CS","2023","20-29","UK Statistics Authority","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","UK Statistics Authority","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","UK Statistics Authority","Male","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","20-29","UK Statistics Authority","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","UK Statistics Authority","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","UK Supreme Court","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","UK Supreme Court","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","UK Supreme Court","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","UK Supreme Court","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","UK Supreme Court","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","UK Supreme Court","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","UK Supreme Court","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","UK Supreme Court","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","UK Supreme Court","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","UK Supreme Court","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Water Services Regulation Authority","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Water Services Regulation Authority","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Water Services Regulation Authority","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Water Services Regulation Authority","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Water Services Regulation Authority","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Water Services Regulation Authority","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Water Services Regulation Authority","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Water Services Regulation Authority","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Water Services Regulation Authority","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Water Services Regulation Authority","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Welsh Government","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Welsh Government","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Welsh Government","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Welsh Government","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Welsh Government","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Welsh Government","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Welsh Government","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Welsh Government","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Welsh Government","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Welsh Government","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Attorney General's Departments","Female","Heterosexual / straight","80","[c]","43970","51250"
"Leaver CS","2023","30-39","Attorney General's Departments","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Attorney General's Departments","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Attorney General's Departments","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Attorney General's Departments","Male","Heterosexual / straight","50","[c]","45090","49050"
"Leaver CS","2023","30-39","Attorney General's Departments","Male","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Attorney General's Departments","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Attorney General's Departments","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Attorney General's Departments","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Attorney General's Departments","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Cabinet Office","Female","Heterosexual / straight","90","[c]","48950","50500"
"Leaver CS","2023","30-39","Cabinet Office","Female","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Cabinet Office","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Cabinet Office","Female","Unknown","40","[c]","51170","54700"
"Leaver CS","2023","30-39","Cabinet Office","Male","Heterosexual / straight","70","[c]","49160","54700"
"Leaver CS","2023","30-39","Cabinet Office","Male","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Cabinet Office","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Cabinet Office","Male","Unknown","55","[c]","52100","54700"
"Leaver CS","2023","30-39","Cabinet Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Cabinet Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Chancellor's other departments","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Chancellor's other departments","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Chancellor's other departments","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Chancellor's other departments","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Chancellor's other departments","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Chancellor's other departments","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Chancellor's other departments","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Chancellor's other departments","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Chancellor's other departments","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Chancellor's other departments","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Charity Commission","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Charity Commission","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Charity Commission","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Charity Commission","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Charity Commission","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Charity Commission","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Charity Commission","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Charity Commission","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Charity Commission","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Charity Commission","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Competition and Markets Authority","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Competition and Markets Authority","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Competition and Markets Authority","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Competition and Markets Authority","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Competition and Markets Authority","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Competition and Markets Authority","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Competition and Markets Authority","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Competition and Markets Authority","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Competition and Markets Authority","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Competition and Markets Authority","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Business, Energy and Industrial Strategy","Female","Heterosexual / straight","100","[c]","43750","41450"
"Leaver CS","2023","30-39","Department for Business, Energy and Industrial Strategy","Female","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Business, Energy and Industrial Strategy","Female","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Business, Energy and Industrial Strategy","Female","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Business, Energy and Industrial Strategy","Male","Heterosexual / straight","105","[c]","45570","42460"
"Leaver CS","2023","30-39","Department for Business, Energy and Industrial Strategy","Male","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Business, Energy and Industrial Strategy","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Business, Energy and Industrial Strategy","Male","Unknown","40","[c]","37180","33570"
"Leaver CS","2023","30-39","Department for Business, Energy and Industrial Strategy","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Business, Energy and Industrial Strategy","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Digital, Culture, Media and Sport","Female","Heterosexual / straight","25","[c]","[c]","[c]"
