"Status","Year","Age","Disability","Function_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","30-39","Unknown","Communications","LGBO","10","10","[c]","[c]"
"In post","2023","30-39","Unknown","Communications","Undeclared","25","25","[c]","[c]"
"In post","2023","30-39","Unknown","Communications","Unknown","240","235","45730","43650"
"In post","2023","30-39","Unknown","Counter Fraud","Heterosexual / straight","60","60","33140","32260"
"In post","2023","30-39","Unknown","Counter Fraud","LGBO","5","5","[c]","[c]"
"In post","2023","30-39","Unknown","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Unknown","Counter Fraud","Unknown","645","625","33480","32540"
"In post","2023","30-39","Unknown","Debt","Heterosexual / straight","20","15","[c]","[c]"
"In post","2023","30-39","Unknown","Debt","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Unknown","Debt","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Unknown","Debt","Unknown","405","375","23780","22520"
"In post","2023","30-39","Unknown","Digital, Data & Technology","Heterosexual / straight","425","415","42860","39820"
"In post","2023","30-39","Unknown","Digital, Data & Technology","LGBO","50","45","41510","38610"
"In post","2023","30-39","Unknown","Digital, Data & Technology","Undeclared","30","30","40790","37090"
"In post","2023","30-39","Unknown","Digital, Data & Technology","Unknown","1140","1125","43720","40640"
"In post","2023","30-39","Unknown","Finance","Heterosexual / straight","215","210","42080","38640"
"In post","2023","30-39","Unknown","Finance","LGBO","10","10","[c]","[c]"
"In post","2023","30-39","Unknown","Finance","Undeclared","40","40","47090","43400"
"In post","2023","30-39","Unknown","Finance","Unknown","370","355","40940","37940"
"In post","2023","30-39","Unknown","Grants Management","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","30-39","Unknown","Grants Management","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Unknown","Grants Management","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Unknown","Grants Management","Unknown","110","100","25670","22150"
"In post","2023","30-39","Unknown","Human Resources","Heterosexual / straight","195","185","37530","34340"
"In post","2023","30-39","Unknown","Human Resources","LGBO","15","15","[c]","[c]"
"In post","2023","30-39","Unknown","Human Resources","Undeclared","30","30","37180","34380"
"In post","2023","30-39","Unknown","Human Resources","Unknown","415","400","38560","35000"
"In post","2023","30-39","Unknown","Internal Audit","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","30-39","Unknown","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Unknown","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Unknown","Internal Audit","Unknown","15","15","[c]","[c]"
"In post","2023","30-39","Unknown","Legal","Heterosexual / straight","330","315","44980","49050"
"In post","2023","30-39","Unknown","Legal","LGBO","25","25","[c]","[c]"
"In post","2023","30-39","Unknown","Legal","Undeclared","20","20","[c]","[c]"
"In post","2023","30-39","Unknown","Legal","Unknown","325","310","48400","52020"
"In post","2023","30-39","Unknown","No function","Heterosexual / straight","3855","3715","37460","34700"
"In post","2023","30-39","Unknown","No function","LGBO","395","390","37580","34670"
"In post","2023","30-39","Unknown","No function","Undeclared","560","545","43640","41950"
"In post","2023","30-39","Unknown","No function","Unknown","12460","11895","32700","28300"
"In post","2023","30-39","Unknown","Project Delivery","Heterosexual / straight","500","485","44990","41890"
"In post","2023","30-39","Unknown","Project Delivery","LGBO","40","40","43440","43360"
"In post","2023","30-39","Unknown","Project Delivery","Undeclared","50","50","44800","42000"
"In post","2023","30-39","Unknown","Project Delivery","Unknown","730","715","44790","42140"
"In post","2023","30-39","Unknown","Property","Heterosexual / straight","65","65","34690","34290"
"In post","2023","30-39","Unknown","Property","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Unknown","Property","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Unknown","Property","Unknown","315","305","33150","31310"
"In post","2023","30-39","Unknown","Security","Heterosexual / straight","195","195","35130","34320"
"In post","2023","30-39","Unknown","Security","LGBO","10","10","[c]","[c]"
"In post","2023","30-39","Unknown","Security","Undeclared","20","20","[c]","[c]"
"In post","2023","30-39","Unknown","Security","Unknown","450","445","34950","32700"
"In post","2023","30-39","Unknown","Unknown","Heterosexual / straight","615","590","41960","38520"
"In post","2023","30-39","Unknown","Unknown","LGBO","70","70","42530","41120"
"In post","2023","30-39","Unknown","Unknown","Undeclared","60","60","43280","39690"
"In post","2023","30-39","Unknown","Unknown","Unknown","2055","1995","38150","34730"
"In post","2023","40-49","Declared disabled","Analysis","Heterosexual / straight","155","140","47430","43860"
"In post","2023","40-49","Declared disabled","Analysis","LGBO","30","25","[c]","[c]"
"In post","2023","40-49","Declared disabled","Analysis","Undeclared","20","15","[c]","[c]"
"In post","2023","40-49","Declared disabled","Analysis","Unknown","20","20","[c]","[c]"
"In post","2023","40-49","Declared disabled","Commercial","Heterosexual / straight","160","150","50310","42660"
"In post","2023","40-49","Declared disabled","Commercial","LGBO","10","10","[c]","[c]"
"In post","2023","40-49","Declared disabled","Commercial","Undeclared","15","15","[c]","[c]"
"In post","2023","40-49","Declared disabled","Commercial","Unknown","25","25","[c]","[c]"
"In post","2023","40-49","Declared disabled","Communications","Heterosexual / straight","75","70","43350","42140"
"In post","2023","40-49","Declared disabled","Communications","LGBO","10","10","[c]","[c]"
"In post","2023","40-49","Declared disabled","Communications","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Declared disabled","Communications","Unknown","5","5","[c]","[c]"
"In post","2023","40-49","Declared disabled","Counter Fraud","Heterosexual / straight","355","325","33480","31280"
"In post","2023","40-49","Declared disabled","Counter Fraud","LGBO","40","35","32590","29710"
"In post","2023","40-49","Declared disabled","Counter Fraud","Undeclared","40","40","31280","28130"
"In post","2023","40-49","Declared disabled","Counter Fraud","Unknown","30","30","29680","28130"
"In post","2023","40-49","Declared disabled","Debt","Heterosexual / straight","170","145","24410","22520"
"In post","2023","40-49","Declared disabled","Debt","LGBO","15","15","[c]","[c]"
"In post","2023","40-49","Declared disabled","Debt","Undeclared","15","15","[c]","[c]"
"In post","2023","40-49","Declared disabled","Debt","Unknown","10","10","[c]","[c]"
"In post","2023","40-49","Declared disabled","Digital, Data & Technology","Heterosexual / straight","465","450","43900","39730"
"In post","2023","40-49","Declared disabled","Digital, Data & Technology","LGBO","75","75","45460","40000"
"In post","2023","40-49","Declared disabled","Digital, Data & Technology","Undeclared","75","70","42500","39650"
"In post","2023","40-49","Declared disabled","Digital, Data & Technology","Unknown","30","30","46100","41630"
"In post","2023","40-49","Declared disabled","Finance","Heterosexual / straight","255","245","41430","38210"
"In post","2023","40-49","Declared disabled","Finance","LGBO","20","20","[c]","[c]"
"In post","2023","40-49","Declared disabled","Finance","Undeclared","15","15","[c]","[c]"
"In post","2023","40-49","Declared disabled","Finance","Unknown","15","15","[c]","[c]"
"In post","2023","40-49","Declared disabled","Grants Management","Heterosexual / straight","90","85","26060","22150"
"In post","2023","40-49","Declared disabled","Grants Management","LGBO","10","10","[c]","[c]"
"In post","2023","40-49","Declared disabled","Grants Management","Undeclared","10","10","[c]","[c]"
"In post","2023","40-49","Declared disabled","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Declared disabled","Human Resources","Heterosexual / straight","375","355","41390","37710"
"In post","2023","40-49","Declared disabled","Human Resources","LGBO","55","55","42530","35070"
"In post","2023","40-49","Declared disabled","Human Resources","Undeclared","35","35","36340","34330"
"In post","2023","40-49","Declared disabled","Human Resources","Unknown","15","15","[c]","[c]"
"In post","2023","40-49","Declared disabled","Internal Audit","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","40-49","Declared disabled","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Declared disabled","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Declared disabled","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Declared disabled","Legal","Heterosexual / straight","260","240","45570","49050"
"In post","2023","40-49","Declared disabled","Legal","LGBO","30","25","[c]","[c]"
"In post","2023","40-49","Declared disabled","Legal","Undeclared","20","20","[c]","[c]"
"In post","2023","40-49","Declared disabled","Legal","Unknown","25","25","[c]","[c]"
"In post","2023","40-49","Declared disabled","No function","Heterosexual / straight","6915","6355","32860","28120"
"In post","2023","40-49","Declared disabled","No function","LGBO","725","695","33860","28980"
"In post","2023","40-49","Declared disabled","No function","Undeclared","895","830","31540","28120"
"In post","2023","40-49","Declared disabled","No function","Unknown","490","430","30360","28120"
"In post","2023","40-49","Declared disabled","Project Delivery","Heterosexual / straight","425","410","45580","41780"
"In post","2023","40-49","Declared disabled","Project Delivery","LGBO","55","50","45300","41800"
"In post","2023","40-49","Declared disabled","Project Delivery","Undeclared","55","55","45530","41640"
"In post","2023","40-49","Declared disabled","Project Delivery","Unknown","30","30","42540","39890"
"In post","2023","40-49","Declared disabled","Property","Heterosexual / straight","130","130","41310","37300"
"In post","2023","40-49","Declared disabled","Property","LGBO","15","15","[c]","[c]"
"In post","2023","40-49","Declared disabled","Property","Undeclared","25","25","[c]","[c]"
"In post","2023","40-49","Declared disabled","Property","Unknown","5","5","[c]","[c]"
"In post","2023","40-49","Declared disabled","Security","Heterosexual / straight","130","130","37920","36500"
"In post","2023","40-49","Declared disabled","Security","LGBO","15","10","[c]","[c]"
"In post","2023","40-49","Declared disabled","Security","Undeclared","20","20","[c]","[c]"
"In post","2023","40-49","Declared disabled","Security","Unknown","15","15","[c]","[c]"
"In post","2023","40-49","Declared disabled","Unknown","Heterosexual / straight","450","425","45050","39890"
"In post","2023","40-49","Declared disabled","Unknown","LGBO","65","65","45780","38330"
"In post","2023","40-49","Declared disabled","Unknown","Undeclared","45","45","45360","42860"
"In post","2023","40-49","Declared disabled","Unknown","Unknown","60","55","43720","39890"
"In post","2023","40-49","Declared non-disabled","Analysis","Heterosexual / straight","1135","1055","54010","52490"
"In post","2023","40-49","Declared non-disabled","Analysis","LGBO","50","50","54330","53340"
"In post","2023","40-49","Declared non-disabled","Analysis","Undeclared","80","75","49890","45580"
"In post","2023","40-49","Declared non-disabled","Analysis","Unknown","115","105","46090","43760"
"In post","2023","40-49","Declared non-disabled","Commercial","Heterosexual / straight","1050","1015","52720","45320"
"In post","2023","40-49","Declared non-disabled","Commercial","LGBO","30","30","47420","46910"
"In post","2023","40-49","Declared non-disabled","Commercial","Undeclared","70","65","47530","42790"
"In post","2023","40-49","Declared non-disabled","Commercial","Unknown","110","105","62480","57390"
"In post","2023","40-49","Declared non-disabled","Communications","Heterosexual / straight","560","525","50070","45520"
"In post","2023","40-49","Declared non-disabled","Communications","LGBO","30","30","[c]","[c]"
"In post","2023","40-49","Declared non-disabled","Communications","Undeclared","35","30","47370","47760"
"In post","2023","40-49","Declared non-disabled","Communications","Unknown","40","35","45460","43700"
"In post","2023","40-49","Declared non-disabled","Counter Fraud","Heterosexual / straight","2025","1930","35970","34170"
"In post","2023","40-49","Declared non-disabled","Counter Fraud","LGBO","90","85","34590","32260"
"In post","2023","40-49","Declared non-disabled","Counter Fraud","Undeclared","130","120","34590","28820"
"In post","2023","40-49","Declared non-disabled","Counter Fraud","Unknown","270","245","32720","31280"
"In post","2023","40-49","Declared non-disabled","Debt","Heterosexual / straight","690","610","25250","22520"
"In post","2023","40-49","Declared non-disabled","Debt","LGBO","35","35","26710","22520"
"In post","2023","40-49","Declared non-disabled","Debt","Undeclared","45","40","25560","22520"
"In post","2023","40-49","Declared non-disabled","Debt","Unknown","110","95","25030","22520"
"In post","2023","40-49","Declared non-disabled","Digital, Data & Technology","Heterosexual / straight","3890","3800","47200","43210"
"In post","2023","40-49","Declared non-disabled","Digital, Data & Technology","LGBO","140","135","49200","48540"
"In post","2023","40-49","Declared non-disabled","Digital, Data & Technology","Undeclared","365","355","46220","42580"
"In post","2023","40-49","Declared non-disabled","Digital, Data & Technology","Unknown","290","280","43730","39520"
"In post","2023","40-49","Declared non-disabled","Finance","Heterosexual / straight","1895","1815","44780","41070"
"In post","2023","40-49","Declared non-disabled","Finance","LGBO","80","75","48050","41430"
"In post","2023","40-49","Declared non-disabled","Finance","Undeclared","135","130","42460","38470"
"In post","2023","40-49","Declared non-disabled","Finance","Unknown","165","155","41790","37680"
"In post","2023","40-49","Declared non-disabled","Grants Management","Heterosexual / straight","385","350","26810","25920"
"In post","2023","40-49","Declared non-disabled","Grants Management","LGBO","15","15","[c]","[c]"
"In post","2023","40-49","Declared non-disabled","Grants Management","Undeclared","35","30","26580","25920"
"In post","2023","40-49","Declared non-disabled","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Declared non-disabled","Human Resources","Heterosexual / straight","1970","1880","42210","38210"
"In post","2023","40-49","Declared non-disabled","Human Resources","LGBO","85","85","49260","43940"
"In post","2023","40-49","Declared non-disabled","Human Resources","Undeclared","85","80","39620","35000"
"In post","2023","40-49","Declared non-disabled","Human Resources","Unknown","110","105","40550","35700"
"In post","2023","40-49","Declared non-disabled","Internal Audit","Heterosexual / straight","110","105","50820","48780"
"In post","2023","40-49","Declared non-disabled","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Declared non-disabled","Internal Audit","Undeclared","5","5","[c]","[c]"
"In post","2023","40-49","Declared non-disabled","Internal Audit","Unknown","5","5","[c]","[c]"
"In post","2023","40-49","Declared non-disabled","Legal","Heterosexual / straight","1870","1720","53160","54800"
"In post","2023","40-49","Declared non-disabled","Legal","LGBO","85","85","57270","58820"
"In post","2023","40-49","Declared non-disabled","Legal","Undeclared","95","90","59400","64040"
"In post","2023","40-49","Declared non-disabled","Legal","Unknown","400","350","52420","55250"
"In post","2023","40-49","Declared non-disabled","No function","Heterosexual / straight","38700","36220","36180","31310"
"In post","2023","40-49","Declared non-disabled","No function","LGBO","1775","1725","38990","32910"
"In post","2023","40-49","Declared non-disabled","No function","Undeclared","3140","2905","34280","29050"
"In post","2023","40-49","Declared non-disabled","No function","Unknown","4010","3510","31270","28120"
"In post","2023","40-49","Declared non-disabled","Project Delivery","Heterosexual / straight","3125","3015","49570","45150"
"In post","2023","40-49","Declared non-disabled","Project Delivery","LGBO","140","135","53630","51770"
"In post","2023","40-49","Declared non-disabled","Project Delivery","Undeclared","215","205","50080","46100"
"In post","2023","40-49","Declared non-disabled","Project Delivery","Unknown","185","170","46480","42140"
"In post","2023","40-49","Declared non-disabled","Property","Heterosexual / straight","1090","1055","40790","38420"
"In post","2023","40-49","Declared non-disabled","Property","LGBO","35","35","42810","38690"
"In post","2023","40-49","Declared non-disabled","Property","Undeclared","75","70","40030","37300"
"In post","2023","40-49","Declared non-disabled","Property","Unknown","75","70","36210","34440"
"In post","2023","40-49","Declared non-disabled","Security","Heterosexual / straight","1060","1045","37660","36120"
"In post","2023","40-49","Declared non-disabled","Security","LGBO","35","35","37910","31860"
"In post","2023","40-49","Declared non-disabled","Security","Undeclared","110","105","39250","37760"
"In post","2023","40-49","Declared non-disabled","Security","Unknown","40","40","39600","38020"
"In post","2023","40-49","Declared non-disabled","Unknown","Heterosexual / straight","3880","3710","47970","45350"
"In post","2023","40-49","Declared non-disabled","Unknown","LGBO","185","180","50970","49370"
"In post","2023","40-49","Declared non-disabled","Unknown","Undeclared","225","220","47130","41700"
"In post","2023","40-49","Declared non-disabled","Unknown","Unknown","335","315","43550","39150"
"In post","2023","40-49","Undeclared","Analysis","Heterosexual / straight","45","40","51570","51460"
"In post","2023","40-49","Undeclared","Analysis","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Undeclared","Analysis","Undeclared","25","20","[c]","[c]"
"In post","2023","40-49","Undeclared","Analysis","Unknown","5","5","[c]","[c]"
"In post","2023","40-49","Undeclared","Commercial","Heterosexual / straight","50","45","53000","54000"
"In post","2023","40-49","Undeclared","Commercial","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Undeclared","Commercial","Undeclared","40","40","53710","43520"
"In post","2023","40-49","Undeclared","Commercial","Unknown","15","15","[c]","[c]"
"In post","2023","40-49","Undeclared","Communications","Heterosexual / straight","35","35","50850","45250"
"In post","2023","40-49","Undeclared","Communications","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Undeclared","Communications","Undeclared","15","15","[c]","[c]"
"In post","2023","40-49","Undeclared","Communications","Unknown","5","5","[c]","[c]"
"In post","2023","40-49","Undeclared","Counter Fraud","Heterosexual / straight","70","65","34670","29730"
"In post","2023","40-49","Undeclared","Counter Fraud","LGBO","10","10","[c]","[c]"
"In post","2023","40-49","Undeclared","Counter Fraud","Undeclared","125","125","38110","35000"
"In post","2023","40-49","Undeclared","Counter Fraud","Unknown","20","20","[c]","[c]"
"In post","2023","40-49","Undeclared","Debt","Heterosexual / straight","35","35","26190","21690"
"In post","2023","40-49","Undeclared","Debt","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Undeclared","Debt","Undeclared","35","30","24450","22520"
"In post","2023","40-49","Undeclared","Debt","Unknown","5","5","[c]","[c]"
"In post","2023","40-49","Undeclared","Digital, Data & Technology","Heterosexual / straight","155","150","43990","42140"
"In post","2023","40-49","Undeclared","Digital, Data & Technology","LGBO","10","10","[c]","[c]"
"In post","2023","40-49","Undeclared","Digital, Data & Technology","Undeclared","165","165","46440","42510"
"In post","2023","40-49","Undeclared","Digital, Data & Technology","Unknown","35","35","48960","48790"
"In post","2023","40-49","Undeclared","Finance","Heterosexual / straight","85","80","43370","38930"
"In post","2023","40-49","Undeclared","Finance","LGBO","5","5","[c]","[c]"
"In post","2023","40-49","Undeclared","Finance","Undeclared","75","70","46440","42510"
"In post","2023","40-49","Undeclared","Finance","Unknown","15","15","[c]","[c]"
"In post","2023","40-49","Undeclared","Grants Management","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","40-49","Undeclared","Grants Management","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Undeclared","Grants Management","Undeclared","30","30","28640","25920"
"In post","2023","40-49","Undeclared","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Undeclared","Human Resources","Heterosexual / straight","100","95","39500","37740"
"In post","2023","40-49","Undeclared","Human Resources","LGBO","10","10","[c]","[c]"
"In post","2023","40-49","Undeclared","Human Resources","Undeclared","65","60","41330","37580"
"In post","2023","40-49","Undeclared","Human Resources","Unknown","20","20","[c]","[c]"
"In post","2023","40-49","Undeclared","Internal Audit","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","40-49","Undeclared","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Undeclared","Internal Audit","Undeclared","5","5","[c]","[c]"
"In post","2023","40-49","Undeclared","Legal","Heterosexual / straight","45","40","57080","61000"
"In post","2023","40-49","Undeclared","Legal","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Undeclared","Legal","Undeclared","40","40","56570","57680"
"In post","2023","40-49","Undeclared","Legal","Unknown","10","10","[c]","[c]"
"In post","2023","40-49","Undeclared","No function","Heterosexual / straight","2090","1960","35590","32120"
"In post","2023","40-49","Undeclared","No function","LGBO","165","160","37240","32920"
"In post","2023","40-49","Undeclared","No function","Undeclared","1520","1445","37050","32920"
"In post","2023","40-49","Undeclared","No function","Unknown","870","820","38520","34170"
"In post","2023","40-49","Undeclared","Project Delivery","Heterosexual / straight","120","115","47840","43190"
"In post","2023","40-49","Undeclared","Project Delivery","LGBO","10","10","[c]","[c]"
"In post","2023","40-49","Undeclared","Project Delivery","Undeclared","120","115","49530","44440"
"In post","2023","40-49","Undeclared","Project Delivery","Unknown","10","10","[c]","[c]"
"In post","2023","40-49","Undeclared","Property","Heterosexual / straight","45","45","38330","38470"
"In post","2023","40-49","Undeclared","Property","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Undeclared","Property","Undeclared","55","55","42480","39670"
"In post","2023","40-49","Undeclared","Property","Unknown","20","20","[c]","[c]"
"In post","2023","40-49","Undeclared","Security","Heterosexual / straight","50","50","35720","35270"
"In post","2023","40-49","Undeclared","Security","LGBO","5","5","[c]","[c]"
"In post","2023","40-49","Undeclared","Security","Undeclared","70","70","36870","40880"
"In post","2023","40-49","Undeclared","Security","Unknown","10","5","[c]","[c]"
"In post","2023","40-49","Undeclared","Unknown","Heterosexual / straight","75","70","43270","39420"
"In post","2023","40-49","Undeclared","Unknown","LGBO","5","5","[c]","[c]"
"In post","2023","40-49","Undeclared","Unknown","Undeclared","60","55","46960","49370"
"In post","2023","40-49","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","Analysis","Heterosexual / straight","125","120","47360","42320"
"In post","2023","40-49","Unknown","Analysis","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","Analysis","Undeclared","15","15","[c]","[c]"
"In post","2023","40-49","Unknown","Analysis","Unknown","215","205","47000","49260"
"In post","2023","40-49","Unknown","Commercial","Heterosexual / straight","160","160","48090","40620"
"In post","2023","40-49","Unknown","Commercial","LGBO","5","5","[c]","[c]"
"In post","2023","40-49","Unknown","Commercial","Undeclared","15","15","[c]","[c]"
"In post","2023","40-49","Unknown","Commercial","Unknown","150","145","50020","42330"
"In post","2023","40-49","Unknown","Communications","Heterosexual / straight","85","80","46180","41950"
"In post","2023","40-49","Unknown","Communications","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","Communications","Undeclared","10","10","[c]","[c]"
"In post","2023","40-49","Unknown","Communications","Unknown","135","125","52710","49370"
"In post","2023","40-49","Unknown","Counter Fraud","Heterosexual / straight","85","80","36350","34700"
"In post","2023","40-49","Unknown","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","Counter Fraud","Undeclared","20","20","[c]","[c]"
"In post","2023","40-49","Unknown","Counter Fraud","Unknown","445","430","35020","34400"
"In post","2023","40-49","Unknown","Debt","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","40-49","Unknown","Debt","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","Debt","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","Debt","Unknown","265","240","24200","22520"
"In post","2023","40-49","Unknown","Digital, Data & Technology","Heterosexual / straight","390","385","47240","42850"
"In post","2023","40-49","Unknown","Digital, Data & Technology","LGBO","15","15","[c]","[c]"
"In post","2023","40-49","Unknown","Digital, Data & Technology","Undeclared","55","55","48850","42520"
"In post","2023","40-49","Unknown","Digital, Data & Technology","Unknown","840","830","47500","43610"
"In post","2023","40-49","Unknown","Finance","Heterosexual / straight","175","165","45690","41430"
"In post","2023","40-49","Unknown","Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","Finance","Undeclared","20","20","[c]","[c]"
"In post","2023","40-49","Unknown","Finance","Unknown","295","280","44070","40830"
"In post","2023","40-49","Unknown","Grants Management","Heterosexual / straight","35","30","28430","25920"
"In post","2023","40-49","Unknown","Grants Management","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","Grants Management","Undeclared","5","5","[c]","[c]"
"In post","2023","40-49","Unknown","Grants Management","Unknown","125","110","26690","22150"
"In post","2023","40-49","Unknown","Human Resources","Heterosexual / straight","235","225","41250","38510"
"In post","2023","40-49","Unknown","Human Resources","LGBO","5","5","[c]","[c]"
"In post","2023","40-49","Unknown","Human Resources","Undeclared","25","25","[c]","[c]"
"In post","2023","40-49","Unknown","Human Resources","Unknown","360","350","43630","38640"
"In post","2023","40-49","Unknown","Internal Audit","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","40-49","Unknown","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","Internal Audit","Unknown","5","5","[c]","[c]"
"In post","2023","40-49","Unknown","Legal","Heterosexual / straight","250","240","49730","50830"
"In post","2023","40-49","Unknown","Legal","LGBO","10","10","[c]","[c]"
"In post","2023","40-49","Unknown","Legal","Undeclared","30","30","51560","54630"
"In post","2023","40-49","Unknown","Legal","Unknown","330","300","51830","55230"
"In post","2023","40-49","Unknown","No function","Heterosexual / straight","3050","2895","39440","35000"
"In post","2023","40-49","Unknown","No function","LGBO","180","180","41800","37060"
"In post","2023","40-49","Unknown","No function","Undeclared","400","380","45240","40440"
"In post","2023","40-49","Unknown","No function","Unknown","7675","7215","33440","28130"
"In post","2023","40-49","Unknown","Project Delivery","Heterosexual / straight","480","465","50950","50170"
"In post","2023","40-49","Unknown","Project Delivery","LGBO","25","25","[c]","[c]"
"In post","2023","40-49","Unknown","Project Delivery","Undeclared","50","50","50760","50530"
"In post","2023","40-49","Unknown","Project Delivery","Unknown","555","535","49660","45990"
"In post","2023","40-49","Unknown","Property","Heterosexual / straight","100","100","37350","35300"
"In post","2023","40-49","Unknown","Property","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","Property","Undeclared","15","10","[c]","[c]"
"In post","2023","40-49","Unknown","Property","Unknown","255","245","35720","31350"
"In post","2023","40-49","Unknown","Security","Heterosexual / straight","245","245","37410","40880"
"In post","2023","40-49","Unknown","Security","LGBO","5","5","[c]","[c]"
"In post","2023","40-49","Unknown","Security","Undeclared","35","35","42040","40880"
"In post","2023","40-49","Unknown","Security","Unknown","280","275","38440","38550"
"In post","2023","40-49","Unknown","Unknown","Heterosexual / straight","655","625","48770","47860"
"In post","2023","40-49","Unknown","Unknown","LGBO","30","30","44310","41670"
"In post","2023","40-49","Unknown","Unknown","Undeclared","60","55","52350","49860"
"In post","2023","40-49","Unknown","Unknown","Unknown","1525","1465","42550","38330"
"In post","2023","50-59","Declared disabled","Analysis","Heterosexual / straight","125","115","47130","43670"
"In post","2023","50-59","Declared disabled","Analysis","LGBO","10","10","[c]","[c]"
"In post","2023","50-59","Declared disabled","Analysis","Undeclared","15","15","[c]","[c]"
"In post","2023","50-59","Declared disabled","Analysis","Unknown","20","20","[c]","[c]"
"In post","2023","50-59","Declared disabled","Commercial","Heterosexual / straight","155","150","49790","43400"
"In post","2023","50-59","Declared disabled","Commercial","LGBO","10","10","[c]","[c]"
"In post","2023","50-59","Declared disabled","Commercial","Undeclared","25","25","[c]","[c]"
"In post","2023","50-59","Declared disabled","Commercial","Unknown","20","20","[c]","[c]"
"In post","2023","50-59","Declared disabled","Communications","Heterosexual / straight","70","65","43880","40930"
"In post","2023","50-59","Declared disabled","Communications","LGBO","10","10","[c]","[c]"
"In post","2023","50-59","Declared disabled","Communications","Undeclared","15","15","[c]","[c]"
"In post","2023","50-59","Declared disabled","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Declared disabled","Counter Fraud","Heterosexual / straight","650","610","32770","29730"
"In post","2023","50-59","Declared disabled","Counter Fraud","LGBO","40","35","34000","31280"
"In post","2023","50-59","Declared disabled","Counter Fraud","Undeclared","115","105","32310","28130"
"In post","2023","50-59","Declared disabled","Counter Fraud","Unknown","70","65","33440","32520"
"In post","2023","50-59","Declared disabled","Debt","Heterosexual / straight","230","205","25060","22520"
"In post","2023","50-59","Declared disabled","Debt","LGBO","15","15","[c]","[c]"
"In post","2023","50-59","Declared disabled","Debt","Undeclared","35","30","24370","22520"
"In post","2023","50-59","Declared disabled","Debt","Unknown","30","25","23980","22520"
"In post","2023","50-59","Declared disabled","Digital, Data & Technology","Heterosexual / straight","665","645","42890","39240"
"In post","2023","50-59","Declared disabled","Digital, Data & Technology","LGBO","45","40","47150","41480"
"In post","2023","50-59","Declared disabled","Digital, Data & Technology","Undeclared","105","100","42280","39460"
"In post","2023","50-59","Declared disabled","Digital, Data & Technology","Unknown","35","35","42280","38470"
