"Status","Year","Disability","Ethnicity","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Undeclared","White","London","Undeclared","455","440","48940","44140"
"In post","2023","Undeclared","White","London","Unknown","330","310","49920","43760"
"In post","2023","Undeclared","White","Outside London","Heterosexual / straight","8605","7960","33260","29730"
"In post","2023","Undeclared","White","Outside London","LGBO","755","730","31820","28480"
"In post","2023","Undeclared","White","Outside London","Undeclared","2780","2560","33940","31920"
"In post","2023","Undeclared","White","Outside London","Unknown","1785","1565","33840","32920"
"In post","2023","Undeclared","White","Overseas","Heterosexual / straight","40","40","54260","53310"
"In post","2023","Undeclared","White","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","White","Overseas","Undeclared","10","10","[c]","[c]"
"In post","2023","Undeclared","White","Overseas","Unknown","10","10","[c]","[c]"
"In post","2023","Undeclared","White","Unknown","Heterosexual / straight","20","15","[c]","[c]"
"In post","2023","Undeclared","White","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","White","Unknown","Undeclared","5","5","[c]","[c]"
"In post","2023","Undeclared","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Asian","London","Heterosexual / straight","1120","1095","42080","38110"
"In post","2023","Unknown","Asian","London","LGBO","40","40","42040","41060"
"In post","2023","Unknown","Asian","London","Undeclared","60","60","43170","39450"
"In post","2023","Unknown","Asian","London","Unknown","435","415","39630","34370"
"In post","2023","Unknown","Asian","Outside London","Heterosexual / straight","1240","1195","33440","30330"
"In post","2023","Unknown","Asian","Outside London","LGBO","30","30","34010","31090"
"In post","2023","Unknown","Asian","Outside London","Undeclared","45","40","34060","28130"
"In post","2023","Unknown","Asian","Outside London","Unknown","540","515","31680","28130"
"In post","2023","Unknown","Asian","Overseas","Heterosexual / straight","35","35","57580","58030"
"In post","2023","Unknown","Asian","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Asian","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Asian","Overseas","Unknown","10","10","[c]","[c]"
"In post","2023","Unknown","Asian","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Asian","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Asian","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Black","London","Heterosexual / straight","575","565","39140","35880"
"In post","2023","Unknown","Black","London","LGBO","10","10","[c]","[c]"
"In post","2023","Unknown","Black","London","Undeclared","35","35","37570","34340"
"In post","2023","Unknown","Black","London","Unknown","195","185","37790","34390"
"In post","2023","Unknown","Black","Outside London","Heterosexual / straight","385","375","33010","30330"
"In post","2023","Unknown","Black","Outside London","LGBO","15","15","[c]","[c]"
"In post","2023","Unknown","Black","Outside London","Undeclared","20","15","[c]","[c]"
"In post","2023","Unknown","Black","Outside London","Unknown","145","140","33260","29570"
"In post","2023","Unknown","Black","Overseas","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Unknown","Black","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Black","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Black","Overseas","Unknown","5","5","[c]","[c]"
"In post","2023","Unknown","Black","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Black","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Black","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mixed","London","Heterosexual / straight","265","260","43850","41160"
"In post","2023","Unknown","Mixed","London","LGBO","45","45","41740","37640"
"In post","2023","Unknown","Mixed","London","Undeclared","30","30","[c]","[c]"
"In post","2023","Unknown","Mixed","London","Unknown","105","105","38660","30130"
"In post","2023","Unknown","Mixed","Outside London","Heterosexual / straight","370","355","35570","31320"
"In post","2023","Unknown","Mixed","Outside London","LGBO","35","35","32000","30650"
"In post","2023","Unknown","Mixed","Outside London","Undeclared","30","25","[c]","[c]"
"In post","2023","Unknown","Mixed","Outside London","Unknown","120","110","34290","29240"
"In post","2023","Unknown","Mixed","Overseas","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Unknown","Mixed","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mixed","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mixed","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mixed","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mixed","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mixed","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","London","Heterosexual / straight","100","100","43600","39630"
"In post","2023","Unknown","Other ethnicity","London","LGBO","15","15","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","London","Undeclared","35","35","53360","54730"
"In post","2023","Unknown","Other ethnicity","London","Unknown","35","35","45520","38540"
"In post","2023","Unknown","Other ethnicity","Outside London","Heterosexual / straight","75","70","35510","34180"
"In post","2023","Unknown","Other ethnicity","Outside London","LGBO","5","5","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Outside London","Undeclared","15","15","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Outside London","Unknown","30","30","36110","32070"
"In post","2023","Unknown","Other ethnicity","Overseas","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Undeclared","London","Heterosexual / straight","40","40","46130","42860"
"In post","2023","Unknown","Undeclared","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Undeclared","London","Undeclared","180","180","50450","44030"
"In post","2023","Unknown","Undeclared","London","Unknown","240","230","54130","46170"
"In post","2023","Unknown","Undeclared","Outside London","Heterosexual / straight","180","170","35820","37060"
"In post","2023","Unknown","Undeclared","Outside London","LGBO","15","10","[c]","[c]"
"In post","2023","Unknown","Undeclared","Outside London","Undeclared","640","610","39550","36040"
"In post","2023","Unknown","Undeclared","Outside London","Unknown","705","660","38700","37060"
"In post","2023","Unknown","Undeclared","Overseas","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Unknown","Undeclared","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Undeclared","Overseas","Undeclared","10","10","[c]","[c]"
"In post","2023","Unknown","Undeclared","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Undeclared","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","London","Heterosexual / straight","255","250","45420","40330"
"In post","2023","Unknown","Unknown","London","LGBO","35","35","47570","42210"
"In post","2023","Unknown","Unknown","London","Undeclared","760","745","48890","46000"
"In post","2023","Unknown","Unknown","London","Unknown","13160","12855","43230","38270"
"In post","2023","Unknown","Unknown","Outside London","Heterosexual / straight","800","755","32150","28120"
"In post","2023","Unknown","Unknown","Outside London","LGBO","70","70","31330","28480"
"In post","2023","Unknown","Unknown","Outside London","Undeclared","465","440","41210","38120"
"In post","2023","Unknown","Unknown","Outside London","Unknown","49100","46630","30670","27650"
"In post","2023","Unknown","Unknown","Overseas","Heterosexual / straight","40","40","51150","51000"
"In post","2023","Unknown","Unknown","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Overseas","Unknown","540","535","55030","55060"
"In post","2023","Unknown","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Unknown","Unknown","1880","1870","41190","39040"
"In post","2023","Unknown","White","London","Heterosexual / straight","3985","3885","48910","43420"
"In post","2023","Unknown","White","London","LGBO","475","470","45730","41950"
"In post","2023","Unknown","White","London","Undeclared","340","330","48030","42240"
"In post","2023","Unknown","White","London","Unknown","1230","1190","41710","34370"
"In post","2023","Unknown","White","Outside London","Heterosexual / straight","17335","16495","36340","33470"
"In post","2023","Unknown","White","Outside London","LGBO","1250","1225","33500","30740"
"In post","2023","Unknown","White","Outside London","Undeclared","1060","1000","35340","32650"
"In post","2023","Unknown","White","Outside London","Unknown","5165","4760","34040","29730"
"In post","2023","Unknown","White","Overseas","Heterosexual / straight","365","365","58720","57710"
"In post","2023","Unknown","White","Overseas","LGBO","30","30","55690","54000"
"In post","2023","Unknown","White","Overseas","Undeclared","20","20","[c]","[c]"
"In post","2023","Unknown","White","Overseas","Unknown","100","100","56990","58630"
"In post","2023","Unknown","White","Unknown","Heterosexual / straight","45","40","43580","45610"
"In post","2023","Unknown","White","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","White","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","White","Unknown","Unknown","10","10","[c]","[c]"
"Leaver CS","2023","Declared disabled","Asian","London","Heterosexual / straight","80","[c]","36830","32520"
"Leaver CS","2023","Declared disabled","Asian","London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Asian","London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Asian","London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Asian","Outside London","Heterosexual / straight","95","[c]","28090","27540"
"Leaver CS","2023","Declared disabled","Asian","Outside London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Asian","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Asian","Outside London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Asian","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Asian","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Asian","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Asian","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Asian","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Asian","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Asian","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","London","Heterosexual / straight","95","[c]","36110","32520"
"Leaver CS","2023","Declared disabled","Black","London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","Outside London","Heterosexual / straight","60","[c]","29140","28120"
"Leaver CS","2023","Declared disabled","Black","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","London","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Outside London","Heterosexual / straight","50","[c]","27000","27570"
"Leaver CS","2023","Declared disabled","Mixed","Outside London","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","London","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Outside London","Undeclared","90","[c]","33470","27650"
"Leaver CS","2023","Declared disabled","Undeclared","Outside London","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Outside London","Unknown","80","[c]","33160","32550"
"Leaver CS","2023","Declared disabled","Unknown","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","London","Heterosexual / straight","345","[c]","45370","38980"
"Leaver CS","2023","Declared disabled","White","London","LGBO","115","[c]","43610","37240"
"Leaver CS","2023","Declared disabled","White","London","Undeclared","50","[c]","40570","32860"
"Leaver CS","2023","Declared disabled","White","London","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","Outside London","Heterosexual / straight","2540","[c]","30020","27570"
"Leaver CS","2023","Declared disabled","White","Outside London","LGBO","335","[c]","28190","27320"
"Leaver CS","2023","Declared disabled","White","Outside London","Undeclared","235","[c]","27910","26070"
"Leaver CS","2023","Declared disabled","White","Outside London","Unknown","465","[c]","29340","26310"
"Leaver CS","2023","Declared disabled","White","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","London","Heterosexual / straight","780","[c]","37800","32520"
"Leaver CS","2023","Declared non-disabled","Asian","London","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","London","Undeclared","50","[c]","34100","31230"
"Leaver CS","2023","Declared non-disabled","Asian","London","Unknown","90","[c]","40230","32960"
"Leaver CS","2023","Declared non-disabled","Asian","Outside London","Heterosexual / straight","790","[c]","29300","27570"
"Leaver CS","2023","Declared non-disabled","Asian","Outside London","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Outside London","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Outside London","Unknown","270","[c]","26770","21980"
"Leaver CS","2023","Declared non-disabled","Asian","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","London","Heterosexual / straight","670","[c]","35040","32070"
"Leaver CS","2023","Declared non-disabled","Black","London","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","London","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","London","Unknown","60","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Outside London","Heterosexual / straight","495","[c]","30580","28120"
"Leaver CS","2023","Declared non-disabled","Black","Outside London","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Outside London","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Outside London","Unknown","105","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","London","Heterosexual / straight","215","[c]","38420","33620"
"Leaver CS","2023","Declared non-disabled","Mixed","London","LGBO","35","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","London","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Outside London","Heterosexual / straight","315","[c]","30650","27570"
"Leaver CS","2023","Declared non-disabled","Mixed","Outside London","LGBO","35","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Outside London","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Outside London","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","London","Heterosexual / straight","65","[c]","41960","35340"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","London","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","Outside London","Heterosexual / straight","70","[c]","30450","27570"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","Outside London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
